id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,keyPass,qualifier/9/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,assist,qualifier/11/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/13/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value
2519165195,3,45,1,0,16,9ouh98eyf6u69lbxc13mllm7f,0,46,12.4,2023-03-12T14:01:49.780Z,2023-03-12T14:01:51Z,4092710491,285,,4092710647,233,9,4092710489,56,Back,,,,,,,,,,,,,,,,dc80qat3wirccbux02od5ogyd,María Estella,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519165215,9,3,1,0,16,4vvf3sulx3a61fiyaarjdndjs,1,54,87.6,2023-03-12T14:01:49.780Z,2023-03-12T14:01:51Z,4092710567,286,,4092710565,56,Left,4092710617,233,3,,,,,,,,,,,,,,,,bpmtdn2uqnwhllfnm59ck6rit,Gabi Nunes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519165249,10,50,1,0,18,4vvf3sulx3a61fiyaarjdndjs,1,52.6,75.6,2023-03-12T14:01:51.554Z,2023-03-12T14:01:53Z,4092710709,56,Center,4092710713,286,,4092710761,233,4,,,,,,,,,,,,,,,,bpmtdn2uqnwhllfnm59ck6rit,Gabi Nunes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519165241,4,7,1,0,18,9ouh98eyf6u69lbxc13mllm7f,1,47.4,24.4,2023-03-12T14:01:51.555Z,2023-03-12T14:07:57Z,4092710687,285,,4092710685,56,Back,4092710741,233,10,,,,,,,,,,,,,,,,3rob14yal0zrzxj2tdpp4sewa,Paola Hernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519165331,5,49,1,0,22,9ouh98eyf6u69lbxc13mllm7f,1,26,53,2023-03-12T14:01:56.368Z,2023-03-12T14:08:23Z,,,,,,,,,,,,,,,,,,,,,,,,,42t82kh0hqfa7h92x1ujdz97u,Patri Gavira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519165439,6,1,1,0,23,9ouh98eyf6u69lbxc13mllm7f,1,26,55.2,2023-03-12T14:01:56.736Z,2023-03-12T14:09:32Z,4092711659,213,1.4,4092711655,141,80.1,4092711653,140,28.2,4092711657,212,17.1,4092711651,56,Back,,,,,,,,,,42t82kh0hqfa7h92x1ujdz97u,Patri Gavira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519165495,7,1,1,0,27,9ouh98eyf6u69lbxc13mllm7f,1,34.5,87.2,2023-03-12T14:02:01.232Z,2023-03-12T14:02:04Z,4092711951,56,Back,4092711957,212,16.0,4092711955,141,66.4,4092711953,140,27.3,4092711959,213,4.2,,,,,,,,,,5ic26p6vixiy9kqtxniuh9zh1,Pisco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519165615,8,1,1,0,32,9ouh98eyf6u69lbxc13mllm7f,1,22.3,62.2,2023-03-12T14:02:06.035Z,2023-03-12T14:02:09Z,4092712577,212,24.4,4092712579,213,4.9,4092712571,56,Back,4092712573,140,25.8,4092712575,141,26.7,,,,,,,,,,42t82kh0hqfa7h92x1ujdz97u,Patri Gavira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519165699,9,1,1,0,38,9ouh98eyf6u69lbxc13mllm7f,1,29.4,26.5,2023-03-12T14:02:12.400Z,2023-03-12T14:09:53Z,4092713041,56,Back,4092713047,212,25.3,4092713043,140,25.9,4092713045,141,63.3,4092713049,213,1.7,,,,,,,,,,er041hrvisziwqn5c7fiozxlh,V. Herrera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519165733,10,1,1,0,39,9ouh98eyf6u69lbxc13mllm7f,1,26.4,65.4,2023-03-12T14:02:13.455Z,2023-03-12T14:02:15Z,4092713215,56,Back,4092713223,213,1.4,4092713219,141,91.4,4092713221,212,17.9,4092713217,140,29.1,,,,,,,,,,42t82kh0hqfa7h92x1ujdz97u,Patri Gavira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519165895,11,1,1,0,41,9ouh98eyf6u69lbxc13mllm7f,1,28.8,91.4,2023-03-12T14:02:15.216Z,2023-03-12T14:02:23Z,4092713959,155,,4092713969,213,6.1,4092713963,140,84.2,4092713965,141,78.4,4092713961,56,Center,4092713967,212,58.8,4092713971,1,,,,,5ic26p6vixiy9kqtxniuh9zh1,Pisco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519165931,12,1,1,0,49,9ouh98eyf6u69lbxc13mllm7f,1,94.7,87.2,2023-03-12T14:02:23.232Z,2023-03-12T14:32:04Z,4092714133,56,Left,4092714137,140,89.1,4092714143,212,6.5,4092714147,213,2.7,4092714141,141,91.2,,,,,,,,,,buqygjztmnvmul49w3grzuo5x,J. Blom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519165945,13,1,1,0,51,9ouh98eyf6u69lbxc13mllm7f,0,89.1,91.2,2023-03-12T14:02:25.153Z,2023-03-12T14:02:26Z,4092714241,212,5.1,4092714229,140,90.3,4092714245,213,5.0,4092714227,56,Left,4092714237,141,83.9,,,,,,,,,,yay5mq8trvoxv9mwm4mqzn8q,G. Monday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519166063,11,1,1,0,56,4vvf3sulx3a61fiyaarjdndjs,0,13.5,18.8,2023-03-12T14:02:29.710Z,2023-03-12T14:02:30Z,4092714867,1,,4092714859,141,17.6,4092714851,157,,4092714855,140,32.7,4092714853,56,Back,4092714863,212,20.2,4092714865,213,6.2,,,,3iangrthyltpl31m4v1qkgn2t,Mônica,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519166085,14,8,1,0,57,9ouh98eyf6u69lbxc13mllm7f,1,54.1,90.9,2023-03-12T14:02:30.864Z,2023-03-12T14:02:30Z,4092714969,56,Left,,,,,,,,,,,,,,,,,,,,,,42t82kh0hqfa7h92x1ujdz97u,Patri Gavira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519166171,15,1,1,0,59,9ouh98eyf6u69lbxc13mllm7f,0,72.9,96.7,2023-03-12T14:02:33.345Z,2023-03-12T14:02:38Z,4092715393,213,5.5,4092715389,141,77.3,4092715391,212,18.8,4092715387,140,85.7,4092715385,56,Center,4092715923,155,,,,,,,,yay5mq8trvoxv9mwm4mqzn8q,G. Monday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519166203,12,12,1,1,0,4vvf3sulx3a61fiyaarjdndjs,1,11.6,27.3,2023-03-12T14:02:33.892Z,2023-03-12T14:02:51Z,4092715575,15,,4092715517,140,10.7,4092715521,212,19.3,4092715519,141,0.0,4092715523,213,4.7,4092715627,167,,4092715515,56,Back,,,,51t40jr0wwgmuya85pnhjgx2i,Lauren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519166221,13,5,1,1,1,4vvf3sulx3a61fiyaarjdndjs,0,10.7,-1.2,2023-03-12T14:02:35.282Z,2023-03-12T14:15:31Z,4092715957,233,16,4092715613,347,,4092715611,56,Back,,,,,,,,,,,,,,,,3iangrthyltpl31m4v1qkgn2t,Mônica,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519166275,16,5,1,1,1,9ouh98eyf6u69lbxc13mllm7f,1,89.3,101.2,2023-03-12T14:02:35.282Z,2023-03-12T14:02:39Z,4092715893,56,Left,4092715897,347,,4092715933,233,13,,,,,,,,,,,,,,,,yay5mq8trvoxv9mwm4mqzn8q,G. Monday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519166691,17,1,1,1,23,9ouh98eyf6u69lbxc13mllm7f,1,85.7,100,2023-03-12T14:02:56.898Z,2023-03-12T14:03:01Z,4092718029,56,Left,4092718033,141,92.3,4092718035,212,6.1,4092718327,189,,4092718031,140,87.0,4092718037,213,4.9,4092718027,107,,,,,5ic26p6vixiy9kqtxniuh9zh1,Pisco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519166697,18,61,1,1,23,9ouh98eyf6u69lbxc13mllm7f,1,87,92.3,2023-03-12T14:02:57.221Z,2023-03-12T14:32:45Z,4092718065,56,Left,4092718101,189,,,,,,,,,,,,,,,,,,,,yay5mq8trvoxv9mwm4mqzn8q,G. Monday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519166685,14,49,1,1,24,4vvf3sulx3a61fiyaarjdndjs,1,32.6,47.6,2023-03-12T14:02:57.992Z,2023-03-12T14:02:58Z,,,,,,,,,,,,,,,,,,,,,,,,,z2pihtvpr5ei4ip9z9jtqn6x,A. Cometti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519166749,15,1,1,1,25,4vvf3sulx3a61fiyaarjdndjs,0,37.5,53.1,2023-03-12T14:02:58.992Z,2023-03-12T14:03:01Z,4092718355,155,,4092718365,213,6.0,4092718363,212,33.3,4092718361,141,40.0,4092718359,140,68.1,4092718367,1,,4092718357,56,Center,,,,z2pihtvpr5ei4ip9z9jtqn6x,A. Cometti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519166787,19,1,1,1,28,9ouh98eyf6u69lbxc13mllm7f,0,26.3,68.4,2023-03-12T14:03:02.241Z,2023-03-12T14:03:07Z,4092718515,157,,4092718529,140,48.0,4092718531,141,76.8,4092718535,213,0.2,4092718533,212,23.5,4092718521,56,Back,4092718537,1,,,,,er041hrvisziwqn5c7fiozxlh,V. Herrera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519166877,16,1,1,1,30,4vvf3sulx3a61fiyaarjdndjs,1,55.6,24.9,2023-03-12T14:03:04.327Z,2023-03-12T14:03:07Z,4092719009,141,8.8,4092719013,213,5.3,4092719011,212,13.5,4092719003,155,,4092719005,56,Right,4092719007,140,63.2,,,,,,,31q50ese977zfgiwi9bc1ehre,Ana González,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519166881,17,50,1,1,33,4vvf3sulx3a61fiyaarjdndjs,1,75.6,8.4,2023-03-12T14:03:07.425Z,2023-03-12T14:03:10Z,4092719311,233,20,4092719023,286,,4092719021,56,Right,,,,,,,,,,,,,,,,5z6z0sw5jlr432mdo2yu5riay,Itziar Pinillos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519166921,20,7,1,1,33,9ouh98eyf6u69lbxc13mllm7f,1,24.4,91.6,2023-03-12T14:03:07.426Z,2023-03-12T14:32:57Z,4092719241,56,Back,4092719243,285,,4092719247,233,17,,,,,,,,,,,,,,,,5ic26p6vixiy9kqtxniuh9zh1,Pisco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519166923,21,49,1,1,36,9ouh98eyf6u69lbxc13mllm7f,1,24.3,94.1,2023-03-12T14:03:09.762Z,2023-03-12T14:03:10Z,,,,,,,,,,,,,,,,,,,,,,,,,5ic26p6vixiy9kqtxniuh9zh1,Pisco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519166941,22,1,1,1,36,9ouh98eyf6u69lbxc13mllm7f,1,24.3,94.1,2023-03-12T14:03:09.922Z,2023-03-12T14:03:11Z,4092719321,213,0.2,4092719319,212,6.6,4092719315,140,30.5,4092719313,56,Back,4092719317,141,95.8,,,,,,,,,,5ic26p6vixiy9kqtxniuh9zh1,Pisco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519167001,23,1,1,1,37,9ouh98eyf6u69lbxc13mllm7f,1,30.5,95.8,2023-03-12T14:03:10.865Z,2023-03-12T14:03:13Z,4092719529,140,45.3,4092719525,56,Back,4092719533,141,78.8,4092719535,212,19.4,4092719537,213,5.6,,,,,,,,,,yay5mq8trvoxv9mwm4mqzn8q,G. Monday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519167013,24,1,1,1,39,9ouh98eyf6u69lbxc13mllm7f,0,45.3,78.6,2023-03-12T14:03:13.218Z,2023-03-12T14:36:56Z,4092719741,233,18,4092719597,140,45.8,4092719603,213,5.0,4092719745,286,,4092719601,212,1.8,4092719599,141,76.0,4092719595,56,Back,4092719739,236,,3rob14yal0zrzxj2tdpp4sewa,Paola Hernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519167029,18,74,1,1,39,4vvf3sulx3a61fiyaarjdndjs,1,52.3,28.5,2023-03-12T14:03:13.219Z,2023-03-12T14:15:23Z,4092719673,285,,4092719671,56,Center,4092719775,233,24,,,,,,,,,,,,,,,,a4jf0e2bojp6n0cmd01zppsoa,Estela Fernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519167199,25,1,1,1,42,9ouh98eyf6u69lbxc13mllm7f,1,35.2,60.9,2023-03-12T14:03:15.633Z,2023-03-12T14:03:21Z,4092720551,212,37.3,4092720553,213,4.9,4092720555,1,,4092720547,140,42.0,4092720549,141,7.0,4092720545,56,Back,,,,,,,1au0af90j09ol6827vodhg1k9,C. Falknor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519167233,26,1,1,1,48,9ouh98eyf6u69lbxc13mllm7f,0,62.9,6.4,2023-03-12T14:03:21.762Z,2023-03-12T14:03:23Z,4092720719,213,0.9,4092720711,56,Center,4092720715,141,39.7,4092720709,155,,4092720713,140,80.3,4092720717,212,29.1,,,,,,,dc80qat3wirccbux02od5ogyd,María Estella,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519167313,19,1,1,1,50,4vvf3sulx3a61fiyaarjdndjs,1,19.5,59.3,2023-03-12T14:03:24.147Z,2023-03-12T14:03:26Z,4092721097,56,Back,4092721109,1,,4092721105,213,0.6,4092721103,212,13.1,4092721101,141,69.7,4092721095,157,,4092721099,140,30.0,,,,3iangrthyltpl31m4v1qkgn2t,Mônica,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519167325,20,49,1,1,53,4vvf3sulx3a61fiyaarjdndjs,1,28.4,68.5,2023-03-12T14:03:26.602Z,2023-03-12T14:03:27Z,,,,,,,,,,,,,,,,,,,,,,,,,31q50ese977zfgiwi9bc1ehre,Ana González,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519167353,21,1,1,1,54,4vvf3sulx3a61fiyaarjdndjs,1,27.7,69.1,2023-03-12T14:03:27.563Z,2023-03-12T14:03:28Z,4092721317,56,Back,4092721321,141,63.3,4092721325,212,4.0,4092721319,140,27.1,4092721327,213,4.6,,,,,,,,,,31q50ese977zfgiwi9bc1ehre,Ana González,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519167375,22,1,1,1,54,4vvf3sulx3a61fiyaarjdndjs,1,27.1,62.3,2023-03-12T14:03:28.202Z,2023-03-12T14:03:29Z,4092721429,141,73.0,4092721431,212,8.4,4092721425,56,Back,4092721433,213,2.1,4092721427,140,23.1,,,,,,,,,,6msenows401fssj9jaih9g0a2,K. Araya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519167413,23,1,1,1,55,4vvf3sulx3a61fiyaarjdndjs,1,23.3,72.7,2023-03-12T14:03:29.026Z,2023-03-12T14:03:31Z,4092721641,213,2.5,4092721587,140,18.2,4092721571,56,Back,4092721601,141,79.0,4092721619,212,6.9,,,,,,,,,,31q50ese977zfgiwi9bc1ehre,Ana González,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519167465,24,1,1,1,57,4vvf3sulx3a61fiyaarjdndjs,1,19.4,79,2023-03-12T14:03:30.850Z,2023-03-12T14:03:33Z,4092721879,141,92.7,4092721875,56,Back,4092721881,212,13.0,4092721883,213,0.8,4092721877,140,28.1,,,,,,,,,,z2pihtvpr5ei4ip9z9jtqn6x,A. Cometti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519167511,25,1,1,1,59,4vvf3sulx3a61fiyaarjdndjs,0,28.3,92.7,2023-03-12T14:03:32.954Z,2023-03-12T14:03:34Z,4092722111,140,63.9,4092722115,212,37.4,4092722113,141,90.6,4092722109,56,Left,4092722117,213,6.2,4092722107,155,,4092722119,1,,,,,5onfamqh0uteez2wtx463dknp,Laura Domínguez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519167545,27,1,1,2,2,9ouh98eyf6u69lbxc13mllm7f,0,40.1,10.2,2023-03-12T14:03:36.130Z,2023-03-12T14:39:40Z,4092722309,213,5.5,4092722299,157,,4092722311,1,,4092722301,56,Back,4092722307,212,11.5,4092722305,141,0.0,4092722303,140,47.7,,,,er041hrvisziwqn5c7fiozxlh,V. Herrera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519167781,26,5,1,2,3,4vvf3sulx3a61fiyaarjdndjs,1,48.4,101.8,2023-03-12T14:03:36.677Z,2023-03-12T14:15:31Z,4092723551,347,,4092723589,233,28,4092723549,56,Back,,,,,,,,,,,,,,,,5onfamqh0uteez2wtx463dknp,Laura Domínguez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519167549,28,5,1,2,3,9ouh98eyf6u69lbxc13mllm7f,0,51.6,-1.8,2023-03-12T14:03:36.677Z,2023-03-12T14:03:49Z,4092722327,347,,4092722325,56,Right,4092723635,233,26,,,,,,,,,,,,,,,,er041hrvisziwqn5c7fiozxlh,V. Herrera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519167865,27,1,1,2,15,4vvf3sulx3a61fiyaarjdndjs,0,43.1,100,2023-03-12T14:03:48.684Z,2023-03-12T14:03:52Z,4092723997,107,,4092724007,213,6.0,4092724003,141,90.6,4092724005,212,24.4,4092724001,140,65.3,4092724009,1,,4092723999,56,Left,,,,5onfamqh0uteez2wtx463dknp,Laura Domínguez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519167855,29,8,1,2,18,9ouh98eyf6u69lbxc13mllm7f,1,34.3,3.8,2023-03-12T14:03:51.876Z,2023-03-12T14:39:52Z,4092723945,56,Back,,,,,,,,,,,,,,,,,,,,,,er041hrvisziwqn5c7fiozxlh,V. Herrera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519167881,30,12,1,2,19,9ouh98eyf6u69lbxc13mllm7f,1,34.3,3.8,2023-03-12T14:03:53.010Z,2023-03-12T14:03:54Z,4092724107,141,0.0,4092724103,56,Back,4092724105,140,40.6,4092724109,212,7.3,4092724165,167,,4092724111,213,5.8,,,,,,,er041hrvisziwqn5c7fiozxlh,V. Herrera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519168121,28,5,1,2,19,4vvf3sulx3a61fiyaarjdndjs,1,59.3,101.2,2023-03-12T14:03:53.322Z,2023-03-12T14:04:06Z,4092725419,233,31,4092725353,56,Left,4092725355,347,,,,,,,,,,,,,,,,,a88r8d1jd5r928pvskginyiqy,R. Kundananji,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519167887,31,5,1,2,19,9ouh98eyf6u69lbxc13mllm7f,0,40.7,-1.2,2023-03-12T14:03:53.322Z,2023-03-12T14:15:32Z,4092725477,233,28,4092724137,347,,4092724135,56,Back,,,,,,,,,,,,,,,,er041hrvisziwqn5c7fiozxlh,V. Herrera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
