id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,assist,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,keyPass,qualifier/9/value,qualifier/12/value,qualifier/16/id,qualifier/16/qualifierId
2524440973,133,1,1,19,3,1qoqz1tyay060cj5aha7rt1lp,0,85.6,5.9,2023-03-25T15:20:24.279Z,2023-03-25T15:20:28Z,4122873111,212,12.4,4122873113,213,2.6,4122873107,140,75.2,4122873103,56,Right,4122873109,141,14.6,,,,,,,,,,tfni0bbycqnutwdofnndixd6,Fatou Kanteh,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524440989,157,8,1,19,4,djz9e25b9zuiu5rmv1zha3i6f,1,15.5,91.7,2023-03-25T15:20:25.310Z,2023-03-25T15:21:13Z,4122873193,56,Back,,,,,,,,,,,,,,,,,,,,,,67i9jwkech61ihpglnmpzygvd,Laurina,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524440997,158,49,1,19,6,djz9e25b9zuiu5rmv1zha3i6f,1,17.9,88.7,2023-03-25T15:20:26.340Z,2023-03-25T15:20:26Z,,,,,,,,,,,,,,,,,,,,,,,,,5kio1iodx7cq9i9p9kql1nuuh,Ángela Sosa,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524441023,159,1,1,19,6,djz9e25b9zuiu5rmv1zha3i6f,1,17.9,88.7,2023-03-25T15:20:26.433Z,2023-03-25T15:20:28Z,4122873379,213,5.6,4122873371,56,Back,4122873377,212,25.3,4122873373,140,36.1,4122873375,141,64.3,,,,,,,,,,5kio1iodx7cq9i9p9kql1nuuh,Ángela Sosa,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524441049,160,1,1,19,7,djz9e25b9zuiu5rmv1zha3i6f,1,36.1,64.3,2023-03-25T15:20:28.272Z,2023-03-25T15:20:30Z,4122873509,56,Back,4122873517,213,5.7,4122873513,141,55.2,4122873511,140,45.9,4122873515,212,12.0,,,,,,,,,,3z91j68ij26ar4vifyqyp34k,Carmen Álvarez,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524441097,161,1,1,19,10,djz9e25b9zuiu5rmv1zha3i6f,1,45.9,55.2,2023-03-25T15:20:30.414Z,2023-03-25T15:20:34Z,4122873825,213,1.5,4122873819,140,46.4,4122873821,141,66.4,4122873817,56,Back,4122873823,212,7.6,,,,,,,,,,6aodvgoc9sh27cjwelwsm3qw9,Rosa Márquez,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524441101,162,50,1,19,13,djz9e25b9zuiu5rmv1zha3i6f,1,56,70.3,2023-03-25T15:20:33.998Z,2023-03-25T15:20:37Z,4122873853,286,,4122873847,56,Center,4122874141,233,134,,,,,,,,,,,,,,,,3z91j68ij26ar4vifyqyp34k,Carmen Álvarez,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524441135,134,7,1,19,13,1qoqz1tyay060cj5aha7rt1lp,0,44,29.7,2023-03-25T15:20:33.999Z,2023-03-25T15:21:45Z,4122874015,56,Back,4122874017,285,,4122874103,233,162,,,,,,,,,,,,,,,,dl0wzq2dftry5gqgalthhr1ed,Pilar García,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524441139,163,1,1,19,15,djz9e25b9zuiu5rmv1zha3i6f,0,52.1,70.2,2023-03-25T15:20:35.774Z,2023-03-25T15:20:38Z,4122874041,141,72.1,4122874037,56,Center,4122874045,213,1.1,4122874211,236,,4122874043,212,1.4,4122874213,233,135,4122874217,286,,4122874039,140,52.7,3z91j68ij26ar4vifyqyp34k,Carmen Álvarez,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524441161,135,74,1,19,15,1qoqz1tyay060cj5aha7rt1lp,1,46.9,6.4,2023-03-25T15:20:35.775Z,2023-03-25T15:22:56Z,4122874173,285,,4122874171,56,Back,4122874219,233,163,,,,,,,,,,,,,,,,dj7z4zsiwjd3xnrb284zt5b6x,Teresa Morató,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524441173,136,49,1,19,18,1qoqz1tyay060cj5aha7rt1lp,1,52.3,5,2023-03-25T15:20:38.775Z,2023-03-25T15:20:38Z,,,,,,,,,,,,,,,,,,,,,,,,,tfni0bbycqnutwdofnndixd6,Fatou Kanteh,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524441269,137,1,1,19,24,1qoqz1tyay060cj5aha7rt1lp,0,78.3,8.5,2023-03-25T15:20:45.225Z,2023-03-25T15:20:49Z,4122874657,213,1.4,4122874641,155,,4122874645,140,83.4,4122874651,212,28.1,4122874647,141,49.0,4122874643,56,Center,4122874639,2,,,,,tfni0bbycqnutwdofnndixd6,Fatou Kanteh,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524441275,164,8,1,19,25,djz9e25b9zuiu5rmv1zha3i6f,1,15.6,53.1,2023-03-25T15:20:45.884Z,2023-03-25T15:20:46Z,4122874677,56,Back,,,,,,,,,,,,,,,,,,,,,,5xlqh4i9zb5daj4khs1mbbxpm,Nuria Ligero,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524441283,165,49,1,19,26,djz9e25b9zuiu5rmv1zha3i6f,1,15.6,53.3,2023-03-25T15:20:46.447Z,2023-03-25T15:20:46Z,,,,,,,,,,,,,,,,,,,,,,,,,5xlqh4i9zb5daj4khs1mbbxpm,Nuria Ligero,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524441303,166,1,1,19,26,djz9e25b9zuiu5rmv1zha3i6f,1,15.5,53.9,2023-03-25T15:20:46.860Z,2023-03-25T15:20:47Z,4122874831,212,4.3,4122874833,213,1.4,4122874825,56,Back,4122874829,141,60.2,4122874827,140,16.2,,,,,,,,,,5xlqh4i9zb5daj4khs1mbbxpm,Nuria Ligero,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524441353,167,1,1,19,27,djz9e25b9zuiu5rmv1zha3i6f,1,16.2,60.2,2023-03-25T15:20:47.862Z,2023-03-25T15:20:52Z,4122875079,141,35.7,4122875077,140,11.5,4122875083,213,4.4,4122875081,212,17.4,4122875075,56,Back,,,,,,,,,,2dsgmfs9crnzz3425si3m9uj9,Dorine,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524441395,168,1,1,19,31,djz9e25b9zuiu5rmv1zha3i6f,0,9.1,22.7,2023-03-25T15:20:52.220Z,2023-03-25T15:20:56Z,4122875371,157,,4122875381,213,6.0,4122875379,212,54.4,4122875375,140,59.4,4122875377,141,3.7,4122875373,56,Right,4122875383,1,,,,,ent5lfgq42d5ngi3ebyy7p1w5,Matilde Fidalgo,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524441405,138,49,1,19,36,1qoqz1tyay060cj5aha7rt1lp,1,36,97.2,2023-03-25T15:20:57.048Z,2023-03-25T15:20:57Z,,,,,,,,,,,,,,,,,,,,,,,,,cgbly4uoca30z9ey5h722ej56,Cristina Cubedo,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524441461,139,1,1,19,39,1qoqz1tyay060cj5aha7rt1lp,1,31,95.7,2023-03-25T15:20:59.416Z,2023-03-25T15:21:03Z,4122875729,140,20.7,4122875749,213,4.1,4122875745,141,74.1,4122875727,56,Back,4122875747,212,18.2,,,,,,,,,,cgbly4uoca30z9ey5h722ej56,Cristina Cubedo,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524441465,140,1,1,19,42,1qoqz1tyay060cj5aha7rt1lp,1,24.1,69.7,2023-03-25T15:21:03Z,2023-03-25T15:21:04Z,4122875761,212,11.3,4122875757,140,27.5,4122875755,56,Back,4122875759,141,53.9,4122875763,213,5.0,,,,,,,,,,dcbrqeq61r269wyh4k00g3t3o,Carmen Carbonell,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524441531,141,1,1,19,45,1qoqz1tyay060cj5aha7rt1lp,1,28,48.1,2023-03-25T15:21:05.736Z,2023-03-25T15:21:09Z,4122876101,56,Back,4122876107,212,30.5,4122876103,140,37.7,4122876109,213,5.1,4122876105,141,5.8,,,,,,,,,,3bnl8jpyjy436d6rq46apwei2,Lara Mata,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524441609,142,1,1,19,49,1qoqz1tyay060cj5aha7rt1lp,1,41.5,4.3,2023-03-25T15:21:09.848Z,2023-03-25T15:21:14Z,4122876563,155,,4122876567,140,85.3,4122876571,212,46.0,4122876575,1,,4122876569,141,5.0,4122876573,213,0.0,4122876565,56,Right,,,,5mk5a6g9962zs1f0dgv2g3o45,Nerea Pérez,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524441631,143,1,1,19,54,1qoqz1tyay060cj5aha7rt1lp,0,89.6,9.2,2023-03-25T15:21:14.824Z,2023-03-25T15:21:16Z,4122876695,213,1.7,4122876683,56,Right,4122876687,140,88.6,4122876675,2,,4122876691,141,19.5,4122876693,212,7.1,,,,,,,tfni0bbycqnutwdofnndixd6,Fatou Kanteh,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524441649,169,61,1,19,55,djz9e25b9zuiu5rmv1zha3i6f,1,2.8,88.1,2023-03-25T15:21:16.224Z,2023-03-25T15:21:16Z,4122876757,56,Back,,,,,,,,,,,,,,,,,,,,,,2dsgmfs9crnzz3425si3m9uj9,Dorine,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524441723,170,49,1,19,58,djz9e25b9zuiu5rmv1zha3i6f,1,12.5,66.3,2023-03-25T15:21:19.160Z,2023-03-25T15:21:19Z,,,,,,,,,,,,,,,,,,,,,,,,,6aodvgoc9sh27cjwelwsm3qw9,Rosa Márquez,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524441743,171,1,1,19,58,djz9e25b9zuiu5rmv1zha3i6f,1,12.5,66.3,2023-03-25T15:21:19.265Z,2023-03-25T15:21:20Z,4122877145,212,12.1,4122877139,56,Back,4122877141,140,10.5,4122877147,213,1.7,4122877143,141,83.8,,,,,,,,,,6aodvgoc9sh27cjwelwsm3qw9,Rosa Márquez,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524441811,172,1,1,20,0,djz9e25b9zuiu5rmv1zha3i6f,1,10.5,83.8,2023-03-25T15:21:20.430Z,2023-03-25T15:21:25Z,4122877455,140,3.1,4122877459,212,7.9,4122877461,213,3.3,4122877457,141,81.5,4122877453,56,Back,,,,,,,,,,2dsgmfs9crnzz3425si3m9uj9,Dorine,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524441813,173,1,1,20,4,djz9e25b9zuiu5rmv1zha3i6f,0,4.3,96.2,2023-03-25T15:21:25.042Z,2023-03-25T15:21:25Z,4122877473,212,1.2,4122877465,157,,4122877547,286,,4122877541,236,,4122877475,213,5.9,4122877469,140,5.4,4122877477,1,,4122877543,233,144,6aodvgoc9sh27cjwelwsm3qw9,Rosa Márquez,4122877471,141,95.6,,4122877467,56,,,,,,,,,,,,,,,,,,,Back,,,
2524441817,144,74,1,20,4,1qoqz1tyay060cj5aha7rt1lp,1,84.2,1.9,2023-03-25T15:21:25.043Z,2023-03-25T15:22:56Z,4122877493,285,,4122877491,56,Right,4122877599,233,173,,,,,,,,,,,,,,,,tfni0bbycqnutwdofnndixd6,Fatou Kanteh,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524441835,145,5,1,20,5,1qoqz1tyay060cj5aha7rt1lp,0,88.6,-1.2,2023-03-25T15:21:25.864Z,2023-03-25T15:21:51Z,4122877581,347,,4122879491,233,174,4122877579,56,Right,,,,,,,,,,,,,,,,tfni0bbycqnutwdofnndixd6,Fatou Kanteh,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524442197,174,5,1,20,5,djz9e25b9zuiu5rmv1zha3i6f,1,11.4,101.2,2023-03-25T15:21:25.864Z,2023-03-25T15:23:17Z,4122879463,233,145,4122879429,56,Back,4122879431,347,,,,,,,,,,,,,,,,,6aodvgoc9sh27cjwelwsm3qw9,Rosa Márquez,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524442237,175,1,1,20,30,djz9e25b9zuiu5rmv1zha3i6f,1,9.1,100,2023-03-25T15:21:51.088Z,2023-03-25T15:21:53Z,4122879679,1,,4122879667,56,Back,4122879671,141,96.0,4122879675,213,6.1,4122879669,140,34.3,4122879673,212,26.7,4122879665,107,,,,,ev8an510kk4nb6dabnsa962tx,Paula Perea,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524442245,176,61,1,20,33,djz9e25b9zuiu5rmv1zha3i6f,0,34.3,96,2023-03-25T15:21:53.682Z,2023-03-25T15:21:54Z,4122879705,56,Back,,,,,,,,,,,,,,,,,,,,,,67i9jwkech61ihpglnmpzygvd,Laurina,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524442257,146,49,1,20,34,1qoqz1tyay060cj5aha7rt1lp,1,66.5,6.8,2023-03-25T15:21:54.681Z,2023-03-25T15:21:54Z,,,,,,,,,,,,,,,,,,,,,,,,,23cz0ftfc2rstsut0wkmntm8l,Paola Soldevila,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524442259,147,1,1,20,34,1qoqz1tyay060cj5aha7rt1lp,0,66.5,6.8,2023-03-25T15:21:54.703Z,2023-03-25T15:21:56Z,4122879761,141,28.2,4122879763,212,15.2,4122879757,56,Center,4122879759,140,70.6,4122879765,213,1.3,,,,,,,,,,23cz0ftfc2rstsut0wkmntm8l,Paola Soldevila,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524442285,177,50,1,20,36,djz9e25b9zuiu5rmv1zha3i6f,1,32.3,74.5,2023-03-25T15:21:56.456Z,2023-03-25T15:21:59Z,4122879875,285,,4122880101,233,148,4122879873,56,Back,,,,,,,,,,,,,,,,6aodvgoc9sh27cjwelwsm3qw9,Rosa Márquez,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524442315,148,7,1,20,36,1qoqz1tyay060cj5aha7rt1lp,1,67.7,25.5,2023-03-25T15:21:56.457Z,2023-03-25T15:21:59Z,4122880067,233,177,4122880071,286,,4122880021,56,Center,,,,,,,,,,,,,,,,dj7z4zsiwjd3xnrb284zt5b6x,Teresa Morató,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524442321,149,49,1,20,38,1qoqz1tyay060cj5aha7rt1lp,1,67.1,24.4,2023-03-25T15:21:58.489Z,2023-03-25T15:21:58Z,,,,,,,,,,,,,,,,,,,,,,,,,dl0wzq2dftry5gqgalthhr1ed,Pilar García,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524442339,150,1,1,20,38,1qoqz1tyay060cj5aha7rt1lp,1,67.1,24.4,2023-03-25T15:21:58.536Z,2023-03-25T15:22:00Z,4122880149,141,39.2,4122880153,213,1.9,4122880151,212,10.6,4122880147,140,63.8,4122880145,56,Center,,,,,,,,,,dl0wzq2dftry5gqgalthhr1ed,Pilar García,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524442389,151,1,1,20,39,1qoqz1tyay060cj5aha7rt1lp,1,63.4,41,2023-03-25T15:21:59.993Z,2023-03-25T15:22:04Z,4122880427,56,Center,4122880435,213,2.1,4122880431,141,65.2,4122880429,140,53.3,4122880433,212,19.6,,,,,,,,,,3uj4zixqbp5ahu9etu4fl714a,María Llompart,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524442449,152,1,1,20,43,1qoqz1tyay060cj5aha7rt1lp,1,54,71.2,2023-03-25T15:22:03.897Z,2023-03-25T15:22:07Z,4122880747,140,67.1,4122880753,213,0.9,4122880749,141,98.6,4122880751,212,23.2,4122880745,56,Left,,,,,,,,,,cgbly4uoca30z9ey5h722ej56,Cristina Cubedo,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524442487,153,1,1,20,47,1qoqz1tyay060cj5aha7rt1lp,1,66.6,95,2023-03-25T15:22:07.513Z,2023-03-25T15:22:10Z,4122880925,141,84.5,4122880929,213,4.0,4122880927,212,9.2,4122880923,140,61.0,4122880921,56,Left,,,,,,,,,,8grsiemkt03k8c1g6am7vnxlh,F. Lara,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524442535,154,1,1,20,51,1qoqz1tyay060cj5aha7rt1lp,1,54.9,78.7,2023-03-25T15:22:11.753Z,2023-03-25T15:22:13Z,4122881207,140,47.9,4122881213,213,4.2,4122881211,212,15.2,4122881209,141,59.1,4122881205,56,Back,,,,,,,,,,3uj4zixqbp5ahu9etu4fl714a,María Llompart,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524442591,155,1,1,20,53,1qoqz1tyay060cj5aha7rt1lp,1,47.4,56.3,2023-03-25T15:22:13.353Z,2023-03-25T15:22:17Z,4122881519,213,5.0,4122881521,1,,4122881511,56,Right,4122881515,141,9.4,4122881513,140,57.0,4122881517,212,33.4,,,,,,,3bnl8jpyjy436d6rq46apwei2,Lara Mata,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524442637,156,1,1,20,57,1qoqz1tyay060cj5aha7rt1lp,1,61.4,8.5,2023-03-25T15:22:17.497Z,2023-03-25T15:22:21Z,4122881759,140,77.4,4122881763,212,16.8,4122881761,141,7.4,4122881757,56,Right,4122881765,213,6.2,,,,,,,,,,5mk5a6g9962zs1f0dgv2g3o45,Nerea Pérez,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524442647,157,1,1,21,1,1qoqz1tyay060cj5aha7rt1lp,0,87.6,6.4,2023-03-25T15:22:21.658Z,2023-03-25T15:22:25Z,4122881831,212,17.7,4122881827,140,90.0,4122881823,155,,4122881833,213,1.4,4122881825,56,Center,4122881829,141,32.2,4122881821,2,,,,,tfni0bbycqnutwdofnndixd6,Fatou Kanteh,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524442791,180,61,1,21,3,djz9e25b9zuiu5rmv1zha3i6f,1,10.4,73,2023-03-25T15:22:23.505Z,2023-03-25T15:22:41Z,4122882613,56,Back,,,,,,,,,,,,,,,,,,,,,,2dsgmfs9crnzz3425si3m9uj9,Dorine,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524442883,181,1,1,21,4,djz9e25b9zuiu5rmv1zha3i6f,1,5.9,86.5,2023-03-25T15:22:24.603Z,2023-03-25T15:22:43Z,4122883089,213,5.0,4122883079,56,Back,4122883087,212,8.1,4122883083,140,8.4,4122883085,141,75.3,,,,,,,,,,ev8an510kk4nb6dabnsa962tx,Paula Perea,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524442689,178,49,1,21,5,djz9e25b9zuiu5rmv1zha3i6f,1,8.2,74.8,2023-03-25T15:22:25.344Z,2023-03-25T15:22:25Z,,,,,,,,,,,,,,,,,,,,,,,,,2dsgmfs9crnzz3425si3m9uj9,Dorine,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524442753,179,1,1,21,6,djz9e25b9zuiu5rmv1zha3i6f,0,10.9,67.6,2023-03-25T15:22:26.489Z,2023-03-25T15:22:30Z,4122882407,56,Back,4122882403,157,,4122882417,141,52.2,4122882423,212,40.4,4122882427,1,,4122882425,213,6.0,4122882411,140,48.1,,,,2dsgmfs9crnzz3425si3m9uj9,Dorine,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524442765,158,49,1,21,10,1qoqz1tyay060cj5aha7rt1lp,1,52.8,47.9,2023-03-25T15:22:30.346Z,2023-03-25T15:22:30Z,,,,,,,,,,,,,,,,,,,,,,,,,cgbly4uoca30z9ey5h722ej56,Cristina Cubedo,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524442779,159,1,1,21,10,1qoqz1tyay060cj5aha7rt1lp,1,52.8,47.9,2023-03-25T15:22:30.365Z,2023-03-25T15:22:31Z,4122882565,213,6.3,4122882557,56,Center,4122882561,141,47.8,4122882563,212,9.2,4122882559,140,61.6,,,,,,,,,,cgbly4uoca30z9ey5h722ej56,Cristina Cubedo,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524442819,160,1,1,21,11,1qoqz1tyay060cj5aha7rt1lp,1,61.6,47.8,2023-03-25T15:22:31.514Z,2023-03-25T15:22:35Z,4122882755,141,60.3,4122882759,213,1.6,4122882751,56,Center,4122882757,212,8.5,4122882753,140,61.1,,,,,,,,,,dl0wzq2dftry5gqgalthhr1ed,Pilar García,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524442829,161,1,1,21,14,1qoqz1tyay060cj5aha7rt1lp,1,64,56.7,2023-03-25T15:22:34.905Z,2023-03-25T15:22:35Z,4122882807,56,Center,4122882813,212,4.2,4122882815,213,5.6,4122882811,141,52.7,4122882809,140,67.0,,,,,,,,,,3uj4zixqbp5ahu9etu4fl714a,María Llompart,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524442853,162,1,1,21,15,1qoqz1tyay060cj5aha7rt1lp,1,67,52.7,2023-03-25T15:22:35.642Z,2023-03-25T15:22:38Z,4122882925,56,Center,4122882933,213,3.8,4122882931,212,5.2,4122882929,141,48.1,4122882927,140,63.1,,,,,,,,,,49klmhzbsmlxnkp2w60y66sph,Sheila Guijarro,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524442899,163,1,1,21,17,1qoqz1tyay060cj5aha7rt1lp,1,63.1,48.1,2023-03-25T15:22:38.298Z,2023-03-25T15:22:41Z,4122883183,1,,4122883173,56,Left,4122883177,141,90.5,4122883175,140,89.9,4122883179,212,40.3,4122883181,213,0.8,4122883171,155,,,,,dl0wzq2dftry5gqgalthhr1ed,Pilar García,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524442923,164,1,1,21,21,1qoqz1tyay060cj5aha7rt1lp,1,89.9,90.5,2023-03-25T15:22:41.706Z,2023-03-25T15:22:43Z,4122883311,141,84.1,4122883319,213,3.9,4122883309,140,85.8,4122883305,56,Left,4122883315,212,6.1,,,,,,,,,,8grsiemkt03k8c1g6am7vnxlh,F. Lara,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524442931,165,50,1,21,23,1qoqz1tyay060cj5aha7rt1lp,1,84.6,80.9,2023-03-25T15:22:43.674Z,2023-03-25T15:22:46Z,4122883353,56,Left,4122883505,233,182,4122883355,286,,,,,,,,,,,,,,,,,dj7z4zsiwjd3xnrb284zt5b6x,Teresa Morató,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524442953,182,7,1,21,23,djz9e25b9zuiu5rmv1zha3i6f,1,15.4,19.1,2023-03-25T15:22:43.675Z,2023-03-25T15:22:46Z,4122883475,285,,4122883493,233,165,4122883473,56,Back,,,,,,,,,,,,,,,,5kio1iodx7cq9i9p9kql1nuuh,Ángela Sosa,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524442957,183,49,1,21,25,djz9e25b9zuiu5rmv1zha3i6f,1,6.9,14.1,2023-03-25T15:22:45.833Z,2023-03-25T15:22:46Z,,,,,,,,,,,,,,,,,,,,,,,,,ent5lfgq42d5ngi3ebyy7p1w5,Matilde Fidalgo,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524442993,184,1,1,21,25,djz9e25b9zuiu5rmv1zha3i6f,1,6.7,11.1,2023-03-25T15:22:46.259Z,2023-03-25T15:22:48Z,4122883715,213,5.4,4122883709,140,11.0,4122883711,141,2.6,4122883707,56,Back,4122883713,212,7.3,,,,,,,,,,ent5lfgq42d5ngi3ebyy7p1w5,Matilde Fidalgo,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524443009,166,45,1,21,27,1qoqz1tyay060cj5aha7rt1lp,0,88,96.2,2023-03-25T15:22:48.172Z,2023-03-25T15:22:51Z,4122883765,56,Left,4122883955,233,185,4122883767,286,,,,,,,,,,,,,,,,,8grsiemkt03k8c1g6am7vnxlh,F. Lara,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524443031,185,3,1,21,27,djz9e25b9zuiu5rmv1zha3i6f,1,12,3.8,2023-03-25T15:22:48.172Z,2023-03-25T15:22:50Z,4122883891,56,Back,4122883893,285,,4122883933,233,166,,,,,,,,,,,,,,,,5kio1iodx7cq9i9p9kql1nuuh,Ángela Sosa,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524443039,186,1,1,21,29,djz9e25b9zuiu5rmv1zha3i6f,0,11,2.6,2023-03-25T15:22:50.041Z,2023-03-25T15:22:51Z,4122883913,213,0.3,4122883989,233,167,4122883903,157,,4122883907,140,12.2,4122883993,286,,4122883987,236,,4122883909,141,3.1,4122883911,212,1.3,5kio1iodx7cq9i9p9kql1nuuh,Ángela Sosa,4122883915,1,,,4122883905,56,,,,,,,,,,,,,,,,,,,Back,,,
2524443025,167,74,1,21,29,1qoqz1tyay060cj5aha7rt1lp,1,85.7,95,2023-03-25T15:22:50.042Z,2023-03-25T15:22:51Z,4122884009,233,186,4122883863,285,,4122883861,56,Left,,,,,,,,,,,,,,,,3uj4zixqbp5ahu9etu4fl714a,María Llompart,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524443051,168,5,1,21,30,1qoqz1tyay060cj5aha7rt1lp,0,86.4,101.2,2023-03-25T15:22:51.098Z,2023-03-25T15:23:17Z,4122884001,347,,4122883999,56,Left,4122885775,233,187,,,,,,,,,,,,,,,,3uj4zixqbp5ahu9etu4fl714a,María Llompart,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524443381,187,5,1,21,30,djz9e25b9zuiu5rmv1zha3i6f,1,13.6,-1.2,2023-03-25T15:22:51.098Z,2023-03-25T15:23:17Z,4122885755,233,168,4122885759,347,,4122885753,56,Back,,,,,,,,,,,,,,,,5kio1iodx7cq9i9p9kql1nuuh,Ángela Sosa,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524443589,188,1,1,22,8,djz9e25b9zuiu5rmv1zha3i6f,0,14.7,0,2023-03-25T15:23:28.460Z,2023-03-25T15:23:32Z,4122886695,1,,4122886683,107,,4122886687,140,36.8,4122886691,212,23.4,4122886689,141,3.5,4122886685,56,Back,4122886693,213,0.1,,,,ent5lfgq42d5ngi3ebyy7p1w5,Matilde Fidalgo,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524443591,169,8,1,22,11,1qoqz1tyay060cj5aha7rt1lp,1,56.2,96.2,2023-03-25T15:23:32.059Z,2023-03-25T15:23:32Z,4122886715,15,,4122886703,56,Left,,,,,,,,,,,,,,,,,,,cgbly4uoca30z9ey5h722ej56,Cristina Cubedo,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524446087,222,50,1,22,13,djz9e25b9zuiu5rmv1zha3i6f,1,40,16.8,2023-03-25T15:23:33.530Z,2023-03-25T15:26:41Z,4122899797,56,Back,4122899799,286,,4122900359,233,173,,,,,,,,,,,,,,,,6aodvgoc9sh27cjwelwsm3qw9,Rosa Márquez,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524443683,173,7,1,22,13,1qoqz1tyay060cj5aha7rt1lp,0,60,83.2,2023-03-25T15:23:33.531Z,2023-03-25T15:26:59Z,4122887215,56,Left,4122887217,285,,4122900343,233,222,,,,,,,,,,,,,,,,3uj4zixqbp5ahu9etu4fl714a,María Llompart,,,,,,,,,,,,,,,,,,,,,,,,,,,,
