id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,keyPass,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/11/value,qualifier/10/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/15/value,qualifier/16/value,assist
2480598417,10,8,1,1,51,b9ecgxh884j2ugjrxwvpym192,1,9.2,80.8,2022-11-02T18:01:52.714Z,2022-11-02T18:01:52Z,3889546337,56,Back,,,,,,,,,,,,,,,,,,,,,,auqzv0poi2q7tcardivb21m8l,Ana Carol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480598419,11,49,1,1,51,b9ecgxh884j2ugjrxwvpym192,1,8.5,87.2,2022-11-02T18:01:53.097Z,2022-11-02T18:01:53Z,,,,,,,,,,,,,,,,,,,,,,,,,auqzv0poi2q7tcardivb21m8l,Ana Carol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480598423,12,1,1,1,52,b9ecgxh884j2ugjrxwvpym192,1,8.5,87.5,2022-11-02T18:01:53.306Z,2022-11-02T18:01:54Z,3889546357,141,93.0,3889546353,56,Back,3889546359,212,19.9,3889546361,213,0.2,3889546355,140,27.1,,,,,,,,,,auqzv0poi2q7tcardivb21m8l,Ana Carol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480598425,13,61,1,1,53,b9ecgxh884j2ugjrxwvpym192,0,27.1,93,2022-11-02T18:01:54.874Z,2022-11-02T18:01:55Z,3889546365,56,Back,,,,,,,,,,,,,,,,,,,,,,67nqgmgyb28btwrkdykjitylm,Ana de Teresa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480598437,16,49,1,1,53,bxlqcsb8ylen7lng9qy50eoq5,1,84.3,6.4,2022-11-02T18:01:55.079Z,2022-11-02T18:02:08Z,,,,,,,,,,,,,,,,,,,,,,,,,5e5sc7yzyi9kja9edk892br9x,Amanda Sampedro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480598433,15,1,1,1,54,bxlqcsb8ylen7lng9qy50eoq5,0,82.5,11.1,2022-11-02T18:01:55.943Z,2022-11-02T18:01:56Z,3889546419,141,5.8,3889546417,140,85.0,3889546421,212,4.5,3889546423,213,5.3,3889546415,56,Right,,,,,,,,,,5e5sc7yzyi9kja9edk892br9x,Amanda Sampedro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480598457,15,49,1,1,55,b9ecgxh884j2ugjrxwvpym192,1,18.8,95.3,2022-11-02T18:01:56.530Z,2022-11-02T18:02:36Z,,,,,,,,,,,,,,,,,,,,,,,,,5wubhrq7ftqx0ryckwbrdxc5x,A. Edgren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480598441,14,3,1,1,56,b9ecgxh884j2ugjrxwvpym192,0,19.6,94.4,2022-11-02T18:01:57.801Z,2022-11-02T18:02:38Z,3889546511,233,17,3889546447,56,Back,3889546449,285,,,,,,,,,,,,,,,,,5wubhrq7ftqx0ryckwbrdxc5x,A. Edgren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480598451,17,7,1,1,56,bxlqcsb8ylen7lng9qy50eoq5,1,80.4,5.6,2022-11-02T18:01:57.802Z,2022-11-02T18:02:01Z,3889546489,286,,3889546507,233,14,3889546487,56,Right,,,,,,,,,,,,,,,,efrr99onfcuvb2gylkvvrnl9m,Eva Llamas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480598455,18,49,1,1,58,bxlqcsb8ylen7lng9qy50eoq5,1,82.6,3.7,2022-11-02T18:02:00.063Z,2022-11-02T18:09:40Z,,,,,,,,,,,,,,,,,,,,,,,,,efrr99onfcuvb2gylkvvrnl9m,Eva Llamas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480598473,20,1,1,1,59,bxlqcsb8ylen7lng9qy50eoq5,1,92.9,5.9,2022-11-02T18:02:01.071Z,2022-11-02T18:09:41Z,3889546583,140,77.8,3889546585,141,12.6,3889546589,213,2.9,3889546587,212,16.5,3889546581,56,Right,,,,,,,,,,8m8fk05kqcs7ver68ubl61mju,Arola Aparicio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480598463,19,1,1,2,0,bxlqcsb8ylen7lng9qy50eoq5,1,82.6,3.7,2022-11-02T18:02:01.223Z,2022-11-02T18:02:02Z,3889546521,212,10.9,3889546519,141,5.9,3889546515,56,Right,3889546523,213,0.1,3889546517,140,92.9,,,,,,,,,,efrr99onfcuvb2gylkvvrnl9m,Eva Llamas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480598477,21,61,1,2,0,bxlqcsb8ylen7lng9qy50eoq5,0,77.8,12.6,2022-11-02T18:02:01.990Z,2022-11-02T18:09:37Z,3889546607,56,Right,,,,,,,,,,,,,,,,,,,,,,5e5sc7yzyi9kja9edk892br9x,Amanda Sampedro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480598461,16,49,1,2,0,b9ecgxh884j2ugjrxwvpym192,1,23.7,90.3,2022-11-02T18:02:02.121Z,2022-11-02T18:02:02Z,,,,,,,,,,,,,,,,,,,,,,,,,5wubhrq7ftqx0ryckwbrdxc5x,A. Edgren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480598483,17,1,1,2,1,b9ecgxh884j2ugjrxwvpym192,1,24.8,88.9,2022-11-02T18:02:02.409Z,2022-11-02T18:02:04Z,3889546625,56,Back,3889546631,212,7.6,3889546629,141,87.2,3889546633,213,3.3,3889546627,140,17.6,,,,,,,,,,5wubhrq7ftqx0ryckwbrdxc5x,A. Edgren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480598485,18,1,1,2,3,b9ecgxh884j2ugjrxwvpym192,0,17.8,87.2,2022-11-02T18:02:04.249Z,2022-11-02T18:02:04Z,3889546641,141,85.6,3889546643,212,3.2,3889546645,213,5.9,3889546637,56,Back,3889546639,140,20.7,,,,,,,,,,8tmzjcaglix0qj8zy7yp8w7o,R. Carrasco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480598487,22,61,1,2,3,bxlqcsb8ylen7lng9qy50eoq5,1,80,11.6,2022-11-02T18:02:04.930Z,2022-11-02T18:02:05Z,3889546649,56,Right,,,,,,,,,,,,,,,,,,,,,,5e5sc7yzyi9kja9edk892br9x,Amanda Sampedro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480598513,19,1,1,2,4,b9ecgxh884j2ugjrxwvpym192,1,22.9,83.6,2022-11-02T18:02:05.369Z,2022-11-02T18:02:09Z,3889546775,56,Back,3889546783,213,2.9,3889546779,141,91.2,3889546781,212,18.8,3889546777,140,5.7,,,,,,,,,,5wubhrq7ftqx0ryckwbrdxc5x,A. Edgren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480598529,20,1,1,2,8,b9ecgxh884j2ugjrxwvpym192,1,5.1,90.5,2022-11-02T18:02:09.801Z,2022-11-02T18:02:13Z,3889546873,212,9.7,3889546869,140,7.4,3889546871,141,76.7,3889546867,56,Back,3889546875,213,5.0,,,,,,,,,,8tmzjcaglix0qj8zy7yp8w7o,R. Carrasco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480598533,21,61,1,2,11,b9ecgxh884j2ugjrxwvpym192,0,7.4,76.7,2022-11-02T18:02:12.450Z,2022-11-02T18:03:04Z,3889546891,56,Back,,,,,,,,,,,,,,,,,,,,,,aa93kg4nfvrpthvfkkofixwtm,Patri Ojeda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480598705,26,51,1,2,12,b9ecgxh884j2ugjrxwvpym192,1,7.3,72,2022-11-02T18:02:13.258Z,2022-11-02T18:03:05Z,3889547977,169,,,,,,,,,,,,,,,,,,,,,,,aa93kg4nfvrpthvfkkofixwtm,Patri Ojeda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480598541,23,49,1,2,13,bxlqcsb8ylen7lng9qy50eoq5,1,89.9,28.9,2022-11-02T18:02:14.775Z,2022-11-02T18:02:14Z,,,,,,,,,,,,,,,,,,,,,,,,,u29d1e3mswrdqx1aqfhuj8ph,J. Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480598551,24,1,1,2,13,bxlqcsb8ylen7lng9qy50eoq5,1,89,29.5,2022-11-02T18:02:15.127Z,2022-11-02T18:02:35Z,3889547469,154,,3889547009,213,0.2,3889547005,141,32.4,3889547007,212,9.9,3889547001,56,Center,3889547467,210,15,3889547003,140,98.2,,,,u29d1e3mswrdqx1aqfhuj8ph,J. Martínez,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
2480598555,25,15,1,2,15,bxlqcsb8ylen7lng9qy50eoq5,1,98.2,32.4,2022-11-02T18:02:16.184Z,2022-11-02T18:02:35Z,3889547475,154,,3889547027,22,,3889547481,102,45.3,3889547487,147,45.7,3889547029,62,,3889547485,146,99.5,3889547477,55,24,3889547471,80,,5jwmy7qi01na2bmyw3zo3is8a,Cristina Martín-Prieto,3889547483,103,,17.7,3889547495,233,22,3889547161,20,3889547473,29,3889547031,56,Center,,,,,,,,,,,,,,,
2480598569,22,10,1,2,15,b9ecgxh884j2ugjrxwvpym192,1,0.2,54.8,2022-11-02T18:02:16.284Z,2022-11-02T18:09:42Z,3889547095,56,Back,3889547423,233,25,3889547093,182,,3889547091,178,,3889547089,173,,,,,,,,,,,16sc4hlsrq610rhfzi6m2squh,Z. Meršnik,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480598577,23,6,1,2,17,b9ecgxh884j2ugjrxwvpym192,0,1.8,61,2022-11-02T18:02:18.375Z,2022-11-02T18:10:44Z,3889547135,56,Back,3889547199,233,26,3889547137,73,,,,,,,,,,,,,,,,,16sc4hlsrq610rhfzi6m2squh,Z. Meršnik,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480598575,26,6,1,2,17,bxlqcsb8ylen7lng9qy50eoq5,1,98.2,39,2022-11-02T18:02:18.375Z,2022-11-02T18:02:21Z,3889547125,75,,3889547123,56,Center,3889547183,233,23,,,,,,,,,,,,,,,,5jwmy7qi01na2bmyw3zo3is8a,Cristina Martín-Prieto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480598663,27,1,1,2,40,bxlqcsb8ylen7lng9qy50eoq5,0,99.5,0.5,2022-11-02T18:02:41.960Z,2022-11-02T18:02:46Z,3889547671,6,,3889547677,56,Center,3889547669,2,,3889547673,155,,3889547685,213,1.7,3889547681,141,47.8,3889547687,1,,3889547679,140,96.4,7vtua260sxp339ie21any0zc9,Rosa Otermin,3889547683,212,,32.3,3889547675,223,,,,,,,,,,,,,,,,,,,,,,,
2480598667,24,12,1,2,45,b9ecgxh884j2ugjrxwvpym192,1,6.8,54.9,2022-11-02T18:02:46.634Z,2022-11-02T18:02:47Z,3889547731,212,15.7,3889547725,56,Back,3889547739,15,,3889547729,141,43.7,3889547733,213,5.8,3889547727,140,19.9,,,,,,,aa93kg4nfvrpthvfkkofixwtm,Patri Ojeda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480598683,25,12,1,2,47,b9ecgxh884j2ugjrxwvpym192,1,19.8,43.6,2022-11-02T18:02:48.492Z,2022-11-02T18:02:54Z,3889547829,213,5.8,3889547821,56,Back,3889547827,212,33.3,3889547825,141,22.4,3889547823,140,48.4,,,,,,,,,,9s5jdwjyk9klobfdt4wwt5jvt,V. Santana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480598695,28,1,1,2,52,bxlqcsb8ylen7lng9qy50eoq5,1,58,88.1,2022-11-02T18:02:53.191Z,2022-11-02T18:02:56Z,3889547881,56,Back,3889547887,212,30.5,3889547889,213,3.8,3889547885,141,61.2,3889547883,140,34.7,,,,,,,,,,8m8fk05kqcs7ver68ubl61mju,Arola Aparicio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480598703,29,1,1,2,54,bxlqcsb8ylen7lng9qy50eoq5,1,34.6,62.1,2022-11-02T18:02:55.928Z,2022-11-02T18:02:59Z,3889547963,56,Left,3889547965,140,56.4,3889547971,213,0.8,3889547967,141,93.8,3889547969,212,31.4,,,,,,,,,,5hk1m1corx8iy26z88eo65fpx,Silvia Meseguer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480598725,30,1,1,2,58,bxlqcsb8ylen7lng9qy50eoq5,1,56.4,93.8,2022-11-02T18:02:59.832Z,2022-11-02T18:03:03Z,3889548085,213,3.6,3889548077,56,Back,3889548083,212,26.6,3889548079,140,34.2,3889548081,141,75.0,,,,,,,,,,8m8fk05kqcs7ver68ubl61mju,Arola Aparicio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480598749,31,1,1,3,1,bxlqcsb8ylen7lng9qy50eoq5,1,34.3,75,2022-11-02T18:03:03.096Z,2022-11-02T18:03:07Z,3889548217,140,31.1,3889548221,212,13.5,3889548219,141,55.8,3889548215,56,Back,3889548223,213,4.5,,,,,,,,,,aktfohaqh9czmqesi39tstlka,Teresa Merida,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480598763,32,1,1,3,5,bxlqcsb8ylen7lng9qy50eoq5,1,29.8,45.5,2022-11-02T18:03:07.096Z,2022-11-02T18:03:09Z,3889548299,141,24.3,3889548301,212,16.1,3889548303,213,5.2,3889548295,56,Back,3889548297,140,36.6,,,,,,,,,,5hk1m1corx8iy26z88eo65fpx,Silvia Meseguer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480598781,33,1,1,3,8,bxlqcsb8ylen7lng9qy50eoq5,1,37.1,24.3,2022-11-02T18:03:09.240Z,2022-11-02T18:03:14Z,3889548425,213,2.0,3889548411,140,30.5,3889548415,141,44.0,3889548419,212,15.1,3889548407,56,Back,,,,,,,,,,f24lwuatps6dy3yzdifyir6qd,Diana Gomes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480598789,34,1,1,3,13,bxlqcsb8ylen7lng9qy50eoq5,0,43.3,34.8,2022-11-02T18:03:14.169Z,2022-11-02T18:03:17Z,3889548471,212,36.6,3889548479,1,,3889548465,56,Right,3889548463,155,,3889548475,213,6.0,3889548469,141,19.8,3889548467,140,76.8,,,,5hk1m1corx8iy26z88eo65fpx,Silvia Meseguer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480598803,27,1,1,3,15,b9ecgxh884j2ugjrxwvpym192,1,23.8,88,2022-11-02T18:03:16.363Z,2022-11-02T18:03:18Z,3889548557,56,Back,3889548565,213,5.5,3889548555,3,,3889548561,141,79.3,3889548559,140,29.6,3889548563,212,8.5,,,,,,,8tmzjcaglix0qj8zy7yp8w7o,R. Carrasco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
