id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/9/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,keyPass,assist,qualifier/11/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/13/value,qualifier/10/value,qualifier/16/id,qualifier/16/qualifierId
2482310901,8,1,1,0,33,9ouh98eyf6u69lbxc13mllm7f,0,45.1,6.1,2022-11-06T11:03:42.737Z,2022-11-06T11:04:47Z,3898545459,56,Back,3898545467,213,5.2,3898545465,212,5.4,3898545463,141,0.0,3898545461,140,47.3,,,,,,,,,,80bmdjixjy34wx3e5fb8re961,Natalia Ramos,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482310895,11,44,1,0,34,7mk4va7b2p6tnv2xjxcgjy8h6,1,40.6,92.3,2022-11-06T11:03:42.895Z,2022-11-06T11:04:41Z,3898545441,56,Back,3898547179,233,7,3898545443,285,,,,,,,,,,,,,,,,,61ho0mi13ewpotj5udjt7mz2s,Sara Carrillo,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482310871,7,44,1,0,34,9ouh98eyf6u69lbxc13mllm7f,0,59.4,7.7,2022-11-06T11:03:42.896Z,2022-11-06T11:04:42Z,3898547213,233,11,3898545343,286,,3898545341,56,Right,,,,,,,,,,,,,,,,982xo55a6ehu6960fxwr3bfje,Claudia Blanco,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482310925,12,1,1,0,40,7mk4va7b2p6tnv2xjxcgjy8h6,0,39.5,93.8,2022-11-06T11:03:49.063Z,2022-11-06T11:04:06Z,3898545527,3,,3898545533,141,96.6,3898545531,140,52.6,3898545535,212,13.9,3898545537,213,0.1,3898545529,56,Left,,,,,,,61ho0mi13ewpotj5udjt7mz2s,Sara Carrillo,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482310911,9,5,1,0,40,9ouh98eyf6u69lbxc13mllm7f,0,47.6,-1.5,2022-11-06T11:03:49.561Z,2022-11-06T11:03:55Z,3898545493,347,,3898545635,233,13,3898545491,56,Back,,,,,,,,,,,,,,,,80bmdjixjy34wx3e5fb8re961,Natalia Ramos,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482310943,13,5,1,0,40,7mk4va7b2p6tnv2xjxcgjy8h6,1,52.4,101.5,2022-11-06T11:03:49.561Z,2022-11-06T11:10:38Z,3898545619,56,Left,3898545627,233,9,3898545621,347,,,,,,,,,,,,,,,,,du0eybpvf5vcvtuj074x74jdg,Ane Miren,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482310957,14,1,1,0,46,7mk4va7b2p6tnv2xjxcgjy8h6,1,53.6,100,2022-11-06T11:03:55.015Z,2022-11-06T11:03:57Z,3898545701,212,10.8,3898545695,56,Left,3898545703,213,5.5,3898545697,140,60.6,3898545699,141,90.0,3898545693,107,,,,,,,,89zl8l8wouupdzgepnm1ogqhg,Garazi Fácila,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482310959,15,61,1,0,48,7mk4va7b2p6tnv2xjxcgjy8h6,0,60.5,90,2022-11-06T11:03:56.831Z,2022-11-06T11:09:53Z,3898545713,56,Left,,,,,,,,,,,,,,,,,,,,,,3u9vtcqa5td8weoufpzirruhg,Gema Soliveres,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482310973,10,1,1,0,48,9ouh98eyf6u69lbxc13mllm7f,1,37.7,11.3,2022-11-06T11:03:57.696Z,2022-11-06T11:03:59Z,3898545773,213,1.3,3898545769,141,32.6,3898545771,212,15.0,3898545763,157,,3898545775,1,,3898545765,56,Back,3898545767,140,41.3,,,,buqygjztmnvmul49w3grzuo5x,J. Blom,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482310975,11,49,1,0,50,9ouh98eyf6u69lbxc13mllm7f,1,41.3,32.6,2022-11-06T11:03:59.648Z,2022-11-06T11:04:00Z,,,,,,,,,,,,,,,,,,,,,,,,,aoy956n72pya0cc6bqj5x736x,María José Pérez,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482310983,12,1,1,0,51,9ouh98eyf6u69lbxc13mllm7f,1,41.3,32.6,2022-11-06T11:03:59.936Z,2022-11-06T11:04:01Z,3898545817,141,27.6,3898545821,213,5.8,3898545815,140,47.0,3898545813,56,Back,3898545819,212,6.9,,,,,,,,,,aoy956n72pya0cc6bqj5x736x,María José Pérez,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482310999,13,1,1,0,53,9ouh98eyf6u69lbxc13mllm7f,1,47,28.5,2022-11-06T11:04:01.856Z,2022-11-06T11:04:04Z,3898545881,213,4.2,3898545875,140,40.3,3898545877,141,8.9,3898545873,56,Back,3898545879,212,15.1,,,,,,,,,,3rob14yal0zrzxj2tdpp4sewa,Paola Hernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482311017,14,1,1,0,55,9ouh98eyf6u69lbxc13mllm7f,1,40.3,8.9,2022-11-06T11:04:04.304Z,2022-11-06T11:04:08Z,3898545957,212,19.4,3898545955,141,30.2,3898545959,213,2.3,3898545953,140,28.0,3898545951,56,Back,,,,,,,,,,982xo55a6ehu6960fxwr3bfje,Claudia Blanco,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482311029,15,1,1,0,59,9ouh98eyf6u69lbxc13mllm7f,1,27.9,30.6,2022-11-06T11:04:08.208Z,2022-11-06T11:04:10Z,3898545995,212,24.1,3898545991,140,29.5,3898545999,213,1.5,3898545993,141,65.9,3898545989,56,Back,,,,,,,,,,bpqjytbm9oxa367bwxcyhiolw,Sara López,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482311087,16,1,1,1,2,9ouh98eyf6u69lbxc13mllm7f,1,29.7,66.1,2022-11-06T11:04:10.863Z,2022-11-06T11:04:18Z,3898546281,56,Back,3898546289,213,1.2,3898546283,140,36.2,3898546287,212,20.1,3898546285,141,93.9,,,,,,,,,,9le3udqhtfsbnlr6py67cj71m,Andrea Marrero,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482311125,17,1,1,1,9,9ouh98eyf6u69lbxc13mllm7f,1,36.7,94.4,2022-11-06T11:04:18.368Z,2022-11-06T11:04:21Z,3898546431,141,65.6,3898546433,212,23.1,3898546427,56,Back,3898546429,140,25.0,3898546435,213,4.2,,,,,,,,,,cndbae3p3ag0t2qpt22wafo8a,J. Toro,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482311149,18,1,1,1,13,9ouh98eyf6u69lbxc13mllm7f,1,28.3,60.7,2022-11-06T11:04:21.840Z,2022-11-06T11:04:25Z,3898546549,212,18.2,3898546543,56,Back,3898546545,140,27.8,3898546551,213,4.7,3898546547,141,33.9,,,,,,,,,,9le3udqhtfsbnlr6py67cj71m,Andrea Marrero,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482311159,19,1,1,1,16,9ouh98eyf6u69lbxc13mllm7f,0,29.7,32.7,2022-11-06T11:04:25.087Z,2022-11-06T11:04:26Z,3898546591,141,36.2,3898546587,56,Center,3898546593,212,31.8,3898546589,140,59.9,3898546595,213,0.1,,,,,,,,,,bpqjytbm9oxa367bwxcyhiolw,Sara López,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482311189,16,8,1,1,21,7mk4va7b2p6tnv2xjxcgjy8h6,1,42,65.4,2022-11-06T11:04:30.198Z,2022-11-06T11:04:30Z,3898546715,56,Back,,,,,,,,,,,,,,,,,,,,,,6lruud03b1so5uyjduuthtuj9,Miriam Diéguez,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482311213,20,1,1,1,22,9ouh98eyf6u69lbxc13mllm7f,1,42.8,52.6,2022-11-06T11:04:31.472Z,2022-11-06T11:04:34Z,3898546803,56,Back,3898546811,213,1.8,3898546809,212,23.2,3898546805,140,38.4,3898546807,141,86.0,,,,,,,,,,3rob14yal0zrzxj2tdpp4sewa,Paola Hernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482311227,21,1,1,1,25,9ouh98eyf6u69lbxc13mllm7f,1,35.5,87,2022-11-06T11:04:34.256Z,2022-11-06T11:04:36Z,3898546893,212,10.7,3898546891,141,95.1,3898546889,140,44.2,3898546887,56,Back,3898546895,213,0.5,,,,,,,,,,cndbae3p3ag0t2qpt22wafo8a,J. Toro,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482311267,22,1,1,1,27,9ouh98eyf6u69lbxc13mllm7f,1,44.2,95.1,2022-11-06T11:04:36.799Z,2022-11-06T11:04:41Z,3898547137,213,4.0,3898547135,212,19.1,3898547131,140,32.7,3898547129,56,Back,3898547133,141,73.4,,,,,,,,,,80bmdjixjy34wx3e5fb8re961,Natalia Ramos,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482311313,23,1,1,1,32,9ouh98eyf6u69lbxc13mllm7f,1,32,65.6,2022-11-06T11:04:41.264Z,2022-11-06T11:04:47Z,3898547455,141,36.6,3898547457,212,19.7,3898547453,140,31.8,3898547459,213,4.7,3898547451,56,Back,,,,,,,,,,bpqjytbm9oxa367bwxcyhiolw,Sara López,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482311329,24,1,1,1,39,9ouh98eyf6u69lbxc13mllm7f,1,39.2,54,2022-11-06T11:04:47.824Z,2022-11-06T11:04:50Z,3898547551,213,1.6,3898547545,140,38.9,3898547547,141,86.9,3898547543,56,Back,3898547549,212,22.4,,,,,,,,,,9le3udqhtfsbnlr6py67cj71m,Andrea Marrero,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482311367,25,1,1,1,41,9ouh98eyf6u69lbxc13mllm7f,1,39.2,87.6,2022-11-06T11:04:50.481Z,2022-11-06T11:04:54Z,3898547751,213,5.5,3898547753,1,,3898547743,56,Center,3898547749,212,45.3,3898547741,155,,3898547745,140,69.5,3898547747,141,40.2,,,,cndbae3p3ag0t2qpt22wafo8a,J. Toro,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482311379,26,1,1,1,44,9ouh98eyf6u69lbxc13mllm7f,0,69.5,40.2,2022-11-06T11:04:52.952Z,2022-11-06T11:09:51Z,3898547807,140,75.4,3898547805,56,Center,3898547811,212,24.8,3898547809,141,75.5,3898547803,3,,3898547813,213,1.3,,,,,,,buqygjztmnvmul49w3grzuo5x,J. Blom,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482311399,17,1,1,1,44,7mk4va7b2p6tnv2xjxcgjy8h6,1,25.1,36.1,2022-11-06T11:04:53.711Z,2022-11-06T11:04:56Z,3898547933,140,35.1,3898547939,213,0.7,3898547931,56,Back,3898547937,212,14.1,3898547935,141,49.9,3898547927,3,,,,,,,,8vwiezkux2gxs99ziy7x69fu2,Elba Vergés,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482311405,18,49,1,1,47,7mk4va7b2p6tnv2xjxcgjy8h6,1,35.1,49.9,2022-11-06T11:04:56.670Z,2022-11-06T11:04:57Z,,,,,,,,,,,,,,,,,,,,,,,,,3u9vtcqa5td8weoufpzirruhg,Gema Soliveres,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482311441,19,1,1,1,48,7mk4va7b2p6tnv2xjxcgjy8h6,1,35.3,49.9,2022-11-06T11:04:56.823Z,2022-11-06T11:05:00Z,3898548125,56,Back,3898548127,140,40.5,3898548129,141,31.5,3898548131,212,13.7,3898548133,213,5.1,,,,,,,,,,3u9vtcqa5td8weoufpzirruhg,Gema Soliveres,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482311459,20,1,1,1,51,7mk4va7b2p6tnv2xjxcgjy8h6,1,42.2,28.6,2022-11-06T11:05:00.054Z,2022-11-06T11:05:02Z,3898548211,140,36.3,3898548209,56,Back,3898548213,141,7.0,3898548217,213,4.3,3898548215,212,15.9,,,,,,,,,,c1ll2hqt71suy8bgwswpci9uy,Carla Armengol,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482311463,21,1,1,1,53,7mk4va7b2p6tnv2xjxcgjy8h6,0,36.3,7.1,2022-11-06T11:05:02.182Z,2022-11-06T11:05:02Z,3898548231,140,60.4,3898548229,56,Right,3898548233,141,12.5,3898548237,213,0.1,3898548235,212,25.6,,,,,,,,,,1dfho5ul0u10h5m7cmtmj5x7u,Cristina Auñón,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482311467,27,49,1,1,54,9ouh98eyf6u69lbxc13mllm7f,1,37.2,80.9,2022-11-06T11:05:03.248Z,2022-11-06T11:05:03Z,,,,,,,,,,,,,,,,,,,,,,,,,cndbae3p3ag0t2qpt22wafo8a,J. Toro,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482311489,28,1,1,1,55,9ouh98eyf6u69lbxc13mllm7f,1,36.6,80.9,2022-11-06T11:05:04.272Z,2022-11-06T11:05:08Z,3898548383,213,0.0,3898548381,212,10.3,3898548375,56,Back,3898548377,140,46.4,3898548379,141,81.3,,,,,,,,,,cndbae3p3ag0t2qpt22wafo8a,J. Toro,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482311523,29,1,1,1,59,9ouh98eyf6u69lbxc13mllm7f,1,47.7,76.3,2022-11-06T11:05:08.080Z,2022-11-06T11:05:12Z,3898548541,141,49.5,3898548537,56,Back,3898548543,212,18.2,3898548539,140,48.0,3898548545,213,4.7,,,,,,,,,,aoy956n72pya0cc6bqj5x736x,María José Pérez,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482311565,30,1,1,2,4,9ouh98eyf6u69lbxc13mllm7f,1,52.5,52.5,2022-11-06T11:05:12.848Z,2022-11-06T11:05:18Z,3898548765,140,47.1,3898548767,141,32.7,3898548763,56,Back,3898548771,213,4.3,3898548769,212,14.6,,,,,,,,,,3rob14yal0zrzxj2tdpp4sewa,Paola Hernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482311621,31,1,1,2,10,9ouh98eyf6u69lbxc13mllm7f,0,61.2,30.8,2022-11-06T11:05:19.103Z,2022-11-06T11:09:48Z,3898549015,212,42.1,3898549017,213,0.0,3898549011,140,100.0,3898549009,56,Center,3898549013,141,31.5,3898549019,1,,,,,,,,80bmdjixjy34wx3e5fb8re961,Natalia Ramos,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482311579,22,5,1,2,11,7mk4va7b2p6tnv2xjxcgjy8h6,1,-1.1,78.3,2022-11-06T11:05:19.932Z,2022-11-06T11:10:39Z,3898548837,346,,3898548835,56,Back,3898559283,233,32,,,,,,,,,,,,,,,,1dfho5ul0u10h5m7cmtmj5x7u,Cristina Auñón,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482311623,32,5,1,2,11,9ouh98eyf6u69lbxc13mllm7f,0,101.1,21.7,2022-11-06T11:05:19.932Z,2022-11-06T11:09:49Z,3898549025,346,,3898559289,233,22,3898549023,56,Center,,,,,,,,,,,,,,,,80bmdjixjy34wx3e5fb8re961,Natalia Ramos,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482311837,23,1,1,2,44,7mk4va7b2p6tnv2xjxcgjy8h6,1,5.3,38.3,2022-11-06T11:05:53.159Z,2022-11-06T11:06:30Z,3898550239,212,25.7,3898550233,56,Back,3898550231,124,,3898550245,237,,3898550235,140,19.1,3898550237,141,7.1,3898550241,213,5.3,,,,8vwiezkux2gxs99ziy7x69fu2,Elba Vergés,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482311857,24,1,1,2,46,7mk4va7b2p6tnv2xjxcgjy8h6,1,19.3,7,2022-11-06T11:05:55.806Z,2022-11-06T11:06:27Z,3898550369,212,35.0,3898550371,213,0.3,3898550363,56,Right,3898550373,1,,3898550365,140,51.6,3898550367,141,19.8,,,,,,,1dfho5ul0u10h5m7cmtmj5x7u,Cristina Auñón,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482312087,26,1,1,2,47,7mk4va7b2p6tnv2xjxcgjy8h6,0,35.2,12.9,2022-11-06T11:05:56.269Z,2022-11-06T11:06:28Z,3898551731,3,,3898551739,141,16.5,3898551733,168,,3898551743,213,0.3,3898551737,140,43.4,3898551735,56,Back,3898551741,212,9.0,,,,c1ll2hqt71suy8bgwswpci9uy,Carla Armengol,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482311863,33,49,1,2,49,9ouh98eyf6u69lbxc13mllm7f,1,45.1,86,2022-11-06T11:05:58.335Z,2022-11-06T11:05:58Z,,,,,,,,,,,,,,,,,,,,,,,,,cndbae3p3ag0t2qpt22wafo8a,J. Toro,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482311907,34,4,1,2,53,9ouh98eyf6u69lbxc13mllm7f,1,37.1,92.8,2022-11-06T11:06:02.700Z,2022-11-06T11:06:04Z,3898550667,286,,3898550665,265,,3898550659,13,,3898550683,233,25,3898550661,56,Back,3898550663,152,,,,,,,,cndbae3p3ag0t2qpt22wafo8a,J. Toro,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482311897,25,4,1,2,53,7mk4va7b2p6tnv2xjxcgjy8h6,0,62.9,7.2,2022-11-06T11:06:02.701Z,2022-11-06T11:06:04Z,3898550703,233,34,3898550617,285,,3898550615,265,,3898550611,56,Right,3898550609,13,,3898550613,152,,,,,,,,c1ll2hqt71suy8bgwswpci9uy,Carla Armengol,,,,,,,,,,,,,,,,,,,,,,,,,,,,
