id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,keyPass,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/12/value,qualifier/14/value,qualifier/13/value,assist
2480312387,168,1,1,17,50,1azk57wev30h044w949j46kpu,1,27.5,82.6,2022-11-01T17:19:19.600Z,2022-11-01T17:19:27Z,3888078827,56,Back,3888078833,212,23.9,3888078835,213,4.4,3888078831,141,49.7,3888078829,140,19.5,,,,,,,,,,85vgjvamflqyzs4ov1fnaai95,Bibiane Schulze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480312405,169,1,1,17,58,1azk57wev30h044w949j46kpu,0,30,38.2,2022-11-01T17:19:27.232Z,2022-11-01T17:20:39Z,3888078927,141,11.7,3888078925,140,67.1,3888078933,1,,3888078923,56,Right,3888078929,212,42.9,3888078931,213,5.8,,,,,,,si7seewiwpo5s7yi3jbxuo2y,Oihane Valdezate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480312565,193,8,1,18,0,9ouh98eyf6u69lbxc13mllm7f,1,24.4,91.7,2022-11-01T17:19:29.675Z,2022-11-01T17:20:26Z,3888079777,56,Back,,,,,,,,,,,,,,,,,,,,,,5ic26p6vixiy9kqtxniuh9zh1,Pisco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480312409,170,1,1,18,3,1azk57wev30h044w949j46kpu,0,81.9,5.8,2022-11-01T17:19:32.960Z,2022-11-01T17:19:34Z,3888078959,141,48.7,3888078963,213,1.4,3888078957,140,85.5,3888078961,212,29.4,3888078951,2,,3888078955,56,Center,,,,,,,2lh6bupkrijpm9n916446nbop,Oihane Hernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480312421,186,12,1,18,6,9ouh98eyf6u69lbxc13mllm7f,1,14,56.9,2022-11-01T17:19:35.968Z,2022-11-01T17:19:37Z,3888079025,140,27.8,3888079027,141,45.5,3888079031,213,5.8,3888079029,212,16.4,3888079023,56,Back,,,,,,,,,,9le3udqhtfsbnlr6py67cj71m,Andrea Marrero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480312431,187,12,1,18,8,9ouh98eyf6u69lbxc13mllm7f,1,27.8,45.5,2022-11-01T17:19:37.623Z,2022-11-01T17:19:47Z,3888079089,56,Back,3888079093,141,56.7,3888079095,212,7.6,3888079091,140,27.7,3888079097,213,1.6,,,,,,,,,,5ynz0l8qa20x0gp0a5iiztgph,Sandra Hernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480312435,188,4,1,18,11,9ouh98eyf6u69lbxc13mllm7f,1,30.7,50.9,2022-11-01T17:19:40.590Z,2022-11-01T17:31:50Z,3888079135,233,171,3888079111,285,,3888079103,13,,3888091281,294,,3888079105,56,Back,3888079107,152,,,,,,,,5ynz0l8qa20x0gp0a5iiztgph,Sandra Hernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480312437,171,4,1,18,11,1azk57wev30h044w949j46kpu,0,69.3,49.1,2022-11-01T17:19:40.591Z,2022-11-01T17:19:42Z,3888079123,286,,3888079119,152,,3888079117,56,Center,3888079115,294,,3888079151,233,188,3888079113,13,,,,,,,,3jsqviuejf6t4u53cdgbeix62,Irene Oguiza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480312489,189,1,1,18,29,9ouh98eyf6u69lbxc13mllm7f,1,29.5,54,2022-11-01T17:19:58.337Z,2022-11-01T17:19:59Z,3888079425,1,,3888079421,212,51.0,3888079419,141,90.5,3888079423,213,0.5,3888079413,152,,3888079415,56,Left,3888079411,5,,3888079417,140,71.9,42t82kh0hqfa7h92x1ujdz97u,Patri Gavira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480312491,190,50,1,18,30,9ouh98eyf6u69lbxc13mllm7f,1,71.6,92.2,2022-11-01T17:19:59.368Z,2022-11-01T17:20:02Z,3888079457,233,172,3888079429,56,Left,3888079431,286,,,,,,,,,,,,,,,,,aoy956n72pya0cc6bqj5x736x,María José Pérez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480312495,172,7,1,18,30,1azk57wev30h044w949j46kpu,1,28.4,7.8,2022-11-01T17:19:59.369Z,2022-11-01T17:20:02Z,3888079451,285,,3888079449,56,Back,3888079453,233,190,,,,,,,,,,,,,,,,2lh6bupkrijpm9n916446nbop,Oihane Hernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480312497,173,49,1,18,32,1azk57wev30h044w949j46kpu,1,39.2,5.9,2022-11-01T17:20:01.680Z,2022-11-01T17:20:02Z,,,,,,,,,,,,,,,,,,,,,,,,,3jsqviuejf6t4u53cdgbeix62,Irene Oguiza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480312505,174,1,1,18,33,1azk57wev30h044w949j46kpu,0,39.4,5.6,2022-11-01T17:20:02.543Z,2022-11-01T17:20:05Z,3888079505,1,,3888079501,212,45.7,3888079497,140,82.9,3888079503,213,0.0,3888079495,56,Right,3888079499,141,8.0,,,,,,,3jsqviuejf6t4u53cdgbeix62,Irene Oguiza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480312507,191,12,1,18,35,9ouh98eyf6u69lbxc13mllm7f,1,18.2,86.8,2022-11-01T17:20:05.011Z,2022-11-01T17:20:06Z,3888079531,167,,3888079515,213,2.0,3888079511,141,100.0,3888079507,56,Back,3888079513,212,11.0,3888079509,140,14.2,,,,,,,42t82kh0hqfa7h92x1ujdz97u,Patri Gavira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480312581,175,5,1,18,36,1azk57wev30h044w949j46kpu,1,84.2,-1.6,2022-11-01T17:20:05.744Z,2022-11-01T17:52:23Z,3888079835,56,Right,3888079837,347,,3888079839,233,192,,,,,,,,,,,,,,,,3jsqviuejf6t4u53cdgbeix62,Irene Oguiza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480312509,192,5,1,18,36,9ouh98eyf6u69lbxc13mllm7f,0,15.8,101.6,2022-11-01T17:20:05.744Z,2022-11-01T17:20:28Z,3888079519,347,,3888079843,233,175,3888079517,56,Back,,,,,,,,,,,,,,,,42t82kh0hqfa7h92x1ujdz97u,Patri Gavira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480312591,176,1,1,18,58,1azk57wev30h044w949j46kpu,1,82.3,0,2022-11-01T17:20:27.567Z,2022-11-01T17:20:30Z,3888079869,56,Center,3888079877,213,1.4,3888079875,212,18.1,3888079871,140,85.1,3888079873,141,25.2,3888079867,107,,,,,,,,2lh6bupkrijpm9n916446nbop,Oihane Hernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480312595,177,1,1,19,0,1azk57wev30h044w949j46kpu,0,85.1,25.2,2022-11-01T17:20:30.016Z,2022-11-01T17:20:30Z,3888079913,213,1.3,3888079907,140,88.2,3888079905,56,Center,3888079901,3,,3888079903,168,,3888079909,141,45.5,3888079911,212,14.2,,,,3jsqviuejf6t4u53cdgbeix62,Irene Oguiza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480312603,194,12,1,19,3,9ouh98eyf6u69lbxc13mllm7f,1,9.5,58.4,2022-11-01T17:20:32.517Z,2022-11-01T17:20:35Z,3888079961,213,0.5,3888079957,141,70.8,3888079955,140,25.4,3888079953,56,Back,3888079959,212,18.7,,,,,,,,,,42t82kh0hqfa7h92x1ujdz97u,Patri Gavira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480312615,195,1,1,19,3,9ouh98eyf6u69lbxc13mllm7f,0,24.9,72,2022-11-01T17:20:33.190Z,2022-11-01T17:31:44Z,3888080021,141,100.0,3888080025,213,1.4,3888080019,140,27.4,3888080023,212,19.9,3888080017,56,Back,,,,,,,,,,buqygjztmnvmul49w3grzuo5x,J. Blom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480312631,178,5,1,19,4,1azk57wev30h044w949j46kpu,1,73.2,-1.2,2022-11-01T17:20:33.967Z,2022-11-01T17:20:40Z,3888080107,347,,3888080113,233,196,3888080105,56,Right,,,,,,,,,,,,,,,,3jsqviuejf6t4u53cdgbeix62,Irene Oguiza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480312617,196,5,1,19,4,9ouh98eyf6u69lbxc13mllm7f,0,26.8,101.2,2022-11-01T17:20:33.967Z,2022-11-01T17:52:24Z,3888080029,56,Back,3888080117,233,178,3888080033,347,,,,,,,,,,,,,,,,,buqygjztmnvmul49w3grzuo5x,J. Blom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480312657,179,1,1,19,17,1azk57wev30h044w949j46kpu,1,74,0,2022-11-01T17:20:46.832Z,2022-11-01T17:20:48Z,3888080247,107,,3888080253,141,13.8,3888080251,140,82.5,3888080255,212,13.5,3888080257,213,0.8,3888080249,56,Right,,,,,,,2lh6bupkrijpm9n916446nbop,Oihane Hernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480312659,180,44,1,19,19,1azk57wev30h044w949j46kpu,1,83,12.8,2022-11-01T17:20:48.440Z,2022-11-01T17:20:49Z,3888080263,286,,3888080265,233,197,3888080261,56,Right,,,,,,,,,,,,,,,,3jsqviuejf6t4u53cdgbeix62,Irene Oguiza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480312655,197,44,1,19,19,9ouh98eyf6u69lbxc13mllm7f,0,17,87.2,2022-11-01T17:20:48.441Z,2022-11-01T17:20:49Z,3888080271,233,180,3888080245,285,,3888080243,56,Back,,,,,,,,,,,,,,,,80bmdjixjy34wx3e5fb8re961,Natalia Ramos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480312669,181,1,1,19,19,1azk57wev30h044w949j46kpu,1,82.5,13.8,2022-11-01T17:20:48.993Z,2022-11-01T17:20:51Z,3888080335,213,0.0,3888080331,141,14.1,3888080329,140,90.8,3888080333,212,8.7,3888080323,3,,3888080327,56,Right,3888080325,168,,,,,3jsqviuejf6t4u53cdgbeix62,Irene Oguiza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480312671,182,3,1,19,22,1azk57wev30h044w949j46kpu,0,92.6,10.9,2022-11-01T17:20:51.232Z,2022-11-01T17:20:52Z,3888080339,56,Right,3888080353,233,198,3888080341,286,,,,,,,,,,,,,,,,,88cflr7hnw1o3ej6y3wsj5p0p,Ane Azkona,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480312673,198,7,1,19,22,9ouh98eyf6u69lbxc13mllm7f,0,7.4,89.1,2022-11-01T17:20:51.233Z,2022-11-01T17:20:52Z,3888080343,56,Back,3888080345,285,,3888080347,233,182,,,,,,,,,,,,,,,,5ic26p6vixiy9kqtxniuh9zh1,Pisco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480312675,183,1,1,19,23,1azk57wev30h044w949j46kpu,0,88.9,1.4,2022-11-01T17:20:52.992Z,2022-11-01T17:20:54Z,3888080357,2,,3888080369,141,36.4,3888080367,140,91.8,3888080373,213,1.4,3888080371,212,24.0,3888080363,56,Center,,,,,,,3jsqviuejf6t4u53cdgbeix62,Irene Oguiza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480312695,199,12,1,19,25,9ouh98eyf6u69lbxc13mllm7f,1,8,66.4,2022-11-01T17:20:54.279Z,2022-11-01T17:20:59Z,3888080507,141,70.0,3888080505,140,38.0,3888080503,56,Back,3888080509,212,31.6,3888080511,213,0.1,,,,,,,,,,9le3udqhtfsbnlr6py67cj71m,Andrea Marrero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480312689,184,1,1,19,27,1azk57wev30h044w949j46kpu,1,61.5,28.8,2022-11-01T17:20:56.704Z,2022-11-01T17:20:59Z,3888080477,140,71.3,3888080475,56,Center,3888080473,3,,3888080483,213,0.7,3888080479,141,42.4,3888080481,212,13.8,,,,,,,si7seewiwpo5s7yi3jbxuo2y,Oihane Valdezate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480312691,185,61,1,19,29,1azk57wev30h044w949j46kpu,0,72.3,42.1,2022-11-01T17:20:58.895Z,2022-11-01T17:20:59Z,3888080487,56,Center,,,,,,,,,,,,,,,,,,,,,,1jepco4u9frbnmu5lyotlgu8k,Mariana Cerro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480312699,200,61,1,19,30,9ouh98eyf6u69lbxc13mllm7f,1,20.6,66.9,2022-11-01T17:20:59.326Z,2022-11-01T17:20:59Z,3888080529,56,Back,,,,,,,,,,,,,,,,,,,,,,42t82kh0hqfa7h92x1ujdz97u,Patri Gavira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480312707,186,43,1,19,31,1azk57wev30h044w949j46kpu,1,0,0,2022-11-01T17:21:01.048Z,2022-11-01T17:30:50Z,3888080559,56,Center,3888089963,144,50,3888080561,286,0,3888080597,233,201,,,,,,,,,,,,,ak7rstu77leltpt7c104ca4q2,Peke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480312767,189,1,1,19,32,1azk57wev30h044w949j46kpu,0,72.5,60.9,2022-11-01T17:21:01.560Z,2022-11-01T17:30:37Z,3888082067,236,,3888082073,286,,3888080859,213,2.2,3888080853,140,72.1,3888082069,233,201,3888080857,212,0.7,3888080855,141,61.7,3888080851,56,Center,1jepco4u9frbnmu5lyotlgu8k,Mariana Cerro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480312709,201,74,1,19,32,9ouh98eyf6u69lbxc13mllm7f,1,23.2,46.1,2022-11-01T17:21:01.561Z,2022-11-01T17:52:14Z,3888082079,233,189,3888080565,285,,3888080563,56,Back,,,,,,,,,,,,,,,,3rob14yal0zrzxj2tdpp4sewa,Paola Hernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480312739,188,49,1,19,34,1azk57wev30h044w949j46kpu,1,77.2,35.2,2022-11-01T17:21:03.720Z,2022-11-01T17:21:14Z,,,,,,,,,,,,,,,,,,,,,,,,,3jsqviuejf6t4u53cdgbeix62,Irene Oguiza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480312733,187,1,1,19,35,1azk57wev30h044w949j46kpu,0,76.9,34.3,2022-11-01T17:21:04.944Z,2022-11-01T17:50:25Z,3888080711,213,0.9,3888080709,212,21.3,3888080703,56,Center,3888080705,140,89.6,3888080701,155,,3888080707,141,58.7,,,,,,,3jsqviuejf6t4u53cdgbeix62,Irene Oguiza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480312731,202,16,1,19,38,9ouh98eyf6u69lbxc13mllm7f,1,6.4,44.6,2022-11-01T17:21:08.197Z,2022-11-01T17:22:01Z,3888080697,56,Center,3888081647,282,12034,3888080917,374,2022-11-01 17:21:07.738,3888081639,230,99.4,3888081637,103,15.2,3888081645,281,3jsqviuejf6t4u53cdgbeix62,3888080915,20,,3888081641,231,51.3,dc80qat3wirccbux02od5ogyd,María Estella,3888080691,22,,3888080695,28,,3888080693,17,,3888081643,280,PASS_LOST,3888081635,102,,3888081633,80,3888080921,375,,,,,,,46.7,19:38.517,,
2480312925,203,1,1,20,37,9ouh98eyf6u69lbxc13mllm7f,1,50.3,50,2022-11-01T17:22:06.322Z,2022-11-01T17:22:08Z,3888081731,213,3.3,3888081729,212,18.4,3888081733,279,G,3888081723,56,Back,3888081727,141,46.4,3888081725,140,32.9,,,,,,,eno0e1nmkn4ts5yy103k7inzd,A. N'Guessan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480312937,204,1,1,20,38,9ouh98eyf6u69lbxc13mllm7f,1,32.9,46.4,2022-11-01T17:22:08.056Z,2022-11-01T17:22:12Z,3888081789,56,Back,3888081793,141,86.6,3888081797,213,1.9,3888081795,212,28.9,3888081791,140,23.9,,,,,,,,,,80bmdjixjy34wx3e5fb8re961,Natalia Ramos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480312941,190,45,1,20,43,1azk57wev30h044w949j46kpu,0,60.2,7.4,2022-11-01T17:22:12.821Z,2022-11-01T17:22:15Z,3888081827,233,205,3888081805,56,Right,3888081807,285,,,,,,,,,,,,,,,,,1jepco4u9frbnmu5lyotlgu8k,Mariana Cerro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480312939,205,3,1,20,43,9ouh98eyf6u69lbxc13mllm7f,1,39.8,92.6,2022-11-01T17:22:12.821Z,2022-11-01T17:22:15Z,3888081801,56,Back,3888081821,233,190,3888081825,286,,,,,,,,,,,,,,,,,5ic26p6vixiy9kqtxniuh9zh1,Pisco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480312947,206,1,1,20,45,9ouh98eyf6u69lbxc13mllm7f,0,56.6,92.1,2022-11-01T17:22:14.242Z,2022-11-01T17:22:16Z,3888081839,213,4.9,3888081833,140,61.4,3888081831,56,Center,3888081835,141,59.9,3888081837,212,22.5,,,,,,,,,,5ic26p6vixiy9kqtxniuh9zh1,Pisco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480312957,191,49,1,20,47,1azk57wev30h044w949j46kpu,1,33,45.1,2022-11-01T17:22:16.768Z,2022-11-01T17:22:16Z,,,,,,,,,,,,,,,,,,,,,,,,,f2wy9lcvcg47ufsat67mdf0et,Marta Unzué,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480312979,192,1,1,20,47,1azk57wev30h044w949j46kpu,0,33,45.1,2022-11-01T17:22:16.831Z,2022-11-01T17:22:20Z,3888081995,141,0.0,3888081991,56,Right,3888081997,212,56.2,3888082001,1,,3888081999,213,5.7,3888081993,140,77.5,,,,,,,f2wy9lcvcg47ufsat67mdf0et,Marta Unzué,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480312981,193,5,1,20,51,1azk57wev30h044w949j46kpu,0,77,-0.6,2022-11-01T17:22:20.313Z,2022-11-01T17:22:25Z,3888082005,347,,3888082003,56,Right,3888082075,233,207,,,,,,,,,,,,,,,,f2wy9lcvcg47ufsat67mdf0et,Marta Unzué,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480312993,207,5,1,20,51,9ouh98eyf6u69lbxc13mllm7f,1,23,100.6,2022-11-01T17:22:20.313Z,2022-11-01T17:52:24Z,3888082063,233,193,3888082059,56,Back,3888082061,347,,,,,,,,,,,,,,,,,80bmdjixjy34wx3e5fb8re961,Natalia Ramos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480313009,208,1,1,21,4,9ouh98eyf6u69lbxc13mllm7f,0,26.1,100,2022-11-01T17:22:34.120Z,2022-11-01T17:22:37Z,3888082183,56,Left,3888082193,1,,3888082187,141,89.1,3888082191,213,6.0,3888082185,140,53.8,3888082181,107,,3888082189,212,30.2,,,,5ic26p6vixiy9kqtxniuh9zh1,Pisco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480313011,194,8,1,21,8,1azk57wev30h044w949j46kpu,1,43.6,12.3,2022-11-01T17:22:37.231Z,2022-11-01T17:22:37Z,3888082195,56,Back,3888082225,15,,,,,,,,,,,,,,,,,,,,2lh6bupkrijpm9n916446nbop,Oihane Hernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480313027,209,4,1,21,11,9ouh98eyf6u69lbxc13mllm7f,1,67.8,81.7,2022-11-01T17:22:41.174Z,2022-11-01T17:22:43Z,3888082299,152,,3888082343,233,195,3888082293,13,,3888082295,295,,3888082297,56,Left,3888082301,286,,,,,,,,buqygjztmnvmul49w3grzuo5x,J. Blom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480313029,195,4,1,21,11,1azk57wev30h044w949j46kpu,0,32.2,18.3,2022-11-01T17:22:41.175Z,2022-11-01T17:22:43Z,3888082311,152,,3888082307,295,,3888082313,285,,3888082305,13,,3888082309,56,Back,3888082347,233,209,,,,,,,si7seewiwpo5s7yi3jbxuo2y,Oihane Valdezate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480313151,210,1,1,21,48,9ouh98eyf6u69lbxc13mllm7f,0,66.4,88.7,2022-11-01T17:23:17.870Z,2022-11-01T17:23:20Z,3888083069,5,,3888083083,213,5.6,3888083085,1,,3888083081,212,43.7,3888083079,141,46.0,3888083077,140,97.5,3888083071,155,,3888083075,56,Center,5ynz0l8qa20x0gp0a5iiztgph,Sandra Hernández,3888083073,152,,3888083067,2,,,,,,,,,,,,,,,,,,,,,,,,
2480313153,197,52,1,21,52,1azk57wev30h044w949j46kpu,1,3.2,52.8,2022-11-01T17:23:21.232Z,2022-11-01T17:23:21Z,,,,,,,,,,,,,,,,,,,,,,,,,6nx2fpsn1549tqew7098csqg9,Sun Quiñones,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480313185,198,1,1,22,10,1azk57wev30h044w949j46kpu,1,16.2,44.5,2022-11-01T17:23:39.311Z,2022-11-01T17:23:41Z,3888083277,56,Back,3888083275,199,,3888083279,140,42.1,3888083281,141,27.6,3888083285,213,5.9,3888083283,212,29.5,,,,,,,6nx2fpsn1549tqew7098csqg9,Sun Quiñones,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480313195,199,1,1,22,11,1azk57wev30h044w949j46kpu,1,42.1,27.6,2022-11-01T17:23:41.055Z,2022-11-01T17:23:44Z,3888083329,1,,3888083317,3,,3888083323,141,24.3,3888083327,213,6.2,3888083321,140,75.0,3888083325,212,34.6,3888083319,56,Center,,,,2lh6bupkrijpm9n916446nbop,Oihane Hernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480313197,200,61,1,22,14,1azk57wev30h044w949j46kpu,0,75.1,24.4,2022-11-01T17:23:43.735Z,2022-11-01T17:31:39Z,3888083333,56,Center,,,,,,,,,,,,,,,,,,,,,,88cflr7hnw1o3ej6y3wsj5p0p,Ane Azkona,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480313193,211,61,1,22,15,9ouh98eyf6u69lbxc13mllm7f,1,21.1,75.6,2022-11-01T17:23:44.596Z,2022-11-01T17:23:44Z,3888083315,56,Back,,,,,,,,,,,,,,,,,,,,,,80bmdjixjy34wx3e5fb8re961,Natalia Ramos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480313207,201,1,1,22,17,1azk57wev30h044w949j46kpu,1,75,23,2022-11-01T17:23:46.319Z,2022-11-01T17:23:46Z,3888083351,141,26.4,3888083355,213,3.0,3888083349,140,63.5,3888083353,212,12.3,3888083347,56,Center,,,,,,,,,,88cflr7hnw1o3ej6y3wsj5p0p,Ane Azkona,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480313209,202,1,1,22,17,1azk57wev30h044w949j46kpu,0,63.5,26.4,2022-11-01T17:23:46.863Z,2022-11-01T17:23:47Z,3888083367,213,0.2,3888083365,212,9.6,3888083361,140,72.5,3888083363,141,29.1,3888083359,56,Center,,,,,,,,,,3jsqviuejf6t4u53cdgbeix62,Irene Oguiza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480313213,212,61,1,22,18,9ouh98eyf6u69lbxc13mllm7f,1,26,73.5,2022-11-01T17:23:47.290Z,2022-11-01T17:23:47Z,3888083383,56,Back,,,,,,,,,,,,,,,,,,,,,,80bmdjixjy34wx3e5fb8re961,Natalia Ramos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480313219,213,49,1,22,19,9ouh98eyf6u69lbxc13mllm7f,1,29.6,70.9,2022-11-01T17:23:48.450Z,2022-11-01T17:23:48Z,,,,,,,,,,,,,,,,,,,,,,,,,aoy956n72pya0cc6bqj5x736x,María José Pérez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480313241,214,1,1,22,21,9ouh98eyf6u69lbxc13mllm7f,1,27.5,61.2,2022-11-01T17:23:50.254Z,2022-11-01T17:23:58Z,3888083511,212,60.8,3888083515,1,,3888083503,155,,3888083505,56,Right,3888083513,213,5.6,3888083507,140,72.7,3888083509,141,5.2,,,,aoy956n72pya0cc6bqj5x736x,María José Pérez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480313237,203,45,1,22,28,1azk57wev30h044w949j46kpu,0,30.3,86.5,2022-11-01T17:23:57.774Z,2022-11-01T17:24:02Z,3888083559,233,215,3888083499,56,Back,3888083501,285,,,,,,,,,,,,,,,,,f0m3ncnvrrrj3wcgzrz7ja44q,Nerea Nevado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480313249,215,3,1,22,28,9ouh98eyf6u69lbxc13mllm7f,1,69.7,13.5,2022-11-01T17:23:57.774Z,2022-11-01T17:24:02Z,3888083551,56,Right,3888083555,233,203,3888083553,286,,,,,,,,,,,,,,,,,eno0e1nmkn4ts5yy103k7inzd,A. N'Guessan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480313253,216,1,1,22,32,9ouh98eyf6u69lbxc13mllm7f,0,92.5,18.3,2022-11-01T17:24:01.926Z,2022-11-01T17:24:05Z,3888083609,236,,3888083579,141,20.7,3888083581,212,2.1,3888083583,213,0.9,3888083621,286,,3888083573,155,,3888083575,56,Right,3888083571,2,,eno0e1nmkn4ts5yy103k7inzd,A. N'Guessan,3888083577,140,93.7,3888083613,233,204,,,,,,,,,,,,,,,,,,,,,,,
2480313251,204,12,1,22,32,1azk57wev30h044w949j46kpu,1,4.8,79.7,2022-11-01T17:24:02.026Z,2022-11-01T17:24:06Z,3888083567,185,,3888083629,233,216,3888083569,56,Back,,,,,,,,,,,,,,,,eb1k3xi1oy9c5xkc30fgodg4,Clara Pinedo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480313259,205,6,1,22,36,1azk57wev30h044w949j46kpu,0,2.7,78.4,2022-11-01T17:24:05.247Z,2022-11-01T17:24:07Z,3888083635,73,,3888083623,56,Back,3888083669,233,217,,,,,,,,,,,,,,,,eb1k3xi1oy9c5xkc30fgodg4,Clara Pinedo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480313265,217,6,1,22,36,9ouh98eyf6u69lbxc13mllm7f,1,97.3,21.6,2022-11-01T17:24:05.247Z,2022-11-01T17:52:17Z,3888083651,75,,3888083665,233,205,3888083649,56,Center,,,,,,,,,,,,,,,,eno0e1nmkn4ts5yy103k7inzd,A. N'Guessan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480313327,218,1,1,23,2,9ouh98eyf6u69lbxc13mllm7f,1,99.5,0.5,2022-11-01T17:24:32.053Z,2022-11-01T17:24:51Z,3888083969,140,95.7,3888083959,2,,3888083975,213,1.7,3888083971,141,59.3,3888083967,56,Center,3888083973,212,40.2,3888084201,210,13,3888084203,154,,3rob14yal0zrzxj2tdpp4sewa,Paola Hernández,3888083963,155,,3888083977,1,,3888083961,6,,3888083965,224,,,,1,,,,,,,,,,,,,,
