id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/10/value,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,assist,qualifier/15/value
2490358989,212,74,1,26,31,9ouh98eyf6u69lbxc13mllm7f,1,73.7,10.3,2022-12-11T13:27:19.621Z,2022-12-11T13:48:07Z,3940791965,233,217,3940791919,285,,3940791917,56,Right,,,,,,,,,,,,,,,,eno0e1nmkn4ts5yy103k7inzd,A. N'Guessan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490359015,213,4,1,26,37,9ouh98eyf6u69lbxc13mllm7f,1,72.9,7,2022-12-11T13:27:25.108Z,2022-12-11T13:27:30Z,3940792099,56,Right,3940792097,242,,3940792157,233,218,3940792101,241,,3940792103,286,,,,,,,,,,,80bmdjixjy34wx3e5fb8re961,Natalia Ramos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490359021,218,4,1,26,37,e7p3lxg97gac51s71hotzi0a5,0,27.1,93,2022-12-11T13:27:25.109Z,2022-12-11T13:27:30Z,3940792139,285,,3940792171,233,213,3940792137,241,,3940792135,56,Back,3940792133,242,,,,,,,,,,,a6wwf7jl8eis7wvrhhwhdq3f9,R. Chikwelu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490359131,214,1,1,27,12,9ouh98eyf6u69lbxc13mllm7f,0,61.1,7.3,2022-12-11T13:28:00.566Z,2022-12-11T13:28:01Z,3940792847,56,Center,3940792855,213,0.6,3940792839,2,,3940792845,241,,3940792857,1,,3940792853,212,34.0,3940792851,141,36.4,3940792841,5,,5ic26p6vixiy9kqtxniuh9zh1,Pisco,,3940792843,155,,3940792849,140,87.4,,,,,,,,,,,,,,,,,,,,,,,,
2490359135,219,12,1,27,14,e7p3lxg97gac51s71hotzi0a5,1,10.1,70.7,2022-12-11T13:28:01.734Z,2022-12-11T13:28:03Z,3940792873,141,69.7,3940792871,140,32.8,3940792881,15,,3940792875,212,23.8,3940792869,56,Back,3940792877,213,6.3,,,,,,,avhw3o6tm33ptddzgwfsqod4a,Elena Julve,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490359145,220,4,1,27,19,e7p3lxg97gac51s71hotzi0a5,1,36.4,63.9,2022-12-11T13:28:06.742Z,2022-12-11T13:30:05Z,3940796185,233,215,3940792949,152,,3940792945,294,,3940792947,56,Back,3940792943,13,,3940792951,286,,,,,,,,ahmylmsg9wyiax33v6jwuj9qs,Irina Uribe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490359151,215,4,1,27,19,9ouh98eyf6u69lbxc13mllm7f,0,63.6,36.1,2022-12-11T13:28:06.743Z,2022-12-11T13:30:05Z,3940796165,285,,3940792991,294,,3940792993,56,Center,3940796189,233,220,3940792995,152,,3940792989,13,,,,,,,,80bmdjixjy34wx3e5fb8re961,Natalia Ramos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490359395,221,1,1,28,15,e7p3lxg97gac51s71hotzi0a5,0,40.5,63.4,2022-12-11T13:29:02.903Z,2022-12-11T13:29:07Z,3940794307,141,18.5,3940794305,140,100.0,3940794303,56,Right,3940794299,155,,3940794301,152,,3940794309,212,70.7,3940794313,1,,3940794311,213,5.8,fge9gic869tnpk4tetnxuv4k,Julia Mora,,3940794297,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490359411,216,5,1,28,19,9ouh98eyf6u69lbxc13mllm7f,1,-1.3,80.3,2022-12-11T13:29:06.911Z,2022-12-11T13:29:43Z,3940795345,233,222,3940794427,56,Back,3940794429,346,,,,,,,,,,,,,,,,,80bmdjixjy34wx3e5fb8re961,Natalia Ramos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490359397,222,5,1,28,19,e7p3lxg97gac51s71hotzi0a5,0,101.3,19.7,2022-12-11T13:29:06.911Z,2022-12-11T13:29:43Z,3940794315,56,Right,3940795353,233,216,3940794317,346,,,,,,,,,,,,,,,,,fge9gic869tnpk4tetnxuv4k,Julia Mora,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490359429,217,1,1,28,29,9ouh98eyf6u69lbxc13mllm7f,1,1.6,52.1,2022-12-11T13:29:16.919Z,2022-12-11T13:29:18Z,3940794539,56,Back,3940794545,212,18.8,3940794537,124,,3940794547,213,5.3,3940794541,140,11.7,3940794543,141,29.3,3940794551,237,,,,,8jok7wopda70yus7gj5qwi1nt,Noelia Ramos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490359437,218,1,1,28,31,9ouh98eyf6u69lbxc13mllm7f,1,11.7,29.3,2022-12-11T13:29:18.871Z,2022-12-11T13:29:21Z,3940794615,56,Back,3940794621,141,44.9,3940794619,140,8.8,3940794625,212,11.0,3940794627,213,1.9,,,,,,,,,,9le3udqhtfsbnlr6py67cj71m,Andrea Marrero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490359455,219,1,1,28,33,9ouh98eyf6u69lbxc13mllm7f,1,8.6,46,2022-12-11T13:29:21.576Z,2022-12-11T13:29:25Z,3940794729,212,25.4,3940794725,140,13.6,3940794731,213,1.4,3940794727,141,82.5,3940794723,56,Back,,,,,,,,,,8jok7wopda70yus7gj5qwi1nt,Noelia Ramos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490359487,220,1,1,28,37,9ouh98eyf6u69lbxc13mllm7f,1,20.4,89.3,2022-12-11T13:29:25.465Z,2022-12-11T13:29:33Z,3940794875,155,,3940794877,56,Back,3940794885,213,6.2,3940794881,141,85.2,3940794883,212,24.1,3940794879,140,43.2,,,,,,,42t82kh0hqfa7h92x1ujdz97u,Patri Gavira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490359473,223,43,1,28,41,e7p3lxg97gac51s71hotzi0a5,1,0,0,2022-12-11T13:29:29Z,2022-12-11T13:29:34Z,3940794925,144,49,,,,,,,,,,,,,,,,,,,,,,ez9in0ld6mrlrab7bi1kvuhd6,Y. Mrabet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490359489,221,4,1,28,43,9ouh98eyf6u69lbxc13mllm7f,1,47.8,80.3,2022-12-11T13:29:31.079Z,2022-12-11T13:29:33Z,3940794899,233,224,3940794891,295,,3940794893,56,Back,3940794889,13,,3940794895,152,,3940794897,286,,,,,,,,aoy956n72pya0cc6bqj5x736x,María José Pérez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490359483,224,4,1,28,43,e7p3lxg97gac51s71hotzi0a5,0,52.2,19.7,2022-12-11T13:29:31.080Z,2022-12-11T13:37:21Z,3940794867,152,,3940794865,56,Right,3940794863,13,,3940794871,285,,3940816461,295,,3940794923,233,221,,,,,,,5yvzsnnawnxbki7rqnamwr3yt,Nuria Garrote,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490359599,222,1,1,29,5,9ouh98eyf6u69lbxc13mllm7f,1,56.5,76.5,2022-12-11T13:29:53.416Z,2022-12-11T13:29:54Z,3940795749,56,Center,3940795755,212,7.5,3940795747,152,,3940795757,213,5.1,3940795745,5,,3940795751,140,59.1,3940795753,141,66.2,,,,42t82kh0hqfa7h92x1ujdz97u,Patri Gavira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490359609,223,1,1,29,6,9ouh98eyf6u69lbxc13mllm7f,0,59.1,66.2,2022-12-11T13:29:54.521Z,2022-12-11T13:29:55Z,3940795819,141,78.6,3940795817,140,100.0,3940795821,212,45.1,3940795815,56,Center,3940795823,213,0.2,3940795813,155,,3940795825,1,,,,,80bmdjixjy34wx3e5fb8re961,Natalia Ramos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490359611,224,5,1,29,6,9ouh98eyf6u69lbxc13mllm7f,0,101.2,72.8,2022-12-11T13:29:54.600Z,2022-12-11T13:48:01Z,3940795827,56,Center,3940795829,346,,3940795843,233,225,,,,,,,,,,,,,,,,80bmdjixjy34wx3e5fb8re961,Natalia Ramos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490359601,225,5,1,29,6,e7p3lxg97gac51s71hotzi0a5,1,-1.2,27.2,2022-12-11T13:29:54.600Z,2022-12-11T13:29:56Z,3940795839,233,224,3940795765,56,Back,3940795767,346,,,,,,,,,,,,,,,,,5yvzsnnawnxbki7rqnamwr3yt,Nuria Garrote,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490359697,226,1,1,29,27,e7p3lxg97gac51s71hotzi0a5,1,3.9,49.8,2022-12-11T13:30:15.209Z,2022-12-11T13:30:18Z,3940796613,213,5.1,3940796609,141,27.5,3940796611,212,16.3,3940796617,237,,3940796605,56,Back,3940796607,140,9.6,3940796603,124,,,,,6d7hdegq9cbh7kr8sqvao1qt,D. Bačić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490359713,227,1,1,29,30,e7p3lxg97gac51s71hotzi0a5,0,7.2,26.4,2022-12-11T13:30:18.249Z,2022-12-11T13:30:20Z,3940796711,213,6.1,3940796713,1,,3940796709,212,38.8,3940796705,140,43.6,3940796707,141,16.7,3940796701,155,,3940796703,56,Back,,,,52mkbnt2oveh76tfrlojocgyd,S. Struck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490359769,225,1,1,29,37,9ouh98eyf6u69lbxc13mllm7f,1,57.8,80.6,2022-12-11T13:30:24.818Z,2022-12-11T13:31:00Z,3940797065,213,5.9,3940797055,3,,3940797057,56,Center,3940797063,212,6.0,3940797061,141,77.7,3940797059,140,63.2,,,,,,,5ic26p6vixiy9kqtxniuh9zh1,Pisco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490359785,226,1,1,29,37,9ouh98eyf6u69lbxc13mllm7f,1,63.2,77.7,2022-12-11T13:30:24.994Z,2022-12-11T13:31:18Z,3940797137,56,Left,3940797135,3,,3940797143,212,5.9,3940798429,168,,3940797141,141,85.7,3940797145,213,1.2,3940797139,140,65.3,,,,1au0af90j09ol6827vodhg1k9,C. Falknor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490359791,228,50,1,29,39,9ouh98eyf6u69lbxc13mllm7f,1,68.8,90,2022-12-11T13:30:26.999Z,2022-12-11T13:30:32Z,3940797173,233,228,3940797155,286,,3940797153,56,Left,,,,,,,,,,,,,,,,aoy956n72pya0cc6bqj5x736x,María José Pérez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490359755,228,7,1,29,39,e7p3lxg97gac51s71hotzi0a5,0,31.2,10,2022-12-11T13:30:27Z,2022-12-11T13:30:32Z,3940797167,233,228,3940796981,56,Back,3940796983,285,,,,,,,,,,,,,,,,,5yvzsnnawnxbki7rqnamwr3yt,Nuria Garrote,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490359771,229,49,1,29,42,e7p3lxg97gac51s71hotzi0a5,1,56.1,18.3,2022-12-11T13:30:30.041Z,2022-12-11T13:30:30Z,,,,,,,,,,,,,,,,,,,,,,,,,avhw3o6tm33ptddzgwfsqod4a,Elena Julve,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490359787,230,3,1,29,43,e7p3lxg97gac51s71hotzi0a5,0,63.7,14.8,2022-12-11T13:30:31.321Z,2022-12-11T13:30:37Z,3940797149,56,Right,3940797309,233,230,3940797151,286,,,,,,,,,,,,,,,,,avhw3o6tm33ptddzgwfsqod4a,Elena Julve,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490359789,227,49,1,29,43,9ouh98eyf6u69lbxc13mllm7f,1,65.3,85.7,2022-12-11T13:30:31.322Z,2022-12-11T13:30:31Z,,,,,,,,,,,,,,,,,,,,,,,,,aoy956n72pya0cc6bqj5x736x,María José Pérez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490359827,230,7,1,29,43,9ouh98eyf6u69lbxc13mllm7f,1,36.3,85.2,2022-12-11T13:30:31.322Z,2022-12-11T13:31:26Z,3940797305,233,230,3940797275,56,Back,3940797277,285,,,,,,,,,,,,,,,,,5ic26p6vixiy9kqtxniuh9zh1,Pisco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490360145,233,49,1,29,44,9ouh98eyf6u69lbxc13mllm7f,1,32.2,87.2,2022-12-11T13:30:32.222Z,2022-12-11T13:31:40Z,,,,,,,,,,,,,,,,,,,,,,,,,5ic26p6vixiy9kqtxniuh9zh1,Pisco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490359797,231,61,1,29,44,e7p3lxg97gac51s71hotzi0a5,1,57.6,16.8,2022-12-11T13:30:32.505Z,2022-12-11T13:30:32Z,3940797177,56,Right,,,,,,,,,,,,,,,,,,,,,,avhw3o6tm33ptddzgwfsqod4a,Elena Julve,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490359805,229,61,1,29,45,9ouh98eyf6u69lbxc13mllm7f,1,56.6,89.7,2022-12-11T13:30:33.386Z,2022-12-11T13:30:33Z,3940797203,56,Left,,,,,,,,,,,,,,,,,,,,,,aoy956n72pya0cc6bqj5x736x,María José Pérez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490360173,234,1,1,29,45,9ouh98eyf6u69lbxc13mllm7f,1,32.3,88.1,2022-12-11T13:30:33.548Z,2022-12-11T13:31:46Z,3940799129,212,24.8,3940799125,140,15.6,3940799127,141,62.4,3940799131,213,3.9,3940799123,56,Back,,,,,,,,,,5ic26p6vixiy9kqtxniuh9zh1,Pisco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490359833,231,1,1,29,48,9ouh98eyf6u69lbxc13mllm7f,0,3.1,67.2,2022-12-11T13:30:36.540Z,2022-12-11T13:30:42Z,3940797293,56,Back,3940797291,157,,3940797297,141,100.0,3940797295,140,15.5,3940797299,212,26.5,3940797303,1,,3940797301,213,1.1,,,,8jok7wopda70yus7gj5qwi1nt,Noelia Ramos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490359879,232,5,1,29,51,e7p3lxg97gac51s71hotzi0a5,1,86.3,-1.3,2022-12-11T13:30:39.353Z,2022-12-11T13:30:51Z,3940797583,56,Right,3940797585,347,,3940797599,233,232,,,,,,,,,,,,,,,,ahmylmsg9wyiax33v6jwuj9qs,Irina Uribe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490359845,232,5,1,29,51,9ouh98eyf6u69lbxc13mllm7f,0,13.7,101.3,2022-12-11T13:30:39.353Z,2022-12-11T13:48:01Z,3940797393,56,Back,3940797609,233,232,3940797395,347,,,,,,,,,,,,,,,,,8jok7wopda70yus7gj5qwi1nt,Noelia Ramos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490359893,233,1,1,30,3,e7p3lxg97gac51s71hotzi0a5,1,86.8,0,2022-12-11T13:30:50.810Z,2022-12-11T13:30:54Z,3940797671,56,Right,3940797673,140,76.5,3940797677,212,12.5,3940797667,107,,3940797679,213,2.6,3940797675,141,8.0,,,,,,,5yvzsnnawnxbki7rqnamwr3yt,Nuria Garrote,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490359901,234,1,1,30,6,e7p3lxg97gac51s71hotzi0a5,1,74.6,8.3,2022-12-11T13:30:54.090Z,2022-12-11T13:30:58Z,3940797751,213,2.2,3940797753,1,,3940797743,56,Center,3940797747,141,54.3,3940797745,140,54.6,3940797749,212,37.7,,,,,,,ez9in0ld6mrlrab7bi1kvuhd6,Y. Mrabet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490359915,235,1,1,30,10,e7p3lxg97gac51s71hotzi0a5,1,53,66.1,2022-12-11T13:30:58.105Z,2022-12-11T13:31:00Z,3940797801,140,55.2,3940797803,141,94.0,3940797807,213,1.4,3940797805,212,19.1,3940797799,56,Left,,,,,,,,,,fge9gic869tnpk4tetnxuv4k,Julia Mora,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490359935,236,1,1,30,12,e7p3lxg97gac51s71hotzi0a5,1,55.2,94,2022-12-11T13:31:00.362Z,2022-12-11T13:31:04Z,3940797923,56,Center,3940797921,157,,3940797925,140,90.9,3940797933,1,,3940797931,213,5.7,3940797927,141,59.2,3940797929,212,44.3,,,,d5i62fwuf8ohc8fcq3lxboiga,Esther Martín-Pozuelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490359937,237,61,1,30,17,e7p3lxg97gac51s71hotzi0a5,1,91.1,60.5,2022-12-11T13:31:04.665Z,2022-12-11T13:31:05Z,3940797937,56,Center,,,,,,,,,,,,,,,,,,,,,,5niwewtgzxf25d1q2ytxrlpsl,Pilar Garrote,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
2490359971,238,16,1,30,18,e7p3lxg97gac51s71hotzi0a5,1,87,70.4,2022-12-11T13:31:06.426Z,2022-12-11T13:32:17Z,3940798273,374,2022-12-11 13:31:05.258,3940799209,230,98.2,3940798277,375,30:17.628,3940798105,64,,3940798107,56,Center,3940798103,22,,3940799197,29,,3940799195,81,,ahmylmsg9wyiax33v6jwuj9qs,Irina Uribe,,3940799211,231,53.8,3940799199,55,237,3940799207,328,3940799205,103,20.9,3940799203,102,,46.1,3940798269,20,,,,,,,,,,,,,
2490360207,235,1,1,31,7,9ouh98eyf6u69lbxc13mllm7f,1,49.5,50.6,2022-12-11T13:31:55.484Z,2022-12-11T13:31:56Z,3940799351,141,41.9,3940799353,212,14.4,3940799357,279,G,3940799349,140,37.0,3940799347,56,Back,3940799355,213,3.6,,,,,,,buqygjztmnvmul49w3grzuo5x,J. Blom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490360217,236,1,1,31,8,9ouh98eyf6u69lbxc13mllm7f,0,37.1,41.8,2022-12-11T13:31:56.461Z,2022-12-11T13:31:57Z,3940799385,213,6.0,3940799377,56,Center,3940799375,155,,3940799387,1,,3940799383,212,37.5,3940799381,141,24.7,3940799379,140,71.1,,,,80bmdjixjy34wx3e5fb8re961,Natalia Ramos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490360221,239,61,1,31,10,e7p3lxg97gac51s71hotzi0a5,1,19.9,89.9,2022-12-11T13:31:58.346Z,2022-12-11T13:31:58Z,3940799391,56,Back,,,,,,,,,,,,,,,,,,,,,,d5i62fwuf8ohc8fcq3lxboiga,Esther Martín-Pozuelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490360229,240,49,1,31,12,e7p3lxg97gac51s71hotzi0a5,1,30.3,89,2022-12-11T13:31:59.723Z,2022-12-11T13:31:59Z,,,,,,,,,,,,,,,,,,,,,,,,,a6wwf7jl8eis7wvrhhwhdq3f9,R. Chikwelu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490360245,241,1,1,31,12,e7p3lxg97gac51s71hotzi0a5,1,29,83.9,2022-12-11T13:32:00.075Z,2022-12-11T13:32:03Z,3940799549,212,53.8,3940799545,140,40.1,3940799547,141,6.7,3940799541,157,,3940799543,56,Back,3940799553,1,,3940799551,213,4.9,,,,a6wwf7jl8eis7wvrhhwhdq3f9,R. Chikwelu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490360253,242,1,1,31,16,e7p3lxg97gac51s71hotzi0a5,1,38.9,6,2022-12-11T13:32:03.819Z,2022-12-11T13:32:06Z,3940799613,56,Back,3940799615,140,22.0,3940799621,213,3.2,3940799619,212,17.7,3940799617,141,5.6,,,,,,,,,,avhw3o6tm33ptddzgwfsqod4a,Elena Julve,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490360273,243,1,1,31,18,e7p3lxg97gac51s71hotzi0a5,0,22,5.6,2022-12-11T13:32:06.284Z,2022-12-11T13:32:11Z,3940799743,212,35.4,3940799741,141,0.0,3940799747,1,,3940799745,213,6.2,3940799739,140,55.5,3940799735,157,,3940799737,56,Right,,,,5yvzsnnawnxbki7rqnamwr3yt,Nuria Garrote,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490360287,237,5,1,31,23,9ouh98eyf6u69lbxc13mllm7f,1,42.2,100.8,2022-12-11T13:32:11.155Z,2022-12-11T13:48:01Z,3940799809,56,Back,3940799811,347,,3940799827,233,244,,,,,,,,,,,,,,,,80bmdjixjy34wx3e5fb8re961,Natalia Ramos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490360275,244,5,1,31,23,e7p3lxg97gac51s71hotzi0a5,0,57.8,-0.8,2022-12-11T13:32:11.155Z,2022-12-11T13:32:15Z,3940799751,347,,3940799833,233,237,3940799749,56,Right,,,,,,,,,,,,,,,,5yvzsnnawnxbki7rqnamwr3yt,Nuria Garrote,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490360361,238,1,1,31,40,9ouh98eyf6u69lbxc13mllm7f,1,46.6,100,2022-12-11T13:32:27.773Z,2022-12-11T13:32:31Z,3940800235,141,89.4,3940800239,213,6.0,3940800237,212,23.5,3940800229,107,,3940800233,140,67.8,3940800231,56,Left,3940800241,1,,,,,5ic26p6vixiy9kqtxniuh9zh1,Pisco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490360369,239,1,1,31,43,9ouh98eyf6u69lbxc13mllm7f,1,71,88.4,2022-12-11T13:32:31.070Z,2022-12-11T13:32:33Z,3940800295,212,5.5,3940800289,56,Left,3940800297,213,2.9,3940800291,140,66.0,3940800293,141,90.6,,,,,,,,,,buqygjztmnvmul49w3grzuo5x,J. Blom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490360371,240,1,1,31,43,9ouh98eyf6u69lbxc13mllm7f,0,64,90.6,2022-12-11T13:32:31.229Z,2022-12-11T13:37:27Z,3940800303,140,68.2,3940800301,56,Left,3940800305,141,83.9,3940800309,213,5.5,3940800307,212,6.3,,,,,,,,,,5ic26p6vixiy9kqtxniuh9zh1,Pisco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490360367,245,8,1,31,44,e7p3lxg97gac51s71hotzi0a5,1,30.3,11.4,2022-12-11T13:32:31.772Z,2022-12-11T13:32:31Z,3940800273,56,Back,,,,,,,,,,,,,,,,,,,,,,5yvzsnnawnxbki7rqnamwr3yt,Nuria Garrote,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490360375,246,1,1,31,45,e7p3lxg97gac51s71hotzi0a5,1,32.4,28.4,2022-12-11T13:32:33.516Z,2022-12-11T13:32:34Z,3940800329,141,22.3,3940800323,3,,3940800327,140,38.2,3940800331,212,7.4,3940800333,213,5.7,3940800325,56,Back,,,,,,,a6wwf7jl8eis7wvrhhwhdq3f9,R. Chikwelu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490360377,247,49,1,31,47,e7p3lxg97gac51s71hotzi0a5,1,38.1,22.6,2022-12-11T13:32:34.812Z,2022-12-11T13:32:35Z,,,,,,,,,,,,,,,,,,,,,,,,,antfb8hyo1sn4o68itu4oi904,Laura Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490360379,248,61,1,31,47,e7p3lxg97gac51s71hotzi0a5,0,38.1,22.6,2022-12-11T13:32:35.116Z,2022-12-11T13:32:35Z,3940800337,56,Back,,,,,,,,,,,,,,,,,,,,,,antfb8hyo1sn4o68itu4oi904,Laura Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490360405,241,1,1,31,49,9ouh98eyf6u69lbxc13mllm7f,0,47.1,66.6,2022-12-11T13:32:36.800Z,2022-12-11T13:32:39Z,3940800459,212,28.7,3940800461,213,2.2,3940800463,1,,3940800455,140,31.1,3940800457,141,100.0,3940800453,56,Back,3940800451,157,,,,,80bmdjixjy34wx3e5fb8re961,Natalia Ramos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490360409,242,5,1,31,51,9ouh98eyf6u69lbxc13mllm7f,0,31,100.8,2022-12-11T13:32:39.148Z,2022-12-11T13:48:01Z,3940800477,56,Back,3940800479,347,,3940800969,233,249,,,,,,,,,,,,,,,,80bmdjixjy34wx3e5fb8re961,Natalia Ramos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490360493,249,5,1,31,51,e7p3lxg97gac51s71hotzi0a5,1,69,-0.8,2022-12-11T13:32:39.148Z,2022-12-11T13:32:56Z,3940800965,233,242,3940800963,347,,3940800961,56,Right,,,,,,,,,,,,,,,,antfb8hyo1sn4o68itu4oi904,Laura Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490360505,250,1,1,32,8,e7p3lxg97gac51s71hotzi0a5,1,69,0,2022-12-11T13:32:56.348Z,2022-12-11T13:32:59Z,3940801059,140,79.6,3940801061,141,12.3,3940801057,56,Right,3940801063,212,14.3,3940801055,107,,3940801065,213,0.7,,,,,,,5yvzsnnawnxbki7rqnamwr3yt,Nuria Garrote,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490360519,251,1,1,32,11,e7p3lxg97gac51s71hotzi0a5,0,79.6,12.3,2022-12-11T13:32:59.293Z,2022-12-11T13:33:01Z,3940801119,140,95.2,3940801123,141,31.5,3940801131,213,0.7,3940801127,212,20.9,3940801117,56,Center,3940801115,155,,,,,,,,antfb8hyo1sn4o68itu4oi904,Laura Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490360527,243,52,1,32,14,9ouh98eyf6u69lbxc13mllm7f,1,5.5,66.9,2022-12-11T13:33:01.647Z,2022-12-11T13:33:01Z,,,,,,,,,,,,,,,,,,,,,,,,,8jok7wopda70yus7gj5qwi1nt,Noelia Ramos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490360573,244,1,1,32,17,9ouh98eyf6u69lbxc13mllm7f,0,9.4,63.3,2022-12-11T13:33:05.215Z,2022-12-11T13:33:08Z,3940801405,1,,3940801399,141,60.2,3940801403,213,6.2,3940801401,212,46.0,3940801393,199,,3940801397,140,53.2,3940801395,56,Center,,,,8jok7wopda70yus7gj5qwi1nt,Noelia Ramos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490360577,252,1,1,32,21,e7p3lxg97gac51s71hotzi0a5,0,44,51.4,2022-12-11T13:33:08.689Z,2022-12-11T13:33:11Z,3940801439,56,Center,3940801445,212,23.2,3940801447,213,0.0,3940801441,140,66.1,3940801443,141,52.5,,,,,,,,,,ez9in0ld6mrlrab7bi1kvuhd6,Y. Mrabet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
