id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/11/value,qualifier/15/value,qualifier/8/value,qualifier/10/value,assist,qualifier/14/value,qualifier/17/id,qualifier/17/qualifierId
2541681289,11,1,1,0,22,bop6aslxmwvzsapdxsw3xbvfg,1,48.8,80.6,2023-04-30T14:01:24.784Z,2023-04-30T14:01:27Z,4240026695,213,4.2,4240026687,56,Back,4240026689,140,44.1,4240026691,141,67.5,4240026693,212,10.2,,,,,,,,,,f0cwpq45aa7b5de10j9skw44p,Nuria Rábano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541681321,12,1,1,0,25,bop6aslxmwvzsapdxsw3xbvfg,1,45.7,54.6,2023-04-30T14:01:27.599Z,2023-04-30T14:01:31Z,4240026823,141,24.4,4240026827,212,20.6,4240026829,213,4.8,4240026815,56,Back,4240026819,140,47.2,,,,,,,,,,3ruj0we4jma5m60xumyoir1ii,Jana Fernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541681349,13,1,1,0,28,bop6aslxmwvzsapdxsw3xbvfg,1,49.6,22.4,2023-04-30T14:01:31.392Z,2023-04-30T14:01:34Z,4240026943,140,73.1,4240026947,212,26.3,4240026949,213,5.9,4240026945,141,9.1,4240026941,56,Right,,,,,,,,,,cvy1q6gtx1gs9ddemdpcf8ded,I. Engen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541681363,14,1,1,0,31,bop6aslxmwvzsapdxsw3xbvfg,1,73.3,6.7,2023-04-30T14:01:34.352Z,2023-04-30T14:01:36Z,4240026985,141,11.1,4240026981,56,Right,4240026987,212,5.1,4240026989,213,2.5,4240026983,140,69.4,,,,,,,,,,3kfxvwa38a7oq0d126jm4o9ka,Laia Codina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541681383,15,1,1,0,33,bop6aslxmwvzsapdxsw3xbvfg,1,63.9,17.3,2023-04-30T14:01:36.127Z,2023-04-30T14:01:38Z,4240027079,140,49.4,4240027077,56,Back,4240027083,212,22.7,4240027085,213,2.3,4240027081,141,42.1,,,,,,,,,,3ruj0we4jma5m60xumyoir1ii,Jana Fernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541681415,16,1,1,0,35,bop6aslxmwvzsapdxsw3xbvfg,1,50.1,44.5,2023-04-30T14:01:38.080Z,2023-04-30T14:01:42Z,4240027273,213,1.3,4240027265,56,Center,4240027267,140,57.0,4240027269,141,76.6,4240027271,212,23.0,,,,,,,,,,cvy1q6gtx1gs9ddemdpcf8ded,I. Engen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541681429,17,1,1,0,39,bop6aslxmwvzsapdxsw3xbvfg,1,60.6,82.1,2023-04-30T14:01:42.432Z,2023-04-30T14:01:45Z,4240027355,140,71.4,4240027361,213,0.6,4240027359,212,13.7,4240027357,141,93.5,4240027353,56,Left,,,,,,,,,,f0cwpq45aa7b5de10j9skw44p,Nuria Rábano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541681437,18,1,1,0,42,bop6aslxmwvzsapdxsw3xbvfg,1,71.4,92.6,2023-04-30T14:01:44.752Z,2023-04-30T14:01:45Z,4240027393,212,5.1,4240027391,141,87.4,4240027387,56,Left,4240027395,213,3.9,4240027389,140,67.9,,,,,,,,,,9t2pn6dp6w38b169a5qo9c60a,Bruna Vilamala,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541681467,19,1,1,0,43,bop6aslxmwvzsapdxsw3xbvfg,1,67.6,86.5,2023-04-30T14:01:45.776Z,2023-04-30T14:01:49Z,4240027579,56,Center,4240027583,141,57.8,4240027587,213,4.8,4240027585,212,19.6,4240027581,140,68.9,,,,,,,,,,3ruj0we4jma5m60xumyoir1ii,Jana Fernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541681499,20,1,1,0,47,bop6aslxmwvzsapdxsw3xbvfg,1,72.8,50.6,2023-04-30T14:01:49.840Z,2023-04-30T14:01:53Z,4240027767,213,4.9,4240027763,141,21.8,4240027759,56,Center,4240027761,140,77.3,4240027765,212,20.1,,,,,,,,,,enc694gvlgycx72bhat5f7wbu,Emma Ramírez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541681527,21,1,1,0,50,bop6aslxmwvzsapdxsw3xbvfg,1,79.1,17,2023-04-30T14:01:53.008Z,2023-04-30T14:01:56Z,4240027907,141,21.8,4240027909,212,3.9,4240027903,56,Center,4240027905,140,77.1,4240027911,213,2.1,,,,,,,,,,9gdocwx006j6wyz4mnhzgzydx,A. Crnogorčević,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541681549,22,1,1,0,53,bop6aslxmwvzsapdxsw3xbvfg,1,74.5,20.3,2023-04-30T14:01:55.904Z,2023-04-30T14:01:59Z,4240028005,141,30.3,4240028001,56,Center,4240028007,212,7.7,4240028009,213,2.1,4240028003,140,71.1,,,,,,,,,,9t2pn6dp6w38b169a5qo9c60a,Bruna Vilamala,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541681569,23,1,1,0,56,bop6aslxmwvzsapdxsw3xbvfg,1,67.4,31.5,2023-04-30T14:01:58.992Z,2023-04-30T14:02:02Z,4240028117,141,44.6,4240028121,213,1.7,4240028119,212,9.0,4240028113,56,Center,4240028115,140,66.0,,,,,,,,,,3ruj0we4jma5m60xumyoir1ii,Jana Fernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541681599,24,1,1,0,59,bop6aslxmwvzsapdxsw3xbvfg,1,65,48.5,2023-04-30T14:02:02.095Z,2023-04-30T14:02:05Z,4240028303,141,65.1,4240028307,213,1.4,4240028299,56,Center,4240028305,212,11.5,4240028301,140,67.2,,,,,,,,,,cvy1q6gtx1gs9ddemdpcf8ded,I. Engen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541681693,25,1,1,1,8,bop6aslxmwvzsapdxsw3xbvfg,1,67.3,85.4,2023-04-30T14:02:10.992Z,2023-04-30T14:02:15Z,4240028749,56,Center,4240028755,212,14.7,4240028751,140,58.0,4240028753,141,69.3,4240028757,213,4.0,,,,,,,,,,f0cwpq45aa7b5de10j9skw44p,Nuria Rábano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541681709,26,1,1,1,12,bop6aslxmwvzsapdxsw3xbvfg,1,58.2,61.4,2023-04-30T14:02:14.976Z,2023-04-30T14:02:17Z,4240028845,140,66.3,4240028847,141,35.5,4240028849,212,19.6,4240028853,213,5.2,4240028843,56,Center,,,,,,,,,,enc694gvlgycx72bhat5f7wbu,Emma Ramírez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541681753,27,1,1,1,14,bop6aslxmwvzsapdxsw3xbvfg,1,67.3,34.9,2023-04-30T14:02:16.976Z,2023-04-30T14:02:21Z,4240029057,212,17.8,4240029059,213,5.4,4240029053,140,78.7,4240029051,56,Right,4240029055,141,15.5,,,,,,,,,,3ruj0we4jma5m60xumyoir1ii,Jana Fernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541681787,28,1,1,1,18,bop6aslxmwvzsapdxsw3xbvfg,1,79.9,15.2,2023-04-30T14:02:21.312Z,2023-04-30T14:02:23Z,4240029215,212,10.1,4240029211,140,71.9,4240029207,56,Center,4240029217,213,2.6,4240029213,141,23.4,,,,,,,,,,cvy1q6gtx1gs9ddemdpcf8ded,I. Engen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541681811,29,1,1,1,21,bop6aslxmwvzsapdxsw3xbvfg,1,71.7,26.2,2023-04-30T14:02:23.648Z,2023-04-30T14:02:27Z,4240029345,140,71.6,4240029351,213,1.6,4240029349,212,9.8,4240029347,141,40.6,4240029343,56,Center,,,,,,,,,,3ruj0we4jma5m60xumyoir1ii,Jana Fernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541681831,30,1,1,1,25,bop6aslxmwvzsapdxsw3xbvfg,0,71.6,40.6,2023-04-30T14:02:27.616Z,2023-04-30T14:57:32Z,4240029431,155,,4240029435,140,81.0,4240029433,56,Right,4240029441,213,5.2,4240029439,212,19.5,4240029437,141,15.8,,,,,,,enc694gvlgycx72bhat5f7wbu,Emma Ramírez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541681827,3,49,1,1,27,b9ecgxh884j2ugjrxwvpym192,1,12.4,91.9,2023-04-30T14:02:30.461Z,2023-04-30T16:09:36Z,,,,,,,,,,,,,,,,,,,,,,,,,8tmzjcaglix0qj8zy7yp8w7o,R. Carrasco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541681833,31,43,1,1,28,bop6aslxmwvzsapdxsw3xbvfg,1,0,0,2023-04-30T14:02:31.455Z,2023-04-30T14:02:39Z,4240029445,56,Right,4240029725,144,50,4240029447,286,0,,,,,,,,,,,,,,,,aib5wgtlgl48jaezcguoxkmp5,Clàudia Pina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541681835,4,1,1,1,29,b9ecgxh884j2ugjrxwvpym192,0,18.9,92.8,2023-04-30T14:02:32.234Z,2023-04-30T14:02:32Z,4240029457,155,,4240029459,56,Back,4240029467,213,6.1,4240029463,141,86.6,4240029461,140,37.0,4240029465,212,19.5,,,,,,,8tmzjcaglix0qj8zy7yp8w7o,R. Carrasco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541681857,32,1,1,1,30,bop6aslxmwvzsapdxsw3xbvfg,0,67.1,13.8,2023-04-30T14:02:33.359Z,2023-04-30T14:57:25Z,4240029577,1,,4240029565,157,,4240029573,212,18.1,4240029575,213,5.6,4240029571,141,0.0,4240029567,56,Right,4240029569,140,81.0,,,,3ruj0we4jma5m60xumyoir1ii,Jana Fernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541681929,5,5,1,1,32,b9ecgxh884j2ugjrxwvpym192,1,22.6,102,2023-04-30T14:02:35.081Z,2023-04-30T14:02:42Z,4240029903,233,33,4240029885,56,Back,4240029887,347,,,,,,,,,,,,,,,,,8tmzjcaglix0qj8zy7yp8w7o,R. Carrasco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541681863,33,5,1,1,32,bop6aslxmwvzsapdxsw3xbvfg,0,77.4,-2,2023-04-30T14:02:35.081Z,2023-04-30T14:20:52Z,4240029613,347,,4240029611,56,Right,4240029911,233,5,,,,,,,,,,,,,,,,3ruj0we4jma5m60xumyoir1ii,Jana Fernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541682013,6,1,1,1,45,b9ecgxh884j2ugjrxwvpym192,0,21,100,2023-04-30T14:02:47.930Z,2023-04-30T14:02:50Z,4240030251,212,21.2,4240030245,56,Back,4240030247,140,40.9,4240030249,141,97.0,4240030253,213,6.1,4240030243,107,,,,,,,,8tmzjcaglix0qj8zy7yp8w7o,R. Carrasco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541682065,34,1,1,1,48,bop6aslxmwvzsapdxsw3xbvfg,1,69.6,11.6,2023-04-30T14:02:51.103Z,2023-04-30T14:02:55Z,4240030465,213,2.6,4240030461,141,36.4,4240030455,3,,4240030463,212,30.3,4240030457,56,Back,4240030459,140,45.6,,,,,,,enc694gvlgycx72bhat5f7wbu,Emma Ramírez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541682071,35,49,1,1,52,bop6aslxmwvzsapdxsw3xbvfg,1,45.4,36.9,2023-04-30T14:02:54.943Z,2023-04-30T14:02:55Z,,,,,,,,,,,,,,,,,,,,,,,,,3ruj0we4jma5m60xumyoir1ii,Jana Fernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541682121,36,1,1,1,54,bop6aslxmwvzsapdxsw3xbvfg,1,45.4,36.9,2023-04-30T14:02:56.993Z,2023-04-30T14:03:01Z,4240030739,140,61.3,4240030745,213,5.6,4240030737,56,Right,4240030741,141,17.4,4240030743,212,21.3,,,,,,,,,,3ruj0we4jma5m60xumyoir1ii,Jana Fernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541682137,37,1,1,1,58,bop6aslxmwvzsapdxsw3xbvfg,1,64.2,13.2,2023-04-30T14:03:01.183Z,2023-04-30T14:03:03Z,4240030825,140,64.4,4240030823,56,Center,4240030827,141,22.5,4240030829,212,6.3,4240030831,213,1.5,,,,,,,,,,enc694gvlgycx72bhat5f7wbu,Emma Ramírez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541682163,38,1,1,2,0,bop6aslxmwvzsapdxsw3xbvfg,1,65.1,23.4,2023-04-30T14:03:03.247Z,2023-04-30T14:03:06Z,4240030993,212,2.8,4240030983,56,Right,4240030991,141,21.0,4240030995,213,3.8,4240030987,140,62.9,,,,,,,,,,9t2pn6dp6w38b169a5qo9c60a,Bruna Vilamala,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541682191,39,1,1,2,3,bop6aslxmwvzsapdxsw3xbvfg,1,62.8,27.9,2023-04-30T14:03:06.015Z,2023-04-30T14:03:10Z,4240031117,213,2.3,4240031113,141,48.4,4240031115,212,18.2,4240031111,140,51.6,4240031109,56,Center,,,,,,,,,,3ruj0we4jma5m60xumyoir1ii,Jana Fernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541682211,40,1,1,2,8,bop6aslxmwvzsapdxsw3xbvfg,1,53.9,51.8,2023-04-30T14:03:10.543Z,2023-04-30T14:03:12Z,4240031203,140,64.0,4240031209,213,0.9,4240031207,212,17.2,4240031201,56,Center,4240031205,141,71.7,,,,,,,,,,3kfxvwa38a7oq0d126jm4o9ka,Laia Codina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541682229,41,1,1,2,10,bop6aslxmwvzsapdxsw3xbvfg,1,62.8,76.1,2023-04-30T14:03:12.575Z,2023-04-30T14:03:14Z,4240031271,140,71.4,4240031275,212,9.0,4240031269,56,Center,4240031273,141,76.4,4240031277,213,0.0,,,,,,,,,,enc694gvlgycx72bhat5f7wbu,Emma Ramírez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541682267,42,1,1,2,11,bop6aslxmwvzsapdxsw3xbvfg,1,67.6,75,2023-04-30T14:03:14.399Z,2023-04-30T14:03:18Z,4240031461,212,13.3,4240031455,56,Left,4240031463,213,0.5,4240031459,141,84.8,4240031457,140,78.6,,,,,,,,,,aib5wgtlgl48jaezcguoxkmp5,Clàudia Pina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541682323,43,1,1,2,16,bop6aslxmwvzsapdxsw3xbvfg,1,80.1,82.6,2023-04-30T14:03:18.575Z,2023-04-30T14:03:24Z,4240031727,212,7.3,4240031729,213,0.7,4240031723,140,85.4,4240031719,56,Left,4240031725,141,89.6,,,,,,,,,,40wxai4gm0pdry6545i5c68ve,Salma Paralluelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541682325,44,50,1,2,20,bop6aslxmwvzsapdxsw3xbvfg,1,85.1,94.8,2023-04-30T14:03:23.145Z,2023-04-30T14:03:25Z,4240031739,286,,4240031737,56,Left,4240031763,233,7,,,,,,,,,,,,,,,,f0cwpq45aa7b5de10j9skw44p,Nuria Rábano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541682327,7,7,1,2,20,b9ecgxh884j2ugjrxwvpym192,1,14.9,5.2,2023-04-30T14:03:23.146Z,2023-04-30T14:03:24Z,4240031741,167,,4240031745,285,,4240031743,56,Back,4240031747,233,44,,,,,,,,,,,,,67kef1hzytkax2iyeg2il5nth,P. Hmírová,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541682335,8,5,1,2,21,b9ecgxh884j2ugjrxwvpym192,0,16.2,-0.9,2023-04-30T14:03:24.377Z,2023-04-30T14:03:28Z,4240031785,56,Back,4240031787,347,,4240031847,233,45,,,,,,,,,,,,,,,,67kef1hzytkax2iyeg2il5nth,P. Hmírová,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541682347,45,5,1,2,21,bop6aslxmwvzsapdxsw3xbvfg,1,83.8,100.9,2023-04-30T14:03:24.377Z,2023-04-30T14:20:53Z,4240031843,233,8,4240031841,347,,4240031839,56,Left,,,,,,,,,,,,,,,,f0cwpq45aa7b5de10j9skw44p,Nuria Rábano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541682355,46,1,1,2,24,bop6aslxmwvzsapdxsw3xbvfg,1,85,100,2023-04-30T14:03:27.359Z,2023-04-30T14:03:29Z,4240031881,107,,4240031885,140,86.4,4240031891,213,4.9,4240031889,212,7.3,4240031887,141,90.3,4240031883,56,Left,,,,,,,f0cwpq45aa7b5de10j9skw44p,Nuria Rábano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541682373,47,1,1,2,26,bop6aslxmwvzsapdxsw3xbvfg,1,85,89.9,2023-04-30T14:03:29.167Z,2023-04-30T14:03:33Z,4240031993,213,0.6,4240031985,56,Left,4240031989,141,92.4,4240031987,140,87.5,4240031991,212,3.1,,,,,,,,,,40wxai4gm0pdry6545i5c68ve,Salma Paralluelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541682401,48,1,1,2,30,bop6aslxmwvzsapdxsw3xbvfg,1,92.1,90.9,2023-04-30T14:03:33.152Z,2023-04-30T14:04:09Z,4240032103,2,,4240032107,56,Center,4240032109,140,92.4,4240032111,141,48.5,4240034173,154,,4240032115,213,4.7,4240032113,212,28.8,4240034171,210,13,f0cwpq45aa7b5de10j9skw44p,Nuria Rábano,1,4240032105,155,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541682405,49,13,1,2,34,bop6aslxmwvzsapdxsw3xbvfg,1,92.5,47.5,2023-04-30T14:03:36.575Z,2023-04-30T14:04:10Z,4240032129,17,,4240034219,231,48.4,4240034201,55,48,4240034207,103,6.9,4240033403,328,,4240034215,147,41.5,4240034197,29,,4240034213,146,99.3,dzhvgrdkl4nuj8z4fd9to0ag9,Geyse Ferreira,,4240033393,15,4240034217,230,98.9,4240034195,75,4240032127,22,4240032131,56,Center,4240034205,102,39.8,4240034209,214,4240034199,154,4240034211,153,,,,,,,,
