id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,keyPass,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/8/value,qualifier/11/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/12/value,assist
2524838773,6,5,1,0,17,eqaszp3lzhffqt4f8hmzov72j,1,87.4,101.8,2023-03-26T14:02:12.035Z,2023-03-26T14:02:15Z,4124967475,233,10,4124967465,56,Left,4124967467,347,,,,,,,,,,,,,,,,,1ezefmix2gldcaoz0cdplw3x1,Jade Boho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524838765,10,5,1,0,17,cd1ottifbgcfrn6pdrdpwt7z0,0,12.6,-1.8,2023-03-26T14:02:12.035Z,2023-03-26T14:08:41Z,4124967425,56,Back,4124967485,233,6,4124967427,347,,,,,,,,,,,,,,,,,5bx3a7j6m109a4jw82appuhre,María Jiménez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524838841,7,1,1,0,29,eqaszp3lzhffqt4f8hmzov72j,1,85.4,100,2023-03-26T14:02:23.673Z,2023-03-26T14:02:27Z,4124967831,141,90.8,4124967827,56,Left,4124967829,140,84.7,4124967825,107,,4124967833,212,7.7,4124967835,213,4.6,,,,,,,f5c7fj7ce4uklgzn8el0c90d0,Raquel Morcillo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524838849,8,1,1,0,32,eqaszp3lzhffqt4f8hmzov72j,1,84.7,90.9,2023-03-26T14:02:27.057Z,2023-03-26T14:02:28Z,4124967881,213,0.3,4124967873,56,Left,4124967875,140,94.5,4124967879,212,10.8,4124967877,141,95.7,4124967871,3,,,,,,,,de1rbqfoaq2wyrd2781bxqqc5,Kuki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524838859,9,2,1,0,33,eqaszp3lzhffqt4f8hmzov72j,1,89,91.9,2023-03-26T14:02:28.569Z,2023-03-26T14:02:46Z,4124968477,7,1ezefmix2gldcaoz0cdplw3x1,4124967929,141,82.0,4124967927,140,93.6,4124967925,56,Left,,,,,,,,,,,,,f5c7fj7ce4uklgzn8el0c90d0,Raquel Morcillo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524838905,12,55,1,0,33,cd1ottifbgcfrn6pdrdpwt7z0,1,9.7,22.5,2023-03-26T14:02:28.570Z,2023-03-26T14:08:48Z,,,,,,,,,,,,,,,,,,,,,,,,,5bx3a7j6m109a4jw82appuhre,María Jiménez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524838863,10,43,1,0,34,eqaszp3lzhffqt4f8hmzov72j,1,0,0,2023-03-26T14:02:29.434Z,2023-03-26T14:02:36Z,4124967945,286,0,4124967943,56,Left,4124968157,144,45,,,,,,,,,,,,,,,,1ezefmix2gldcaoz0cdplw3x1,Jade Boho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524838865,11,43,1,0,34,eqaszp3lzhffqt4f8hmzov72j,1,0,0,2023-03-26T14:02:29.578Z,2023-03-26T14:03:31Z,4124967947,56,Left,4124970121,144,61,,,,,,,,,,,,,,,,,,,1ezefmix2gldcaoz0cdplw3x1,Jade Boho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524838899,11,43,1,0,35,cd1ottifbgcfrn6pdrdpwt7z0,1,0,0,2023-03-26T14:02:29.764Z,2023-03-26T14:02:37Z,4124968125,141,22.7,4124968189,144,12,4124968123,140,10.3,4124968131,213,3.9,4124968127,212,3.2,4124968121,56,Back,,,,,,,5cpnfg3x95yjy00c6h2g22tp1,Marta Carro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524838873,12,43,1,0,36,eqaszp3lzhffqt4f8hmzov72j,1,0,0,2023-03-26T14:02:31.306Z,2023-03-26T14:03:30Z,4124967983,56,Center,4124970041,144,74,4124967985,285,0,,,,,,,,,,,,,,,,1ezefmix2gldcaoz0cdplw3x1,Jade Boho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524838999,13,1,1,0,51,cd1ottifbgcfrn6pdrdpwt7z0,1,7.7,31.5,2023-03-26T14:02:45.947Z,2023-03-26T14:03:43Z,4124968683,196,,4124968685,241,,4124968691,141,94.2,4124968687,56,Back,4124970525,155,,4124968697,1,,4124968689,140,24.5,4124968695,213,1.2,3qu360b871q8wssodtkeq6oa2,Enith Salón,4124968681,5,4124968693,212,46.1,,,,,,,,,,,,,,,,,,,,,,,,,,
2524839009,14,1,1,0,56,cd1ottifbgcfrn6pdrdpwt7z0,1,30.5,77.3,2023-03-26T14:02:51.136Z,2023-03-26T14:02:55Z,4124968765,140,23.5,4124968771,213,4.2,4124968763,56,Back,4124968767,141,57.9,4124968769,212,15.1,,,,,,,,,,bu6otdhlxkznbdm7v6gq1gq21,Pauleta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524839013,15,1,1,1,0,cd1ottifbgcfrn6pdrdpwt7z0,0,23.5,57.9,2023-03-26T14:02:54.931Z,2023-03-26T14:02:55Z,4124968797,213,0.7,4124968789,56,Back,4124968791,140,35.7,4124968793,141,74.8,4124968795,212,17.2,,,,,,,,,,bdaicql6er9antum0eaar9x0q,Fiamma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524839023,13,49,1,1,2,eqaszp3lzhffqt4f8hmzov72j,1,61.7,26.7,2023-03-26T14:02:57.634Z,2023-03-26T14:02:57Z,,,,,,,,,,,,,,,,,,,,,,,,,de1rbqfoaq2wyrd2781bxqqc5,Kuki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524839041,14,1,1,1,3,eqaszp3lzhffqt4f8hmzov72j,1,62.2,25.5,2023-03-26T14:02:58.178Z,2023-03-26T14:03:00Z,4124968931,56,Right,4124968935,140,67.3,4124968941,212,14.4,4124968943,213,5.1,4124968939,141,5.9,,,,,,,,,,de1rbqfoaq2wyrd2781bxqqc5,Kuki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524839063,15,1,1,1,5,eqaszp3lzhffqt4f8hmzov72j,0,67.5,7,2023-03-26T14:03:00.529Z,2023-03-26T14:03:04Z,4124969047,140,86.8,4124969049,141,8.0,4124969051,212,20.3,4124969045,56,Right,4124969053,213,0.0,,,,,,,,,,5zfnimycb0516oj3frebpisk4,Carmen Fresneda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524839073,16,8,1,1,10,cd1ottifbgcfrn6pdrdpwt7z0,1,7,83.5,2023-03-26T14:03:05.648Z,2023-03-26T14:03:05Z,4124969093,56,Back,,,,,,,,,,,,,,,,,,,,,,bu6otdhlxkznbdm7v6gq1gq21,Pauleta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524839085,17,49,1,1,12,cd1ottifbgcfrn6pdrdpwt7z0,1,8.2,93.5,2023-03-26T14:03:06.693Z,2023-03-26T14:03:06Z,,,,,,,,,,,,,,,,,,,,,,,,,bu6otdhlxkznbdm7v6gq1gq21,Pauleta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524839095,18,1,1,1,13,cd1ottifbgcfrn6pdrdpwt7z0,1,8.2,93.5,2023-03-26T14:03:07.686Z,2023-03-26T14:03:09Z,4124969209,56,Back,4124969215,212,18.6,4124969213,141,97.7,4124969217,213,0.2,4124969211,140,25.7,,,,,,,,,,bu6otdhlxkznbdm7v6gq1gq21,Pauleta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524839127,19,4,1,1,14,cd1ottifbgcfrn6pdrdpwt7z0,1,24.1,93.8,2023-03-26T14:03:09.432Z,2023-03-26T14:03:16Z,4124969443,13,,4124969445,56,Back,4124969451,285,,4124969449,265,,4124969447,152,,4124969457,233,16,,,,,,,4nvfy4deuo9cmsegz492aq2g9,Macarena Portales,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524839111,16,4,1,1,14,eqaszp3lzhffqt4f8hmzov72j,0,75.9,6.2,2023-03-26T14:03:09.433Z,2023-03-26T14:03:16Z,4124969327,286,,4124969321,56,Right,4124969319,13,,4124969483,233,19,4124969325,265,,4124969323,152,,,,,,,,5zfnimycb0516oj3frebpisk4,Carmen Fresneda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524839353,20,1,1,1,50,cd1ottifbgcfrn6pdrdpwt7z0,0,26.9,91.5,2023-03-26T14:03:45.594Z,2023-03-26T14:04:00Z,4124970629,152,,4124970627,155,,4124970631,56,Back,4124970637,212,21.2,4124970639,213,6.0,4124970635,141,81.7,4124970633,140,46.1,4124970625,5,,bu6otdhlxkznbdm7v6gq1gq21,Pauleta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524839355,21,44,1,1,51,cd1ottifbgcfrn6pdrdpwt7z0,1,43.8,83.5,2023-03-26T14:03:46.391Z,2023-03-26T14:04:08Z,4124970643,56,Back,4124970645,285,,4124970669,233,17,,,,,,,,,,,,,,,,4nvfy4deuo9cmsegz492aq2g9,Macarena Portales,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524839351,17,44,1,1,51,eqaszp3lzhffqt4f8hmzov72j,0,56.2,16.5,2023-03-26T14:03:46.392Z,2023-03-26T14:04:07Z,4124970605,56,Right,4124970675,233,21,4124970607,286,,,,,,,,,,,,,,,,,de1rbqfoaq2wyrd2781bxqqc5,Kuki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524839367,22,1,1,1,52,cd1ottifbgcfrn6pdrdpwt7z0,0,46.1,81.7,2023-03-26T14:03:47.488Z,2023-03-26T14:04:11Z,4124970723,213,5.4,4124970721,212,12.3,4124970715,56,Center,4124970713,3,,4124970717,140,53.9,4124970719,141,68.2,,,,,,,4nvfy4deuo9cmsegz492aq2g9,Macarena Portales,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524839371,18,49,1,1,54,eqaszp3lzhffqt4f8hmzov72j,1,39.3,28.5,2023-03-26T14:03:49.240Z,2023-03-26T14:04:15Z,,,,,,,,,,,,,,,,,,,,,,,,,c4bthgzk7mykmnkyn4142i3v8,Judith Caravaca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524839401,19,1,1,1,54,eqaszp3lzhffqt4f8hmzov72j,0,39.3,28.5,2023-03-26T14:03:49.545Z,2023-03-26T14:04:17Z,4124970915,141,0.0,4124970921,1,,4124970913,140,73.5,4124970909,157,,4124970911,56,Right,4124970917,212,41.3,4124970919,213,5.8,,,,c4bthgzk7mykmnkyn4142i3v8,Judith Caravaca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524839407,20,5,1,1,59,eqaszp3lzhffqt4f8hmzov72j,0,78.6,-1.6,2023-03-26T14:03:54.330Z,2023-03-26T14:04:01Z,4124970951,347,,4124971145,233,23,4124970949,56,Right,,,,,,,,,,,,,,,,9wa7byb078u86r3x5bvzgkogl,O. Oprea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524839437,23,5,1,1,59,cd1ottifbgcfrn6pdrdpwt7z0,1,21.4,101.6,2023-03-26T14:03:54.330Z,2023-03-26T14:08:41Z,4124971117,56,Back,4124971119,347,,4124971137,233,20,,,,,,,,,,,,,,,,5cpnfg3x95yjy00c6h2g22tp1,Marta Carro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524839557,24,1,1,2,22,cd1ottifbgcfrn6pdrdpwt7z0,1,19.8,100,2023-03-26T14:04:16.719Z,2023-03-26T14:04:20Z,4124971855,141,85.3,4124971851,56,Back,4124971853,140,28.7,4124971849,107,,4124971859,213,5.4,4124971857,212,14.2,,,,,,,bu6otdhlxkznbdm7v6gq1gq21,Pauleta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524839563,25,61,1,2,26,cd1ottifbgcfrn6pdrdpwt7z0,0,28.7,84.8,2023-03-26T14:04:20.825Z,2023-03-26T14:04:21Z,4124971885,56,Back,,,,,,,,,,,,,,,,,,,,,,bdaicql6er9antum0eaar9x0q,Fiamma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524839585,21,49,1,2,28,eqaszp3lzhffqt4f8hmzov72j,1,91.7,12.2,2023-03-26T14:04:23.576Z,2023-03-26T14:04:23Z,,,,,,,,,,,,,,,,,,,,,,,,,1saqhw307zho8fyokoav1j6s4,Marina Martí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524839613,22,1,1,2,29,eqaszp3lzhffqt4f8hmzov72j,0,91.7,12.2,2023-03-26T14:04:24.040Z,2023-03-26T14:04:32Z,4124972147,140,94.8,4124972149,141,87.8,4124972153,213,1.5,4124972155,1,,4124972141,2,,4124972151,212,51.5,4124972145,56,Left,4124972143,155,,1saqhw307zho8fyokoav1j6s4,Marina Martí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524839631,26,12,1,2,36,cd1ottifbgcfrn6pdrdpwt7z0,1,4.8,9.5,2023-03-26T14:04:30.866Z,2023-03-26T14:04:35Z,4124972257,213,5.4,4124972251,140,10.3,4124972379,167,,4124972249,56,Back,4124972255,212,9.5,4124972253,141,0.0,,,,,,,33t09qpv89b6wo3suzj33meax,K. Real,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524839651,23,5,1,2,38,eqaszp3lzhffqt4f8hmzov72j,1,89.3,102,2023-03-26T14:04:32.800Z,2023-03-26T14:04:36Z,4124972391,347,,4124972387,56,Left,4124972397,233,27,,,,,,,,,,,,,,,,f5c7fj7ce4uklgzn8el0c90d0,Raquel Morcillo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524839635,27,5,1,2,38,cd1ottifbgcfrn6pdrdpwt7z0,0,10.7,-2,2023-03-26T14:04:32.800Z,2023-03-26T14:08:41Z,4124972269,347,,4124972417,233,23,4124972265,56,Back,,,,,,,,,,,,,,,,33t09qpv89b6wo3suzj33meax,K. Real,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524839657,24,1,1,2,41,eqaszp3lzhffqt4f8hmzov72j,0,87.7,100,2023-03-26T14:04:36.585Z,2023-03-26T14:04:38Z,4124972431,141,86.3,4124972429,140,92.2,4124972427,56,Left,4124972433,212,11.3,4124972435,213,5.1,4124972425,107,,,,,,,,f5c7fj7ce4uklgzn8el0c90d0,Raquel Morcillo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524839675,28,49,1,2,45,cd1ottifbgcfrn6pdrdpwt7z0,1,5,14.7,2023-03-26T14:04:40.408Z,2023-03-26T14:04:40Z,,,,,,,,,,,,,,,,,,,,,,,,,er6khxd9z3wfjekigs4nxf8q,Asun Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524839705,29,12,1,2,45,cd1ottifbgcfrn6pdrdpwt7z0,1,5,14.3,2023-03-26T14:04:40.519Z,2023-03-26T14:04:43Z,4124972725,397,,4124972653,56,Back,4124972661,213,4.5,4124972655,140,4.4,4124972657,141,10.4,4124972659,212,2.7,4124972727,233,25,,,,er6khxd9z3wfjekigs4nxf8q,Asun Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524839677,25,74,1,2,45,eqaszp3lzhffqt4f8hmzov72j,1,97.6,87.4,2023-03-26T14:04:40.520Z,2023-03-26T14:04:44Z,4124972749,233,29,4124972547,397,,4124972541,56,Left,4124972543,285,,,,,,,,,,,,,,f5c7fj7ce4uklgzn8el0c90d0,Raquel Morcillo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524839699,26,5,1,2,47,eqaszp3lzhffqt4f8hmzov72j,0,101.2,83.8,2023-03-26T14:04:42.289Z,2023-03-26T14:04:44Z,4124972733,233,30,4124972637,56,Left,4124972639,346,,,,,,,,,,,,,,,,,f5c7fj7ce4uklgzn8el0c90d0,Raquel Morcillo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524839711,30,5,1,2,47,cd1ottifbgcfrn6pdrdpwt7z0,1,-1.2,16.2,2023-03-26T14:04:42.289Z,2023-03-26T14:08:42Z,4124972691,233,26,4124972677,346,,4124972675,56,Back,,,,,,,,,,,,,,,,er6khxd9z3wfjekigs4nxf8q,Asun Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524839811,31,1,1,3,2,cd1ottifbgcfrn6pdrdpwt7z0,1,4.3,52.1,2023-03-26T14:04:56.742Z,2023-03-26T14:04:58Z,4124973137,213,1.3,4124973127,124,,4124973129,56,Back,4124973131,140,6.2,4124973141,237,,4124973135,212,7.3,4124973133,141,62.4,,,,3qu360b871q8wssodtkeq6oa2,Enith Salón,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524839819,32,1,1,3,4,cd1ottifbgcfrn6pdrdpwt7z0,1,6.2,62.4,2023-03-26T14:04:58.764Z,2023-03-26T14:05:01Z,4124973201,212,22.9,4124973195,56,Back,4124973203,213,1.3,4124973199,141,94.4,4124973197,140,12.9,,,,,,,,,,2me13zmgmf0r0wtsjmxid1zvt,Berta Pujadas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524839829,33,1,1,3,6,cd1ottifbgcfrn6pdrdpwt7z0,0,12.7,94.4,2023-03-26T14:05:00.996Z,2023-03-26T14:05:03Z,4124973255,140,16.7,4124973261,213,6.1,4124973317,286,,4124973253,56,Back,4124973311,236,,4124973313,233,27,4124973259,212,4.2,4124973257,141,93.5,bu6otdhlxkznbdm7v6gq1gq21,Pauleta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
