id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/9/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,assist,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId
2548543445,1,34,16,0,0,vaikl8nl7hdr4y9jj4jyb9ey,1,0,0,2023-05-14T09:13:52.270Z,2023-05-14T10:04:11Z,4276689649,130,8,4276689651,131,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0",4276689655,227,"0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0",4276764185,197,8978,4276689643,30,"6h41rdmhfs08723t23zgi5vjd, 59k0w00mz9tbm2mehy6ix113p, 10w88nr6r2nzxank4gv5gokbt, 4vk1yd7zqaqapuejahqx7zi09, 8tux0w5del0ggtozbon3x92lm, 245eszqeqx2xeair8h5n4z8b9, 4trjsb4uoasjj3jwr77rh0k16, 7l3val0z7xwpaptf5ebgimnyt, 79gb1aba3b9e3bht7frq0lqp6, dgkmt7f5k9oqruxzsi3x9em6t, 1xs185h82mmyp8z86s1f6jucq, d4gjsmv5dqgv9w2e115gh7kk5, cq38p3rul6qi2tpvr077v8n6y, 5nad4qgy5hlwfsm64mhkwadw5, evfl561yy3cwa51hwnme6mifp, 13hy7ggmnhfalmdqlbp6lzv11, uw9iyklqljuminu89utfq295, 9k9f6c1xb7kfaq3siophz7ca1, cp37td3qaw8oyf3mznoh45o15, dlbgel5sg62n5z89ev1tkusph, 16yw7huj6njyxmxjyiqueudjo",4276689653,194,59k0w00mz9tbm2mehy6ix113p,4276689647,59,"1, 5, 23, 3, 14, 4, 22, 6, 20, 11, 19, 2, 7, 8, 9, 10, 12, 16, 18, 21, 46",4276689645,44,"1, 2, 2, 3, 2, 2, 3, 3, 4, 3, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548544799,1,34,16,0,0,9ns699xp353c84r1g6epazycl,1,0,0,2023-05-14T09:18:00.283Z,2023-05-14T10:01:12Z,4276697309,59,"25, 17, 20, 12, 4, 8, 11, 14, 10, 23, 6, 5, 9, 16, 18, 19, 21, 22, 36",4276697317,227,"0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0",4276697311,130,3,4276697315,194,52ic0j91dhgr0vud2agr4ev2t,4276697313,131,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 0, 0, 0, 0, 0, 0, 0, 0",4276761661,197,3945,4276697307,44,"1, 2, 2, 3, 2, 2, 3, 3, 4, 4, 3, 5, 5, 5, 5, 5, 5, 5, 5",4276697305,30,"b21lh284pf59feun9ktzfmc8a, 52ic0j91dhgr0vud2agr4ev2t, 3ws5zg8wy6j86cr8yrqxnsx9m, 4by0xo4xinb0m8nziofw0g3bp, zuec10u63781iv5rojm31yzu, 4duzcq6r3j9ejv5b6koygle22, 25u358p365rnbnt0cptnyt3h1, 13mb0sv3j53kze8l7ehr4izmd, eu6nudazhvggen5s7abc46bpx, 44j03m9xpbhjuxmqz6vge9y0a, 1z29kbiufzx7u32mh1fvy1rs9, e7e86fnm9fyy937yep9pocbft, 9ld622ld2el1ql9vy2akchfit, ybmp63ubo0wcvjut4ljomgru, bu0u419xeqlkwvpsrx6a0ma51, 1ite4628zwl6kanllmr7qb1zp, 1szjchjw88hnlrwejnia4yyuh, 7n5a86810eorw5ugrdkognd62, 6uttq0cpsnicezpcqy36p7r4k",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548557757,2,32,1,0,0,9ns699xp353c84r1g6epazycl,1,0,0,2023-05-14T10:00:19.775Z,2023-05-14T10:00:22Z,4276763165,127,Right to Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548557751,2,32,1,0,0,vaikl8nl7hdr4y9jj4jyb9ey,1,0,0,2023-05-14T10:00:19.775Z,2023-05-14T10:00:19Z,4276763147,127,Left to Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548557765,3,1,1,0,0,vaikl8nl7hdr4y9jj4jyb9ey,1,50,50,2023-05-14T10:00:19.875Z,2023-05-14T10:00:23Z,4276763231,279,S,4276763213,56,Back,4276763225,213,3.5,4276763221,212,16.9,4276763217,141,42.2,4276763215,140,34.7,,,,,,,79gb1aba3b9e3bht7frq0lqp6,N. Feller,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548557803,4,1,1,0,3,vaikl8nl7hdr4y9jj4jyb9ey,1,34.3,41.8,2023-05-14T10:00:23.099Z,2023-05-14T10:00:28Z,4276763377,212,15.6,4276763373,140,49.0,4276763371,56,Back,4276763375,141,38.9,4276763379,213,6.2,,,,,,,,,,7l3val0z7xwpaptf5ebgimnyt,S. Toletti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548557795,3,45,1,0,7,9ns699xp353c84r1g6epazycl,0,45.2,40.7,2023-05-14T10:00:26.975Z,2023-05-14T10:00:33Z,4276763337,56,Back,4276763529,233,6,4276763339,285,,,,,,,,,,,,,,,,,1z29kbiufzx7u32mh1fvy1rs9,Paula Fernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548557831,6,3,1,0,7,vaikl8nl7hdr4y9jj4jyb9ey,1,54.8,59.3,2023-05-14T10:00:26.975Z,2023-05-14T10:47:47Z,4276763519,286,,4276763517,56,Center,4276763525,233,3,,,,,,,,,,,,,,,,dgkmt7f5k9oqruxzsi3x9em6t,C. Weir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548557821,5,1,1,0,8,vaikl8nl7hdr4y9jj4jyb9ey,1,53.7,52.2,2023-05-14T10:00:28.043Z,2023-05-14T10:00:30Z,4276763471,213,1.4,4276763469,212,17.2,4276763465,140,56.0,4276763467,141,77.3,4276763463,56,Center,,,,,,,,,,dgkmt7f5k9oqruxzsi3x9em6t,C. Weir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548557859,7,2,1,0,12,vaikl8nl7hdr4y9jj4jyb9ey,1,56.1,82.4,2023-05-14T10:00:32.426Z,2023-05-14T10:48:00Z,4276763649,56,Left,4276763653,141,94.7,4276763651,140,69.5,4276763647,7,10w88nr6r2nzxank4gv5gokbt,,,,,,,,,,,,,4vk1yd7zqaqapuejahqx7zi09,Teresa Abelleira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548557879,4,55,1,0,12,9ns699xp353c84r1g6epazycl,1,29.5,61.2,2023-05-14T10:00:32.427Z,2023-05-14T10:59:59Z,,,,,,,,,,,,,,,,,,,,,,,,,4duzcq6r3j9ejv5b6koygle22,Silvia Lloris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548557969,5,1,1,0,31,9ns699xp353c84r1g6epazycl,1,29.5,31.3,2023-05-14T10:00:51.681Z,2023-05-14T10:02:20Z,4276764209,140,13.9,4276764211,141,50.4,4276764215,213,2.5,4276764203,5,,4276764213,212,20.9,4276766877,189,,4276764207,56,Back,4276764205,241,,zuec10u63781iv5rojm31yzu,María Méndez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548557985,6,1,1,0,32,9ns699xp353c84r1g6epazycl,1,13.9,50.4,2023-05-14T10:00:52.638Z,2023-05-14T10:02:21Z,4276766905,189,,4276764281,141,62.0,4276764285,213,0.6,4276764277,56,Back,4276764283,212,13.6,4276764279,140,24.5,,,,,,,b21lh284pf59feun9ktzfmc8a,L. Peng,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548557993,7,1,1,0,34,9ns699xp353c84r1g6epazycl,1,24.4,61.4,2023-05-14T10:00:53.823Z,2023-05-14T10:00:55Z,4276764315,56,Back,4276764317,140,25.9,4276764323,213,4.8,4276764321,212,16.6,4276764319,141,37.1,,,,,,,,,,4duzcq6r3j9ejv5b6koygle22,Silvia Lloris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548558003,8,1,1,0,35,9ns699xp353c84r1g6epazycl,1,25.9,37.1,2023-05-14T10:00:55.039Z,2023-05-14T10:00:55Z,4276764365,213,1.7,4276764361,141,63.3,4276764359,140,24.1,4276764363,212,17.9,4276764357,56,Back,,,,,,,,,,zuec10u63781iv5rojm31yzu,María Méndez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548558015,9,1,1,0,36,9ns699xp353c84r1g6epazycl,1,24.1,63.3,2023-05-14T10:00:55.823Z,2023-05-14T10:00:57Z,4276764407,213,3.7,4276764395,56,Back,4276764403,141,48.8,4276764401,140,8.7,4276764405,212,18.9,,,,,,,,,,4duzcq6r3j9ejv5b6koygle22,Silvia Lloris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548558023,10,1,1,0,37,9ns699xp353c84r1g6epazycl,1,8.7,48.8,2023-05-14T10:00:57.135Z,2023-05-14T10:01:00Z,4276764475,213,5.0,4276764471,141,23.0,4276764469,140,13.9,4276764473,212,18.4,4276764467,56,Back,,,,,,,,,,b21lh284pf59feun9ktzfmc8a,L. Peng,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548558033,11,1,1,0,40,9ns699xp353c84r1g6epazycl,0,13.9,23,2023-05-14T10:00:59.887Z,2023-05-14T10:01:03Z,4276764521,212,24.4,4276764515,56,Back,4276764523,213,6.2,4276764517,140,37.1,4276764519,141,21.3,,,,,,,,,,zuec10u63781iv5rojm31yzu,María Méndez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548558049,8,1,1,0,43,vaikl8nl7hdr4y9jj4jyb9ey,0,54.4,82.9,2023-05-14T10:01:03.482Z,2023-05-14T10:01:04Z,4276764611,213,1.2,4276764609,212,13.6,4276764605,140,58.9,4276764603,56,Left,4276764607,141,100.0,,,,,,,,,,4vk1yd7zqaqapuejahqx7zi09,Teresa Abelleira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548558051,9,5,1,0,43,vaikl8nl7hdr4y9jj4jyb9ey,0,61.1,101.8,2023-05-14T10:01:03.711Z,2023-05-14T12:03:03Z,4276764617,56,Left,4276764619,347,,4276764851,233,12,,,,,,,,,,,,,,,,4vk1yd7zqaqapuejahqx7zi09,Teresa Abelleira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548558097,12,5,1,0,43,9ns699xp353c84r1g6epazycl,1,38.9,-1.8,2023-05-14T10:01:03.711Z,2023-05-14T10:01:12Z,4276764825,347,,4276764823,56,Back,4276764835,233,9,,,,,,,,,,,,,,,,zuec10u63781iv5rojm31yzu,María Méndez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548558113,13,1,1,0,53,9ns699xp353c84r1g6epazycl,1,36.7,0,2023-05-14T10:01:13.647Z,2023-05-14T10:01:15Z,4276764919,141,8.3,4276764921,212,10.5,4276764913,107,,4276764915,56,Back,4276764923,213,0.7,4276764917,140,44.2,,,,,,,52ic0j91dhgr0vud2agr4ev2t,María de Alharilla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548558117,14,1,1,0,55,9ns699xp353c84r1g6epazycl,1,44.2,8.3,2023-05-14T10:01:15.438Z,2023-05-14T10:01:17Z,4276764949,213,3.3,4276764947,212,10.7,4276764943,140,34.1,4276764941,56,Back,4276764945,141,6.4,,,,,,,,,,44j03m9xpbhjuxmqz6vge9y0a,Érika González,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548558123,15,1,1,0,57,9ns699xp353c84r1g6epazycl,1,34,6.4,2023-05-14T10:01:16.975Z,2023-05-14T10:01:53Z,4276764977,212,23.1,4276764973,140,56.0,4276764975,141,6.4,4276764971,56,Right,4276764979,213,0,,,,,,,,,,4by0xo4xinb0m8nziofw0g3bp,Leire Baños,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548558143,16,1,1,0,59,9ns699xp353c84r1g6epazycl,1,56.4,4.3,2023-05-14T10:01:19.471Z,2023-05-14T10:01:24Z,4276765109,56,Right,4276765117,213,6.2,4276765113,141,3.1,4276765115,212,19.4,4276765111,140,74.9,,,,,,,,,,25u358p365rnbnt0cptnyt3h1,Tatiana Pinto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548558147,17,1,1,1,4,9ns699xp353c84r1g6epazycl,0,87.8,3.2,2023-05-14T10:01:24.734Z,2023-05-14T10:01:27Z,4276765141,2,,4276765145,56,Center,4276765143,155,,4276765147,140,89.6,4276765151,212,26.3,4276765149,141,41.8,4276765153,213,1.5,,,,eu6nudazhvggen5s7abc46bpx,Alba Redondo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548558161,10,12,1,1,6,vaikl8nl7hdr4y9jj4jyb9ey,1,13,54.5,2023-05-14T10:01:26.731Z,2023-05-14T10:01:30Z,4276765193,213,2.2,4276765203,167,,4276765185,56,Back,4276765187,140,0.0,4276765191,212,24.8,4276765189,141,83.6,4276765227,15,,,,,4vk1yd7zqaqapuejahqx7zi09,Teresa Abelleira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548558163,11,6,1,1,8,vaikl8nl7hdr4y9jj4jyb9ey,0,4.6,70.9,2023-05-14T10:01:27.920Z,2023-05-14T10:01:32Z,4276765243,233,18,4276765197,73,,4276765195,56,Back,,,,,,,,,,,,,,,,4vk1yd7zqaqapuejahqx7zi09,Teresa Abelleira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548558175,18,6,1,1,8,9ns699xp353c84r1g6epazycl,1,95.4,29.1,2023-05-14T10:01:27.920Z,2023-05-14T10:59:57Z,4276765239,233,11,4276765235,75,,4276765233,56,Center,,,,,,,,,,,,,,,,eu6nudazhvggen5s7abc46bpx,Alba Redondo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548558319,19,1,1,1,34,9ns699xp353c84r1g6epazycl,1,99.5,0.5,2023-05-14T10:01:54.766Z,2023-05-14T10:02:15Z,4276766715,154,,4276766075,155,,4276766077,224,,4276766081,140,81.6,4276766089,1,,4276766083,141,47.6,4276766071,2,,4276766085,212,37.1,1z29kbiufzx7u32mh1fvy1rs9,Paula Fernández,1,4276766087,213,2.1,4276766073,6,4276766713,210,13,4276766079,56,Center,,,,,,,,,,,,,,,,,,,
2548558323,20,13,1,1,37,9ns699xp353c84r1g6epazycl,1,81.6,47.6,2023-05-14T10:01:57.582Z,2023-05-14T10:02:15Z,4276766737,103,4.2,4276766743,231,50.4,4276766735,102,37.3,4276766725,75,,4276766727,29,,4276766741,230,99.7,4276766117,56,Center,4276766115,18,,25u358p365rnbnt0cptnyt3h1,Tatiana Pinto,,4276766321,25,,4276766731,55,4276766323,20,,4276766729,154,,19,4276766739,328,,,,,,,,,,,,,,,,
2548558329,12,5,1,1,39,vaikl8nl7hdr4y9jj4jyb9ey,1,-1,61,2023-05-14T10:01:59.018Z,2023-05-14T10:01:59Z,4276766203,233,21,4276766149,346,,4276766147,56,Back,,,,,,,,,,,,,,,,4vk1yd7zqaqapuejahqx7zi09,Teresa Abelleira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
