id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,keyPass,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/8/value,qualifier/11/value,qualifier/13/value,qualifier/12/value,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value
2544998983,7,1,1,0,9,b9ecgxh884j2ugjrxwvpym192,0,72.9,67.5,2023-05-07T10:00:16.226Z,2023-05-07T10:00:16Z,4257778739,3,,4257778749,213,0.1,4257778745,141,68.8,4257778747,212,6.8,4257778741,56,Center,4257778743,140,79.3,,,,,,,5wubhrq7ftqx0ryckwbrdxc5x,A. Edgren,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544998997,4,1,1,0,9,1qoqz1tyay060cj5aha7rt1lp,1,20.1,34.6,2023-05-07T10:00:17.024Z,2023-05-07T10:00:20Z,4257778825,212,15.5,4257778827,213,4.4,4257778821,140,15.1,4257778819,56,Back,4257778823,141,13.1,,,,,,,,,,3bnl8jpyjy436d6rq46apwei2,Lara Mata,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544999007,5,1,1,0,12,1qoqz1tyay060cj5aha7rt1lp,0,14.8,10.6,2023-05-07T10:00:19.920Z,2023-05-07T10:00:21Z,4257778881,1,,4257778877,212,38.6,4257778869,155,,4257778873,140,51.5,4257778871,56,Right,4257778879,213,6.2,4257778875,141,8.6,,,,dj7z4zsiwjd3xnrb284zt5b6x,Teresa Morató,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544999021,8,1,1,0,16,b9ecgxh884j2ugjrxwvpym192,0,50.5,91.5,2023-05-07T10:00:23.466Z,2023-05-07T11:01:14Z,4257778947,213,6.2,4257778943,141,88.4,4257778937,3,,4257778941,140,69.2,4257778939,56,Left,4257778945,212,19.7,,,,,,,1vcx3sprpnorl4q43abs8iuei,María Ruiz,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544999027,6,61,1,0,18,1qoqz1tyay060cj5aha7rt1lp,0,25.5,8.2,2023-05-07T10:00:25.777Z,2023-05-07T10:00:26Z,4257778973,56,Back,,,,,,,,,,,,,,,,,,,,,,dj7z4zsiwjd3xnrb284zt5b6x,Teresa Morató,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544999033,7,5,1,0,19,1qoqz1tyay060cj5aha7rt1lp,0,32.5,-1,2023-05-07T10:00:27.041Z,2023-05-07T10:00:33Z,4257779083,233,9,4257779001,56,Back,4257779003,347,,,,,,,,,,,,,,,,,dj7z4zsiwjd3xnrb284zt5b6x,Teresa Morató,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544999049,9,5,1,0,19,b9ecgxh884j2ugjrxwvpym192,1,67.5,101,2023-05-07T10:00:27.041Z,2023-05-07T10:57:11Z,4257779067,56,Left,4257779071,233,7,4257779069,347,,,,,,,,,,,,,,,,,1vcx3sprpnorl4q43abs8iuei,María Ruiz,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544999069,10,1,1,0,25,b9ecgxh884j2ugjrxwvpym192,1,63.4,100,2023-05-07T10:00:33.162Z,2023-05-07T10:00:38Z,4257779165,107,,4257779173,212,29.7,4257779167,56,Left,4257779171,141,93.9,4257779177,1,,4257779169,140,91.2,4257779175,213,6.1,,,,8tmzjcaglix0qj8zy7yp8w7o,R. Carrasco,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544999075,11,1,1,0,30,b9ecgxh884j2ugjrxwvpym192,0,96.9,91.2,2023-05-07T10:00:37.914Z,2023-05-07T10:00:39Z,4257779225,212,15.1,4257779219,56,Center,4257779227,213,4.0,4257779221,140,88.0,4257779223,141,73.8,,,,,,,,,,4l0t0twvkms04gm3w3b2xvhsl,B. Ágústsdóttir,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544999085,9,49,1,0,33,1qoqz1tyay060cj5aha7rt1lp,1,11.7,34.6,2023-05-07T10:00:40.656Z,2023-05-07T10:00:40Z,,,,,,,,,,,,,,,,,,,,,,,,,23cz0ftfc2rstsut0wkmntm8l,Paola Soldevila,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544999093,10,1,1,0,33,1qoqz1tyay060cj5aha7rt1lp,1,11.7,34.6,2023-05-07T10:00:40.960Z,2023-05-07T10:00:42Z,4257779283,56,Back,4257779289,212,20.6,4257779291,213,4.9,4257779287,141,4.9,4257779285,140,15.4,,,,,,,,,,23cz0ftfc2rstsut0wkmntm8l,Paola Soldevila,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544999099,11,1,1,0,35,1qoqz1tyay060cj5aha7rt1lp,0,15.4,4.9,2023-05-07T10:00:42.384Z,2023-05-07T10:00:43Z,4257779327,141,31.2,4257779323,56,Back,4257779333,213,0.8,4257779325,140,30.5,4257779329,212,23.9,,,,,,,,,,dj7z4zsiwjd3xnrb284zt5b6x,Teresa Morató,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544999101,12,49,1,0,36,b9ecgxh884j2ugjrxwvpym192,1,73.3,67,2023-05-07T10:00:44.098Z,2023-05-07T10:00:44Z,,,,,,,,,,,,,,,,,,,,,,,,,470znxtt0sf52aav1o8s1hkdm,Sandra Castelló,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544999109,13,1,1,0,37,b9ecgxh884j2ugjrxwvpym192,0,72.9,65.4,2023-05-07T10:00:44.689Z,2023-05-07T10:00:45Z,4257779367,140,82.4,4257779365,56,Center,4257779369,141,53.4,4257779373,213,5.6,4257779371,212,12.9,,,,,,,,,,470znxtt0sf52aav1o8s1hkdm,Sandra Castelló,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544999113,12,49,1,0,40,1qoqz1tyay060cj5aha7rt1lp,1,25,45.8,2023-05-07T10:00:47.280Z,2023-05-07T10:00:47Z,,,,,,,,,,,,,,,,,,,,,,,,,23cz0ftfc2rstsut0wkmntm8l,Paola Soldevila,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544999123,13,1,1,0,40,1qoqz1tyay060cj5aha7rt1lp,1,25,45.8,2023-05-07T10:00:47.536Z,2023-05-07T10:00:49Z,4257779439,140,21.3,4257779445,213,2.0,4257779443,212,8.9,4257779441,141,57.5,4257779437,56,Back,,,,,,,,,,23cz0ftfc2rstsut0wkmntm8l,Paola Soldevila,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544999125,14,1,1,0,42,1qoqz1tyay060cj5aha7rt1lp,0,21.3,57.5,2023-05-07T10:00:49.328Z,2023-05-07T10:00:50Z,4257779459,213,5.8,4257779455,141,39.5,4257779449,155,,4257779453,140,43.2,4257779451,56,Back,4257779457,212,26.0,,,,,,,cgbly4uoca30z9ey5h722ej56,Cristina Cubedo,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544999127,14,49,1,0,43,b9ecgxh884j2ugjrxwvpym192,1,67.2,65.8,2023-05-07T10:00:50.986Z,2023-05-07T10:00:51Z,,,,,,,,,,,,,,,,,,,,,,,,,c60g2qtl13gydk9p2pqbbnsb8,A. Kühn,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544999129,15,1,1,0,44,b9ecgxh884j2ugjrxwvpym192,0,67.2,65.8,2023-05-07T10:00:51.386Z,2023-05-07T10:00:52Z,4257779477,155,,4257779487,213,5.7,4257779481,140,77.7,4257779483,141,55.5,4257779479,56,Center,4257779485,212,13.1,,,,,,,c60g2qtl13gydk9p2pqbbnsb8,A. Kühn,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544999141,15,1,1,0,44,1qoqz1tyay060cj5aha7rt1lp,1,25.4,55,2023-05-07T10:00:51.856Z,2023-05-07T10:55:23Z,4257779537,213,0.4,4257779533,212,4.4,4257779531,141,57.7,4257779529,140,29.2,4257779527,56,Back,,,,,,,,,,cgbly4uoca30z9ey5h722ej56,Cristina Cubedo,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544999143,16,49,1,0,46,1qoqz1tyay060cj5aha7rt1lp,1,34.2,67.9,2023-05-07T10:00:54.048Z,2023-05-07T10:00:54Z,,,,,,,,,,,,,,,,,,,,,,,,,4bpis8gkfy9n5pknxuw40hus4,Cienfu,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544999151,17,1,1,0,47,1qoqz1tyay060cj5aha7rt1lp,1,33.6,63.9,2023-05-07T10:00:54.528Z,2023-05-07T10:00:57Z,4257779601,212,19.5,4257779603,213,4.2,4257779599,141,38.5,4257779595,56,Back,4257779597,140,24.9,,,,,,,,,,4bpis8gkfy9n5pknxuw40hus4,Cienfu,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544999161,18,1,1,0,50,1qoqz1tyay060cj5aha7rt1lp,0,24.9,36,2023-05-07T10:00:57.824Z,2023-05-07T10:01:00Z,4257779637,155,,4257779643,141,43.4,4257779641,140,55.9,4257779647,213,0.2,4257779649,1,,4257779639,56,Center,4257779645,212,32.9,,,,3bnl8jpyjy436d6rq46apwei2,Lara Mata,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544999163,16,8,1,0,52,b9ecgxh884j2ugjrxwvpym192,1,65.9,60.6,2023-05-07T10:00:59.713Z,2023-05-07T10:00:59Z,4257779651,56,Center,,,,,,,,,,,,,,,,,,,,,,470znxtt0sf52aav1o8s1hkdm,Sandra Castelló,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544999175,19,1,1,0,55,1qoqz1tyay060cj5aha7rt1lp,1,29.1,70,2023-05-07T10:01:02.208Z,2023-05-07T10:01:05Z,4257779739,56,Right,4257779749,1,,4257779745,212,59.1,4257779747,213,5.6,4257779737,155,,4257779743,141,14.0,4257779741,140,72.1,,,,cgbly4uoca30z9ey5h722ej56,Cristina Cubedo,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544999177,20,61,1,0,57,1qoqz1tyay060cj5aha7rt1lp,0,71.3,12.6,2023-05-07T10:01:04.927Z,2023-05-07T10:01:05Z,4257779753,56,Right,,,,,,,,,,,,,,,,,,,,,,dj7z4zsiwjd3xnrb284zt5b6x,Teresa Morató,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544999181,17,1,1,0,59,b9ecgxh884j2ugjrxwvpym192,0,34.9,86.3,2023-05-07T10:01:06.227Z,2023-05-07T10:01:07Z,4257779791,213,0.1,4257779787,141,88.7,4257779781,3,,4257779785,140,50.3,4257779783,56,Left,4257779789,212,16.3,,,,,,,8tmzjcaglix0qj8zy7yp8w7o,R. Carrasco,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544999205,21,1,1,1,1,1qoqz1tyay060cj5aha7rt1lp,1,44.7,15.9,2023-05-07T10:01:08.720Z,2023-05-07T10:01:17Z,4257779951,1,,4257779941,56,Right,4257779947,212,55.2,4257779945,141,9.2,4257779943,140,97.1,4257779949,213,6.2,4257779939,155,,,,,cehjx04vym880gqogj4djdiad,Y. Giménez,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544999207,18,4,1,1,8,b9ecgxh884j2ugjrxwvpym192,1,2.8,92.4,2023-05-07T10:01:15.962Z,2023-05-07T10:01:26Z,4257779979,233,22,4257779963,285,,4257779961,152,,4257779957,294,,4257779955,13,,4257779959,56,Back,,,,,,,aa93kg4nfvrpthvfkkofixwtm,Patri Ojeda,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544999209,22,4,1,1,8,1qoqz1tyay060cj5aha7rt1lp,0,97.2,7.6,2023-05-07T10:01:15.963Z,2023-05-07T10:01:18Z,4257779971,152,,4257779969,56,Right,4257780001,233,18,4257779965,13,,4257779973,286,,4257779967,294,,,,,,,,tfni0bbycqnutwdofnndixd6,Fatou Kanteh,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544999295,19,1,1,1,34,b9ecgxh884j2ugjrxwvpym192,1,3.5,94.1,2023-05-07T10:01:41.401Z,2023-05-07T10:01:46Z,4257780491,152,,4257780497,141,55.1,4257780501,213,4.9,4257780495,140,7.9,4257780493,56,Back,4257780499,212,26.9,4257780489,5,,,,,8fswi9ldpiuemw0y922tf7dud,P. Balcerzak,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544999297,20,1,1,1,39,b9ecgxh884j2ugjrxwvpym192,1,12.6,42.2,2023-05-07T10:01:46.217Z,2023-05-07T10:01:48Z,4257780539,212,19.2,4257780533,56,Back,4257780535,140,26.5,4257780537,141,23.9,4257780541,213,5.6,,,,,,,,,,dri6ywllr5aapmost881p4991,C. Ashurst,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544999299,21,1,1,1,41,b9ecgxh884j2ugjrxwvpym192,0,21.6,18.2,2023-05-07T10:01:48.257Z,2023-05-07T10:01:50Z,4257780579,236,,4257780553,213,6.2,4257780585,286,,4257780581,233,23,4257780549,141,17.3,4257780551,212,6.6,4257780547,140,27.9,4257780545,56,Back,auqzv0poi2q7tcardivb21m8l,Ana Carol,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544999301,23,74,1,1,41,1qoqz1tyay060cj5aha7rt1lp,1,55.7,88,2023-05-07T10:01:48.258Z,2023-05-07T11:00:13Z,4257780587,233,21,4257780563,285,,4257780561,56,Left,,,,,,,,,,,,,,,,3uj4zixqbp5ahu9etu4fl714a,María Llompart,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544999305,24,49,1,1,43,1qoqz1tyay060cj5aha7rt1lp,1,60.7,88.9,2023-05-07T10:01:50.912Z,2023-05-07T10:01:51Z,,,,,,,,,,,,,,,,,,,,,,,,,3uj4zixqbp5ahu9etu4fl714a,María Llompart,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544999309,25,1,1,1,44,1qoqz1tyay060cj5aha7rt1lp,1,61,86.3,2023-05-07T10:01:51.426Z,2023-05-07T10:01:53Z,4257780631,212,14.2,4257780625,56,Center,4257780627,140,69.0,4257780633,213,5.3,4257780629,141,69.4,,,,,,,,,,3uj4zixqbp5ahu9etu4fl714a,María Llompart,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544999313,26,3,1,1,45,1qoqz1tyay060cj5aha7rt1lp,0,73.4,66.7,2023-05-07T10:01:52.768Z,2023-05-07T10:01:55Z,4257780695,233,22,4257780641,56,Center,4257780643,286,,,,,,,,,,,,,,,,,49klmhzbsmlxnkp2w60y66sph,Sheila Guijarro,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544999319,22,7,1,1,45,b9ecgxh884j2ugjrxwvpym192,1,26.6,33.3,2023-05-07T10:01:52.769Z,2023-05-07T10:01:55Z,4257780691,233,26,4257780673,285,,4257780671,56,Back,,,,,,,,,,,,,,,,c60g2qtl13gydk9p2pqbbnsb8,A. Kühn,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544999321,23,49,1,1,47,b9ecgxh884j2ugjrxwvpym192,1,13.8,36.7,2023-05-07T10:01:55.016Z,2023-05-07T10:01:55Z,,,,,,,,,,,,,,,,,,,,,,,,,8tmzjcaglix0qj8zy7yp8w7o,R. Carrasco,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544999325,24,1,1,1,48,b9ecgxh884j2ugjrxwvpym192,0,13.8,36.7,2023-05-07T10:01:55.881Z,2023-05-07T11:01:18Z,4257780715,56,Back,4257780725,1,,4257780721,212,36.0,4257780717,140,45.9,4257780719,141,18.2,4257780723,213,5.9,4257780713,157,,,,,8tmzjcaglix0qj8zy7yp8w7o,R. Carrasco,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544999329,27,49,1,1,51,1qoqz1tyay060cj5aha7rt1lp,1,38.9,91.1,2023-05-07T10:01:58.527Z,2023-05-07T10:01:58Z,,,,,,,,,,,,,,,,,,,,,,,,,3qg0fby2m8ua25w931ubn8mc4,Albeta,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544999333,28,1,1,1,51,1qoqz1tyay060cj5aha7rt1lp,0,38.9,91.1,2023-05-07T10:01:58.704Z,2023-05-07T10:01:59Z,4257780779,56,Left,4257780785,212,28.8,4257780789,1,,4257780787,213,0.0,4257780781,140,66.3,4257780783,141,91.2,4257780777,157,,,,,3qg0fby2m8ua25w931ubn8mc4,Albeta,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544999339,25,1,1,1,52,b9ecgxh884j2ugjrxwvpym192,1,16.2,20.3,2023-05-07T10:01:59.809Z,2023-05-07T10:02:02Z,4257780835,141,8.9,4257780841,213,5.9,4257780837,212,19.9,4257780831,56,Back,4257780833,140,33.7,4257780829,3,,,,,,,,auqzv0poi2q7tcardivb21m8l,Ana Carol,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544999343,26,49,1,1,55,b9ecgxh884j2ugjrxwvpym192,1,28.9,10.6,2023-05-07T10:02:02.736Z,2023-05-07T10:02:03Z,,,,,,,,,,,,,,,,,,,,,,,,,67kef1hzytkax2iyeg2il5nth,P. Hmírová,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544999345,27,1,1,1,55,b9ecgxh884j2ugjrxwvpym192,0,28.9,10.6,2023-05-07T10:02:03.041Z,2023-05-07T10:02:03Z,4257780859,140,45.9,4257780865,213,6.2,4257780855,155,,4257780863,212,18.0,4257780857,56,Back,4257780861,141,7.7,,,,,,,67kef1hzytkax2iyeg2il5nth,P. Hmírová,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544999363,29,1,1,1,57,1qoqz1tyay060cj5aha7rt1lp,1,36.9,89.9,2023-05-07T10:02:04.320Z,2023-05-07T10:02:07Z,4257780963,140,83.8,4257780957,3,,4257780971,1,,4257780969,213,0.1,4257780967,212,49.4,4257780961,56,Left,4257780965,141,96.3,,,,cgbly4uoca30z9ey5h722ej56,Cristina Cubedo,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544999367,30,49,1,2,0,1qoqz1tyay060cj5aha7rt1lp,1,83.8,96.3,2023-05-07T10:02:07.667Z,2023-05-07T10:02:08Z,,,,,,,,,,,,,,,,,,,,,,,,,tfni0bbycqnutwdofnndixd6,Fatou Kanteh,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544999385,31,4,1,2,3,1qoqz1tyay060cj5aha7rt1lp,1,84.9,93.6,2023-05-07T10:02:10.320Z,2023-05-07T10:02:12Z,4257781077,286,,4257781069,13,,4257781073,152,,4257781071,56,Left,4257781075,265,,4257781079,233,28,,,,,,,tfni0bbycqnutwdofnndixd6,Fatou Kanteh,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544999383,28,4,1,2,3,b9ecgxh884j2ugjrxwvpym192,0,15.1,6.4,2023-05-07T10:02:10.321Z,2023-05-07T10:02:13Z,4257781053,265,,4257781049,56,Back,4257781097,233,31,4257781047,13,,4257781051,152,,4257781057,285,,,,,,,,auqzv0poi2q7tcardivb21m8l,Ana Carol,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544999527,32,1,1,2,51,1qoqz1tyay060cj5aha7rt1lp,0,87.5,90.5,2023-05-07T10:02:58.304Z,2023-05-07T10:03:00Z,4257782137,2,,4257782141,155,,4257782147,140,93.6,4257782151,212,24.3,4257782145,56,Center,4257782143,152,,4257782153,213,5.0,4257782149,141,56.0,3uj4zixqbp5ahu9etu4fl714a,María Llompart,4257782139,5,,,,,,,,,,,,,,,,,,,,,,,,,,
