id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,keyPass,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/14/value,qualifier/10/value,qualifier/15/value,qualifier/17/value,assist
2507160927,19,7,1,0,17,b9ecgxh884j2ugjrxwvpym192,0,29.4,21.2,2023-02-12T17:02:22.466Z,2023-02-12T17:05:45Z,4029216501,56,Back,4029216503,285,,4029216671,233,8,,,,,,,,,,,,,,,,8hmntjeezmx4ch9yeti4x9y50,Paula Romero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507158777,9,1,1,0,21,vaikl8nl7hdr4y9jj4jyb9ey,1,94.5,87,2023-02-12T17:02:26.722Z,2023-02-12T17:47:59Z,4029205341,212,16.7,4029205343,213,2.9,4029205335,56,Left,4029205337,140,78.9,4029205339,141,92.1,,,,,,,,,,dgkmt7f5k9oqruxzsi3x9em6t,C. Weir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507158813,10,1,1,0,26,vaikl8nl7hdr4y9jj4jyb9ey,1,78.4,91.1,2023-02-12T17:02:31.154Z,2023-02-12T17:04:25Z,4029205445,56,Left,4029205451,212,8.4,4029205449,141,95.7,4029205447,140,85.8,4029205453,213,0.4,,,,,,,,,,cq38p3rul6qi2tpvr077v8n6y,Olga Carmona,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507158837,11,1,1,0,27,vaikl8nl7hdr4y9jj4jyb9ey,1,85.8,95.7,2023-02-12T17:02:32.754Z,2023-02-12T17:04:26Z,4029205589,212,8.2,4029205583,140,80.5,4029205579,56,Left,4029205587,141,86.9,4029205591,213,4.0,,,,,,,,,,dgkmt7f5k9oqruxzsi3x9em6t,C. Weir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507158839,12,61,1,0,30,vaikl8nl7hdr4y9jj4jyb9ey,0,80.5,86.9,2023-02-12T17:02:35.026Z,2023-02-12T17:04:27Z,4029205595,56,Left,,,,,,,,,,,,,,,,,,,,,,4trjsb4uoasjj3jwr77rh0k16,Athenea del Castillo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507158883,13,8,1,0,33,vaikl8nl7hdr4y9jj4jyb9ey,1,62.4,80.7,2023-02-12T17:02:38.450Z,2023-02-12T17:04:28Z,4029205893,56,Left,,,,,,,,,,,,,,,,,,,,,,245eszqeqx2xeair8h5n4z8b9,Rocío Gálvez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507158917,14,49,1,0,35,vaikl8nl7hdr4y9jj4jyb9ey,1,60.9,74.7,2023-02-12T17:02:40.178Z,2023-02-12T17:04:29Z,,,,,,,,,,,,,,,,,,,,,,,,,cq38p3rul6qi2tpvr077v8n6y,Olga Carmona,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507158945,15,1,1,0,35,vaikl8nl7hdr4y9jj4jyb9ey,1,60.8,74.6,2023-02-12T17:02:40.594Z,2023-02-12T17:04:30Z,4029206123,56,Back,4029206129,212,18.7,4029206127,141,60.2,4029206131,213,3.7,4029206125,140,45.6,,,,,,,,,,cq38p3rul6qi2tpvr077v8n6y,Olga Carmona,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507158975,16,1,1,0,38,vaikl8nl7hdr4y9jj4jyb9ey,1,45.6,60.2,2023-02-12T17:02:43.202Z,2023-02-12T17:04:30Z,4029206271,141,44.9,4029206269,140,52.9,4029206275,213,5.3,4029206273,212,12.9,4029206267,56,Center,,,,,,,,,,8tux0w5del0ggtozbon3x92lm,Kathellen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507159023,17,1,1,0,41,vaikl8nl7hdr4y9jj4jyb9ey,1,52.9,44.9,2023-02-12T17:02:46.992Z,2023-02-12T17:20:25Z,4029206531,140,34.2,4029206537,213,4.0,4029206535,212,29.6,4029206533,141,12.4,4029206529,56,Back,,,,,,,,,,7l3val0z7xwpaptf5ebgimnyt,S. Toletti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507159065,18,1,1,0,44,vaikl8nl7hdr4y9jj4jyb9ey,1,34.7,6.8,2023-02-12T17:02:49.314Z,2023-02-12T17:04:31Z,4029206693,212,18.3,4029206689,140,32.7,4029206695,213,1.7,4029206687,56,Back,4029206691,141,33.5,,,,,,,,,,d4gjsmv5dqgv9w2e115gh7kk5,K. Robles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507159087,19,1,1,0,46,vaikl8nl7hdr4y9jj4jyb9ey,1,34.9,35.5,2023-02-12T17:02:51.906Z,2023-02-12T17:04:33Z,4029206811,212,25.3,4029206813,213,1.3,4029206805,56,Back,4029206807,140,41.3,4029206809,141,71.3,,,,,,,,,,8tux0w5del0ggtozbon3x92lm,Kathellen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507159107,20,1,1,0,49,vaikl8nl7hdr4y9jj4jyb9ey,1,42.4,72.2,2023-02-12T17:02:54.994Z,2023-02-12T17:04:33Z,4029206941,212,27.7,4029206943,213,0.7,4029206937,140,63.3,4029206939,141,97.1,4029206935,56,Left,,,,,,,,,,245eszqeqx2xeair8h5n4z8b9,Rocío Gálvez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507159151,21,1,1,0,53,vaikl8nl7hdr4y9jj4jyb9ey,1,60.9,96.5,2023-02-12T17:02:58.370Z,2023-02-12T17:04:32Z,4029207169,141,74.3,4029207171,212,22.8,4029207167,140,44.6,4029207173,213,3.9,4029207165,56,Back,,,,,,,,,,cq38p3rul6qi2tpvr077v8n6y,Olga Carmona,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507159205,22,1,1,0,57,vaikl8nl7hdr4y9jj4jyb9ey,1,45.1,70.1,2023-02-12T17:03:02.387Z,2023-02-12T17:04:34Z,4029207405,1,,4029207395,56,Back,4029207397,140,47.3,4029207401,212,44.9,4029207399,141,4.1,4029207393,196,,4029207403,213,4.8,,,,245eszqeqx2xeair8h5n4z8b9,Rocío Gálvez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507159247,23,1,1,1,1,vaikl8nl7hdr4y9jj4jyb9ey,1,47.3,4.1,2023-02-12T17:03:06.291Z,2023-02-12T17:04:36Z,4029207589,212,16.1,4029207583,56,Back,4029207585,140,39.5,4029207587,141,24.5,4029207591,213,2.1,,,,,,,,,,d4gjsmv5dqgv9w2e115gh7kk5,K. Robles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507159311,24,1,1,1,5,vaikl8nl7hdr4y9jj4jyb9ey,1,42.3,26,2023-02-12T17:03:10.018Z,2023-02-12T17:04:36Z,4029207925,56,Center,4029207929,141,69.5,4029207931,212,31.8,4029207927,140,53.4,4029207933,213,1.2,,,,,,,,,,8tux0w5del0ggtozbon3x92lm,Kathellen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507159327,25,1,1,1,10,vaikl8nl7hdr4y9jj4jyb9ey,1,55.6,70.1,2023-02-12T17:03:15.747Z,2023-02-12T17:04:35Z,4029208029,212,29.6,4029208023,56,Left,4029208027,141,95.6,4029208031,213,0.6,4029208025,140,78.5,,,,,,,,,,dlbgel5sg62n5z89ev1tkusph,Claudia Zornoza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507159355,26,1,1,1,12,vaikl8nl7hdr4y9jj4jyb9ey,1,79,95.6,2023-02-12T17:03:17.699Z,2023-02-12T17:04:37Z,4029208163,141,75.8,4029208165,212,22.9,4029208159,56,Center,4029208167,213,5.7,4029208161,140,96.6,,,,,,,,,,cq38p3rul6qi2tpvr077v8n6y,Olga Carmona,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507159373,27,1,1,1,15,vaikl8nl7hdr4y9jj4jyb9ey,0,96.6,75.8,2023-02-12T17:03:20.131Z,2023-02-12T17:04:38Z,4029208235,56,Center,4029208231,2,,4029208237,140,96.3,4029208239,141,53.3,4029208241,212,15.3,4029208243,213,4.7,,,,,,,dgkmt7f5k9oqruxzsi3x9em6t,C. Weir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507159385,3,12,1,1,15,b9ecgxh884j2ugjrxwvpym192,1,4.1,55.8,2023-02-12T17:03:20.958Z,2023-02-12T17:03:42Z,4029208321,56,Back,4029208327,212,9.0,4029208329,213,4.8,4029208323,140,5.1,4029208325,141,42.7,,,,,,,,,,aa93kg4nfvrpthvfkkofixwtm,Patri Ojeda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507159387,4,12,1,1,16,b9ecgxh884j2ugjrxwvpym192,1,5.1,42.7,2023-02-12T17:03:21.854Z,2023-02-12T17:03:43Z,4029208357,212,11.4,4029208349,140,0.0,4029208343,56,Back,4029208929,167,,4029208353,141,29.8,4029208359,213,4.0,,,,,,,aa93kg4nfvrpthvfkkofixwtm,Patri Ojeda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507159391,5,6,1,1,17,b9ecgxh884j2ugjrxwvpym192,0,1.7,39.9,2023-02-12T17:03:22.003Z,2023-02-12T17:55:23Z,4029208441,233,28,4029208363,73,,4029208361,56,Back,,,,,,,,,,,,,,,,aa93kg4nfvrpthvfkkofixwtm,Patri Ojeda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507159401,28,6,1,1,17,vaikl8nl7hdr4y9jj4jyb9ey,1,98.3,60.1,2023-02-12T17:03:22.003Z,2023-02-12T17:55:22Z,4029208411,73,,4029208427,233,5,4029208409,56,Center,,,,,,,,,,,,,,,,dgkmt7f5k9oqruxzsi3x9em6t,C. Weir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507159737,29,1,1,1,47,vaikl8nl7hdr4y9jj4jyb9ey,0,99.5,99.5,2023-02-12T17:03:52.065Z,2023-02-12T17:03:57Z,4029210177,1,,4029210171,141,39.2,4029210175,213,4.6,4029210163,155,,4029210169,140,95.6,4029210173,212,41.2,4029210165,223,,4029210161,6,,7l3val0z7xwpaptf5ebgimnyt,S. Toletti,4029210167,56,Center,4029210159,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507160119,6,12,1,1,52,b9ecgxh884j2ugjrxwvpym192,1,5.9,64.8,2023-02-12T17:03:57.138Z,2023-02-12T17:04:34Z,4029212145,56,Back,4029212149,141,76.9,4029212151,212,40.0,4029212147,140,43.2,4029212153,213,0.2,,,,,,,,,,c60g2qtl13gydk9p2pqbbnsb8,A. Kühn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507159843,30,1,1,1,57,vaikl8nl7hdr4y9jj4jyb9ey,1,63.4,23.5,2023-02-12T17:04:02.978Z,2023-02-12T17:04:06Z,4029210695,212,21.1,4029210691,140,43.6,4029210697,213,3.0,4029210693,141,28.6,4029210689,56,Back,,,,,,,,,,4trjsb4uoasjj3jwr77rh0k16,Athenea del Castillo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507159907,31,1,1,2,1,vaikl8nl7hdr4y9jj4jyb9ey,1,43.6,28.6,2023-02-12T17:04:06.114Z,2023-02-12T17:04:13Z,4029211041,213,1.8,4029211033,56,Back,4029211039,212,24.3,4029211037,141,63.0,4029211035,140,37.3,,,,,,,,,,d4gjsmv5dqgv9w2e115gh7kk5,K. Robles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507159953,32,1,1,2,8,vaikl8nl7hdr4y9jj4jyb9ey,1,45.2,65,2023-02-12T17:04:13.858Z,2023-02-12T17:49:35Z,4029211301,213,1.0,4029211293,56,Left,4029211299,212,24.6,4029211295,140,58.5,4029211297,141,94.8,,,,,,,,,,cq38p3rul6qi2tpvr077v8n6y,Olga Carmona,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507159989,33,1,1,2,12,vaikl8nl7hdr4y9jj4jyb9ey,1,54.2,82.5,2023-02-12T17:04:17.426Z,2023-02-12T17:49:44Z,4029211449,212,16.9,4029211451,213,4.2,4029211443,56,Back,4029211447,141,60.6,4029211445,140,46.6,,,,,,,,,,7l3val0z7xwpaptf5ebgimnyt,S. Toletti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507160003,34,1,1,2,16,vaikl8nl7hdr4y9jj4jyb9ey,1,44.7,61.8,2023-02-12T17:04:21.330Z,2023-02-12T17:04:23Z,4029211533,140,35.9,4029211539,213,2.8,4029211537,212,10.0,4029211531,56,Back,4029211535,141,67.4,,,,,,,,,,dlbgel5sg62n5z89ev1tkusph,Claudia Zornoza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507160055,35,1,1,2,18,vaikl8nl7hdr4y9jj4jyb9ey,1,35.9,67.4,2023-02-12T17:04:23.074Z,2023-02-12T17:04:27Z,4029211781,56,Back,4029211787,212,27.0,4029211785,141,27.8,4029211789,213,4.7,4029211783,140,34.6,,,,,,,,,,245eszqeqx2xeair8h5n4z8b9,Rocío Gálvez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507160095,36,1,1,2,22,vaikl8nl7hdr4y9jj4jyb9ey,1,35.7,28.6,2023-02-12T17:04:27.059Z,2023-02-12T17:04:31Z,4029212015,141,53.1,4029212013,140,44.4,4029212019,213,1.1,4029212017,212,19.0,4029212011,56,Back,,,,,,,,,,8tux0w5del0ggtozbon3x92lm,Kathellen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507160097,37,1,1,2,26,vaikl8nl7hdr4y9jj4jyb9ey,0,43.8,61.8,2023-02-12T17:04:31.315Z,2023-02-12T17:04:33Z,4029212045,141,67.5,4029212053,213,0.2,4029212041,56,Center,4029212039,155,,4029212049,212,20.4,4029212043,140,62.9,,,,,,,dlbgel5sg62n5z89ev1tkusph,Claudia Zornoza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507160121,7,49,1,2,28,b9ecgxh884j2ugjrxwvpym192,1,5,42.4,2023-02-12T17:04:33.875Z,2023-02-12T17:04:34Z,,,,,,,,,,,,,,,,,,,,,,,,,8hmntjeezmx4ch9yeti4x9y50,Paula Romero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507160139,8,1,1,2,29,b9ecgxh884j2ugjrxwvpym192,1,5,42.4,2023-02-12T17:04:34.068Z,2023-02-12T17:04:36Z,4029212271,213,5.8,4029212265,140,12.3,4029212269,212,8.5,4029212263,56,Back,4029212267,141,37.1,,,,,,,,,,8hmntjeezmx4ch9yeti4x9y50,Paula Romero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507160141,9,50,1,2,31,b9ecgxh884j2ugjrxwvpym192,1,20.8,39.8,2023-02-12T17:04:36.083Z,2023-02-12T17:04:43Z,4029212723,233,38,4029212275,56,Back,4029212277,285,,,,,,,,,,,,,,,,,7dqs072o1rqh9l8rv9nus4qtx,T. Simonsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507160199,38,7,1,2,31,vaikl8nl7hdr4y9jj4jyb9ey,1,79.2,60.2,2023-02-12T17:04:36.084Z,2023-02-12T17:04:43Z,4029212713,233,9,4029212645,56,Center,4029212647,286,,,,,,,,,,,,,,,,,79gb1aba3b9e3bht7frq0lqp6,N. Feller,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507160201,39,49,1,2,32,vaikl8nl7hdr4y9jj4jyb9ey,1,68.4,60.9,2023-02-12T17:04:37.803Z,2023-02-12T17:50:29Z,,,,,,,,,,,,,,,,,,,,,,,,,dgkmt7f5k9oqruxzsi3x9em6t,C. Weir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507160223,40,61,1,2,33,vaikl8nl7hdr4y9jj4jyb9ey,0,69.7,56,2023-02-12T17:04:38.203Z,2023-02-12T17:50:30Z,4029212749,56,Center,,,,,,,,,,,,,,,,,,,,,,dgkmt7f5k9oqruxzsi3x9em6t,C. Weir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507160251,10,1,1,2,34,b9ecgxh884j2ugjrxwvpym192,1,26.3,57.3,2023-02-12T17:04:39.796Z,2023-02-12T17:04:46Z,4029212925,213,0.5,4029212921,141,69.1,4029212917,56,Back,4029212923,212,15.8,4029212919,140,39.3,,,,,,,,,,6ufssidf65zo52ru9q644hq3u,LaiaBallesté,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507160257,11,49,1,2,41,b9ecgxh884j2ugjrxwvpym192,1,46.1,68.5,2023-02-12T17:04:46.131Z,2023-02-12T17:04:46Z,,,,,,,,,,,,,,,,,,,,,,,,,9s5jdwjyk9klobfdt4wwt5jvt,V. Santana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507160481,12,1,1,2,42,b9ecgxh884j2ugjrxwvpym192,0,52.1,68.2,2023-02-12T17:04:47.268Z,2023-02-12T17:10:48Z,4029214139,56,Left,4029214147,213,1.1,4029214141,140,58.6,4029214143,141,88.3,4029214145,212,15.3,,,,,,,,,,9s5jdwjyk9klobfdt4wwt5jvt,V. Santana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507194973,272,3,1,2,43,b9ecgxh884j2ugjrxwvpym192,0,48.3,63.1,2023-02-12T17:04:48.999Z,2023-02-12T17:55:27Z,4029399271,233,540,4029399237,56,Back,4029399239,286,,,,,,,,,,,,,,,,,67nqgmgyb28btwrkdykjitylm,Ana de Teresa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507192251,540,7,1,2,44,vaikl8nl7hdr4y9jj4jyb9ey,1,51.7,36.9,2023-02-12T17:04:49Z,2023-02-12T17:55:27Z,4029384883,285,,4029399261,233,272,4029384881,56,Center,,,,,,,,,,,,,,,,d4gjsmv5dqgv9w2e115gh7kk5,K. Robles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507192521,541,61,1,2,45,vaikl8nl7hdr4y9jj4jyb9ey,1,42.1,6.2,2023-02-12T17:04:50Z,2023-02-12T17:51:29Z,4029386227,56,Back,,,,,,,,,,,,,,,,,,,,,,4trjsb4uoasjj3jwr77rh0k16,Athenea del Castillo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
