id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,keyPass,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/13/value,qualifier/12/value,assist
2527289019,7,1,1,0,32,b9ecgxh884j2ugjrxwvpym192,1,82.5,100,2023-04-02T10:01:58.628Z,2023-04-02T10:02:02Z,4156600939,107,,4156600949,213,5.8,4156600943,140,95.3,4156600945,141,91.5,4156600947,212,14.9,4156600941,56,Left,,,,,,,8tmzjcaglix0qj8zy7yp8w7o,R. Carrasco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527289021,8,61,1,0,36,b9ecgxh884j2ugjrxwvpym192,0,96,91.5,2023-04-02T10:02:02.286Z,2023-04-02T10:02:02Z,4156600957,56,Left,,,,,,,,,,,,,,,,,,,,,,5wubhrq7ftqx0ryckwbrdxc5x,A. Edgren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527289055,8,61,1,0,38,djz9e25b9zuiu5rmv1zha3i6f,0,0.1,8.2,2023-04-02T10:02:04.042Z,2023-04-02T10:31:57Z,4156601135,56,Back,,,,,,,,,,,,,,,,,,,,,,ent5lfgq42d5ngi3ebyy7p1w5,Matilde Fidalgo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527289199,11,3,1,0,40,b9ecgxh884j2ugjrxwvpym192,0,94.4,82.3,2023-04-02T10:02:06.184Z,2023-04-02T10:02:48Z,4156601845,286,,4156601843,56,Left,4156601889,233,9,,,,,,,,,,,,,,,,5wubhrq7ftqx0ryckwbrdxc5x,A. Edgren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527289191,9,7,1,0,40,djz9e25b9zuiu5rmv1zha3i6f,0,5.6,17.7,2023-04-02T10:02:06.185Z,2023-04-02T10:32:27Z,4156601881,233,11,4156601807,285,,4156601805,56,Back,,,,,,,,,,,,,,,,5xlqh4i9zb5daj4khs1mbbxpm,Nuria Ligero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527289065,9,43,1,0,40,b9ecgxh884j2ugjrxwvpym192,1,0,0,2023-04-02T10:02:06.951Z,2023-04-02T11:03:59Z,4156601173,141,84.5,4156601175,212,4.6,4156840713,144,1,4156601177,213,0,4156601171,140,95.1,4156601169,56,Left,,,,,,,5wubhrq7ftqx0ryckwbrdxc5x,A. Edgren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527289241,12,2,1,0,41,b9ecgxh884j2ugjrxwvpym192,1,90.5,83.4,2023-04-02T10:02:07.046Z,2023-04-02T10:24:18Z,4156602047,141,82.7,4156602283,7,67kef1hzytkax2iyeg2il5nth,4156602043,56,Left,4156602045,140,97.3,,,,,,,,,,,,,5wubhrq7ftqx0ryckwbrdxc5x,A. Edgren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527289205,10,55,1,0,41,djz9e25b9zuiu5rmv1zha3i6f,1,4.8,17.9,2023-04-02T10:02:07.047Z,2023-04-02T10:32:30Z,,,,,,,,,,,,,,,,,,,,,,,,,5xlqh4i9zb5daj4khs1mbbxpm,Nuria Ligero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527289195,10,43,1,0,41,b9ecgxh884j2ugjrxwvpym192,1,0,0,2023-04-02T10:02:07.619Z,2023-04-02T10:48:49Z,4156601827,212,8.1,4156601829,213,3.7,4156601821,56,Center,4156764865,144,1,4156601825,141,78.6,4156601823,140,89.0,,,,,,,67kef1hzytkax2iyeg2il5nth,P. Hmírová,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527289293,11,1,1,1,6,djz9e25b9zuiu5rmv1zha3i6f,1,6.1,27.7,2023-04-02T10:02:32.392Z,2023-04-02T10:02:36Z,4156602307,141,32.2,4156602313,1,,4156602301,241,,4156602311,213,0.1,4156602297,5,,4156602305,140,42.6,4156602303,56,Back,4156602309,212,38.4,5zhcjr5kxyxd2jmq1wel3ug9h,G. Thalmann,4156602299,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527289301,12,1,1,1,7,djz9e25b9zuiu5rmv1zha3i6f,0,42.6,32.2,2023-04-02T10:02:33.849Z,2023-04-02T11:04:06Z,4156602341,213,0.5,4156602329,3,,4156602333,56,Center,4156602335,140,57.7,4156602339,212,17.9,4156602337,141,44.5,4156602331,168,,,,,3z91j68ij26ar4vifyqyp34k,Carmen Álvarez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527322675,357,1,1,1,8,b9ecgxh884j2ugjrxwvpym192,0,43.4,41.4,2023-04-02T10:02:33.990Z,2023-04-02T11:04:05Z,4156768185,157,,4156768187,56,Center,4156768191,141,36.7,4156768197,1,,4156768195,213,6.1,4156768193,212,13.9,4156768189,140,56.3,,,,aa93kg4nfvrpthvfkkofixwtm,Patri Ojeda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527289341,13,44,1,1,12,djz9e25b9zuiu5rmv1zha3i6f,1,54,61.1,2023-04-02T10:02:38.346Z,2023-04-02T11:01:30Z,4156602685,233,14,4156602557,286,,4156602555,56,Center,,,,,,,,,,,,,,,,5kio1iodx7cq9i9p9kql1nuuh,Ángela Sosa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527289333,14,44,1,1,12,b9ecgxh884j2ugjrxwvpym192,0,46,38.9,2023-04-02T10:02:38.347Z,2023-04-02T10:49:43Z,4156602693,233,13,4156602523,56,Back,4156602525,285,,,,,,,,,,,,,,,,,c60g2qtl13gydk9p2pqbbnsb8,A. Kühn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527289321,13,1,1,1,14,b9ecgxh884j2ugjrxwvpym192,0,36.3,50.6,2023-04-02T10:02:40.081Z,2023-04-02T10:49:45Z,4156602479,213,5.4,4156602477,212,8.2,4156602471,56,Back,4156602469,3,,4156602473,140,41.5,4156602475,141,41.6,,,,,,,c60g2qtl13gydk9p2pqbbnsb8,A. Kühn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527289349,14,61,1,1,15,djz9e25b9zuiu5rmv1zha3i6f,1,50.3,60.8,2023-04-02T10:02:41.096Z,2023-04-02T10:38:13Z,4156602593,56,Center,,,,,,,,,,,,,,,,,,,,,,5kio1iodx7cq9i9p9kql1nuuh,Ángela Sosa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527289363,15,1,1,1,15,djz9e25b9zuiu5rmv1zha3i6f,1,42,55.7,2023-04-02T10:02:41.866Z,2023-04-02T10:38:57Z,4156602713,140,20.4,4156602715,141,76.3,4156602719,213,2.6,4156602717,212,26.7,4156602711,56,Back,,,,,,,,,,6aodvgoc9sh27cjwelwsm3qw9,Rosa Márquez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527289389,16,1,1,1,17,djz9e25b9zuiu5rmv1zha3i6f,1,21.1,75.3,2023-04-02T10:02:43.656Z,2023-04-02T10:38:56Z,4156602811,140,6.0,4156602817,213,3.9,4156602809,56,Back,4156602813,141,52.2,4156602815,212,22.3,,,,,,,,,,ev8an510kk4nb6dabnsa962tx,Paula Perea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527289453,17,1,1,1,22,djz9e25b9zuiu5rmv1zha3i6f,0,10.2,57,2023-04-02T10:02:48.024Z,2023-04-02T10:38:59Z,4156603091,1,,4156603077,56,Center,4156603075,157,,4156603089,213,6.1,4156603083,141,46.6,4156603079,140,50.3,4156603087,212,42.7,,,,5zhcjr5kxyxd2jmq1wel3ug9h,G. Thalmann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527289491,15,1,1,1,26,b9ecgxh884j2ugjrxwvpym192,1,51.9,56,2023-04-02T10:02:52.085Z,2023-04-02T10:50:13Z,4156603233,141,63.3,4156603241,213,2.9,4156603221,3,,4156603237,212,23.6,4156603225,56,Back,4156603229,140,29.9,,,,,,,aa93kg4nfvrpthvfkkofixwtm,Patri Ojeda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527323543,358,49,1,1,30,b9ecgxh884j2ugjrxwvpym192,1,6.1,57.5,2023-04-02T10:02:55.990Z,2023-04-02T10:50:48Z,,,,,,,,,,,,,,,,,,,,,,,,,16sc4hlsrq610rhfzi6m2squh,Z. Meršnik,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527289521,16,1,1,1,31,b9ecgxh884j2ugjrxwvpym192,1,34.2,62,2023-04-02T10:02:57.515Z,2023-04-02T10:50:25Z,4156603347,141,51.2,4156603349,212,21.1,4156603345,140,15.4,4156603351,213,3.5,4156603343,56,Back,,,,,,,,,,6ufssidf65zo52ru9q644hq3u,LaiaBallesté,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527289529,17,1,1,1,33,b9ecgxh884j2ugjrxwvpym192,0,14.9,51,2023-04-02T10:02:59.490Z,2023-04-02T10:03:00Z,4156603383,141,69.6,4156603385,212,36.2,4156603377,155,,4156603379,56,Back,4156603381,140,47.2,4156603389,1,,4156603387,213,0.4,,,,16sc4hlsrq610rhfzi6m2squh,Z. Meršnik,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527289563,18,1,1,1,36,djz9e25b9zuiu5rmv1zha3i6f,0,52,33.9,2023-04-02T10:03:02.167Z,2023-04-02T10:41:16Z,4156603553,213,6.2,4156603547,140,71.3,4156603549,141,31.2,4156603551,212,20.3,4156603545,56,Center,4156603543,3,,,,,,,,1cfjcoum4z07r1p3uyy2p9x49,G. Asantewaa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527289583,18,1,1,1,38,b9ecgxh884j2ugjrxwvpym192,1,28.1,69.3,2023-04-02T10:03:04.196Z,2023-04-02T10:03:06Z,4156603639,141,60.0,4156603641,212,8.6,4156603633,3,,4156603635,56,Back,4156603643,213,5.5,4156603637,140,33.6,,,,,,,8fswi9ldpiuemw0y922tf7dud,P. Balcerzak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527289585,19,43,1,1,40,b9ecgxh884j2ugjrxwvpym192,1,0,0,2023-04-02T10:03:06.048Z,2023-04-02T10:50:54Z,4156773481,144,49,,,,,,,,,,,,,,,,,,,,,,c60g2qtl13gydk9p2pqbbnsb8,A. Kühn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527289603,20,1,1,1,40,b9ecgxh884j2ugjrxwvpym192,1,33.6,60,2023-04-02T10:03:06.371Z,2023-04-02T10:03:07Z,4156603717,140,49.2,4156603713,56,Back,4156603721,141,73.8,4156603731,213,0.5,4156603725,212,18.9,,,,,,,,,,c60g2qtl13gydk9p2pqbbnsb8,A. Kühn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527289617,21,1,1,1,41,b9ecgxh884j2ugjrxwvpym192,1,48.8,73.8,2023-04-02T10:03:07.459Z,2023-04-02T10:03:09Z,4156603807,56,Left,4156603815,213,0.4,4156603809,140,71.6,4156603813,212,25.6,4156603811,141,87.2,,,,,,,,,,5wubhrq7ftqx0ryckwbrdxc5x,A. Edgren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527289661,22,1,1,1,43,b9ecgxh884j2ugjrxwvpym192,1,78.6,89.7,2023-04-02T10:03:09.527Z,2023-04-02T10:03:16Z,4156603989,56,Center,4156603993,141,76.4,4156603999,213,4.2,4156603997,212,10.5,4156603991,140,73.5,,,,,,,,,,8tmzjcaglix0qj8zy7yp8w7o,R. Carrasco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527289673,23,1,1,1,50,b9ecgxh884j2ugjrxwvpym192,0,78.2,94.8,2023-04-02T10:03:16.192Z,2023-04-02T10:03:16Z,4156604087,212,2.1,4156604089,213,5.2,4156604081,56,Left,4156604085,141,92.1,4156604083,140,79.1,,,,,,,,,,7dqs072o1rqh9l8rv9nus4qtx,T. Simonsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527289675,19,61,1,1,51,djz9e25b9zuiu5rmv1zha3i6f,1,16.4,3.8,2023-04-02T10:03:17.768Z,2023-04-02T10:47:42Z,4156604109,56,Back,,,,,,,,,,,,,,,,,,,,,,5kio1iodx7cq9i9p9kql1nuuh,Ángela Sosa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527289689,24,3,1,1,52,b9ecgxh884j2ugjrxwvpym192,0,81.6,96,2023-04-02T10:03:18.368Z,2023-04-02T10:03:24Z,4156604299,233,20,4156604159,56,Left,4156604161,286,,,,,,,,,,,,,,,,,7dqs072o1rqh9l8rv9nus4qtx,T. Simonsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527289715,20,7,1,1,52,djz9e25b9zuiu5rmv1zha3i6f,1,18.4,4,2023-04-02T10:03:18.369Z,2023-04-02T10:03:32Z,4156604283,233,24,4156604277,167,,4156604279,56,Back,4156604281,285,,,,,,,,,,,,,,67i9jwkech61ihpglnmpzygvd,Laurina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527289693,25,61,1,1,54,b9ecgxh884j2ugjrxwvpym192,1,79.8,94.8,2023-04-02T10:03:20.120Z,2023-04-02T10:03:20Z,4156604201,56,Left,,,,,,,,,,,,,,,,,,,,,,7dqs072o1rqh9l8rv9nus4qtx,T. Simonsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527289771,21,5,1,1,56,djz9e25b9zuiu5rmv1zha3i6f,1,18.6,-1.2,2023-04-02T10:03:22.350Z,2023-04-02T11:41:10Z,4156604591,347,,4156604601,233,26,4156604589,56,Back,,,,,,,,,,,,,,,,ent5lfgq42d5ngi3ebyy7p1w5,Matilde Fidalgo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527289707,26,5,1,1,56,b9ecgxh884j2ugjrxwvpym192,0,81.4,101.2,2023-04-02T10:03:22.350Z,2023-04-02T10:03:32Z,4156604623,233,21,4156604245,347,,4156604243,56,Left,,,,,,,,,,,,,,,,7dqs072o1rqh9l8rv9nus4qtx,T. Simonsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527289791,22,1,1,2,8,djz9e25b9zuiu5rmv1zha3i6f,1,18.7,0,2023-04-02T10:03:34.264Z,2023-04-02T10:03:35Z,4156604715,141,1.9,4156604713,140,40.8,4156604711,56,Back,4156604717,212,23.3,4156604709,107,,4156604721,1,,4156604719,213,0.1,,,,4ngzyppqh4iaqqy0vrynwz66s,Violeta García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527289797,23,1,1,2,9,djz9e25b9zuiu5rmv1zha3i6f,0,40.8,1.9,2023-04-02T10:03:35.336Z,2023-04-02T10:03:36Z,4156604759,141,7.3,4156604761,212,7.8,4156604757,140,47.3,4156604763,213,0.5,4156604753,3,,4156604755,56,Back,,,,,,,3z91j68ij26ar4vifyqyp34k,Carmen Álvarez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527289827,27,1,1,2,12,b9ecgxh884j2ugjrxwvpym192,0,59.6,83.4,2023-04-02T10:03:38.344Z,2023-04-02T10:03:40Z,4156604887,140,66.0,4156604893,213,5.1,4156604889,141,59.4,4156604885,56,Center,4156604891,212,17.6,,,,,,,,,,8fswi9ldpiuemw0y922tf7dud,P. Balcerzak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527289829,24,61,1,2,14,djz9e25b9zuiu5rmv1zha3i6f,1,39.2,29.8,2023-04-02T10:03:40.488Z,2023-04-02T10:03:40Z,4156604895,56,Back,,,,,,,,,,,,,,,,,,,,,,1cfjcoum4z07r1p3uyy2p9x49,G. Asantewaa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527324363,359,1,1,2,15,b9ecgxh884j2ugjrxwvpym192,0,66,54.7,2023-04-02T10:03:40.990Z,2023-04-02T10:51:48Z,4156777641,212,5.4,4156777635,56,Center,4156777637,140,60.9,4156777645,213,3.0,4156777639,141,56.1,,,,,,,,,,67kef1hzytkax2iyeg2il5nth,P. Hmírová,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527289861,28,61,1,2,17,b9ecgxh884j2ugjrxwvpym192,1,62.9,54,2023-04-02T10:03:43.158Z,2023-04-02T10:03:43Z,4156605039,56,Center,,,,,,,,,,,,,,,,,,,,,,c60g2qtl13gydk9p2pqbbnsb8,A. Kühn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527324843,360,1,1,2,18,b9ecgxh884j2ugjrxwvpym192,0,60.7,38.7,2023-04-02T10:03:43.990Z,2023-04-02T10:52:14Z,4156780035,56,Center,4156780047,213,0.6,4156780049,1,,4156780045,212,44.7,4156780043,141,74.5,4156780039,140,96.4,,,,,,,1vcx3sprpnorl4q43abs8iuei,María Ruiz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527289865,25,49,1,2,18,djz9e25b9zuiu5rmv1zha3i6f,1,4.1,14.9,2023-04-02T10:03:44.120Z,2023-04-02T10:48:08Z,,,,,,,,,,,,,,,,,,,,,,,,,ent5lfgq42d5ngi3ebyy7p1w5,Matilde Fidalgo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527289891,26,1,1,2,18,djz9e25b9zuiu5rmv1zha3i6f,1,4.1,14.9,2023-04-02T10:03:44.551Z,2023-04-02T10:48:10Z,4156605195,212,9.8,4156605193,141,28.6,4156605189,56,Back,4156605191,140,1.1,4156605199,213,1.9,,,,,,,,,,ent5lfgq42d5ngi3ebyy7p1w5,Matilde Fidalgo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
