id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/8/value,keyPass,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/10/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/15/value
2540219793,6,5,1,0,24,eqaszp3lzhffqt4f8hmzov72j,1,35.2,101.2,2023-04-28T18:00:29.899Z,2023-04-28T18:46:15Z,4232326733,233,6,4232326725,347,,4232326723,56,Back,,,,,,,,,,,,,,,,2j4zvd9upsax6m9vkodcd6vl6,A. Quintero,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540219717,6,5,1,0,24,bxlqcsb8ylen7lng9qy50eoq5,0,64.8,-1.2,2023-04-28T18:00:29.899Z,2023-04-28T18:00:41Z,4232326775,233,6,4232326399,347,,4232326397,56,Right,,,,,,,,,,,,,,,,57ubfxv6ujkk5cictmez4op1x,T. Payne,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540219847,7,1,1,0,35,eqaszp3lzhffqt4f8hmzov72j,1,27.6,100,2023-04-28T18:00:41.229Z,2023-04-28T18:00:52Z,4232326915,141,89.7,4232326913,140,71.9,4232326917,212,47.1,4232326909,107,,4232326921,1,,4232326911,56,Left,4232326919,213,6.1,,,,f5c7fj7ce4uklgzn8el0c90d0,Raquel Morcillo,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540219831,7,43,1,0,38,bxlqcsb8ylen7lng9qy50eoq5,1,0,0,2023-04-28T18:00:43.675Z,2023-04-28T18:00:49Z,4232327151,144,8,4232326845,56,Back,,,,,,,,,,,,,,,,,,,9x6jbuibbl7ysh0oovghyw4id,Débora García,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540219893,8,61,1,0,41,eqaszp3lzhffqt4f8hmzov72j,0,60.8,96.2,2023-04-28T18:00:47.070Z,2023-04-28T18:01:15Z,4232327115,56,Left,,,,,,,,,,,,,,,,,,,,,,1ezefmix2gldcaoz0cdplw3x1,Jade Boho,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540219933,8,5,1,0,42,bxlqcsb8ylen7lng9qy50eoq5,1,40.2,-1.8,2023-04-28T18:00:48.300Z,2023-04-28T18:00:52Z,4232327327,233,9,4232327321,56,Back,4232327325,347,,,,,,,,,,,,,,,,,57ubfxv6ujkk5cictmez4op1x,T. Payne,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540219907,9,5,1,0,42,eqaszp3lzhffqt4f8hmzov72j,0,59.8,101.8,2023-04-28T18:00:48.300Z,2023-04-28T18:46:15Z,4232327193,56,Left,4232327345,233,8,4232327197,347,,,,,,,,,,,,,,,,,1ezefmix2gldcaoz0cdplw3x1,Jade Boho,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540219961,9,1,1,0,46,bxlqcsb8ylen7lng9qy50eoq5,1,43.5,0,2023-04-28T18:00:52.061Z,2023-04-28T18:00:55Z,4232327503,56,Right,4232327509,212,26.7,4232327505,140,67.2,4232327501,107,,4232327513,1,,4232327511,213,0.4,4232327507,141,13.1,,,,9x6jbuibbl7ysh0oovghyw4id,Débora García,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540219999,10,45,1,0,49,eqaszp3lzhffqt4f8hmzov72j,0,31.4,80.3,2023-04-28T18:00:54.811Z,2023-04-28T18:00:58Z,4232327669,285,,4232327665,56,Back,4232327727,233,10,,,,,,,,,,,,,,,,4jz2cnk91to6lp7cujbzhnwq2,Lena Pérez,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540219991,10,3,1,0,49,bxlqcsb8ylen7lng9qy50eoq5,1,68.6,19.7,2023-04-28T18:00:54.811Z,2023-04-28T18:00:57Z,4232327719,233,10,4232327645,286,,4232327641,56,Right,,,,,,,,,,,,,,,,5jwmy7qi01na2bmyw3zo3is8a,Cristina Martín-Prieto,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540220025,11,1,1,0,51,bxlqcsb8ylen7lng9qy50eoq5,0,68.4,17.6,2023-04-28T18:00:56.746Z,2023-04-28T18:00:59Z,4232327789,140,91.2,4232327795,213,5.8,4232327793,212,27.3,4232327791,141,0.0,4232327787,56,Right,,,,,,,,,,5jwmy7qi01na2bmyw3zo3is8a,Cristina Martín-Prieto,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540220185,11,5,1,0,53,eqaszp3lzhffqt4f8hmzov72j,1,8.6,101.5,2023-04-28T18:00:59.022Z,2023-04-28T18:01:19Z,4232328555,347,,4232328553,56,Back,4232328557,233,12,,,,,,,,,,,,,,,,4jz2cnk91to6lp7cujbzhnwq2,Lena Pérez,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540220029,12,5,1,0,53,bxlqcsb8ylen7lng9qy50eoq5,0,91.4,-1.5,2023-04-28T18:00:59.022Z,2023-04-28T18:46:16Z,4232327811,347,,4232327809,56,Right,4232328561,233,11,,,,,,,,,,,,,,,,5jwmy7qi01na2bmyw3zo3is8a,Cristina Martín-Prieto,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540220195,12,1,1,1,13,eqaszp3lzhffqt4f8hmzov72j,0,7.5,100,2023-04-28T18:01:19.310Z,2023-04-28T18:01:21Z,4232328619,212,25.9,4232328611,107,,4232328621,213,6.1,4232328623,1,,4232328613,56,Back,4232328615,140,31.5,4232328617,141,92.9,,,,f5c7fj7ce4uklgzn8el0c90d0,Raquel Morcillo,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540220189,13,49,1,1,14,bxlqcsb8ylen7lng9qy50eoq5,1,73.3,10.1,2023-04-28T18:01:20.282Z,2023-04-28T18:01:20Z,,,,,,,,,,,,,,,,,,,,,,,,,5ag0647kn7k4y21y8nigiwxqt,Nagore Calderón,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540220223,14,1,1,1,15,bxlqcsb8ylen7lng9qy50eoq5,1,72.6,14.9,2023-04-28T18:01:21.370Z,2023-04-28T18:01:24Z,4232328737,141,51.6,4232328733,56,Center,4232328739,212,25.0,4232328735,140,72.6,4232328741,213,1.6,,,,,,,,,,5ag0647kn7k4y21y8nigiwxqt,Nagore Calderón,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540220225,15,1,1,1,18,bxlqcsb8ylen7lng9qy50eoq5,0,70.3,54.2,2023-04-28T18:01:24.267Z,2023-04-28T18:01:24Z,4232328755,213,5.8,4232328753,212,22.2,4232328749,140,89.2,4232328751,141,39.7,4232328747,56,Center,4232328745,155,,,,,,,,d71c1o7e1t448gemysrgisj8q,Inma Gabarro,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540220245,13,1,1,1,21,eqaszp3lzhffqt4f8hmzov72j,1,30.3,85.3,2023-04-28T18:01:26.574Z,2023-04-28T18:01:28Z,4232328851,140,37.6,4232328853,141,86.5,4232328855,212,7.7,4232328849,56,Back,4232328857,213,0.1,,,,,,,,,,c4bthgzk7mykmnkyn4142i3v8,Judith Caravaca,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540220247,14,43,1,1,22,eqaszp3lzhffqt4f8hmzov72j,1,0,0,2023-04-28T18:01:28.319Z,2023-04-28T18:01:46Z,4232329727,144,49,,,,,,,,,,,,,,,,,,,,,,77qiz0pydyy47nrcuqqtcom50,Laura Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540220269,15,49,1,1,25,eqaszp3lzhffqt4f8hmzov72j,1,37.6,86.5,2023-04-28T18:01:30.831Z,2023-04-28T18:01:30Z,,,,,,,,,,,,,,,,,,,,,,,,,2j4zvd9upsax6m9vkodcd6vl6,A. Quintero,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540220287,16,1,1,1,25,eqaszp3lzhffqt4f8hmzov72j,1,37.6,86.5,2023-04-28T18:01:31.166Z,2023-04-28T18:01:33Z,4232329047,212,33.2,4232329051,1,,4232329041,56,Back,4232329045,141,40.1,4232329049,213,4.4,4232329043,140,27.9,,,,,,,2j4zvd9upsax6m9vkodcd6vl6,A. Quintero,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540220317,17,1,1,1,27,eqaszp3lzhffqt4f8hmzov72j,1,27.9,40.1,2023-04-28T18:01:33.423Z,2023-04-28T18:01:35Z,4232329193,212,22.3,4232329195,213,5.9,4232329189,140,47.8,4232329187,56,Back,4232329185,155,,4232329191,141,28.8,,,,,,,c4bthgzk7mykmnkyn4142i3v8,Judith Caravaca,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540220323,18,61,1,1,29,eqaszp3lzhffqt4f8hmzov72j,0,47.8,28.8,2023-04-28T18:01:34.663Z,2023-04-28T18:12:10Z,4232329217,56,Back,,,,,,,,,,,,,,,,,,,,,,cvq0jg2vh6kxwf0lcpmuf3i8k,Daniela Arques,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540220311,16,49,1,1,29,bxlqcsb8ylen7lng9qy50eoq5,1,60.3,92.3,2023-04-28T18:01:35.034Z,2023-04-28T18:01:35Z,,,,,,,,,,,,,,,,,,,,,,,,,7vtua260sxp339ie21any0zc9,Rosa Otermin,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540220331,17,3,1,1,30,bxlqcsb8ylen7lng9qy50eoq5,0,61.6,81.1,2023-04-28T18:01:36.346Z,2023-04-28T18:01:39Z,4232329249,286,,4232329339,233,19,4232329247,56,Left,,,,,,,,,,,,,,,,7vtua260sxp339ie21any0zc9,Rosa Otermin,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540220351,19,7,1,1,30,eqaszp3lzhffqt4f8hmzov72j,1,38.4,18.9,2023-04-28T18:01:36.347Z,2023-04-28T18:01:39Z,4232329331,233,17,4232329323,285,,4232329319,56,Back,,,,,,,,,,,,,,,,f5c7fj7ce4uklgzn8el0c90d0,Raquel Morcillo,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540220359,20,1,1,1,33,eqaszp3lzhffqt4f8hmzov72j,0,38.9,33.3,2023-04-28T18:01:38.671Z,2023-04-28T18:01:39Z,4232329347,140,44.9,4232329353,212,6.4,4232329351,141,34.9,4232329357,213,0.2,4232329343,56,Back,,,,,,,,,,f5c7fj7ce4uklgzn8el0c90d0,Raquel Morcillo,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540220381,21,61,1,1,34,eqaszp3lzhffqt4f8hmzov72j,1,44.2,35.4,2023-04-28T18:01:40.254Z,2023-04-28T18:01:40Z,4232329393,56,Back,,,,,,,,,,,,,,,,,,,,,,f5c7fj7ce4uklgzn8el0c90d0,Raquel Morcillo,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540220413,18,49,1,1,36,bxlqcsb8ylen7lng9qy50eoq5,1,60.1,89.4,2023-04-28T18:01:41.563Z,2023-04-28T19:56:23Z,,,,,,,,,,,,,,,,,,,,,,,,,d71c1o7e1t448gemysrgisj8q,Inma Gabarro,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540220487,19,1,1,1,38,bxlqcsb8ylen7lng9qy50eoq5,1,60.8,94.4,2023-04-28T18:01:44.106Z,2023-04-28T18:01:46Z,4232329755,56,Center,4232329761,212,14.4,4232329759,141,78.1,4232329763,213,4.0,4232329757,140,52.0,,,,,,,,,,d71c1o7e1t448gemysrgisj8q,Inma Gabarro,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540220509,20,1,1,1,41,bxlqcsb8ylen7lng9qy50eoq5,1,44.9,76.9,2023-04-28T18:01:46.698Z,2023-04-28T18:01:50Z,4232329857,141,42.7,4232329861,213,4.2,4232329855,140,32.1,4232329853,56,Back,4232329859,212,26.9,,,,,,,,,,5ag0647kn7k4y21y8nigiwxqt,Nagore Calderón,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540220549,21,1,1,1,44,bxlqcsb8ylen7lng9qy50eoq5,1,32,41.3,2023-04-28T18:01:50.090Z,2023-04-28T18:01:53Z,4232330027,213,2.6,4232330025,212,12.9,4232330023,141,51.8,4232330019,56,Back,4232330021,140,21.8,,,,,,,,,,efrr99onfcuvb2gylkvvrnl9m,Eva Llamas,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540220581,22,1,1,1,48,bxlqcsb8ylen7lng9qy50eoq5,0,22.1,51.8,2023-04-28T18:01:53.851Z,2023-04-28T19:56:22Z,4232330141,155,,4232330145,140,54.9,4232330143,56,Center,4232330149,212,37.2,4232330147,141,72.6,4232330153,1,,4232330151,213,0.4,,,,bruuz81usy0wu8hpg4d6af3e1,Yolanda Aguirre,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540220619,22,1,1,1,52,eqaszp3lzhffqt4f8hmzov72j,0,36,21.3,2023-04-28T18:01:58.352Z,2023-04-28T18:01:59Z,4232330291,56,Back,4232330295,140,32.9,4232330299,212,5.5,4232330297,141,14.7,4232330301,213,4.1,,,,,,,,,,2j4zvd9upsax6m9vkodcd6vl6,A. Quintero,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540220639,23,1,1,1,53,bxlqcsb8ylen7lng9qy50eoq5,1,57.8,88.9,2023-04-28T18:01:59.082Z,2023-04-28T18:02:00Z,4232330385,141,93.6,4232330383,140,46.1,4232330389,213,2.9,4232330381,56,Back,4232330387,212,12.7,,,,,,,,,,d71c1o7e1t448gemysrgisj8q,Inma Gabarro,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540220663,24,1,1,1,55,bxlqcsb8ylen7lng9qy50eoq5,1,48.2,93.6,2023-04-28T18:02:00.585Z,2023-04-28T18:02:02Z,4232330461,140,65.3,4232330459,56,Left,4232330467,213,5.8,4232330465,212,20.0,4232330463,141,80.8,,,,,,,,,,7vtua260sxp339ie21any0zc9,Rosa Otermin,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540220683,25,1,1,1,56,bxlqcsb8ylen7lng9qy50eoq5,1,62.5,81.4,2023-04-28T18:02:02.091Z,2023-04-28T18:02:05Z,4232330605,140,68.3,4232330609,212,10.1,4232330603,56,Left,4232330607,141,93.2,4232330611,213,0.9,,,,,,,,,,5e5sc7yzyi9kja9edk892br9x,Amanda Sampedro,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540220725,26,1,1,1,59,bxlqcsb8ylen7lng9qy50eoq5,1,69.1,93.5,2023-04-28T18:02:05.210Z,2023-04-28T18:02:08Z,4232330829,141,93.2,4232330831,212,11.3,4232330825,56,Left,4232330833,213,3.2,4232330827,140,58.3,,,,,,,,,,d71c1o7e1t448gemysrgisj8q,Inma Gabarro,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540220745,27,1,1,2,3,bxlqcsb8ylen7lng9qy50eoq5,1,60.1,87.4,2023-04-28T18:02:08.698Z,2023-04-28T18:02:10Z,4232330933,56,Center,4232330939,212,22.2,4232330935,140,76.9,4232330941,213,5.6,4232330937,141,67.6,,,,,,,,,,5e5sc7yzyi9kja9edk892br9x,Amanda Sampedro,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540220761,28,1,1,2,4,bxlqcsb8ylen7lng9qy50eoq5,0,76.9,67.6,2023-04-28T18:02:09.946Z,2023-04-28T18:19:24Z,4232331019,140,70.3,4232331021,141,46.4,4232331017,56,Center,4232331035,156,,4232331023,212,16.0,4232331025,213,4.3,,,,,,,5jwmy7qi01na2bmyw3zo3is8a,Cristina Martín-Prieto,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540220795,23,49,1,2,7,eqaszp3lzhffqt4f8hmzov72j,1,26.1,34.3,2023-04-28T18:02:13.344Z,2023-04-28T18:02:13Z,,,,,,,,,,,,,,,,,,,,,,,,,2j4zvd9upsax6m9vkodcd6vl6,A. Quintero,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540220841,24,1,1,2,8,eqaszp3lzhffqt4f8hmzov72j,1,26.1,34.3,2023-04-28T18:02:13.808Z,2023-04-28T18:02:16Z,4232331391,140,24.1,4232331397,213,2.4,4232331395,212,2.9,4232331389,56,Back,4232331393,141,37.3,,,,,,,,,,2j4zvd9upsax6m9vkodcd6vl6,A. Quintero,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540220891,25,1,1,2,10,eqaszp3lzhffqt4f8hmzov72j,1,24.1,37.3,2023-04-28T18:02:16.432Z,2023-04-28T18:02:19Z,4232331601,140,33.0,4232331599,56,Back,4232331607,213,5.7,4232331603,141,28.9,4232331605,212,11.0,,,,,,,,,,9wa7byb078u86r3x5bvzgkogl,O. Oprea,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540220905,26,1,1,2,13,eqaszp3lzhffqt4f8hmzov72j,0,33,28.9,2023-04-28T18:02:19.440Z,2023-04-28T18:02:20Z,4232331683,141,32.4,4232331685,212,37.7,4232331679,56,Center,4232331687,213,0.1,4232331681,140,68.8,4232331689,1,,4232331677,155,,,,,cvq0jg2vh6kxwf0lcpmuf3i8k,Daniela Arques,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540220933,29,59,1,2,15,bxlqcsb8ylen7lng9qy50eoq5,1,0,0,2023-04-28T18:02:21.321Z,2023-04-28T18:02:37Z,4232331849,56,Back,,,,,,,,,,,,,,,,,,,,,,bruuz81usy0wu8hpg4d6af3e1,Yolanda Aguirre,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540220959,30,1,1,2,17,bxlqcsb8ylen7lng9qy50eoq5,0,26.5,55.5,2023-04-28T18:02:22.634Z,2023-04-28T18:02:39Z,4232331979,157,,4232331985,141,83.9,4232331983,140,64.3,4232331991,1,,4232331987,212,44.1,4232331989,213,0.5,4232331981,56,Left,,,,bruuz81usy0wu8hpg4d6af3e1,Yolanda Aguirre,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540220993,27,1,1,2,18,eqaszp3lzhffqt4f8hmzov72j,0,32,19.1,2023-04-28T18:02:24.424Z,2023-04-28T18:02:26Z,4232332161,3,,4232332169,212,18.8,4232332167,141,19.2,4232332171,213,0.0,4232332165,140,49.9,4232332163,56,Back,,,,,,,9wa7byb078u86r3x5bvzgkogl,O. Oprea,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540221011,31,44,1,2,21,bxlqcsb8ylen7lng9qy50eoq5,1,40.4,85.6,2023-04-28T18:02:26.970Z,2023-04-28T18:02:28Z,4232332251,56,Back,4232332255,285,,4232332303,233,28,,,,,,,,,,,,,,,,7vtua260sxp339ie21any0zc9,Rosa Otermin,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540221015,28,44,1,2,21,eqaszp3lzhffqt4f8hmzov72j,0,59.6,14.4,2023-04-28T18:02:26.971Z,2023-04-28T18:02:28Z,4232332311,233,31,4232332315,286,,4232332267,56,Right,,,,,,,,,,,,,,,,de1rbqfoaq2wyrd2781bxqqc5,Kuki,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540221019,32,1,1,2,21,bxlqcsb8ylen7lng9qy50eoq5,0,30.6,90.3,2023-04-28T18:02:27.515Z,2023-04-28T18:02:27Z,4232332289,140,42.8,4232332295,213,5.8,4232332293,212,14.4,4232332287,56,Back,4232332285,3,,4232332291,141,80.5,,,,,,,7vtua260sxp339ie21any0zc9,Rosa Otermin,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540221073,29,1,1,2,23,eqaszp3lzhffqt4f8hmzov72j,1,49.6,19.8,2023-04-28T18:02:29.328Z,2023-04-28T18:02:32Z,4232332583,141,12.0,4232332579,56,Right,4232332585,212,10.3,4232332587,213,5.7,4232332581,140,58.0,,,,,,,,,,cvq0jg2vh6kxwf0lcpmuf3i8k,Daniela Arques,,,,,,,,,,,,,,,,,,,,,,,,,,,
