id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,keyPass,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/9/value,qualifier/13/value,qualifier/16/value,qualifier/17/value,assist
2489026939,7,1,1,0,10,cd1ottifbgcfrn6pdrdpwt7z0,1,26.9,79,2022-12-04T11:00:21.655Z,2022-12-04T11:00:23Z,3933732935,140,22.2,3933732933,56,Back,3933732937,141,62.1,3933732941,213,4.3,3933732939,212,12.5,,,,,,,,,,2me13zmgmf0r0wtsjmxid1zvt,Berta Pujadas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489026981,8,1,1,0,12,cd1ottifbgcfrn6pdrdpwt7z0,1,22.8,61.4,2022-12-04T11:00:23.513Z,2022-12-04T11:00:33Z,3933733145,56,Back,3933733153,213,4.7,3933733147,140,22.7,3933733149,141,32.8,3933733151,212,19.4,,,,,,,,,,5cpnfg3x95yjy00c6h2g22tp1,Marta Carro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489026993,9,1,1,0,21,cd1ottifbgcfrn6pdrdpwt7z0,1,31.8,27.6,2022-12-04T11:00:32.940Z,2022-12-04T11:00:35Z,3933733225,213,5.0,3933733223,212,13.2,3933733219,140,35.0,3933733217,56,Back,3933733221,141,8.9,,,,,,,,,,w3vjdjxeuaauh8na84fkwhuy,María Molina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489027005,10,1,1,0,24,cd1ottifbgcfrn6pdrdpwt7z0,1,35.1,8,2022-12-04T11:00:35.532Z,2022-12-04T11:15:04Z,3933733285,140,39.4,3933733283,56,Back,3933733287,141,7.7,3933733289,212,4.5,3933733291,213,6.2,,,,,,,,,,33t09qpv89b6wo3suzj33meax,K. Real,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489027007,11,61,1,0,25,cd1ottifbgcfrn6pdrdpwt7z0,0,39.4,4.7,2022-12-04T11:00:37.103Z,2022-12-04T11:46:29Z,3933733295,56,Back,,,,,,,,,,,,,,,,,,,,,,1533xkmkmi8rpb6yoa8807xn8,I. Chacón,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489027033,5,5,1,0,25,8zt8rrm6v5nccv01v6pef0r1o,1,61.8,101.9,2022-12-04T11:00:37.202Z,2022-12-04T11:00:45Z,3933733395,56,Left,3933733403,233,12,3933733397,347,,,,,,,,,,,,,,,,,20nehty0pfzlg8wj60l87taeh,Sheila García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489027011,12,5,1,0,25,cd1ottifbgcfrn6pdrdpwt7z0,0,38.2,-1.9,2022-12-04T11:00:37.202Z,2022-12-04T11:47:36Z,3933733407,233,5,3933733299,347,,3933733297,56,Back,,,,,,,,,,,,,,,,9w8g9it556ipl3zhatke1srca,Sandra García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489027049,6,1,1,0,33,8zt8rrm6v5nccv01v6pef0r1o,0,62.3,100,2022-12-04T11:00:44.801Z,2022-12-04T11:00:46Z,3933733467,213,6.0,3933733463,141,96.3,3933733459,56,Left,3933733457,107,,3933733461,140,74.1,3933733465,212,13.0,,,,,,,d0i38pk78vbxoqz7x2rzz8cx6,Andrea Medina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489027057,13,1,1,0,34,cd1ottifbgcfrn6pdrdpwt7z0,0,19.8,3.7,2022-12-04T11:00:45.542Z,2022-12-04T11:46:26Z,3933733507,213,5.9,3933733495,56,Back,3933733493,3,,3933733505,212,9.4,3933733501,141,0.0,3933733497,140,28.0,,,,,,,w3vjdjxeuaauh8na84fkwhuy,María Molina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489027139,7,5,1,0,35,8zt8rrm6v5nccv01v6pef0r1o,1,72,102,2022-12-04T11:00:47.282Z,2022-12-04T11:01:01Z,3933733853,347,,3933733865,233,14,3933733851,56,Left,,,,,,,,,,,,,,,,d0i38pk78vbxoqz7x2rzz8cx6,Andrea Medina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489027061,14,5,1,0,35,cd1ottifbgcfrn6pdrdpwt7z0,0,28,-2,2022-12-04T11:00:47.282Z,2022-12-04T11:47:36Z,3933733515,347,,3933733513,56,Back,3933733877,233,7,,,,,,,,,,,,,,,,w3vjdjxeuaauh8na84fkwhuy,María Molina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489027155,8,1,1,0,48,8zt8rrm6v5nccv01v6pef0r1o,1,65.1,100,2022-12-04T11:00:59.345Z,2022-12-04T11:09:11Z,3933733941,56,Left,3933733947,212,23.4,3933733949,213,6.0,3933735001,189,,3933733943,140,86.8,3933749261,1,,3933733945,141,93.6,3933733939,107,,d0i38pk78vbxoqz7x2rzz8cx6,Andrea Medina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489029799,85,1,1,0,51,8zt8rrm6v5nccv01v6pef0r1o,1,88.9,90.7,2022-12-04T11:01:03.062Z,2022-12-04T11:09:14Z,3933749135,56,Left,3933749143,213,2.9,3933749141,212,15.1,3933749139,141,96.0,3933749173,189,,3933749137,140,74.9,,,,,,,20nehty0pfzlg8wj60l87taeh,Sheila García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489027159,9,50,1,0,54,8zt8rrm6v5nccv01v6pef0r1o,1,64.2,94.4,2022-12-04T11:01:05.746Z,2022-12-04T11:09:13Z,3933733971,286,,3933734023,233,15,3933733969,56,Left,3933749361,189,,,,,,,,,,,,,,d0i38pk78vbxoqz7x2rzz8cx6,Andrea Medina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489027165,15,7,1,0,54,cd1ottifbgcfrn6pdrdpwt7z0,1,35.8,5.6,2022-12-04T11:01:05.747Z,2022-12-04T11:01:11Z,3933734003,233,9,3933733997,167,,3933733999,56,Back,3933734029,189,,3933734001,285,,,,,,,,,,,b9rcv1fsqcwockfpbkl58tl,Ana Marcos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489027171,10,5,1,0,55,8zt8rrm6v5nccv01v6pef0r1o,1,62.4,101.9,2022-12-04T11:01:06.415Z,2022-12-04T11:47:36Z,3933734035,233,16,3933734031,56,Left,3933734033,347,,,,,,,,,,,,,,,,,d0i38pk78vbxoqz7x2rzz8cx6,Andrea Medina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489027169,16,5,1,0,55,cd1ottifbgcfrn6pdrdpwt7z0,0,37.6,-1.9,2022-12-04T11:01:06.415Z,2022-12-04T11:01:08Z,3933734027,347,,3933734039,233,10,3933734025,56,Back,,,,,,,,,,,,,,,,6mzsev0k2iqswrjncctnnawic,Ainhoa Alguacil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489027177,11,1,1,0,56,8zt8rrm6v5nccv01v6pef0r1o,1,63.9,100,2022-12-04T11:01:08.225Z,2022-12-04T11:08:31Z,3933734067,140,39.2,3933734069,141,70.8,3933734063,107,,3933734075,1,,3933734073,213,3.8,3933734071,212,33.5,3933734065,56,Back,,,,1duox0r8qvb3t52m9w4mp86ol,M. van Dongen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489027195,12,1,1,0,58,8zt8rrm6v5nccv01v6pef0r1o,1,36.9,68.1,2022-12-04T11:01:10.018Z,2022-12-04T11:01:12Z,3933734125,140,34.2,3933734121,56,Back,3933734131,213,4.6,3933734127,141,37.6,3933734129,212,20.9,,,,,,,,,,9163edyiljpd18plos0eb2j8p,Cinta Del Mar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489027205,13,1,1,1,0,8zt8rrm6v5nccv01v6pef0r1o,1,32.7,37.4,2022-12-04T11:01:11.873Z,2022-12-04T11:01:15Z,3933734223,56,Back,3933734227,141,54.3,3933734231,213,1.6,3933734229,212,11.5,3933734225,140,32.1,,,,,,,,,,auyj06nha2syoygo7prfadobu,H. Lundkvist,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489027217,14,1,1,1,5,8zt8rrm6v5nccv01v6pef0r1o,1,32.5,47,2022-12-04T11:01:17.217Z,2022-12-04T11:01:19Z,3933734325,141,20.3,3933734321,56,Back,3933734323,140,39.6,3933734327,212,19.6,3933734329,213,5.1,,,,,,,,,,9163edyiljpd18plos0eb2j8p,Cinta Del Mar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489027249,15,1,1,1,9,8zt8rrm6v5nccv01v6pef0r1o,1,42.3,17.3,2022-12-04T11:01:21.089Z,2022-12-04T11:01:26Z,3933734531,213,5.9,3933734527,141,5.6,3933734529,212,24.0,3933734523,56,Right,3933734525,140,63.9,,,,,,,,,,auyj06nha2syoygo7prfadobu,H. Lundkvist,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489027253,16,1,1,1,14,8zt8rrm6v5nccv01v6pef0r1o,1,62.6,31.3,2022-12-04T11:01:26.257Z,2022-12-04T11:01:29Z,3933734567,141,46.0,3933734569,212,11.1,3933734563,56,Center,3933734571,213,1.1,3933734565,140,67.3,,,,,,,,,,ayd71ahuyt8kd9c8xmbbbhg16,Marta Cardona,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489027259,17,1,1,1,17,8zt8rrm6v5nccv01v6pef0r1o,1,67.3,46,2022-12-04T11:01:28.929Z,2022-12-04T11:01:30Z,3933734623,56,Center,3933734629,212,13.2,3933734631,213,2.8,3933734627,141,52.8,3933734625,140,55.5,,,,,,,,,,5qvgs8yefgkayj9yt1kidkcfd,E. Banini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489027281,18,1,1,1,18,8zt8rrm6v5nccv01v6pef0r1o,1,55.5,52.8,2022-12-04T11:01:30.049Z,2022-12-04T11:01:34Z,3933734765,56,Left,3933734771,212,29.1,3933734769,141,95.4,3933734773,213,1.5,3933734767,140,58.5,,,,,,,,,,3alzawtqpfjtb3vez30mbp0mi,Irene Guerrero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489027293,19,1,1,1,22,8zt8rrm6v5nccv01v6pef0r1o,0,60,98,2022-12-04T11:01:34.145Z,2022-12-04T11:01:35Z,3933734823,212,14.0,3933734819,140,73.2,3933734817,56,Left,3933734821,141,95.0,3933734825,213,6.1,,,,,,,,,,d0i38pk78vbxoqz7x2rzz8cx6,Andrea Medina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489027309,17,8,1,1,23,cd1ottifbgcfrn6pdrdpwt7z0,1,22,7.9,2022-12-04T11:01:34.910Z,2022-12-04T11:46:46Z,3933734925,56,Back,,,,,,,,,,,,,,,,,,,,,,33t09qpv89b6wo3suzj33meax,K. Real,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489027319,18,5,1,1,24,cd1ottifbgcfrn6pdrdpwt7z0,0,27.6,-1.8,2022-12-04T11:01:36.209Z,2022-12-04T11:47:37Z,3933734985,56,Back,3933734987,347,,3933735011,233,20,,,,,,,,,,,,,,,,33t09qpv89b6wo3suzj33meax,K. Real,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489027321,20,5,1,1,24,8zt8rrm6v5nccv01v6pef0r1o,1,72.4,101.8,2022-12-04T11:01:36.209Z,2022-12-04T11:01:40Z,3933734993,56,Left,3933734995,347,,3933735003,233,18,,,,,,,,,,,,,,,,d0i38pk78vbxoqz7x2rzz8cx6,Andrea Medina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489027335,21,1,1,1,30,8zt8rrm6v5nccv01v6pef0r1o,1,67.2,100,2022-12-04T11:01:41.969Z,2022-12-04T11:01:42Z,3933735115,212,9.7,3933735107,107,,3933735109,56,Left,3933735111,140,63.5,3933735113,141,89.0,3933735117,213,4.3,,,,,,,d0i38pk78vbxoqz7x2rzz8cx6,Andrea Medina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489027351,22,1,1,1,31,8zt8rrm6v5nccv01v6pef0r1o,1,63.5,88.7,2022-12-04T11:01:42.768Z,2022-12-04T11:01:43Z,3933735205,140,68.5,3933735203,56,Left,3933735207,141,94.7,3933735209,212,6.6,3933735211,213,0.7,,,,,,,,,,3alzawtqpfjtb3vez30mbp0mi,Irene Guerrero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489027359,23,1,1,1,32,8zt8rrm6v5nccv01v6pef0r1o,1,68.5,94.7,2022-12-04T11:01:43.809Z,2022-12-04T11:01:45Z,3933735253,140,73.0,3933735257,212,7.9,3933735259,213,5.4,3933735255,141,85.4,3933735251,56,Left,,,,,,,,,,d0i38pk78vbxoqz7x2rzz8cx6,Andrea Medina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489027365,24,1,1,1,33,8zt8rrm6v5nccv01v6pef0r1o,1,73.2,88.7,2022-12-04T11:01:44.929Z,2022-12-04T11:01:46Z,3933735303,141,97.7,3933735299,56,Left,3933735307,213,0.7,3933735301,140,80.1,3933735305,212,9.5,,,,,,,,,,20nehty0pfzlg8wj60l87taeh,Sheila García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489027391,25,1,1,1,35,8zt8rrm6v5nccv01v6pef0r1o,0,78.5,95.4,2022-12-04T11:01:46.305Z,2022-12-04T11:01:51Z,3933735423,140,91.7,3933735533,233,19,3933735417,2,,3933735427,212,32.7,3933735429,213,5.1,3933735419,155,,3933735421,56,Center,3933735431,1,,d0i38pk78vbxoqz7x2rzz8cx6,Andrea Medina,3933735425,141,51.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489027397,19,11,1,1,38,cd1ottifbgcfrn6pdrdpwt7z0,1,8,44.3,2022-12-04T11:01:49.465Z,2022-12-04T11:01:51Z,3933735523,88,,3933735521,56,Back,3933735559,233,25,,,,,,,,,,,,,,,,3qu360b871q8wssodtkeq6oa2,Enith Salón,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489027441,20,1,1,1,50,cd1ottifbgcfrn6pdrdpwt7z0,1,12,41,2022-12-04T11:02:01.339Z,2022-12-04T11:02:02Z,3933735867,213,5.6,3933735863,141,13.1,3933735859,56,Back,3933735857,123,,3933735861,140,32.8,3933735865,212,28.9,,,,,,,3qu360b871q8wssodtkeq6oa2,Enith Salón,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489027445,21,1,1,1,51,cd1ottifbgcfrn6pdrdpwt7z0,0,35.6,13.7,2022-12-04T11:02:02.659Z,2022-12-04T11:02:03Z,3933735903,212,35.6,3933735895,155,,3933735907,1,,3933735901,141,0.0,3933735905,213,6.0,3933735899,140,68.0,3933735897,56,Right,,,,w3vjdjxeuaauh8na84fkwhuy,María Molina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489027447,22,5,1,1,52,cd1ottifbgcfrn6pdrdpwt7z0,0,65.2,-1.4,2022-12-04T11:02:03.598Z,2022-12-04T11:02:18Z,3933736403,233,26,3933735911,347,,3933735909,56,Right,,,,,,,,,,,,,,,,w3vjdjxeuaauh8na84fkwhuy,María Molina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489027507,26,5,1,1,52,8zt8rrm6v5nccv01v6pef0r1o,1,34.8,101.4,2022-12-04T11:02:03.598Z,2022-12-04T11:47:37Z,3933736381,347,,3933736379,56,Back,3933736383,233,22,,,,,,,,,,,,,,,,1duox0r8qvb3t52m9w4mp86ol,M. van Dongen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489027517,27,1,1,2,6,8zt8rrm6v5nccv01v6pef0r1o,0,32,100,2022-12-04T11:02:17.921Z,2022-12-04T11:02:19Z,3933736447,140,60.8,3933736461,1,,3933736455,212,35.3,3933736451,141,75.1,3933736459,213,5.7,3933736445,56,Center,3933736441,107,,,,,d0i38pk78vbxoqz7x2rzz8cx6,Andrea Medina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489027537,23,1,1,2,8,cd1ottifbgcfrn6pdrdpwt7z0,1,37,23.4,2022-12-04T11:02:20.156Z,2022-12-04T11:02:22Z,3933736577,141,44.9,3933736579,212,14.6,3933736573,56,Back,3933736571,3,,3933736581,213,1.6,3933736575,140,36.9,,,,,,,9w8g9it556ipl3zhatke1srca,Sandra García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489027541,24,49,1,2,11,cd1ottifbgcfrn6pdrdpwt7z0,1,36.9,45.2,2022-12-04T11:02:22.613Z,2022-12-04T11:02:22Z,,,,,,,,,,,,,,,,,,,,,,,,,2me13zmgmf0r0wtsjmxid1zvt,Berta Pujadas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489027557,25,1,1,2,11,cd1ottifbgcfrn6pdrdpwt7z0,1,37.2,45.4,2022-12-04T11:02:23.054Z,2022-12-04T11:02:25Z,3933736695,141,52.1,3933736689,56,Center,3933736693,140,54.7,3933736697,212,18.9,3933736699,213,0.2,,,,,,,,,,2me13zmgmf0r0wtsjmxid1zvt,Berta Pujadas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489027565,26,3,1,2,12,cd1ottifbgcfrn6pdrdpwt7z0,1,63.8,44.2,2022-12-04T11:02:23.769Z,2022-12-04T11:18:38Z,3933736751,286,,3933738003,233,28,3933736749,56,Center,,,,,,,,,,,,,,,,bu6otdhlxkznbdm7v6gq1gq21,Pauleta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489027553,28,45,1,2,12,8zt8rrm6v5nccv01v6pef0r1o,0,36.2,55.8,2022-12-04T11:02:23.769Z,2022-12-04T11:40:21Z,3933738023,233,26,3933736665,285,,3933736663,56,Back,,,,,,,,,,,,,,,,auyj06nha2syoygo7prfadobu,H. Lundkvist,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489027567,27,3,1,2,13,cd1ottifbgcfrn6pdrdpwt7z0,0,67,34.6,2022-12-04T11:02:24.768Z,2022-12-04T11:03:16Z,3933736761,286,,3933736811,233,29,3933736759,56,Center,,,,,,,,,,,,,,,,bu6otdhlxkznbdm7v6gq1gq21,Pauleta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489027563,29,7,1,2,13,8zt8rrm6v5nccv01v6pef0r1o,0,33,65.4,2022-12-04T11:02:24.769Z,2022-12-04T11:03:15Z,3933736743,285,,3933736741,56,Back,3933736925,233,27,,,,,,,,,,,,,,,,3alzawtqpfjtb3vez30mbp0mi,Irene Guerrero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489027589,28,1,1,2,14,cd1ottifbgcfrn6pdrdpwt7z0,1,67.8,37.3,2022-12-04T11:02:25.641Z,2022-12-04T11:18:35Z,3933736899,56,Center,3933736905,212,11.3,3933736901,140,63.8,3933736907,213,4.3,3933736903,141,21.9,,,,,,,,,,b9rcv1fsqcwockfpbkl58tl,Ana Marcos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
