id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,assist,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,keyPass,qualifier/8/value,qualifier/11/value,qualifier/12/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/15/value
2538051041,6,4,1,0,10,b9ecgxh884j2ugjrxwvpym192,0,40.2,87.9,2023-04-23T14:00:35.539Z,2023-04-23T14:00:43Z,4213747005,13,,4213747007,295,,4213747013,285,,4213747009,56,Back,4213747011,152,,4213747063,233,5,,,,,,,c60g2qtl13gydk9p2pqbbnsb8,A. Kühn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538051069,6,1,1,0,19,4vvf3sulx3a61fiyaarjdndjs,1,58.7,11,2023-04-23T14:00:44.866Z,2023-04-23T14:00:46Z,4213747235,140,36.5,4213747247,213,3.1,4213747231,56,Back,4213747239,141,12.8,4213747223,5,,4213747243,212,23.3,4213747227,152,,,,,5z6z0sw5jlr432mdo2yu5riay,Itziar Pinillos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538051079,7,1,1,0,21,4vvf3sulx3a61fiyaarjdndjs,1,35.4,12.3,2023-04-23T14:00:46.730Z,2023-04-23T14:03:11Z,4213747311,212,18.8,4213747305,56,Back,4213747307,140,32.1,4213747309,141,39.5,4213747313,213,1.8,,,,,,,,,,1zlt1xabh07byc3u8oid9gdn8,Sandra Villafañe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538051111,8,1,1,0,23,4vvf3sulx3a61fiyaarjdndjs,1,27.5,45.4,2023-04-23T14:00:48.170Z,2023-04-23T14:03:16Z,4213747501,56,Back,4213747505,141,67.2,4213747507,212,15.1,4213747509,213,1.4,4213747503,140,30.1,,,,,,,,,,51t40jr0wwgmuya85pnhjgx2i,Lauren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538052873,45,1,1,0,25,4vvf3sulx3a61fiyaarjdndjs,1,31.7,85.4,2023-04-23T14:00:50.224Z,2023-04-23T14:03:23Z,4213756815,56,Back,4213756821,212,9.3,4213756823,213,0.5,4213756817,140,39.4,4213756819,141,92.1,,,,,,,,,,3iangrthyltpl31m4v1qkgn2t,Mônica,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538051119,9,1,1,0,28,4vvf3sulx3a61fiyaarjdndjs,0,67.3,90.3,2023-04-23T14:00:53.970Z,2023-04-23T14:03:35Z,4213747531,141,74.7,4213747535,213,5.2,4213747527,56,Center,4213747533,212,12.2,4213747529,140,73.1,,,,,,,,,,cyqlcyzogla6wql5pms4i02d,F. Bonsegundo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538051113,7,49,1,0,28,b9ecgxh884j2ugjrxwvpym192,1,23.9,34.3,2023-04-23T14:00:54.055Z,2023-04-23T14:00:54Z,,,,,,,,,,,,,,,,,,,,,,,,,6ufssidf65zo52ru9q644hq3u,LaiaBallesté,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538051157,8,1,1,0,29,b9ecgxh884j2ugjrxwvpym192,1,23.9,34.3,2023-04-23T14:00:54.903Z,2023-04-23T14:58:59Z,4213747747,56,Right,4213747749,140,70.5,4213747753,212,50.1,4213747745,155,,4213747757,1,,4213747751,141,18.5,4213747755,213,6.1,,,,aa93kg4nfvrpthvfkkofixwtm,Patri Ojeda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538051161,9,61,1,0,33,b9ecgxh884j2ugjrxwvpym192,1,68.6,14.4,2023-04-23T14:00:58.535Z,2023-04-23T14:00:58Z,4213747775,56,Right,,,,,,,,,,,,,,,,,,,,,,4l0t0twvkms04gm3w3b2xvhsl,B. Ágústsdóttir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538051179,10,1,1,0,34,4vvf3sulx3a61fiyaarjdndjs,0,38.3,90.5,2023-04-23T14:00:59.458Z,2023-04-23T14:01:00Z,4213747883,213,1.2,4213747879,212,1.2,4213747877,141,92.1,4213747875,140,38.7,4213747871,3,,4213747873,56,Back,,,,,,,3iangrthyltpl31m4v1qkgn2t,Mônica,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538051193,11,49,1,0,35,4vvf3sulx3a61fiyaarjdndjs,1,34.5,84.4,2023-04-23T14:01:00.849Z,2023-04-23T14:01:00Z,,,,,,,,,,,,,,,,,,,,,,,,,3iangrthyltpl31m4v1qkgn2t,Mônica,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538051227,12,1,1,0,37,4vvf3sulx3a61fiyaarjdndjs,1,33.4,67.8,2023-04-23T14:01:02.522Z,2023-04-23T14:01:05Z,4213748133,140,36.9,4213748139,213,5.1,4213748137,212,9.7,4213748135,141,54.6,4213748131,56,Back,,,,,,,,,,3iangrthyltpl31m4v1qkgn2t,Mônica,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538051249,13,1,1,0,40,4vvf3sulx3a61fiyaarjdndjs,1,31.6,37.3,2023-04-23T14:01:05.226Z,2023-04-23T14:01:07Z,4213748225,213,5.2,4213748221,141,7.9,4213748223,212,22.8,4213748217,56,Back,4213748219,140,42.1,,,,,,,,,,6msenows401fssj9jaih9g0a2,K. Araya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538051287,14,1,1,0,42,4vvf3sulx3a61fiyaarjdndjs,0,44.2,6.4,2023-04-23T14:01:07.866Z,2023-04-23T14:01:11Z,4213748445,212,22.1,4213748439,56,Right,4213748441,140,64.4,4213748443,141,15.6,4213748447,213,0.3,,,,,,,,,,5z6z0sw5jlr432mdo2yu5riay,Itziar Pinillos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538051279,10,49,1,0,45,b9ecgxh884j2ugjrxwvpym192,1,34.7,75.9,2023-04-23T14:01:11.047Z,2023-04-23T14:01:11Z,,,,,,,,,,,,,,,,,,,,,,,,,8fswi9ldpiuemw0y922tf7dud,P. Balcerzak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538051299,11,1,1,0,46,b9ecgxh884j2ugjrxwvpym192,1,35,73.9,2023-04-23T14:01:11.542Z,2023-04-23T14:01:13Z,4213748521,56,Back,4213748525,141,52.7,4213748527,212,18.6,4213748529,213,5.4,4213748523,140,46.2,,,,,,,,,,8fswi9ldpiuemw0y922tf7dud,P. Balcerzak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538051329,12,1,1,0,47,b9ecgxh884j2ugjrxwvpym192,1,45.6,51.3,2023-04-23T14:01:13.126Z,2023-04-23T14:01:17Z,4213748679,141,18.3,4213748683,213,4.5,4213748677,140,40.8,4213748675,56,Back,4213748681,212,23.0,,,,,,,,,,c60g2qtl13gydk9p2pqbbnsb8,A. Kühn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538051351,13,1,1,0,52,b9ecgxh884j2ugjrxwvpym192,0,40.9,18.6,2023-04-23T14:01:17.431Z,2023-04-23T14:01:19Z,4213748803,56,Center,4213748809,212,60.3,4213748813,1,,4213748807,141,64.2,4213748805,140,90.1,4213748811,213,0.5,4213748801,155,,,,,6ufssidf65zo52ru9q644hq3u,LaiaBallesté,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538051373,15,52,1,0,56,4vvf3sulx3a61fiyaarjdndjs,1,12.4,43.7,2023-04-23T14:01:21.378Z,2023-04-23T14:01:22Z,,,,,,,,,,,,,,,,,,,,,,,,,77pobry4mbh5wojka1ikgty7e,Paola Ulloa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538051403,16,1,1,0,58,4vvf3sulx3a61fiyaarjdndjs,1,13.6,40.9,2023-04-23T14:01:23.642Z,2023-04-23T14:01:25Z,4213749109,213,5.4,4213749099,56,Back,4213749105,212,22.7,4213749097,123,,4213749101,140,26.7,4213749103,141,14.4,,,,,,,77pobry4mbh5wojka1ikgty7e,Paola Ulloa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538051415,17,1,1,1,0,4vvf3sulx3a61fiyaarjdndjs,1,27,14.3,2023-04-23T14:01:25.761Z,2023-04-23T14:01:27Z,4213749179,141,24.9,4213749183,213,1.3,4213749177,140,29.0,4213749175,56,Back,4213749181,212,7.5,,,,,,,,,,5z6z0sw5jlr432mdo2yu5riay,Itziar Pinillos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538051429,18,1,1,1,2,4vvf3sulx3a61fiyaarjdndjs,1,29.7,24.9,2023-04-23T14:01:27.466Z,2023-04-23T14:01:28Z,4213749259,56,Back,4213749261,140,28.9,4213749265,212,9.4,4213749267,213,4.6,4213749263,141,11.1,,,,,,,,,,6msenows401fssj9jaih9g0a2,K. Araya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538051445,19,1,1,1,3,4vvf3sulx3a61fiyaarjdndjs,1,28.8,9.5,2023-04-23T14:01:28.745Z,2023-04-23T14:01:30Z,4213749379,212,8.7,4213749377,141,17.7,4213749375,140,22.5,4213749373,56,Back,4213749381,213,2.4,,,,,,,,,,5z6z0sw5jlr432mdo2yu5riay,Itziar Pinillos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538051503,20,1,1,1,5,4vvf3sulx3a61fiyaarjdndjs,1,22.1,18.6,2023-04-23T14:01:30.737Z,2023-04-23T14:01:37Z,4213749765,56,Back,4213749771,212,18.7,4213749769,141,45.4,4213749773,213,1.8,4213749767,140,18.2,,,,,,,,,,1zlt1xabh07byc3u8oid9gdn8,Sandra Villafañe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538051513,21,1,1,1,12,4vvf3sulx3a61fiyaarjdndjs,0,24.3,51.6,2023-04-23T14:01:37.177Z,2023-04-23T14:01:38Z,4213749827,212,11.3,4213749829,213,5.7,4213749823,140,33.2,4213749821,56,Back,4213749825,141,42.2,,,,,,,,,,51t40jr0wwgmuya85pnhjgx2i,Lauren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538051521,14,61,1,1,13,b9ecgxh884j2ugjrxwvpym192,1,72.9,57.6,2023-04-23T14:01:38.982Z,2023-04-23T14:59:24Z,4213749861,56,Center,,,,,,,,,,,,,,,,,,,,,,470znxtt0sf52aav1o8s1hkdm,Sandra Castelló,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538051589,22,1,1,1,17,4vvf3sulx3a61fiyaarjdndjs,1,44.3,29.2,2023-04-23T14:01:42.337Z,2023-04-23T14:01:43Z,4213750147,141,14.7,4213750143,56,Back,4213750149,212,10.0,4213750151,213,4.9,4213750145,140,45.8,,,,,,,,,,1g7gyw5fbuujomrqso7fzajxm,Aída Esteve,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538051617,23,1,1,1,18,4vvf3sulx3a61fiyaarjdndjs,1,46.5,12.9,2023-04-23T14:01:43.665Z,2023-04-23T14:01:45Z,4213750313,212,12.6,4213750309,140,55.9,4213750307,56,Center,4213750315,213,0.7,4213750311,141,24.3,,,,,,,,,,5z6z0sw5jlr432mdo2yu5riay,Itziar Pinillos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538051627,24,1,1,1,20,4vvf3sulx3a61fiyaarjdndjs,0,57.5,24.1,2023-04-23T14:01:45.786Z,2023-04-23T14:01:47Z,4213750343,140,69.0,4213750349,213,5.7,4213750347,212,14.5,4213750345,141,12.3,4213750341,56,Right,,,,,,,,,,6msenows401fssj9jaih9g0a2,K. Araya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538051637,15,49,1,1,22,b9ecgxh884j2ugjrxwvpym192,1,29.4,84.4,2023-04-23T14:01:47.398Z,2023-04-23T14:01:47Z,,,,,,,,,,,,,,,,,,,,,,,,,8tmzjcaglix0qj8zy7yp8w7o,R. Carrasco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538051691,16,1,1,1,24,b9ecgxh884j2ugjrxwvpym192,0,38.1,97.7,2023-04-23T14:01:49.175Z,2023-04-23T14:01:53Z,4213750721,1,,4213750713,140,76.1,4213750707,155,,4213750715,141,97.5,4213750711,56,Left,4213750719,213,6.3,4213750717,212,39.9,,,,8tmzjcaglix0qj8zy7yp8w7o,R. Carrasco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538051693,25,49,1,1,28,4vvf3sulx3a61fiyaarjdndjs,1,32.1,2.9,2023-04-23T14:01:53.730Z,2023-04-23T14:01:53Z,,,,,,,,,,,,,,,,,,,,,,,,,1zlt1xabh07byc3u8oid9gdn8,Sandra Villafañe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538051727,26,1,1,1,29,4vvf3sulx3a61fiyaarjdndjs,1,30.9,4.1,2023-04-23T14:01:54.761Z,2023-04-23T14:01:56Z,4213750917,140,21.5,4213750923,213,2.2,4213750919,141,22.7,4213750921,212,16.0,4213750915,56,Back,,,,,,,,,,1zlt1xabh07byc3u8oid9gdn8,Sandra Villafañe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538051761,27,1,1,1,31,4vvf3sulx3a61fiyaarjdndjs,1,21.1,25,2023-04-23T14:01:56.425Z,2023-04-23T14:01:59Z,4213751107,140,38.5,4213751113,213,6.2,4213751109,141,24.0,4213751111,212,18.3,4213751105,56,Back,,,,,,,,,,51t40jr0wwgmuya85pnhjgx2i,Lauren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538051785,28,1,1,1,34,4vvf3sulx3a61fiyaarjdndjs,1,42.1,31.5,2023-04-23T14:01:59.882Z,2023-04-23T14:02:04Z,4213751285,213,1.8,4213751273,140,37.1,4213751271,56,Back,4213751275,141,65.2,4213751279,212,23.5,,,,,,,,,,1g7gyw5fbuujomrqso7fzajxm,Aída Esteve,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538051801,29,3,1,1,38,4vvf3sulx3a61fiyaarjdndjs,0,37.2,68.1,2023-04-23T14:02:03.897Z,2023-04-23T14:02:05Z,4213751383,211,,4213751365,286,,4213751361,56,Back,,,,,,,,,,,,,,,,cyqlcyzogla6wql5pms4i02d,F. Bonsegundo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538051809,30,61,1,1,41,4vvf3sulx3a61fiyaarjdndjs,1,43.8,68.4,2023-04-23T14:02:06.435Z,2023-04-23T14:02:06Z,4213751437,56,Back,,,,,,,,,,,,,,,,,,,,,,cyqlcyzogla6wql5pms4i02d,F. Bonsegundo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538051821,17,1,1,1,41,b9ecgxh884j2ugjrxwvpym192,0,58,31.6,2023-04-23T14:02:06.710Z,2023-04-23T14:02:07Z,4213751511,212,1.5,4213751505,56,Center,4213751507,140,59.2,4213751509,141,30.3,4213751513,213,5.7,,,,,,,,,,c60g2qtl13gydk9p2pqbbnsb8,A. Kühn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538051853,31,1,1,1,43,4vvf3sulx3a61fiyaarjdndjs,0,63,84.7,2023-04-23T14:02:08.282Z,2023-04-23T14:02:12Z,4213751685,213,5.8,4213751681,141,70.3,4213751683,212,19.5,4213751679,140,79.1,4213751677,56,Center,,,,,,,,,,ergobfal6ny5w6xy1hsixrdhw,Lucía Pardo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538051901,18,5,1,1,48,b9ecgxh884j2ugjrxwvpym192,0,21.1,-1.6,2023-04-23T14:02:13.570Z,2023-04-23T14:51:35Z,4213752265,233,32,4213751957,56,Back,4213751959,347,,,,,,,,,,,,,,,,,c60g2qtl13gydk9p2pqbbnsb8,A. Kühn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538051947,32,5,1,1,48,4vvf3sulx3a61fiyaarjdndjs,1,78.9,101.6,2023-04-23T14:02:13.570Z,2023-04-23T14:02:21Z,4213752247,233,18,4213752243,56,Left,4213752245,347,,,,,,,,,,,,,,,,,ergobfal6ny5w6xy1hsixrdhw,Lucía Pardo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538051975,33,1,1,1,56,4vvf3sulx3a61fiyaarjdndjs,0,69.4,100,2023-04-23T14:02:21.315Z,2023-04-23T14:52:45Z,4213752395,107,,4213752403,212,9.0,4213752399,140,73.1,4213752401,141,89.7,4213752405,213,5.2,4213752397,56,Left,,,,,,,cyqlcyzogla6wql5pms4i02d,F. Bonsegundo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538051971,19,12,1,1,56,b9ecgxh884j2ugjrxwvpym192,1,19,14,2023-04-23T14:02:21.622Z,2023-04-23T15:00:20Z,4213752385,212,3.8,4213752381,140,19.7,4213752383,141,8.5,4213752387,213,4.9,4213752377,56,Back,,,,,,,,,,6ufssidf65zo52ru9q644hq3u,LaiaBallesté,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538051985,34,1,1,1,58,4vvf3sulx3a61fiyaarjdndjs,1,73.1,89.7,2023-04-23T14:02:23.433Z,2023-04-23T14:02:24Z,4213752443,213,2.0,4213752435,56,Left,4213752447,156,,4213752439,141,95.0,4213752437,140,71.6,4213752441,212,3.9,,,,,,,6msenows401fssj9jaih9g0a2,K. Araya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538052001,35,1,1,2,0,4vvf3sulx3a61fiyaarjdndjs,1,71.9,93.9,2023-04-23T14:02:25.345Z,2023-04-23T14:02:26Z,4213752541,141,88.3,4213752545,212,5.1,4213752531,56,Left,4213752535,140,75.2,4213752549,213,5.5,,,,,,,,,,cyqlcyzogla6wql5pms4i02d,F. Bonsegundo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538052017,36,3,1,2,1,4vvf3sulx3a61fiyaarjdndjs,0,79.8,88.6,2023-04-23T14:02:26.585Z,2023-04-23T14:02:31Z,4213752621,286,,4213753009,233,20,4213752619,56,Left,,,,,,,,,,,,,,,,6msenows401fssj9jaih9g0a2,K. Araya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538052083,20,7,1,2,1,b9ecgxh884j2ugjrxwvpym192,1,20.2,11.4,2023-04-23T14:02:26.586Z,2023-04-23T14:02:31Z,4213752943,285,,4213752993,233,36,4213752941,56,Back,,,,,,,,,,,,,,,,f6dtaackj9nd3ngnvs5nq0o9,S. Hagman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538052095,21,12,1,2,4,b9ecgxh884j2ugjrxwvpym192,1,9.3,7.9,2023-04-23T14:02:29.222Z,2023-04-23T15:00:18Z,4213753043,212,10.5,4213753089,167,,4213753045,213,5.7,4213753039,140,17.8,4213753037,56,Back,4213753041,141,0.0,,,,,,,1vcx3sprpnorl4q43abs8iuei,María Ruiz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538052105,22,5,1,2,5,b9ecgxh884j2ugjrxwvpym192,0,19.2,-0.8,2023-04-23T14:02:30.305Z,2023-04-23T14:51:35Z,4213753723,233,37,4213753075,347,,4213753073,56,Back,,,,,,,,,,,,,,,,6ufssidf65zo52ru9q644hq3u,LaiaBallesté,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
