id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/8/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/12/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/14/value,qualifier/15/value,assist
2487782989,119,15,1,13,34,1qoqz1tyay060cj5aha7rt1lp,1,91.9,53.6,2022-11-26T15:13:13.268Z,2022-11-26T15:13:34Z,3927161689,17,,3927162633,29,,3927162637,55,118,3927162649,230,98.5,3927162645,146,93.7,3927162641,102,50.4,3927162197,15,,3927162205,82,,3bnl8jpyjy436d6rq46apwei2,Lara Mata,,3927162635,154,3927162647,147,52.9,3927162643,103,19,3927162651,231,51.4,3927162195,25,3927161691,56,Center,,3927162201,328,,3927162631,78,3927162265,233,125,,,
2487782993,125,10,1,13,34,1azk57wev30h044w949j46kpu,1,8.3,49.7,2022-11-26T15:13:13.368Z,2022-11-26T15:18:22Z,3927161713,56,Back,3927162299,233,119,3927161711,94,,,,,,,,,,,,,,,,,1jepco4u9frbnmu5lyotlgu8k,Mariana Cerro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487783023,120,61,1,13,37,1qoqz1tyay060cj5aha7rt1lp,0,93.8,66.6,2022-11-26T15:13:16.220Z,2022-11-26T15:13:37Z,3927161899,56,Center,,,,,,,,,,,,,,,,,,,,,,49klmhzbsmlxnkp2w60y66sph,Sheila Guijarro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487783029,121,5,1,13,40,1qoqz1tyay060cj5aha7rt1lp,0,101.5,62.4,2022-11-26T15:13:18.828Z,2022-11-26T15:13:41Z,3927161987,233,126,3927161933,346,,3927161931,56,Center,,,,,,,,,,,,,,,,49klmhzbsmlxnkp2w60y66sph,Sheila Guijarro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487783017,126,5,1,13,40,1azk57wev30h044w949j46kpu,1,-1.5,37.6,2022-11-26T15:13:18.828Z,2022-11-26T15:13:20Z,3927161881,346,,3927161981,233,121,3927161879,56,Back,,,,,,,,,,,,,,,,1jepco4u9frbnmu5lyotlgu8k,Mariana Cerro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487783207,127,1,1,13,56,1azk57wev30h044w949j46kpu,1,3.7,43,2022-11-26T15:13:34.844Z,2022-11-26T15:13:37Z,3927162919,124,,3927162929,213,1.2,3927162921,56,Back,3927162925,141,70.1,3927162923,140,11.2,3927162927,212,20.0,3927162933,237,,,,,6nx2fpsn1549tqew7098csqg9,Sun Quiñones,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487783241,128,1,1,13,58,1azk57wev30h044w949j46kpu,1,12.6,72,2022-11-26T15:13:37.451Z,2022-11-26T15:13:40Z,3927163127,212,16.2,3927163123,140,4.7,3927163125,141,51.6,3927163121,56,Back,3927163129,213,4.2,,,,,,,,,,85vgjvamflqyzs4ov1fnaai95,Bibiane Schulze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487783293,129,1,1,14,1,1azk57wev30h044w949j46kpu,1,3,47,2022-11-26T15:13:40.443Z,2022-11-26T15:13:44Z,3927163395,212,21.2,3927163397,213,4.8,3927163393,141,16.0,3927163389,56,Back,3927163391,140,5.5,,,,,,,,,,6nx2fpsn1549tqew7098csqg9,Sun Quiñones,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487783321,130,1,1,14,5,1azk57wev30h044w949j46kpu,0,5.5,16,2022-11-26T15:13:44.013Z,2022-11-26T15:13:49Z,3927163505,140,53.1,3927163511,213,6.1,3927163507,141,4.0,3927163503,56,Right,3927163509,212,50.6,3927163501,155,,3927163513,1,,,,,si7seewiwpo5s7yi3jbxuo2y,Oihane Valdezate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487783367,122,1,1,14,9,1qoqz1tyay060cj5aha7rt1lp,0,45.4,95.6,2022-11-26T15:13:48.396Z,2022-11-26T15:13:51Z,3927163777,213,0.2,3927163773,141,100.0,3927163775,212,18.2,3927163767,3,,3927163769,56,Left,3927163771,140,62.3,,,,,,,8grsiemkt03k8c1g6am7vnxlh,F. Lara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487783373,123,5,1,14,11,1qoqz1tyay060cj5aha7rt1lp,0,63.2,101,2022-11-26T15:13:50.168Z,2022-11-26T15:14:00Z,3927163817,347,,3927163815,56,Left,3927164397,233,131,,,,,,,,,,,,,,,,8grsiemkt03k8c1g6am7vnxlh,F. Lara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487783465,131,5,1,14,11,1azk57wev30h044w949j46kpu,1,36.8,-1,2022-11-26T15:13:50.168Z,2022-11-26T15:18:24Z,3927164355,233,123,3927164343,347,,3927164339,56,Back,,,,,,,,,,,,,,,,si7seewiwpo5s7yi3jbxuo2y,Oihane Valdezate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487783493,132,1,1,14,21,1azk57wev30h044w949j46kpu,0,37.7,0,2022-11-26T15:14:00.157Z,2022-11-26T15:14:04Z,3927164535,141,4.0,3927164539,213,0.2,3927164529,107,,3927164531,56,Right,3927164533,140,55.3,3927164537,212,18.7,,,,,,,2lh6bupkrijpm9n916446nbop,Oihane Hernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487783501,124,49,1,14,24,1qoqz1tyay060cj5aha7rt1lp,1,43.8,97.2,2022-11-26T15:14:02.883Z,2022-11-26T15:14:03Z,,,,,,,,,,,,,,,,,,,,,,,,,8grsiemkt03k8c1g6am7vnxlh,F. Lara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487783547,125,1,1,14,25,1qoqz1tyay060cj5aha7rt1lp,0,43.8,97.2,2022-11-26T15:14:03.812Z,2022-11-26T15:14:08Z,3927164845,141,70.8,3927164849,213,5.8,3927164851,1,,3927164839,157,,3927164841,56,Center,3927164847,212,41.8,3927164843,140,79.7,,,,8grsiemkt03k8c1g6am7vnxlh,F. Lara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487783549,133,49,1,14,29,1azk57wev30h044w949j46kpu,1,21.2,31.1,2022-11-26T15:14:07.979Z,2022-11-26T15:14:08Z,,,,,,,,,,,,,,,,,,,,,,,,,85vgjvamflqyzs4ov1fnaai95,Bibiane Schulze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487783573,134,1,1,14,29,1azk57wev30h044w949j46kpu,1,21.2,31.1,2022-11-26T15:14:08.395Z,2022-11-26T15:14:10Z,3927164941,56,Back,3927164947,212,21.3,3927164943,140,4.1,3927164945,141,47.9,3927164949,213,2.6,,,,,,,,,,85vgjvamflqyzs4ov1fnaai95,Bibiane Schulze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487783675,135,1,1,14,31,1azk57wev30h044w949j46kpu,1,4.4,47.9,2022-11-26T15:14:10.172Z,2022-11-26T15:14:21Z,3927165675,140,14.9,3927165673,56,Back,3927165677,141,82.1,3927165681,213,1.1,3927165679,212,25.7,,,,,,,,,,2lh6bupkrijpm9n916446nbop,Oihane Hernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487783679,136,4,1,14,42,1azk57wev30h044w949j46kpu,1,30.9,90.4,2022-11-26T15:14:21.099Z,2022-11-26T15:14:24Z,3927165705,13,,3927165711,265,,3927165877,233,126,3927165707,56,Back,3927165709,152,,3927165713,285,,,,,,,,f0m3ncnvrrrj3wcgzrz7ja44q,Nerea Nevado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487783705,126,4,1,14,42,1qoqz1tyay060cj5aha7rt1lp,0,69.1,9.6,2022-11-26T15:14:21.100Z,2022-11-26T15:14:24Z,3927165855,152,,3927165857,265,,3927165853,56,Right,3927165897,286,,3927165893,233,136,3927165851,13,,,,,,,,5mk5a6g9962zs1f0dgv2g3o45,Nerea Pérez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487783821,137,1,1,14,56,1azk57wev30h044w949j46kpu,1,30.5,86.7,2022-11-26T15:14:35.515Z,2022-11-26T15:14:37Z,3927166563,141,29.6,3927166567,213,4.3,3927166555,155,,3927166553,5,,3927166557,152,,3927166565,212,41.7,3927166561,140,15.9,3927166559,56,Back,f0m3ncnvrrrj3wcgzrz7ja44q,Nerea Nevado,,3927166569,1,,,,,,,,,,,,,,,,,,,,,,,,,,
2487783871,138,1,1,14,58,1azk57wev30h044w949j46kpu,1,15.9,29.8,2022-11-26T15:14:37.019Z,2022-11-26T15:14:39Z,3927166771,213,2.5,3927166769,212,15.8,3927166759,56,Back,3927166767,141,44.3,3927166763,140,4.2,,,,,,,,,,si7seewiwpo5s7yi3jbxuo2y,Oihane Valdezate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487783875,139,1,1,15,0,1azk57wev30h044w949j46kpu,0,5.2,43.1,2022-11-26T15:14:39.387Z,2022-11-26T15:14:43Z,3927166795,56,Back,3927166799,141,14.0,3927166803,213,5.5,3927166797,140,24.5,3927166801,212,28.3,,,,,,,,,,6nx2fpsn1549tqew7098csqg9,Sun Quiñones,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487783883,127,49,1,15,2,1qoqz1tyay060cj5aha7rt1lp,1,70.4,83.6,2022-11-26T15:14:40.809Z,2022-11-26T15:14:40Z,,,,,,,,,,,,,,,,,,,,,,,,,61103f3yhhms1lylloihvbrv9,Ainoa Campo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487783961,128,1,1,15,9,1qoqz1tyay060cj5aha7rt1lp,1,82.2,87.7,2022-11-26T15:14:48.451Z,2022-11-26T15:14:49Z,3927167335,140,90.0,3927167341,213,0.1,3927167339,212,8.2,3927167337,141,88.6,3927167333,56,Left,,,,,,,,,,61103f3yhhms1lylloihvbrv9,Ainoa Campo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487783993,129,1,1,15,11,1qoqz1tyay060cj5aha7rt1lp,1,91,90,2022-11-26T15:14:49.603Z,2022-11-26T15:15:17Z,3927167597,140,87.4,3927167593,155,,3927167603,213,4.6,3927167595,56,Center,3927169191,210,13,3927167591,2,,3927167599,141,47.0,3927169193,154,,8grsiemkt03k8c1g6am7vnxlh,F. Lara,1,3927167601,212,,,,,,,,,,,,,,,29.5,,,,,,,,,,,
2487783999,130,13,1,15,14,1qoqz1tyay060cj5aha7rt1lp,1,87.4,47,2022-11-26T15:14:53.508Z,2022-11-26T15:15:18Z,3927167621,22,,3927169235,103,4.2,3927169247,146,90.8,3927169243,391,,3927169251,230,99.9,3927167629,56,Center,3927169227,154,,3927169223,73,,49klmhzbsmlxnkp2w60y66sph,Sheila Guijarro,,3927167625,17,3927169233,102,94.6,3927169249,147,57.0,3927169245,153,,3927169225,29,3927169241,328,,,3927169253,231,,3927169229,55,3927168533,72,,49.3,129,
2487784071,140,12,1,15,15,1azk57wev30h044w949j46kpu,1,7.1,31.4,2022-11-26T15:14:54.442Z,2022-11-26T15:48:42Z,3927168097,140,21.3,3927168101,212,21.1,3927168103,213,0.8,3927168099,141,53.3,3927168095,56,Back,,,,,,,,,,si7seewiwpo5s7yi3jbxuo2y,Oihane Valdezate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487784047,131,13,1,15,18,1qoqz1tyay060cj5aha7rt1lp,1,77.1,53.7,2022-11-26T15:14:57.075Z,2022-11-26T15:15:30Z,3927169631,72,,3927170027,77,,3927170041,231,51.4,3927167943,18,,3927170031,103,68.1,3927170029,102,64.9,3927167945,56,Center,3927170033,215,,23cz0ftfc2rstsut0wkmntm8l,Paola Soldevila,,3927170037,230,3927167941,22,,3927170035,458,,,,,,,,,,98.2,,,,,,,,,,,
2487784053,132,5,1,15,19,1qoqz1tyay060cj5aha7rt1lp,0,101,59.7,2022-11-26T15:14:58.467Z,2022-11-26T15:15:00Z,3927167993,346,,3927168157,233,141,3927167991,56,Center,,,,,,,,,,,,,,,,23cz0ftfc2rstsut0wkmntm8l,Paola Soldevila,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487784075,141,5,1,15,19,1azk57wev30h044w949j46kpu,1,-1,40.3,2022-11-26T15:14:58.467Z,2022-11-26T15:18:24Z,3927168119,346,,3927168125,233,132,3927168117,56,Back,,,,,,,,,,,,,,,,si7seewiwpo5s7yi3jbxuo2y,Oihane Valdezate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487784347,142,1,1,15,45,1azk57wev30h044w949j46kpu,1,2.7,51.8,2022-11-26T15:15:24.571Z,2022-11-26T15:15:25Z,3927169685,141,46.0,3927169689,213,5.8,3927169687,212,8.7,3927169683,140,10.1,3927169679,124,,3927169695,237,,3927169681,56,Back,,,,6nx2fpsn1549tqew7098csqg9,Sun Quiñones,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487784441,143,1,1,15,47,1azk57wev30h044w949j46kpu,1,9.5,46,2022-11-26T15:15:25.771Z,2022-11-26T15:15:32Z,3927170119,213,1.5,3927170115,141,66.6,3927170113,140,10.9,3927170117,212,14.1,3927170111,56,Back,,,,,,,,,,f2wy9lcvcg47ufsat67mdf0et,Marta Unzué,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487784463,144,1,1,15,53,1azk57wev30h044w949j46kpu,0,27.3,74.6,2022-11-26T15:15:32.012Z,2022-11-26T15:15:36Z,3927170197,56,Center,3927170193,155,,3927170211,213,5.7,3927170203,141,41.3,3927170207,212,42.6,3927170201,140,61.7,3927170213,1,,,,,85vgjvamflqyzs4ov1fnaai95,Bibiane Schulze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487784477,133,49,1,15,56,1qoqz1tyay060cj5aha7rt1lp,1,37.5,54,2022-11-26T15:15:34.707Z,2022-11-26T15:15:34Z,,,,,,,,,,,,,,,,,,,,,,,,,8grsiemkt03k8c1g6am7vnxlh,F. Lara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487784503,134,1,1,15,56,1qoqz1tyay060cj5aha7rt1lp,1,39.2,53.9,2022-11-26T15:15:35.235Z,2022-11-26T15:15:36Z,3927170397,212,8.2,3927170393,140,31.4,3927170391,56,Back,3927170399,213,3.1,3927170395,141,54.6,,,,,,,,,,8grsiemkt03k8c1g6am7vnxlh,F. Lara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487784533,135,1,1,15,57,1qoqz1tyay060cj5aha7rt1lp,1,31.4,58.1,2022-11-26T15:15:36.435Z,2022-11-26T15:15:38Z,3927170597,212,16.6,3927170589,140,46.3,3927170593,141,66.4,3927170583,56,Back,3927170601,213,0.3,,,,,,,,,,5fula0vkdt8dg2s1po4k9no16,Irene Miguélez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487784553,136,1,1,15,59,1qoqz1tyay060cj5aha7rt1lp,1,46.3,66.7,2022-11-26T15:15:38.435Z,2022-11-26T15:15:40Z,3927170719,212,5.8,3927170715,140,48.4,3927170721,213,5.1,3927170713,56,Back,3927170717,141,58.8,,,,,,,,,,8grsiemkt03k8c1g6am7vnxlh,F. Lara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487784563,137,1,1,16,1,1qoqz1tyay060cj5aha7rt1lp,0,53.5,61.8,2022-11-26T15:15:40.355Z,2022-11-26T15:15:41Z,3927170787,213,0.2,3927170779,140,62.5,3927170783,212,9.7,3927170781,141,64.8,3927170777,56,Center,,,,,,,,,,61103f3yhhms1lylloihvbrv9,Ainoa Campo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487784579,145,49,1,16,2,1azk57wev30h044w949j46kpu,1,35.6,37.9,2022-11-26T15:15:41.371Z,2022-11-26T15:15:41Z,,,,,,,,,,,,,,,,,,,,,,,,,si7seewiwpo5s7yi3jbxuo2y,Oihane Valdezate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487784665,146,1,1,16,3,1azk57wev30h044w949j46kpu,1,37.1,35.9,2022-11-26T15:15:42.475Z,2022-11-26T15:15:48Z,3927171381,213,5.5,3927171379,212,22.1,3927171377,141,12.7,3927171373,56,Right,3927171375,140,51.9,,,,,,,,,,si7seewiwpo5s7yi3jbxuo2y,Oihane Valdezate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487784701,147,1,1,16,9,1azk57wev30h044w949j46kpu,1,64.4,26.3,2022-11-26T15:15:48.331Z,2022-11-26T15:15:51Z,3927171577,141,13.7,3927171585,213,6.0,3927171565,56,Right,3927171581,212,26.7,3927171571,140,88.5,,,,,,,,,,88cflr7hnw1o3ej6y3wsj5p0p,Ane Azkona,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487784705,148,1,1,16,12,1azk57wev30h044w949j46kpu,0,88.4,13.7,2022-11-26T15:15:51.211Z,2022-11-26T15:15:52Z,3927171605,155,,3927171611,141,21.1,3927171603,2,,3927171607,56,Right,3927171615,213,1.3,3927171609,140,89.9,3927171613,212,5.3,,,,2lh6bupkrijpm9n916446nbop,Oihane Hernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487784709,138,61,1,16,13,1qoqz1tyay060cj5aha7rt1lp,1,7.3,81.5,2022-11-26T15:15:52.401Z,2022-11-26T15:15:52Z,3927171629,56,Back,,,,,,,,,,,,,,,,,,,,,,8grsiemkt03k8c1g6am7vnxlh,F. Lara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487784741,139,6,1,16,14,1qoqz1tyay060cj5aha7rt1lp,0,8.7,80.2,2022-11-26T15:15:53.003Z,2022-11-26T15:18:23Z,3927171785,56,Back,3927171787,73,,3927171819,233,149,,,,,,,,,,,,,,,,8grsiemkt03k8c1g6am7vnxlh,F. Lara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487784731,149,6,1,16,14,1azk57wev30h044w949j46kpu,1,91.3,19.8,2022-11-26T15:15:53.003Z,2022-11-26T15:15:55Z,3927171743,56,Right,3927171745,75,,3927171801,233,139,,,,,,,,,,,,,,,,2lh6bupkrijpm9n916446nbop,Oihane Hernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487785217,150,1,1,16,55,1azk57wev30h044w949j46kpu,1,99.5,0.5,2022-11-26T15:16:34.474Z,2022-11-26T15:29:46Z,3927174623,213,1.8,3927174613,6,,3927174617,140,95.2,3927174621,212,19.0,3927174615,56,Center,3927174619,141,27.7,,,,,,,f0m3ncnvrrrj3wcgzrz7ja44q,Nerea Nevado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487785219,151,61,1,16,59,1azk57wev30h044w949j46kpu,0,92.5,20.8,2022-11-26T15:16:38.586Z,2022-11-26T15:48:22Z,3927174629,56,Right,,,,,,,,,,,,,,,,,,,,,,eb1k3xi1oy9c5xkc30fgodg4,Clara Pinedo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487785203,140,49,1,17,0,1qoqz1tyay060cj5aha7rt1lp,1,10.6,87.7,2022-11-26T15:16:38.962Z,2022-11-26T15:16:39Z,,,,,,,,,,,,,,,,,,,,,,,,,4bpis8gkfy9n5pknxuw40hus4,Cienfu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487785247,141,1,1,17,0,1qoqz1tyay060cj5aha7rt1lp,1,12.2,88.7,2022-11-26T15:16:39.538Z,2022-11-26T15:16:43Z,3927174767,141,92.7,3927174763,56,Back,3927174769,212,24.1,3927174771,213,0.1,3927174765,140,35.0,,,,,,,,,,4bpis8gkfy9n5pknxuw40hus4,Cienfu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487785257,142,4,1,17,5,1qoqz1tyay060cj5aha7rt1lp,1,37.4,92.8,2022-11-26T15:16:43.618Z,2022-11-26T15:18:21Z,3927181163,233,153,3927174819,152,,3927174821,265,,3927174815,13,,3927174823,286,,3927174817,56,Back,,,,,,,3mgkmvazmdqvhtnkkigc24e3u,Belén,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487785423,153,4,1,17,5,1azk57wev30h044w949j46kpu,0,62.6,7.2,2022-11-26T15:16:43.619Z,2022-11-26T15:18:22Z,3927175771,285,,3927175769,265,,3927175767,152,,3927181167,233,142,3927175763,13,,3927175765,56,Right,,,,,,,2lh6bupkrijpm9n916446nbop,Oihane Hernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487785349,152,43,1,17,11,1azk57wev30h044w949j46kpu,1,0,0,2022-11-26T15:16:49.916Z,2022-11-26T15:17:02Z,3927175377,347,0,3927176161,144,5,3927175375,56,Right,,,,,,,,,,,,,,,,2lh6bupkrijpm9n916446nbop,Oihane Hernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487785545,143,1,1,17,28,1qoqz1tyay060cj5aha7rt1lp,0,36.5,94.8,2022-11-26T15:17:06.738Z,2022-11-26T15:17:09Z,3927176437,213,6.1,3927176433,141,82.1,3927176423,5,,3927176427,152,,3927176425,155,,3927176435,212,39.6,3927176431,140,73.3,3927176429,56,Left,8grsiemkt03k8c1g6am7vnxlh,F. Lara,,3927176439,1,,,,,,,,,,,,,,,,,,,,,,,,,,
2487785573,154,1,1,17,30,1azk57wev30h044w949j46kpu,1,21.6,26.2,2022-11-26T15:17:09.307Z,2022-11-26T15:17:11Z,3927176601,140,34.7,3927176607,213,0.0,3927176603,141,26.8,3927176599,56,Back,3927176605,212,13.8,,,,,,,,,,si7seewiwpo5s7yi3jbxuo2y,Oihane Valdezate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487785577,155,49,1,17,32,1azk57wev30h044w949j46kpu,1,34.7,26.8,2022-11-26T15:17:11.562Z,2022-11-26T15:17:11Z,,,,,,,,,,,,,,,,,,,,,,,,,1jepco4u9frbnmu5lyotlgu8k,Mariana Cerro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487785585,156,1,1,17,33,1azk57wev30h044w949j46kpu,1,34.7,26.8,2022-11-26T15:17:11.739Z,2022-11-26T15:17:12Z,3927176645,140,33.0,3927176651,213,4.6,3927176643,56,Back,3927176647,141,10.7,3927176649,212,11.1,,,,,,,,,,1jepco4u9frbnmu5lyotlgu8k,Mariana Cerro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487785609,157,1,1,17,34,1azk57wev30h044w949j46kpu,1,33,10.7,2022-11-26T15:17:12.731Z,2022-11-26T15:17:14Z,3927176719,141,10.9,3927176721,212,9.2,3927176717,140,24.2,3927176723,213,3.1,3927176711,56,Back,,,,,,,,,,88cflr7hnw1o3ej6y3wsj5p0p,Ane Azkona,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487785619,158,1,1,17,36,1azk57wev30h044w949j46kpu,0,25.9,12,2022-11-26T15:17:14.699Z,2022-11-26T15:48:30Z,3927176769,140,53.7,3927176765,155,,3927176771,141,11.4,3927176773,212,29.2,3927176775,213,6.3,3927176767,56,Right,,,,,,,2lh6bupkrijpm9n916446nbop,Oihane Hernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487785629,144,8,1,17,37,1qoqz1tyay060cj5aha7rt1lp,1,44.9,88.7,2022-11-26T15:17:16.258Z,2022-11-26T15:17:16Z,3927176787,56,Back,,,,,,,,,,,,,,,,,,,,,,8grsiemkt03k8c1g6am7vnxlh,F. Lara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487785675,145,49,1,17,39,1qoqz1tyay060cj5aha7rt1lp,1,41.1,89.4,2022-11-26T15:17:18.403Z,2022-11-26T15:17:18Z,,,,,,,,,,,,,,,,,,,,,,,,,8grsiemkt03k8c1g6am7vnxlh,F. Lara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487785697,146,1,1,17,43,1qoqz1tyay060cj5aha7rt1lp,0,38.5,97.7,2022-11-26T15:17:21.778Z,2022-11-26T15:17:23Z,3927177093,140,37.5,3927177097,212,1.6,3927177095,141,95.9,3927177191,233,159,3927177091,56,Back,3927177195,286,,3927177189,236,,3927177099,213,4.0,8grsiemkt03k8c1g6am7vnxlh,F. Lara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487785711,159,74,1,17,43,1azk57wev30h044w949j46kpu,1,62.9,7.4,2022-11-26T15:17:21.779Z,2022-11-26T15:45:09Z,3927177209,233,146,3927177159,56,Right,3927177161,285,,,,,,,,,,,,,,,,,ak7rstu77leltpt7c104ca4q2,Peke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487785729,147,5,1,17,44,1qoqz1tyay060cj5aha7rt1lp,1,40.2,101.8,2022-11-26T15:17:22.993Z,2022-11-26T15:17:25Z,3927177293,56,Back,3927177301,233,160,3927177295,347,,,,,,,,,,,,,,,,,8grsiemkt03k8c1g6am7vnxlh,F. Lara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487785723,160,5,1,17,44,1azk57wev30h044w949j46kpu,0,59.8,-1.8,2022-11-26T15:17:22.993Z,2022-11-26T15:18:25Z,3927177257,56,Right,3927177259,347,,3927177307,233,147,,,,,,,,,,,,,,,,ak7rstu77leltpt7c104ca4q2,Peke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487785791,148,1,1,17,52,1qoqz1tyay060cj5aha7rt1lp,0,40.8,100,2022-11-26T15:17:30.962Z,2022-11-26T15:17:32Z,3927177663,213,6.1,3927177655,56,Left,3927177661,212,23.8,3927177659,141,94.5,3927177657,140,62.9,3927177653,107,,3927177665,1,,,,,8grsiemkt03k8c1g6am7vnxlh,F. Lara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487785819,161,1,1,17,54,1azk57wev30h044w949j46kpu,0,24.1,10.9,2022-11-26T15:17:33.018Z,2022-11-26T15:17:35Z,3927177797,3,,3927177801,140,37.6,3927177803,141,16.7,3927177807,213,0.3,3927177799,56,Back,3927177805,212,14.7,,,,,,,si7seewiwpo5s7yi3jbxuo2y,Oihane Valdezate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487785821,149,1,1,17,54,1qoqz1tyay060cj5aha7rt1lp,1,58.5,90.3,2022-11-26T15:17:33.393Z,2022-11-26T15:17:34Z,3927177811,56,Left,3927177819,213,3.9,3927177813,140,54.2,3927177817,212,6.0,3927177809,3,,3927177815,141,84.5,,,,,,,49klmhzbsmlxnkp2w60y66sph,Sheila Guijarro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487785825,150,1,1,17,55,1qoqz1tyay060cj5aha7rt1lp,0,54.3,84.5,2022-11-26T15:17:34.227Z,2022-11-26T15:17:35Z,3927177847,212,8.3,3927177831,56,Left,3927177845,141,83.9,3927177841,140,62.2,3927177849,213,6.2,3927177827,3,,,,,,,,61103f3yhhms1lylloihvbrv9,Ainoa Campo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
