id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,keyPass,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/10/value,qualifier/12/value,assist,qualifier/15/value,qualifier/13/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId
2490294513,1,34,16,0,0,bxlqcsb8ylen7lng9qy50eoq5,1,0,0,2022-12-11T10:26:48.407Z,2022-12-11T11:29:49Z,3940454109,30,"91vjxbtjn9fmsatxvncmwxyhh, 8m8fk05kqcs7ver68ubl61mju, 9x6jbuibbl7ysh0oovghyw4id, 4nbtzqsvw5ecwsh0k19rzoiga, 5hk1m1corx8iy26z88eo65fpx, f24lwuatps6dy3yzdifyir6qd, 5e5sc7yzyi9kja9edk892br9x, 5ag0647kn7k4y21y8nigiwxqt, d71c1o7e1t448gemysrgisj8q, 5jwmy7qi01na2bmyw3zo3is8a, u29d1e3mswrdqx1aqfhuj8ph, efrr99onfcuvb2gylkvvrnl9m, 791g6utcjg9779zlvf7gyavze, 57ubfxv6ujkk5cictmez4op1x, 5q1oexaovibgn83v5kmjfanvu, bruuz81usy0wu8hpg4d6af3e1, em7ia2l8t9011hu2mnihjf90q, 2myvrf79lwv6qu0s4ie3vmg44",3940454121,227,"0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0",3940454111,44,"1, 3, 3, 2, 2, 2, 3, 3, 4, 4, 4, 5, 5, 5, 5, 5, 5, 5",3940454113,59,"1, 20, 17, 16, 14, 2, 23, 6, 10, 19, 8, 5, 9, 11, 12, 13, 15, 26",3940454117,131,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 0, 0, 0, 0, 0, 0, 0",3940454115,130,13,3940495371,197,17022,3940454119,194,5ag0647kn7k4y21y8nigiwxqt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490294565,1,34,16,0,0,7mk4va7b2p6tnv2xjxcgjy8h6,1,0,0,2022-12-11T10:27:08.015Z,2022-12-11T11:38:08Z,3940454341,59,"13, 22, 21, 4, 2, 3, 8, 14, 19, 9, 7, 1, 6, 10, 11, 17, 18, 20, 26, 27, 28, 29",3940454345,131,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0",3940464799,194,6lruud03b1so5uyjduuthtuj9,3940454337,30,"epgai2aff40j82jb3gumaehka, 1dfho5ul0u10h5m7cmtmj5x7u, cfmly5uuomypp4t0pibgtfazu, q3xvi1pbz5hmr6zw6np6v4yd, 8vwiezkux2gxs99ziy7x69fu2, d2at1haixfnekibqj89y4nxed, a0g0ldiol9fzw09gk5i9e15w4, 6lruud03b1so5uyjduuthtuj9, 61ho0mi13ewpotj5udjt7mz2s, 2j37sn6v53zhgz2hf1q33gzdg, du0eybpvf5vcvtuj074x74jdg, 1bvbnq69gxx0nciovzzf6o8dm, 3u9vtcqa5td8weoufpzirruhg, 83wqrctlm3zpp10zmx1tjc9ka, c1ll2hqt71suy8bgwswpci9uy, 7dlyawb4x2lr5gjcz5b1y5ivp, du4sd3yhhb3avedd8yzjd6dey, 4ts1xba21nxqu8shbfzcvj27d, 6k3tv5vtn1anx8n3cfhg292c4, 9rk08avs1361jws1ibs5frl04, 285jxpswzkplk2w879bi22vis, el4bnobs51jk4zplxn267rlsk",3940454339,44,"1, 3, 3, 2, 2, 2, 3, 3, 4, 4, 4, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5",3940454347,227,"0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0",3940541277,197,12185,3940454343,130,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490300121,2,32,1,0,0,7mk4va7b2p6tnv2xjxcgjy8h6,1,0,0,2022-12-11T11:02:44.896Z,2022-12-11T11:02:45Z,3940482753,127,Right to Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490300127,2,32,1,0,0,bxlqcsb8ylen7lng9qy50eoq5,1,0,0,2022-12-11T11:02:44.896Z,2022-12-11T11:02:47Z,3940482765,127,Left to Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490300151,3,1,1,0,0,7mk4va7b2p6tnv2xjxcgjy8h6,1,50,50,2022-12-11T11:02:45.348Z,2022-12-11T11:02:47Z,3940482867,213,3.7,3940482863,141,40.5,3940482869,279,S,3940482865,212,12.9,3940482859,56,Back,3940482861,140,39.4,,,,,,,2j37sn6v53zhgz2hf1q33gzdg,Sanadri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490300155,4,1,1,0,2,7mk4va7b2p6tnv2xjxcgjy8h6,1,39.4,40.5,2022-12-11T11:02:47.374Z,2022-12-11T11:02:49Z,3940482885,213,2.3,3940482881,141,60.6,3940482877,56,Back,3940482883,212,17.6,3940482879,140,28.8,,,,,,,,,,6lruud03b1so5uyjduuthtuj9,Miriam Diéguez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490300159,5,1,1,0,4,7mk4va7b2p6tnv2xjxcgjy8h6,0,28.8,60.6,2022-12-11T11:02:49.103Z,2022-12-11T11:02:49Z,3940482901,141,25.9,3940482897,56,Center,3940482899,140,77.2,3940482895,155,,3940482905,213,5.8,3940482903,212,56.0,3940482907,1,,,,,q3xvi1pbz5hmr6zw6np6v4yd,C. Sáez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490300167,3,8,1,0,6,bxlqcsb8ylen7lng9qy50eoq5,1,29,64.8,2022-12-11T11:02:51.670Z,2022-12-11T11:02:51Z,3940482931,56,Back,,,,,,,,,,,,,,,,,,,,,,4nbtzqsvw5ecwsh0k19rzoiga,Almudena Rivero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490300175,6,1,1,0,8,7mk4va7b2p6tnv2xjxcgjy8h6,0,71.1,33.8,2022-12-11T11:02:53.278Z,2022-12-11T11:02:53Z,3940482971,213,3.8,3940482969,212,0.5,3940482965,140,70.7,3940482963,56,Center,3940482967,141,33.3,,,,,,,,,,2j37sn6v53zhgz2hf1q33gzdg,Sanadri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490300197,4,3,1,0,10,bxlqcsb8ylen7lng9qy50eoq5,0,29.4,63.6,2022-12-11T11:02:55.565Z,2022-12-11T12:03:51Z,3940483069,56,Back,3940483831,233,7,3940483071,285,,,,,,,,,,,,,,,,,5ag0647kn7k4y21y8nigiwxqt,Nagore Calderón,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490300185,7,7,1,0,10,7mk4va7b2p6tnv2xjxcgjy8h6,0,70.6,36.4,2022-12-11T11:02:55.566Z,2022-12-11T11:03:31Z,3940483027,286,,3940483025,56,Center,3940483827,233,4,,,,,,,,,,,,,,,,2j37sn6v53zhgz2hf1q33gzdg,Sanadri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490300199,8,1,1,0,11,7mk4va7b2p6tnv2xjxcgjy8h6,1,68.2,36.5,2022-12-11T11:02:56.541Z,2022-12-11T11:02:59Z,3940483077,140,72.4,3940483081,212,22.3,3940483079,141,4.4,3940483083,213,4.9,3940483075,56,Right,,,,,,,,,,a0g0ldiol9fzw09gk5i9e15w4,Miku Ito,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490300209,9,1,1,0,14,7mk4va7b2p6tnv2xjxcgjy8h6,1,72.4,4.4,2022-12-11T11:02:59.630Z,2022-12-11T11:03:01Z,3940483121,140,55.0,3940483125,212,19.1,3940483119,56,Right,3940483123,141,12.8,3940483127,213,2.8,,,,,,,,,,1dfho5ul0u10h5m7cmtmj5x7u,Cristina Auñón,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490300215,10,1,1,0,16,7mk4va7b2p6tnv2xjxcgjy8h6,1,55,12.8,2022-12-11T11:03:01.489Z,2022-12-11T11:03:04Z,3940483175,141,21.6,3940483179,213,0.3,3940483177,212,22.5,3940483173,140,75.7,3940483169,155,,3940483171,56,Center,,,,,,,d2at1haixfnekibqj89y4nxed,O. Ohale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490300225,11,1,1,0,19,7mk4va7b2p6tnv2xjxcgjy8h6,1,75.7,21.6,2022-12-11T11:03:04.462Z,2022-12-11T11:03:07Z,3940483227,213,5.7,3940483223,141,4.9,3940483219,56,Right,3940483225,212,22.3,3940483221,140,94.0,,,,,,,,,,61ho0mi13ewpotj5udjt7mz2s,Sara Carrillo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490300233,12,1,1,0,22,7mk4va7b2p6tnv2xjxcgjy8h6,0,94,4.9,2022-12-11T11:03:07.422Z,2022-12-11T11:03:08Z,3940483269,233,5,3940483259,212,1.8,3940483249,2,,3940483251,155,,3940483267,236,,3940483261,213,1.3,3940483255,140,94.5,3940483273,286,,1dfho5ul0u10h5m7cmtmj5x7u,Cristina Auñón,3940483253,56,Right,3940483257,141,7.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490300229,5,12,1,0,22,bxlqcsb8ylen7lng9qy50eoq5,1,7.9,92.3,2022-12-11T11:03:07.522Z,2022-12-11T11:03:09Z,3940483277,233,12,3940483235,56,Back,3940483233,185,,,,,,,,,,,,,,,,,4nbtzqsvw5ecwsh0k19rzoiga,Almudena Rivero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490300243,6,6,1,0,24,bxlqcsb8ylen7lng9qy50eoq5,0,2.1,90.8,2022-12-11T11:03:09.230Z,2022-12-11T11:13:22Z,3940483329,56,Back,3940483685,233,13,3940483675,73,,,,,,,,,,,,,,,,,4nbtzqsvw5ecwsh0k19rzoiga,Almudena Rivero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490300255,13,6,1,0,24,7mk4va7b2p6tnv2xjxcgjy8h6,1,97.9,9.2,2022-12-11T11:03:09.230Z,2022-12-11T11:03:24Z,3940483681,233,6,3940483383,56,Right,3940483385,75,,,,,,,,,,,,,,,,,1dfho5ul0u10h5m7cmtmj5x7u,Cristina Auñón,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490300375,14,1,1,0,51,7mk4va7b2p6tnv2xjxcgjy8h6,0,99.5,0.5,2022-12-11T11:03:36.222Z,2022-12-11T11:09:36Z,3940484007,223,,3940484011,140,89.8,3940484003,6,,3940484009,56,Center,3940484005,155,,3940484019,1,,3940484015,212,39.8,3940484013,141,57.1,du0eybpvf5vcvtuj074x74jdg,Ane Miren,3940484017,213,1.8,3940484001,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490300409,7,44,1,0,52,bxlqcsb8ylen7lng9qy50eoq5,1,6.8,44.1,2022-12-11T11:03:37.212Z,2022-12-11T12:03:49Z,3940489295,233,17,3940484191,56,Back,3940484193,285,,,,,,,,,,,,,,,,,5jwmy7qi01na2bmyw3zo3is8a,Cristina Martín-Prieto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490300485,17,44,1,0,52,7mk4va7b2p6tnv2xjxcgjy8h6,0,93.2,55.9,2022-12-11T11:03:37.213Z,2022-12-11T11:08:08Z,3940489301,233,7,3940484519,56,Center,3940484521,286,,,,,,,,,,,,,,,,,8vwiezkux2gxs99ziy7x69fu2,Elba Vergés,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490300379,15,13,1,0,53,7mk4va7b2p6tnv2xjxcgjy8h6,1,89.8,57.1,2022-12-11T11:03:38.221Z,2022-12-11T11:11:31Z,3940492997,153,,3940493187,146,94.9,3940493179,102,57.5,3940493171,29,,3940493173,154,,3940493175,55,17,3940492993,20,,3940493191,230,97.6,q3xvi1pbz5hmr6zw6np6v4yd,C. Sáez,3940493181,103,11.1,3940493169,83,,,3940493185,328,3940484045,56,Center,3940492991,25,3940484043,17,3940493193,231,52.3,3940493183,108,3940493189,147,53.6,,,,,,,,,,,,,
2490300421,8,12,1,1,1,bxlqcsb8ylen7lng9qy50eoq5,1,4.3,42.9,2022-12-11T11:03:46.421Z,2022-12-11T11:37:00Z,3940484721,167,,3940484725,141,37.1,3940484729,213,3.7,3940484723,140,0.0,3940484235,56,Back,3940484727,212,6.9,,,,,,,f24lwuatps6dy3yzdifyir6qd,Diana Gomes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490300425,9,6,1,1,3,bxlqcsb8ylen7lng9qy50eoq5,0,4.5,41,2022-12-11T11:03:48.077Z,2022-12-11T11:13:23Z,3940485765,233,16,3940485741,73,,3940484249,56,Back,,,,,,,,,,,,,,,,5jwmy7qi01na2bmyw3zo3is8a,Cristina Martín-Prieto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490300423,16,6,1,1,3,7mk4va7b2p6tnv2xjxcgjy8h6,1,95.5,59,2022-12-11T11:03:48.077Z,2022-12-11T11:05:01Z,3940484239,73,,3940484237,56,Center,3940485747,233,9,,,,,,,,,,,,,,,,q3xvi1pbz5hmr6zw6np6v4yd,C. Sáez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490300535,18,1,1,1,27,7mk4va7b2p6tnv2xjxcgjy8h6,0,99.9,99.3,2022-12-11T11:04:11.965Z,2022-12-11T11:37:08Z,3940484785,141,46.0,3940484789,213,4.5,3940484773,2,,3940484777,155,,3940484787,212,36.9,3940484775,6,,3940484779,223,,3940484783,140,93.3,a0g0ldiol9fzw09gk5i9e15w4,Miku Ito,3940484781,56,Center,3940484791,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490300569,10,12,1,1,32,bxlqcsb8ylen7lng9qy50eoq5,1,12.4,44,2022-12-11T11:04:17.429Z,2022-12-11T11:04:21Z,3940484951,212,11.4,3940484945,56,Back,3940484949,141,45.7,3940484953,213,0.1,3940484947,140,23.2,,,,,,,,,,5ag0647kn7k4y21y8nigiwxqt,Nagore Calderón,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490300555,19,15,1,1,32,7mk4va7b2p6tnv2xjxcgjy8h6,1,81.8,51.1,2022-12-11T11:04:17.773Z,2022-12-11T11:05:06Z,3940485809,133,,3940485821,146,98.2,3940485823,147,49.3,3940484875,18,,3940485827,233,11,3940484877,56,Center,3940485819,458,,3940485715,72,,6lruud03b1so5uyjduuthtuj9,Miriam Diéguez,3940485811,102,50.6,3940485807,78,,,3940485713,25,3940485813,103,7.6,3940485817,328,3940485815,215,,,,,,,,,,,,,,,,,,,,,
2490300571,11,10,1,1,32,bxlqcsb8ylen7lng9qy50eoq5,1,2.1,49.7,2022-12-11T11:04:17.873Z,2022-12-11T11:04:59Z,3940484959,178,,3940484961,182,,3940485723,233,19,3940484957,173,,3940484963,56,Back,,,,,,,,,,91vjxbtjn9fmsatxvncmwxyhh,Esther Sullastres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490300605,12,1,1,1,38,bxlqcsb8ylen7lng9qy50eoq5,1,10,58.8,2022-12-11T11:04:23.836Z,2022-12-11T11:04:29Z,3940485075,123,,3940485079,140,40.3,3940485083,212,36.8,3940485087,1,,3940485081,141,86.1,3940485077,56,Back,3940485085,213,0.5,,,,91vjxbtjn9fmsatxvncmwxyhh,Esther Sullastres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490300621,13,1,1,1,46,bxlqcsb8ylen7lng9qy50eoq5,1,76.1,81.8,2022-12-11T11:04:31.604Z,2022-12-11T11:04:33Z,3940485165,140,87.4,3940485169,212,12.8,3940485171,213,0.4,3940485167,141,88.7,3940485163,56,Left,,,,,,,,,,9x6jbuibbl7ysh0oovghyw4id,Débora García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490300637,14,1,1,1,48,bxlqcsb8ylen7lng9qy50eoq5,1,87.2,91.2,2022-12-11T11:04:33.612Z,2022-12-11T11:04:38Z,3940485249,141,77.1,3940485247,140,80.7,3940485253,213,4.1,3940485243,56,Center,3940485251,212,11.8,,,,,,,,,,u29d1e3mswrdqx1aqfhuj8ph,J. Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490300659,15,1,1,1,53,bxlqcsb8ylen7lng9qy50eoq5,1,81.9,88.2,2022-12-11T11:04:38.565Z,2022-12-11T11:04:57Z,3940485351,141,47.5,3940485355,213,5.0,3940485349,140,88.9,3940485345,155,,3940485343,2,,3940485353,212,28.6,3940485665,210,15,3940485347,56,Center,9x6jbuibbl7ysh0oovghyw4id,Débora García,3940485669,154,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490300663,16,15,1,1,56,bxlqcsb8ylen7lng9qy50eoq5,1,88.9,47.5,2022-12-11T11:04:41.801Z,2022-12-11T11:04:57Z,3940485371,56,Center,3940485673,78,,3940485689,147,50.4,3940485365,22,,3940485677,154,,3940485675,29,,3940485367,17,,3940485469,15,,5jwmy7qi01na2bmyw3zo3is8a,Cristina Martín-Prieto,3940485685,103,18.4,3940485687,146,98.1,,3940485693,233,3940485679,55,15,3940485683,102,3940485473,328,,,,,,,,,20,50.6,,,,,,,,,,,
2490300653,20,10,1,1,57,7mk4va7b2p6tnv2xjxcgjy8h6,1,1.2,49.6,2022-12-11T11:04:41.901Z,2022-12-11T11:04:48Z,3940485517,233,16,3940485495,177,,3940485325,182,,3940485327,56,Back,3940485323,178,,,,,,,,,,,epgai2aff40j82jb3gumaehka,Jana Henseler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490300655,21,52,1,1,57,7mk4va7b2p6tnv2xjxcgjy8h6,1,1.2,49.6,2022-12-11T11:04:42.700Z,2022-12-11T11:04:43Z,,,,,,,,,,,,,,,,,,,,,,,,,epgai2aff40j82jb3gumaehka,Jana Henseler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490300753,22,1,1,2,20,7mk4va7b2p6tnv2xjxcgjy8h6,0,15.4,59.2,2022-12-11T11:05:05.469Z,2022-12-11T11:05:10Z,3940485869,199,,3940485871,56,Center,3940485881,1,,3940485875,141,65.0,3940485879,213,0.1,3940485877,212,52.3,3940485873,140,65.1,,,,epgai2aff40j82jb3gumaehka,Jana Henseler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490300759,17,12,1,2,22,bxlqcsb8ylen7lng9qy50eoq5,1,17.1,38.5,2022-12-11T11:05:07.836Z,2022-12-11T11:05:10Z,3940485923,212,19.7,3940485917,56,Back,3940485921,141,46.3,3940485925,213,0.3,3940485919,140,35.2,,,,,,,,,,f24lwuatps6dy3yzdifyir6qd,Diana Gomes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490300763,18,49,1,2,25,bxlqcsb8ylen7lng9qy50eoq5,1,26.2,72.6,2022-12-11T11:05:10.827Z,2022-12-11T11:05:11Z,,,,,,,,,,,,,,,,,,,,,,,,,9x6jbuibbl7ysh0oovghyw4id,Débora García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490300817,19,1,1,2,32,bxlqcsb8ylen7lng9qy50eoq5,1,43.3,93,2022-12-11T11:05:17.034Z,2022-12-11T11:05:23Z,3940486111,212,19.4,3940486107,140,26.3,3940486105,56,Back,3940486109,141,81.9,3940486113,213,3.5,,,,,,,,,,9x6jbuibbl7ysh0oovghyw4id,Débora García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490300827,20,1,1,2,38,bxlqcsb8ylen7lng9qy50eoq5,1,26.6,78.3,2022-12-11T11:05:23.099Z,2022-12-11T11:05:24Z,3940486151,213,5.5,3940486149,212,13.0,3940486145,140,35.4,3940486143,56,Back,3940486147,141,64.8,,,,,,,,,,4nbtzqsvw5ecwsh0k19rzoiga,Almudena Rivero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490300833,21,1,1,2,39,bxlqcsb8ylen7lng9qy50eoq5,1,35.7,64.7,2022-12-11T11:05:24.724Z,2022-12-11T12:01:55Z,3940486191,212,21.7,3940486189,141,66.3,3940486185,56,Center,3940486187,140,56.3,3940486193,213,0.1,,,,,,,,,,u29d1e3mswrdqx1aqfhuj8ph,J. Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490300837,22,61,1,2,42,bxlqcsb8ylen7lng9qy50eoq5,0,56.2,66.8,2022-12-11T11:05:27.324Z,2022-12-11T12:01:54Z,3940486213,56,Center,,,,,,,,,,,,,,,,,,,,,,d71c1o7e1t448gemysrgisj8q,Inma Gabarro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490300843,23,49,1,2,42,7mk4va7b2p6tnv2xjxcgjy8h6,1,35.6,41.2,2022-12-11T11:05:27.884Z,2022-12-11T11:05:28Z,,,,,,,,,,,,,,,,,,,,,,,,,d2at1haixfnekibqj89y4nxed,O. Ohale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490300847,24,1,1,2,43,7mk4va7b2p6tnv2xjxcgjy8h6,0,33.5,39,2022-12-11T11:05:28.396Z,2022-12-11T11:05:29Z,3940486241,56,Center,3940486251,1,,3940486245,141,64.7,3940486249,213,0.4,3940486243,140,70.8,3940486247,212,42.9,3940486239,157,,,,,d2at1haixfnekibqj89y4nxed,O. Ohale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490301021,24,51,1,2,43,bxlqcsb8ylen7lng9qy50eoq5,1,33.1,41.8,2022-12-11T11:05:28.643Z,2022-12-11T12:01:56Z,3940487197,170,,,,,,,,,,,,,,,,,,,,,,,f24lwuatps6dy3yzdifyir6qd,Diana Gomes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490300859,23,8,1,2,46,bxlqcsb8ylen7lng9qy50eoq5,1,29.4,36.5,2022-12-11T11:05:31.116Z,2022-12-11T11:05:31Z,3940486295,56,Back,,,,,,,,,,,,,,,,,,,,,,f24lwuatps6dy3yzdifyir6qd,Diana Gomes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490300873,25,1,1,2,47,7mk4va7b2p6tnv2xjxcgjy8h6,1,66.1,66.1,2022-12-11T11:05:32.035Z,2022-12-11T11:05:33Z,3940486357,213,4.9,3940486353,141,50.5,3940486349,56,Center,3940486355,212,10.7,3940486351,140,67.6,,,,,,,,,,du0eybpvf5vcvtuj074x74jdg,Ane Miren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490300899,26,1,1,2,48,7mk4va7b2p6tnv2xjxcgjy8h6,1,67.6,50.5,2022-12-11T11:05:33.547Z,2022-12-11T11:06:30Z,3940486507,213,0.1,3940487215,22,,3940486503,141,51.6,3940487211,210,16,3940486499,56,Center,3940486505,212,7.8,3940487213,154,,3940486501,140,75.0,2j37sn6v53zhgz2hf1q33gzdg,Sanadri,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,
2490300903,27,16,1,2,52,7mk4va7b2p6tnv2xjxcgjy8h6,1,86.2,41.4,2022-12-11T11:05:37.243Z,2022-12-11T11:06:31Z,3940487219,76,,3940487225,55,26,3940487223,154,,3940486759,375,02:51.409,3940487221,29,,3940486517,22,,3940487237,231,47.7,3940487229,102,52.6,du0eybpvf5vcvtuj074x74jdg,Ane Miren,3940486755,374,2022-12-11 11:05:36.305,3940486751,20,,,3940487233,215,3940486521,56,Center,3940487235,230,3940486519,17,3940487231,103,15.8,,,,,,,97.3,,,,,,,,,,,
