id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,keyPass,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/8/value,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/11/value,qualifier/14/value,qualifier/13/value,qualifier/15/value,assist,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value
2547677975,109,5,1,11,46,djz9e25b9zuiu5rmv1zha3i6f,0,21.6,101.8,2023-05-13T10:13:56.069Z,2023-05-13T10:34:52Z,4272107719,347,,4272108175,233,104,4272107717,56,Back,,,,,,,,,,,,,,,,et6offb5y91ch6mlol3dwcd0p,R. Babajide,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547678137,105,1,1,12,10,7mk4va7b2p6tnv2xjxcgjy8h6,0,86.9,0,2023-05-13T10:14:20.470Z,2023-05-13T10:14:24Z,4272108497,107,,4272108503,141,38.9,4272108509,1,,4272108505,212,27.9,4272108501,140,90.0,4272108507,213,1.5,4272108499,56,Center,,,,61ho0mi13ewpotj5udjt7mz2s,Sara Carrillo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547678195,110,44,1,12,14,djz9e25b9zuiu5rmv1zha3i6f,1,9.6,62.8,2023-05-13T10:14:23.877Z,2023-05-13T10:15:43Z,4272108797,285,,4272111633,233,106,4272108795,56,Back,,,,,,,,,,,,,,,,4ngzyppqh4iaqqy0vrynwz66s,Violeta García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547678143,106,44,1,12,14,7mk4va7b2p6tnv2xjxcgjy8h6,0,90.4,37.2,2023-05-13T10:14:23.878Z,2023-05-13T10:15:44Z,4272108527,56,Center,4272111637,233,110,4272108529,286,,,,,,,,,,,,,,,,,7dlyawb4x2lr5gjcz5b1y5ivp,Fátima Pinto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547678169,108,13,1,12,15,7mk4va7b2p6tnv2xjxcgjy8h6,1,92.1,36.7,2023-05-13T10:14:25.254Z,2023-05-13T10:14:35Z,4272108649,22,,4272108653,56,Center,4272108979,231,49.8,4272108971,102,50.6,4272108973,103,81.9,4272108975,458,,4272108729,20,,4272108969,74,,8vwiezkux2gxs99ziy7x69fu2,Elba Vergés,4272108977,230,4272108651,63,,,,,,,,,,99.1,,,,,,,,,,,,,,,,,,
2547678277,112,12,1,12,15,djz9e25b9zuiu5rmv1zha3i6f,1,9.4,63.1,2023-05-13T10:14:25.536Z,2023-05-13T10:51:56Z,4272109583,15,,4272109341,212,10.3,4272109337,140,7.4,4272109335,56,Back,4272109339,141,48.2,4272109343,213,4.5,,,,,,,4ngzyppqh4iaqqy0vrynwz66s,Violeta García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547678165,107,5,1,12,16,7mk4va7b2p6tnv2xjxcgjy8h6,0,101.4,46.4,2023-05-13T10:14:26.422Z,2023-05-13T10:15:38Z,4272108627,56,Center,4272108629,346,,4272111439,233,111,,,,,,,,,,,,,,,,8vwiezkux2gxs99ziy7x69fu2,Elba Vergés,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547678211,111,5,1,12,16,djz9e25b9zuiu5rmv1zha3i6f,1,-1.4,53.6,2023-05-13T10:14:26.422Z,2023-05-13T10:34:53Z,4272108911,346,,4272111431,233,107,4272108909,56,Back,,,,,,,,,,,,,,,,4ngzyppqh4iaqqy0vrynwz66s,Violeta García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547678455,113,1,1,12,49,djz9e25b9zuiu5rmv1zha3i6f,0,4.5,53.6,2023-05-13T10:14:59.489Z,2023-05-13T10:15:07Z,4272110399,1,,4272110387,124,,4272110395,212,53.9,4272110393,141,86.0,4272110403,74,,4272110397,213,0.4,4272110389,56,Left,4272110391,140,51.4,5zhcjr5kxyxd2jmq1wel3ug9h,G. Thalmann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547678437,110,44,1,12,53,7mk4va7b2p6tnv2xjxcgjy8h6,1,47.1,23.1,2023-05-13T10:15:03.239Z,2023-05-13T10:15:48Z,4272110289,285,,4272110419,233,114,4272110287,56,Back,,,,,,,,,,,,,,,,3u9vtcqa5td8weoufpzirruhg,Gema Soliveres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547678457,114,44,1,12,53,djz9e25b9zuiu5rmv1zha3i6f,0,52.9,76.9,2023-05-13T10:15:03.240Z,2023-05-13T10:15:08Z,4272110407,286,,4272110429,233,110,4272110405,56,Center,,,,,,,,,,,,,,,,6aodvgoc9sh27cjwelwsm3qw9,Rosa Márquez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547678441,111,1,1,12,54,7mk4va7b2p6tnv2xjxcgjy8h6,0,45.6,32.2,2023-05-13T10:15:03.895Z,2023-05-13T10:15:49Z,4272110315,212,14.6,4272110309,56,Center,4272110313,141,36.7,4272110317,213,0.2,4272110307,3,,4272110311,140,59.2,,,,,,,3u9vtcqa5td8weoufpzirruhg,Gema Soliveres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547678489,115,1,1,13,3,djz9e25b9zuiu5rmv1zha3i6f,0,29.4,97.4,2023-05-13T10:15:13.610Z,2023-05-13T10:16:39Z,4272110617,140,36.2,4272110621,212,7.6,4272110615,56,Back,4272110619,141,100.0,4272110623,213,0.4,,,,,,,,,,5kio1iodx7cq9i9p9kql1nuuh,Ángela Sosa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547678501,112,5,1,13,3,7mk4va7b2p6tnv2xjxcgjy8h6,1,65.8,-1.4,2023-05-13T10:15:13.623Z,2023-05-13T10:16:38Z,4272110683,56,Right,4272110685,347,,4272110687,233,116,,,,,,,,,,,,,,,,7dlyawb4x2lr5gjcz5b1y5ivp,Fátima Pinto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547678493,116,5,1,13,3,djz9e25b9zuiu5rmv1zha3i6f,0,34.2,101.4,2023-05-13T10:15:13.623Z,2023-05-13T10:34:53Z,4272110633,56,Back,4272110703,233,112,4272110637,347,,,,,,,,,,,,,,,,,5kio1iodx7cq9i9p9kql1nuuh,Ángela Sosa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547678505,113,1,1,13,6,7mk4va7b2p6tnv2xjxcgjy8h6,0,67.8,0,2023-05-13T10:15:16.359Z,2023-05-13T10:15:17Z,4272110715,140,76.4,4272110719,212,12.6,4272110713,56,Right,4272110721,213,0.8,4272110717,141,11.4,4272110711,107,,,,,,,,c3plg9ommu3i24xx3nfm6wbxm,Esther Laborde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547678515,117,8,1,13,8,djz9e25b9zuiu5rmv1zha3i6f,1,14.4,92.3,2023-05-13T10:15:17.939Z,2023-05-13T10:15:18Z,4272110789,56,Back,4272110801,15,,,,,,,,,,,,,,,,,,,,2dsgmfs9crnzz3425si3m9uj9,Dorine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547678535,118,49,1,13,10,djz9e25b9zuiu5rmv1zha3i6f,1,20.1,96.3,2023-05-13T10:15:19.859Z,2023-05-13T10:15:19Z,,,,,,,,,,,,,,,,,,,,,,,,,5kio1iodx7cq9i9p9kql1nuuh,Ángela Sosa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547678561,119,1,1,13,10,djz9e25b9zuiu5rmv1zha3i6f,1,20.3,94.8,2023-05-13T10:15:20.498Z,2023-05-13T10:15:23Z,4272111027,141,87.8,4272111023,56,Back,4272111031,213,3.4,4272111029,212,19.0,4272111025,140,2.8,,,,,,,,,,5kio1iodx7cq9i9p9kql1nuuh,Ángela Sosa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547678565,120,1,1,13,13,djz9e25b9zuiu5rmv1zha3i6f,1,3.3,87.8,2023-05-13T10:15:23.442Z,2023-05-13T10:15:26Z,4272111061,140,12.2,4272111067,213,0.6,4272111063,141,97.8,4272111065,212,11.6,4272111059,56,Back,,,,,,,,,,2dsgmfs9crnzz3425si3m9uj9,Dorine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547678569,121,1,1,13,16,djz9e25b9zuiu5rmv1zha3i6f,0,12.2,97.8,2023-05-13T10:15:26.146Z,2023-05-13T10:15:28Z,4272111163,286,,4272111085,213,5.2,4272111077,56,Back,4272111083,212,1.5,4272111159,233,114,4272111157,236,,4272111079,140,12.9,4272111081,141,95.9,5kio1iodx7cq9i9p9kql1nuuh,Ángela Sosa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547678575,114,74,1,13,16,7mk4va7b2p6tnv2xjxcgjy8h6,1,87.8,6.4,2023-05-13T10:15:26.147Z,2023-05-13T10:35:00Z,4272111165,233,121,4272111129,56,Right,4272111131,285,,,,,,,,,,,,,,,,,61ho0mi13ewpotj5udjt7mz2s,Sara Carrillo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547678583,115,5,1,13,18,7mk4va7b2p6tnv2xjxcgjy8h6,0,101,9.1,2023-05-13T10:15:28.594Z,2023-05-13T10:34:53Z,4272111183,346,,4272111207,233,122,4272111181,56,Right,,,,,,,,,,,,,,,,61ho0mi13ewpotj5udjt7mz2s,Sara Carrillo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547678581,122,5,1,13,18,djz9e25b9zuiu5rmv1zha3i6f,1,-1,90.9,2023-05-13T10:15:28.594Z,2023-05-13T10:15:29Z,4272111179,346,,4272111177,56,Back,4272111201,233,115,,,,,,,,,,,,,,,,5kio1iodx7cq9i9p9kql1nuuh,Ángela Sosa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547678797,123,1,1,13,50,djz9e25b9zuiu5rmv1zha3i6f,0,5,63,2023-05-13T10:16:00.419Z,2023-05-13T10:16:04Z,4272112493,212,49.1,4272112487,56,Back,4272112495,213,5.7,4272112501,74,,4272112491,141,22.4,4272112497,1,,4272112485,124,,4272112489,140,43.7,5zhcjr5kxyxd2jmq1wel3ug9h,G. Thalmann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547678789,116,44,1,13,52,7mk4va7b2p6tnv2xjxcgjy8h6,1,57.3,71.2,2023-05-13T10:16:01.880Z,2023-05-13T10:16:04Z,4272112573,233,124,4272112455,56,Center,4272112459,286,,,,,,,,,,,,,,,,,7dlyawb4x2lr5gjcz5b1y5ivp,Fátima Pinto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547678803,124,44,1,13,52,djz9e25b9zuiu5rmv1zha3i6f,0,42.7,28.8,2023-05-13T10:16:01.881Z,2023-05-13T10:16:04Z,4272112527,285,,4272112597,233,116,4272112525,56,Back,,,,,,,,,,,,,,,,31mhclmjwpn7zik6nphr4pwtm,L. León,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547678811,117,1,1,13,52,7mk4va7b2p6tnv2xjxcgjy8h6,0,58.4,64.8,2023-05-13T10:16:02.009Z,2023-05-13T10:16:04Z,4272112561,56,Left,4272112567,212,27.7,4272112559,3,,4272112563,140,75.5,4272112569,213,0.9,4272112565,141,95.9,,,,,,,7dlyawb4x2lr5gjcz5b1y5ivp,Fátima Pinto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547678837,125,1,1,13,56,djz9e25b9zuiu5rmv1zha3i6f,0,28.9,2.9,2023-05-13T10:16:06.164Z,2023-05-13T10:16:08Z,4272112717,157,,4272112725,212,54.2,4272112729,1,,4272112723,141,1.6,4272112727,213,6.3,4272112721,140,80.5,4272112719,56,Right,,,,ent5lfgq42d5ngi3ebyy7p1w5,Matilde Fidalgo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547678845,118,1,1,13,58,7mk4va7b2p6tnv2xjxcgjy8h6,1,29.2,95.6,2023-05-13T10:16:08.648Z,2023-05-13T10:16:10Z,4272112783,213,5.5,4272112777,140,36.4,4272112773,3,,4272112779,141,84.7,4272112781,212,10.6,4272112775,56,Back,,,,,,,q3xvi1pbz5hmr6zw6np6v4yd,C. Sáez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547678853,119,1,1,14,0,7mk4va7b2p6tnv2xjxcgjy8h6,0,36.5,84.7,2023-05-13T10:16:10.282Z,2023-05-13T10:16:11Z,4272112821,141,100.0,4272112817,56,Back,4272112819,140,36.5,4272112815,3,,4272112823,212,11.5,4272112825,213,1.6,,,,,,,3u9vtcqa5td8weoufpzirruhg,Gema Soliveres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547678855,120,5,1,14,1,7mk4va7b2p6tnv2xjxcgjy8h6,0,32,101.5,2023-05-13T10:16:10.866Z,2023-05-13T10:34:54Z,4272112827,56,Back,4272113235,233,126,4272112829,347,,,,,,,,,,,,,,,,,3u9vtcqa5td8weoufpzirruhg,Gema Soliveres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547678925,126,5,1,14,1,djz9e25b9zuiu5rmv1zha3i6f,1,68,-1.5,2023-05-13T10:16:10.866Z,2023-05-13T10:16:20Z,4272113177,56,Right,4272113199,233,120,4272113179,347,,,,,,,,,,,,,,,,,ent5lfgq42d5ngi3ebyy7p1w5,Matilde Fidalgo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547678947,127,1,1,14,10,djz9e25b9zuiu5rmv1zha3i6f,0,76.2,0,2023-05-13T10:16:20.420Z,2023-05-13T10:17:05Z,4272113317,107,,4272113321,140,91.9,4272113327,213,0.4,4272113323,141,8.5,4272113319,56,Right,4272113325,212,17.7,,,,,,,ent5lfgq42d5ngi3ebyy7p1w5,Matilde Fidalgo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547678959,128,61,1,14,14,djz9e25b9zuiu5rmv1zha3i6f,1,91.9,8.5,2023-05-13T10:16:24.484Z,2023-05-13T10:17:03Z,4272113375,56,Right,,,,,,,,,,,,,,,,,,,,,,67i9jwkech61ihpglnmpzygvd,Laurina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547678955,121,1,1,14,15,7mk4va7b2p6tnv2xjxcgjy8h6,0,22.2,91.7,2023-05-13T10:16:24.947Z,2023-05-13T10:17:05Z,4272113363,56,Back,4272114777,213,3.1,4272114771,140,20.7,4272114769,3,,4272114775,212,1.6,4272114773,141,91.9,,,,,,,q3xvi1pbz5hmr6zw6np6v4yd,C. Sáez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547678967,122,49,1,14,17,7mk4va7b2p6tnv2xjxcgjy8h6,1,5,94.2,2023-05-13T10:16:26.777Z,2023-05-13T10:16:26Z,,,,,,,,,,,,,,,,,,,,,,,,,8vwiezkux2gxs99ziy7x69fu2,Elba Vergés,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547678969,123,1,1,14,17,7mk4va7b2p6tnv2xjxcgjy8h6,0,5,95.3,2023-05-13T10:16:27.065Z,2023-05-13T10:16:27Z,4272113453,212,8.3,4272113445,157,,4272113449,140,11.9,4272113455,213,0.5,4272113451,141,100.0,4272113447,56,Back,4272113457,1,,,,,8vwiezkux2gxs99ziy7x69fu2,Elba Vergés,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547678971,124,5,1,14,17,7mk4va7b2p6tnv2xjxcgjy8h6,0,11.5,101.5,2023-05-13T10:16:27.442Z,2023-05-13T10:16:41Z,4272113907,233,129,4272113461,347,,4272113459,56,Back,,,,,,,,,,,,,,,,8vwiezkux2gxs99ziy7x69fu2,Elba Vergés,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547679047,129,5,1,14,17,djz9e25b9zuiu5rmv1zha3i6f,1,88.5,-1.5,2023-05-13T10:16:27.442Z,2023-05-13T10:34:54Z,4272113903,233,124,4272113899,56,Right,4272113901,347,,,,,,,,,,,,,,,,,67i9jwkech61ihpglnmpzygvd,Laurina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547679069,130,1,1,14,31,djz9e25b9zuiu5rmv1zha3i6f,1,86.2,0,2023-05-13T10:16:40.708Z,2023-05-13T10:16:47Z,4272114053,140,97.8,4272114059,213,0.4,4272114049,107,,4272114055,141,6.4,4272114051,56,Right,4272114057,212,13.1,,,,,,,ent5lfgq42d5ngi3ebyy7p1w5,Matilde Fidalgo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547679077,131,1,1,14,37,djz9e25b9zuiu5rmv1zha3i6f,0,98.9,3.4,2023-05-13T10:16:47.380Z,2023-05-13T10:16:48Z,4272114167,236,,4272114103,141,5.9,4272114105,212,1.8,4272114095,2,,4272114097,155,,4272114107,213,1.9,4272114173,286,,4272114099,56,Right,31mhclmjwpn7zik6nphr4pwtm,L. León,4272114101,140,4272114169,233,125,,,,,,,,,98.3,,,,,,,,,,,,,,,,,,
2547679081,125,12,1,14,37,7mk4va7b2p6tnv2xjxcgjy8h6,1,3.1,95,2023-05-13T10:16:47.480Z,2023-05-13T10:16:49Z,4272114115,185,,4272114117,56,Back,4272114183,233,131,,,,,,,,,,,,,,,,q3xvi1pbz5hmr6zw6np6v4yd,C. Sáez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547679093,126,6,1,14,39,7mk4va7b2p6tnv2xjxcgjy8h6,0,2.4,94.6,2023-05-13T10:16:49.370Z,2023-05-13T10:16:51Z,4272114203,73,,4272114289,233,132,4272114201,56,Back,,,,,,,,,,,,,,,,q3xvi1pbz5hmr6zw6np6v4yd,C. Sáez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547679107,132,6,1,14,39,djz9e25b9zuiu5rmv1zha3i6f,1,97.6,5.4,2023-05-13T10:16:49.370Z,2023-05-13T10:34:45Z,4272114263,56,Right,4272114265,75,,4272114279,233,126,,,,,,,,,,,,,,,,31mhclmjwpn7zik6nphr4pwtm,L. León,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547679337,133,1,1,15,12,djz9e25b9zuiu5rmv1zha3i6f,0,99.5,0.5,2023-05-13T10:17:22.325Z,2023-05-13T10:17:39Z,4272115491,56,Center,4272115497,212,33.5,4272115485,6,,4272115901,225,,4272115501,1,,4272115481,2,,4272115493,140,100.0,4272115487,155,,5kio1iodx7cq9i9p9kql1nuuh,Ángela Sosa,4272115499,213,4272115495,141,49.7,,,,,,,,,1.5,,,,,,,,,,,,,,,,,,
2547679331,127,5,1,15,16,7mk4va7b2p6tnv2xjxcgjy8h6,1,-1.2,50.6,2023-05-13T10:17:26.059Z,2023-05-13T10:17:27Z,4272115449,56,Back,4272115519,233,134,4272115451,346,,,,,,,,,,,,,,,,,q3xvi1pbz5hmr6zw6np6v4yd,C. Sáez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547679341,134,5,1,15,16,djz9e25b9zuiu5rmv1zha3i6f,0,101.2,49.4,2023-05-13T10:17:26.059Z,2023-05-13T10:34:54Z,4272115531,233,127,4272115513,346,,4272115511,56,Center,,,,,,,,,,,,,,,,5kio1iodx7cq9i9p9kql1nuuh,Ángela Sosa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547679471,128,1,1,15,39,7mk4va7b2p6tnv2xjxcgjy8h6,1,4.9,59.1,2023-05-13T10:17:49.468Z,2023-05-13T10:17:53Z,4272116283,155,,4272116291,212,44.6,4272116285,56,Back,4272116289,141,72.9,4272116281,124,,4272116293,213,0.2,4272116299,74,,4272116287,140,46.4,1bvbnq69gxx0nciovzzf6o8dm,Patricia Larqué,4272116295,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547679485,129,1,1,15,44,7mk4va7b2p6tnv2xjxcgjy8h6,1,46.2,72.9,2023-05-13T10:17:53.819Z,2023-05-13T10:17:56Z,4272116373,168,,4272116387,213,0.3,4272116375,56,Left,4272116381,141,82.9,4272116371,3,,4272116385,212,20.7,4272116377,140,64.8,,,,7dlyawb4x2lr5gjcz5b1y5ivp,Fátima Pinto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547679493,130,1,1,15,46,7mk4va7b2p6tnv2xjxcgjy8h6,1,65.2,83.2,2023-05-13T10:17:56.331Z,2023-05-13T10:17:57Z,4272116455,140,59.0,4272116459,212,8.3,4272116461,213,3.8,4272116453,56,Center,4272116457,141,75.7,,,,,,,,,,du0eybpvf5vcvtuj074x74jdg,Ane Miren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547679497,131,1,1,15,47,7mk4va7b2p6tnv2xjxcgjy8h6,0,59,75.7,2023-05-13T10:17:57.563Z,2023-05-13T10:17:59Z,4272116481,141,92.6,4272116479,140,80.6,4272116485,213,0.5,4272116477,56,Left,4272116483,212,25.4,,,,,,,,,,61ho0mi13ewpotj5udjt7mz2s,Sara Carrillo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547679499,135,12,1,15,48,djz9e25b9zuiu5rmv1zha3i6f,1,29.3,18.3,2023-05-13T10:17:57.904Z,2023-05-13T10:17:59Z,4272116493,212,15.7,4272116495,213,4.1,4272116487,56,Back,4272116505,167,,4272116491,141,0.0,4272116489,140,21.1,,,,,,,ent5lfgq42d5ngi3ebyy7p1w5,Matilde Fidalgo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547679525,132,5,1,15,49,7mk4va7b2p6tnv2xjxcgjy8h6,1,81.2,101.4,2023-05-13T10:17:59.087Z,2023-05-13T10:34:55Z,4272116641,347,,4272116655,233,136,4272116639,56,Left,,,,,,,,,,,,,,,,61ho0mi13ewpotj5udjt7mz2s,Sara Carrillo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547679501,136,5,1,15,49,djz9e25b9zuiu5rmv1zha3i6f,0,18.8,-1.4,2023-05-13T10:17:59.087Z,2023-05-13T10:18:03Z,4272116499,347,,4272116663,233,132,4272116497,56,Back,,,,,,,,,,,,,,,,ent5lfgq42d5ngi3ebyy7p1w5,Matilde Fidalgo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547679571,133,1,1,16,2,7mk4va7b2p6tnv2xjxcgjy8h6,1,78.9,100,2023-05-13T10:18:11.995Z,2023-05-13T10:18:14Z,4272116943,56,Left,4272116945,140,81.8,4272116949,212,9.7,4272116941,107,,4272116951,213,5.0,4272116947,141,87.7,,,,,,,89zl8l8wouupdzgepnm1ogqhg,Garazi Fácila,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547679573,134,1,1,16,4,7mk4va7b2p6tnv2xjxcgjy8h6,0,81.8,87.7,2023-05-13T10:18:14.668Z,2023-05-13T10:18:16Z,4272116965,140,90.8,4272116969,212,18.5,4272116963,56,Center,4272116959,3,,4272116971,213,5.2,4272116967,141,64.3,4272116961,168,,,,,7dlyawb4x2lr5gjcz5b1y5ivp,Fátima Pinto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547679603,137,12,1,16,6,djz9e25b9zuiu5rmv1zha3i6f,1,3.6,33.4,2023-05-13T10:18:16.566Z,2023-05-13T10:18:22Z,4272117141,56,Back,4272117147,212,26.0,4272117143,140,26.6,4272117145,141,19.2,4272117149,213,5.9,,,,,,,,,,2dsgmfs9crnzz3425si3m9uj9,Dorine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547679597,135,1,1,16,8,7mk4va7b2p6tnv2xjxcgjy8h6,1,82.6,70.5,2023-05-13T10:18:17.964Z,2023-05-13T10:18:34Z,4272117493,210,13,4272117113,212,4.7,4272117109,140,86.5,4272117115,213,5.8,4272117111,141,67.2,4272117107,56,Center,,,,,,,du0eybpvf5vcvtuj074x74jdg,Ane Miren,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
2547679609,137,13,1,16,9,7mk4va7b2p6tnv2xjxcgjy8h6,1,81.3,67.6,2023-05-13T10:18:19.595Z,2023-05-13T10:18:35Z,4272117175,18,,4272117173,22,,4272117499,55,135,4272117509,230,98.8,4272117177,56,Center,4272117495,81,,4272117511,231,50.4,4272117261,20,,7dlyawb4x2lr5gjcz5b1y5ivp,Fátima Pinto,4272117507,215,4272117503,102,38.0,,4272117505,103,87.5,4272117497,29,,,,,,,,,,,,,,,,,,,,,
2547679599,136,5,1,16,11,7mk4va7b2p6tnv2xjxcgjy8h6,0,101.4,35.9,2023-05-13T10:18:21.132Z,2023-05-13T10:18:23Z,4272117121,56,Center,4272117123,346,,4272117165,233,138,,,,,,,,,,,,,,,,7dlyawb4x2lr5gjcz5b1y5ivp,Fátima Pinto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547679605,138,5,1,16,11,djz9e25b9zuiu5rmv1zha3i6f,1,-1.4,64.1,2023-05-13T10:18:21.132Z,2023-05-13T10:34:55Z,4272117151,56,Back,4272117155,233,136,4272117153,346,,,,,,,,,,,,,,,,,2dsgmfs9crnzz3425si3m9uj9,Dorine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547679755,139,1,1,16,38,djz9e25b9zuiu5rmv1zha3i6f,1,4.5,61.4,2023-05-13T10:18:48.423Z,2023-05-13T10:18:51Z,4272118137,141,28.5,4272118141,213,4.8,4272118131,124,,4272118139,212,22.4,4272118135,140,5.9,4272118133,56,Back,4272118145,237,,,,,5zhcjr5kxyxd2jmq1wel3ug9h,G. Thalmann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547679763,140,1,1,16,41,djz9e25b9zuiu5rmv1zha3i6f,1,5.9,28.5,2023-05-13T10:18:51.447Z,2023-05-13T10:18:52Z,4272118209,212,17.2,4272118205,140,8.3,4272118203,56,Back,4272118207,141,3.5,4272118211,213,4.9,,,,,,,,,,5xlqh4i9zb5daj4khs1mbbxpm,Nuria Ligero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547679775,141,1,1,16,43,djz9e25b9zuiu5rmv1zha3i6f,1,8.3,3.5,2023-05-13T10:18:52.839Z,2023-05-13T10:18:54Z,4272118275,56,Back,4272118281,212,23.6,4272118279,141,8.6,4272118283,213,0.1,4272118277,140,30.5,,,,,,,,,,ent5lfgq42d5ngi3ebyy7p1w5,Matilde Fidalgo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547679797,142,1,1,16,44,djz9e25b9zuiu5rmv1zha3i6f,0,30.5,8.6,2023-05-13T10:18:54.071Z,2023-05-13T10:18:58Z,4272118397,141,39.2,4272118403,1,,4272118395,140,57.9,4272118401,213,0.6,4272118399,212,35.5,4272118393,56,Center,,,,,,,31mhclmjwpn7zik6nphr4pwtm,L. León,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
