id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,keyPass,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/14/value,qualifier/13/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,assist
2492023023,150,1,1,16,40,e7p3lxg97gac51s71hotzi0a5,0,79.8,11.9,2022-12-17T11:16:51.519Z,2022-12-17T11:16:52Z,3949637133,140,95.2,3949637139,213,1.0,3949637131,56,Center,3949637137,212,30.5,3949637135,141,50.0,,,,,,,,,,5yvzsnnawnxbki7rqnamwr3yt,Nuria Garrote,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492023027,121,52,1,16,41,1qoqz1tyay060cj5aha7rt1lp,1,6.1,50.6,2022-12-17T11:16:52.322Z,2022-12-17T11:16:52Z,,,,,,,,,,,,,,,,,,,,,,,,,euieo81aiyv4wqldc8owokset,Elena de Toro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492023117,122,27,1,17,9,1qoqz1tyay060cj5aha7rt1lp,1,0,0,2022-12-17T11:17:21.038Z,2022-12-17T11:17:26Z,3949637707,233,151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492023133,151,27,1,17,9,e7p3lxg97gac51s71hotzi0a5,1,0,0,2022-12-17T11:17:21.038Z,2022-12-17T11:17:25Z,3949637667,41,Injury,3949637691,233,122,3949637669,53,5niwewtgzxf25d1q2ytxrlpsl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492023121,123,28,1,17,12,1qoqz1tyay060cj5aha7rt1lp,1,0,0,2022-12-17T11:17:23.310Z,2022-12-17T11:17:27Z,3949637735,233,152,3949637625,55,122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492023141,152,28,1,17,12,e7p3lxg97gac51s71hotzi0a5,1,0,0,2022-12-17T11:17:23.310Z,2022-12-17T11:17:27Z,3949637725,55,151,3949637731,233,123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492023143,124,68,1,17,16,1qoqz1tyay060cj5aha7rt1lp,1,0,0,2022-12-17T11:17:27.540Z,2022-12-17T11:17:27Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492023149,153,68,1,17,17,e7p3lxg97gac51s71hotzi0a5,1,0,0,2022-12-17T11:17:28.575Z,2022-12-17T11:17:28Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492023205,125,1,1,17,27,1qoqz1tyay060cj5aha7rt1lp,0,27.4,31,2022-12-17T11:17:38.795Z,2022-12-17T11:18:02Z,3949638093,212,47.8,3949638085,155,,3949638097,1,,3949638087,56,Center,3949638091,141,22.4,3949638089,140,72.6,3949638095,213,6.2,,,,euieo81aiyv4wqldc8owokset,Elena de Toro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492023207,154,1,1,17,30,e7p3lxg97gac51s71hotzi0a5,0,26.1,79.4,2022-12-17T11:17:41.967Z,2022-12-17T11:17:42Z,3949638103,56,Back,3949638109,212,11.9,3949638111,213,5.3,3949638107,141,64.5,3949638101,3,,3949638105,140,32.0,,,,,,,d5i62fwuf8ohc8fcq3lxboiga,Esther Martín-Pozuelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492023221,126,2,1,17,34,1qoqz1tyay060cj5aha7rt1lp,1,78.8,45.8,2022-12-17T11:17:46.046Z,2022-12-17T11:18:00Z,3949638333,141,27.7,3949638165,56,Center,3949638453,7,tfni0bbycqnutwdofnndixd6,3949638331,140,88.6,,,,,,,,,,,,,3uj4zixqbp5ahu9etu4fl714a,María Llompart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492023245,155,55,1,17,34,e7p3lxg97gac51s71hotzi0a5,1,15.9,64.7,2022-12-17T11:17:46.047Z,2022-12-17T11:53:25Z,,,,,,,,,,,,,,,,,,,,,,,,,52mkbnt2oveh76tfrlojocgyd,S. Struck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492023333,156,1,1,18,0,e7p3lxg97gac51s71hotzi0a5,1,6.6,69.6,2022-12-17T11:18:11.950Z,2022-12-17T11:18:17Z,3949638779,141,53.0,3949638781,212,11.3,3949638773,241,,3949638777,140,7.1,3949638775,56,Back,3949638771,5,,3949638783,213,4.8,,,,fge9gic869tnpk4tetnxuv4k,Julia Mora,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492023351,157,1,1,18,6,e7p3lxg97gac51s71hotzi0a5,1,9.6,49.1,2022-12-17T11:18:17.582Z,2022-12-17T11:18:20Z,3949638875,212,15.5,3949638877,213,4.9,3949638871,140,11.8,3949638869,56,Back,3949638873,141,26.6,,,,,,,,,,6d7hdegq9cbh7kr8sqvao1qt,D. Bačić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492023361,158,1,1,18,8,e7p3lxg97gac51s71hotzi0a5,1,13.5,22.3,2022-12-17T11:18:19.934Z,2022-12-17T11:18:24Z,3949638919,212,20.2,3949638921,213,5.7,3949638913,56,Back,3949638917,141,5.8,3949638915,140,29.5,,,,,,,,,,52mkbnt2oveh76tfrlojocgyd,S. Struck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492023363,159,3,1,18,13,e7p3lxg97gac51s71hotzi0a5,0,31.4,6.5,2022-12-17T11:18:24.718Z,2022-12-17T11:18:43Z,3949638925,56,Back,3949638927,285,,3949639067,233,127,,,,,,,,,,,,,,,,avhw3o6tm33ptddzgwfsqod4a,Elena Julve,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492023375,127,7,1,18,13,1qoqz1tyay060cj5aha7rt1lp,0,68.6,93.5,2022-12-17T11:18:24.719Z,2022-12-17T11:18:45Z,3949638979,56,Left,3949638999,286,,3949638995,233,159,,,,,,,,,,,,,,,,8grsiemkt03k8c1g6am7vnxlh,F. Lara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492023371,160,4,1,18,16,e7p3lxg97gac51s71hotzi0a5,1,35.5,9.1,2022-12-17T11:18:27.567Z,2022-12-17T11:18:31Z,3949638961,56,Back,3949638965,265,,3949638963,152,,3949638959,13,,3949638967,286,,3949639057,233,128,,,,,,,a6wwf7jl8eis7wvrhhwhdq3f9,R. Chikwelu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492023381,128,4,1,18,16,1qoqz1tyay060cj5aha7rt1lp,0,64.5,90.9,2022-12-17T11:18:27.568Z,2022-12-17T11:18:32Z,3949639043,265,,3949639075,233,160,3949639039,56,Left,3949639041,152,,3949639037,13,,3949639045,285,,,,,,,,8grsiemkt03k8c1g6am7vnxlh,F. Lara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492023467,161,1,1,18,58,e7p3lxg97gac51s71hotzi0a5,0,36.3,4.9,2022-12-17T11:19:09.310Z,2022-12-17T11:19:12Z,3949639599,140,81.0,3949639607,1,,3949639593,155,,3949639603,212,47.5,3949639597,56,Right,3949639601,141,15.4,3949639605,213,0.2,3949639595,152,,52mkbnt2oveh76tfrlojocgyd,S. Struck,3949639591,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492023469,129,12,1,19,2,1qoqz1tyay060cj5aha7rt1lp,1,18.9,79.1,2022-12-17T11:19:13.384Z,2022-12-17T11:19:14Z,3949639621,56,Back,3949639627,212,8.8,3949639625,141,87.5,3949639623,140,25.3,3949639633,15,,3949639629,213,0.7,,,,,,,8grsiemkt03k8c1g6am7vnxlh,F. Lara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492023493,130,1,1,19,4,1qoqz1tyay060cj5aha7rt1lp,1,25.3,87.5,2022-12-17T11:19:15.313Z,2022-12-17T11:19:17Z,3949639741,141,96.3,3949639745,213,0.6,3949639737,56,Back,3949639739,140,32.9,3949639735,3,,3949639743,212,10.0,,,,,,,3uj4zixqbp5ahu9etu4fl714a,María Llompart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492023495,131,49,1,19,5,1qoqz1tyay060cj5aha7rt1lp,1,32.9,96.3,2022-12-17T11:19:17.040Z,2022-12-17T11:19:17Z,,,,,,,,,,,,,,,,,,,,,,,,,49klmhzbsmlxnkp2w60y66sph,Sheila Guijarro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492023497,132,1,1,19,6,1qoqz1tyay060cj5aha7rt1lp,0,32.9,96.3,2022-12-17T11:19:17.118Z,2022-12-17T11:19:19Z,3949639751,56,Back,3949639761,1,,3949639755,141,97.7,3949639757,212,14.4,3949639749,157,,3949639753,140,46.6,3949639759,213,0.1,,,,49klmhzbsmlxnkp2w60y66sph,Sheila Guijarro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492023501,162,49,1,19,7,e7p3lxg97gac51s71hotzi0a5,1,53.1,2.8,2022-12-17T11:19:19.007Z,2022-12-17T11:19:19Z,,,,,,,,,,,,,,,,,,,,,,,,,52mkbnt2oveh76tfrlojocgyd,S. Struck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492023505,163,1,1,19,8,e7p3lxg97gac51s71hotzi0a5,0,53.1,2.8,2022-12-17T11:19:20.063Z,2022-12-17T11:19:22Z,3949639789,56,Right,3949639795,212,18.2,3949639797,213,0.4,3949639791,140,69.3,3949639787,155,,3949639793,141,12.5,,,,,,,52mkbnt2oveh76tfrlojocgyd,S. Struck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492023511,133,44,1,19,9,1qoqz1tyay060cj5aha7rt1lp,1,30.6,84.4,2022-12-17T11:19:21.069Z,2022-12-17T11:19:21Z,3949639835,233,164,3949639821,285,,3949639819,56,Back,,,,,,,,,,,,,,,,61103f3yhhms1lylloihvbrv9,Ainoa Campo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492023509,164,44,1,19,9,e7p3lxg97gac51s71hotzi0a5,0,69.4,15.6,2022-12-17T11:19:21.070Z,2022-12-17T11:19:23Z,3949639855,233,133,3949639815,286,,3949639813,56,Right,,,,,,,,,,,,,,,,a6wwf7jl8eis7wvrhhwhdq3f9,R. Chikwelu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492023515,134,1,1,19,10,1qoqz1tyay060cj5aha7rt1lp,1,30.7,81.3,2022-12-17T11:19:21.394Z,2022-12-17T11:19:40Z,3949639843,140,43.3,3949639849,213,0.1,3949639847,212,13.3,3949639839,3,,3949639841,56,Back,3949639845,141,82.6,,,,,,,61103f3yhhms1lylloihvbrv9,Ainoa Campo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492023517,135,61,1,19,12,1qoqz1tyay060cj5aha7rt1lp,1,43.3,82.6,2022-12-17T11:19:23.658Z,2022-12-17T11:19:23Z,3949639865,56,Back,,,,,,,,,,,,,,,,,,,,,,3mgkmvazmdqvhtnkkigc24e3u,Belén,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492023531,136,1,1,19,14,1qoqz1tyay060cj5aha7rt1lp,0,32.9,71.1,2022-12-17T11:19:26.044Z,2022-12-17T11:19:28Z,3949639945,141,31.2,3949639941,56,Center,3949639939,157,,3949639951,1,,3949639947,212,54.9,3949639949,213,5.8,3949639943,140,78.3,,,,61103f3yhhms1lylloihvbrv9,Ainoa Campo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492023541,165,59,1,19,17,e7p3lxg97gac51s71hotzi0a5,1,0,0,2022-12-17T11:19:28.270Z,2022-12-17T11:19:32Z,3949639993,56,Back,,,,,,,,,,,,,,,,,,,,,,6d7hdegq9cbh7kr8sqvao1qt,D. Bačić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492023545,166,12,1,19,18,e7p3lxg97gac51s71hotzi0a5,1,22.7,75.2,2022-12-17T11:19:29.533Z,2022-12-17T11:19:31Z,3949640013,141,100.0,3949640017,213,1.6,3949640015,212,18.0,3949640039,167,,3949640011,140,21.7,3949640009,56,Back,,,,,,,6d7hdegq9cbh7kr8sqvao1qt,D. Bačić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492023577,137,5,1,19,19,1qoqz1tyay060cj5aha7rt1lp,1,77.4,-1.7,2022-12-17T11:19:30.103Z,2022-12-17T11:55:43Z,3949640185,233,167,3949640179,347,,3949640177,56,Right,,,,,,,,,,,,,,,,61103f3yhhms1lylloihvbrv9,Ainoa Campo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492023551,167,5,1,19,19,e7p3lxg97gac51s71hotzi0a5,0,22.6,101.7,2022-12-17T11:19:30.103Z,2022-12-17T11:19:41Z,3949640035,56,Back,3949640037,347,,3949640189,233,137,,,,,,,,,,,,,,,,6d7hdegq9cbh7kr8sqvao1qt,D. Bačić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492023593,138,1,1,19,37,1qoqz1tyay060cj5aha7rt1lp,1,75.7,0,2022-12-17T11:19:48.680Z,2022-12-17T11:19:53Z,3949640339,213,0.3,3949640329,107,,3949640333,140,89.1,3949640337,212,14.6,3949640335,141,5.4,3949640331,56,Right,,,,,,,cehjx04vym880gqogj4djdiad,Y. Giménez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492023595,139,1,1,19,42,1qoqz1tyay060cj5aha7rt1lp,1,89.1,5,2022-12-17T11:19:53.414Z,2022-12-17T11:20:08Z,3949640351,141,3.5,3949640541,156,,3949640355,213,3.3,3949640349,140,84.4,3949640353,212,5.0,3949640347,56,Right,,,,,,,49klmhzbsmlxnkp2w60y66sph,Sheila Guijarro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492023603,140,1,1,19,43,1qoqz1tyay060cj5aha7rt1lp,0,84.4,3.5,2022-12-17T11:19:54.422Z,2022-12-17T11:19:57Z,3949640395,140,100.0,3949640391,155,,3949640399,212,17.7,3949640393,56,Right,3949640401,213,0.3,3949640397,141,10.5,,,,,,,cehjx04vym880gqogj4djdiad,Y. Giménez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492023605,141,5,1,19,46,1qoqz1tyay060cj5aha7rt1lp,0,100.6,13.4,2022-12-17T11:19:57.797Z,2022-12-17T11:19:59Z,3949640403,56,Right,3949640427,233,168,3949640405,346,,,,,,,,,,,,,,,,,cehjx04vym880gqogj4djdiad,Y. Giménez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492023607,168,5,1,19,46,e7p3lxg97gac51s71hotzi0a5,1,-0.6,86.6,2022-12-17T11:19:57.797Z,2022-12-17T11:55:43Z,3949640413,233,141,3949640407,56,Back,3949640409,346,,,,,,,,,,,,,,,,,fge9gic869tnpk4tetnxuv4k,Julia Mora,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492023673,169,1,1,20,10,e7p3lxg97gac51s71hotzi0a5,0,4.8,49.3,2022-12-17T11:20:21.214Z,2022-12-17T11:20:25Z,3949640789,124,,3949640803,213,6.3,3949640795,56,Back,3949640809,74,,3949640801,212,34.9,3949640799,141,48.2,3949640805,1,,3949640797,140,38.0,6d7hdegq9cbh7kr8sqvao1qt,D. Bačić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492023677,142,44,1,20,13,1qoqz1tyay060cj5aha7rt1lp,1,59.2,54,2022-12-17T11:20:24.396Z,2022-12-17T11:20:25Z,3949640841,233,170,3949640821,286,,3949640819,56,Center,,,,,,,,,,,,,,,,4kqwr8xb2ydw2v32thgb5sk5w,Bicho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492023675,170,44,1,20,13,e7p3lxg97gac51s71hotzi0a5,0,40.8,46,2022-12-17T11:20:24.397Z,2022-12-17T11:20:26Z,3949640861,233,142,3949640811,56,Back,3949640813,285,,,,,,,,,,,,,,,,,ez9in0ld6mrlrab7bi1kvuhd6,Y. Mrabet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492023681,143,61,1,20,14,1qoqz1tyay060cj5aha7rt1lp,1,56.9,56.6,2022-12-17T11:20:25.219Z,2022-12-17T11:20:25Z,3949640839,56,Center,,,,,,,,,,,,,,,,,,,,,,4kqwr8xb2ydw2v32thgb5sk5w,Bicho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492023691,144,1,1,20,15,1qoqz1tyay060cj5aha7rt1lp,0,55,58,2022-12-17T11:20:26.095Z,2022-12-17T11:20:27Z,3949640891,56,Center,3949640897,212,16.1,3949640889,3,,3949640895,141,74.4,3949640893,140,66.1,3949640899,213,0.8,,,,,,,61103f3yhhms1lylloihvbrv9,Ainoa Campo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492023695,171,3,1,20,17,e7p3lxg97gac51s71hotzi0a5,0,33.6,9.8,2022-12-17T11:20:28.797Z,2022-12-17T11:20:33Z,3949641001,286,,3949640927,56,Back,3949641003,233,145,,,,,,,,,,,,,,,,5yvzsnnawnxbki7rqnamwr3yt,Nuria Garrote,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492023709,145,7,1,20,17,1qoqz1tyay060cj5aha7rt1lp,0,66.4,90.2,2022-12-17T11:20:28.798Z,2022-12-17T11:20:33Z,3949640981,285,,3949640979,56,Left,3949640995,233,171,,,,,,,,,,,,,,,,3uj4zixqbp5ahu9etu4fl714a,María Llompart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492023715,146,5,1,20,18,1qoqz1tyay060cj5aha7rt1lp,0,70.2,101,2022-12-17T11:20:29.822Z,2022-12-17T11:55:43Z,3949641009,347,,3949641007,56,Left,3949641107,233,172,,,,,,,,,,,,,,,,3uj4zixqbp5ahu9etu4fl714a,María Llompart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492023733,172,5,1,20,18,e7p3lxg97gac51s71hotzi0a5,1,29.8,-1,2022-12-17T11:20:29.822Z,2022-12-17T11:20:38Z,3949641099,56,Back,3949641101,347,,3949641103,233,146,,,,,,,,,,,,,,,,5yvzsnnawnxbki7rqnamwr3yt,Nuria Garrote,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492023741,173,1,1,20,27,e7p3lxg97gac51s71hotzi0a5,1,30.6,0,2022-12-17T11:20:38.157Z,2022-12-17T11:21:11Z,3949641147,213,0.2,3949641143,141,1.9,3949641621,189,,3949641141,140,42.6,3949641145,212,12.8,3949641137,107,,3949641139,56,Back,,,,5yvzsnnawnxbki7rqnamwr3yt,Nuria Garrote,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492023743,174,61,1,20,28,e7p3lxg97gac51s71hotzi0a5,1,42.6,2.2,2022-12-17T11:20:39.998Z,2022-12-17T11:52:07Z,3949641161,189,,3949641151,56,Back,,,,,,,,,,,,,,,,,,,avhw3o6tm33ptddzgwfsqod4a,Elena Julve,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492023745,175,5,1,20,30,e7p3lxg97gac51s71hotzi0a5,0,40,-0.8,2022-12-17T11:20:41.089Z,2022-12-17T11:55:43Z,3949641173,347,,3949682721,233,364,3949641171,56,Back,,,,,,,,,,,,,,,,avhw3o6tm33ptddzgwfsqod4a,Elena Julve,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492031337,364,5,1,20,30,1qoqz1tyay060cj5aha7rt1lp,1,60,100.8,2022-12-17T11:20:41.089Z,2022-12-17T11:54:41Z,3949682711,347,,3949682709,56,Left,3949682715,233,175,,,,,,,,,,,,,,,,8grsiemkt03k8c1g6am7vnxlh,F. Lara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492023763,147,1,1,20,37,1qoqz1tyay060cj5aha7rt1lp,1,67.7,100,2022-12-17T11:20:48.250Z,2022-12-17T11:52:10Z,3949641261,107,,3949641265,140,74.4,3949641271,212,10.4,3949641263,56,Left,3949641273,213,5.5,3949641269,141,89.5,,,,,,,8grsiemkt03k8c1g6am7vnxlh,F. Lara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492023765,148,61,1,20,39,1qoqz1tyay060cj5aha7rt1lp,0,74.4,89.5,2022-12-17T11:20:50.335Z,2022-12-17T11:20:50Z,3949641281,56,Left,,,,,,,,,,,,,,,,,,,,,,3uj4zixqbp5ahu9etu4fl714a,María Llompart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492023769,176,3,1,20,39,e7p3lxg97gac51s71hotzi0a5,0,32.8,14.4,2022-12-17T11:20:50.877Z,2022-12-17T11:20:52Z,3949641313,285,,3949641291,56,Back,3949641315,233,149,,,,,,,,,,,,,,,,avhw3o6tm33ptddzgwfsqod4a,Elena Julve,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492023767,149,7,1,20,39,1qoqz1tyay060cj5aha7rt1lp,0,67.2,85.6,2022-12-17T11:20:50.878Z,2022-12-17T11:20:51Z,3949641301,233,176,3949641287,56,Left,3949641289,286,,,,,,,,,,,,,,,,,3uj4zixqbp5ahu9etu4fl714a,María Llompart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492023775,177,49,1,20,40,e7p3lxg97gac51s71hotzi0a5,1,39,19.4,2022-12-17T11:20:51.934Z,2022-12-17T11:20:52Z,,,,,,,,,,,,,,,,,,,,,,,,,avhw3o6tm33ptddzgwfsqod4a,Elena Julve,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492023781,178,1,1,20,42,e7p3lxg97gac51s71hotzi0a5,1,39,24.7,2022-12-17T11:20:53.869Z,2022-12-17T11:20:55Z,3949641351,141,49.9,3949641349,140,48.3,3949641355,213,1.1,3949641353,212,19.7,3949641347,56,Back,,,,,,,,,,avhw3o6tm33ptddzgwfsqod4a,Elena Julve,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492023795,179,1,1,20,44,e7p3lxg97gac51s71hotzi0a5,1,48.6,50.1,2022-12-17T11:20:55.693Z,2022-12-17T11:20:58Z,3949641433,213,0.3,3949641429,141,57.5,3949641427,140,62.7,3949641431,212,15.6,3949641425,56,Center,,,,,,,,,,antfb8hyo1sn4o68itu4oi904,Laura Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492023805,180,1,1,20,47,e7p3lxg97gac51s71hotzi0a5,1,62.5,56.6,2022-12-17T11:20:58.638Z,2022-12-17T11:44:32Z,3949641517,155,,3949641525,212,33.0,3949641521,140,82.9,3949641519,56,Right,3949641901,154,,3949641529,1,,3949641523,141,19.6,3949641899,210,15,ahmylmsg9wyiax33v6jwuj9qs,Irina Uribe,3949641527,213,5.4,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
2492023807,181,15,1,20,52,e7p3lxg97gac51s71hotzi0a5,1,90.7,25.6,2022-12-17T11:21:03.294Z,2022-12-17T11:44:32Z,3949671403,233,150,3949641913,55,180,3949641541,56,Center,3949641919,103,19,3949641921,146,91.7,3949641917,102,49.9,3949641655,82,,3949641925,230,99.1,a6wwf7jl8eis7wvrhhwhdq3f9,R. Chikwelu,3949641651,20,,3949641907,78,,3949641927,231,47.5,3949641911,154,,3949641909,29,,,3949641539,63,3949641537,22,3949641923,147,28.3,,,,,,,,,
2492023811,150,10,1,20,52,1qoqz1tyay060cj5aha7rt1lp,1,5,75.2,2022-12-17T11:21:03.394Z,2022-12-17T11:44:32Z,3949671447,233,181,3949641559,94,,3949641561,56,Back,,,,,,,,,,,,,,,,8grsiemkt03k8c1g6am7vnxlh,F. Lara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492023819,151,6,1,20,56,1qoqz1tyay060cj5aha7rt1lp,0,7,75.1,2022-12-17T11:21:07.981Z,2022-12-17T11:44:33Z,3949641585,73,,3949641583,56,Back,3949641615,233,182,,,,,,,,,,,,,,,,8grsiemkt03k8c1g6am7vnxlh,F. Lara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492023813,182,6,1,20,56,e7p3lxg97gac51s71hotzi0a5,1,93,24.9,2022-12-17T11:21:07.981Z,2022-12-17T11:21:10Z,3949641565,75,,3949641589,233,151,3949641563,56,Center,,,,,,,,,,,,,,,,a6wwf7jl8eis7wvrhhwhdq3f9,R. Chikwelu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492023891,183,1,1,21,19,e7p3lxg97gac51s71hotzi0a5,1,99.5,0.5,2022-12-17T11:21:31.069Z,2022-12-17T11:23:23Z,3949642045,2,,3949642055,56,Center,3949642065,1,,3949642059,141,50.1,3949642049,6,,3949642057,140,94.4,3949642061,212,34.2,3949642051,155,,ahmylmsg9wyiax33v6jwuj9qs,Irina Uribe,3949642063,213,1.7,3949642647,210,13,3949642053,224,,3949642649,154,,,,,1,,,,,,,,,,,,,,,,
2492023925,185,44,1,21,22,e7p3lxg97gac51s71hotzi0a5,1,94.1,45.2,2022-12-17T11:21:33.966Z,2022-12-17T11:21:42Z,3949642269,233,152,3949642231,56,Center,3949642233,286,,,,,,,,,,,,,,,,,ez9in0ld6mrlrab7bi1kvuhd6,Y. Mrabet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492023889,152,44,1,21,22,1qoqz1tyay060cj5aha7rt1lp,0,5.9,54.8,2022-12-17T11:21:33.967Z,2022-12-17T11:21:43Z,3949642277,233,185,3949642037,285,,3949642035,56,Back,,,,,,,,,,,,,,,,49klmhzbsmlxnkp2w60y66sph,Sheila Guijarro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492023893,184,13,1,21,22,e7p3lxg97gac51s71hotzi0a5,1,89.3,47.3,2022-12-17T11:21:34.077Z,2022-12-17T11:23:23Z,3949642663,103,4.2,3949642073,17,,3949642653,29,,3949642533,328,,3949642521,15,,3949642517,25,,3949642675,231,50.2,3949642661,102,67.4,ez9in0ld6mrlrab7bi1kvuhd6,Y. Mrabet,3949642651,73,,3949642673,230,98.9,3949642669,146,93.0,3949642657,55,183,3949642667,153,,,3949642655,154,3949642671,147,3949642075,56,Center,55.2,,,,,,,,
2492023917,153,12,1,21,25,1qoqz1tyay060cj5aha7rt1lp,1,4.3,46.1,2022-12-17T11:21:36.851Z,2022-12-17T11:21:40Z,3949642201,212,29.6,3949642197,140,14.0,3949642195,56,Back,3949642203,213,5.1,3949642199,141,5.2,,,,,,,,,,49klmhzbsmlxnkp2w60y66sph,Sheila Guijarro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
