id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,keyPass,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/9/value,qualifier/11/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,assist,qualifier/15/value,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value
2486778799,9,1,1,0,23,9ns699xp353c84r1g6epazycl,1,23.7,68.7,2022-11-19T17:20:28.330Z,2022-11-19T18:08:14Z,3921865681,212,10.8,3921865677,140,20.1,3921865683,213,4.4,3921865675,56,Back,3921865679,141,53.9,,,,,,,,,,9jxxujnb2eoo7avj278ppnqvp,Núria Mendoza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486778803,10,1,1,0,25,9ns699xp353c84r1g6epazycl,1,25.2,45.2,2022-11-19T17:20:30.275Z,2022-11-19T18:08:15Z,3921865701,140,31.7,3921865707,213,5.0,3921865703,141,13.2,3921865705,212,22.8,3921865699,56,Back,,,,,,,,,,4by0xo4xinb0m8nziofw0g3bp,Leire Baños,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486778811,11,1,1,0,26,9ns699xp353c84r1g6epazycl,1,39.6,10.3,2022-11-19T17:20:30.939Z,2022-11-19T18:08:25Z,3921865733,140,60.7,3921865737,212,22.2,3921865739,213,6.3,3921865731,56,Right,3921865729,155,,3921865735,141,9.4,,,,,,,zuec10u63781iv5rojm31yzu,María Méndez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486778813,12,61,1,0,28,9ns699xp353c84r1g6epazycl,0,60.8,9.2,2022-11-19T17:20:33.340Z,2022-11-19T18:08:17Z,3921865743,56,Right,,,,,,,,,,,,,,,,,,,,,,1ite4628zwl6kanllmr7qb1zp,V. Calligaris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486778809,3,3,1,0,30,cd1ottifbgcfrn6pdrdpwt7z0,0,39.8,93.6,2022-11-19T17:20:35.797Z,2022-11-19T17:44:31Z,3921865725,56,Back,3921886691,233,13,3921865727,286,,,,,,,,,,,,,,,,,er6khxd9z3wfjekigs4nxf8q,Asun Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486778815,13,7,1,0,30,9ns699xp353c84r1g6epazycl,1,60.2,6.4,2022-11-19T17:20:35.798Z,2022-11-19T18:08:32Z,3921865749,167,,3921865753,285,,3921886687,233,3,3921865751,56,Right,,,,,,,,,,,,,eu6nudazhvggen5s7abc46bpx,Alba Redondo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486778837,4,5,1,0,32,cd1ottifbgcfrn6pdrdpwt7z0,1,37.8,101.3,2022-11-19T17:20:36.964Z,2022-11-19T17:44:36Z,3921865861,56,Back,3921886837,233,14,3921865863,347,,,,,,,,,,,,,,,,,er6khxd9z3wfjekigs4nxf8q,Asun Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486778817,14,5,1,0,32,9ns699xp353c84r1g6epazycl,0,62.2,-1.3,2022-11-19T17:20:36.964Z,2022-11-19T17:44:36Z,3921865755,56,Right,3921886861,233,4,3921865757,347,,,,,,,,,,,,,,,,,1ite4628zwl6kanllmr7qb1zp,V. Calligaris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486778847,5,1,1,0,44,cd1ottifbgcfrn6pdrdpwt7z0,1,32.5,100,2022-11-19T17:20:49.174Z,2022-11-19T17:20:53Z,3921865917,212,15.2,3921865913,140,46.5,3921865911,56,Back,3921865919,213,6.0,3921865915,141,95.6,3921865909,107,,,,,,,,5o5f6l99dzhim5k1jnnmog6hh,Bea Beltrán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486778855,6,1,1,0,48,cd1ottifbgcfrn6pdrdpwt7z0,1,46.5,95.6,2022-11-19T17:20:52.901Z,2022-11-19T17:20:55Z,3921865961,141,97.8,3921865965,213,3.0,3921865959,140,33.9,3921865957,56,Back,3921865963,212,13.3,,,,,,,,,,b9rcv1fsqcwockfpbkl58tl,Ana Marcos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486778857,7,3,1,0,50,cd1ottifbgcfrn6pdrdpwt7z0,0,36.4,92.6,2022-11-19T17:20:54.996Z,2022-11-19T17:44:31Z,3921886699,233,15,3921865969,56,Back,3921865971,286,,,,,,,,,,,,,,,,,5o5f6l99dzhim5k1jnnmog6hh,Bea Beltrán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486778861,15,7,1,0,50,9ns699xp353c84r1g6epazycl,0,63.6,7.4,2022-11-19T17:20:54.997Z,2022-11-19T17:44:31Z,3921865987,285,,3921865985,56,Right,3921886695,233,7,,,,,,,,,,,,,,,,eu6nudazhvggen5s7abc46bpx,Alba Redondo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486778873,8,1,1,0,52,cd1ottifbgcfrn6pdrdpwt7z0,1,28.1,94.2,2022-11-19T17:20:57.268Z,2022-11-19T17:21:00Z,3921866053,140,24.0,3921866057,212,8.4,3921866051,56,Back,3921866059,213,4.2,3921866055,141,83.6,,,,,,,,,,5o5f6l99dzhim5k1jnnmog6hh,Bea Beltrán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486778897,9,1,1,0,55,cd1ottifbgcfrn6pdrdpwt7z0,1,21.8,70.2,2022-11-19T17:21:00.501Z,2022-11-19T17:21:04Z,3921866089,140,8.3,3921866093,212,22.0,3921866095,213,4.0,3921866087,56,Back,3921866091,141,45.5,,,,,,,,,,5cpnfg3x95yjy00c6h2g22tp1,Marta Carro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486778907,10,1,1,0,59,cd1ottifbgcfrn6pdrdpwt7z0,1,14.5,53,2022-11-19T17:21:04.597Z,2022-11-19T18:16:13Z,3921866175,140,26.3,3921866173,56,Back,3921866181,213,1.2,3921866177,141,95.1,3921866171,155,,3921866179,212,31.2,,,,,,,3qu360b871q8wssodtkeq6oa2,Enith Salón,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486778911,11,1,1,1,2,cd1ottifbgcfrn6pdrdpwt7z0,1,32.6,92.7,2022-11-19T17:21:06.844Z,2022-11-19T18:16:42Z,3921866203,213,0.2,3921866195,56,Back,3921866201,212,12.9,3921866197,140,44.7,3921866199,141,96.2,,,,,,,,,,5o5f6l99dzhim5k1jnnmog6hh,Bea Beltrán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486778925,12,1,1,1,4,cd1ottifbgcfrn6pdrdpwt7z0,1,44.7,96.2,2022-11-19T17:21:09.804Z,2022-11-19T18:16:43Z,3921866257,212,7.8,3921866253,140,45.0,3921866255,141,84.8,3921866259,213,4.8,3921866251,56,Back,,,,,,,,,,er6khxd9z3wfjekigs4nxf8q,Asun Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486790599,360,3,1,1,6,cd1ottifbgcfrn6pdrdpwt7z0,0,48.5,89,2022-11-19T17:21:10.815Z,2022-11-19T18:17:01Z,3921921465,56,Back,3921921469,286,,3921921467,211,,,,,,,,,,,,,,,,,5o5f6l99dzhim5k1jnnmog6hh,Bea Beltrán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486778915,16,49,1,1,8,9ns699xp353c84r1g6epazycl,1,40.7,12.2,2022-11-19T17:21:12.818Z,2022-11-19T18:01:06Z,,,,,,,,,,,,,,,,,,,,,,,,,1ite4628zwl6kanllmr7qb1zp,V. Calligaris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486778917,17,1,1,1,8,9ns699xp353c84r1g6epazycl,1,40.7,12.2,2022-11-19T17:21:12.954Z,2022-11-19T18:09:49Z,3921866225,141,28.9,3921866227,212,24.2,3921866223,140,61.0,3921866221,56,Center,3921866229,213,0.5,,,,,,,,,,1ite4628zwl6kanllmr7qb1zp,V. Calligaris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486789217,487,61,1,1,9,9ns699xp353c84r1g6epazycl,0,52.2,29.2,2022-11-19T17:21:13.815Z,2022-11-19T18:09:53Z,3921914245,56,Center,,,,,,,,,,,,,,,,,,,,,,9ld622ld2el1ql9vy2akchfit,N. Andonova,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486778927,13,49,1,1,11,cd1ottifbgcfrn6pdrdpwt7z0,1,42.9,63.6,2022-11-19T17:21:16.509Z,2022-11-19T18:17:02Z,,,,,,,,,,,,,,,,,,,,,,,,,5w3y2f2ydr2ecq90cdzbn6ns9,Anna Torrodà,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486778931,14,1,1,1,12,cd1ottifbgcfrn6pdrdpwt7z0,1,42.9,63.6,2022-11-19T17:21:17.636Z,2022-11-19T18:01:28Z,3921866285,213,0.0,3921866281,141,64.8,3921866277,56,Center,3921866279,140,67.9,3921866283,212,26.3,,,,,,,,,,5w3y2f2ydr2ecq90cdzbn6ns9,Anna Torrodà,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486778937,15,1,1,1,13,cd1ottifbgcfrn6pdrdpwt7z0,1,67.9,64.8,2022-11-19T17:21:18.516Z,2022-11-19T17:21:21Z,3921866307,141,60.9,3921866303,56,Center,3921866309,212,5.8,3921866305,140,63.0,3921866311,213,3.6,,,,,,,,,,b9rcv1fsqcwockfpbkl58tl,Ana Marcos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486778943,16,1,1,1,16,cd1ottifbgcfrn6pdrdpwt7z0,1,63,60.9,2022-11-19T17:21:21.252Z,2022-11-19T17:21:24Z,3921866329,141,92.0,3921866327,140,67.2,3921866325,56,Left,3921866333,213,1.4,3921866331,212,21.6,,,,,,,,,,6mzsev0k2iqswrjncctnnawic,Ainhoa Alguacil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486778945,17,1,1,1,19,cd1ottifbgcfrn6pdrdpwt7z0,1,64,91.5,2022-11-19T17:21:24.420Z,2022-11-19T17:21:27Z,3921866355,213,3.3,3921866351,141,89.9,3921866347,56,Left,3921866349,140,54.7,3921866353,212,9.8,,,,,,,,,,er6khxd9z3wfjekigs4nxf8q,Asun Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486778947,18,1,1,1,22,cd1ottifbgcfrn6pdrdpwt7z0,0,55.1,90,2022-11-19T17:21:27.717Z,2022-11-19T17:21:31Z,3921866375,212,39.6,3921866379,1,,3921866367,155,,3921866371,140,72.4,3921866377,213,5.2,3921866369,56,Center,3921866373,141,38.3,,,,5o5f6l99dzhim5k1jnnmog6hh,Bea Beltrán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486778949,18,49,1,1,25,9ns699xp353c84r1g6epazycl,1,21.6,58.8,2022-11-19T17:21:30.081Z,2022-11-19T17:21:30Z,,,,,,,,,,,,,,,,,,,,,,,,,3ws5zg8wy6j86cr8yrqxnsx9m,Paula Tomás,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486778955,19,1,1,1,25,9ns699xp353c84r1g6epazycl,0,21.6,58.8,2022-11-19T17:21:30.395Z,2022-11-19T17:21:30Z,3921866385,140,37.3,3921866381,157,,3921866389,212,19.1,3921866393,1,,3921866383,56,Back,3921866387,141,44.6,3921866391,213,5.8,,,,3ws5zg8wy6j86cr8yrqxnsx9m,Paula Tomás,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486778975,19,61,1,1,27,cd1ottifbgcfrn6pdrdpwt7z0,0,73.7,42.7,2022-11-19T17:21:32.468Z,2022-11-19T18:18:00Z,3921866415,56,Center,,,,,,,,,,,,,,,,,,,,,,bdaicql6er9antum0eaar9x0q,Fiamma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486778991,20,1,1,1,28,9ns699xp353c84r1g6epazycl,0,30.8,59.7,2022-11-19T17:21:32.994Z,2022-11-19T17:21:39Z,3921866477,212,24.7,3921866473,140,40.2,3921866475,141,93.0,3921866479,213,1.2,3921866471,56,Back,,,,,,,,,,1z29kbiufzx7u32mh1fvy1rs9,Paula Fernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486778989,20,50,1,1,34,cd1ottifbgcfrn6pdrdpwt7z0,1,65,4.5,2022-11-19T17:21:38.900Z,2022-11-19T17:21:43Z,3921866469,286,,3921866521,233,21,3921866467,56,Right,,,,,,,,,,,,,,,,33t09qpv89b6wo3suzj33meax,K. Real,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486778997,21,7,1,1,34,9ns699xp353c84r1g6epazycl,1,35,95.5,2022-11-19T17:21:38.901Z,2022-11-19T17:21:43Z,3921866509,56,Back,3921866511,285,,3921866517,233,20,3921866507,167,,,,,,,,,,,,,,27oce8op8b7a6fmyp8utoz5gq,M. Ramírez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486779029,21,5,1,1,37,cd1ottifbgcfrn6pdrdpwt7z0,1,67.8,-1.5,2022-11-19T17:21:42.667Z,2022-11-19T18:18:05Z,3921866563,347,,3921866565,233,22,3921866561,56,Right,,,,,,,,,,,,,,,,33t09qpv89b6wo3suzj33meax,K. Real,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486778999,22,5,1,1,37,9ns699xp353c84r1g6epazycl,0,32.2,101.5,2022-11-19T17:21:42.667Z,2022-11-19T17:21:48Z,3921866569,233,21,3921866515,347,,3921866513,56,Back,,,,,,,,,,,,,,,,27oce8op8b7a6fmyp8utoz5gq,M. Ramírez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486779087,22,1,1,2,0,cd1ottifbgcfrn6pdrdpwt7z0,0,69.2,0,2022-11-19T17:22:05.684Z,2022-11-19T17:22:07Z,3921866785,212,12.8,3921866781,140,81.1,3921866777,107,,3921866787,213,0.2,3921866779,56,Right,3921866783,141,3.2,,,,,,,33t09qpv89b6wo3suzj33meax,K. Real,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486779085,23,8,1,2,1,9ns699xp353c84r1g6epazycl,1,14.2,90.5,2022-11-19T17:22:06.618Z,2022-11-19T17:22:16Z,3921866789,15,,3921866775,56,Back,,,,,,,,,,,,,,,,,,,3ws5zg8wy6j86cr8yrqxnsx9m,Paula Tomás,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486779093,24,44,1,2,3,9ns699xp353c84r1g6epazycl,1,22.8,90.4,2022-11-19T17:22:08.738Z,2022-11-19T17:22:10Z,3921866809,285,,3921866811,233,23,3921866807,56,Back,,,,,,,,,,,,,,,,3ws5zg8wy6j86cr8yrqxnsx9m,Paula Tomás,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486779091,23,44,1,2,3,cd1ottifbgcfrn6pdrdpwt7z0,0,77.2,9.6,2022-11-19T17:22:08.739Z,2022-11-19T17:22:10Z,3921866801,56,Right,3921866849,233,24,3921866803,286,,,,,,,,,,,,,,,,,4nvfy4deuo9cmsegz492aq2g9,Macarena Portales,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486779095,25,1,1,2,4,9ns699xp353c84r1g6epazycl,0,17.3,88,2022-11-19T17:22:09.098Z,2022-11-19T17:22:10Z,3921866825,140,25.0,3921866821,3,,3921866829,212,8.1,3921866827,141,87.2,3921866831,213,6.2,3921866823,56,Back,,,,,,,3ws5zg8wy6j86cr8yrqxnsx9m,Paula Tomás,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486779127,24,50,1,2,7,cd1ottifbgcfrn6pdrdpwt7z0,1,75.2,5,2022-11-19T17:22:12.233Z,2022-11-19T17:22:17Z,3921866963,286,,3921866961,56,Right,3921866969,233,26,,,,,,,,,,,,,,,,6mzsev0k2iqswrjncctnnawic,Ainhoa Alguacil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486779107,26,7,1,2,7,9ns699xp353c84r1g6epazycl,1,24.8,95,2022-11-19T17:22:12.234Z,2022-11-19T17:22:17Z,3921866889,167,,3921866965,233,24,3921866893,285,,3921866891,56,Back,,,,,,,,,,,,,1z29kbiufzx7u32mh1fvy1rs9,Paula Fernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486779145,25,5,1,2,8,cd1ottifbgcfrn6pdrdpwt7z0,1,74.4,-1.1,2022-11-19T17:22:13.362Z,2022-11-19T18:18:27Z,3921866991,347,,3921867007,233,27,3921866989,56,Right,,,,,,,,,,,,,,,,6mzsev0k2iqswrjncctnnawic,Ainhoa Alguacil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486779111,27,5,1,2,8,9ns699xp353c84r1g6epazycl,0,25.6,101.1,2022-11-19T17:22:13.362Z,2022-11-19T17:22:20Z,3921866909,347,,3921867013,233,25,3921866907,56,Back,,,,,,,,,,,,,,,,1z29kbiufzx7u32mh1fvy1rs9,Paula Fernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486779155,26,1,1,2,19,cd1ottifbgcfrn6pdrdpwt7z0,1,78.5,0,2022-11-19T17:22:24.323Z,2022-11-19T17:24:03Z,3921867059,141,25.0,3921867057,140,86.9,3921867053,107,,3921867055,56,Center,3921867061,212,20.1,3921867063,213,1.1,,,,,,,33t09qpv89b6wo3suzj33meax,K. Real,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486779157,27,1,1,2,22,cd1ottifbgcfrn6pdrdpwt7z0,0,86.9,25,2022-11-19T17:22:27.307Z,2022-11-19T17:57:36Z,3921867079,213,1.6,3921867067,3,,3921867071,56,Center,3921867069,168,,3921867077,212,14.1,3921867073,140,86.7,3921867075,141,45.7,,,,b9rcv1fsqcwockfpbkl58tl,Ana Marcos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486779159,28,12,1,2,23,9ns699xp353c84r1g6epazycl,1,7.5,67.8,2022-11-19T17:22:27.963Z,2022-11-19T17:22:30Z,3921867085,141,65.8,3921867081,56,Back,3921867089,213,6.2,3921867087,212,22.3,3921867083,140,28.7,,,,,,,,,,zuec10u63781iv5rojm31yzu,María Méndez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486779161,29,44,1,2,25,9ns699xp353c84r1g6epazycl,1,26.6,66.2,2022-11-19T17:22:30.137Z,2022-11-19T17:22:34Z,3921867135,233,28,3921867091,56,Back,3921867093,285,,,,,,,,,,,,,,,,,9ld622ld2el1ql9vy2akchfit,N. Andonova,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486779187,28,44,1,2,25,cd1ottifbgcfrn6pdrdpwt7z0,0,73.4,33.8,2022-11-19T17:22:30.138Z,2022-11-19T17:22:34Z,3921867131,56,Center,3921867141,233,29,3921867133,286,,,,,,,,,,,,,,,,,5w3y2f2ydr2ecq90cdzbn6ns9,Anna Torrodà,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
