id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/8/value,keyPass,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/10/value,qualifier/12/value,qualifier/14/value,qualifier/15/value,qualifier/16/value,assist
2551480373,183,3,1,19,45,1qoqz1tyay060cj5aha7rt1lp,1,88.4,18.7,2023-05-20T10:20:02.559Z,2023-05-20T10:20:04Z,4292299093,56,Right,4292299115,233,197,4292299095,286,,,,,,,,,,,,,,,,,tfni0bbycqnutwdofnndixd6,Fatou Kanteh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551480377,197,45,1,19,45,1azk57wev30h044w949j46kpu,0,11.6,81.3,2023-05-20T10:20:02.559Z,2023-05-20T10:20:04Z,4292299103,285,,4292299101,56,Back,4292299137,233,183,,,,,,,,,,,,,,,,si7seewiwpo5s7yi3jbxuo2y,Oihane Valdezate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551480381,184,1,1,19,46,1qoqz1tyay060cj5aha7rt1lp,0,87,23.5,2023-05-20T10:20:03.951Z,2023-05-20T10:20:05Z,4292299149,141,50.7,4292299143,155,,4292299147,140,91.4,4292299141,2,,4292299145,56,Center,4292299153,213,1.3,4292299151,212,19.1,,,,tfni0bbycqnutwdofnndixd6,Fatou Kanteh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551480383,185,43,1,19,48,1qoqz1tyay060cj5aha7rt1lp,1,0,0,2023-05-20T10:20:05.759Z,2023-05-20T10:20:10Z,4292299155,56,Center,4292299273,144,5,4292299157,346,0,,,,,,,,,,,,,,,,tfni0bbycqnutwdofnndixd6,Fatou Kanteh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551480391,198,12,1,19,48,1azk57wev30h044w949j46kpu,1,13.9,40.9,2023-05-20T10:20:06.078Z,2023-05-20T10:20:07Z,4292299189,213,2.2,4292299183,140,0.0,4292299187,212,24.5,4292299181,56,Back,4292299185,141,69.3,4292299199,167,,,,,,,,6k6a6v5gifzgjyhng61jn4qju,Amaia Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551480401,186,6,1,19,49,1qoqz1tyay060cj5aha7rt1lp,1,100,34.4,2023-05-20T10:20:06.903Z,2023-05-20T10:24:46Z,4292299235,233,199,4292299227,56,Center,4292299229,75,,,,,,,,,,,,,,,,,tfni0bbycqnutwdofnndixd6,Fatou Kanteh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551480395,199,6,1,19,49,1azk57wev30h044w949j46kpu,0,0,65.6,2023-05-20T10:20:06.903Z,2023-05-20T10:20:09Z,4292299195,56,Back,4292299197,73,,4292299251,233,186,,,,,,,,,,,,,,,,6k6a6v5gifzgjyhng61jn4qju,Amaia Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551480557,187,1,1,20,23,1qoqz1tyay060cj5aha7rt1lp,0,99.7,0.5,2023-05-20T10:20:40.927Z,2023-05-20T10:23:32Z,4292300157,141,59.8,4292300145,2,,4292300147,6,,4292300155,140,90.5,4292305141,225,,4292300153,56,Center,4292300159,212,41.5,4292300163,1,,3uj4zixqbp5ahu9etu4fl714a,María Llompart,4292300161,213,4292300149,155,,1.8,,,,,,,,,,,,,,,,,,,,,,,,,,
2551480559,201,61,1,20,28,1azk57wev30h044w949j46kpu,1,6.1,49,2023-05-20T10:20:45.726Z,2023-05-20T10:20:45Z,4292300171,56,Back,,,,,,,,,,,,,,,,,,,,,,er787gw0uh9wwlo98tzsc83qh,Eunate Arraiza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551480587,189,1,1,20,29,1qoqz1tyay060cj5aha7rt1lp,1,98.6,64.1,2023-05-20T10:20:46.615Z,2023-05-20T10:26:14Z,4292300267,56,Center,4292300275,213,4.0,4292300273,212,10.1,4292300269,140,92.3,4292300271,141,52.8,4292309491,210,15,4292309493,154,,,,,23cz0ftfc2rstsut0wkmntm8l,Paola Soldevila,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
2551480569,188,15,1,20,30,1qoqz1tyay060cj5aha7rt1lp,1,91.8,54.3,2023-05-20T10:20:47.567Z,2023-05-20T10:25:57Z,4292309495,78,,4292309369,233,202,4292309501,55,189,4292309497,29,,4292309359,72,,4292309521,231,52.0,4292309499,154,,4292309357,25,,3qg0fby2m8ua25w931ubn8mc4,Albeta,4292309511,146,4292309363,82,,93.8,,4292309509,328,4292309515,147,52.9,4292300213,56,4292300211,17,,4292309507,103,4292309505,102,4292309519,230,,,,,Center,19,48.6,98.4,
2551480573,202,10,1,20,30,1azk57wev30h044w949j46kpu,1,8.1,44,2023-05-20T10:20:47.667Z,2023-05-20T10:25:51Z,4292300239,56,Back,4292300237,94,,4292309375,233,188,,,,,,,,,,,,,,,,1jepco4u9frbnmu5lyotlgu8k,Mariana Cerro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551480629,190,1,1,20,34,1qoqz1tyay060cj5aha7rt1lp,0,86.3,89.2,2023-05-20T10:20:51.560Z,2023-05-20T10:25:39Z,4292300505,56,Left,4292300511,212,8.8,4292300513,213,1.2,4292300503,157,,4292300509,141,100.0,4292300515,1,,4292300507,140,89.6,,,,cgbly4uoca30z9ey5h722ej56,Cristina Cubedo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551480633,191,5,1,20,34,1qoqz1tyay060cj5aha7rt1lp,0,87.4,101.6,2023-05-20T10:20:51.662Z,2023-05-20T10:24:21Z,4292300527,347,,4292306821,233,203,4292300525,56,Left,,,,,,,,,,,,,,,,cgbly4uoca30z9ey5h722ej56,Cristina Cubedo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551480641,203,5,1,20,34,1azk57wev30h044w949j46kpu,1,12.6,-1.6,2023-05-20T10:20:51.662Z,2023-05-20T10:24:21Z,4292300593,56,Back,4292306813,233,191,4292300595,347,,,,,,,,,,,,,,,,,1jepco4u9frbnmu5lyotlgu8k,Mariana Cerro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551480651,204,1,1,20,44,1azk57wev30h044w949j46kpu,1,15.2,0,2023-05-20T10:21:01.406Z,2023-05-20T10:21:02Z,4292300641,213,0.3,4292300635,140,26.3,4292300633,56,Back,4292300639,212,12.2,4292300631,107,,4292300637,141,4.1,,,,,,,6k6a6v5gifzgjyhng61jn4qju,Amaia Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551480659,205,1,1,20,45,1azk57wev30h044w949j46kpu,1,27.6,4.8,2023-05-20T10:21:02.622Z,2023-05-20T10:21:04Z,4292300673,56,Back,4292300679,212,12.5,4292300677,141,4.3,4292300675,140,15.7,4292300681,213,3.2,,,,,,,,,,ef8jptd63fi9rll1e1gx61z6y,Ane Elexpuru,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551480697,206,1,1,20,46,1azk57wev30h044w949j46kpu,1,15.5,4.3,2023-05-20T10:21:04.014Z,2023-05-20T10:21:10Z,4292300889,141,8.8,4292300883,157,,4292300891,212,45.9,4292300893,213,0.1,4292300887,140,59.1,4292300895,1,,4292300885,56,Right,,,,6k6a6v5gifzgjyhng61jn4qju,Amaia Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551480713,207,1,1,20,53,1azk57wev30h044w949j46kpu,0,62,7.4,2023-05-20T10:21:10.286Z,2023-05-20T10:21:12Z,4292300959,213,0.4,4292300953,140,81.9,4292300957,212,22.8,4292300951,56,Right,4292300955,141,20.7,,,,,,,,,,ekctrwv020vt9iuv6jkpfivv9,Nekane Díez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551480719,192,8,1,20,55,1qoqz1tyay060cj5aha7rt1lp,1,22.1,79.5,2023-05-20T10:21:12.480Z,2023-05-20T10:21:12Z,4292300967,56,Back,,,,,,,,,,,,,,,,,,,,,,cehjx04vym880gqogj4djdiad,Y. Giménez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551480727,193,61,1,20,56,1qoqz1tyay060cj5aha7rt1lp,1,23.4,85.5,2023-05-20T10:21:14.073Z,2023-05-20T10:21:14Z,4292300993,56,Back,,,,,,,,,,,,,,,,,,,,,,cgbly4uoca30z9ey5h722ej56,Cristina Cubedo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551480733,194,49,1,20,58,1qoqz1tyay060cj5aha7rt1lp,1,15.3,90,2023-05-20T10:21:15.663Z,2023-05-20T10:21:15Z,,,,,,,,,,,,,,,,,,,,,,,,,cehjx04vym880gqogj4djdiad,Y. Giménez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551480755,195,1,1,20,58,1qoqz1tyay060cj5aha7rt1lp,1,15.3,90,2023-05-20T10:21:15.952Z,2023-05-20T10:21:19Z,4292301107,140,3.2,4292301109,141,65.0,4292301113,213,4.1,4292301105,56,Back,4292301111,212,21.2,,,,,,,,,,cehjx04vym880gqogj4djdiad,Y. Giménez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551480761,196,1,1,21,2,1qoqz1tyay060cj5aha7rt1lp,0,5.3,63.6,2023-05-20T10:21:19.184Z,2023-05-20T10:21:20Z,4292301147,212,39.2,4292301141,56,Back,4292301149,213,6.3,4292301143,140,42.6,4292301139,155,,4292301151,1,,4292301145,141,62.2,,,,dcbrqeq61r269wyh4k00g3t3o,Carmen Carbonell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551480769,208,49,1,21,4,1azk57wev30h044w949j46kpu,1,56,43.3,2023-05-20T10:21:21.807Z,2023-05-20T10:21:21Z,,,,,,,,,,,,,,,,,,,,,,,,,1jepco4u9frbnmu5lyotlgu8k,Mariana Cerro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551480785,209,1,1,21,5,1azk57wev30h044w949j46kpu,0,56,43.3,2023-05-20T10:21:22.462Z,2023-05-20T10:21:27Z,4292301259,141,60.4,4292301253,155,,4292301261,212,35.8,4292301263,213,0.3,4292301265,1,,4292301257,140,88.2,4292301255,56,Center,,,,1jepco4u9frbnmu5lyotlgu8k,Mariana Cerro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551480789,197,52,1,21,8,1qoqz1tyay060cj5aha7rt1lp,1,14.7,41,2023-05-20T10:21:25.775Z,2023-05-20T10:21:26Z,,,,,,,,,,,,,,,,,,,,,,,,,dcbrqeq61r269wyh4k00g3t3o,Carmen Carbonell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551480831,198,1,1,21,12,1qoqz1tyay060cj5aha7rt1lp,1,14.8,37.5,2023-05-20T10:21:29.919Z,2023-05-20T10:21:34Z,4292301429,212,23.8,4292301423,56,Back,4292301421,123,,4292301425,140,28.3,4292301431,213,5.4,4292301427,141,9.4,4292301439,287,,,,,dcbrqeq61r269wyh4k00g3t3o,Carmen Carbonell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551480861,199,1,1,21,17,1qoqz1tyay060cj5aha7rt1lp,0,28,9.1,2023-05-20T10:21:34.559Z,2023-05-20T10:21:35Z,4292301485,56,Right,4292301487,140,66.2,4292301495,1,,4292301491,212,40.4,4292301493,213,0.1,4292301489,141,16.7,,,,,,,5mk5a6g9962zs1f0dgv2g3o45,Nerea Pérez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551480871,210,49,1,21,18,1azk57wev30h044w949j46kpu,1,33,84.6,2023-05-20T10:21:35.757Z,2023-05-20T10:21:35Z,,,,,,,,,,,,,,,,,,,,,,,,,er787gw0uh9wwlo98tzsc83qh,Eunate Arraiza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551480877,211,1,1,21,19,1azk57wev30h044w949j46kpu,1,32.7,84.3,2023-05-20T10:21:36.286Z,2023-05-20T10:21:37Z,4292301571,56,Left,4292301577,212,19.8,4292301573,140,51.0,4292301579,213,0.2,4292301575,141,91.5,,,,,,,,,,er787gw0uh9wwlo98tzsc83qh,Eunate Arraiza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551480883,212,1,1,21,20,1azk57wev30h044w949j46kpu,0,51,91.5,2023-05-20T10:21:37.582Z,2023-05-20T10:21:38Z,4292301605,140,46.0,4292301611,213,4.4,4292301607,141,69.3,4292301609,212,16.0,4292301603,56,Back,,,,,,,,,,bpk64d0puoo2xofbb5k4ffuac,Sara Ortega,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551480893,200,49,1,21,22,1qoqz1tyay060cj5aha7rt1lp,1,60.7,22.7,2023-05-20T10:21:39.263Z,2023-05-20T10:21:39Z,,,,,,,,,,,,,,,,,,,,,,,,,23cz0ftfc2rstsut0wkmntm8l,Paola Soldevila,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551480929,201,1,1,21,22,1qoqz1tyay060cj5aha7rt1lp,1,60.7,22.7,2023-05-20T10:21:39.631Z,2023-05-20T10:21:46Z,4292301813,141,15.6,4292301817,213,6.1,4292301811,140,81.8,4292301815,212,22.7,4292301809,56,Right,,,,,,,,,,23cz0ftfc2rstsut0wkmntm8l,Paola Soldevila,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551480933,202,1,1,21,29,1qoqz1tyay060cj5aha7rt1lp,0,94.5,23.2,2023-05-20T10:21:46.800Z,2023-05-20T10:21:48Z,4292301839,141,27.9,4292301955,286,,4292301949,236,,4292301837,140,92.9,4292301951,233,213,4292301841,212,3.6,4292301835,56,Center,4292301843,213,2.1,tfni0bbycqnutwdofnndixd6,Fatou Kanteh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551480947,213,74,1,21,29,1azk57wev30h044w949j46kpu,1,3.6,66.5,2023-05-20T10:21:46.801Z,2023-05-20T10:24:43Z,4292301895,56,Back,4292301897,285,,4292301965,233,202,,,,,,,,,,,,,,,,alcmg8hi95r5q7etrck1uyusq,Naroa Uriarte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551480965,203,6,1,21,31,1qoqz1tyay060cj5aha7rt1lp,1,94.6,30.6,2023-05-20T10:21:48.782Z,2023-05-20T10:24:47Z,4292302029,233,214,4292302021,75,,4292302017,56,Center,,,,,,,,,,,,,,,,tfni0bbycqnutwdofnndixd6,Fatou Kanteh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551480959,214,6,1,21,31,1azk57wev30h044w949j46kpu,0,5.4,69.4,2023-05-20T10:21:48.782Z,2023-05-20T10:21:51Z,4292301987,73,,4292302033,233,203,4292301985,56,Back,,,,,,,,,,,,,,,,alcmg8hi95r5q7etrck1uyusq,Naroa Uriarte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551481149,204,1,1,22,3,1qoqz1tyay060cj5aha7rt1lp,0,99.5,0.5,2023-05-20T10:22:20.544Z,2023-05-20T10:22:23Z,4292303035,1,,4292303019,6,,4292303021,155,,4292303023,224,,4292303029,141,56.8,4292303017,2,,4292303025,56,Center,4292303033,213,1.6,3uj4zixqbp5ahu9etu4fl714a,María Llompart,4292303027,140,4292303031,212,38.4,97.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2551481167,215,12,1,22,6,1azk57wev30h044w949j46kpu,1,2.8,50.7,2023-05-20T10:22:23.789Z,2023-05-20T10:22:29Z,4292303131,56,Back,4292303137,141,36.7,4292303133,140,5.0,4292303139,212,9.8,4292303141,213,5.0,,,,,,,,,,1k0lkh2uqjo6c42khduv89dk9,Amaia Peña,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551481175,205,13,1,22,8,1qoqz1tyay060cj5aha7rt1lp,1,95.9,61.8,2023-05-20T10:22:25.375Z,2023-05-20T10:22:42Z,4292303665,73,,4292303675,231,54.0,4292303667,102,61.2,4292303347,328,,4292303669,103,18.1,4292303185,61,,4292303671,458,,4292303343,15,,cgbly4uoca30z9ey5h722ej56,Cristina Cubedo,4292303341,25,4292303673,230,99.3,,,4292303187,56,,,,,,,,,,,,,,,,,,Center,,,,,
2551481183,206,5,1,22,8,1qoqz1tyay060cj5aha7rt1lp,0,101.2,61.8,2023-05-20T10:22:25.582Z,2023-05-20T10:24:22Z,4292303257,233,216,4292303217,56,Center,4292303219,346,,,,,,,,,,,,,,,,,cgbly4uoca30z9ey5h722ej56,Cristina Cubedo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551481169,216,5,1,22,8,1azk57wev30h044w949j46kpu,1,-1.2,38.2,2023-05-20T10:22:25.582Z,2023-05-20T10:22:27Z,4292303147,56,Back,4292303239,233,206,4292303149,346,,,,,,,,,,,,,,,,,1k0lkh2uqjo6c42khduv89dk9,Amaia Peña,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551481259,217,1,1,22,23,1azk57wev30h044w949j46kpu,1,4.3,43.8,2023-05-20T10:22:40.381Z,2023-05-20T10:22:41Z,4292303637,140,7.9,4292303635,56,Back,4292303649,237,,4292303643,212,19.9,4292303639,141,72.5,4292303633,124,,4292303645,213,1.4,,,,1k0lkh2uqjo6c42khduv89dk9,Amaia Peña,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551481301,218,1,1,22,24,1azk57wev30h044w949j46kpu,1,7.9,72.5,2023-05-20T10:22:41.661Z,2023-05-20T10:22:48Z,4292303885,212,13.9,4292303879,56,Back,4292303883,141,92.0,4292303881,140,11.9,4292303887,213,1.3,,,,,,,,,,alcmg8hi95r5q7etrck1uyusq,Naroa Uriarte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551481323,219,1,1,22,30,1azk57wev30h044w949j46kpu,0,11,90.7,2023-05-20T10:22:47.733Z,2023-05-20T10:25:30Z,4292303989,141,93.6,4292303987,140,18.9,4292303991,212,8.5,4292303985,56,Back,4292303993,213,0.2,,,,,,,,,,er787gw0uh9wwlo98tzsc83qh,Eunate Arraiza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551481295,207,61,1,22,31,1qoqz1tyay060cj5aha7rt1lp,1,83.9,5.4,2023-05-20T10:22:48.479Z,2023-05-20T10:22:48Z,4292303855,56,Right,,,,,,,,,,,,,,,,,,,,,,5mk5a6g9962zs1f0dgv2g3o45,Nerea Pérez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551481339,220,61,1,22,36,1azk57wev30h044w949j46kpu,1,12.2,96.5,2023-05-20T10:22:54.109Z,2023-05-20T10:22:57Z,4292304165,189,,4292304033,56,Back,,,,,,,,,,,,,,,,,,,er787gw0uh9wwlo98tzsc83qh,Eunate Arraiza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551481359,208,5,1,22,37,1qoqz1tyay060cj5aha7rt1lp,1,84.4,-1.2,2023-05-20T10:22:54.941Z,2023-05-20T10:24:22Z,4292304121,56,Right,4292304175,233,221,4292304123,347,,,,,,,,,,,,,,,,,5mk5a6g9962zs1f0dgv2g3o45,Nerea Pérez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551481345,221,5,1,22,37,1azk57wev30h044w949j46kpu,0,15.6,101.2,2023-05-20T10:22:54.941Z,2023-05-20T10:22:59Z,4292304183,233,208,4292304051,347,,4292304049,56,Back,,,,,,,,,,,,,,,,er787gw0uh9wwlo98tzsc83qh,Eunate Arraiza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551481449,209,1,1,22,53,1qoqz1tyay060cj5aha7rt1lp,1,89,0,2023-05-20T10:23:10.686Z,2023-05-20T10:23:20Z,4292304633,141,17.7,4292304627,107,,4292304631,140,88.0,4292304739,189,,4292304629,56,Right,4292304637,213,1.7,4292304635,212,12.6,,,,cehjx04vym880gqogj4djdiad,Y. Giménez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551481455,210,1,1,22,58,1qoqz1tyay060cj5aha7rt1lp,0,96.3,27.9,2023-05-20T10:23:15.566Z,2023-05-20T10:23:17Z,4292304661,56,Left,4292304671,1,,4292304669,213,1.6,4292304663,140,92.7,4292304659,196,,4292304667,212,50.0,4292304665,141,100.0,,,,tfni0bbycqnutwdofnndixd6,Fatou Kanteh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551481459,211,5,1,22,59,1qoqz1tyay060cj5aha7rt1lp,0,92.8,101.1,2023-05-20T10:23:16.925Z,2023-05-20T10:24:22Z,4292304679,347,,4292304677,56,Left,4292305145,233,222,,,,,,,,,,,,,,,,tfni0bbycqnutwdofnndixd6,Fatou Kanteh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551481535,222,5,1,22,59,1azk57wev30h044w949j46kpu,1,7.2,-1.1,2023-05-20T10:23:16.925Z,2023-05-20T10:23:32Z,4292305109,347,,4292305107,56,Back,4292305137,233,211,,,,,,,,,,,,,,,,er787gw0uh9wwlo98tzsc83qh,Eunate Arraiza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551481555,223,1,1,23,14,1azk57wev30h044w949j46kpu,1,7.1,0,2023-05-20T10:23:32.045Z,2023-05-20T10:23:35Z,4292305225,141,20.9,4292305227,212,17.4,4292305219,107,,4292305229,213,1.0,4292305223,140,15.8,4292305221,56,Back,,,,,,,6k6a6v5gifzgjyhng61jn4qju,Amaia Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551481583,224,1,1,23,17,1azk57wev30h044w949j46kpu,1,14.8,15.9,2023-05-20T10:23:34.909Z,2023-05-20T10:23:38Z,4292305355,56,Back,4292305365,1,,4292305357,140,44.8,4292305363,213,0.2,4292305361,212,31.9,4292305359,141,23.3,4292305353,157,,,,,1jepco4u9frbnmu5lyotlgu8k,Mariana Cerro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551481593,225,1,1,23,20,1azk57wev30h044w949j46kpu,0,37.7,26.4,2023-05-20T10:23:38.094Z,2023-05-20T10:23:39Z,4292305407,141,38.5,4292305411,213,0.4,4292305405,140,55.2,4292305401,155,,4292305403,56,Center,4292305409,212,20.1,,,,,,,ekctrwv020vt9iuv6jkpfivv9,Nekane Díez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551481599,212,49,1,23,22,1qoqz1tyay060cj5aha7rt1lp,1,48.6,51.3,2023-05-20T10:23:39.198Z,2023-05-20T10:23:39Z,,,,,,,,,,,,,,,,,,,,,,,,,cehjx04vym880gqogj4djdiad,Y. Giménez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551481611,213,61,1,23,23,1qoqz1tyay060cj5aha7rt1lp,0,50,51.7,2023-05-20T10:23:40.911Z,2023-05-20T10:23:41Z,4292305467,56,Center,,,,,,,,,,,,,,,,,,,,,,cehjx04vym880gqogj4djdiad,Y. Giménez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551481623,226,49,1,23,25,1azk57wev30h044w949j46kpu,1,40.7,27.7,2023-05-20T10:23:42.717Z,2023-05-20T10:23:42Z,,,,,,,,,,,,,,,,,,,,,,,,,ef8jptd63fi9rll1e1gx61z6y,Ane Elexpuru,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551481627,227,1,1,23,25,1azk57wev30h044w949j46kpu,0,40.7,27.7,2023-05-20T10:23:42.813Z,2023-05-20T10:23:44Z,4292305547,212,13.8,4292305541,56,Center,4292305549,213,0.4,4292305543,140,53.0,4292305545,141,34.9,,,,,,,,,,ef8jptd63fi9rll1e1gx61z6y,Ane Elexpuru,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551481631,214,49,1,23,27,1qoqz1tyay060cj5aha7rt1lp,1,47.8,69.4,2023-05-20T10:23:44.527Z,2023-05-20T10:23:44Z,,,,,,,,,,,,,,,,,,,,,,,,,23cz0ftfc2rstsut0wkmntm8l,Paola Soldevila,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551481663,215,1,1,23,28,1qoqz1tyay060cj5aha7rt1lp,1,46.2,68.6,2023-05-20T10:23:45.231Z,2023-05-20T10:23:49Z,4292305689,141,31.7,4292305693,213,4.8,4292305691,212,25.1,4292305687,140,47.5,4292305685,56,Back,,,,,,,,,,23cz0ftfc2rstsut0wkmntm8l,Paola Soldevila,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551481687,216,1,1,23,32,1qoqz1tyay060cj5aha7rt1lp,1,48.5,26.5,2023-05-20T10:23:49.454Z,2023-05-20T10:23:52Z,4292305809,141,46.4,4292305803,155,,4292305807,140,75.3,4292305805,56,Center,4292305811,212,31.2,4292305813,213,0.4,,,,,,,5mk5a6g9962zs1f0dgv2g3o45,Nerea Pérez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551481689,217,61,1,23,35,1qoqz1tyay060cj5aha7rt1lp,0,75.8,46,2023-05-20T10:23:52.671Z,2023-05-20T10:23:53Z,4292305831,56,Center,,,,,,,,,,,,,,,,,,,,,,49klmhzbsmlxnkp2w60y66sph,Sheila Guijarro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551481697,228,49,1,23,36,1azk57wev30h044w949j46kpu,1,6.8,64.3,2023-05-20T10:23:53.965Z,2023-05-20T10:23:54Z,,,,,,,,,,,,,,,,,,,,,,,,,si7seewiwpo5s7yi3jbxuo2y,Oihane Valdezate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551481709,229,1,1,23,37,1azk57wev30h044w949j46kpu,1,6.8,64.3,2023-05-20T10:23:54.589Z,2023-05-20T10:23:57Z,4292305925,56,Back,4292305933,213,0.8,4292305927,140,16.4,4292305929,141,80.4,4292305931,212,14.9,,,,,,,,,,si7seewiwpo5s7yi3jbxuo2y,Oihane Valdezate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551481717,230,1,1,23,40,1azk57wev30h044w949j46kpu,0,12.5,91.5,2023-05-20T10:23:57.725Z,2023-05-20T10:24:00Z,4292306001,1,,4292305993,140,50.1,4292305999,213,6.2,4292305991,56,Left,4292305995,141,84.6,4292305997,212,39.8,,,,,,,er787gw0uh9wwlo98tzsc83qh,Eunate Arraiza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551481731,218,49,1,23,44,1qoqz1tyay060cj5aha7rt1lp,1,51.8,13.2,2023-05-20T10:24:01.854Z,2023-05-20T10:24:01Z,,,,,,,,,,,,,,,,,,,,,,,,,cehjx04vym880gqogj4djdiad,Y. Giménez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
