id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,assist,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/10/value,qualifier/13/value,keyPass,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/12/value,qualifier/15/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/16/value
2518170835,378,1,1,0,10,e7p3lxg97gac51s71hotzi0a5,1,45.4,95.9,2023-03-11T11:01:25.405Z,2023-03-11T11:52:09Z,4087481309,56,Back,4087481313,141,90.8,4087481317,213,3.7,4087481315,212,6.6,4087481311,140,40.1,,,,,,,,,,antfb8hyo1sn4o68itu4oi904,Laura Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518171047,379,1,1,0,11,e7p3lxg97gac51s71hotzi0a5,1,40.6,90.9,2023-03-11T11:01:26.405Z,2023-03-11T11:54:56Z,4087482417,212,8.8,4087482415,141,95.8,4087482411,56,Back,4087482419,213,2.8,4087482413,140,32.8,,,,,,,,,,ez9in0ld6mrlrab7bi1kvuhd6,Y. Mrabet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518171611,380,1,1,0,13,e7p3lxg97gac51s71hotzi0a5,0,32.8,98.6,2023-03-11T11:01:28.405Z,2023-03-11T11:54:50Z,4087485965,213,0.0,4087485961,141,98.9,4087485959,140,38.2,4087485963,212,5.7,4087485957,56,Back,,,,,,,,,,d5i62fwuf8ohc8fcq3lxboiga,Esther Martín-Pozuelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518151861,6,43,1,0,14,bxlqcsb8ylen7lng9qy50eoq5,1,0,0,2023-03-11T11:01:29.662Z,2023-03-11T11:53:11Z,4087388157,56,Center,4087483525,144,61,,,,,,,,,,,,,,,,,,,5jwmy7qi01na2bmyw3zo3is8a,Cristina Martín-Prieto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518151863,7,43,1,0,14,bxlqcsb8ylen7lng9qy50eoq5,1,0,0,2023-03-11T11:01:29.742Z,2023-03-11T11:53:13Z,4087483571,144,45,4087388163,56,Center,4087388165,285,0,,,,,,,,,,,,,,,,5jwmy7qi01na2bmyw3zo3is8a,Cristina Martín-Prieto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518151873,8,43,1,0,14,bxlqcsb8ylen7lng9qy50eoq5,1,0,0,2023-03-11T11:01:29.775Z,2023-03-11T11:53:17Z,4087388233,155,0,4087388247,1,0,4087388235,56,Right,4087483621,144,1,4087388245,213,5.0,4087388239,141,0.0,4087388241,212,38.7,4087388237,140,64.9,5jwmy7qi01na2bmyw3zo3is8a,Cristina Martín-Prieto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518151881,4,43,1,0,14,e7p3lxg97gac51s71hotzi0a5,1,0,0,2023-03-11T11:01:30.070Z,2023-03-11T11:53:48Z,4087388279,56,Back,4087388283,141,98.4,4087484399,144,1,4087388287,213,3.0,4087388281,140,35.4,4087388285,212,13.7,,,,,,,antfb8hyo1sn4o68itu4oi904,Laura Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518151859,5,43,1,0,15,bxlqcsb8ylen7lng9qy50eoq5,1,0,0,2023-03-11T11:01:30.542Z,2023-03-11T11:53:51Z,4087388153,56,Right,4087484459,144,61,,,,,,,,,,,,,,,,,,,u29d1e3mswrdqx1aqfhuj8ph,J. Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518171057,309,43,1,0,16,bxlqcsb8ylen7lng9qy50eoq5,1,0,0,2023-03-11T11:01:31.405Z,2023-03-11T11:56:26Z,4087482467,56,Right,4087482475,233,6,4087482469,347,0,4087487513,144,5,,,,,,,,,,,,,u29d1e3mswrdqx1aqfhuj8ph,J. Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518151877,9,43,1,0,16,bxlqcsb8ylen7lng9qy50eoq5,1,0,0,2023-03-11T11:01:31.788Z,2023-03-11T11:56:28Z,4087388263,56,Right,4087388397,233,6,4087388265,347,0,4087487569,144,5,,,,,,,,,,,,,5jwmy7qi01na2bmyw3zo3is8a,Cristina Martín-Prieto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518151887,5,1,1,0,17,e7p3lxg97gac51s71hotzi0a5,0,35.4,98.4,2023-03-11T11:01:32.766Z,2023-03-11T11:01:34Z,4087388301,140,39.8,4087388307,213,6.0,4087388305,212,4.9,4087388299,56,Back,4087388303,141,96.2,,,,,,,,,,d5i62fwuf8ohc8fcq3lxboiga,Esther Martín-Pozuelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518151855,4,61,1,0,18,bxlqcsb8ylen7lng9qy50eoq5,1,55.8,54.3,2023-03-11T11:01:34.326Z,2023-03-11T12:58:21Z,4087388147,56,Center,,,,,,,,,,,,,,,,,,,,,,u29d1e3mswrdqx1aqfhuj8ph,J. Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518151889,10,43,1,0,19,bxlqcsb8ylen7lng9qy50eoq5,1,0,0,2023-03-11T11:01:34.630Z,2023-03-11T11:55:12Z,4087388309,56,Right,4087486233,144,61,,,,,,,,,,,,,,,,,,,5jwmy7qi01na2bmyw3zo3is8a,Cristina Martín-Prieto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518151893,11,61,1,0,19,bxlqcsb8ylen7lng9qy50eoq5,0,55.6,4.7,2023-03-11T11:01:34.783Z,2023-03-11T11:01:35Z,4087388315,56,Right,,,,,,,,,,,,,,,,,,,,,,5jwmy7qi01na2bmyw3zo3is8a,Cristina Martín-Prieto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518151911,6,5,1,0,19,e7p3lxg97gac51s71hotzi0a5,1,43.6,101.6,2023-03-11T11:01:35.072Z,2023-03-11T11:56:28Z,4087487571,233,310,4087388387,56,Back,4087486823,347,,,,,,,,,,,,,,,,,d5i62fwuf8ohc8fcq3lxboiga,Esther Martín-Pozuelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518171635,310,5,1,0,19,bxlqcsb8ylen7lng9qy50eoq5,0,56.4,-1.6,2023-03-11T11:01:35.072Z,2023-03-11T13:09:07Z,4087486111,347,,4087486109,56,Right,4087487601,233,6,,,,,,,,,,,,,,,,u29d1e3mswrdqx1aqfhuj8ph,J. Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518151913,12,43,1,0,24,bxlqcsb8ylen7lng9qy50eoq5,1,0,0,2023-03-11T11:01:40.174Z,2023-03-11T11:56:56Z,4087388391,56,Center,4087487881,144,61,,,,,,,,,,,,,,,,,,,5jwmy7qi01na2bmyw3zo3is8a,Cristina Martín-Prieto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518152161,13,43,1,0,24,bxlqcsb8ylen7lng9qy50eoq5,1,0,0,2023-03-11T11:01:40.262Z,2023-03-11T11:56:58Z,4087389615,140,71.9,4087389611,155,0,4087389613,56,Left,4087487893,144,1,4087389619,212,4.4,4087389617,141,79.1,4087389621,213,2.0,,,,5jwmy7qi01na2bmyw3zo3is8a,Cristina Martín-Prieto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518151949,7,1,1,0,29,e7p3lxg97gac51s71hotzi0a5,1,41.9,100,2023-03-11T11:01:45.247Z,2023-03-11T11:01:49Z,4087388541,56,Left,4087388547,212,27.9,4087388545,141,96.2,4087388539,107,,4087388549,213,6.2,4087388551,1,,4087388543,140,68.3,,,,d5i62fwuf8ohc8fcq3lxboiga,Esther Martín-Pozuelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518151957,8,1,1,0,33,e7p3lxg97gac51s71hotzi0a5,1,69.5,95.1,2023-03-11T11:01:49.263Z,2023-03-11T11:01:50Z,4087388589,140,55.3,4087388587,56,Left,4087388593,212,14.9,4087388591,141,95.0,4087388595,213,3.1,,,,,,,,,,ahmylmsg9wyiax33v6jwuj9qs,Irina Uribe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518151961,9,1,1,0,35,e7p3lxg97gac51s71hotzi0a5,0,55.2,94.8,2023-03-11T11:01:50.815Z,2023-03-11T11:01:53Z,4087388607,140,87.3,4087388609,141,47.5,4087388603,157,,4087388615,1,,4087388611,212,46.6,4087388605,56,Center,4087388613,213,5.5,,,,ez9in0ld6mrlrab7bi1kvuhd6,Y. Mrabet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518152007,10,49,1,0,51,e7p3lxg97gac51s71hotzi0a5,1,56.9,86.9,2023-03-11T11:02:06.799Z,2023-03-11T11:02:06Z,,,,,,,,,,,,,,,,,,,,,,,,,ez9in0ld6mrlrab7bi1kvuhd6,Y. Mrabet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518152015,11,61,1,0,53,e7p3lxg97gac51s71hotzi0a5,0,56.7,82.4,2023-03-11T11:02:09.120Z,2023-03-11T11:02:09Z,4087388881,56,Left,,,,,,,,,,,,,,,,,,,,,,ez9in0ld6mrlrab7bi1kvuhd6,Y. Mrabet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518172001,311,50,1,0,55,bxlqcsb8ylen7lng9qy50eoq5,1,35.5,14,2023-03-11T11:02:11.263Z,2023-03-11T11:57:11Z,4087488047,286,,4087488029,56,Back,4087488043,233,12,,,,,,,,,,,,,,,,8m8fk05kqcs7ver68ubl61mju,Arola Aparicio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518152043,12,7,1,0,55,e7p3lxg97gac51s71hotzi0a5,1,64.5,86,2023-03-11T11:02:11.264Z,2023-03-11T11:57:11Z,4087388997,285,,4087388995,56,Left,4087488033,233,311,,,,,,,,,,,,,,,,ez9in0ld6mrlrab7bi1kvuhd6,Y. Mrabet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518152051,13,1,1,0,57,e7p3lxg97gac51s71hotzi0a5,1,60.5,83.5,2023-03-11T11:02:13.135Z,2023-03-11T12:58:30Z,4087389047,140,71.1,4087389049,141,81.8,4087389051,212,11.2,4087389045,56,Left,4087389053,213,6.2,,,,,,,,,,antfb8hyo1sn4o68itu4oi904,Laura Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518152053,14,50,1,0,59,e7p3lxg97gac51s71hotzi0a5,1,71.9,88.2,2023-03-11T11:02:15.404Z,2023-03-11T11:57:29Z,4087389063,286,,4087488221,233,312,4087389061,56,Left,,,,,,,,,,,,,,,,ahmylmsg9wyiax33v6jwuj9qs,Irina Uribe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518172019,312,7,1,1,0,bxlqcsb8ylen7lng9qy50eoq5,1,28.1,11.8,2023-03-11T11:02:15.405Z,2023-03-11T11:57:29Z,4087488209,285,,4087488213,233,14,4087488207,56,Back,,,,,,,,,,,,,,,,8m8fk05kqcs7ver68ubl61mju,Arola Aparicio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518152135,15,5,1,1,5,e7p3lxg97gac51s71hotzi0a5,1,48.3,101.5,2023-03-11T11:02:20.405Z,2023-03-11T13:09:07Z,4087389487,347,,4087389485,56,Back,4087488375,233,313,,,,,,,,,,,,,,,,ahmylmsg9wyiax33v6jwuj9qs,Irina Uribe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518172033,313,5,1,1,5,bxlqcsb8ylen7lng9qy50eoq5,0,51.7,-1.5,2023-03-11T11:02:20.405Z,2023-03-11T11:57:45Z,4087488385,233,15,4087488367,56,Right,4087488369,347,,,,,,,,,,,,,,,,,8m8fk05kqcs7ver68ubl61mju,Arola Aparicio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518152151,16,1,1,1,21,e7p3lxg97gac51s71hotzi0a5,1,55.7,100,2023-03-11T11:02:36.752Z,2023-03-11T11:02:39Z,4087389563,56,Left,4087389571,213,6.1,4087389561,107,,4087389567,141,95.7,4087389565,140,72.2,4087389569,212,17.6,,,,,,,d5i62fwuf8ohc8fcq3lxboiga,Esther Martín-Pozuelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518152153,17,61,1,1,24,e7p3lxg97gac51s71hotzi0a5,0,72.3,95.7,2023-03-11T11:02:39.425Z,2023-03-11T11:02:39Z,4087389575,56,Left,,,,,,,,,,,,,,,,,,,,,,antfb8hyo1sn4o68itu4oi904,Laura Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518172087,314,61,1,1,25,bxlqcsb8ylen7lng9qy50eoq5,1,47.5,4,2023-03-11T11:02:40.405Z,2023-03-11T11:58:11Z,4087488695,56,Back,,,,,,,,,,,,,,,,,,,,,,8m8fk05kqcs7ver68ubl61mju,Arola Aparicio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518152235,18,5,1,1,25,e7p3lxg97gac51s71hotzi0a5,1,59.2,100.8,2023-03-11T11:02:40.545Z,2023-03-11T11:58:18Z,4087488757,233,315,4087390007,347,,4087390005,56,Left,,,,,,,,,,,,,,,,antfb8hyo1sn4o68itu4oi904,Laura Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518172095,315,5,1,1,25,bxlqcsb8ylen7lng9qy50eoq5,0,40.8,-0.8,2023-03-11T11:02:40.545Z,2023-03-11T13:09:07Z,4087488755,347,,4087488753,56,Back,4087488769,233,18,,,,,,,,,,,,,,,,8m8fk05kqcs7ver68ubl61mju,Arola Aparicio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518219011,706,1,1,1,26,e7p3lxg97gac51s71hotzi0a5,0,58.7,100,2023-03-11T11:02:41.405Z,2023-03-11T13:13:21Z,4087718769,213,5.1,4087718767,212,7.1,4087718761,56,Left,4087718765,141,91.8,4087719275,107,,4087718763,140,61.1,,,,,,,d5i62fwuf8ohc8fcq3lxboiga,Esther Martín-Pozuelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518152165,14,43,1,1,26,bxlqcsb8ylen7lng9qy50eoq5,1,0,0,2023-03-11T11:02:42.070Z,2023-03-11T12:00:52Z,4087491345,144,61,4087389635,56,Back,,,,,,,,,,,,,,,,,,,5jwmy7qi01na2bmyw3zo3is8a,Cristina Martín-Prieto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518207529,704,43,1,1,27,e7p3lxg97gac51s71hotzi0a5,1,0,0,2023-03-11T11:02:42.405Z,2023-03-11T13:00:31Z,4087660083,212,9.5,4087660085,213,5.3,4087660081,141,90.3,4087660077,56,Left,4087662869,144,1,4087660177,107,0,4087660079,140,60.1,,,,d5i62fwuf8ohc8fcq3lxboiga,Esther Martín-Pozuelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518152191,15,43,1,1,31,bxlqcsb8ylen7lng9qy50eoq5,1,0,0,2023-03-11T11:02:46.823Z,2023-03-11T12:00:50Z,4087491295,144,61,4087389765,56,Back,,,,,,,,,,,,,,,,,,,5jwmy7qi01na2bmyw3zo3is8a,Cristina Martín-Prieto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518172155,316,50,1,1,40,bxlqcsb8ylen7lng9qy50eoq5,1,45.8,3.6,2023-03-11T11:02:55.405Z,2023-03-11T11:58:52Z,4087489217,286,,4087489215,56,Back,4087489223,233,19,,,,,,,,,,,,,,,,u29d1e3mswrdqx1aqfhuj8ph,J. Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518152241,19,7,1,1,40,e7p3lxg97gac51s71hotzi0a5,1,54.2,96.4,2023-03-11T11:02:55.406Z,2023-03-11T11:58:51Z,4087390041,285,,4087390039,56,Left,4087390037,167,,4087489219,233,316,,,,,,,,,,,,,d5i62fwuf8ohc8fcq3lxboiga,Esther Martín-Pozuelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518152249,20,5,1,1,41,e7p3lxg97gac51s71hotzi0a5,0,54.6,101.4,2023-03-11T11:02:56.945Z,2023-03-11T11:58:59Z,4087390061,56,Left,4087390063,347,,4087489315,233,317,,,,,,,,,,,,,,,,d5i62fwuf8ohc8fcq3lxboiga,Esther Martín-Pozuelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518172171,317,5,1,1,41,bxlqcsb8ylen7lng9qy50eoq5,1,45.4,-1.4,2023-03-11T11:02:56.945Z,2023-03-11T13:09:07Z,4087489311,233,20,4087489309,347,,4087489307,56,Back,,,,,,,,,,,,,,,,u29d1e3mswrdqx1aqfhuj8ph,J. Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518172239,318,1,1,1,43,bxlqcsb8ylen7lng9qy50eoq5,1,44.3,0,2023-03-11T11:02:58.405Z,2023-03-11T12:00:47Z,4087489829,140,30.9,4087491133,107,,4087489827,56,Back,4087489835,213,2.4,4087489831,141,17.8,4087489833,212,19.2,,,,,,,8m8fk05kqcs7ver68ubl61mju,Arola Aparicio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518172245,319,1,1,1,45,bxlqcsb8ylen7lng9qy50eoq5,1,30.9,17.8,2023-03-11T11:03:00.405Z,2023-03-11T12:00:58Z,4087489911,140,25.0,4087489917,213,1.8,4087489915,212,26.6,4087489909,56,Back,4087489913,141,55.8,,,,,,,,,,efrr99onfcuvb2gylkvvrnl9m,Eva Llamas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518172431,320,1,1,1,46,bxlqcsb8ylen7lng9qy50eoq5,1,25,55.8,2023-03-11T11:03:01.405Z,2023-03-11T12:01:02Z,4087491127,212,25.2,4087491129,213,1.1,4087491125,141,88.4,4087491121,56,Back,4087491123,140,36.5,,,,,,,,,,aktfohaqh9czmqesi39tstlka,Teresa Merida,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518172703,321,4,1,1,55,bxlqcsb8ylen7lng9qy50eoq5,1,27,91.2,2023-03-11T11:03:10.405Z,2023-03-11T12:01:35Z,4087492479,13,,4087492499,285,,4087492483,152,,4087492485,265,,4087492481,56,Back,4087492495,233,21,,,,,,,9x6jbuibbl7ysh0oovghyw4id,Débora García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518152319,21,4,1,1,55,e7p3lxg97gac51s71hotzi0a5,0,73,8.8,2023-03-11T11:03:10.406Z,2023-03-11T12:01:35Z,4087390363,13,,4087492509,233,321,4087390365,56,Right,4087390371,286,,4087390367,152,,4087390369,265,,,,,,,,ccvlwuog9vngbz1ni809nc639,N. Okobi-Okeoghene,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518152485,16,1,1,2,29,bxlqcsb8ylen7lng9qy50eoq5,1,26.1,93.1,2023-03-11T11:03:45.381Z,2023-03-11T13:14:29Z,4087391279,212,43.0,4087391277,141,69.7,4087721737,1,,4087725753,5,,4087391273,56,Center,4087391281,213,5.9,4087725755,152,,4087391275,140,64.1,9x6jbuibbl7ysh0oovghyw4id,Débora García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
