id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,keyPass,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/14/value,qualifier/16/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,assist
2521794997,9,1,1,0,18,bxlqcsb8ylen7lng9qy50eoq5,0,40.5,95.3,2023-03-18T17:15:06.429Z,2023-03-18T19:06:12Z,4106627641,141,90.9,4106627645,212,46.1,4106627653,1,,4106627649,213,6.2,4106627631,155,,4106627637,140,84.3,4106627633,56,Left,,,,7vtua260sxp339ie21any0zc9,Rosa Otermin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521794989,3,49,1,0,22,djz9e25b9zuiu5rmv1zha3i6f,1,12.9,16.9,2023-03-18T17:15:10.395Z,2023-03-18T17:15:10Z,,,,,,,,,,,,,,,,,,,,,,,,,24bz5vlm76nrqcnblyxfkt8x6,Victoria Benitez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521795003,4,12,1,0,22,djz9e25b9zuiu5rmv1zha3i6f,1,13.1,16.6,2023-03-18T17:15:10.850Z,2023-03-18T17:15:11Z,4106627693,213,5.4,4106627687,140,21.5,4106627691,212,14.8,4106627685,56,Back,4106627689,141,0.0,4106627763,167,,,,,,,,24bz5vlm76nrqcnblyxfkt8x6,Victoria Benitez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521795009,5,5,1,0,22,djz9e25b9zuiu5rmv1zha3i6f,0,26.8,-1.1,2023-03-18T17:15:11.230Z,2023-03-18T17:15:14Z,4106627727,347,,4106627723,56,Back,4106627895,233,10,,,,,,,,,,,,,,,,24bz5vlm76nrqcnblyxfkt8x6,Victoria Benitez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521795023,10,5,1,0,22,bxlqcsb8ylen7lng9qy50eoq5,1,73.2,101.1,2023-03-18T17:15:11.230Z,2023-03-18T17:42:04Z,4106627887,233,5,4106627825,347,,4106627823,56,Left,,,,,,,,,,,,,,,,7vtua260sxp339ie21any0zc9,Rosa Otermin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521795117,11,1,1,0,32,bxlqcsb8ylen7lng9qy50eoq5,1,70.3,100,2023-03-18T17:15:20.332Z,2023-03-18T17:15:23Z,4106628429,212,19.9,4106628425,140,88.8,4106628427,141,95.3,4106628419,107,,4106628421,56,Left,4106628431,213,6.1,,,,,,,7vtua260sxp339ie21any0zc9,Rosa Otermin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521795143,12,1,1,0,34,bxlqcsb8ylen7lng9qy50eoq5,0,88.9,95.3,2023-03-18T17:15:23.038Z,2023-03-18T17:23:35Z,4106628599,213,3.3,4106628589,155,,4106628591,56,Left,4106628595,141,95.0,4106628597,212,1.7,4106628593,140,87.3,,,,,,,791g6utcjg9779zlvf7gyavze,Ana Franco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521795139,6,49,1,0,36,djz9e25b9zuiu5rmv1zha3i6f,1,13.9,19.5,2023-03-18T17:15:25.011Z,2023-03-18T18:03:19Z,,,,,,,,,,,,,,,,,,,,,,,,,5xlqh4i9zb5daj4khs1mbbxpm,Nuria Ligero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521795155,7,1,1,0,37,djz9e25b9zuiu5rmv1zha3i6f,0,13.9,19.5,2023-03-18T17:15:25.347Z,2023-03-18T18:03:21Z,4106628649,212,22.1,4106628653,1,,4106628645,140,34.6,4106628647,141,25.6,4106628643,56,Back,4106628651,213,0.2,4106628641,157,,,,,5xlqh4i9zb5daj4khs1mbbxpm,Nuria Ligero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521795147,13,61,1,0,37,bxlqcsb8ylen7lng9qy50eoq5,0,84.4,94.1,2023-03-18T17:15:25.439Z,2023-03-18T19:06:14Z,4106628617,56,Left,,,,,,,,,,,,,,,,,,,,,,7vtua260sxp339ie21any0zc9,Rosa Otermin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521795179,14,1,1,0,39,bxlqcsb8ylen7lng9qy50eoq5,0,65.8,76.1,2023-03-18T17:15:27.886Z,2023-03-18T19:06:15Z,4106628785,213,4.7,4106628777,56,Center,4106628775,3,,4106628783,212,5.8,4106628779,140,65.7,4106628781,141,67.6,,,,,,,57ubfxv6ujkk5cictmez4op1x,T. Payne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521795233,8,1,1,0,40,djz9e25b9zuiu5rmv1zha3i6f,1,31.3,42.5,2023-03-18T17:15:29.053Z,2023-03-18T17:15:33Z,4106629119,56,Back,4106629123,141,10.0,4106629127,213,5.1,4106629125,212,24.2,4106629121,140,40.7,,,,,,,,,,67i9jwkech61ihpglnmpzygvd,Laurina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521795283,9,3,1,0,45,djz9e25b9zuiu5rmv1zha3i6f,1,44.8,5.8,2023-03-18T17:15:33.251Z,2023-03-18T18:03:32Z,4106629355,56,Back,4106629357,286,,4106629373,233,15,,,,,,,,,,,,,,,,1nhju64j5loikn6t0j9m6au39,Leles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521795257,15,45,1,0,45,bxlqcsb8ylen7lng9qy50eoq5,0,55.2,94.2,2023-03-18T17:15:33.251Z,2023-03-18T17:15:37Z,4106629207,56,Left,4106629381,233,9,4106629209,285,,,,,,,,,,,,,,,,,7vtua260sxp339ie21any0zc9,Rosa Otermin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521795305,10,1,1,0,48,djz9e25b9zuiu5rmv1zha3i6f,1,56.3,5,2023-03-18T17:15:36.883Z,2023-03-18T18:03:34Z,4106629465,140,68.4,4106629471,213,0.8,4106629467,141,25.8,4106629463,56,Center,4106629469,212,19.0,,,,,,,,,,1nhju64j5loikn6t0j9m6au39,Leles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521795365,11,1,1,0,50,djz9e25b9zuiu5rmv1zha3i6f,1,70.1,28.8,2023-03-18T17:15:38.859Z,2023-03-18T17:15:43Z,4106629849,212,20.5,4106629845,140,88.5,4106629847,141,18.7,4106629843,56,Right,4106629851,213,5.9,,,,,,,,,,et6offb5y91ch6mlol3dwcd0p,R. Babajide,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521795379,12,1,1,0,54,djz9e25b9zuiu5rmv1zha3i6f,0,95.6,19.2,2023-03-18T17:15:42.947Z,2023-03-18T17:15:44Z,4106629915,140,92.3,4106629917,141,33.4,4106629913,56,Center,4106629921,213,1.9,4106629919,212,10.3,,,,,,,,,,5kio1iodx7cq9i9p9kql1nuuh,Ángela Sosa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521795399,16,49,1,0,57,bxlqcsb8ylen7lng9qy50eoq5,1,3.9,70,2023-03-18T17:15:45.806Z,2023-03-18T17:15:45Z,,,,,,,,,,,,,,,,,,,,,,,,,bixjzl99gkes918s5gbndtwwl,K. Cahynová,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521795431,17,1,1,1,0,bxlqcsb8ylen7lng9qy50eoq5,0,5.5,93.2,2023-03-18T17:15:48.974Z,2023-03-18T17:15:50Z,4106630197,141,95.3,4106630195,140,14.5,4106630201,212,9.6,4106630191,56,Back,4106630203,213,0.1,,,,,,,,,,bixjzl99gkes918s5gbndtwwl,K. Cahynová,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521795435,13,8,1,1,1,djz9e25b9zuiu5rmv1zha3i6f,1,70.6,16.3,2023-03-18T17:15:49.596Z,2023-03-18T17:15:49Z,4106630215,56,Right,,,,,,,,,,,,,,,,,,,,,,1nhju64j5loikn6t0j9m6au39,Leles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521795523,18,1,1,1,8,bxlqcsb8ylen7lng9qy50eoq5,0,2.4,88.4,2023-03-18T17:15:56.558Z,2023-03-18T17:15:57Z,4106630701,212,10.1,4106630697,140,7.4,4106630695,56,Back,4106630699,141,100.0,4106630703,213,1.0,,,,,,,,,,bixjzl99gkes918s5gbndtwwl,K. Cahynová,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521795735,14,5,1,1,8,djz9e25b9zuiu5rmv1zha3i6f,1,89,-0.6,2023-03-18T17:15:57.108Z,2023-03-18T17:23:29Z,4106631883,347,,4106631913,233,19,4106631879,56,Right,,,,,,,,,,,,,,,,et6offb5y91ch6mlol3dwcd0p,R. Babajide,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521795531,19,5,1,1,8,bxlqcsb8ylen7lng9qy50eoq5,0,11,100.6,2023-03-18T17:15:57.108Z,2023-03-18T17:42:04Z,4106630735,347,,4106630733,56,Back,4106631933,233,14,,,,,,,,,,,,,,,,bixjzl99gkes918s5gbndtwwl,K. Cahynová,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521795743,15,1,1,1,27,djz9e25b9zuiu5rmv1zha3i6f,0,83.6,0,2023-03-18T17:16:16.092Z,2023-03-18T18:03:59Z,4106631945,140,92.4,4106631943,56,Right,4106631947,141,18.9,4106631951,213,1.0,4106631949,212,16.1,4106631941,107,,,,,,,,5xlqh4i9zb5daj4khs1mbbxpm,Nuria Ligero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521795755,20,49,1,1,29,bxlqcsb8ylen7lng9qy50eoq5,1,2.9,86.3,2023-03-18T17:16:18.174Z,2023-03-18T17:16:18Z,,,,,,,,,,,,,,,,,,,,,,,,,bixjzl99gkes918s5gbndtwwl,K. Cahynová,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521795823,21,1,1,1,31,bxlqcsb8ylen7lng9qy50eoq5,0,3.3,95.1,2023-03-18T17:16:20.030Z,2023-03-18T17:16:26Z,4106632175,56,Back,4106632183,213,0.0,4106632575,157,,4106632177,140,25.7,4106632577,1,,4106632181,212,23.5,4106632179,141,96.2,,,,bixjzl99gkes918s5gbndtwwl,K. Cahynová,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521795851,16,1,1,1,32,djz9e25b9zuiu5rmv1zha3i6f,1,67.6,11.4,2023-03-18T17:16:21.092Z,2023-03-18T17:16:22Z,4106632285,56,Right,4106632291,212,10.5,4106632287,140,76.2,4106632293,213,0.5,4106632289,141,19.3,,,,,,,,,,1nhju64j5loikn6t0j9m6au39,Leles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521795857,17,49,1,1,33,djz9e25b9zuiu5rmv1zha3i6f,1,76.8,19.8,2023-03-18T17:16:22.229Z,2023-03-18T17:16:22Z,,,,,,,,,,,,,,,,,,,,,,,,,5kio1iodx7cq9i9p9kql1nuuh,Ángela Sosa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521795897,18,1,1,1,34,djz9e25b9zuiu5rmv1zha3i6f,1,75.9,16.8,2023-03-18T17:16:23.068Z,2023-03-18T17:16:25Z,4106632487,213,2.8,4106632483,141,21.0,4106632485,212,7.9,4106632481,140,68.9,4106632479,56,Right,,,,,,,,,,5kio1iodx7cq9i9p9kql1nuuh,Ángela Sosa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521795927,19,1,1,1,36,djz9e25b9zuiu5rmv1zha3i6f,1,68.9,25.4,2023-03-18T17:16:25.212Z,2023-03-18T17:16:27Z,4106632635,56,Center,4106632637,140,80.8,4106632643,213,0.4,4106632641,212,13.5,4106632639,141,32.8,,,,,,,,,,1nhju64j5loikn6t0j9m6au39,Leles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521795957,20,1,1,1,39,djz9e25b9zuiu5rmv1zha3i6f,1,76.9,39.2,2023-03-18T17:16:27.853Z,2023-03-18T17:16:31Z,4106632791,56,Center,4106632799,213,1.6,4106632795,141,61.0,4106632797,212,14.8,4106632793,140,77.0,,,,,,,,,,et6offb5y91ch6mlol3dwcd0p,R. Babajide,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521795989,21,1,1,1,42,djz9e25b9zuiu5rmv1zha3i6f,1,74.6,56.7,2023-03-18T17:16:31.004Z,2023-03-18T17:16:34Z,4106632961,141,86.8,4106632951,56,Left,4106632965,213,1.5,4106632963,212,20.5,4106632957,140,76.3,,,,,,,,,,1cfjcoum4z07r1p3uyy2p9x49,G. Asantewaa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521796011,22,1,1,1,45,djz9e25b9zuiu5rmv1zha3i6f,0,75.7,91.5,2023-03-18T17:16:33.940Z,2023-03-18T17:16:39Z,4106633107,155,,4106633105,2,,4106633119,1,,4106633291,233,22,4106633111,140,97.6,4106633115,212,37.6,4106633109,56,Center,4106633113,141,47.7,4ngzyppqh4iaqqy0vrynwz66s,Violeta García,4106633117,213,5.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521796045,22,11,1,1,50,bxlqcsb8ylen7lng9qy50eoq5,1,1.8,54.2,2023-03-18T17:16:38.431Z,2023-03-18T17:16:39Z,4106633263,56,Back,4106633267,88,,4106633333,233,22,,,,,,,,,,,,,,,,91vjxbtjn9fmsatxvncmwxyhh,Esther Sullastres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521796135,23,1,1,1,53,bxlqcsb8ylen7lng9qy50eoq5,1,11.9,61.5,2023-03-18T17:16:41.823Z,2023-03-18T17:16:45Z,4106633743,140,28.8,4106633747,212,20.2,4106633745,141,75.7,4106633741,56,Back,4106633739,123,,4106633749,213,0.5,,,,,,,91vjxbtjn9fmsatxvncmwxyhh,Esther Sullastres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521796191,24,1,1,1,56,bxlqcsb8ylen7lng9qy50eoq5,1,32,87.4,2023-03-18T17:16:44.960Z,2023-03-18T17:16:49Z,4106633995,141,96.0,4106633997,212,7.9,4106633987,56,Back,4106633991,140,37.1,4106633999,213,0.8,,,,,,,,,,5e5sc7yzyi9kja9edk892br9x,Amanda Sampedro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521796213,25,1,1,2,1,bxlqcsb8ylen7lng9qy50eoq5,1,32.8,71.1,2023-03-18T17:16:49.824Z,2023-03-18T19:06:16Z,4106634131,141,38.0,4106634135,213,4.6,4106634133,212,22.7,4106634127,140,30.3,4106634123,56,Back,,,,,,,,,,7vtua260sxp339ie21any0zc9,Rosa Otermin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521796299,26,1,1,2,7,bxlqcsb8ylen7lng9qy50eoq5,1,45.9,23,2023-03-18T17:16:55.296Z,2023-03-18T17:17:00Z,4106634681,213,5.8,4106634679,212,20.8,4106634675,140,63.1,4106634673,56,Right,4106634677,141,7.9,,,,,,,,,,bixjzl99gkes918s5gbndtwwl,K. Cahynová,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521796371,27,1,1,2,11,bxlqcsb8ylen7lng9qy50eoq5,1,59.6,28.2,2023-03-18T17:16:59.968Z,2023-03-18T17:17:04Z,4106635029,213,1.9,4106635021,56,Center,4106635025,141,43.3,4106635027,212,10.8,4106635023,140,56.4,,,,,,,,,,57ubfxv6ujkk5cictmez4op1x,T. Payne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521796413,28,1,1,2,15,bxlqcsb8ylen7lng9qy50eoq5,1,54.5,44.3,2023-03-18T17:17:04.160Z,2023-03-18T17:17:08Z,4106635243,213,2.2,4106635241,212,12.8,4106635239,141,59.4,4106635235,56,Back,4106635237,140,47.2,,,,,,,,,,5ag0647kn7k4y21y8nigiwxqt,Nagore Calderón,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521796445,29,1,1,2,19,bxlqcsb8ylen7lng9qy50eoq5,1,47,59.1,2023-03-18T17:17:08.033Z,2023-03-18T17:17:11Z,4106635441,213,5.1,4106635439,212,13.2,4106635437,141,41.2,4106635433,56,Center,4106635435,140,51.9,,,,,,,,,,5hk1m1corx8iy26z88eo65fpx,Silvia Meseguer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521796473,30,1,1,2,23,bxlqcsb8ylen7lng9qy50eoq5,1,55.1,32.8,2023-03-18T17:17:11.408Z,2023-03-18T17:17:13Z,4106635569,213,4.9,4106635561,56,Right,4106635565,141,3.8,4106635563,140,58.9,4106635567,212,20.1,,,,,,,,,,5ag0647kn7k4y21y8nigiwxqt,Nagore Calderón,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521796539,31,1,1,2,24,bxlqcsb8ylen7lng9qy50eoq5,1,59.9,2.9,2023-03-18T17:17:12.960Z,2023-03-18T17:17:15Z,4106635809,213,0.0,4106635801,141,3.5,4106635793,56,Right,4106635797,140,70.3,4106635805,212,10.9,,,,,,,,,,bixjzl99gkes918s5gbndtwwl,K. Cahynová,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521796547,32,61,1,2,27,bxlqcsb8ylen7lng9qy50eoq5,1,75.1,3.7,2023-03-18T17:17:15.384Z,2023-03-18T17:23:47Z,4106635845,56,Right,,,,,,,,,,,,,,,,,,,,,,9x6jbuibbl7ysh0oovghyw4id,Débora García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521796589,23,5,1,2,30,djz9e25b9zuiu5rmv1zha3i6f,1,-0.7,82.2,2023-03-18T17:17:18.895Z,2023-03-18T17:42:04Z,4106636107,346,,4106636105,56,Back,4106658001,233,90,,,,,,,,,,,,,,,,4ngzyppqh4iaqqy0vrynwz66s,Violeta García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521800595,90,5,1,2,30,bxlqcsb8ylen7lng9qy50eoq5,0,100.7,17.8,2023-03-18T17:17:18.895Z,2023-03-18T17:23:45Z,4106657651,56,Right,4106658029,233,23,4106657653,346,,,,,,,,,,,,,,,,,5jwmy7qi01na2bmyw3zo3is8a,Cristina Martín-Prieto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
