id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/8/value,keyPass,qualifier/11/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,assist,qualifier/12/value,qualifier/14/value,qualifier/15/value,qualifier/18/id,qualifier/18/qualifierId
2524185419,8,61,1,0,17,1azk57wev30h044w949j46kpu,0,69.5,41.3,2023-03-24T19:00:56.964Z,2023-03-24T19:01:21Z,4121558887,56,Center,,,,,,,,,,,,,,,,,,,,,,ekctrwv020vt9iuv6jkpfivv9,Nekane Díez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524185421,4,1,1,0,19,bxlqcsb8ylen7lng9qy50eoq5,0,25.9,41.2,2023-03-24T19:00:58.895Z,2023-03-24T19:01:01Z,4121558895,212,3.7,4121558941,233,9,4121558897,213,6.2,4121558939,236,,4121558891,140,29.4,4121558945,286,,4121558889,56,Back,4121558893,141,41.0,5ag0647kn7k4y21y8nigiwxqt,Nagore Calderón,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524185427,9,74,1,0,19,1azk57wev30h044w949j46kpu,1,72.7,63.6,2023-03-24T19:00:58.896Z,2023-03-24T19:03:55Z,4121558947,233,4,4121558919,285,,4121558917,56,Center,,,,,,,,,,,,,,,,ekctrwv020vt9iuv6jkpfivv9,Nekane Díez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524185433,5,49,1,0,22,bxlqcsb8ylen7lng9qy50eoq5,1,31.8,45.2,2023-03-24T19:01:01.519Z,2023-03-24T19:01:01Z,,,,,,,,,,,,,,,,,,,,,,,,,5e5sc7yzyi9kja9edk892br9x,Amanda Sampedro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524185465,6,1,1,0,23,bxlqcsb8ylen7lng9qy50eoq5,1,31.7,41.2,2023-03-24T19:01:02.672Z,2023-03-24T19:01:10Z,4121559087,213,4.6,4121559079,56,Back,4121559081,140,29.8,4121559085,212,13.9,4121559083,141,20.9,,,,,,,,,,5e5sc7yzyi9kja9edk892br9x,Amanda Sampedro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524185471,7,1,1,0,30,bxlqcsb8ylen7lng9qy50eoq5,1,32.4,10.6,2023-03-24T19:01:10.112Z,2023-03-24T19:01:11Z,4121559119,56,Back,4121559127,213,5.7,4121559121,140,38.6,4121559123,141,4.6,4121559125,212,7.7,,,,,,,,,,5hk1m1corx8iy26z88eo65fpx,Silvia Meseguer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524185485,8,1,1,0,32,bxlqcsb8ylen7lng9qy50eoq5,1,38.6,4.6,2023-03-24T19:01:11.520Z,2023-03-24T19:01:13Z,4121559189,140,28.9,4121559191,141,5.0,4121559193,212,10.2,4121559195,213,3.1,4121559187,56,Back,,,,,,,,,,efrr99onfcuvb2gylkvvrnl9m,Eva Llamas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524185495,9,1,1,0,34,bxlqcsb8ylen7lng9qy50eoq5,1,29.6,6.2,2023-03-24T19:01:13.480Z,2023-03-24T19:01:17Z,4121559245,141,26.7,4121559249,213,2.3,4121559247,212,19.2,4121559243,140,17.0,4121559241,56,Back,,,,,,,,,,5hk1m1corx8iy26z88eo65fpx,Silvia Meseguer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524185513,10,1,1,0,37,bxlqcsb8ylen7lng9qy50eoq5,1,17.6,31.6,2023-03-24T19:01:16.984Z,2023-03-24T19:01:20Z,4121559377,213,1.6,4121559369,56,Back,4121559371,140,17.6,4121559373,141,59.4,4121559375,212,18.9,,,,,,,,,,5ag0647kn7k4y21y8nigiwxqt,Nagore Calderón,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524185535,11,1,1,0,41,bxlqcsb8ylen7lng9qy50eoq5,1,24.1,59.4,2023-03-24T19:01:20.392Z,2023-03-24T19:01:23Z,4121559503,212,14.8,4121559501,141,37.6,4121559497,56,Back,4121559499,140,24.6,4121559505,213,4.7,,,,,,,,,,5hk1m1corx8iy26z88eo65fpx,Silvia Meseguer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524185557,12,1,1,0,44,bxlqcsb8ylen7lng9qy50eoq5,1,24.6,37,2023-03-24T19:01:23.424Z,2023-03-24T19:01:27Z,4121559607,140,29.9,4121559609,141,8.9,4121559613,213,5.0,4121559605,56,Back,4121559611,212,19.9,,,,,,,,,,efrr99onfcuvb2gylkvvrnl9m,Eva Llamas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524185583,13,1,1,0,48,bxlqcsb8ylen7lng9qy50eoq5,1,34.5,8.6,2023-03-24T19:01:27.417Z,2023-03-24T19:01:33Z,4121559665,155,,4121559675,213,6.2,4121559669,140,63.7,4121559667,56,Right,4121559671,141,5.8,4121559673,212,30.7,,,,,,,bixjzl99gkes918s5gbndtwwl,K. Cahynová,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524185569,10,45,1,0,50,1azk57wev30h044w949j46kpu,0,34.2,93.7,2023-03-24T19:01:29.292Z,2023-03-24T19:01:35Z,4121559739,233,14,4121559637,285,,4121559635,56,Back,,,,,,,,,,,,,,,,er787gw0uh9wwlo98tzsc83qh,Eunate Arraiza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524185595,14,3,1,0,50,bxlqcsb8ylen7lng9qy50eoq5,1,65.8,6.3,2023-03-24T19:01:29.292Z,2023-03-24T19:01:35Z,4121559715,56,Right,4121559723,233,10,4121559717,286,,,,,,,,,,,,,,,,,9x6jbuibbl7ysh0oovghyw4id,Débora García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524185607,15,1,1,0,55,bxlqcsb8ylen7lng9qy50eoq5,1,78.2,6.4,2023-03-24T19:01:35.128Z,2023-03-24T19:01:37Z,4121559779,212,8.7,4121559777,141,18.9,4121559773,56,Right,4121559781,213,1.8,4121559775,140,76.5,,,,,,,,,,9x6jbuibbl7ysh0oovghyw4id,Débora García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524185611,16,1,1,0,58,bxlqcsb8ylen7lng9qy50eoq5,1,78.9,12.2,2023-03-24T19:01:37.593Z,2023-03-24T19:01:40Z,4121559805,140,87.4,4121559803,56,Right,4121559811,213,6.1,4121559809,212,9.0,4121559807,141,10.0,,,,,,,,,,57ubfxv6ujkk5cictmez4op1x,T. Payne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524185613,17,50,1,1,1,bxlqcsb8ylen7lng9qy50eoq5,1,81.1,15.1,2023-03-24T19:01:40.673Z,2023-03-24T19:01:43Z,4121559819,286,,4121559817,56,Right,4121559893,233,11,,,,,,,,,,,,,,,,d71c1o7e1t448gemysrgisj8q,Inma Gabarro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524185619,11,7,1,1,1,1azk57wev30h044w949j46kpu,1,18.9,84.9,2023-03-24T19:01:40.674Z,2023-03-24T19:01:43Z,4121559849,285,,4121559885,233,17,4121559847,56,Back,,,,,,,,,,,,,,,,4u67uu52ej13738mz4dh9bj3e,Maite Zubieta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524185625,12,49,1,1,3,1azk57wev30h044w949j46kpu,1,13,89.1,2023-03-24T19:01:42.286Z,2023-03-24T19:01:42Z,,,,,,,,,,,,,,,,,,,,,,,,,3jsqviuejf6t4u53cdgbeix62,Irene Oguiza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524185635,13,1,1,1,3,1azk57wev30h044w949j46kpu,0,13,89.1,2023-03-24T19:01:42.381Z,2023-03-24T19:09:27Z,4121559901,157,,4121559913,1,,4121559903,56,Back,4121559911,213,0.5,4121559907,141,93.5,4121559909,212,6.8,4121559905,140,18.8,4121563679,233,19,3jsqviuejf6t4u53cdgbeix62,Irene Oguiza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524185641,18,61,1,1,6,bxlqcsb8ylen7lng9qy50eoq5,1,83.3,3.8,2023-03-24T19:01:45.474Z,2023-03-24T19:01:45Z,4121559939,56,Right,,,,,,,,,,,,,,,,,,,,,,9x6jbuibbl7ysh0oovghyw4id,Débora García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524185645,14,1,1,1,7,1azk57wev30h044w949j46kpu,0,6.7,93.6,2023-03-24T19:01:46.461Z,2023-03-24T19:01:48Z,4121559945,56,Back,4121559947,140,9.9,4121559997,286,,4121559949,141,92.4,4121559953,213,6.0,4121559993,233,19,4121559951,212,3.5,4121559991,236,,4u67uu52ej13738mz4dh9bj3e,Maite Zubieta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524185649,19,74,1,1,7,bxlqcsb8ylen7lng9qy50eoq5,1,94.6,6.5,2023-03-24T19:01:46.462Z,2023-03-24T19:03:56Z,4121560001,233,14,4121559969,285,,4121559967,56,Right,,,,,,,,,,,,,,,,57ubfxv6ujkk5cictmez4op1x,T. Payne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524185659,15,5,1,1,9,1azk57wev30h044w949j46kpu,1,16.1,101.4,2023-03-24T19:01:48.628Z,2023-03-24T19:16:54Z,4121560021,56,Back,4121560031,233,20,4121560023,347,,,,,,,,,,,,,,,,,4u67uu52ej13738mz4dh9bj3e,Maite Zubieta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524185655,20,5,1,1,9,bxlqcsb8ylen7lng9qy50eoq5,0,83.9,-1.4,2023-03-24T19:01:48.628Z,2023-03-24T19:01:50Z,4121560049,233,15,4121560007,347,,4121560005,56,Right,,,,,,,,,,,,,,,,57ubfxv6ujkk5cictmez4op1x,T. Payne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524185727,16,1,1,1,24,1azk57wev30h044w949j46kpu,1,23.2,100,2023-03-24T19:02:04.174Z,2023-03-24T19:02:10Z,4121560355,212,39.5,4121560351,140,60.5,4121560353,141,94.7,4121560349,56,Left,4121560357,213,6.2,4121560359,1,,4121560347,107,,,,,er787gw0uh9wwlo98tzsc83qh,Eunate Arraiza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524185745,17,1,1,1,31,1azk57wev30h044w949j46kpu,1,60.5,94.7,2023-03-24T19:02:10.430Z,2023-03-24T19:02:13Z,4121560447,140,53.6,4121560449,141,96.9,4121560453,213,2.9,4121560451,212,7.4,4121560445,56,Left,,,,,,,,,,eb1k3xi1oy9c5xkc30fgodg4,Clara Pinedo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524185751,18,3,1,1,33,1azk57wev30h044w949j46kpu,0,56,97.4,2023-03-24T19:02:13.039Z,2023-03-24T19:02:22Z,4121560477,286,,4121560475,56,Left,4121560483,211,,,,,,,,,,,,,,,,,ak7rstu77leltpt7c104ca4q2,Peke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524185747,21,49,1,1,34,bxlqcsb8ylen7lng9qy50eoq5,1,37.8,5.8,2023-03-24T19:02:13.498Z,2023-03-24T19:02:13Z,,,,,,,,,,,,,,,,,,,,,,,,,9x6jbuibbl7ysh0oovghyw4id,Débora García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524185759,22,1,1,1,34,bxlqcsb8ylen7lng9qy50eoq5,0,37.8,5.8,2023-03-24T19:02:14.054Z,2023-03-24T19:02:17Z,4121560525,140,61.5,4121560531,213,0.1,4121560521,155,,4121560523,56,Right,4121560527,141,10.9,4121560529,212,25.1,,,,,,,9x6jbuibbl7ysh0oovghyw4id,Débora García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524185779,19,1,1,1,36,1azk57wev30h044w949j46kpu,1,41.1,88.6,2023-03-24T19:02:16.087Z,2023-03-24T19:02:23Z,4121560627,56,Back,4121560629,140,43.4,4121560635,213,5.1,4121560633,212,5.8,4121560631,141,80.8,4121560625,3,,,,,,,,er787gw0uh9wwlo98tzsc83qh,Eunate Arraiza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524185781,20,49,1,1,37,1azk57wev30h044w949j46kpu,1,43.5,80.6,2023-03-24T19:02:16.999Z,2023-03-24T19:02:23Z,,,,,,,,,,,,,,,,,,,,,,,,,4u67uu52ej13738mz4dh9bj3e,Maite Zubieta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524185785,21,1,1,1,37,1azk57wev30h044w949j46kpu,0,43.5,80.6,2023-03-24T19:02:17.127Z,2023-03-24T19:02:24Z,4121560669,1,,4121560667,213,0.7,4121560665,212,21.7,4121560657,157,,4121560663,141,100.0,4121560661,140,59.0,4121560659,56,Left,,,,4u67uu52ej13738mz4dh9bj3e,Maite Zubieta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524185787,22,5,1,1,39,1azk57wev30h044w949j46kpu,0,54.4,101.6,2023-03-24T19:02:18.417Z,2023-03-24T19:16:55Z,4121560671,56,Left,4121560709,233,23,4121560673,347,,,,,,,,,,,,,,,,,4u67uu52ej13738mz4dh9bj3e,Maite Zubieta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524185789,23,5,1,1,39,bxlqcsb8ylen7lng9qy50eoq5,1,45.6,-1.6,2023-03-24T19:02:18.417Z,2023-03-24T19:02:20Z,4121560679,233,22,4121560677,347,,4121560675,56,Back,,,,,,,,,,,,,,,,9x6jbuibbl7ysh0oovghyw4id,Débora García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524185871,24,1,1,1,55,bxlqcsb8ylen7lng9qy50eoq5,1,54.4,0,2023-03-24T19:02:35.076Z,2023-03-24T19:02:38Z,4121561141,213,0.2,4121561135,140,70.3,4121561139,212,17.1,4121561137,141,3.7,4121561133,56,Right,4121561131,107,,,,,,,,9x6jbuibbl7ysh0oovghyw4id,Débora García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524185891,25,1,1,2,1,bxlqcsb8ylen7lng9qy50eoq5,1,67.1,7.4,2023-03-24T19:02:40.482Z,2023-03-24T19:02:41Z,4121561229,213,2.0,4121561219,56,Right,4121561227,212,7.8,4121561223,141,17.9,4121561221,140,64.2,,,,,,,,,,57ubfxv6ujkk5cictmez4op1x,T. Payne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524185919,26,1,1,2,1,bxlqcsb8ylen7lng9qy50eoq5,1,64.2,17.9,2023-03-24T19:02:41.162Z,2023-03-24T19:02:45Z,4121561367,141,26.5,4121561369,212,8.3,4121561363,56,Center,4121561371,213,0.8,4121561365,140,69.8,,,,,,,,,,d71c1o7e1t448gemysrgisj8q,Inma Gabarro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524185949,27,1,1,2,6,bxlqcsb8ylen7lng9qy50eoq5,1,64.2,49.9,2023-03-24T19:02:45.531Z,2023-03-24T19:02:48Z,4121561479,56,Center,4121561487,213,1.6,4121561481,140,64.2,4121561483,141,68.7,4121561485,212,12.8,,,,,,,,,,57ubfxv6ujkk5cictmez4op1x,T. Payne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524185967,28,1,1,2,8,bxlqcsb8ylen7lng9qy50eoq5,1,67.7,68.4,2023-03-24T19:02:47.971Z,2023-03-24T19:02:51Z,4121561571,213,1.3,4121561563,56,Left,4121561565,140,72.4,4121561567,141,91.5,4121561569,212,16.5,,,,,,,,,,5e5sc7yzyi9kja9edk892br9x,Amanda Sampedro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524185987,29,1,1,2,12,bxlqcsb8ylen7lng9qy50eoq5,1,73.9,91.4,2023-03-24T19:02:51.514Z,2023-03-24T19:02:53Z,4121561655,141,90.9,4121561657,212,6.3,4121561659,213,3.2,4121561651,56,Left,4121561653,140,67.9,,,,,,,,,,7vtua260sxp339ie21any0zc9,Rosa Otermin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524186013,30,1,1,2,14,bxlqcsb8ylen7lng9qy50eoq5,1,65.5,90.9,2023-03-24T19:02:53.306Z,2023-03-24T19:02:55Z,4121561775,212,11.9,4121561773,141,82.0,4121561771,140,55.7,4121561769,56,Left,4121561777,213,3.7,,,,,,,,,,5e5sc7yzyi9kja9edk892br9x,Amanda Sampedro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524186037,31,1,1,2,16,bxlqcsb8ylen7lng9qy50eoq5,1,58.6,78.7,2023-03-24T19:02:55.811Z,2023-03-24T19:02:59Z,4121561915,212,12.8,4121561913,141,60.8,4121561905,56,Center,4121561917,213,4.4,4121561909,140,54.7,,,,,,,,,,5ag0647kn7k4y21y8nigiwxqt,Nagore Calderón,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524186049,32,1,1,2,20,bxlqcsb8ylen7lng9qy50eoq5,1,54.4,49.7,2023-03-24T19:02:59.315Z,2023-03-24T19:03:02Z,4121561989,213,5.0,4121561987,212,27.5,4121561985,141,11.3,4121561983,140,62.5,4121561981,56,Right,,,,,,,,,,bixjzl99gkes918s5gbndtwwl,K. Cahynová,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524186083,33,1,1,2,23,bxlqcsb8ylen7lng9qy50eoq5,1,65.9,8.2,2023-03-24T19:03:02.867Z,2023-03-24T19:03:07Z,4121562127,213,6.0,4121562119,56,Right,4121562121,140,76.4,4121562125,212,11.5,4121562123,141,3.5,,,,,,,,,,9x6jbuibbl7ysh0oovghyw4id,Débora García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524186091,34,1,1,2,27,bxlqcsb8ylen7lng9qy50eoq5,1,75,14.7,2023-03-24T19:03:07.011Z,2023-03-24T19:03:08Z,4121562173,140,70.4,4121562171,56,Center,4121562179,213,2.4,4121562177,212,6.5,4121562175,141,21.2,,,,,,,,,,d71c1o7e1t448gemysrgisj8q,Inma Gabarro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524186119,35,1,1,2,29,bxlqcsb8ylen7lng9qy50eoq5,1,70.9,13.2,2023-03-24T19:03:08.691Z,2023-03-24T19:03:15Z,4121562325,141,5.5,4121562329,213,5.7,4121562327,212,9.5,4121562323,140,78.4,4121562321,56,Right,,,,,,,,,,5e5sc7yzyi9kja9edk892br9x,Amanda Sampedro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524186137,36,1,1,2,36,bxlqcsb8ylen7lng9qy50eoq5,0,89.5,17.3,2023-03-24T19:03:15.643Z,2023-03-24T19:03:17Z,4121562421,155,,4121562423,56,Center,4121562427,141,43.7,4121562429,212,18.8,4121562417,2,,4121562431,213,1.3,4121562425,140,94.9,,,,9x6jbuibbl7ysh0oovghyw4id,Débora García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
