id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,keyPass,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/9/value,qualifier/12/value,assist,qualifier/13/value,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value
2533637971,8,1,1,0,10,e7p3lxg97gac51s71hotzi0a5,1,33.5,0,2023-04-15T14:05:51.245Z,2023-04-15T14:05:54Z,4190318521,141,13.7,4190318525,213,2.5,4190318523,212,18.2,4190318517,56,Back,4190318519,140,19.5,4190318515,107,,,,,,,,5yvzsnnawnxbki7rqnamwr3yt,Nuria Garrote,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533638065,9,1,1,0,14,e7p3lxg97gac51s71hotzi0a5,1,21.7,23.7,2023-04-15T14:05:55.042Z,2023-04-15T14:05:58Z,4190319011,141,69.1,4190319001,56,Back,4190319007,140,24.2,4190319019,213,1.5,4190319015,212,31.0,,,,,,,,,,fge9gic869tnpk4tetnxuv4k,Julia Mora,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533638193,10,1,1,0,17,e7p3lxg97gac51s71hotzi0a5,1,28,80.5,2023-04-15T14:05:58.136Z,2023-04-15T14:06:02Z,4190319683,140,34.7,4190319687,212,9.8,4190319685,141,90.6,4190319689,213,0.8,4190319679,56,Back,,,,,,,,,,99ej60g3qy5e1i6v62scse8yx,Berta Bou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533638265,11,1,1,0,21,e7p3lxg97gac51s71hotzi0a5,0,36.9,94.7,2023-04-15T14:06:02.417Z,2023-04-15T14:06:04Z,4190320071,155,,4190320077,141,92.4,4190320083,1,,4190320073,56,Left,4190320081,213,6.3,4190320075,140,84.4,4190320079,212,49.9,,,,d5i62fwuf8ohc8fcq3lxboiga,Esther Martín-Pozuelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533638285,6,49,1,0,24,9ouh98eyf6u69lbxc13mllm7f,1,24.9,6.7,2023-04-15T14:06:05.154Z,2023-04-15T14:06:05Z,,,,,,,,,,,,,,,,,,,,,,,,,c7phsuwshglgu1nud007agqnd,Thaís Ferreira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533638419,7,1,1,0,25,9ouh98eyf6u69lbxc13mllm7f,1,20.5,8.3,2023-04-15T14:06:05.987Z,2023-04-15T14:06:09Z,4190320875,212,21.9,4190320869,56,Back,4190320873,141,26.5,4190320877,213,2.5,4190320871,140,3.3,,,,,,,,,,c7phsuwshglgu1nud007agqnd,Thaís Ferreira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533638479,8,1,1,0,29,9ouh98eyf6u69lbxc13mllm7f,0,3.3,26.5,2023-04-15T14:06:09.797Z,2023-04-15T14:06:12Z,4190321199,56,Center,4190321197,157,,4190321203,141,30.7,4190321205,212,52.5,4190321209,1,,4190321201,140,53.2,4190321207,213,0.1,,,,7yjvzelaq5iir99b4631uiyg9,Aline,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533638875,12,1,1,0,33,e7p3lxg97gac51s71hotzi0a5,0,39.1,59,2023-04-15T14:06:14.323Z,2023-04-15T14:06:23Z,4190323323,3,,4190323333,213,4.4,4190323331,212,10.0,4190323327,140,36.5,4190323329,141,44.8,4190323325,56,Back,,,,,,,fge9gic869tnpk4tetnxuv4k,Julia Mora,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533638763,9,4,1,0,35,9ouh98eyf6u69lbxc13mllm7f,1,60.8,41.3,2023-04-15T14:06:16.489Z,2023-04-15T14:08:20Z,4190322773,152,,4190345731,233,13,4190322771,56,Center,4190322775,286,,4190322769,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533638969,13,4,1,0,35,e7p3lxg97gac51s71hotzi0a5,0,39.2,58.7,2023-04-15T14:06:16.490Z,2023-04-15T14:08:20Z,4190323861,152,,4190323865,285,,4190324883,10,,4190323859,56,Back,4190345771,233,9,,,,,,,,,,99ej60g3qy5e1i6v62scse8yx,Berta Bou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533639701,10,1,1,1,1,9ouh98eyf6u69lbxc13mllm7f,0,57.1,46.4,2023-04-15T14:06:41.989Z,2023-04-15T14:06:48Z,4190327651,141,57.2,4190327655,213,0.3,4190327643,155,,4190327653,212,28.8,4190327645,152,,4190327649,140,83.6,4190327647,56,Center,4190327641,5,,80bmdjixjy34wx3e5fb8re961,Natalia Ramos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533639735,14,12,1,1,4,e7p3lxg97gac51s71hotzi0a5,1,10.7,42.5,2023-04-15T14:06:45.063Z,2023-04-15T14:06:46Z,4190327813,140,13.9,4190327921,15,,4190327817,212,10.2,4190327811,56,Back,4190327819,213,1.2,4190327815,141,56.7,,,,,,,99ej60g3qy5e1i6v62scse8yx,Berta Bou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533639909,11,61,1,1,9,9ouh98eyf6u69lbxc13mllm7f,1,86,45.7,2023-04-15T14:06:50.185Z,2023-04-15T14:06:50Z,4190328807,56,Center,,,,,,,,,,,,,,,,,,,,,,aoy956n72pya0cc6bqj5x736x,María José Pérez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533639999,12,50,1,1,12,9ouh98eyf6u69lbxc13mllm7f,1,86.6,42.2,2023-04-15T14:06:53.227Z,2023-04-15T14:06:54Z,4190329343,56,Center,4190329543,233,15,4190329345,286,,,,,,,,,,,,,,,,,eno0e1nmkn4ts5yy103k7inzd,A. N'Guessan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533640017,15,7,1,1,12,e7p3lxg97gac51s71hotzi0a5,0,13.4,57.8,2023-04-15T14:06:53.228Z,2023-04-15T14:06:54Z,4190329519,233,12,4190329441,56,Back,4190329445,285,,,,,,,,,,,,,,,,,avhw3o6tm33ptddzgwfsqod4a,Elena Julve,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533640111,16,4,1,1,13,e7p3lxg97gac51s71hotzi0a5,1,13.4,57.8,2023-04-15T14:06:53.611Z,2023-04-15T14:06:57Z,4190329975,285,,4190330031,233,13,4190329971,152,,4190329969,56,Back,4190329965,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533640045,13,4,1,1,13,9ouh98eyf6u69lbxc13mllm7f,0,86.6,42.2,2023-04-15T14:06:53.612Z,2023-04-15T14:06:57Z,4190329583,286,,4190329581,152,,4190329577,10,,4190329579,56,Center,4190330055,233,16,,,,,,,,,,eno0e1nmkn4ts5yy103k7inzd,A. N'Guessan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533640709,17,1,1,1,32,e7p3lxg97gac51s71hotzi0a5,1,13.5,62.4,2023-04-15T14:07:13.087Z,2023-04-15T14:07:14Z,4190333253,152,,4190333261,212,17.5,4190333257,140,16.6,4190333251,5,,4190333255,56,Back,4190333259,141,37.1,4190333263,213,4.9,,,,fge9gic869tnpk4tetnxuv4k,Julia Mora,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533640815,18,1,1,1,34,e7p3lxg97gac51s71hotzi0a5,1,16.3,36.6,2023-04-15T14:07:14.634Z,2023-04-15T14:07:17Z,4190333793,212,20.2,4190333795,213,5.1,4190333789,140,23.0,4190333787,56,Back,4190333791,141,8.8,,,,,,,,,,99ej60g3qy5e1i6v62scse8yx,Berta Bou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533641051,19,1,1,1,36,e7p3lxg97gac51s71hotzi0a5,1,25.9,5.6,2023-04-15T14:07:17.221Z,2023-04-15T14:07:23Z,4190335077,155,,4190335097,141,7.0,4190335111,1,,4190335103,213,0.0,4190335089,56,Right,4190335099,212,39.6,4190335093,140,63.6,,,,5yvzsnnawnxbki7rqnamwr3yt,Nuria Garrote,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533641097,20,61,1,1,42,e7p3lxg97gac51s71hotzi0a5,0,63.5,6.2,2023-04-15T14:07:23.237Z,2023-04-15T14:07:24Z,4190335329,56,Right,,,,,,,,,,,,,,,,,,,,,,avhw3o6tm33ptddzgwfsqod4a,Elena Julve,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533641075,14,49,1,1,42,9ouh98eyf6u69lbxc13mllm7f,1,27.7,96.3,2023-04-15T14:07:23.358Z,2023-04-15T14:07:23Z,,,,,,,,,,,,,,,,,,,,,,,,,42t82kh0hqfa7h92x1ujdz97u,Patri Gavira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533641459,15,1,1,1,42,9ouh98eyf6u69lbxc13mllm7f,1,27.7,96.3,2023-04-15T14:07:23.448Z,2023-04-15T14:07:35Z,4190337301,213,6.3,4190337299,212,42.3,4190337295,140,68.0,4190337291,157,,4190337297,141,95.9,4190337303,1,,4190337293,56,Left,,,,42t82kh0hqfa7h92x1ujdz97u,Patri Gavira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533641471,16,4,1,1,53,9ouh98eyf6u69lbxc13mllm7f,1,62,94.6,2023-04-15T14:07:34.031Z,2023-04-15T14:07:36Z,4190337341,13,,4190337515,233,21,4190337345,56,Left,4190337353,286,,4190337349,152,,4190337351,265,,,,,,,,aoy956n72pya0cc6bqj5x736x,María José Pérez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533641435,21,4,1,1,53,e7p3lxg97gac51s71hotzi0a5,0,38,5.4,2023-04-15T14:07:34.032Z,2023-04-15T14:07:36Z,4190337193,265,,4190337643,233,16,4190337189,56,Back,4190337195,285,,4190337191,152,,4190337187,13,,,,,,,,1sr39v8ooejvspbdo6fqpckyc,N. Muth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533642511,17,1,1,2,17,9ouh98eyf6u69lbxc13mllm7f,0,60.4,97.7,2023-04-15T14:07:57.995Z,2023-04-15T14:08:02Z,4190342765,5,,4190342769,152,,4190342773,140,82.2,4190342767,155,,4190342775,141,52.4,4190342779,213,5.4,4190342777,212,38.4,4190342771,56,Center,5v4jjtqwg9sjoyzoehbwpvris,C. Ndzana,4190342781,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533642519,22,44,1,2,22,e7p3lxg97gac51s71hotzi0a5,1,18.4,46.8,2023-04-15T14:08:02.517Z,2023-04-15T14:08:03Z,4190342817,285,,4190342815,56,Back,4190342949,233,18,,,,,,,,,,,,,,,,ez9in0ld6mrlrab7bi1kvuhd6,Y. Mrabet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533642531,18,44,1,2,22,9ouh98eyf6u69lbxc13mllm7f,0,81.6,53.2,2023-04-15T14:08:02.518Z,2023-04-15T14:08:03Z,4190343017,233,22,4190342883,56,Center,4190342885,286,,,,,,,,,,,,,,,,,3rob14yal0zrzxj2tdpp4sewa,Paola Hernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533642633,23,1,1,2,22,e7p3lxg97gac51s71hotzi0a5,1,18.9,46.1,2023-04-15T14:08:02.877Z,2023-04-15T14:08:05Z,4190343455,141,12.2,4190343459,213,4.5,4190343457,212,23.7,4190343447,3,,4190343453,140,13.6,4190343449,56,Back,,,,,,,ez9in0ld6mrlrab7bi1kvuhd6,Y. Mrabet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533642643,24,49,1,2,25,e7p3lxg97gac51s71hotzi0a5,1,13.1,11.3,2023-04-15T14:08:05.986Z,2023-04-15T14:08:06Z,,,,,,,,,,,,,,,,,,,,,,,,,5yvzsnnawnxbki7rqnamwr3yt,Nuria Garrote,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533642783,25,43,1,2,25,e7p3lxg97gac51s71hotzi0a5,1,0,0,2023-04-15T14:08:06.267Z,2023-04-15T15:01:01Z,4190344117,141,8.0,4190344111,140,29.7,4190344119,212,17.6,4190867945,144,1,4190344107,56,Back,4190344121,213,6.2,,,,,,,5yvzsnnawnxbki7rqnamwr3yt,Nuria Garrote,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533642793,26,43,1,2,30,e7p3lxg97gac51s71hotzi0a5,1,0,0,2023-04-15T14:08:10.923Z,2023-04-15T14:08:35Z,4190344167,285,0,4190348755,144,50,4190344165,56,Back,4190344623,233,19,,,,,,,,,,,,,ahmylmsg9wyiax33v6jwuj9qs,Irina Uribe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533643469,28,4,1,2,30,e7p3lxg97gac51s71hotzi0a5,1,29.6,2.8,2023-04-15T14:08:10.923Z,2023-04-15T14:08:37Z,4190349159,233,19,4190347713,13,,4190347721,285,,4190347719,265,,4190347715,56,Back,4190347717,152,,,,,,,,5yvzsnnawnxbki7rqnamwr3yt,Nuria Garrote,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533642843,19,4,1,2,30,9ouh98eyf6u69lbxc13mllm7f,0,70.4,97.2,2023-04-15T14:08:10.924Z,2023-04-15T14:08:38Z,4190344429,286,,4190348989,13,,4190344427,56,Left,4190348991,152,,4190349441,233,28,4190348993,265,,,,,,,,80bmdjixjy34wx3e5fb8re961,Natalia Ramos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533642859,20,43,1,2,31,9ouh98eyf6u69lbxc13mllm7f,1,0,0,2023-04-15T14:08:11.845Z,2023-04-15T14:08:31Z,4190344789,233,27,4190344511,347,0,4190347991,144,5,4190344507,56,Left,,,,,,,,,,,,,80bmdjixjy34wx3e5fb8re961,Natalia Ramos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533642889,27,43,1,2,31,e7p3lxg97gac51s71hotzi0a5,1,0,0,2023-04-15T14:08:11.845Z,2023-04-15T14:08:33Z,4190348383,144,5,4190344707,347,0,4190344705,56,Back,,,,,,,,,,,,,,,,ahmylmsg9wyiax33v6jwuj9qs,Irina Uribe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533643827,29,1,1,2,56,e7p3lxg97gac51s71hotzi0a5,0,31.3,2.5,2023-04-15T14:08:36.715Z,2023-04-15T14:08:40Z,4190349835,213,0.1,4190349825,152,,4190349829,140,79.3,4190349901,1,,4190349827,56,Right,4190349821,5,,4190349831,141,12.5,4190349833,212,50.9,5yvzsnnawnxbki7rqnamwr3yt,Nuria Garrote,4190349823,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533643859,21,49,1,3,0,9ouh98eyf6u69lbxc13mllm7f,1,24.3,92.3,2023-04-15T14:08:40.767Z,2023-04-15T14:08:40Z,,,,,,,,,,,,,,,,,,,,,,,,,5v4jjtqwg9sjoyzoehbwpvris,C. Ndzana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533643929,22,1,1,3,1,9ouh98eyf6u69lbxc13mllm7f,1,27.5,96.3,2023-04-15T14:08:42.016Z,2023-04-15T14:08:42Z,4190350343,140,33.7,4190350341,56,Back,4190350347,212,7.3,4190350349,213,5.8,4190350345,141,91.4,,,,,,,,,,5v4jjtqwg9sjoyzoehbwpvris,C. Ndzana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533644069,23,1,1,3,2,9ouh98eyf6u69lbxc13mllm7f,1,33.7,91.4,2023-04-15T14:08:42.928Z,2023-04-15T14:08:46Z,4190351127,212,9.4,4190351113,140,42.2,4190351121,141,95.7,4190351105,56,Back,4190351139,213,0.3,,,,,,,,,,3rob14yal0zrzxj2tdpp4sewa,Paola Hernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533644097,24,61,1,3,5,9ouh98eyf6u69lbxc13mllm7f,0,42.9,95.7,2023-04-15T14:08:46.146Z,2023-04-15T14:08:46Z,4190351215,56,Back,,,,,,,,,,,,,,,,,,,,,,yay5mq8trvoxv9mwm4mqzn8q,G. Monday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533644133,30,49,1,3,7,e7p3lxg97gac51s71hotzi0a5,1,68.4,21.8,2023-04-15T14:08:47.512Z,2023-04-15T14:08:47Z,,,,,,,,,,,,,,,,,,,,,,,,,ahmylmsg9wyiax33v6jwuj9qs,Irina Uribe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533644141,31,50,1,3,7,e7p3lxg97gac51s71hotzi0a5,1,63.6,16,2023-04-15T14:08:47.762Z,2023-04-15T14:08:49Z,4190351435,286,,4190351433,56,Right,4190351745,233,25,,,,,,,,,,,,,,,,ahmylmsg9wyiax33v6jwuj9qs,Irina Uribe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533644169,25,7,1,3,7,9ouh98eyf6u69lbxc13mllm7f,0,36.4,84,2023-04-15T14:08:47.763Z,2023-04-15T16:08:55Z,4190351553,56,Back,4190351693,233,31,4190351569,285,,,,,,,,,,,,,,,,,yay5mq8trvoxv9mwm4mqzn8q,G. Monday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533644299,32,1,1,3,9,e7p3lxg97gac51s71hotzi0a5,1,74.7,34,2023-04-15T14:08:49.778Z,2023-04-15T14:08:52Z,4190352221,56,Center,4190352227,212,6.0,4190352225,141,42.5,4190352229,213,1.3,4190352223,140,76.1,,,,,,,,,,ez9in0ld6mrlrab7bi1kvuhd6,Y. Mrabet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533644403,33,1,1,3,11,e7p3lxg97gac51s71hotzi0a5,1,71,46.7,2023-04-15T14:08:52.257Z,2023-04-15T14:08:54Z,4190352747,141,62.0,4190352741,140,68.4,4190352753,212,10.8,4190352735,56,Center,4190352757,213,1.8,,,,,,,,,,25b3sxqo1ujqqc2pef3iwqnoq,Yang Lina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533644493,34,1,1,3,13,e7p3lxg97gac51s71hotzi0a5,1,66.5,68.8,2023-04-15T14:08:54.475Z,2023-04-15T14:08:56Z,4190353203,213,1.2,4190353197,140,72.4,4190353201,212,15.9,4190353199,141,90.3,4190353195,56,Left,,,,,,,,,,ez9in0ld6mrlrab7bi1kvuhd6,Y. Mrabet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533644641,35,1,1,3,15,e7p3lxg97gac51s71hotzi0a5,1,73.4,92.3,2023-04-15T14:08:56.350Z,2023-04-15T14:08:59Z,4190353941,213,3.3,4190353927,56,Left,4190353931,141,90.5,4190353935,212,10.2,4190353929,140,63.8,,,,,,,,,,d5i62fwuf8ohc8fcq3lxboiga,Esther Martín-Pozuelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
