id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/8/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/10/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,assist,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/13/value,qualifier/16/id,qualifier/16/qualifierId
2522256389,1,34,16,0,0,9euoni3f3sh08tsplt2gh5dex,1,0,0,2023-03-19T10:14:49.986Z,2023-03-19T10:57:33Z,4109107805,130,15,4109107803,59,"1, 17, 2, 8, 6, 22, 7, 19, 20, 9, 10, 3, 5, 12, 13, 14, 18, 21, 24",4109182851,197,3933,4109107809,227,"0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0",4109107799,30,"ea2eq21d08asfeqh17vcxpwmi, 5x93ra7unls3fac5gomibwel1, 36vatxs5tk7alvqedu7vtn88a, 8drs7flji0ctdoui0cfyugu3u, 2d1defd89f1nrpb0gi6cciwru, 4gv8ud8pwhynhd4ehmzw2pgmi, ent3o8sh6zn2mpe7m9p8q1sve, 14c84da3uglvp8gtjpxospo4q, 5de2lhx1gnd8ks8pmge8plb6d, sro6084uxjkm140ylvc5uq51, 1lvwjd2sedbk3gs9p2v34cdt5, bwjqs0orziydksase1flhedt6, etzoltim8ktgsaidhpebhnx79, 9bzg6jfuapjzhmurucmkiz7fu, 76q3qw1j9n3og4gep5pdedisq, 3mutv27i9xvd3wmbwypdpah62, 2t32h7nbjkouc968jbm8cax62, 5axvazbhm6wsgpbpgt1gmaj11, eb2nuinewhu5gjp2vadk5reac",4109110077,194,1lvwjd2sedbk3gs9p2v34cdt5,4109107807,131,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 0, 0, 0, 0, 0, 0, 0, 0",4109107801,44,"1, 2, 2, 3, 2, 2, 3, 3, 4, 4, 3, 5, 5, 5, 5, 5, 5, 5, 5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522258403,1,34,16,0,0,7mk4va7b2p6tnv2xjxcgjy8h6,1,0,0,2023-03-19T10:20:58.878Z,2023-03-19T11:23:14Z,4109117889,227,"0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0",4109117885,131,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0",4109117881,59,"13, 30, 12, 2, 3, 4, 18, 6, 9, 20, 21, 5, 16, 1, 7, 8, 10, 11, 14, 17, 19, 22, 27",4109117887,194,2j37sn6v53zhgz2hf1q33gzdg,4109182899,197,17635,4109117877,30,"epgai2aff40j82jb3gumaehka, c3plg9ommu3i24xx3nfm6wbxm, 89zl8l8wouupdzgepnm1ogqhg, 8vwiezkux2gxs99ziy7x69fu2, d2at1haixfnekibqj89y4nxed, q3xvi1pbz5hmr6zw6np6v4yd, du4sd3yhhb3avedd8yzjd6dey, 3u9vtcqa5td8weoufpzirruhg, 2j37sn6v53zhgz2hf1q33gzdg, 4ts1xba21nxqu8shbfzcvj27d, cfmly5uuomypp4t0pibgtfazu, beiyf464bpeeezm7jiqh2pzis, 5q1oexaovibgn83v5kmjfanvu, 1bvbnq69gxx0nciovzzf6o8dm, du0eybpvf5vcvtuj074x74jdg, a0g0ldiol9fzw09gk5i9e15w4, 83wqrctlm3zpp10zmx1tjc9ka, c1ll2hqt71suy8bgwswpci9uy, 6lruud03b1so5uyjduuthtuj9, 7dlyawb4x2lr5gjcz5b1y5ivp, 61ho0mi13ewpotj5udjt7mz2s, 1dfho5ul0u10h5m7cmtmj5x7u, 9rk08avs1361jws1ibs5frl04",4109117883,130,8,4109117879,44,"1, 2, 2, 3, 2, 2, 3, 3, 4, 3, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522272165,2,32,1,0,0,7mk4va7b2p6tnv2xjxcgjy8h6,1,0,0,2023-03-19T11:00:28.088Z,2023-03-19T11:00:28Z,4109187851,127,Right to Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522272167,2,32,1,0,0,9euoni3f3sh08tsplt2gh5dex,1,0,0,2023-03-19T11:00:28.088Z,2023-03-19T11:00:30Z,4109187857,127,Left to Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522272191,3,1,1,0,0,7mk4va7b2p6tnv2xjxcgjy8h6,1,50.5,49.9,2023-03-19T11:00:28.188Z,2023-03-19T11:00:31Z,4109187953,212,21.0,4109187955,213,3.2,4109187949,140,30.6,4109187947,56,Back,4109187957,279,S,4109187951,141,47.0,,,,,,,du4sd3yhhb3avedd8yzjd6dey,L. Chamorro,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522272213,4,1,1,0,2,7mk4va7b2p6tnv2xjxcgjy8h6,1,31.9,42.7,2023-03-19T11:00:30.720Z,2023-03-19T11:00:33Z,4109188063,140,24.0,4109188067,212,14.7,4109188061,56,Back,4109188065,141,60.6,4109188069,213,2.2,,,,,,,,,,4ts1xba21nxqu8shbfzcvj27d,E. Aby,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522272225,5,1,1,0,5,7mk4va7b2p6tnv2xjxcgjy8h6,0,24.6,61.5,2023-03-19T11:00:33.720Z,2023-03-19T11:00:37Z,4109188133,1,,4109188123,56,Center,4109188121,155,,4109188127,141,25.3,4109188129,212,59.5,4109188131,213,5.9,4109188125,140,76.2,,,,8vwiezkux2gxs99ziy7x69fu2,Elba Vergés,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522272223,3,44,1,0,7,9euoni3f3sh08tsplt2gh5dex,1,25,74.4,2023-03-19T11:00:35.598Z,2023-03-19T11:00:37Z,4109188117,56,Back,4109188181,233,6,4109188119,285,,,,,,,,,,,,,,,,,36vatxs5tk7alvqedu7vtn88a,Iraia Iparraguirre,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522272231,6,44,1,0,7,7mk4va7b2p6tnv2xjxcgjy8h6,0,75,25.6,2023-03-19T11:00:35.599Z,2023-03-19T11:00:37Z,4109188147,286,,4109188231,233,3,4109188145,56,Center,,,,,,,,,,,,,,,,du4sd3yhhb3avedd8yzjd6dey,L. Chamorro,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522272237,4,1,1,0,7,9euoni3f3sh08tsplt2gh5dex,0,27.3,73.2,2023-03-19T11:00:35.804Z,2023-03-19T11:00:38Z,4109188187,3,,4109188193,141,69.0,4109188195,212,17.4,4109188197,213,6.1,4109188189,56,Back,4109188191,140,43.6,,,,,,,36vatxs5tk7alvqedu7vtn88a,Iraia Iparraguirre,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522272265,7,1,1,0,12,7mk4va7b2p6tnv2xjxcgjy8h6,0,71.9,13.7,2023-03-19T11:00:40.929Z,2023-03-19T11:00:42Z,4109188337,56,Right,4109188339,140,78.3,4109188343,212,6.7,4109188335,3,,4109188341,141,13.4,4109188345,213,6.3,,,,,,,du4sd3yhhb3avedd8yzjd6dey,L. Chamorro,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522272263,5,49,1,0,13,9euoni3f3sh08tsplt2gh5dex,1,27.8,71.5,2023-03-19T11:00:41.483Z,2023-03-19T11:00:41Z,,,,,,,,,,,,,,,,,,,,,,,,,8drs7flji0ctdoui0cfyugu3u,Iris Arnaiz,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522272273,6,1,1,0,13,9euoni3f3sh08tsplt2gh5dex,1,27.8,71.5,2023-03-19T11:00:41.947Z,2023-03-19T11:00:44Z,4109188381,141,79.7,4109188385,213,1.1,4109188379,140,30.8,4109188383,212,6.4,4109188377,56,Back,,,,,,,,,,8drs7flji0ctdoui0cfyugu3u,Iris Arnaiz,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522272297,7,1,1,0,15,9euoni3f3sh08tsplt2gh5dex,1,32.2,72.7,2023-03-19T11:00:44.059Z,2023-03-19T11:00:47Z,4109188497,141,93.5,4109188499,212,14.6,4109188495,140,28.6,4109188501,213,1.8,4109188493,56,Back,,,,,,,,,,14c84da3uglvp8gtjpxospo4q,Andreia Jacinto,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522272337,8,1,1,0,19,9euoni3f3sh08tsplt2gh5dex,1,28,92.1,2023-03-19T11:00:47.852Z,2023-03-19T11:00:53Z,4109188697,213,4.9,4109188691,140,35.0,4109188695,212,36.1,4109188699,1,,4109188689,56,Back,4109188693,141,40.1,4109188687,155,,,,,36vatxs5tk7alvqedu7vtn88a,Iraia Iparraguirre,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522272357,9,1,1,0,25,9euoni3f3sh08tsplt2gh5dex,1,43,20,2023-03-19T11:00:53.420Z,2023-03-19T11:00:56Z,4109188809,212,8.6,4109188807,141,10.3,4109188811,213,5.4,4109188803,140,48.2,4109188799,56,Back,,,,,,,,,,5x93ra7unls3fac5gomibwel1,A. Poljak,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522272377,10,1,1,0,28,9euoni3f3sh08tsplt2gh5dex,0,58.8,20.6,2023-03-19T11:00:56.443Z,2023-03-19T11:00:57Z,4109188883,141,46.9,4109188885,212,18.0,4109188881,140,60.7,4109188887,213,1.5,4109188879,56,Center,,,,,,,,,,ent3o8sh6zn2mpe7m9p8q1sve,Amaiur Sarriegi,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522272393,8,8,1,0,32,7mk4va7b2p6tnv2xjxcgjy8h6,1,46,61.5,2023-03-19T11:01:00.360Z,2023-03-19T11:01:00Z,4109188943,56,Back,,,,,,,,,,,,,,,,,,,,,,c3plg9ommu3i24xx3nfm6wbxm,Esther Laborde,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522272397,9,49,1,0,32,7mk4va7b2p6tnv2xjxcgjy8h6,1,46,61.5,2023-03-19T11:01:00.922Z,2023-03-19T11:01:01Z,,,,,,,,,,,,,,,,,,,,,,,,,c3plg9ommu3i24xx3nfm6wbxm,Esther Laborde,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522272413,10,1,1,0,33,7mk4va7b2p6tnv2xjxcgjy8h6,1,44.5,58.5,2023-03-19T11:01:01.121Z,2023-03-19T11:01:02Z,4109189017,56,Back,4109189025,212,25.1,4109189023,141,76.4,4109189019,140,23.6,4109189027,213,2.6,,,,,,,,,,c3plg9ommu3i24xx3nfm6wbxm,Esther Laborde,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522272471,11,1,1,0,34,7mk4va7b2p6tnv2xjxcgjy8h6,1,18.9,78.4,2023-03-19T11:01:02.177Z,2023-03-19T11:01:11Z,4109189329,141,55.2,4109189331,212,16.0,4109189325,56,Back,4109189327,140,16.6,4109189333,213,4.6,,,,,,,,,,q3xvi1pbz5hmr6zw6np6v4yd,C. Sáez,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522272489,12,1,1,0,43,7mk4va7b2p6tnv2xjxcgjy8h6,1,22.3,47.3,2023-03-19T11:01:11.098Z,2023-03-19T11:07:14Z,4109189433,140,51.1,4109189441,1,,4109189439,213,0.1,4109189435,141,53.0,4109189431,56,Center,4109189437,212,30.5,4109189429,157,,,,,epgai2aff40j82jb3gumaehka,Jana Henseler,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522272497,13,44,1,0,45,7mk4va7b2p6tnv2xjxcgjy8h6,1,53.2,48,2023-03-19T11:01:13.116Z,2023-03-19T11:01:15Z,4109189477,286,,4109189495,233,11,4109189475,56,Center,,,,,,,,,,,,,,,,4ts1xba21nxqu8shbfzcvj27d,E. Aby,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522272485,11,44,1,0,45,9euoni3f3sh08tsplt2gh5dex,0,46.8,52,2023-03-19T11:01:13.117Z,2023-03-19T11:01:15Z,4109189499,233,13,4109189415,285,,4109189413,56,Back,,,,,,,,,,,,,,,,8drs7flji0ctdoui0cfyugu3u,Iris Arnaiz,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522272515,14,1,1,0,47,7mk4va7b2p6tnv2xjxcgjy8h6,1,51.2,53,2023-03-19T11:01:15.242Z,2023-03-19T11:01:18Z,4109189585,213,5.9,4109189581,141,43.0,4109189573,3,,4109189577,56,Center,4109189583,212,19.9,4109189579,140,69.0,4109189575,168,,,,,4ts1xba21nxqu8shbfzcvj27d,E. Aby,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522272521,15,1,1,0,49,7mk4va7b2p6tnv2xjxcgjy8h6,0,69,43,2023-03-19T11:01:17.450Z,2023-03-19T11:51:44Z,4109189619,141,32.8,4109189621,212,9.2,4109189615,56,Center,4109189613,3,,4109189623,213,5.4,4109189617,140,74.7,,,,,,,du4sd3yhhb3avedd8yzjd6dey,L. Chamorro,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522272537,12,1,1,0,50,9euoni3f3sh08tsplt2gh5dex,1,31.8,70.9,2023-03-19T11:01:18.237Z,2023-03-19T11:01:21Z,4109189699,157,,4109189711,1,,4109189703,140,70.5,4109189701,56,Center,4109189707,212,40.6,4109189705,141,71.4,4109189709,213,0.0,,,,36vatxs5tk7alvqedu7vtn88a,Iraia Iparraguirre,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522272557,13,1,1,0,53,9euoni3f3sh08tsplt2gh5dex,1,71.2,71.5,2023-03-19T11:01:21.596Z,2023-03-19T11:01:31Z,4109189791,168,,4109189797,141,70.2,4109189795,140,85.5,4109189799,212,15.0,4109189789,3,,4109189801,213,6.2,4109189793,56,Center,,,,1lvwjd2sedbk3gs9p2v34cdt5,Nerea Eizagirre,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522272577,14,61,1,0,55,9euoni3f3sh08tsplt2gh5dex,1,77.1,64.6,2023-03-19T11:01:23.139Z,2023-03-19T11:51:58Z,4109189895,56,Center,,,,,,,,,,,,,,,,,,,,,,5de2lhx1gnd8ks8pmge8plb6d,S. Jensen,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522272563,16,49,1,0,58,7mk4va7b2p6tnv2xjxcgjy8h6,1,11.4,29.4,2023-03-19T11:01:26.482Z,2023-03-19T11:01:26Z,,,,,,,,,,,,,,,,,,,,,,,,,epgai2aff40j82jb3gumaehka,Jana Henseler,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522272621,17,1,1,1,3,7mk4va7b2p6tnv2xjxcgjy8h6,1,10.8,41.6,2023-03-19T11:01:31.626Z,2023-03-19T11:01:37Z,4109190167,213,5.7,4109190161,140,23.2,4109190159,56,Back,4109190165,212,16.1,4109190163,141,27.7,,,,,,,,,,epgai2aff40j82jb3gumaehka,Jana Henseler,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522272625,18,1,1,1,9,7mk4va7b2p6tnv2xjxcgjy8h6,1,24.4,26.7,2023-03-19T11:01:37.393Z,2023-03-19T11:01:39Z,4109190181,141,41.0,4109190185,213,2.4,4109190179,140,15.0,4109190183,212,13.9,4109190177,56,Back,,,,,,,,,,c3plg9ommu3i24xx3nfm6wbxm,Esther Laborde,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522272647,19,1,1,1,10,7mk4va7b2p6tnv2xjxcgjy8h6,1,14.1,42.4,2023-03-19T11:01:39.073Z,2023-03-19T11:01:43Z,4109190321,141,35.4,4109190319,140,41.4,4109190317,56,Back,4109190325,213,6.1,4109190323,212,29.1,,,,,,,,,,epgai2aff40j82jb3gumaehka,Jana Henseler,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522272657,20,1,1,1,15,7mk4va7b2p6tnv2xjxcgjy8h6,0,35.7,46.6,2023-03-19T11:01:43.226Z,2023-03-19T11:01:44Z,4109190345,141,67.8,4109190343,140,41.1,4109190349,213,1.2,4109190347,212,15.5,4109190341,56,Back,,,,,,,,,,du4sd3yhhb3avedd8yzjd6dey,L. Chamorro,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522272659,15,49,1,1,16,9euoni3f3sh08tsplt2gh5dex,1,54.3,14.4,2023-03-19T11:01:44.605Z,2023-03-19T11:01:44Z,,,,,,,,,,,,,,,,,,,,,,,,,5x93ra7unls3fac5gomibwel1,A. Poljak,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522272677,16,1,1,1,17,9euoni3f3sh08tsplt2gh5dex,1,55.8,16.5,2023-03-19T11:01:45.135Z,2023-03-19T11:01:47Z,4109190447,141,40.4,4109190451,213,0.8,4109190449,212,22.8,4109190445,140,71.0,4109190443,56,Center,,,,,,,,,,5x93ra7unls3fac5gomibwel1,A. Poljak,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522272685,17,1,1,1,19,9euoni3f3sh08tsplt2gh5dex,0,71,40.1,2023-03-19T11:01:47.837Z,2023-03-19T11:01:48Z,4109190503,212,5.4,4109190505,213,5.9,4109190499,140,75.8,4109190497,56,Center,4109190501,141,37.4,,,,,,,,,,5de2lhx1gnd8ks8pmge8plb6d,S. Jensen,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522272693,21,49,1,1,22,7mk4va7b2p6tnv2xjxcgjy8h6,1,25.6,60.6,2023-03-19T11:01:50.389Z,2023-03-19T12:01:37Z,,,,,,,,,,,,,,,,,,,,,,,,,q3xvi1pbz5hmr6zw6np6v4yd,C. Sáez,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522272703,22,1,1,1,22,7mk4va7b2p6tnv2xjxcgjy8h6,1,25.6,60.6,2023-03-19T11:01:50.690Z,2023-03-19T12:01:35Z,4109190595,212,13.7,4109190593,141,67.6,4109190589,56,Back,4109190591,140,37.8,4109190597,213,0.4,,,,,,,,,,q3xvi1pbz5hmr6zw6np6v4yd,C. Sáez,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522272717,23,1,1,1,24,7mk4va7b2p6tnv2xjxcgjy8h6,1,37.5,67.6,2023-03-19T11:01:52.242Z,2023-03-19T11:01:55Z,4109190673,212,13.9,4109190675,213,2.1,4109190667,56,Back,4109190669,140,30.5,4109190671,141,85.0,,,,,,,,,,4ts1xba21nxqu8shbfzcvj27d,E. Aby,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522272727,24,1,1,1,26,7mk4va7b2p6tnv2xjxcgjy8h6,0,30.3,86,2023-03-19T11:01:54.883Z,2023-03-19T11:01:57Z,4109190759,213,6.0,4109190749,155,,4109190755,141,65.4,4109190751,56,Center,4109190757,212,50.8,4109190761,1,,4109190753,140,76.8,,,,89zl8l8wouupdzgepnm1ogqhg,Garazi Fácila,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522272729,18,49,1,1,29,9euoni3f3sh08tsplt2gh5dex,1,19.6,35.2,2023-03-19T11:01:57.920Z,2023-03-19T11:02:43Z,,,,,,,,,,,,,,,,,,,,,,,,,ea2eq21d08asfeqh17vcxpwmi,Adriana Nanclares,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522272745,19,1,1,1,30,9euoni3f3sh08tsplt2gh5dex,1,19.6,35.2,2023-03-19T11:01:58.205Z,2023-03-19T11:02:41Z,4109190827,213,1.1,4109190821,140,26.4,4109190819,56,Back,4109190825,212,16.6,4109190823,141,57.2,,,,,,,,,,ea2eq21d08asfeqh17vcxpwmi,Adriana Nanclares,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522272757,20,1,1,1,31,9euoni3f3sh08tsplt2gh5dex,1,26.4,57.2,2023-03-19T11:01:59.518Z,2023-03-19T11:02:01Z,4109190867,140,27.9,4109190865,56,Back,4109190871,212,20.3,4109190869,141,27.4,4109190873,213,4.8,,,,,,,,,,4gv8ud8pwhynhd4ehmzw2pgmi,M. Vanegas,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522272787,21,1,1,1,33,9euoni3f3sh08tsplt2gh5dex,1,27.9,27.4,2023-03-19T11:02:01.213Z,2023-03-19T11:02:04Z,4109191035,213,2.5,4109191027,56,Back,4109191033,212,24.3,4109191031,141,48.5,4109191029,140,9.2,,,,,,,,,,2d1defd89f1nrpb0gi6cciwru,Ane Etxezarreta,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522272807,22,1,1,1,36,9euoni3f3sh08tsplt2gh5dex,1,11.4,51.3,2023-03-19T11:02:04.638Z,2023-03-19T11:02:07Z,4109191151,141,66.7,4109191147,56,Back,4109191155,213,0.7,4109191153,212,15.4,4109191149,140,22.2,,,,,,,,,,ea2eq21d08asfeqh17vcxpwmi,Adriana Nanclares,,,,,,,,,,,,,,,,,,,,,,,,,,,,
