id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,assist,qualifier/9/value,qualifier/11/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/13/value,qualifier/14/value,qualifier/15/value,keyPass,qualifier/12/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/16/value
2516012541,170,5,1,15,48,9ns699xp353c84r1g6epazycl,0,61.1,-1.5,2023-03-05T15:19:12.829Z,2023-03-05T15:19:20Z,4075986861,56,Right,4075986863,347,,4075987743,233,108,,,,,,,,,,,,,,,,9jxxujnb2eoo7avj278ppnqvp,Núria Mendoza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516012769,109,1,1,15,55,bxlqcsb8ylen7lng9qy50eoq5,1,39.4,100,2023-03-05T15:19:20.290Z,2023-03-05T15:19:22Z,4075988007,140,58.5,4075988003,107,,4075988013,213,6.1,4075988011,212,20.3,4075988009,141,97.1,4075988005,56,Left,,,,,,,7vtua260sxp339ie21any0zc9,Rosa Otermin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516012777,110,61,1,15,57,bxlqcsb8ylen7lng9qy50eoq5,0,58.5,97.1,2023-03-05T15:19:22.595Z,2023-03-05T15:19:22Z,4075988059,56,Left,,,,,,,,,,,,,,,,,,,,,,5jwmy7qi01na2bmyw3zo3is8a,Cristina Martín-Prieto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516012857,171,1,1,16,0,9ns699xp353c84r1g6epazycl,1,43.9,4.6,2023-03-05T15:19:24.973Z,2023-03-05T15:19:25Z,4075988473,213,1.8,4075988471,212,7.6,4075988467,140,42.1,4075988465,56,Back,4075988469,141,15.4,,,,,,,,,,25u358p365rnbnt0cptnyt3h1,Tatiana Pinto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516012867,172,49,1,16,1,9ns699xp353c84r1g6epazycl,1,42.5,15.1,2023-03-05T15:19:25.853Z,2023-03-05T15:19:26Z,,,,,,,,,,,,,,,,,,,,,,,,,4by0xo4xinb0m8nziofw0g3bp,Leire Baños,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516012929,173,1,1,16,1,9ns699xp353c84r1g6epazycl,1,42.5,15.1,2023-03-05T15:19:25.998Z,2023-03-05T15:19:29Z,4075988819,212,20.5,4075988815,140,27.0,4075988817,141,33.5,4075988821,213,2.5,4075988813,56,Back,,,,,,,,,,4by0xo4xinb0m8nziofw0g3bp,Leire Baños,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516013075,174,1,1,16,4,9ns699xp353c84r1g6epazycl,1,26.4,33.2,2023-03-05T15:19:29.006Z,2023-03-05T15:19:34Z,4075989577,213,4.7,4075989569,56,Back,4075989575,212,12.9,4075989571,140,26.4,4075989573,141,14.2,,,,,,,,,,1ite4628zwl6kanllmr7qb1zp,V. Calligaris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516013107,175,1,1,16,10,9ns699xp353c84r1g6epazycl,1,29.1,10.3,2023-03-05T15:19:34.894Z,2023-03-05T15:19:37Z,4075989755,213,0.7,4075989745,140,42.5,4075989747,141,28.4,4075989751,212,18.7,4075989743,56,Back,,,,,,,,,,9jxxujnb2eoo7avj278ppnqvp,Núria Mendoza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516013153,176,1,1,16,12,9ns699xp353c84r1g6epazycl,1,42.5,28.4,2023-03-05T15:19:37.198Z,2023-03-05T15:19:39Z,4075990009,56,Back,4075990017,213,2.5,4075990011,140,24.7,4075990013,141,49.3,4075990015,212,23.5,,,,,,,,,,4by0xo4xinb0m8nziofw0g3bp,Leire Baños,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516013181,177,1,1,16,14,9ns699xp353c84r1g6epazycl,1,41.7,64.7,2023-03-05T15:19:39.534Z,2023-03-05T15:19:40Z,4075990157,56,Back,4075990165,213,5.1,4075990159,140,47.5,4075990163,212,14.5,4075990161,141,45.4,,,,,,,,,,1ite4628zwl6kanllmr7qb1zp,V. Calligaris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516013215,178,1,1,16,16,9ns699xp353c84r1g6epazycl,1,47.5,45.4,2023-03-05T15:19:40.653Z,2023-03-05T15:19:43Z,4075990347,213,3.6,4075990345,212,17.1,4075990343,141,34.9,4075990339,56,Back,4075990341,140,32.7,,,,,,,,,,4by0xo4xinb0m8nziofw0g3bp,Leire Baños,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516013263,179,1,1,16,18,9ns699xp353c84r1g6epazycl,1,32.7,34.9,2023-03-05T15:19:42.910Z,2023-03-05T15:19:45Z,4075990581,140,45.1,4075990593,213,5.7,4075990579,56,Back,4075990589,212,16.0,4075990585,141,21.2,,,,,,,,,,9jxxujnb2eoo7avj278ppnqvp,Núria Mendoza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516013337,180,1,1,16,20,9ns699xp353c84r1g6epazycl,1,44.7,20.9,2023-03-05T15:19:44.926Z,2023-03-05T15:19:47Z,4075990921,141,11.5,4075990917,56,Right,4075990929,213,6.0,4075990925,212,20.0,4075990919,140,62.7,,,,,,,,,,52ic0j91dhgr0vud2agr4ev2t,María de Alharilla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516013377,181,1,1,16,23,9ns699xp353c84r1g6epazycl,1,62.7,11.5,2023-03-05T15:19:47.806Z,2023-03-05T15:19:50Z,4075991131,213,3.1,4075991119,56,Back,4075991129,212,16.1,4075991127,141,11.8,4075991123,140,47.4,,,,,,,,,,25u358p365rnbnt0cptnyt3h1,Tatiana Pinto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516013397,182,1,1,16,25,9ns699xp353c84r1g6epazycl,1,47.4,11.8,2023-03-05T15:19:50.478Z,2023-03-05T15:19:51Z,4075991247,141,26.2,4075991251,213,2.5,4075991243,56,Back,4075991249,212,15.5,4075991245,140,36.0,,,,,,,,,,52ic0j91dhgr0vud2agr4ev2t,María de Alharilla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516013407,111,45,1,16,26,bxlqcsb8ylen7lng9qy50eoq5,0,58,70.9,2023-03-05T15:19:51.421Z,2023-03-05T15:19:54Z,4075991309,285,,4075991685,233,183,4075991307,56,Center,,,,,,,,,,,,,,,,5jwmy7qi01na2bmyw3zo3is8a,Cristina Martín-Prieto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516013451,183,3,1,16,26,9ns699xp353c84r1g6epazycl,1,42,29.1,2023-03-05T15:19:51.421Z,2023-03-05T15:19:54Z,4075991573,56,Back,4075991575,286,,4075991669,233,111,,,,,,,,,,,,,,,,9jxxujnb2eoo7avj278ppnqvp,Núria Mendoza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516013461,184,1,1,16,28,9ns699xp353c84r1g6epazycl,0,50.1,21.7,2023-03-05T15:19:53.518Z,2023-03-05T15:20:00Z,4075991603,155,,4075991607,140,74.5,4075992243,1,,4075991605,56,Center,4075991609,141,56.9,4075991611,212,35.1,4075991613,213,0.8,,,,9jxxujnb2eoo7avj278ppnqvp,Núria Mendoza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516013473,185,43,1,16,28,9ns699xp353c84r1g6epazycl,1,0,0,2023-03-05T15:19:53.542Z,2023-03-05T15:19:57Z,4075991649,286,0,4075991947,144,50,4075991647,56,Back,,,,,,,,,,,,,,,,9jxxujnb2eoo7avj278ppnqvp,Núria Mendoza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516013605,112,12,1,16,34,bxlqcsb8ylen7lng9qy50eoq5,1,23.4,27.2,2023-03-05T15:19:59.393Z,2023-03-05T15:20:06Z,4075993303,167,,4075993301,15,,4075992329,213,5.2,4075992325,141,0.0,4075992327,212,21.7,4075992323,140,33.3,4075992321,56,Back,,,,9x6jbuibbl7ysh0oovghyw4id,Débora García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516013613,113,5,1,16,35,bxlqcsb8ylen7lng9qy50eoq5,0,34.8,-1.2,2023-03-05T15:20:00.415Z,2023-03-05T15:20:09Z,4075992363,347,,4075992361,56,Back,4075993865,233,186,,,,,,,,,,,,,,,,9x6jbuibbl7ysh0oovghyw4id,Débora García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516013865,186,5,1,16,35,9ns699xp353c84r1g6epazycl,1,65.2,101.2,2023-03-05T15:20:00.415Z,2023-03-05T15:35:10Z,4075993813,233,113,4075993737,347,,4075993733,56,Left,,,,,,,,,,,,,,,,9jxxujnb2eoo7avj278ppnqvp,Núria Mendoza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516013921,187,1,1,16,44,9ns699xp353c84r1g6epazycl,1,61.7,100,2023-03-05T15:20:09.085Z,2023-03-05T15:20:10Z,4075993939,213,5.4,4075993935,141,86.4,4075993937,212,12.7,4075993929,107,,4075993933,140,69.4,4075993931,56,Left,,,,,,,3ws5zg8wy6j86cr8yrqxnsx9m,Paula Tomás,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516013965,188,1,1,16,45,9ns699xp353c84r1g6epazycl,1,69.4,86.4,2023-03-05T15:20:10.093Z,2023-03-05T15:20:12Z,4075994177,56,Left,4075994181,141,96.8,4075994183,212,7.2,4075994185,213,1.7,4075994179,140,68.3,,,,,,,,,,eu6nudazhvggen5s7abc46bpx,Alba Redondo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516014071,189,1,1,16,48,9ns699xp353c84r1g6epazycl,1,70,95,2023-03-05T15:20:12.653Z,2023-03-05T15:20:17Z,4075994781,213,3.7,4075994773,56,Left,4075994777,141,86.4,4075994779,212,11.4,4075994775,140,60.7,,,,,,,,,,3ws5zg8wy6j86cr8yrqxnsx9m,Paula Tomás,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516014105,190,1,1,16,52,9ns699xp353c84r1g6epazycl,1,61.4,89.9,2023-03-05T15:20:17.405Z,2023-03-05T15:20:18Z,4075994969,141,87.3,4075994965,56,Left,4075994973,213,6.2,4075994967,140,75.6,4075994971,212,15.0,,,,,,,,,,1z29kbiufzx7u32mh1fvy1rs9,Paula Fernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516014143,191,1,1,16,54,9ns699xp353c84r1g6epazycl,1,75.6,87.3,2023-03-05T15:20:18.701Z,2023-03-05T15:20:20Z,4075995169,213,2.6,4075995165,141,94.2,4075995161,56,Left,4075995163,140,68.0,4075995167,212,9.3,,,,,,,,,,3ws5zg8wy6j86cr8yrqxnsx9m,Paula Tomás,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516014239,192,1,1,16,55,9ns699xp353c84r1g6epazycl,1,68,94.2,2023-03-05T15:20:20.206Z,2023-03-05T15:20:25Z,4075995779,212,10.8,4075995775,141,79.7,4075995783,213,4.3,4075995767,56,Left,4075995771,140,63.8,,,,,,,,,,1z29kbiufzx7u32mh1fvy1rs9,Paula Fernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516014463,193,1,1,17,0,9ns699xp353c84r1g6epazycl,1,58.9,62.9,2023-03-05T15:20:24.925Z,2023-03-05T15:20:34Z,4075997087,141,45.4,4075997083,140,39.6,4075997079,56,Back,4075997089,212,23.5,4075997091,213,3.7,,,,,,,,,,3ws5zg8wy6j86cr8yrqxnsx9m,Paula Tomás,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516014513,194,1,1,17,10,9ns699xp353c84r1g6epazycl,1,57.9,32.9,2023-03-05T15:20:34.686Z,2023-03-05T15:20:36Z,4075997393,141,4.3,4075997385,140,64.5,4075997377,56,Right,4075997401,213,5.1,4075997397,212,20.6,,,,,,,,,,9jxxujnb2eoo7avj278ppnqvp,Núria Mendoza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516014593,195,1,1,17,12,9ns699xp353c84r1g6epazycl,1,65.6,4.3,2023-03-05T15:20:36.669Z,2023-03-05T15:20:39Z,4075997853,212,12.4,4075997847,140,63.7,4075997855,213,1.7,4075997849,141,22.3,4075997845,56,Center,,,,,,,,,,25u358p365rnbnt0cptnyt3h1,Tatiana Pinto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516014631,196,1,1,17,15,9ns699xp353c84r1g6epazycl,1,63.8,22.3,2023-03-05T15:20:39.806Z,2023-03-05T15:20:40Z,4075998029,140,79.0,4075998025,56,Center,4075998037,213,0.2,4075998035,212,16.2,4075998033,141,26.0,,,,,,,,,,52ic0j91dhgr0vud2agr4ev2t,María de Alharilla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516014659,197,1,1,17,16,9ns699xp353c84r1g6epazycl,1,79,26,2023-03-05T15:20:40.781Z,2023-03-05T15:20:41Z,4075998199,212,10.7,4075998195,140,73.5,4075998197,141,12.7,4075998193,56,Right,4075998201,213,4.1,,,,,,,,,,3ws5zg8wy6j86cr8yrqxnsx9m,Paula Tomás,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516014673,198,1,1,17,16,9ns699xp353c84r1g6epazycl,0,73.5,12.7,2023-03-05T15:20:41.517Z,2023-03-05T15:20:52Z,4075998257,212,12.1,4075998259,213,1.2,4075998255,141,29.2,4075998251,56,Center,4075998253,140,77.8,,,,,,,,,,44j03m9xpbhjuxmqz6vge9y0a,Érika González,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516014695,114,8,1,17,18,bxlqcsb8ylen7lng9qy50eoq5,1,29.6,73.8,2023-03-05T15:20:42.833Z,2023-03-05T15:20:42Z,4075998387,56,Back,,,,,,,,,,,,,,,,,,,,,,57ubfxv6ujkk5cictmez4op1x,T. Payne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516014767,199,1,1,17,19,9ns699xp353c84r1g6epazycl,1,69.3,24.8,2023-03-05T15:20:43.598Z,2023-03-05T15:20:46Z,4075998839,213,5.3,4075998835,141,4.6,4075998837,212,16.0,4075998833,140,77.1,4075998831,56,Right,,,,,,,,,,52ic0j91dhgr0vud2agr4ev2t,María de Alharilla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516014789,200,1,1,17,21,9ns699xp353c84r1g6epazycl,1,77.1,4.6,2023-03-05T15:20:46.125Z,2023-03-05T15:20:47Z,4075998955,213,2.5,4075998949,141,10.9,4075998945,56,Right,4075998951,212,7.4,4075998947,140,71.4,,,,,,,,,,25u358p365rnbnt0cptnyt3h1,Tatiana Pinto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516014813,201,1,1,17,22,9ns699xp353c84r1g6epazycl,1,71.4,10.9,2023-03-05T15:20:46.941Z,2023-03-05T15:20:48Z,4075999125,140,75.6,4075999129,212,7.3,4075999131,213,0.9,4075999123,56,Right,4075999127,141,19.4,,,,,,,,,,44j03m9xpbhjuxmqz6vge9y0a,Érika González,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516014885,202,1,1,17,23,9ns699xp353c84r1g6epazycl,1,76.1,19.4,2023-03-05T15:20:47.950Z,2023-03-05T15:21:21Z,4075999601,141,10.7,4075999603,212,13.2,4075999605,213,3.6,4075999599,140,64.9,4075999595,56,Right,,,,,,,,,,3ws5zg8wy6j86cr8yrqxnsx9m,Paula Tomás,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516014961,203,1,1,17,28,9ns699xp353c84r1g6epazycl,1,60.6,14.8,2023-03-05T15:20:53.150Z,2023-03-05T15:21:18Z,4075999979,141,15.5,4075999975,56,Right,4075999983,213,0.0,4075999981,212,16.2,4075999977,140,76.0,,,,,,,,,,44j03m9xpbhjuxmqz6vge9y0a,Érika González,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516014969,204,1,1,17,29,9ns699xp353c84r1g6epazycl,1,76,15.5,2023-03-05T15:20:53.981Z,2023-03-05T15:20:54Z,4076000037,141,21.4,4076000033,56,Center,4076000039,212,8.7,4076000041,213,2.7,4076000097,156,,4076000035,140,68.6,,,,,,,25u358p365rnbnt0cptnyt3h1,Tatiana Pinto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516015045,205,1,1,17,30,9ns699xp353c84r1g6epazycl,1,69.1,23,2023-03-05T15:20:55.005Z,2023-03-05T15:21:15Z,4076000485,140,77.0,4076000489,212,13.1,4076000491,213,5.4,4076000487,141,8.0,4076000483,56,Right,,,,,,,,,,44j03m9xpbhjuxmqz6vge9y0a,Érika González,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516015055,206,3,1,17,32,9ns699xp353c84r1g6epazycl,0,81.8,6.8,2023-03-05T15:20:57.533Z,2023-03-05T15:21:14Z,4076000635,233,115,4076000545,286,,4076000543,56,Right,,,,,,,,,,,,,,,,3ws5zg8wy6j86cr8yrqxnsx9m,Paula Tomás,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516015059,115,7,1,17,32,bxlqcsb8ylen7lng9qy50eoq5,0,18.2,93.2,2023-03-05T15:20:57.534Z,2023-03-05T15:20:59Z,4076000551,56,Back,4076000553,285,,4076000617,233,206,,,,,,,,,,,,,,,,7vtua260sxp339ie21any0zc9,Rosa Otermin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516015181,207,1,1,17,37,9ns699xp353c84r1g6epazycl,1,82.6,19.9,2023-03-05T15:21:02.190Z,2023-03-05T15:21:14Z,4076001229,140,88.0,4076001235,213,0.8,4076001227,56,Center,4076001233,212,8.2,4076001231,141,28.6,,,,,,,,,,3ws5zg8wy6j86cr8yrqxnsx9m,Paula Tomás,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516015189,208,3,1,17,39,9ns699xp353c84r1g6epazycl,0,87.8,30,2023-03-05T15:21:03.709Z,2023-03-05T15:21:05Z,4076001275,56,Center,4076001453,233,116,4076001277,286,,,,,,,,,,,,,,,,,44j03m9xpbhjuxmqz6vge9y0a,Érika González,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516015207,116,7,1,17,39,bxlqcsb8ylen7lng9qy50eoq5,1,12.2,70,2023-03-05T15:21:03.710Z,2023-03-05T15:21:05Z,4076001375,285,,4076001373,56,Back,4076001407,233,208,,,,,,,,,,,,,,,,5hk1m1corx8iy26z88eo65fpx,Silvia Meseguer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516015225,117,1,1,17,40,bxlqcsb8ylen7lng9qy50eoq5,1,17.6,69.6,2023-03-05T15:21:04.752Z,2023-03-05T15:21:05Z,4076001507,212,12.8,4076001503,140,23.2,4076001501,56,Back,4076001509,213,1.1,4076001505,141,86.3,,,,,,,,,,5ag0647kn7k4y21y8nigiwxqt,Nagore Calderón,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516015233,118,49,1,17,41,bxlqcsb8ylen7lng9qy50eoq5,1,23.2,86.3,2023-03-05T15:21:05.778Z,2023-03-05T15:21:06Z,,,,,,,,,,,,,,,,,,,,,,,,,d71c1o7e1t448gemysrgisj8q,Inma Gabarro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516015349,119,4,1,17,45,bxlqcsb8ylen7lng9qy50eoq5,1,20.4,89.6,2023-03-05T15:21:09.665Z,2023-03-05T15:21:11Z,4076002161,285,,4076002149,56,Back,4076002195,233,209,4076002153,152,,4076002157,265,,4076002147,13,,,,,,,,d71c1o7e1t448gemysrgisj8q,Inma Gabarro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516015339,209,4,1,17,45,9ns699xp353c84r1g6epazycl,0,79.6,10.4,2023-03-05T15:21:09.666Z,2023-03-05T15:21:11Z,4076002117,265,,4076002119,286,,4076002115,152,,4076002249,233,119,4076002113,56,Right,4076002111,13,,,,,,,,3ws5zg8wy6j86cr8yrqxnsx9m,Paula Tomás,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516015869,120,1,1,18,7,bxlqcsb8ylen7lng9qy50eoq5,1,23,92.9,2023-03-05T15:21:32.146Z,2023-03-05T15:21:37Z,4076004921,155,,4076004923,196,,4076004935,213,4.9,4076004927,56,Back,4076004937,1,,4076004925,152,,4076004929,140,30.3,4076004919,5,,7vtua260sxp339ie21any0zc9,Rosa Otermin,4076004931,141,15.8,4076004933,212,,,,,,,,,53.0,,,,,,,,,,,,,,,,,,,
2516015979,121,1,1,18,12,bxlqcsb8ylen7lng9qy50eoq5,1,41.3,5.8,2023-03-05T15:21:37.153Z,2023-03-05T15:21:42Z,4076005465,140,61.3,4076005469,212,21.0,4076005471,213,0.1,4076005467,141,7.4,4076005463,56,Right,,,,,,,,,,9x6jbuibbl7ysh0oovghyw4id,Débora García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516015985,122,61,1,18,17,bxlqcsb8ylen7lng9qy50eoq5,0,60.9,8.3,2023-03-05T15:21:42.545Z,2023-03-05T15:21:42Z,4076005507,56,Right,,,,,,,,,,,,,,,,,,,,,,5e5sc7yzyi9kja9edk892br9x,Amanda Sampedro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516016033,210,49,1,18,19,9ns699xp353c84r1g6epazycl,1,42.6,97.1,2023-03-05T15:21:44.141Z,2023-03-05T15:21:44Z,,,,,,,,,,,,,,,,,,,,,,,,,9ld622ld2el1ql9vy2akchfit,N. Andonova,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516016089,211,1,1,18,19,9ns699xp353c84r1g6epazycl,1,49.2,95.6,2023-03-05T15:21:44.478Z,2023-03-05T15:21:46Z,4076006077,56,Center,4076006083,212,11.9,4076006081,141,78.8,4076006085,213,5.0,4076006079,140,52.2,,,,,,,,,,9ld622ld2el1ql9vy2akchfit,N. Andonova,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516016183,212,1,1,18,21,9ns699xp353c84r1g6epazycl,1,59.3,67.2,2023-03-05T15:21:46.333Z,2023-03-05T15:21:50Z,4076006595,56,Left,4076006613,213,0.7,4076006601,140,78.7,4076006605,141,94.8,4076006609,212,27.7,,,,,,,,,,1z29kbiufzx7u32mh1fvy1rs9,Paula Fernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516016257,213,1,1,18,25,9ns699xp353c84r1g6epazycl,1,87.5,89.1,2023-03-05T15:21:50.237Z,2023-03-05T15:21:52Z,4076006933,212,16.1,4076006919,56,Center,4076006927,141,68.4,4076006923,140,80.1,4076006937,213,4.2,,,,,,,,,,9ld622ld2el1ql9vy2akchfit,N. Andonova,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516016261,214,61,1,18,27,9ns699xp353c84r1g6epazycl,0,79.2,63.1,2023-03-05T15:21:52.429Z,2023-03-05T15:21:56Z,4076006949,56,Center,,,,,,,,,,,,,,,,,,,,,,eu6nudazhvggen5s7abc46bpx,Alba Redondo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516016271,123,49,1,18,28,bxlqcsb8ylen7lng9qy50eoq5,1,26.6,28.9,2023-03-05T15:21:53.297Z,2023-03-05T15:21:53Z,,,,,,,,,,,,,,,,,,,,,,,,,bixjzl99gkes918s5gbndtwwl,K. Cahynová,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516016553,124,1,1,18,34,bxlqcsb8ylen7lng9qy50eoq5,1,30.3,31.6,2023-03-05T15:21:59.265Z,2023-03-05T15:22:06Z,4076008523,1,,4076008495,56,Right,4076008507,141,4.1,4076008515,212,43.8,4076008519,213,5.8,4076008501,140,68.0,,,,,,,bixjzl99gkes918s5gbndtwwl,K. Cahynová,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516016587,125,1,1,18,41,bxlqcsb8ylen7lng9qy50eoq5,0,85.3,18.9,2023-03-05T15:22:06.385Z,2023-03-05T15:22:08Z,4076008671,213,0.8,4076008667,141,36.7,4076008665,140,95.6,4076008669,212,16.2,4076008663,56,Center,,,,,,,,,,5e5sc7yzyi9kja9edk892br9x,Amanda Sampedro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516016599,215,12,1,18,43,9ns699xp353c84r1g6epazycl,1,6.3,65,2023-03-05T15:22:07.789Z,2023-03-05T15:22:09Z,4076008733,140,0.0,4076008731,56,Back,4076008737,212,8.2,4076008797,167,,4076008735,141,65.9,4076008739,213,3.1,,,,,,,1ite4628zwl6kanllmr7qb1zp,V. Calligaris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516016647,126,6,1,18,43,bxlqcsb8ylen7lng9qy50eoq5,1,98.6,35.4,2023-03-05T15:22:08.151Z,2023-03-05T15:34:25Z,4076008977,233,216,4076008949,56,Center,4076008951,75,,,,,,,,,,,,,,,,,5e5sc7yzyi9kja9edk892br9x,Amanda Sampedro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516016609,216,6,1,18,43,9ns699xp353c84r1g6epazycl,0,1.4,64.6,2023-03-05T15:22:08.151Z,2023-03-05T15:22:10Z,4076008767,73,,4076008765,56,Back,4076009025,233,126,,,,,,,,,,,,,,,,1ite4628zwl6kanllmr7qb1zp,V. Calligaris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516017603,127,1,1,19,24,bxlqcsb8ylen7lng9qy50eoq5,0,99.5,0.5,2023-03-05T15:22:48.673Z,2023-03-05T15:22:53Z,4076013967,56,Center,4076013973,212,30.9,4076013971,141,45.5,4076013961,6,,4076013963,155,,4076013959,2,,4076013975,213,1.7,4076013969,140,95.3,7vtua260sxp339ie21any0zc9,Rosa Otermin,4076013965,223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516022607,161,44,1,19,25,bxlqcsb8ylen7lng9qy50eoq5,1,94.5,47.3,2023-03-05T15:22:50.595Z,2023-03-05T16:02:29Z,4076040587,286,,4076238277,233,509,4076040585,56,Center,,,,,,,,,,,,,,,,5hk1m1corx8iy26z88eo65fpx,Silvia Meseguer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516059895,509,44,1,19,26,9ns699xp353c84r1g6epazycl,0,5.5,52.7,2023-03-05T15:22:50.596Z,2023-03-05T16:00:40Z,4076238281,233,161,4076236507,56,Back,4076236509,285,,,,,,,,,,,,,,,,,1ite4628zwl6kanllmr7qb1zp,V. Calligaris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
