id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,keyPass,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/9/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,assist
2490026645,9,1,1,0,18,cd1ottifbgcfrn6pdrdpwt7z0,1,28.4,7.3,2022-12-10T11:02:19.140Z,2022-12-10T11:58:38Z,3939035451,141,25.0,3939035447,56,Back,3939035449,140,26.1,3939035455,213,1.8,3939035453,212,12.3,,,,,,,,,,w3vjdjxeuaauh8na84fkwhuy,María Molina,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490026649,10,1,1,0,20,cd1ottifbgcfrn6pdrdpwt7z0,1,26.4,25.2,2022-12-10T11:02:21.109Z,2022-12-10T11:58:42Z,3939035473,212,21.5,3939035467,56,Back,3939035475,213,2.1,3939035469,140,15.6,3939035471,141,52.1,,,,,,,,,,5cpnfg3x95yjy00c6h2g22tp1,Marta Carro,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490026653,11,1,1,0,23,cd1ottifbgcfrn6pdrdpwt7z0,1,20.2,61.4,2022-12-10T11:02:24.164Z,2022-12-10T11:57:15Z,3939035497,213,1.5,3939035491,140,22.2,3939035489,56,Back,3939035495,212,18.5,3939035493,141,88.4,,,,,,,,,,3qu360b871q8wssodtkeq6oa2,Enith Salón,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490026657,12,1,1,0,25,cd1ottifbgcfrn6pdrdpwt7z0,1,22.2,88.4,2022-12-10T11:02:26.133Z,2022-12-10T11:12:59Z,3939035523,56,Back,3939035529,212,5.4,3939035531,213,0.5,3939035527,141,92.1,3939035525,140,26.7,,,,,,,,,,w3vjdjxeuaauh8na84fkwhuy,María Molina,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490026677,13,1,1,0,26,cd1ottifbgcfrn6pdrdpwt7z0,1,26.7,92.1,2022-12-10T11:02:27.219Z,2022-12-10T11:59:02Z,3939035603,213,3.2,3939035599,141,91.7,3939035601,212,8.1,3939035595,56,Back,3939035597,140,19.0,,,,,,,,,,bu6otdhlxkznbdm7v6gq1gq21,Pauleta,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490026681,14,1,1,0,31,cd1ottifbgcfrn6pdrdpwt7z0,0,26.1,89.1,2022-12-10T11:02:32.084Z,2022-12-10T11:12:59Z,3939035639,140,33.2,3939035641,141,86.8,3939035645,213,6.1,3939035637,56,Back,3939035643,212,7.6,,,,,,,,,,2me13zmgmf0r0wtsjmxid1zvt,Berta Pujadas,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490026741,6,8,1,0,34,4vvf3sulx3a61fiyaarjdndjs,1,62.6,4.9,2022-12-10T11:02:34.794Z,2022-12-10T11:57:18Z,3939035999,56,Right,,,,,,,,,,,,,,,,,,,,,,5z6z0sw5jlr432mdo2yu5riay,Itziar Pinillos,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490026687,3,49,1,0,35,4vvf3sulx3a61fiyaarjdndjs,1,62.5,15.5,2022-12-10T11:02:35.572Z,2022-12-10T11:02:35Z,,,,,,,,,,,,,,,,,,,,,,,,,e4glbrjataxggtxf953n1jsnp,G. Chanda,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490026693,4,1,1,0,36,4vvf3sulx3a61fiyaarjdndjs,0,59.1,17.3,2022-12-10T11:02:36.570Z,2022-12-10T11:02:37Z,3939035683,56,Right,3939035687,141,0.0,3939035685,140,67.6,3939035691,213,5.3,3939035689,212,15.6,,,,,,,,,,e4glbrjataxggtxf953n1jsnp,G. Chanda,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490026695,5,5,1,0,36,4vvf3sulx3a61fiyaarjdndjs,0,69.8,-1.2,2022-12-10T11:02:36.900Z,2022-12-10T11:14:58Z,3939035693,56,Right,3939035791,233,15,3939035695,347,,,,,,,,,,,,,,,,,e4glbrjataxggtxf953n1jsnp,G. Chanda,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490026707,15,5,1,0,36,cd1ottifbgcfrn6pdrdpwt7z0,1,30.2,101.2,2022-12-10T11:02:36.900Z,2022-12-10T11:12:58Z,3939035767,347,,3939035765,56,Back,3939035787,233,5,,,,,,,,,,,,,,,,2me13zmgmf0r0wtsjmxid1zvt,Berta Pujadas,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490026721,16,1,1,0,44,cd1ottifbgcfrn6pdrdpwt7z0,1,28,100,2022-12-10T11:02:45.284Z,2022-12-10T11:59:14Z,3939035853,56,Back,3939035861,213,5.0,3939035851,107,,3939035859,212,5.9,3939035857,141,92.4,3939035855,140,29.4,,,,,,,b9rcv1fsqcwockfpbkl58tl,Ana Marcos,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490026743,17,1,1,0,46,cd1ottifbgcfrn6pdrdpwt7z0,1,27.8,91.8,2022-12-10T11:02:46.996Z,2022-12-10T11:59:31Z,3939036013,141,53.9,3939036011,140,18.2,3939036015,212,27.7,3939036009,56,Back,3939036017,213,4.3,,,,,,,,,,bdaicql6er9antum0eaar9x0q,Fiamma,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490026761,18,1,1,0,53,cd1ottifbgcfrn6pdrdpwt7z0,1,25.5,31,2022-12-10T11:02:53.908Z,2022-12-10T11:12:58Z,3939036123,140,29.3,3939036127,212,15.4,3939036125,141,9.2,3939036129,213,5.0,3939036121,56,Back,,,,,,,,,,5cpnfg3x95yjy00c6h2g22tp1,Marta Carro,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490026773,19,1,1,0,57,cd1ottifbgcfrn6pdrdpwt7z0,1,38.2,27.1,2022-12-10T11:02:58.292Z,2022-12-10T11:12:57Z,3939036179,213,0.9,3939036171,56,Back,3939036175,141,33.3,3939036177,212,5.6,3939036173,140,41.7,,,,,,,,,,w3vjdjxeuaauh8na84fkwhuy,María Molina,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490026775,20,1,1,0,59,cd1ottifbgcfrn6pdrdpwt7z0,0,41.7,33.3,2022-12-10T11:02:59.652Z,2022-12-10T11:59:43Z,3939036207,213,5.9,3939036205,212,15.7,3939036201,140,55.4,3939036199,56,Center,3939036203,141,23.9,,,,,,,,,,9w8g9it556ipl3zhatke1srca,Sandra García,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490026777,7,8,1,1,1,4vvf3sulx3a61fiyaarjdndjs,1,22.7,88.9,2022-12-10T11:03:01.815Z,2022-12-10T11:03:01Z,3939036209,56,Back,,,,,,,,,,,,,,,,,,,,,,3iangrthyltpl31m4v1qkgn2t,Mônica,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490026787,21,1,1,1,2,cd1ottifbgcfrn6pdrdpwt7z0,0,66.8,19.1,2022-12-10T11:03:03.428Z,2022-12-10T11:12:57Z,3939036259,140,76.7,3939036263,212,12.4,3939036257,56,Right,3939036255,3,,3939036261,141,9.2,3939036265,213,5.7,,,,,,,b9rcv1fsqcwockfpbkl58tl,Ana Marcos,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490026789,8,49,1,1,3,4vvf3sulx3a61fiyaarjdndjs,1,20.2,86.6,2022-12-10T11:03:04.308Z,2022-12-10T11:03:51Z,,,,,,,,,,,,,,,,,,,,,,,,,51t40jr0wwgmuya85pnhjgx2i,Lauren,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490026791,9,12,1,1,4,4vvf3sulx3a61fiyaarjdndjs,1,19.7,87.8,2022-12-10T11:03:04.901Z,2022-12-10T11:09:31Z,3939036279,140,24.5,3939036285,213,4.2,3939036281,141,100.0,3939036277,56,Right,3939036293,167,,3939036283,212,10.7,,,,,,,51t40jr0wwgmuya85pnhjgx2i,Lauren,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490026793,10,5,1,1,4,4vvf3sulx3a61fiyaarjdndjs,0,19,101.5,2022-12-10T11:03:05.348Z,2022-12-10T11:14:58Z,3939036291,347,,3939036391,233,22,3939036289,56,Back,,,,,,,,,,,,,,,,51t40jr0wwgmuya85pnhjgx2i,Lauren,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490026805,22,5,1,1,4,cd1ottifbgcfrn6pdrdpwt7z0,1,81,-1.5,2022-12-10T11:03:05.348Z,2022-12-10T11:12:57Z,3939036363,56,Right,3939036387,233,10,3939036365,347,,,,,,,,,,,,,,,,,b9rcv1fsqcwockfpbkl58tl,Ana Marcos,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490026843,23,1,1,1,20,cd1ottifbgcfrn6pdrdpwt7z0,1,84.5,0,2022-12-10T11:03:21.333Z,2022-12-10T11:12:56Z,3939036591,141,20.3,3939036585,107,,3939036595,212,15.3,3939036589,140,87.7,3939036587,56,Right,3939036597,213,1.3,,,,,,,w3vjdjxeuaauh8na84fkwhuy,María Molina,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490026847,24,1,1,1,24,cd1ottifbgcfrn6pdrdpwt7z0,0,87.7,19.5,2022-12-10T11:03:24.787Z,2022-12-10T11:12:56Z,3939036617,140,88.6,3939036647,236,,3939036619,141,16.4,3939036653,286,,3939036623,213,5.1,3939036615,56,Right,3939036621,212,2.3,3939036649,233,11,bdaicql6er9antum0eaar9x0q,Fiamma,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490026851,11,74,1,1,24,4vvf3sulx3a61fiyaarjdndjs,1,10.2,83.2,2022-12-10T11:03:24.788Z,2022-12-10T11:03:28Z,3939036643,56,Right,3939036645,285,,3939036657,233,24,,,,,,,,,,,,,,,,5onfamqh0uteez2wtx463dknp,Laura Domínguez,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490026853,25,1,1,1,26,cd1ottifbgcfrn6pdrdpwt7z0,1,75.6,15.2,2022-12-10T11:03:26.973Z,2022-12-10T11:12:56Z,3939036677,213,5.3,3939036669,56,Right,3939036671,140,78.5,3939036675,212,5.1,3939036673,141,9.1,,,,,,,,,,5cpnfg3x95yjy00c6h2g22tp1,Marta Carro,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490026871,28,49,1,1,27,cd1ottifbgcfrn6pdrdpwt7z0,1,86,12.3,2022-12-10T11:03:27.700Z,2022-12-10T11:03:39Z,,,,,,,,,,,,,,,,,,,,,,,,,w3vjdjxeuaauh8na84fkwhuy,María Molina,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490026863,26,1,1,1,28,cd1ottifbgcfrn6pdrdpwt7z0,1,78.5,8.8,2022-12-10T11:03:29.172Z,2022-12-10T11:12:56Z,3939036707,140,81.2,3939036705,56,Right,3939036711,212,5.3,3939036709,141,15.3,3939036713,213,1.0,,,,,,,,,,w3vjdjxeuaauh8na84fkwhuy,María Molina,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490026865,27,61,1,1,29,cd1ottifbgcfrn6pdrdpwt7z0,0,81.2,15.3,2022-12-10T11:03:29.628Z,2022-12-10T11:47:16Z,3939036717,56,Right,,,,,,,,,,,,,,,,,,,,,,1533xkmkmi8rpb6yoa8807xn8,I. Chacón,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490026859,12,49,1,1,29,4vvf3sulx3a61fiyaarjdndjs,1,21.1,83.2,2022-12-10T11:03:30.210Z,2022-12-10T11:59:30Z,,,,,,,,,,,,,,,,,,,,,,,,,cyqlcyzogla6wql5pms4i02d,F. Bonsegundo,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490026867,13,1,1,1,30,4vvf3sulx3a61fiyaarjdndjs,0,21.1,83.2,2022-12-10T11:03:30.491Z,2022-12-10T11:05:03Z,3939036725,212,6.3,3939036727,213,1.4,3939036721,140,22.3,3939036719,56,Back,3939036723,141,92.3,,,,,,,,,,cyqlcyzogla6wql5pms4i02d,F. Bonsegundo,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490026873,14,5,1,1,33,4vvf3sulx3a61fiyaarjdndjs,1,-0.9,76.6,2022-12-10T11:03:34.047Z,2022-12-10T11:03:45Z,3939036929,233,29,3939036753,56,Back,3939036755,346,,,,,,,,,,,,,,,,,31q50ese977zfgiwi9bc1ehre,Ana González,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490026879,29,5,1,1,33,cd1ottifbgcfrn6pdrdpwt7z0,0,100.9,23.4,2022-12-10T11:03:34.047Z,2022-12-10T11:14:59Z,3939036933,233,14,3939036787,56,Center,3939036925,346,,,,,,,,,,,,,,,,,w3vjdjxeuaauh8na84fkwhuy,María Molina,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490026925,15,1,1,1,49,4vvf3sulx3a61fiyaarjdndjs,1,2.9,46,2022-12-10T11:03:50.206Z,2022-12-10T11:03:51Z,3939037007,213,5.4,3939036999,56,Back,3939037001,140,9.1,3939036997,124,,3939037005,212,10.9,3939037011,237,,3939037003,141,33.1,,,,77pobry4mbh5wojka1ikgty7e,Paola Ulloa,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490026931,16,1,1,1,51,4vvf3sulx3a61fiyaarjdndjs,1,7.9,27.1,2022-12-10T11:03:51.809Z,2022-12-10T11:03:53Z,3939037047,213,4.7,3939037045,212,15.6,3939037039,56,Back,3939037041,140,8.3,3939037043,141,4.1,,,,,,,,,,51t40jr0wwgmuya85pnhjgx2i,Lauren,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490026933,17,1,1,1,53,4vvf3sulx3a61fiyaarjdndjs,0,8.3,5.9,2022-12-10T11:03:53.712Z,2022-12-10T11:59:13Z,3939037053,140,15.1,3939037059,213,0.1,3939037051,56,Back,3939037055,141,6.8,3939037057,212,7.2,,,,,,,,,,z2pihtvpr5ei4ip9z9jtqn6x,A. Cometti,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490026947,30,49,1,1,56,cd1ottifbgcfrn6pdrdpwt7z0,1,82.8,93.5,2022-12-10T11:03:56.756Z,2022-12-10T11:03:56Z,,,,,,,,,,,,,,,,,,,,,,,,,er6khxd9z3wfjekigs4nxf8q,Asun Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490026959,31,1,1,1,56,cd1ottifbgcfrn6pdrdpwt7z0,1,82.8,93.5,2022-12-10T11:03:56.950Z,2022-12-10T11:12:55Z,3939037203,213,3.8,3939037195,56,Left,3939037199,141,86.5,3939037201,212,7.9,3939037197,140,76.8,,,,,,,,,,er6khxd9z3wfjekigs4nxf8q,Asun Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490026963,32,50,1,1,58,cd1ottifbgcfrn6pdrdpwt7z0,1,76.6,80.8,2022-12-10T11:03:59.180Z,2022-12-10T11:12:55Z,3939037281,233,18,3939037285,286,,3939037207,56,Left,,,,,,,,,,,,,,,,bu6otdhlxkznbdm7v6gq1gq21,Pauleta,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490026957,18,7,1,1,58,4vvf3sulx3a61fiyaarjdndjs,1,23.4,19.2,2022-12-10T11:03:59.181Z,2022-12-10T11:04:01Z,3939037191,56,Back,3939037217,233,32,3939037193,285,,,,,,,,,,,,,,,,,cyqlcyzogla6wql5pms4i02d,F. Bonsegundo,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490026961,19,49,1,1,59,4vvf3sulx3a61fiyaarjdndjs,1,27,34.5,2022-12-10T11:04:00.434Z,2022-12-10T11:04:00Z,,,,,,,,,,,,,,,,,,,,,,,,,e4glbrjataxggtxf953n1jsnp,G. Chanda,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490026967,20,1,1,2,0,4vvf3sulx3a61fiyaarjdndjs,1,27,34.5,2022-12-10T11:04:00.704Z,2022-12-10T11:04:01Z,3939037271,212,5.5,3939037269,141,40.6,3939037265,56,Back,3939037273,213,2.3,3939037267,140,23.6,,,,,,,,,,e4glbrjataxggtxf953n1jsnp,G. Chanda,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490026979,21,1,1,2,0,4vvf3sulx3a61fiyaarjdndjs,1,23.6,40.6,2022-12-10T11:04:01.390Z,2022-12-10T11:04:05Z,3939037319,56,Back,3939037323,141,53.3,3939037325,212,13.4,3939037321,140,33.3,3939037327,213,0.7,,,,,,,,,,cyqlcyzogla6wql5pms4i02d,F. Bonsegundo,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490026981,22,1,1,2,4,4vvf3sulx3a61fiyaarjdndjs,1,34.6,57,2022-12-10T11:04:05.403Z,2022-12-10T11:04:07Z,3939037345,212,35.7,3939037341,140,59.2,3939037349,1,,3939037339,56,Left,3939037343,141,93.3,3939037347,213,0.8,,,,,,,bpmtdn2uqnwhllfnm59ck6rit,Gabi Nunes,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490026987,23,1,1,2,7,4vvf3sulx3a61fiyaarjdndjs,1,59.5,91.1,2022-12-10T11:04:07.674Z,2022-12-10T11:04:14Z,3939037383,140,73.8,3939037385,141,84.2,3939037381,56,Left,3939037389,213,6.0,3939037387,212,15.7,,,,,,,,,,5onfamqh0uteez2wtx463dknp,Laura Domínguez,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490026989,24,1,1,2,13,4vvf3sulx3a61fiyaarjdndjs,1,83.1,87.8,2022-12-10T11:04:14.341Z,2022-12-10T11:04:20Z,3939037397,141,66.8,3939037393,56,Center,3939037395,140,72.5,3939037401,213,4.1,3939037399,212,18.1,,,,,,,,,,a88r8d1jd5r928pvskginyiqy,R. Kundananji,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490026993,25,61,1,2,15,4vvf3sulx3a61fiyaarjdndjs,0,73.1,74.4,2022-12-10T11:04:16.455Z,2022-12-10T11:04:16Z,3939037407,56,Center,,,,,,,,,,,,,,,,,,,,,,cyqlcyzogla6wql5pms4i02d,F. Bonsegundo,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490026999,33,49,1,2,17,cd1ottifbgcfrn6pdrdpwt7z0,1,25.6,32.8,2022-12-10T11:04:17.972Z,2022-12-10T11:04:18Z,,,,,,,,,,,,,,,,,,,,,,,,,bu6otdhlxkznbdm7v6gq1gq21,Pauleta,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490027003,34,1,1,2,17,cd1ottifbgcfrn6pdrdpwt7z0,0,25.6,32.8,2022-12-10T11:04:18.323Z,2022-12-10T11:12:54Z,3939037449,56,Back,3939037455,212,20.1,3939037451,140,44.3,3939037459,1,,3939037453,141,26.7,3939037457,213,6.1,3939037447,157,,,,,bu6otdhlxkznbdm7v6gq1gq21,Pauleta,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490027011,26,49,1,2,20,4vvf3sulx3a61fiyaarjdndjs,1,42.4,75.3,2022-12-10T11:04:21.279Z,2022-12-10T11:04:21Z,,,,,,,,,,,,,,,,,,,,,,,,,3iangrthyltpl31m4v1qkgn2t,Mônica,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490027015,27,1,1,2,21,4vvf3sulx3a61fiyaarjdndjs,0,42.4,75.3,2022-12-10T11:04:21.611Z,2022-12-10T11:04:22Z,3939037509,56,Center,3939037515,212,33.4,3939037519,1,,3939037511,140,66.1,3939037513,141,42.5,3939037517,213,5.6,3939037507,157,,,,,3iangrthyltpl31m4v1qkgn2t,Mônica,,,,,,,,,,,,,,,,,,,,,,,,,,,,
