id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/9/value,qualifier/13/value,qualifier/14/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/15/value,assist
2486949687,4,4,1,0,16,djz9e25b9zuiu5rmv1zha3i6f,0,25.8,77.1,2022-11-20T15:01:30.824Z,2022-11-20T15:01:34Z,3922767507,152,,3922767509,265,,3922767505,56,Back,3922767517,233,7,3922767503,13,,3922767511,285,,,,,,,,ev8an510kk4nb6dabnsa962tx,Paula Perea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486949765,8,1,1,0,45,bxlqcsb8ylen7lng9qy50eoq5,1,72,17.9,2022-11-20T15:01:59.946Z,2022-11-20T15:02:01Z,3922767953,140,76.2,3922767955,141,38.8,3922767959,213,1.3,3922767949,152,,3922767951,56,Center,3922767947,5,,3922767957,212,14.9,,,,5ag0647kn7k4y21y8nigiwxqt,Nagore Calderón,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486949777,9,1,1,0,47,bxlqcsb8ylen7lng9qy50eoq5,0,76.3,38.2,2022-11-20T15:02:01.658Z,2022-11-20T15:02:04Z,3922768031,56,Center,3922768037,212,16.6,3922768035,141,32.8,3922768039,213,6.1,3922768033,140,91.7,,,,,,,,,,5e5sc7yzyi9kja9edk892br9x,Amanda Sampedro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486949799,5,12,1,0,50,djz9e25b9zuiu5rmv1zha3i6f,1,12.4,68.5,2022-11-20T15:02:04.511Z,2022-11-20T15:02:08Z,3922768103,140,29.8,3922768109,213,0.3,3922768105,141,77.0,3922768107,212,19.2,3922768101,56,Back,,,,,,,,,,5xlqh4i9zb5daj4khs1mbbxpm,Nuria Ligero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486949805,10,1,1,0,51,bxlqcsb8ylen7lng9qy50eoq5,1,80.5,23.6,2022-11-20T15:02:05.562Z,2022-11-20T15:02:27Z,3922768127,2,,3922768623,154,,3922768139,213,1.1,3922768135,141,54.3,3922768133,140,90.3,3922768129,155,,3922768137,212,23.3,3922768131,56,Center,5ag0647kn7k4y21y8nigiwxqt,Nagore Calderón,1,3922768621,210,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486949815,11,44,1,0,53,bxlqcsb8ylen7lng9qy50eoq5,1,89.8,48.8,2022-11-20T15:02:08.157Z,2022-11-20T15:02:10Z,3922768211,233,6,3922768173,56,Center,3922768177,286,,,,,,,,,,,,,,,,,f24lwuatps6dy3yzdifyir6qd,Diana Gomes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486949807,6,44,1,0,53,djz9e25b9zuiu5rmv1zha3i6f,0,10.2,51.2,2022-11-20T15:02:08.158Z,2022-11-20T15:02:10Z,3922768147,285,,3922768143,56,Back,3922768215,233,11,,,,,,,,,,,,,,,,1cfjcoum4z07r1p3uyy2p9x49,G. Asantewaa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486949817,12,13,1,0,54,bxlqcsb8ylen7lng9qy50eoq5,1,90.6,53.4,2022-11-20T15:02:09.019Z,2022-11-20T15:02:28Z,3922768669,230,98.6,3922768197,56,Center,3922768663,103,8.3,3922768671,231,50.2,3922768195,17,,3922768657,55,10,3922768651,75,,3922768513,328,,f24lwuatps6dy3yzdifyir6qd,Diana Gomes,,3922768509,15,,3922768655,154,3922768665,146,96.7,3922768661,102,35.6,3922768667,147,41.0,3922768515,153,3922768507,24,3922768653,29,,,,,,,,,,,,,,
2486949821,7,61,1,0,55,djz9e25b9zuiu5rmv1zha3i6f,1,12,60,2022-11-20T15:02:10.156Z,2022-11-20T15:02:10Z,3922768209,56,Back,,,,,,,,,,,,,,,,,,,,,,2dsgmfs9crnzz3425si3m9uj9,Dorine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486949825,8,52,1,0,57,djz9e25b9zuiu5rmv1zha3i6f,1,9.3,54.5,2022-11-20T15:02:11.949Z,2022-11-20T15:02:12Z,,,,,,,,,,,,,,,,,,,,,,,,,hf67c0ip1chljjy1udsjpt2i,Malena Mieres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486949921,9,1,1,1,14,djz9e25b9zuiu5rmv1zha3i6f,0,13.9,53.7,2022-11-20T15:02:28.926Z,2022-11-20T15:02:30Z,3922768719,1,,3922768715,212,55.3,3922768707,199,,3922768713,141,82.7,3922768717,213,0.4,3922768711,140,63.1,3922768709,56,Left,,,,hf67c0ip1chljjy1udsjpt2i,Malena Mieres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486949923,13,49,1,1,16,bxlqcsb8ylen7lng9qy50eoq5,1,31.4,33.4,2022-11-20T15:02:30.923Z,2022-11-20T15:02:31Z,,,,,,,,,,,,,,,,,,,,,,,,,5hk1m1corx8iy26z88eo65fpx,Silvia Meseguer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486949935,14,1,1,1,17,bxlqcsb8ylen7lng9qy50eoq5,0,29.9,33.4,2022-11-20T15:02:31.989Z,2022-11-20T15:03:24Z,3922768775,212,24.7,3922768769,56,Back,3922768773,141,0.0,3922768771,140,35.1,3922768777,213,4.9,,,,,,,,,,5hk1m1corx8iy26z88eo65fpx,Silvia Meseguer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486949951,10,5,1,1,18,djz9e25b9zuiu5rmv1zha3i6f,1,62.8,102,2022-11-20T15:02:32.861Z,2022-11-20T15:02:42Z,3922768879,56,Left,3922768881,347,,3922768899,233,15,,,,,,,,,,,,,,,,hf67c0ip1chljjy1udsjpt2i,Malena Mieres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486949937,15,5,1,1,18,bxlqcsb8ylen7lng9qy50eoq5,0,37.2,-2,2022-11-20T15:02:32.861Z,2022-11-20T15:04:48Z,3922768781,347,,3922768907,233,10,3922768779,56,Back,,,,,,,,,,,,,,,,5hk1m1corx8iy26z88eo65fpx,Silvia Meseguer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486949971,11,1,1,1,27,djz9e25b9zuiu5rmv1zha3i6f,1,60.8,100,2022-11-20T15:02:41.725Z,2022-11-20T15:02:45Z,3922768975,213,5.6,3922768965,107,,3922768973,212,14.2,3922768969,140,71.6,3922768971,141,89.4,3922768967,56,Left,,,,,,,4ngzyppqh4iaqqy0vrynwz66s,Violeta García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486949975,12,61,1,1,29,djz9e25b9zuiu5rmv1zha3i6f,0,71.7,89.4,2022-11-20T15:02:44.054Z,2022-11-20T15:03:29Z,3922768981,56,Left,,,,,,,,,,,,,,,,,,,,,,1cfjcoum4z07r1p3uyy2p9x49,G. Asantewaa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486949969,16,49,1,1,30,bxlqcsb8ylen7lng9qy50eoq5,1,39.5,10.3,2022-11-20T15:02:44.674Z,2022-11-20T15:02:44Z,,,,,,,,,,,,,,,,,,,,,,,,,efrr99onfcuvb2gylkvvrnl9m,Eva Llamas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486949989,17,1,1,1,32,bxlqcsb8ylen7lng9qy50eoq5,0,39.5,4.6,2022-11-20T15:02:46.411Z,2022-11-20T15:02:50Z,3922769041,212,2.2,3922769035,56,Back,3922769039,141,4.7,3922769037,140,41.6,3922769043,213,0.0,3922769167,286,,3922769161,236,,3922769163,233,13,efrr99onfcuvb2gylkvvrnl9m,Eva Llamas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486950011,13,74,1,1,32,djz9e25b9zuiu5rmv1zha3i6f,1,64.7,88.3,2022-11-20T15:02:46.412Z,2022-11-20T15:03:18Z,3922769143,56,Left,3922769145,285,,3922769171,233,17,,,,,,,,,,,,,,,,4ngzyppqh4iaqqy0vrynwz66s,Violeta García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486950005,18,44,1,1,34,bxlqcsb8ylen7lng9qy50eoq5,1,41.8,9.1,2022-11-20T15:02:48.912Z,2022-11-20T15:02:52Z,3922769111,56,Back,3922769227,233,14,3922769113,285,,,,,,,,,,,,,,,,,5jwmy7qi01na2bmyw3zo3is8a,Cristina Martín-Prieto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486950021,14,44,1,1,34,djz9e25b9zuiu5rmv1zha3i6f,0,58.2,90.9,2022-11-20T15:02:48.913Z,2022-11-20T15:02:52Z,3922769209,286,,3922769207,56,Left,3922769235,233,18,,,,,,,,,,,,,,,,ev8an510kk4nb6dabnsa962tx,Paula Perea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486950013,19,1,1,1,35,bxlqcsb8ylen7lng9qy50eoq5,0,44,5.5,2022-11-20T15:02:49.275Z,2022-11-20T15:02:51Z,3922769153,140,50.8,3922769155,141,8.2,3922769149,168,,3922769159,213,0.3,3922769151,56,Right,3922769157,212,7.4,3922769147,3,,,,,5jwmy7qi01na2bmyw3zo3is8a,Cristina Martín-Prieto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486950029,15,49,1,1,39,djz9e25b9zuiu5rmv1zha3i6f,1,44.9,75.7,2022-11-20T15:02:53.741Z,2022-11-20T15:02:53Z,,,,,,,,,,,,,,,,,,,,,,,,,2dsgmfs9crnzz3425si3m9uj9,Dorine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486950039,16,1,1,1,40,djz9e25b9zuiu5rmv1zha3i6f,1,41.8,74.1,2022-11-20T15:02:54.382Z,2022-11-20T15:02:58Z,3922769315,141,48.4,3922769319,213,4.0,3922769313,140,27.8,3922769311,56,Back,3922769317,212,22.8,,,,,,,,,,2dsgmfs9crnzz3425si3m9uj9,Dorine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486950045,17,1,1,1,44,djz9e25b9zuiu5rmv1zha3i6f,1,27,50.6,2022-11-20T15:02:58.638Z,2022-11-20T15:29:27Z,3922769351,213,5.5,3922769347,141,31.9,3922769343,56,Back,3922769345,140,38.2,3922769349,212,17.3,,,,,,,,,,hf67c0ip1chljjy1udsjpt2i,Malena Mieres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486950069,18,1,1,1,45,djz9e25b9zuiu5rmv1zha3i6f,1,38.9,34.8,2022-11-20T15:03:00.077Z,2022-11-20T15:03:05Z,3922769497,140,40.4,3922769503,213,1.4,3922769501,212,9.2,3922769499,141,48.2,3922769495,56,Back,,,,,,,,,,9742qffzdwiz9y3y7et40863t,Natalia Montilla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486950081,19,1,1,1,51,djz9e25b9zuiu5rmv1zha3i6f,0,67.1,62,2022-11-20T15:03:05.774Z,2022-11-20T15:03:08Z,3922769541,212,13.3,3922769535,56,Center,3922769539,141,70.9,3922769537,140,78.4,3922769543,213,0.5,,,,,,,,,,1cfjcoum4z07r1p3uyy2p9x49,G. Asantewaa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486950075,20,49,1,1,53,bxlqcsb8ylen7lng9qy50eoq5,1,20.7,27,2022-11-20T15:03:07.644Z,2022-11-20T15:03:07Z,,,,,,,,,,,,,,,,,,,,,,,,,9x6jbuibbl7ysh0oovghyw4id,Débora García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486950111,21,1,1,1,54,bxlqcsb8ylen7lng9qy50eoq5,0,20.5,25.6,2022-11-20T15:03:08.476Z,2022-11-20T15:03:12Z,3922769699,213,5.7,3922769695,141,0.0,3922769693,140,44.8,3922769697,212,31.5,3922769691,56,Back,3922769701,1,,3922769689,157,,,,,9x6jbuibbl7ysh0oovghyw4id,Débora García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486950207,20,5,1,1,57,djz9e25b9zuiu5rmv1zha3i6f,1,55.2,101.6,2022-11-20T15:03:12.123Z,2022-11-20T15:04:48Z,3922770121,233,22,3922770119,347,,3922770117,56,Left,,,,,,,,,,,,,,,,1cfjcoum4z07r1p3uyy2p9x49,G. Asantewaa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486950113,22,5,1,1,57,bxlqcsb8ylen7lng9qy50eoq5,0,44.8,-1.6,2022-11-20T15:03:12.123Z,2022-11-20T15:03:29Z,3922769705,347,,3922770137,233,20,3922769703,56,Back,,,,,,,,,,,,,,,,9x6jbuibbl7ysh0oovghyw4id,Débora García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486950247,21,1,1,2,21,djz9e25b9zuiu5rmv1zha3i6f,1,59,100,2022-11-20T15:03:36.111Z,2022-11-20T15:03:38Z,3922770317,107,,3922770325,212,11.8,3922770323,141,91.2,3922770327,213,5.6,3922770321,140,67.8,3922770319,56,Left,,,,,,,4ngzyppqh4iaqqy0vrynwz66s,Violeta García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486950249,22,1,1,2,24,djz9e25b9zuiu5rmv1zha3i6f,0,68,91.2,2022-11-20T15:03:38.768Z,2022-11-20T15:04:12Z,3922770333,168,,3922770339,141,79.7,3922770341,212,10.4,3922770335,56,Left,3922770343,213,5.4,3922770337,140,74.5,3922770331,3,,,,,3z91j68ij26ar4vifyqyp34k,Carmen Álvarez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486950267,23,1,1,2,24,bxlqcsb8ylen7lng9qy50eoq5,1,22.5,21,2022-11-20T15:03:38.910Z,2022-11-20T15:03:42Z,3922770443,212,10.3,3922770437,56,Back,3922770445,213,0.7,3922770439,140,29.9,3922770441,141,31.0,3922770435,3,,,,,,,,f24lwuatps6dy3yzdifyir6qd,Diana Gomes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486950271,24,1,1,2,28,bxlqcsb8ylen7lng9qy50eoq5,1,31.5,31.9,2022-11-20T15:03:42.812Z,2022-11-20T15:03:43Z,3922770457,141,38.9,3922770453,56,Back,3922770455,140,32.2,3922770459,212,4.8,3922770461,213,1.4,,,,,,,,,,efrr99onfcuvb2gylkvvrnl9m,Eva Llamas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486950273,25,49,1,2,29,bxlqcsb8ylen7lng9qy50eoq5,1,32.6,39.4,2022-11-20T15:03:43.757Z,2022-11-20T15:03:44Z,,,,,,,,,,,,,,,,,,,,,,,,,5ag0647kn7k4y21y8nigiwxqt,Nagore Calderón,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486950287,26,1,1,2,29,bxlqcsb8ylen7lng9qy50eoq5,1,32.6,39.4,2022-11-20T15:03:44.157Z,2022-11-20T15:03:46Z,3922770537,141,25.0,3922770531,155,,3922770533,56,Back,3922770539,212,18.7,3922770535,140,47.8,3922770541,213,5.7,,,,,,,5ag0647kn7k4y21y8nigiwxqt,Nagore Calderón,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486950297,27,1,1,2,32,bxlqcsb8ylen7lng9qy50eoq5,0,42.4,27.1,2022-11-20T15:03:46.749Z,2022-11-20T15:03:49Z,3922770601,140,60.5,3922770607,213,0.1,3922770599,56,Center,3922770605,212,19.2,3922770603,141,31.3,,,,,,,,,,5jwmy7qi01na2bmyw3zo3is8a,Cristina Martín-Prieto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486950299,23,61,1,2,34,djz9e25b9zuiu5rmv1zha3i6f,1,40.7,68.8,2022-11-20T15:03:49.115Z,2022-11-20T15:03:49Z,3922770609,56,Back,,,,,,,,,,,,,,,,,,,,,,5xlqh4i9zb5daj4khs1mbbxpm,Nuria Ligero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486950313,24,49,1,2,36,djz9e25b9zuiu5rmv1zha3i6f,1,34.6,67.8,2022-11-20T15:03:50.464Z,2022-11-20T15:03:50Z,,,,,,,,,,,,,,,,,,,,,,,,,2dsgmfs9crnzz3425si3m9uj9,Dorine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486950329,25,1,1,2,36,djz9e25b9zuiu5rmv1zha3i6f,1,34.6,67.8,2022-11-20T15:03:50.783Z,2022-11-20T15:03:53Z,3922770805,213,3.3,3922770799,140,13.3,3922770803,212,22.7,3922770801,141,62.4,3922770797,56,Back,,,,,,,,,,2dsgmfs9crnzz3425si3m9uj9,Dorine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486950361,26,1,1,2,39,djz9e25b9zuiu5rmv1zha3i6f,1,13.3,67.8,2022-11-20T15:03:53.456Z,2022-11-20T15:03:59Z,3922770987,140,58.0,3922770985,56,Left,3922770989,141,88.6,3922770983,155,,3922770993,213,0.3,3922770995,1,,3922770991,212,49.0,,,,hf67c0ip1chljjy1udsjpt2i,Malena Mieres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486950375,27,1,1,2,45,djz9e25b9zuiu5rmv1zha3i6f,0,58,88.6,2022-11-20T15:03:59.279Z,2022-11-20T15:04:10Z,3922771061,213,0.1,3922771053,56,Left,3922771059,212,13.1,3922771055,140,70.4,3922771057,141,90.2,3922771051,3,,,,,,,,4ngzyppqh4iaqqy0vrynwz66s,Violeta García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486950393,28,1,1,2,46,bxlqcsb8ylen7lng9qy50eoq5,1,32.8,2.3,2022-11-20T15:04:00.430Z,2022-11-20T15:04:04Z,3922771161,213,2.9,3922771153,56,Back,3922771159,212,29.7,3922771155,140,5.7,3922771157,141,14.7,,,,,,,,,,9x6jbuibbl7ysh0oovghyw4id,Débora García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486950399,29,1,1,2,50,bxlqcsb8ylen7lng9qy50eoq5,0,5.6,14.7,2022-11-20T15:04:04.606Z,2022-11-20T15:04:07Z,3922771201,1,,3922771189,157,,3922771195,141,0.0,3922771199,213,5.5,3922771193,140,17.3,3922771191,56,Back,3922771197,212,16.6,,,,91vjxbtjn9fmsatxvncmwxyhh,Esther Sullastres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
