id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,assist,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,keyPass,qualifier/11/value,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/12/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/15/value,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId
2495474317,7,49,1,0,16,cd1ottifbgcfrn6pdrdpwt7z0,1,32.5,47.5,2023-01-07T11:01:04.940Z,2023-01-07T11:01:05Z,,,,,,,,,,,,,,,,,,,,,,,,,5cpnfg3x95yjy00c6h2g22tp1,Marta Carro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495474325,8,1,1,0,16,cd1ottifbgcfrn6pdrdpwt7z0,0,32.5,47.5,2023-01-07T11:01:05.324Z,2023-01-07T11:01:09Z,3967890603,212,28.8,3967890605,213,0.4,3967890607,1,,3967890599,140,57.7,3967890601,141,64.3,3967890595,157,,3967890597,56,Center,,,,5cpnfg3x95yjy00c6h2g22tp1,Marta Carro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495474335,7,44,1,0,20,7mk4va7b2p6tnv2xjxcgjy8h6,1,41.1,36.8,2023-01-07T11:01:08.700Z,2023-01-07T11:01:14Z,3967890631,56,Back,3967890633,285,,3967890635,233,9,,,,,,,,,,,,,,,,7dlyawb4x2lr5gjcz5b1y5ivp,Fátima Pinto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495474329,9,44,1,0,20,cd1ottifbgcfrn6pdrdpwt7z0,0,58.9,63.2,2023-01-07T11:01:08.701Z,2023-01-07T11:01:14Z,3967890615,286,,3967890613,56,Center,3967890639,233,7,,,,,,,,,,,,,,,,er6khxd9z3wfjekigs4nxf8q,Asun Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495474341,10,1,1,0,23,cd1ottifbgcfrn6pdrdpwt7z0,1,53.9,73.5,2023-01-07T11:01:11.932Z,2023-01-07T11:01:17Z,3967890667,140,63.7,3967890671,212,18.0,3967890669,141,95.3,3967890665,56,Left,3967890673,213,1.0,,,,,,,,,,bdaicql6er9antum0eaar9x0q,Fiamma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495474343,11,1,1,0,24,cd1ottifbgcfrn6pdrdpwt7z0,0,70.5,95,2023-01-07T11:01:13.613Z,2023-01-07T12:53:09Z,3967890679,155,,3967890681,56,Center,3967890687,212,41.5,3967890691,1,,3967890677,2,,3967890683,140,90.9,3967890689,213,5.3,3967890685,141,42.8,5o5f6l99dzhim5k1jnnmog6hh,Bea Beltrán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495474337,8,1,1,0,25,7mk4va7b2p6tnv2xjxcgjy8h6,0,40.4,37.9,2023-01-07T11:01:14.246Z,2023-01-07T11:01:15Z,3967890647,140,46.5,3967890651,212,6.5,3967890653,213,0.2,3967890645,56,Back,3967890649,141,39.7,3967890643,3,,,,,,,,7dlyawb4x2lr5gjcz5b1y5ivp,Fátima Pinto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495474349,9,12,1,0,34,7mk4va7b2p6tnv2xjxcgjy8h6,1,8.5,56.6,2023-01-07T11:01:23.206Z,2023-01-07T11:01:24Z,3967890709,56,Back,3967890715,212,7.5,3967890719,15,,3967890713,141,51.2,3967890711,140,14.7,3967890717,213,5.8,,,,,,,q3xvi1pbz5hmr6zw6np6v4yd,C. Sáez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495474357,10,12,1,0,37,7mk4va7b2p6tnv2xjxcgjy8h6,1,12.8,42.8,2023-01-07T11:01:25.894Z,2023-01-07T11:01:33Z,3967890767,141,63.1,3967890771,213,0.8,3967890765,140,25.4,3967890769,212,19.1,3967890763,56,Back,,,,,,,,,,d2at1haixfnekibqj89y4nxed,O. Ohale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495474351,12,1,1,0,39,cd1ottifbgcfrn6pdrdpwt7z0,1,80.4,13.2,2023-01-07T11:01:28.108Z,2023-01-07T11:01:29Z,3967890727,140,86.1,3967890733,213,5.6,3967890725,56,Right,3967890729,141,6.5,3967890731,212,7.5,,,,,,,,,,w3vjdjxeuaauh8na84fkwhuy,María Molina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495474353,13,1,1,0,41,cd1ottifbgcfrn6pdrdpwt7z0,1,87.1,6.1,2023-01-07T11:01:29.852Z,2023-01-07T11:01:32Z,3967890743,212,12.1,3967890745,213,0.6,3967890737,56,Right,3967890741,141,15.5,3967890739,140,96.9,,,,,,,,,,4nvfy4deuo9cmsegz492aq2g9,Macarena Portales,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495474355,14,1,1,0,43,cd1ottifbgcfrn6pdrdpwt7z0,0,97.8,15.6,2023-01-07T11:01:32.238Z,2023-01-07T11:01:34Z,3967890783,286,,3967890777,236,,3967890779,233,11,3967890761,213,2.2,3967890751,155,,3967890757,141,15.8,3967890749,2,,3967890753,56,Right,w3vjdjxeuaauh8na84fkwhuy,María Molina,3967890759,212,0.2,3967890755,140,97.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495474359,11,12,1,0,43,7mk4va7b2p6tnv2xjxcgjy8h6,1,5.1,86.3,2023-01-07T11:01:32.338Z,2023-01-07T11:01:34Z,3967890785,233,14,3967890773,185,,3967890775,56,Back,,,,,,,,,,,,,,,,4ts1xba21nxqu8shbfzcvj27d,E. Aby,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495474361,15,1,1,0,45,cd1ottifbgcfrn6pdrdpwt7z0,1,97.6,24.1,2023-01-07T11:01:34.076Z,2023-01-07T11:02:24Z,3967890797,212,15.5,3967890817,195,,3967891043,22,,3967890791,56,Center,3967891041,154,,3967890795,141,43.6,3967890799,213,2.1,3967890793,140,90.0,w3vjdjxeuaauh8na84fkwhuy,María Molina,3967891039,210,16,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495474363,16,16,1,0,46,cd1ottifbgcfrn6pdrdpwt7z0,1,89.8,44.3,2023-01-07T11:01:35.524Z,2023-01-07T11:02:25Z,3967890933,20,,3967890809,56,Center,3967891053,154,,3967891059,102,47.0,3967891065,230,99.1,3967891067,231,49.5,3967891061,103,27.8,3967891051,29,,bdaicql6er9antum0eaar9x0q,Fiamma,3967890941,375,00:46.227,3967890805,22,,,3967890937,374,2023-01-07 11:01:34.841,3967890807,17,3967891049,81,3967891055,55,15,3967891063,328,,,,,,,,,,,,,,,
2495474405,12,1,1,1,44,7mk4va7b2p6tnv2xjxcgjy8h6,1,47.8,53.4,2023-01-07T11:02:32.760Z,2023-01-07T11:02:34Z,3967891089,56,Back,3967891095,212,17.3,3967891099,279,G,3967891093,141,39.1,3967891091,140,34.2,3967891097,213,3.7,,,,,,,du0eybpvf5vcvtuj074x74jdg,Ane Miren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495474407,13,1,1,1,45,7mk4va7b2p6tnv2xjxcgjy8h6,1,34.2,39.1,2023-01-07T11:02:34.232Z,2023-01-07T11:02:35Z,3967891107,141,52.1,3967891111,213,2.4,3967891105,140,25.2,3967891109,212,12.9,3967891103,56,Back,,,,,,,,,,7dlyawb4x2lr5gjcz5b1y5ivp,Fátima Pinto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495474411,14,1,1,1,47,7mk4va7b2p6tnv2xjxcgjy8h6,1,25.2,52.1,2023-01-07T11:02:35.816Z,2023-01-07T11:02:38Z,3967891133,140,25.7,3967891139,213,4.7,3967891135,141,24.1,3967891131,56,Back,3967891137,212,19.0,,,,,,,,,,q3xvi1pbz5hmr6zw6np6v4yd,C. Sáez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495474413,15,1,1,1,47,7mk4va7b2p6tnv2xjxcgjy8h6,0,25.7,24.1,2023-01-07T11:02:36.423Z,2023-01-07T12:53:13Z,3967891151,213,5.4,3967891147,141,10.1,3967891145,140,33.9,3967891149,212,12.8,3967891143,56,Back,,,,,,,,,,d2at1haixfnekibqj89y4nxed,O. Ohale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495474409,17,49,1,1,48,cd1ottifbgcfrn6pdrdpwt7z0,1,58.7,76,2023-01-07T11:02:36.894Z,2023-01-07T11:02:37Z,,,,,,,,,,,,,,,,,,,,,,,,,bdaicql6er9antum0eaar9x0q,Fiamma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495474415,18,1,1,1,49,cd1ottifbgcfrn6pdrdpwt7z0,1,63.1,80.8,2023-01-07T11:02:37.919Z,2023-01-07T11:02:41Z,3967891161,213,0.7,3967891155,140,74.8,3967891153,56,Left,3967891159,212,15.7,3967891157,141,95.1,,,,,,,,,,bdaicql6er9antum0eaar9x0q,Fiamma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495474417,19,1,1,1,52,cd1ottifbgcfrn6pdrdpwt7z0,0,81.6,90.5,2023-01-07T11:02:41.278Z,2023-01-07T11:02:42Z,3967891173,213,4.8,3967891169,141,46.9,3967891165,56,Center,3967891167,140,83.8,3967891171,212,29.7,,,,,,,,,,er6khxd9z3wfjekigs4nxf8q,Asun Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495474419,16,49,1,1,55,7mk4va7b2p6tnv2xjxcgjy8h6,1,21.6,57.5,2023-01-07T11:02:43.864Z,2023-01-07T11:02:43Z,,,,,,,,,,,,,,,,,,,,,,,,,cfmly5uuomypp4t0pibgtfazu,Carla Morera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495474425,17,1,1,1,57,7mk4va7b2p6tnv2xjxcgjy8h6,1,33.5,49.1,2023-01-07T11:02:46.568Z,2023-01-07T11:02:50Z,3967891229,56,Back,3967891237,213,5.9,3967891231,140,45.1,3967891233,141,42.8,3967891235,212,12.9,,,,,,,,,,cfmly5uuomypp4t0pibgtfazu,Carla Morera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495474427,18,61,1,1,59,7mk4va7b2p6tnv2xjxcgjy8h6,0,45.1,42.8,2023-01-07T11:02:48.296Z,2023-01-07T12:53:17Z,3967891241,56,Back,,,,,,,,,,,,,,,,,,,,,,2j37sn6v53zhgz2hf1q33gzdg,Sanadri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495474429,20,1,1,2,0,cd1ottifbgcfrn6pdrdpwt7z0,0,55.5,59.1,2023-01-07T11:02:49.070Z,2023-01-07T11:02:53Z,3967891251,213,3.8,3967891245,140,51.0,3967891243,56,Center,3967891249,212,6.1,3967891247,141,53.4,,,,,,,,,,bdaicql6er9antum0eaar9x0q,Fiamma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495474431,19,1,1,2,3,7mk4va7b2p6tnv2xjxcgjy8h6,1,45.1,43.3,2023-01-07T11:02:51.624Z,2023-01-07T11:02:55Z,3967891263,213,4.4,3967891259,141,30.0,3967891261,212,9.6,3967891255,56,Back,3967891257,140,42.1,,,,,,,,,,4ts1xba21nxqu8shbfzcvj27d,E. Aby,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495474441,20,1,1,2,6,7mk4va7b2p6tnv2xjxcgjy8h6,1,42.1,30,2023-01-07T11:02:54.904Z,2023-01-07T11:02:58Z,3967891307,1,,3967891301,141,34.8,3967891297,56,Center,3967891303,212,36.9,3967891305,213,0.1,3967891295,155,,3967891299,140,77.1,,,,83wqrctlm3zpp10zmx1tjc9ka,Alba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495474443,21,61,1,2,8,7mk4va7b2p6tnv2xjxcgjy8h6,0,77.1,34.8,2023-01-07T11:02:57.488Z,2023-01-07T12:53:20Z,3967891311,56,Center,,,,,,,,,,,,,,,,,,,,,,du0eybpvf5vcvtuj074x74jdg,Ane Miren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495474437,21,49,1,2,8,cd1ottifbgcfrn6pdrdpwt7z0,1,24.2,65.8,2023-01-07T11:02:57.551Z,2023-01-07T11:02:57Z,,,,,,,,,,,,,,,,,,,,,,,,,2me13zmgmf0r0wtsjmxid1zvt,Berta Pujadas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495474447,22,1,1,2,9,cd1ottifbgcfrn6pdrdpwt7z0,1,24.2,66,2023-01-07T11:02:57.806Z,2023-01-07T11:03:00Z,3967891327,141,89.3,3967891325,140,27.4,3967891329,212,16.2,3967891323,56,Back,3967891331,213,1.4,,,,,,,,,,2me13zmgmf0r0wtsjmxid1zvt,Berta Pujadas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495474449,23,1,1,2,12,cd1ottifbgcfrn6pdrdpwt7z0,1,32,88.4,2023-01-07T11:03:00.766Z,2023-01-07T11:03:03Z,3967891339,140,24.9,3967891341,141,76.1,3967891343,212,11.2,3967891345,213,4.0,3967891337,56,Back,,,,,,,,,,5o5f6l99dzhim5k1jnnmog6hh,Bea Beltrán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495474457,24,1,1,2,14,cd1ottifbgcfrn6pdrdpwt7z0,1,21.2,72.6,2023-01-07T11:03:03.231Z,2023-01-07T11:03:11Z,3967891391,213,3.8,3967891385,140,8.0,3967891389,212,18.0,3967891383,56,Back,3967891387,141,55.8,,,,,,,,,,2me13zmgmf0r0wtsjmxid1zvt,Berta Pujadas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495474461,25,1,1,2,22,cd1ottifbgcfrn6pdrdpwt7z0,1,14,57.3,2023-01-07T11:03:11.439Z,2023-01-07T11:03:16Z,3967891427,141,94.2,3967891431,213,1.1,3967891423,56,Back,3967891429,212,28.9,3967891425,140,27.7,,,,,,,,,,3qu360b871q8wssodtkeq6oa2,Enith Salón,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495474463,26,1,1,2,27,cd1ottifbgcfrn6pdrdpwt7z0,1,29.6,95.6,2023-01-07T11:03:16.271Z,2023-01-07T11:03:18Z,3967891443,213,0,3967891437,140,40.9,3967891439,141,95.6,3967891435,56,Back,3967891441,212,11.9,,,,,,,,,,5o5f6l99dzhim5k1jnnmog6hh,Bea Beltrán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495474467,22,45,1,2,29,7mk4va7b2p6tnv2xjxcgjy8h6,0,62.9,13.4,2023-01-07T11:03:18.607Z,2023-01-07T11:03:23Z,3967891461,285,,3967891459,56,Right,3967891483,233,27,,,,,,,,,,,,,,,,1dfho5ul0u10h5m7cmtmj5x7u,Cristina Auñón,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495474471,27,3,1,2,29,cd1ottifbgcfrn6pdrdpwt7z0,1,37.1,86.6,2023-01-07T11:03:18.607Z,2023-01-07T11:03:23Z,3967891477,286,,3967891475,56,Back,3967891479,233,22,,,,,,,,,,,,,,,,er6khxd9z3wfjekigs4nxf8q,Asun Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495474477,28,1,1,2,34,cd1ottifbgcfrn6pdrdpwt7z0,1,47,93.6,2023-01-07T11:03:22.784Z,2023-01-07T11:03:25Z,3967891517,141,85.3,3967891513,56,Back,3967891519,212,7.9,3967891521,213,3.9,3967891515,140,41.8,,,,,,,,,,er6khxd9z3wfjekigs4nxf8q,Asun Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495474481,29,1,1,2,36,cd1ottifbgcfrn6pdrdpwt7z0,1,42.4,83,2023-01-07T11:03:25.519Z,2023-01-07T11:03:27Z,3967891539,140,34.5,3967891541,141,61.5,3967891537,56,Back,3967891543,212,16.8,3967891545,213,4.2,,,,,,,,,,bdaicql6er9antum0eaar9x0q,Fiamma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495474491,30,1,1,2,38,cd1ottifbgcfrn6pdrdpwt7z0,1,34,62.7,2023-01-07T11:03:26.991Z,2023-01-07T11:03:35Z,3967891585,213,2.2,3967891583,212,11.9,3967891581,141,77.0,3967891577,56,Back,3967891579,140,27.4,,,,,,,,,,9w8g9it556ipl3zhatke1srca,Sandra García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495474493,31,1,1,2,46,cd1ottifbgcfrn6pdrdpwt7z0,1,29.9,60,2023-01-07T11:03:35.439Z,2023-01-07T11:03:39Z,3967891589,56,Back,3967891593,141,88.7,3967891595,212,19.7,3967891591,140,32.3,3967891597,213,1.4,,,,,,,,,,2me13zmgmf0r0wtsjmxid1zvt,Berta Pujadas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495474497,32,1,1,2,51,cd1ottifbgcfrn6pdrdpwt7z0,0,39.5,95.6,2023-01-07T11:03:39.792Z,2023-01-07T11:03:43Z,3967891617,140,77.4,3967891621,212,41.8,3967891615,56,Center,3967891613,155,,3967891619,141,76.7,3967891625,1,,3967891623,213,6.0,,,,5o5f6l99dzhim5k1jnnmog6hh,Bea Beltrán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495474499,23,49,1,2,55,7mk4va7b2p6tnv2xjxcgjy8h6,1,25.1,23.6,2023-01-07T11:03:44.282Z,2023-01-07T11:03:44Z,,,,,,,,,,,,,,,,,,,,,,,,,d2at1haixfnekibqj89y4nxed,O. Ohale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495474513,24,1,1,2,55,7mk4va7b2p6tnv2xjxcgjy8h6,1,25.1,23.6,2023-01-07T11:03:44.538Z,2023-01-07T11:03:48Z,3967891681,213,2.6,3967891677,141,40.4,3967891679,212,23.3,3967891675,140,5.8,3967891671,56,Back,,,,,,,,,,d2at1haixfnekibqj89y4nxed,O. Ohale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
