id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,keyPass,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/10/value,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,assist
2524365043,7,1,1,0,26,9ouh98eyf6u69lbxc13mllm7f,0,39.7,100,2023-03-25T11:02:17.393Z,2023-03-25T11:02:23Z,4122494805,213,6.1,4122494791,107,,4122494799,141,94.2,4122494801,212,26.3,4122494793,56,Left,4122494795,140,64.3,4122494807,1,,,,,5ic26p6vixiy9kqtxniuh9zh1,Pisco,,,,,,,,,,,,,,,,,,,,,,,,,,
2524365035,5,44,1,0,29,b9ecgxh884j2ugjrxwvpym192,1,39.7,11,2023-03-25T11:02:20.742Z,2023-03-25T11:02:23Z,4122494851,233,8,4122494749,285,,4122494747,56,Back,,,,,,,,,,,,,,,,470znxtt0sf52aav1o8s1hkdm,Sandra Castelló,,,,,,,,,,,,,,,,,,,,,,,,,,
2524365049,8,44,1,0,29,9ouh98eyf6u69lbxc13mllm7f,0,60.3,89,2023-03-25T11:02:20.743Z,2023-03-25T11:02:23Z,4122494831,56,Left,4122494855,233,5,4122494833,286,,,,,,,,,,,,,,,,,yay5mq8trvoxv9mwm4mqzn8q,G. Monday,,,,,,,,,,,,,,,,,,,,,,,,,,
2524365047,6,1,1,0,29,b9ecgxh884j2ugjrxwvpym192,0,43.6,16,2023-03-25T11:02:20.806Z,2023-03-25T11:02:22Z,4122494823,141,0.0,4122494817,56,Right,4122494825,212,24.1,4122494821,140,63.5,4122494815,3,,4122494827,213,5.8,,,,,,,470znxtt0sf52aav1o8s1hkdm,Sandra Castelló,,,,,,,,,,,,,,,,,,,,,,,,,,
2524365053,7,5,1,0,31,b9ecgxh884j2ugjrxwvpym192,0,63,-1.4,2023-03-25T11:02:22.364Z,2023-03-25T11:02:25Z,4122494849,347,,4122494913,233,9,4122494847,56,Right,,,,,,,,,,,,,,,,470znxtt0sf52aav1o8s1hkdm,Sandra Castelló,,,,,,,,,,,,,,,,,,,,,,,,,,
2524365061,9,5,1,0,31,9ouh98eyf6u69lbxc13mllm7f,1,37,101.4,2023-03-25T11:02:22.364Z,2023-03-25T11:10:46Z,4122494895,56,Back,4122494897,347,,4122494907,233,7,,,,,,,,,,,,,,,,yay5mq8trvoxv9mwm4mqzn8q,G. Monday,,,,,,,,,,,,,,,,,,,,,,,,,,
2524365129,10,1,1,0,45,9ouh98eyf6u69lbxc13mllm7f,1,46.6,100,2023-03-25T11:02:36.289Z,2023-03-25T11:57:06Z,4122495225,140,42.2,4122495223,56,Back,4122495227,141,83.0,4122495229,212,13.0,4122495221,107,,4122495231,213,4.3,,,,,,,5ic26p6vixiy9kqtxniuh9zh1,Pisco,,,,,,,,,,,,,,,,,,,,,,,,,,
2524365133,11,61,1,0,45,9ouh98eyf6u69lbxc13mllm7f,0,41.9,82.7,2023-03-25T11:02:36.833Z,2023-03-25T11:57:36Z,4122495239,56,Back,,,,,,,,,,,,,,,,,,,,,,3rob14yal0zrzxj2tdpp4sewa,Paola Hernández,,,,,,,,,,,,,,,,,,,,,,,,,,
2524365131,8,49,1,0,46,b9ecgxh884j2ugjrxwvpym192,1,54.9,32.2,2023-03-25T11:02:36.998Z,2023-03-25T11:02:37Z,,,,,,,,,,,,,,,,,,,,,,,,,5wubhrq7ftqx0ryckwbrdxc5x,A. Edgren,,,,,,,,,,,,,,,,,,,,,,,,,,
2524365137,9,1,1,0,46,b9ecgxh884j2ugjrxwvpym192,1,54.9,32.2,2023-03-25T11:02:37.350Z,2023-03-25T11:02:39Z,4122495253,140,61.8,4122495255,141,18.5,4122495259,213,5.4,4122495251,56,Right,4122495257,212,11.8,,,,,,,,,,5wubhrq7ftqx0ryckwbrdxc5x,A. Edgren,,,,,,,,,,,,,,,,,,,,,,,,,,
2524365141,10,1,1,0,48,b9ecgxh884j2ugjrxwvpym192,0,61.8,18.5,2023-03-25T11:02:39.174Z,2023-03-25T11:02:39Z,4122495271,56,Right,4122495279,213,4.8,4122495275,141,2.3,4122495273,140,63.0,4122495277,212,11.1,,,,,,,,,,67kef1hzytkax2iyeg2il5nth,P. Hmírová,,,,,,,,,,,,,,,,,,,,,,,,,,
2524365143,12,49,1,0,49,9ouh98eyf6u69lbxc13mllm7f,1,29,87.9,2023-03-25T11:02:40.049Z,2023-03-25T11:02:40Z,,,,,,,,,,,,,,,,,,,,,,,,,5ic26p6vixiy9kqtxniuh9zh1,Pisco,,,,,,,,,,,,,,,,,,,,,,,,,,
2524365157,13,1,1,0,49,9ouh98eyf6u69lbxc13mllm7f,0,29,87.9,2023-03-25T11:02:40.370Z,2023-03-25T11:55:41Z,4122495349,140,32.9,4122495353,212,9.3,4122495355,213,5.2,4122495351,141,75.6,4122495347,56,Back,,,,,,,,,,5ic26p6vixiy9kqtxniuh9zh1,Pisco,,,,,,,,,,,,,,,,,,,,,,,,,,
2524365159,14,43,1,0,51,9ouh98eyf6u69lbxc13mllm7f,1,0,0,2023-03-25T11:02:42.945Z,2023-03-25T11:02:51Z,4122495361,286,0,4122495381,211,0,4122495609,144,3,4122495359,56,Back,,,,,,,,,,,,,1au0af90j09ol6827vodhg1k9,C. Falknor,,,,,,,,,,,,,,,,,,,,,,,,,,
2524365167,11,49,1,0,53,b9ecgxh884j2ugjrxwvpym192,1,74.9,13.7,2023-03-25T11:02:44.774Z,2023-03-25T11:02:44Z,,,,,,,,,,,,,,,,,,,,,,,,,67kef1hzytkax2iyeg2il5nth,P. Hmírová,,,,,,,,,,,,,,,,,,,,,,,,,,
2524365181,15,4,1,0,53,9ouh98eyf6u69lbxc13mllm7f,1,30.1,79.8,2023-03-25T11:02:44.901Z,2023-03-25T11:02:55Z,4122495705,285,,4122495475,56,Back,4122495473,13,,4122495477,152,,4122495701,233,12,4122495479,265,,,,,,,,1au0af90j09ol6827vodhg1k9,C. Falknor,,,,,,,,,,,,,,,,,,,,,,,,,,
2524365195,12,4,1,0,53,b9ecgxh884j2ugjrxwvpym192,0,69.9,20.2,2023-03-25T11:02:44.902Z,2023-03-25T11:59:24Z,4122495543,56,Right,4122495675,13,,4122495677,152,,4122495723,233,15,4122495681,286,,4122495679,265,,,,,,,,c60g2qtl13gydk9p2pqbbnsb8,A. Kühn,,,,,,,,,,,,,,,,,,,,,,,,,,
2524365255,16,1,1,1,8,9ouh98eyf6u69lbxc13mllm7f,1,36.7,55.1,2023-03-25T11:02:59.011Z,2023-03-25T11:03:16Z,4122495897,56,Back,4122495903,212,32.2,4122495899,140,30.2,4122495905,213,4.5,4122496329,189,,4122495907,1,,4122495895,152,,4122495893,5,,42t82kh0hqfa7h92x1ujdz97u,Patri Gavira,4122495901,141,8.8,,,,,,,,,,,,,,,,,,,,,,,
2524365259,17,1,1,1,9,9ouh98eyf6u69lbxc13mllm7f,0,29.8,8.8,2023-03-25T11:03:00.897Z,2023-03-25T11:03:03Z,4122495939,56,Back,4122495943,141,9.7,4122495945,212,5.4,4122495983,286,,4122495977,236,,4122495941,140,34.9,4122495979,233,13,4122495947,213,0.1,dc80qat3wirccbux02od5ogyd,María Estella,,,,,,,,,,,,,,,,,,,,,,,,,,
2524365263,13,74,1,1,9,b9ecgxh884j2ugjrxwvpym192,1,66.1,80.1,2023-03-25T11:03:00.898Z,2023-03-25T11:10:44Z,4122496001,233,17,4122495971,285,,4122495969,56,Left,,,,,,,,,,,,,,,,8tmzjcaglix0qj8zy7yp8w7o,R. Carrasco,,,,,,,,,,,,,,,,,,,,,,,,,,
2524365271,14,49,1,1,13,b9ecgxh884j2ugjrxwvpym192,1,66.7,74.6,2023-03-25T11:03:04.360Z,2023-03-25T11:03:04Z,,,,,,,,,,,,,,,,,,,,,,,,,5wubhrq7ftqx0ryckwbrdxc5x,A. Edgren,,,,,,,,,,,,,,,,,,,,,,,,,,
2524365283,15,1,1,1,13,b9ecgxh884j2ugjrxwvpym192,1,66.7,74.6,2023-03-25T11:03:04.825Z,2023-03-25T11:03:07Z,4122496061,140,84.0,4122496059,56,Left,4122496067,213,0.5,4122496065,212,20.3,4122496063,141,87.9,,,,,,,,,,5wubhrq7ftqx0ryckwbrdxc5x,A. Edgren,,,,,,,,,,,,,,,,,,,,,,,,,,
2524365293,16,1,1,1,16,b9ecgxh884j2ugjrxwvpym192,0,93,88.8,2023-03-25T11:03:07.638Z,2023-03-25T11:03:10Z,4122496201,286,,4122496123,155,,4122496197,233,18,4122496125,56,Left,4122496133,213,4.8,4122496195,236,,4122496127,140,93.4,4122496131,212,6.6,8tmzjcaglix0qj8zy7yp8w7o,R. Carrasco,4122496129,141,79.1,4122496121,2,,,,,,,,,,,,,,,,,,,,,
2524365307,18,12,1,1,16,9ouh98eyf6u69lbxc13mllm7f,1,6.6,14.8,2023-03-25T11:03:07.738Z,2023-03-25T11:03:11Z,4122496203,233,16,4122496189,185,,4122496191,56,Back,,,,,,,,,,,,,,,,dc80qat3wirccbux02od5ogyd,María Estella,,,,,,,,,,,,,,,,,,,,,,,,,,
2524365315,17,6,1,1,19,b9ecgxh884j2ugjrxwvpym192,1,97.1,84.5,2023-03-25T11:03:10.103Z,2023-03-25T11:03:12Z,4122496241,73,,4122496243,233,19,4122496239,56,Left,,,,,,,,,,,,,,,,8tmzjcaglix0qj8zy7yp8w7o,R. Carrasco,,,,,,,,,,,,,,,,,,,,,,,,,,
2524365313,19,6,1,1,19,9ouh98eyf6u69lbxc13mllm7f,0,2.9,15.5,2023-03-25T11:03:10.103Z,2023-03-25T11:10:49Z,4122496221,56,Back,4122496227,73,,4122496247,233,17,,,,,,,,,,,,,,,,dc80qat3wirccbux02od5ogyd,María Estella,,,,,,,,,,,,,,,,,,,,,,,,,,
2524365453,18,1,1,1,52,b9ecgxh884j2ugjrxwvpym192,0,99.5,99.5,2023-03-25T11:03:43.591Z,2023-03-25T11:03:46Z,4122496941,212,38.0,4122496933,223,,4122496923,2,,4122496935,56,Center,4122496945,1,,4122496943,213,4.6,4122496939,141,44.0,4122496931,155,,67kef1hzytkax2iyeg2il5nth,P. Hmírová,4122496927,6,,4122496937,140,95.2,,,,,,,,,,,,,,,,,,,,
2524365457,20,12,1,1,56,9ouh98eyf6u69lbxc13mllm7f,1,10.4,55.5,2023-03-25T11:03:47.523Z,2023-03-25T11:03:48Z,4122496959,213,0.4,4122496967,15,,4122496951,56,Back,4122496957,212,12.3,4122496953,140,21.3,4122496955,141,62.3,,,,,,,5ic26p6vixiy9kqtxniuh9zh1,Pisco,,,,,,,,,,,,,,,,,,,,,,,,,,
2524365475,19,13,1,1,59,b9ecgxh884j2ugjrxwvpym192,1,84.7,40.6,2023-03-25T11:03:50.494Z,2023-03-25T11:55:46Z,4122497559,230,99.5,4122497325,25,,4122497557,458,,4122497553,102,49.9,4122497327,20,,4122497555,103,54.2,4122497329,17,,4122497551,85,,c60g2qtl13gydk9p2pqbbnsb8,A. Kühn,4122497561,231,50.5,4122497077,56,Center,,,,,,,,,,,,,,,,,,,,
2524365481,20,5,1,1,59,b9ecgxh884j2ugjrxwvpym192,0,101,46.8,2023-03-25T11:03:50.980Z,2023-03-25T11:10:46Z,4122497115,233,21,4122497103,56,Center,4122497105,346,,,,,,,,,,,,,,,,,470znxtt0sf52aav1o8s1hkdm,Sandra Castelló,,,,,,,,,,,,,,,,,,,,,,,,,,
2524365473,21,5,1,1,59,9ouh98eyf6u69lbxc13mllm7f,1,-1,53.2,2023-03-25T11:03:50.980Z,2023-03-25T11:03:54Z,4122497055,346,,4122497107,233,20,4122497051,56,Back,,,,,,,,,,,,,,,,5ic26p6vixiy9kqtxniuh9zh1,Pisco,,,,,,,,,,,,,,,,,,,,,,,,,,
2524365597,22,1,1,2,26,9ouh98eyf6u69lbxc13mllm7f,1,4,49,2023-03-25T11:04:17.620Z,2023-03-25T11:04:29Z,4122497707,237,,4122497697,140,7.0,4122497701,212,22.6,4122497699,141,81.9,4122497693,124,,4122497695,56,Back,4122497703,213,1.4,,,,80bmdjixjy34wx3e5fb8re961,Natalia Ramos,,,,,,,,,,,,,,,,,,,,,,,,,,
2524365607,23,1,1,2,28,9ouh98eyf6u69lbxc13mllm7f,1,7,81.9,2023-03-25T11:04:19.236Z,2023-03-25T11:04:21Z,4122497777,213,0.2,4122497771,141,88.5,4122497765,56,Back,4122497767,140,26.2,4122497775,212,20.7,,,,,,,,,,42t82kh0hqfa7h92x1ujdz97u,Patri Gavira,,,,,,,,,,,,,,,,,,,,,,,,,,
2524365611,24,61,1,2,30,9ouh98eyf6u69lbxc13mllm7f,0,26.4,88.5,2023-03-25T11:04:21.316Z,2023-03-25T11:04:21Z,4122497781,56,Back,,,,,,,,,,,,,,,,,,,,,,5ic26p6vixiy9kqtxniuh9zh1,Pisco,,,,,,,,,,,,,,,,,,,,,,,,,,
2524365627,21,1,1,2,30,b9ecgxh884j2ugjrxwvpym192,1,75.3,15.7,2023-03-25T11:04:21.717Z,2023-03-25T11:04:23Z,4122497855,141,16.3,4122497853,140,91.0,4122497857,212,16.5,4122497859,213,0.0,4122497851,56,Right,,,,,,,,,,c60g2qtl13gydk9p2pqbbnsb8,A. Kühn,,,,,,,,,,,,,,,,,,,,,,,,,,
2524365631,22,49,1,2,32,b9ecgxh884j2ugjrxwvpym192,1,91.2,16,2023-03-25T11:04:23.733Z,2023-03-25T11:04:24Z,,,,,,,,,,,,,,,,,,,,,,,,,67kef1hzytkax2iyeg2il5nth,P. Hmírová,,,,,,,,,,,,,,,,,,,,,,,,,,
2524365649,23,50,1,2,35,b9ecgxh884j2ugjrxwvpym192,1,97.3,27.3,2023-03-25T11:04:26.614Z,2023-03-25T11:04:28Z,4122497977,233,25,4122497935,286,,4122497933,56,Center,,,,,,,,,,,,,,,,67kef1hzytkax2iyeg2il5nth,P. Hmírová,,,,,,,,,,,,,,,,,,,,,,,,,,
2524365653,25,7,1,2,35,9ouh98eyf6u69lbxc13mllm7f,1,2.7,72.7,2023-03-25T11:04:26.615Z,2023-03-25T11:04:28Z,4122497941,167,,4122497945,285,,4122497943,56,Back,4122497969,233,23,,,,,,,,,,,,,42t82kh0hqfa7h92x1ujdz97u,Patri Gavira,,,,,,,,,,,,,,,,,,,,,,,,,,
2524365659,24,6,1,2,36,b9ecgxh884j2ugjrxwvpym192,1,99.9,28.5,2023-03-25T11:04:27.444Z,2023-03-25T11:10:49Z,4122497987,75,,4122497985,56,Center,4122497989,233,26,,,,,,,,,,,,,,,,67kef1hzytkax2iyeg2il5nth,P. Hmírová,,,,,,,,,,,,,,,,,,,,,,,,,,
2524365657,26,6,1,2,36,9ouh98eyf6u69lbxc13mllm7f,0,0.1,71.5,2023-03-25T11:04:27.444Z,2023-03-25T11:04:29Z,4122497967,73,,4122497959,56,Back,4122497993,233,24,,,,,,,,,,,,,,,,42t82kh0hqfa7h92x1ujdz97u,Patri Gavira,,,,,,,,,,,,,,,,,,,,,,,,,,
2524365787,25,1,1,3,4,b9ecgxh884j2ugjrxwvpym192,1,99.5,0.5,2023-03-25T11:04:55.750Z,2023-03-25T11:05:01Z,4122498653,213,2.1,4122498641,155,,4122498655,1,,4122498637,2,,4122498645,56,Center,4122498643,224,,4122498651,212,48.2,4122498639,6,,67kef1hzytkax2iyeg2il5nth,P. Hmírová,4122498647,140,77.0,4122498649,141,62.3,,,,,,,,,,,,,,,,,,,,
2524365809,26,1,1,3,10,b9ecgxh884j2ugjrxwvpym192,0,77,62.3,2023-03-25T11:05:01.607Z,2023-03-25T11:05:06Z,4122498745,155,,4122498751,141,21.1,4122498757,1,,4122498753,212,37.6,4122498749,140,100.0,4122498755,213,5.4,4122498747,56,Right,,,,470znxtt0sf52aav1o8s1hkdm,Sandra Castelló,,,,,,,,,,,,,,,,,,,,,,,,,,
2524365805,27,5,1,3,14,9ouh98eyf6u69lbxc13mllm7f,1,-1,73.8,2023-03-25T11:05:05.957Z,2023-03-25T11:05:07Z,4122498771,233,27,4122498737,56,Back,4122498739,346,,,,,,,,,,,,,,,,,7yjvzelaq5iir99b4631uiyg9,Aline,,,,,,,,,,,,,,,,,,,,,,,,,,
2524365811,27,5,1,3,14,b9ecgxh884j2ugjrxwvpym192,0,101,26.2,2023-03-25T11:05:05.957Z,2023-03-25T11:10:47Z,4122498763,56,Center,4122498765,346,,4122498775,233,27,,,,,,,,,,,,,,,,470znxtt0sf52aav1o8s1hkdm,Sandra Castelló,,,,,,,,,,,,,,,,,,,,,,,,,,
2524365941,28,1,1,3,47,9ouh98eyf6u69lbxc13mllm7f,0,4.5,46.3,2023-03-25T11:05:38.455Z,2023-03-25T11:56:06Z,4122499507,213,6.2,4122499499,56,Back,4122499509,1,,4122499501,140,47.8,4122499497,124,,4122499513,74,,4122499505,212,45.6,4122499503,141,41.9,7yjvzelaq5iir99b4631uiyg9,Aline,,,,,,,,,,,,,,,,,,,,,,,,,,
2524365939,28,1,1,3,51,b9ecgxh884j2ugjrxwvpym192,0,31,30.2,2023-03-25T11:05:42.285Z,2023-03-25T11:56:15Z,4122499495,1,,4122499483,157,,4122499485,56,Center,4122499493,213,0.2,4122499487,140,53.3,4122499491,212,23.7,4122499489,141,35.8,4122499519,189,,auqzv0poi2q7tcardivb21m8l,Ana Carol,,,,,,,,,,,,,,,,,,,,,,,,,,
2524365957,30,1,1,3,54,9ouh98eyf6u69lbxc13mllm7f,1,55.4,52.5,2023-03-25T11:05:45.111Z,2023-03-25T11:56:13Z,4122499613,213,5.8,4122499605,56,Center,4122499611,212,22.2,4122499607,140,73.7,4122499609,141,36.2,,,,,,,,,,buqygjztmnvmul49w3grzuo5x,J. Blom,,,,,,,,,,,,,,,,,,,,,,,,,,
2524365949,29,1,1,3,55,9ouh98eyf6u69lbxc13mllm7f,1,47.8,41.9,2023-03-25T11:05:46.182Z,2023-03-25T11:57:45Z,4122499557,141,52.2,4122499561,213,0.7,4122499559,212,10.5,4122499555,140,55.2,4122499553,56,Center,,,,,,,,,,1au0af90j09ol6827vodhg1k9,C. Falknor,,,,,,,,,,,,,,,,,,,,,,,,,,
2524365959,31,61,1,3,57,9ouh98eyf6u69lbxc13mllm7f,0,73.7,36.4,2023-03-25T11:05:48.647Z,2023-03-25T11:56:20Z,4122499617,56,Center,,,,,,,,,,,,,,,,,,,,,,eno0e1nmkn4ts5yy103k7inzd,A. N'Guessan,,,,,,,,,,,,,,,,,,,,,,,,,,
2524365947,29,52,1,3,58,b9ecgxh884j2ugjrxwvpym192,1,13.9,52.7,2023-03-25T11:05:49.646Z,2023-03-25T11:56:22Z,,,,,,,,,,,,,,,,,,,,,,,,,16sc4hlsrq610rhfzi6m2squh,Z. Meršnik,,,,,,,,,,,,,,,,,,,,,,,,,,
2524365971,30,1,1,3,58,b9ecgxh884j2ugjrxwvpym192,1,14.7,51,2023-03-25T11:05:49.861Z,2023-03-25T11:05:53Z,4122499673,56,Back,4122499679,212,31.4,4122499675,140,29.6,4122499671,123,,4122499681,213,1.0,4122499677,141,91.1,,,,,,,16sc4hlsrq610rhfzi6m2squh,Z. Meršnik,,,,,,,,,,,,,,,,,,,,,,,,,,
2524365989,31,1,1,4,2,b9ecgxh884j2ugjrxwvpym192,1,29.6,76.1,2023-03-25T11:05:53.333Z,2023-03-25T11:05:56Z,4122499771,213,1.0,4122499765,140,37.4,4122499769,212,15.6,4122499763,56,Back,4122499767,141,95.7,,,,,,,,,,aa93kg4nfvrpthvfkkofixwtm,Patri Ojeda,,,,,,,,,,,,,,,,,,,,,,,,,,
