id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/8/value,keyPass,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/11/value,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/12/value,qualifier/14/value
2506892817,3,52,1,0,22,eqaszp3lzhffqt4f8hmzov72j,1,7.2,51.3,2023-02-12T11:04:24.557Z,2023-02-12T11:04:24Z,,,,,,,,,,,,,,,,,,,,,,,,,77qiz0pydyy47nrcuqqtcom50,Laura Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506892843,4,1,1,0,30,eqaszp3lzhffqt4f8hmzov72j,0,15.9,41.3,2023-02-12T11:04:32.653Z,2023-02-12T11:04:38Z,4027849399,1,,4027849393,141,17.0,4027849397,213,6.0,4027849387,199,,4027849389,56,Right,4027849395,212,55.0,4027849391,140,65.9,,,,77qiz0pydyy47nrcuqqtcom50,Laura Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506892847,9,49,1,0,35,9ouh98eyf6u69lbxc13mllm7f,1,33.2,87.4,2023-02-12T11:04:38.068Z,2023-02-12T11:04:38Z,,,,,,,,,,,,,,,,,,,,,,,,,5ic26p6vixiy9kqtxniuh9zh1,Pisco,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506892855,10,1,1,0,36,9ouh98eyf6u69lbxc13mllm7f,1,33.2,87.4,2023-02-12T11:04:38.788Z,2023-02-12T11:04:40Z,4027849467,3,,4027849475,212,12.0,4027849471,140,44.4,4027849469,56,Back,4027849477,213,0.2,4027849473,141,91.2,,,,,,,5ic26p6vixiy9kqtxniuh9zh1,Pisco,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506892857,11,61,1,0,38,9ouh98eyf6u69lbxc13mllm7f,0,44.4,91.2,2023-02-12T11:04:40.628Z,2023-02-12T11:51:53Z,4027849483,56,Back,,,,,,,,,,,,,,,,,,,,,,yay5mq8trvoxv9mwm4mqzn8q,G. Monday,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506892863,5,3,1,0,39,eqaszp3lzhffqt4f8hmzov72j,1,56,15,2023-02-12T11:04:42.141Z,2023-02-12T11:05:38Z,4027850991,286,,4027849521,56,Right,4027851015,233,12,,,,,,,,,,,,,,,,1ezefmix2gldcaoz0cdplw3x1,Jade Boho,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506892867,12,45,1,0,39,9ouh98eyf6u69lbxc13mllm7f,0,44,85,2023-02-12T11:04:42.141Z,2023-02-12T11:52:01Z,4027849529,56,Back,4027851025,233,5,4027850903,285,,,,,,,,,,,,,,,,,yay5mq8trvoxv9mwm4mqzn8q,G. Monday,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506892869,6,49,1,0,40,eqaszp3lzhffqt4f8hmzov72j,1,54.3,14.6,2023-02-12T11:04:42.638Z,2023-02-12T11:04:43Z,,,,,,,,,,,,,,,,,,,,,,,,,1ezefmix2gldcaoz0cdplw3x1,Jade Boho,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506892879,7,1,1,0,40,eqaszp3lzhffqt4f8hmzov72j,1,56.7,7.3,2023-02-12T11:04:43.372Z,2023-02-12T11:04:45Z,4027849607,141,3.1,4027849605,140,58.2,4027849603,56,Right,4027849609,212,3.3,4027849611,213,5.2,,,,,,,,,,1ezefmix2gldcaoz0cdplw3x1,Jade Boho,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506892885,8,1,1,0,42,eqaszp3lzhffqt4f8hmzov72j,1,58.2,3.1,2023-02-12T11:04:45.197Z,2023-02-12T11:04:46Z,4027849625,140,44.5,4027849631,213,3.1,4027849627,141,3.1,4027849623,56,Back,4027849629,212,14.4,,,,,,,,,,1saqhw307zho8fyokoav1j6s4,Marina Martí,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506892893,9,1,1,0,43,eqaszp3lzhffqt4f8hmzov72j,1,44.5,3.1,2023-02-12T11:04:45.981Z,2023-02-12T11:04:48Z,4027849697,140,45.1,4027849695,56,Back,4027849701,212,10.8,4027849699,141,18.9,4027849703,213,1.5,,,,,,,,,,9wa7byb078u86r3x5bvzgkogl,O. Oprea,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506892909,10,1,1,0,45,eqaszp3lzhffqt4f8hmzov72j,1,45.3,23,2023-02-12T11:04:48.318Z,2023-02-12T11:04:51Z,4027849789,213,2.0,4027849779,56,Back,4027849783,141,58.7,4027849781,140,36.0,4027849785,212,26.2,,,,,,,,,,cklnfn4gt480hn4o3m3d979w,Lucía Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506892921,11,1,1,0,48,eqaszp3lzhffqt4f8hmzov72j,1,36.2,62.9,2023-02-12T11:04:50.909Z,2023-02-12T11:04:52Z,4027849847,56,Back,4027849853,212,19.5,4027849849,140,41.4,4027849851,141,90.5,4027849855,213,1.3,,,,,,,,,,c4bthgzk7mykmnkyn4142i3v8,Judith Caravaca,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506892929,12,1,1,0,49,eqaszp3lzhffqt4f8hmzov72j,1,41.4,90.5,2023-02-12T11:04:52.461Z,2023-02-12T11:04:54Z,4027849917,140,42.6,4027849915,56,Back,4027849923,213,4.8,4027849919,141,75.1,4027849921,212,10.5,,,,,,,,,,f5c7fj7ce4uklgzn8el0c90d0,Raquel Morcillo,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506892933,13,1,1,0,52,eqaszp3lzhffqt4f8hmzov72j,1,42.6,75.1,2023-02-12T11:04:54.781Z,2023-02-12T11:52:48Z,4027849947,213,0.9,4027849945,212,12.2,4027849943,141,89.1,4027849941,140,49.9,4027849939,56,Back,,,,,,,,,,2j4zvd9upsax6m9vkodcd6vl6,A. Quintero,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506892947,14,3,1,0,53,eqaszp3lzhffqt4f8hmzov72j,0,52.2,91.3,2023-02-12T11:04:56.355Z,2023-02-12T11:52:31Z,4027849989,56,Left,4027850851,233,13,4027849991,286,,,,,,,,,,,,,,,,,f5c7fj7ce4uklgzn8el0c90d0,Raquel Morcillo,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506892941,13,7,1,0,53,9ouh98eyf6u69lbxc13mllm7f,1,47.8,8.7,2023-02-12T11:04:56.356Z,2023-02-12T11:04:58Z,4027849981,285,,4027850005,233,14,4027849979,56,Back,,,,,,,,,,,,,,,,eno0e1nmkn4ts5yy103k7inzd,A. N'Guessan,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506892945,14,49,1,0,54,9ouh98eyf6u69lbxc13mllm7f,1,45.9,7.4,2023-02-12T11:04:56.979Z,2023-02-12T11:04:57Z,,,,,,,,,,,,,,,,,,,,,,,,,eno0e1nmkn4ts5yy103k7inzd,A. N'Guessan,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506892965,15,1,1,0,55,9ouh98eyf6u69lbxc13mllm7f,1,55.3,8.2,2023-02-12T11:04:57.939Z,2023-02-12T11:05:02Z,4027850105,141,20.4,4027850107,212,9.0,4027850101,56,Right,4027850109,213,1.2,4027850103,140,58.6,,,,,,,,,,eno0e1nmkn4ts5yy103k7inzd,A. N'Guessan,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506892987,16,1,1,1,0,9ouh98eyf6u69lbxc13mllm7f,1,57.6,13.1,2023-02-12T11:05:02.483Z,2023-02-12T11:05:06Z,4027850207,1,,4027850197,56,Right,4027850205,213,6.2,4027850203,212,40.2,4027850199,140,95.8,4027850201,141,9.2,,,,,,,3rob14yal0zrzxj2tdpp4sewa,Paola Hernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506892989,17,1,1,1,4,9ouh98eyf6u69lbxc13mllm7f,0,95,10.3,2023-02-12T11:05:06.868Z,2023-02-12T11:05:10Z,4027850225,141,12.3,4027850217,2,,4027850331,286,,4027850325,236,,4027850229,213,2.2,4027850227,212,1.7,4027850221,56,Right,4027850327,233,15,eno0e1nmkn4ts5yy103k7inzd,A. N'Guessan,4027850219,155,4027850223,140,94.1,,,,,,,,,,,,,,,,,,,,,,,
2506893003,15,12,1,1,4,eqaszp3lzhffqt4f8hmzov72j,1,10.6,80.6,2023-02-12T11:05:06.968Z,2023-02-12T11:05:10Z,4027850305,185,,4027850333,233,17,4027850307,56,Back,,,,,,,,,,,,,,,,f5c7fj7ce4uklgzn8el0c90d0,Raquel Morcillo,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506893015,16,61,1,1,10,eqaszp3lzhffqt4f8hmzov72j,1,23.6,58.4,2023-02-12T11:05:12.908Z,2023-02-12T11:05:13Z,4027850401,56,Back,,,,,,,,,,,,,,,,,,,,,,de1rbqfoaq2wyrd2781bxqqc5,Kuki,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506893031,17,4,1,1,14,eqaszp3lzhffqt4f8hmzov72j,1,40,67.2,2023-02-12T11:05:16.941Z,2023-02-12T11:05:21Z,4027850503,152,,4027850501,56,Back,4027850507,286,,4027850499,13,,4027850633,233,18,4027850505,265,,,,,,,,1ezefmix2gldcaoz0cdplw3x1,Jade Boho,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506893051,18,4,1,1,14,9ouh98eyf6u69lbxc13mllm7f,0,60,32.8,2023-02-12T11:05:16.942Z,2023-02-12T11:05:21Z,4027850621,265,,4027850645,233,17,4027850623,285,,4027850619,152,,4027850615,13,,4027850617,56,Center,,,,,,,5ql8n3lw656v4i4wk74cselm1,Y. Moreno,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506893337,18,1,1,2,20,eqaszp3lzhffqt4f8hmzov72j,1,30.1,61.5,2023-02-12T11:06:22.686Z,2023-02-12T11:54:19Z,4027852531,140,65.0,4027852527,152,,4027852539,1,,4027852525,157,,4027852533,141,71.2,4027852529,56,Center,4027852523,5,,4027852535,212,37.2,77qiz0pydyy47nrcuqqtcom50,Laura Martínez,4027852537,213,,,,0.2,,,,,,,,,,,,,,,,,,,,,,
2506893341,19,1,1,2,25,eqaszp3lzhffqt4f8hmzov72j,0,65,71.2,2023-02-12T11:06:27.901Z,2023-02-12T11:06:29Z,4027852563,140,69.6,4027852567,212,4.8,4027852569,213,6.2,4027852565,141,70.9,4027852561,56,Center,4027852559,3,,,,,,,,1ezefmix2gldcaoz0cdplw3x1,Jade Boho,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506893359,19,1,1,2,26,9ouh98eyf6u69lbxc13mllm7f,0,25,17,2023-02-12T11:06:29.363Z,2023-02-12T11:06:32Z,4027852677,141,6.7,4027852675,140,30.4,4027852673,56,Back,4027852679,212,9.0,4027852681,213,5.4,4027852671,3,,,,,,,,dc80qat3wirccbux02od5ogyd,María Estella,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506893361,20,44,1,2,28,eqaszp3lzhffqt4f8hmzov72j,1,67.4,90,2023-02-12T11:06:30.508Z,2023-02-12T11:06:31Z,4027852685,56,Left,4027852715,233,20,4027852687,286,,,,,,,,,,,,,,,,,1ezefmix2gldcaoz0cdplw3x1,Jade Boho,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506893365,20,44,1,2,28,9ouh98eyf6u69lbxc13mllm7f,0,32.6,10,2023-02-12T11:06:30.509Z,2023-02-12T11:06:32Z,4027852703,285,,4027852701,56,Back,4027852763,233,20,,,,,,,,,,,,,,,,eno0e1nmkn4ts5yy103k7inzd,A. N'Guessan,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506893371,21,1,1,2,28,eqaszp3lzhffqt4f8hmzov72j,1,65.2,86.8,2023-02-12T11:06:30.972Z,2023-02-12T11:06:32Z,4027852729,212,11.4,4027852723,56,Left,4027852721,3,,4027852727,141,98.4,4027852731,213,0.8,4027852725,140,73.0,,,,,,,1ezefmix2gldcaoz0cdplw3x1,Jade Boho,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506893395,22,1,1,2,30,eqaszp3lzhffqt4f8hmzov72j,1,75.8,98.4,2023-02-12T11:06:33.086Z,2023-02-12T11:06:37Z,4027852917,141,92.3,4027852915,140,90.8,4027852919,212,16.3,4027852913,56,Left,4027852921,213,6.0,,,,,,,,,,bwefhg110kbph4g04in7ynu38,Astrid Álvarez,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506893429,23,1,1,2,34,eqaszp3lzhffqt4f8hmzov72j,0,88.8,92.3,2023-02-12T11:06:37.165Z,2023-02-12T11:06:42Z,4027853099,213,4.7,4027853093,140,89.6,4027853097,212,56.0,4027853101,1,,4027853087,2,,4027853095,141,10.0,4027853091,56,Right,4027853089,155,,1ezefmix2gldcaoz0cdplw3x1,Jade Boho,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506893431,21,49,1,2,40,9ouh98eyf6u69lbxc13mllm7f,1,14.8,87.7,2023-02-12T11:06:42.547Z,2023-02-12T11:06:42Z,,,,,,,,,,,,,,,,,,,,,,,,,yay5mq8trvoxv9mwm4mqzn8q,G. Monday,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506893437,22,3,1,2,40,9ouh98eyf6u69lbxc13mllm7f,0,14.6,89.3,2023-02-12T11:06:43.139Z,2023-02-12T11:53:42Z,4027951199,233,24,4027853143,285,,4027853141,56,Back,,,,,,,,,,,,,,,,yay5mq8trvoxv9mwm4mqzn8q,G. Monday,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506893449,24,7,1,2,40,eqaszp3lzhffqt4f8hmzov72j,1,85.4,10.7,2023-02-12T11:06:43.140Z,2023-02-12T11:06:45Z,4027853221,56,Right,4027853223,286,,4027853219,167,,4027853243,233,22,,,,,,,,,,,,,9wa7byb078u86r3x5bvzgkogl,O. Oprea,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506893451,23,5,1,2,41,9ouh98eyf6u69lbxc13mllm7f,1,15.8,101.4,2023-02-12T11:06:44.131Z,2023-02-12T11:06:46Z,4027853231,347,,4027853229,56,Back,4027853249,233,25,,,,,,,,,,,,,,,,yay5mq8trvoxv9mwm4mqzn8q,G. Monday,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506893455,25,5,1,2,41,eqaszp3lzhffqt4f8hmzov72j,0,84.2,-1.4,2023-02-12T11:06:44.131Z,2023-02-12T11:36:28Z,4027853239,56,Right,4027853281,233,23,4027853241,347,,,,,,,,,,,,,,,,,9wa7byb078u86r3x5bvzgkogl,O. Oprea,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506893515,24,1,1,2,53,9ouh98eyf6u69lbxc13mllm7f,1,18.5,100,2023-02-12T11:06:56.179Z,2023-02-12T11:06:57Z,4027853649,213,3.7,4027853647,212,15.2,4027853643,140,6.2,4027853639,107,,4027853641,56,Back,4027853645,141,89.0,,,,,,,5ic26p6vixiy9kqtxniuh9zh1,Pisco,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506893535,25,1,1,2,55,9ouh98eyf6u69lbxc13mllm7f,1,6.1,89,2023-02-12T11:06:57.763Z,2023-02-12T11:07:00Z,4027853785,157,,4027853797,213,6.3,4027853787,56,Back,4027853795,212,22.7,4027853799,1,,4027853789,140,27.7,4027853791,141,88.3,,,,42t82kh0hqfa7h92x1ujdz97u,Patri Gavira,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506893545,26,1,1,2,58,9ouh98eyf6u69lbxc13mllm7f,0,27.7,88.3,2023-02-12T11:07:00.771Z,2023-02-12T11:07:02Z,4027853877,213,6.1,4027853875,212,21.3,4027853869,56,Back,4027853873,141,81.5,4027853865,3,,4027853867,168,,4027853871,140,47.5,,,,yay5mq8trvoxv9mwm4mqzn8q,G. Monday,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506893563,26,1,1,3,0,eqaszp3lzhffqt4f8hmzov72j,0,49.2,20,2023-02-12T11:07:03.069Z,2023-02-12T11:07:07Z,4027854015,141,8.3,4027854017,212,13.0,4027854011,56,Right,4027854013,140,59.0,4027854009,3,,4027854019,213,5.6,,,,,,,4jz2cnk91to6lp7cujbzhnwq2,Lena Pérez,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506893559,27,8,1,3,2,9ouh98eyf6u69lbxc13mllm7f,1,36.8,87.5,2023-02-12T11:07:05.395Z,2023-02-12T11:07:06Z,4027853975,15,,4027853969,56,Back,,,,,,,,,,,,,,,,,,,yay5mq8trvoxv9mwm4mqzn8q,G. Monday,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506893567,28,49,1,3,3,9ouh98eyf6u69lbxc13mllm7f,1,43.1,71.7,2023-02-12T11:07:06.315Z,2023-02-12T13:15:54Z,,,,,,,,,,,,,,,,,,,,,,,,,3rob14yal0zrzxj2tdpp4sewa,Paola Hernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506893577,29,1,1,3,4,9ouh98eyf6u69lbxc13mllm7f,1,43.1,71.7,2023-02-12T11:07:07.317Z,2023-02-12T11:07:09Z,4027854113,56,Back,4027854119,212,11.1,4027854121,213,2.5,4027854117,141,82.1,4027854115,140,34.9,,,,,,,,,,3rob14yal0zrzxj2tdpp4sewa,Paola Hernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506893607,27,45,1,3,6,eqaszp3lzhffqt4f8hmzov72j,0,57.7,24.1,2023-02-12T11:07:08.986Z,2023-02-12T11:08:11Z,4027854387,285,,4027854385,56,Center,4027856169,233,39,,,,,,,,,,,,,,,,cklnfn4gt480hn4o3m3d979w,Lucía Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506893873,39,3,1,3,6,9ouh98eyf6u69lbxc13mllm7f,1,42.3,75.9,2023-02-12T11:07:08.986Z,2023-02-12T11:08:11Z,4027856147,286,,4027856149,233,27,4027856145,56,Back,,,,,,,,,,,,,,,,3rob14yal0zrzxj2tdpp4sewa,Paola Hernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506893597,30,1,1,3,7,9ouh98eyf6u69lbxc13mllm7f,1,34.9,82.3,2023-02-12T11:07:09.842Z,2023-02-12T11:07:16Z,4027854329,141,45.7,4027854335,1,,4027854323,56,Back,4027854333,213,3.9,4027854325,140,11.9,4027854331,212,34.7,,,,,,,1au0af90j09ol6827vodhg1k9,C. Falknor,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506893659,31,1,1,3,13,9ouh98eyf6u69lbxc13mllm7f,1,12,44.6,2023-02-12T11:07:16.227Z,2023-02-12T11:07:27Z,4027854689,1,,4027854679,56,Back,4027854683,141,33.0,4027854681,140,46.3,4027854687,213,6.1,4027854677,155,,4027854685,212,36.9,,,,8jok7wopda70yus7gj5qwi1nt,Noelia Ramos,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506893673,32,1,1,3,24,9ouh98eyf6u69lbxc13mllm7f,1,42.2,28,2023-02-12T11:07:27.186Z,2023-02-12T11:07:28Z,4027854761,213,1.9,4027854753,56,Back,4027854759,212,12.0,4027854757,141,44.9,4027854755,140,38.9,,,,,,,,,,3rob14yal0zrzxj2tdpp4sewa,Paola Hernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506893703,33,1,1,3,26,9ouh98eyf6u69lbxc13mllm7f,1,38.9,45.5,2023-02-12T11:07:28.658Z,2023-02-12T11:07:34Z,4027854923,140,54.1,4027854921,56,Center,4027854931,213,0.8,4027854927,212,23.8,4027854925,141,71.4,,,,,,,,,,1au0af90j09ol6827vodhg1k9,C. Falknor,,,,,,,,,,,,,,,,,,,,,,,,,,,,
