id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,keyPass,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/10/value,qualifier/11/value,qualifier/15/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,assist,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/20/id,qualifier/20/qualifierId
2501894511,3,49,1,0,18,b9ecgxh884j2ugjrxwvpym192,1,41.5,80,2023-01-29T11:02:32.689Z,2023-01-29T11:53:13Z,,,,,,,,,,,,,,,,,,,,,,,,,c60g2qtl13gydk9p2pqbbnsb8,A. Kühn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501894539,4,1,1,0,18,b9ecgxh884j2ugjrxwvpym192,0,43.8,78.5,2023-01-29T11:02:32.960Z,2023-01-29T11:02:50Z,4001631553,141,64.2,4001631555,212,16.2,4001631551,140,56.1,4001631549,56,Center,4001631557,213,5.6,,,,,,,,,,c60g2qtl13gydk9p2pqbbnsb8,A. Kühn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501894549,5,1,1,0,19,b9ecgxh884j2ugjrxwvpym192,0,57.2,63.9,2023-01-29T11:02:34.512Z,2023-01-29T11:49:51Z,4001631597,56,Center,4001631617,286,,4001631599,140,62.5,4001631613,233,9,4001631603,212,5.8,4001631605,213,0.3,4001631611,236,,4001631601,141,66.2,470znxtt0sf52aav1o8s1hkdm,Sandra Castelló,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501894533,9,74,1,0,19,9euoni3f3sh08tsplt2gh5dex,1,44.6,31.6,2023-01-29T11:02:34.513Z,2023-01-29T11:51:26Z,4001631527,56,Back,4001631531,285,,4001631655,233,5,,,,,,,,,,,,,,,,8drs7flji0ctdoui0cfyugu3u,Iris Arnaiz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501894575,6,1,1,0,24,b9ecgxh884j2ugjrxwvpym192,1,66.8,36.7,2023-01-29T11:02:38.904Z,2023-01-29T11:02:40Z,4001631761,140,64.3,4001631759,56,Right,4001631765,212,14.1,4001631763,141,16.4,4001631767,213,4.5,,,,,,,,,,5wubhrq7ftqx0ryckwbrdxc5x,A. Edgren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501894593,7,1,1,0,26,b9ecgxh884j2ugjrxwvpym192,1,68.3,16.4,2023-01-29T11:02:40.800Z,2023-01-29T11:02:43Z,4001631851,212,10.7,4001631849,141,6.1,4001631845,56,Right,4001631847,140,76.0,4001631853,213,5.6,,,,,,,,,,auqzv0poi2q7tcardivb21m8l,Ana Carol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501894603,8,1,1,0,28,b9ecgxh884j2ugjrxwvpym192,0,78.2,7,2023-01-29T11:02:43.304Z,2023-01-29T11:02:44Z,4001631913,213,1.0,4001631905,56,Center,4001631911,212,16.5,4001631909,141,26.9,4001631907,140,87.2,,,,,,,,,,5wubhrq7ftqx0ryckwbrdxc5x,A. Edgren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501894607,10,8,1,0,30,9euoni3f3sh08tsplt2gh5dex,1,16.8,79.1,2023-01-29T11:02:45.614Z,2023-01-29T11:02:45Z,4001631939,56,Back,,,,,,,,,,,,,,,,,,,,,,bwjqs0orziydksase1flhedt6,Ana Tejada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501894613,11,49,1,0,31,9euoni3f3sh08tsplt2gh5dex,1,15.4,80.9,2023-01-29T11:02:46.382Z,2023-01-29T11:02:46Z,,,,,,,,,,,,,,,,,,,,,,,,,bwjqs0orziydksase1flhedt6,Ana Tejada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501894625,12,1,1,0,32,9euoni3f3sh08tsplt2gh5dex,1,14.5,82.9,2023-01-29T11:02:47.099Z,2023-01-29T11:02:51Z,4001632053,212,8.0,4001632055,213,1.6,4001632049,140,13.9,4001632051,141,94.7,4001632047,56,Back,,,,,,,,,,bwjqs0orziydksase1flhedt6,Ana Tejada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501894627,13,1,1,0,36,9euoni3f3sh08tsplt2gh5dex,0,15,95.3,2023-01-29T11:02:50.936Z,2023-01-29T11:02:51Z,4001632087,212,28.7,4001632089,213,0.1,4001632091,1,,4001632085,141,98.0,4001632083,140,42.3,4001632079,157,,4001632081,56,Back,,,,1lvwjd2sedbk3gs9p2v34cdt5,Nerea Eizagirre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501894635,9,8,1,0,39,b9ecgxh884j2ugjrxwvpym192,1,59.8,2.9,2023-01-29T11:02:53.720Z,2023-01-29T11:54:28Z,4001632121,56,Right,,,,,,,,,,,,,,,,,,,,,,auqzv0poi2q7tcardivb21m8l,Ana Carol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501894645,10,49,1,0,40,b9ecgxh884j2ugjrxwvpym192,1,66.9,14.2,2023-01-29T11:02:55.575Z,2023-01-29T11:54:33Z,,,,,,,,,,,,,,,,,,,,,,,,,aa93kg4nfvrpthvfkkofixwtm,Patri Ojeda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501894655,11,1,1,0,41,b9ecgxh884j2ugjrxwvpym192,1,66.8,12.7,2023-01-29T11:02:55.976Z,2023-01-29T11:54:36Z,4001632217,141,23.3,4001632215,140,41.6,4001632213,56,Back,4001632219,212,27.4,4001632221,213,2.9,,,,,,,,,,aa93kg4nfvrpthvfkkofixwtm,Patri Ojeda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501894659,12,1,1,0,42,b9ecgxh884j2ugjrxwvpym192,1,41.6,23.3,2023-01-29T11:02:57.176Z,2023-01-29T11:54:42Z,4001632253,213,0.5,4001632247,140,57.9,4001632251,212,19.9,4001632249,141,38.2,4001632245,56,Center,,,,,,,,,,6ufssidf65zo52ru9q644hq3u,LaiaBallesté,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501894681,13,1,1,0,43,b9ecgxh884j2ugjrxwvpym192,0,57,35,2023-01-29T11:02:58.184Z,2023-01-29T11:54:48Z,4001632379,140,66.4,4001632381,141,5.8,4001632377,56,Right,4001632383,212,22.2,4001632385,213,5.2,,,,,,,,,,8fswi9ldpiuemw0y922tf7dud,P. Balcerzak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501894691,14,1,1,0,50,b9ecgxh884j2ugjrxwvpym192,1,69.8,7.6,2023-01-29T11:03:05.008Z,2023-01-29T11:03:06Z,4001632461,213,6.0,4001632453,56,Right,4001632455,140,78.0,4001632459,212,9.1,4001632457,141,3.4,,,,,,,,,,aa93kg4nfvrpthvfkkofixwtm,Patri Ojeda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501894707,15,1,1,0,51,b9ecgxh884j2ugjrxwvpym192,1,78.6,3.4,2023-01-29T11:03:05.984Z,2023-01-29T11:03:07Z,4001632557,213,0.6,4001632555,212,17.7,4001632553,141,19.0,4001632551,140,92.1,4001632549,56,Right,,,,,,,,,,5wubhrq7ftqx0ryckwbrdxc5x,A. Edgren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501894709,16,1,1,0,53,b9ecgxh884j2ugjrxwvpym192,0,93.6,16.7,2023-01-29T11:03:07.736Z,2023-01-29T11:49:47Z,4001632579,140,93.3,4001632573,2,,4001632575,155,,4001632577,56,Center,4001750361,236,,4001632581,141,23.0,4001750367,286,,4001750363,233,14,470znxtt0sf52aav1o8s1hkdm,Sandra Castelló,4001632585,213,1.6,4001632583,212,4.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501894713,14,12,1,0,53,9euoni3f3sh08tsplt2gh5dex,1,6.8,77.7,2023-01-29T11:03:07.836Z,2023-01-29T11:53:18Z,4001632617,56,Back,4001750373,233,16,4001750315,185,,,,,,,,,,,,,,,,,3mutv27i9xvd3wmbwypdpah62,Izarne Sarasola,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501894735,15,12,1,0,56,9euoni3f3sh08tsplt2gh5dex,1,12.5,49,2023-01-29T11:03:11.373Z,2023-01-29T11:03:14Z,4001632773,140,34.8,4001632775,141,37.3,4001632771,56,Back,4001632779,213,6.0,4001632777,212,24.7,,,,,,,,,,14c84da3uglvp8gtjpxospo4q,Andreia Jacinto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501894741,17,1,1,0,58,b9ecgxh884j2ugjrxwvpym192,1,65.2,68.4,2023-01-29T11:03:13.104Z,2023-01-29T11:55:44Z,4001632793,56,Center,4001632795,140,78.8,4001632801,213,6.1,4001632799,212,14.5,4001633883,210,15,4001632797,141,64.9,,,,,,,c60g2qtl13gydk9p2pqbbnsb8,A. Kühn,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501894743,18,15,1,0,59,b9ecgxh884j2ugjrxwvpym192,1,80.5,66.8,2023-01-29T11:03:14.612Z,2023-01-29T11:55:44Z,4001633915,147,64.6,4001633909,102,50.2,4001633917,230,98.6,4001632811,22,,4001633901,78,,4001633913,146,83.0,4001633537,72,,4001768371,108,,1vcx3sprpnorl4q43abs8iuei,María Ruiz,4001633543,82,,4001633571,233,16,,4001633903,29,4001632813,18,4001633905,55,17,4001632815,56,Center,4001633919,231,52.5,4001768369,215,4001633911,103,19,,,,,,,,,,,,,,
2501894737,16,10,1,1,0,9euoni3f3sh08tsplt2gh5dex,1,20.3,41.6,2023-01-29T11:03:14.712Z,2023-01-29T11:03:37Z,4001632781,94,,4001633575,233,18,4001632783,56,Back,,,,,,,,,,,,,,,,14c84da3uglvp8gtjpxospo4q,Andreia Jacinto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501894761,17,44,1,1,2,9euoni3f3sh08tsplt2gh5dex,1,15.4,41.6,2023-01-29T11:03:17.215Z,2023-01-29T11:03:19Z,4001632943,285,,4001632945,233,19,4001632941,56,Back,,,,,,,,,,,,,,,,8drs7flji0ctdoui0cfyugu3u,Iris Arnaiz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501894755,19,44,1,1,2,b9ecgxh884j2ugjrxwvpym192,0,84.6,58.4,2023-01-29T11:03:17.216Z,2023-01-29T11:03:19Z,4001632957,233,17,4001632905,56,Center,4001632907,286,,,,,,,,,,,,,,,,,1vcx3sprpnorl4q43abs8iuei,María Ruiz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501894771,18,1,1,1,4,9euoni3f3sh08tsplt2gh5dex,1,12.2,48.4,2023-01-29T11:03:19.175Z,2023-01-29T11:03:21Z,4001633035,213,4.4,4001633033,212,19.2,4001633031,141,21.6,4001633027,56,Back,4001633029,140,6.4,4001633025,3,,,,,,,,8drs7flji0ctdoui0cfyugu3u,Iris Arnaiz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501894777,19,49,1,1,7,9euoni3f3sh08tsplt2gh5dex,1,6.7,22.1,2023-01-29T11:03:21.733Z,2023-01-29T11:03:22Z,,,,,,,,,,,,,,,,,,,,,,,,,9bzg6jfuapjzhmurucmkiz7fu,J. Le Guilly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501894785,20,1,1,1,7,9euoni3f3sh08tsplt2gh5dex,1,6.7,22.1,2023-01-29T11:03:21.817Z,2023-01-29T11:03:24Z,4001633123,212,20.0,4001633125,213,0.8,4001633119,140,19.9,4001633121,141,43.3,4001633117,56,Back,,,,,,,,,,9bzg6jfuapjzhmurucmkiz7fu,J. Le Guilly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501894807,21,1,1,1,9,9euoni3f3sh08tsplt2gh5dex,1,20.8,42.8,2023-01-29T11:03:23.815Z,2023-01-29T11:03:28Z,4001633247,140,24.7,4001633249,141,16.8,4001633251,212,18.1,4001633245,56,Back,4001633253,213,4.9,,,,,,,,,,8drs7flji0ctdoui0cfyugu3u,Iris Arnaiz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501894809,22,1,1,1,13,9euoni3f3sh08tsplt2gh5dex,0,25.5,10.3,2023-01-29T11:03:27.927Z,2023-01-29T11:03:28Z,4001633275,56,Back,4001633279,141,3.1,4001633281,212,12.1,4001633277,140,36.0,4001633283,213,5.9,,,,,,,,,,14c84da3uglvp8gtjpxospo4q,Andreia Jacinto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501894827,20,8,1,1,16,b9ecgxh884j2ugjrxwvpym192,1,59.9,70.2,2023-01-29T11:03:30.815Z,2023-01-29T11:49:41Z,4001633379,56,Center,,,,,,,,,,,,,,,,,,,,,,c60g2qtl13gydk9p2pqbbnsb8,A. Kühn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501894831,21,5,1,1,16,b9ecgxh884j2ugjrxwvpym192,0,63,101.2,2023-01-29T11:03:31.544Z,2023-01-29T11:51:48Z,4001633785,233,23,4001633439,56,Left,4001633441,347,,,,,,,,,,,,,,,,,c60g2qtl13gydk9p2pqbbnsb8,A. Kühn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501894877,23,5,1,1,16,9euoni3f3sh08tsplt2gh5dex,1,37,-1.2,2023-01-29T11:03:31.544Z,2023-01-29T11:03:41Z,4001633777,233,21,4001633749,56,Back,4001633751,347,,,,,,,,,,,,,,,,,14c84da3uglvp8gtjpxospo4q,Andreia Jacinto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501894907,24,1,1,1,26,9euoni3f3sh08tsplt2gh5dex,1,37.4,0,2023-01-29T11:03:40.856Z,2023-01-29T11:03:44Z,4001633957,1,,4001633955,213,0.4,4001633953,212,22.8,4001633947,56,Right,4001633951,141,10.9,4001633949,140,57.8,4001633943,107,,,,,9bzg6jfuapjzhmurucmkiz7fu,J. Le Guilly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501894925,25,1,1,1,28,9euoni3f3sh08tsplt2gh5dex,1,57,9.1,2023-01-29T11:03:43.456Z,2023-01-29T11:03:47Z,4001634047,56,Back,4001634051,141,9.5,4001634049,140,40.4,4001634055,213,3.1,4001634053,212,17.4,,,,,,,,,,1lvwjd2sedbk3gs9p2v34cdt5,Nerea Eizagirre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501894935,22,45,1,1,32,b9ecgxh884j2ugjrxwvpym192,0,63.2,86.6,2023-01-29T11:03:47.309Z,2023-01-29T11:03:49Z,4001634115,56,Left,4001634181,233,26,4001634117,285,,,,,,,,,,,,,,,,,f6dtaackj9nd3ngnvs5nq0o9,S. Hagman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501894945,26,3,1,1,32,9euoni3f3sh08tsplt2gh5dex,1,36.8,13.4,2023-01-29T11:03:47.309Z,2023-01-29T11:03:49Z,4001634153,286,,4001634151,56,Back,4001634171,233,22,,,,,,,,,,,,,,,,2d1defd89f1nrpb0gi6cciwru,Ane Etxezarreta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501894951,27,1,1,1,34,9euoni3f3sh08tsplt2gh5dex,1,51.3,5.5,2023-01-29T11:03:48.871Z,2023-01-29T11:03:50Z,4001634193,213,6.1,4001634187,140,64.8,4001634189,141,2.6,4001634191,212,14.3,4001634185,56,Right,,,,,,,,,,2d1defd89f1nrpb0gi6cciwru,Ane Etxezarreta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501894979,28,1,1,1,35,9euoni3f3sh08tsplt2gh5dex,0,65,2.6,2023-01-29T11:03:50.045Z,2023-01-29T11:03:54Z,4001634347,212,30.5,4001634345,141,12.9,4001634343,140,93.3,4001634349,213,0.2,4001634341,56,Right,,,,,,,,,,1lvwjd2sedbk3gs9p2v34cdt5,Nerea Eizagirre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501894977,23,8,1,1,39,b9ecgxh884j2ugjrxwvpym192,1,4.9,86.7,2023-01-29T11:03:54.096Z,2023-01-29T11:03:54Z,4001634335,56,Back,,,,,,,,,,,,,,,,,,,,,,6ufssidf65zo52ru9q644hq3u,LaiaBallesté,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501894987,24,49,1,1,42,b9ecgxh884j2ugjrxwvpym192,1,3.9,95.7,2023-01-29T11:03:56.711Z,2023-01-29T11:03:56Z,,,,,,,,,,,,,,,,,,,,,,,,,6ufssidf65zo52ru9q644hq3u,LaiaBallesté,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501895011,25,1,1,1,43,b9ecgxh884j2ugjrxwvpym192,0,2.8,94.7,2023-01-29T11:03:57.754Z,2023-01-29T11:03:59Z,4001634505,213,0.4,4001634503,212,6.2,4001634499,140,8.2,4001634501,141,98.4,4001634497,56,Back,,,,,,,,,,6ufssidf65zo52ru9q644hq3u,LaiaBallesté,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501895043,30,61,1,1,43,9euoni3f3sh08tsplt2gh5dex,1,90.3,4.7,2023-01-29T11:03:58.126Z,2023-01-29T11:04:06Z,4001634671,56,Right,,,,,,,,,,,,,,,,,,,,,,2t32h7nbjkouc968jbm8cax62,Mirari Uria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501895109,26,5,1,1,44,b9ecgxh884j2ugjrxwvpym192,1,14.6,101.4,2023-01-29T11:03:58.805Z,2023-01-29T11:51:48Z,4001635031,347,,4001635047,233,29,4001635029,56,Back,,,,,,,,,,,,,,,,6ufssidf65zo52ru9q644hq3u,LaiaBallesté,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501895041,29,5,1,1,44,9euoni3f3sh08tsplt2gh5dex,0,85.4,-1.4,2023-01-29T11:03:58.805Z,2023-01-29T11:04:16Z,4001634665,347,,4001635055,233,26,4001634663,56,Right,,,,,,,,,,,,,,,,1lvwjd2sedbk3gs9p2v34cdt5,Nerea Eizagirre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
