id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,keyPass,qualifier/8/value,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/11/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/12/value,qualifier/13/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/10/value,qualifier/16/id,qualifier/16/qualifierId,assist,qualifier/14/value
2480961135,14,44,1,1,29,1qoqz1tyay060cj5aha7rt1lp,0,93.2,78.1,2022-11-03T17:46:58.923Z,2022-11-03T17:47:00Z,3891450439,286,,3891450449,233,14,3891450437,56,Center,,,,,,,,,,,,,,,,49klmhzbsmlxnkp2w60y66sph,Sheila Guijarro,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480961189,15,1,1,1,30,vaikl8nl7hdr4y9jj4jyb9ey,1,6.4,20.1,2022-11-03T17:46:59.338Z,2022-11-03T17:47:04Z,3891450723,140,18.8,3891450721,56,Back,3891450725,141,15.0,3891450729,213,6.0,3891450719,3,,3891450727,212,13.5,,,,,,,8tux0w5del0ggtozbon3x92lm,Kathellen,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480961207,16,1,1,1,35,vaikl8nl7hdr4y9jj4jyb9ey,1,18.8,15,2022-11-03T17:47:04.347Z,2022-11-03T17:47:05Z,3891450813,212,6.1,3891450807,56,Back,3891450815,213,4.1,3891450809,140,15.3,3891450811,141,7.9,,,,,,,,,,dgkmt7f5k9oqruxzsi3x9em6t,C. Weir,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480961263,17,1,1,1,35,vaikl8nl7hdr4y9jj4jyb9ey,1,15.3,7.9,2022-11-03T17:47:05.275Z,2022-11-03T17:47:08Z,3891451103,212,14.7,3891451099,140,28.1,3891451097,56,Back,3891451105,213,0.4,3891451101,141,16.5,,,,,,,,,,d4gjsmv5dqgv9w2e115gh7kk5,K. Robles,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480961275,18,1,1,1,39,vaikl8nl7hdr4y9jj4jyb9ey,0,24.1,11.7,2022-11-03T17:47:08.411Z,2022-11-03T17:47:09Z,3891451161,56,Back,3891451165,141,16.8,3891451169,213,2.7,3891451163,140,17.6,3891451167,212,7.7,,,,,,,,,,47wzwvf5ksv7kdivj9ra96l0p,F. Olofsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480961297,15,8,1,1,40,1qoqz1tyay060cj5aha7rt1lp,1,87.3,82.3,2022-11-03T17:47:10.090Z,2022-11-03T17:47:10Z,3891451237,56,Left,,,,,,,,,,,,,,,,,,,,,,49klmhzbsmlxnkp2w60y66sph,Sheila Guijarro,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480961311,16,49,1,1,41,1qoqz1tyay060cj5aha7rt1lp,1,86.7,84.6,2022-11-03T17:47:10.683Z,2022-11-03T17:47:10Z,,,,,,,,,,,,,,,,,,,,,,,,,49klmhzbsmlxnkp2w60y66sph,Sheila Guijarro,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480961319,17,50,1,1,42,1qoqz1tyay060cj5aha7rt1lp,1,87.2,90.6,2022-11-03T17:47:11.579Z,2022-11-03T17:47:14Z,3891451475,233,19,3891451335,286,,3891451333,56,Left,,,,,,,,,,,,,,,,49klmhzbsmlxnkp2w60y66sph,Sheila Guijarro,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480961343,19,7,1,1,42,vaikl8nl7hdr4y9jj4jyb9ey,1,12.8,9.4,2022-11-03T17:47:11.580Z,2022-11-03T17:47:14Z,3891451439,56,Back,3891451441,285,,3891451451,233,17,,,,,,,,,,,,,,,,8tux0w5del0ggtozbon3x92lm,Kathellen,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480961345,20,49,1,1,44,vaikl8nl7hdr4y9jj4jyb9ey,1,11.1,5.2,2022-11-03T17:47:13.467Z,2022-11-03T17:47:13Z,,,,,,,,,,,,,,,,,,,,,,,,,8tux0w5del0ggtozbon3x92lm,Kathellen,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480961357,21,1,1,1,44,vaikl8nl7hdr4y9jj4jyb9ey,0,11.1,5.2,2022-11-03T17:47:13.933Z,2022-11-03T17:47:16Z,3891451505,157,,3891451515,213,6.1,3891451509,140,17.6,3891451511,141,2.9,3891451513,212,7.0,3891451517,1,,3891451507,56,Back,,,,8tux0w5del0ggtozbon3x92lm,Kathellen,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480961365,18,61,1,1,47,1qoqz1tyay060cj5aha7rt1lp,1,86.4,93.3,2022-11-03T17:47:16.683Z,2022-11-03T17:47:16Z,3891451561,56,Left,,,,,,,,,,,,,,,,,,,,,,4bpis8gkfy9n5pknxuw40hus4,Cienfu,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480961375,19,5,1,1,47,1qoqz1tyay060cj5aha7rt1lp,0,82.2,102,2022-11-03T17:47:16.826Z,2022-11-03T18:17:42Z,3891451607,56,Left,3891451609,347,,3891452063,233,22,,,,,,,,,,,,,,,,4bpis8gkfy9n5pknxuw40hus4,Cienfu,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480961453,22,5,1,1,47,vaikl8nl7hdr4y9jj4jyb9ey,1,17.8,-2,2022-11-03T17:47:16.826Z,2022-11-03T17:47:25Z,3891452057,233,19,3891452041,56,Back,3891452043,347,,,,,,,,,,,,,,,,,8tux0w5del0ggtozbon3x92lm,Kathellen,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480961499,23,1,1,1,55,vaikl8nl7hdr4y9jj4jyb9ey,1,18.7,0,2022-11-03T17:47:24.906Z,2022-11-03T17:47:29Z,3891452299,212,21.2,3891452295,140,38.0,3891452291,107,,3891452301,213,0.3,3891452297,141,7.1,3891452293,56,Back,,,,,,,d4gjsmv5dqgv9w2e115gh7kk5,K. Robles,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480961507,24,61,1,2,0,vaikl8nl7hdr4y9jj4jyb9ey,0,38,7.1,2022-11-03T17:47:29.435Z,2022-11-03T17:47:38Z,3891452331,56,Back,,,,,,,,,,,,,,,,,,,,,,79gb1aba3b9e3bht7frq0lqp6,N. Feller,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480961625,20,5,1,2,0,1qoqz1tyay060cj5aha7rt1lp,1,68.8,101.5,2022-11-03T17:47:29.610Z,2022-11-03T17:47:40Z,3891452889,56,Left,3891452891,347,,3891452905,233,25,,,,,,,,,,,,,,,,4bpis8gkfy9n5pknxuw40hus4,Cienfu,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480961519,25,5,1,2,0,vaikl8nl7hdr4y9jj4jyb9ey,0,31.2,-1.5,2022-11-03T17:47:29.610Z,2022-11-03T18:17:42Z,3891452381,56,Back,3891452945,233,20,3891452383,347,,,,,,,,,,,,,,,,,dgkmt7f5k9oqruxzsi3x9em6t,C. Weir,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480961705,21,1,1,2,10,1qoqz1tyay060cj5aha7rt1lp,1,74.6,100,2022-11-03T17:47:40.252Z,2022-11-03T17:48:01Z,3891453299,107,,3891453307,212,12.5,3891454129,210,13,3891453303,140,76.5,3891453301,56,Left,3891453305,141,83.6,3891453311,213,4.9,,,,cehjx04vym880gqogj4djdiad,Y. Giménez,,,,,1,,,,,,,,,,,,,,,,,,,,,,,
2480961713,22,13,1,2,15,1qoqz1tyay060cj5aha7rt1lp,1,75.3,77.5,2022-11-03T17:47:44.827Z,2022-11-03T17:48:01Z,3891454143,102,60.8,3891454137,29,,3891454155,231,50,3891454151,328,,3891453627,160,,3891454153,230,98.9,3891454145,103,11.1,3891453629,20,,49klmhzbsmlxnkp2w60y66sph,Sheila Guijarro,3891454139,55,3891453345,56,,21,Center,3891453343,18,3891454149,108,3891454147,215,3891454135,73,,,,,,,,,,,,,
2480961729,23,5,1,2,15,1qoqz1tyay060cj5aha7rt1lp,0,100.8,57.4,2022-11-03T17:47:44.842Z,2022-11-03T18:17:42Z,3891453435,346,,3891453471,233,26,3891453433,56,Center,,,,,,,,,,,,,,,,49klmhzbsmlxnkp2w60y66sph,Sheila Guijarro,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480961685,26,5,1,2,15,vaikl8nl7hdr4y9jj4jyb9ey,1,-0.8,42.6,2022-11-03T17:47:44.842Z,2022-11-03T17:47:47Z,3891453191,56,Back,3891453439,233,23,3891453193,346,,,,,,,,,,,,,,,,,dgkmt7f5k9oqruxzsi3x9em6t,C. Weir,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480961849,27,1,1,2,27,vaikl8nl7hdr4y9jj4jyb9ey,1,4.1,39.4,2022-11-03T17:47:57.163Z,2022-11-03T17:48:01Z,3891454099,141,21.3,3891454095,56,Back,3891454107,237,,3891454093,124,,3891454103,213,5.1,3891454101,212,13.4,3891454097,140,9.1,,,,6h41rdmhfs08723t23zgi5vjd,Misa,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480961865,28,1,1,2,31,vaikl8nl7hdr4y9jj4jyb9ey,0,15.5,9.4,2022-11-03T17:48:01.099Z,2022-11-03T17:48:03Z,3891454225,212,32.4,3891454221,140,45.5,3891454219,56,Back,3891454229,1,,3891454223,141,0.0,3891454217,157,,3891454227,213,6.0,,,,8tux0w5del0ggtozbon3x92lm,Kathellen,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480961989,24,5,1,2,33,1qoqz1tyay060cj5aha7rt1lp,1,57.8,101.6,2022-11-03T17:48:03.072Z,2022-11-03T18:17:43Z,3891454925,233,29,3891454921,56,Left,3891454923,347,,,,,,,,,,,,,,,,,49klmhzbsmlxnkp2w60y66sph,Sheila Guijarro,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480961871,29,5,1,2,33,vaikl8nl7hdr4y9jj4jyb9ey,0,42.2,-1.6,2022-11-03T17:48:03.072Z,2022-11-03T17:48:15Z,3891454245,56,Back,3891454247,347,,3891454929,233,24,,,,,,,,,,,,,,,,8tux0w5del0ggtozbon3x92lm,Kathellen,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480962019,25,1,1,2,45,1qoqz1tyay060cj5aha7rt1lp,1,62.2,100,2022-11-03T17:48:14.682Z,2022-11-03T18:16:24Z,3891455073,107,,3891455081,212,14.3,3891455083,213,4.2,3891455079,141,82.4,3891455075,56,Left,3891455077,140,55.9,,,,,,,cehjx04vym880gqogj4djdiad,Y. Giménez,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480962049,26,1,1,2,48,1qoqz1tyay060cj5aha7rt1lp,1,55.9,82.4,2022-11-03T17:48:17.706Z,2022-11-03T17:48:19Z,3891455249,56,Left,3891455253,141,89.8,3891455257,213,0.3,3891455251,140,70.4,3891455255,212,16.0,,,,,,,,,,23cz0ftfc2rstsut0wkmntm8l,Paola Soldevila,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480962069,27,1,1,2,50,1qoqz1tyay060cj5aha7rt1lp,1,70.4,89.8,2022-11-03T17:48:19.402Z,2022-11-03T17:48:20Z,3891455359,140,52.6,3891455357,56,Left,3891455361,141,97.3,3891455365,213,2.9,3891455363,212,19.4,,,,,,,,,,49klmhzbsmlxnkp2w60y66sph,Sheila Guijarro,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480962091,28,1,1,2,51,1qoqz1tyay060cj5aha7rt1lp,1,52.6,97.3,2022-11-03T17:48:20.570Z,2022-11-03T17:48:23Z,3891455507,212,42.4,3891455503,140,22.0,3891455509,213,3.9,3891455511,1,,3891455505,141,56.6,3891455501,56,Back,,,,,,,cehjx04vym880gqogj4djdiad,Y. Giménez,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480962115,29,1,1,2,55,1qoqz1tyay060cj5aha7rt1lp,0,22.7,51.5,2022-11-03T17:48:24.810Z,2022-11-03T17:48:29Z,3891455681,213,5.5,3891455673,56,Back,3891455677,141,12.2,3891455675,140,48.8,3891455671,155,,3891455679,212,38.3,3891455683,1,,,,,euieo81aiyv4wqldc8owokset,Elena de Toro,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480962121,30,8,1,2,57,vaikl8nl7hdr4y9jj4jyb9ey,1,52.6,92.1,2022-11-03T17:48:26.778Z,2022-11-03T17:48:26Z,3891455725,56,Left,,,,,,,,,,,,,,,,,,,,,,cq38p3rul6qi2tpvr077v8n6y,Olga Carmona,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480962157,31,61,1,3,0,vaikl8nl7hdr4y9jj4jyb9ey,0,71.7,96.8,2022-11-03T17:48:30.186Z,2022-11-03T17:48:30Z,3891455907,56,Left,,,,,,,,,,,,,,,,,,,,,,4trjsb4uoasjj3jwr77rh0k16,Athenea del Castillo,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480962243,30,1,1,3,5,1qoqz1tyay060cj5aha7rt1lp,1,21.6,7.5,2022-11-03T17:48:35.290Z,2022-11-03T18:16:26Z,3891456355,56,Back,3891456359,141,17.0,3891456363,213,0.3,3891456361,212,25.7,3891456357,140,45.3,,,,,,,,,,5mk5a6g9962zs1f0dgv2g3o45,Nerea Pérez,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480962251,31,1,1,3,7,1qoqz1tyay060cj5aha7rt1lp,0,45.3,17,2022-11-03T17:48:37.225Z,2022-11-03T17:48:37Z,3891456393,213,4.7,3891456385,56,Back,3891456389,141,0.0,3891456387,140,44.8,3891456391,212,12.5,,,,,,,,,,61103f3yhhms1lylloihvbrv9,Ainoa Campo,,,,,,,,,,,,,,,,,,,,,,,,,,,,
