id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,keyPass,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/10/value,qualifier/14/value,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId
2551473497,3,1,1,0,15,7mk4va7b2p6tnv2xjxcgjy8h6,1,32.6,79.4,2023-05-20T10:00:29.224Z,2023-05-20T10:00:30Z,4292261657,3,,4292261661,140,38.0,4292261665,212,6.2,4292261667,213,0.4,4292261659,56,Back,4292261663,141,83.0,,,,,,,q3xvi1pbz5hmr6zw6np6v4yd,C. Sáez,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551473499,4,49,1,0,16,7mk4va7b2p6tnv2xjxcgjy8h6,1,35.7,85,2023-05-20T10:00:30.611Z,2023-05-20T10:00:31Z,,,,,,,,,,,,,,,,,,,,,,,,,c1ll2hqt71suy8bgwswpci9uy,Carla Armengol,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551473507,9,1,1,0,17,eqaszp3lzhffqt4f8hmzov72j,0,57.4,5.9,2023-05-20T10:00:31.676Z,2023-05-20T10:00:32Z,4292261707,213,0.2,4292261703,141,12.0,4292261697,155,,4292261699,56,Right,4292261705,212,21.7,4292261701,140,77.7,,,,,,,d20r1ne9lrj8jivt9qv1m6zth,C. Adule,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551473505,5,1,1,0,17,7mk4va7b2p6tnv2xjxcgjy8h6,0,30.5,83.5,2023-05-20T10:00:31.827Z,2023-05-20T10:00:32Z,4292261693,213,5.4,4292261683,157,,4292261687,140,39.2,4292261685,56,Back,4292261695,1,,4292261691,212,14.7,4292261689,141,66.6,,,,c1ll2hqt71suy8bgwswpci9uy,Carla Armengol,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551473535,10,1,1,0,21,eqaszp3lzhffqt4f8hmzov72j,1,55.4,26.4,2023-05-20T10:00:35.228Z,2023-05-20T10:00:37Z,4292261845,140,44.0,4292261847,141,18.0,4292261843,56,Back,4292261851,213,3.6,4292261849,212,13.3,,,,,,,,,,cklnfn4gt480hn4o3m3d979w,Lucía Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551473539,11,49,1,0,23,eqaszp3lzhffqt4f8hmzov72j,1,44,18,2023-05-20T10:00:37.100Z,2023-05-20T10:00:37Z,,,,,,,,,,,,,,,,,,,,,,,,,4jz2cnk91to6lp7cujbzhnwq2,Lena Pérez,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551473545,12,1,1,0,23,eqaszp3lzhffqt4f8hmzov72j,1,44,18,2023-05-20T10:00:37.244Z,2023-05-20T10:00:38Z,4292261887,56,Back,4292261893,212,23.3,4292261895,213,1.5,4292261889,140,45.0,4292261891,141,52.2,,,,,,,,,,4jz2cnk91to6lp7cujbzhnwq2,Lena Pérez,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551473559,13,1,1,0,24,eqaszp3lzhffqt4f8hmzov72j,1,45,52.2,2023-05-20T10:00:38.124Z,2023-05-20T10:00:40Z,4292261969,140,52.3,4292261975,213,1.3,4292261971,141,92.4,4292261973,212,28.4,4292261967,56,Left,,,,,,,,,,c4bthgzk7mykmnkyn4142i3v8,Judith Caravaca,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551473575,14,1,1,0,26,eqaszp3lzhffqt4f8hmzov72j,1,53.7,92.4,2023-05-20T10:00:40.492Z,2023-05-20T10:00:42Z,4292262071,140,75.8,4292262073,141,72.3,4292262069,56,Center,4292262077,213,5.8,4292262075,212,26.9,,,,,,,,,,9wa7byb078u86r3x5bvzgkogl,O. Oprea,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551473581,15,1,1,0,28,eqaszp3lzhffqt4f8hmzov72j,1,75.6,72,2023-05-20T10:00:42.748Z,2023-05-20T10:00:45Z,4292262123,141,84.2,4292262127,213,2.5,4292262125,212,14.4,4292262119,56,Left,4292262121,140,64.4,,,,,,,,,,5lwte3qujkcw20jcc691itbdh,Raquel Pinel,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551473597,16,1,1,0,31,eqaszp3lzhffqt4f8hmzov72j,1,64.4,84.2,2023-05-20T10:00:45.212Z,2023-05-20T10:00:47Z,4292262209,212,22.6,4292262211,213,0.3,4292262205,140,85.1,4292262207,141,93.3,4292262203,56,Left,,,,,,,,,,cklnfn4gt480hn4o3m3d979w,Lucía Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551473599,17,1,1,0,33,eqaszp3lzhffqt4f8hmzov72j,0,85.1,93.3,2023-05-20T10:00:47.740Z,2023-05-20T10:00:51Z,4292262221,56,Left,4292262217,2,,4292262229,141,81.8,4292262233,213,5.0,4292262357,236,,4292262225,140,87.5,4292262363,286,,4292262359,233,6,bwefhg110kbph4g04in7ynu38,Astrid Álvarez,4292262231,212,8.2,4292262219,155,,,,,,,,,,,,,,,,,,,,,,
2551473619,6,12,1,0,33,7mk4va7b2p6tnv2xjxcgjy8h6,1,20.3,20.3,2023-05-20T10:00:47.840Z,2023-05-20T10:00:51Z,4292262341,185,,4292262343,56,Back,4292262367,233,17,,,,,,,,,,,,,,,,c3plg9ommu3i24xx3nfm6wbxm,Esther Laborde,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551473637,7,50,1,0,37,7mk4va7b2p6tnv2xjxcgjy8h6,1,28.9,12.8,2023-05-20T10:00:51.595Z,2023-05-20T10:00:54Z,4292262415,56,Back,4292262417,285,,4292262437,233,18,,,,,,,,,,,,,,,,61ho0mi13ewpotj5udjt7mz2s,Sara Carrillo,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551473623,18,7,1,0,37,eqaszp3lzhffqt4f8hmzov72j,1,71.1,87.2,2023-05-20T10:00:51.596Z,2023-05-20T10:00:54Z,4292262375,286,,4292262373,56,Left,4292262433,233,7,,,,,,,,,,,,,,,,bwefhg110kbph4g04in7ynu38,Astrid Álvarez,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551473625,19,49,1,0,38,eqaszp3lzhffqt4f8hmzov72j,1,69.5,89.9,2023-05-20T10:00:52.124Z,2023-05-20T10:00:52Z,,,,,,,,,,,,,,,,,,,,,,,,,bwefhg110kbph4g04in7ynu38,Astrid Álvarez,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551473645,20,1,1,0,38,eqaszp3lzhffqt4f8hmzov72j,1,69.5,89.9,2023-05-20T10:00:52.349Z,2023-05-20T10:00:55Z,4292262457,141,70.5,4292262455,140,67.1,4292262461,213,4.5,4292262453,56,Center,4292262459,212,13.4,,,,,,,,,,bwefhg110kbph4g04in7ynu38,Astrid Álvarez,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551473647,21,61,1,0,41,eqaszp3lzhffqt4f8hmzov72j,0,67.3,72.3,2023-05-20T10:00:55.053Z,2023-05-20T10:00:55Z,4292262469,56,Center,,,,,,,,,,,,,,,,,,,,,,2j4zvd9upsax6m9vkodcd6vl6,A. Quintero,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551473667,8,1,1,0,42,7mk4va7b2p6tnv2xjxcgjy8h6,1,33.9,32.5,2023-05-20T10:00:56.452Z,2023-05-20T10:00:58Z,4292262559,212,0.7,4292262557,141,32.8,4292262555,140,34.5,4292262561,213,0.3,4292262553,56,Back,,,,,,,,,,du0eybpvf5vcvtuj074x74jdg,Ane Miren,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551473669,9,49,1,0,44,7mk4va7b2p6tnv2xjxcgjy8h6,1,29.6,20.4,2023-05-20T10:00:58.307Z,2023-05-20T10:00:58Z,,,,,,,,,,,,,,,,,,,,,,,,,c3plg9ommu3i24xx3nfm6wbxm,Esther Laborde,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551473673,10,1,1,0,44,7mk4va7b2p6tnv2xjxcgjy8h6,0,29.6,20.4,2023-05-20T10:00:58.452Z,2023-05-20T10:00:58Z,4292262587,141,21.6,4292262585,140,42.5,4292262583,56,Back,4292262589,212,13.6,4292262591,213,0.1,,,,,,,,,,c3plg9ommu3i24xx3nfm6wbxm,Esther Laborde,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551473675,22,49,1,0,45,eqaszp3lzhffqt4f8hmzov72j,1,51.5,92.7,2023-05-20T10:00:59.518Z,2023-05-20T10:00:59Z,,,,,,,,,,,,,,,,,,,,,,,,,9wa7byb078u86r3x5bvzgkogl,O. Oprea,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551473699,23,1,1,0,45,eqaszp3lzhffqt4f8hmzov72j,1,51.5,92.7,2023-05-20T10:00:59.661Z,2023-05-20T10:01:01Z,4292262727,212,12.5,4292262723,140,63.2,4292262725,141,96.3,4292262729,213,0.2,4292262721,56,Left,,,,,,,,,,9wa7byb078u86r3x5bvzgkogl,O. Oprea,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551473701,24,1,1,0,47,eqaszp3lzhffqt4f8hmzov72j,1,63.2,96.3,2023-05-20T10:01:01.805Z,2023-05-20T10:01:03Z,4292262755,140,49.5,4292262757,141,95.6,4292262761,213,3.2,4292262753,56,Back,4292262759,212,14.4,,,,,,,,,,bwefhg110kbph4g04in7ynu38,Astrid Álvarez,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551473707,25,1,1,0,48,eqaszp3lzhffqt4f8hmzov72j,0,49.5,95.6,2023-05-20T10:01:02.973Z,2023-05-20T10:01:04Z,4292262803,141,76.1,4292262799,56,Center,4292262807,213,5.7,4292262797,155,,4292262801,140,70.7,4292262805,212,25.9,,,,,,,9wa7byb078u86r3x5bvzgkogl,O. Oprea,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551473709,11,49,1,0,50,7mk4va7b2p6tnv2xjxcgjy8h6,1,26.9,41.5,2023-05-20T10:01:04.181Z,2023-05-20T10:01:04Z,,,,,,,,,,,,,,,,,,,,,,,,,3u9vtcqa5td8weoufpzirruhg,Gema Soliveres,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551473727,12,1,1,0,51,7mk4va7b2p6tnv2xjxcgjy8h6,0,27.9,39.4,2023-05-20T10:01:05.860Z,2023-05-20T10:01:06Z,4292262897,1,,4292262887,56,Center,4292262893,212,32.8,4292262895,213,6.1,4292262889,140,58.7,4292262891,141,31.5,,,,,,,3u9vtcqa5td8weoufpzirruhg,Gema Soliveres,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551473737,26,1,1,0,52,eqaszp3lzhffqt4f8hmzov72j,1,39.4,74.7,2023-05-20T10:01:06.717Z,2023-05-20T10:01:08Z,4292262939,140,61.6,4292262935,3,,4292262943,212,23.3,4292262941,141,73.0,4292262937,56,Center,4292262945,213,6.2,,,,,,,c4bthgzk7mykmnkyn4142i3v8,Judith Caravaca,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551473761,27,1,1,0,54,eqaszp3lzhffqt4f8hmzov72j,1,61.6,73,2023-05-20T10:01:08.765Z,2023-05-20T10:01:12Z,4292263067,56,Left,4292263073,212,17.2,4292263071,141,98.3,4292263069,140,62.0,4292263075,213,1.5,,,,,,,,,,1ezefmix2gldcaoz0cdplw3x1,Jade Boho,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551473765,28,49,1,0,58,eqaszp3lzhffqt4f8hmzov72j,1,62,98.3,2023-05-20T10:01:12.045Z,2023-05-20T10:01:12Z,,,,,,,,,,,,,,,,,,,,,,,,,bwefhg110kbph4g04in7ynu38,Astrid Álvarez,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551473771,29,1,1,0,58,eqaszp3lzhffqt4f8hmzov72j,0,62,98.3,2023-05-20T10:01:12.654Z,2023-05-20T10:01:13Z,4292263131,212,8.0,4292263123,155,,4292263127,140,65.7,4292263129,141,88.0,4292263133,213,5.2,4292263125,56,Left,,,,,,,bwefhg110kbph4g04in7ynu38,Astrid Álvarez,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551473773,13,49,1,0,59,7mk4va7b2p6tnv2xjxcgjy8h6,1,30.8,21.3,2023-05-20T10:01:13.509Z,2023-05-20T10:01:13Z,,,,,,,,,,,,,,,,,,,,,,,,,7dlyawb4x2lr5gjcz5b1y5ivp,Fátima Pinto,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551473835,14,1,1,1,5,7mk4va7b2p6tnv2xjxcgjy8h6,1,25.5,11.3,2023-05-20T10:01:19.492Z,2023-05-20T10:01:21Z,4292263381,141,7.0,4292263385,212,9.9,4292263373,56,Back,4292263377,140,34.5,4292263387,213,6.0,,,,,,,,,,7dlyawb4x2lr5gjcz5b1y5ivp,Fátima Pinto,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551473839,15,50,1,1,7,7mk4va7b2p6tnv2xjxcgjy8h6,1,34.3,3.4,2023-05-20T10:01:21.052Z,2023-05-20T10:01:23Z,4292263427,233,30,4292263401,56,Back,4292263403,286,,,,,,,,,,,,,,,,,c3plg9ommu3i24xx3nfm6wbxm,Esther Laborde,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551473845,30,7,1,1,7,eqaszp3lzhffqt4f8hmzov72j,1,65.7,96.6,2023-05-20T10:01:21.053Z,2023-05-20T10:01:22Z,4292263413,285,,4292263417,233,15,4292263409,167,,4292263411,56,Left,,,,,,,,,,,,,cklnfn4gt480hn4o3m3d979w,Lucía Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551473893,16,5,1,1,7,7mk4va7b2p6tnv2xjxcgjy8h6,1,35.6,-1.6,2023-05-20T10:01:21.767Z,2023-05-20T10:01:36Z,4292263739,233,31,4292263721,56,Back,4292263723,347,,,,,,,,,,,,,,,,,c3plg9ommu3i24xx3nfm6wbxm,Esther Laborde,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551473851,31,5,1,1,7,eqaszp3lzhffqt4f8hmzov72j,0,64.4,101.6,2023-05-20T10:01:21.767Z,2023-05-20T10:07:06Z,4292263747,233,16,4292263435,56,Left,4292263437,347,,,,,,,,,,,,,,,,,cklnfn4gt480hn4o3m3d979w,Lucía Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551473899,17,1,1,1,22,7mk4va7b2p6tnv2xjxcgjy8h6,0,34.6,0,2023-05-20T10:01:36.484Z,2023-05-20T10:01:42Z,4292263765,107,,4292263771,141,7.3,4292263857,238,,4292263769,140,56.9,4292263775,213,0.3,4292263889,189,,4292263767,56,Right,4292263773,212,24.3,c3plg9ommu3i24xx3nfm6wbxm,Esther Laborde,4292263777,1,,,,,,,,,,,,,,,,,,,,,,,,,
2551473907,32,52,1,1,25,eqaszp3lzhffqt4f8hmzov72j,1,11.1,63.7,2023-05-20T10:01:39.343Z,2023-05-20T10:01:39Z,,,,,,,,,,,,,,,,,,,,,,,,,77qiz0pydyy47nrcuqqtcom50,Laura Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551473943,33,1,1,1,29,eqaszp3lzhffqt4f8hmzov72j,1,15.1,54.2,2023-05-20T10:01:43.710Z,2023-05-20T10:01:48Z,4292264023,56,Center,4292264027,141,72.4,4292264031,213,0.3,4292264033,1,,4292264025,140,58.0,4292264021,199,,4292264029,212,46.7,,,,77qiz0pydyy47nrcuqqtcom50,Laura Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551473951,34,44,1,1,34,eqaszp3lzhffqt4f8hmzov72j,1,58.6,74,2023-05-20T10:01:48.238Z,2023-05-20T10:01:49Z,4292264063,56,Center,4292264065,286,,4292264081,233,18,,,,,,,,,,,,,,,,5lwte3qujkcw20jcc691itbdh,Raquel Pinel,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551473955,18,44,1,1,34,7mk4va7b2p6tnv2xjxcgjy8h6,0,41.4,26,2023-05-20T10:01:48.239Z,2023-05-20T10:01:49Z,4292264097,233,34,4292264071,56,Back,4292264073,285,,,,,,,,,,,,,,,,,8vwiezkux2gxs99ziy7x69fu2,Elba Vergés,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551473961,35,1,1,1,34,eqaszp3lzhffqt4f8hmzov72j,0,58,72.4,2023-05-20T10:01:48.477Z,2023-05-20T10:01:49Z,4292264107,140,72.8,4292264113,213,0.1,4292264103,168,,4292264109,141,74.4,4292264111,212,15.6,4292264101,3,,4292264105,56,Center,,,,5lwte3qujkcw20jcc691itbdh,Raquel Pinel,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551473969,19,1,1,1,36,7mk4va7b2p6tnv2xjxcgjy8h6,0,25.6,19.8,2023-05-20T10:01:50.374Z,2023-05-20T10:01:51Z,4292264151,213,5.5,4292264143,56,Back,4292264147,141,5.6,4292264141,157,,4292264153,1,,4292264149,212,13.1,4292264145,140,34.0,,,,c3plg9ommu3i24xx3nfm6wbxm,Esther Laborde,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551473971,36,43,1,1,37,eqaszp3lzhffqt4f8hmzov72j,1,0,0,2023-05-20T10:01:51.679Z,2023-05-20T10:02:05Z,4292264555,144,49,,,,,,,,,,,,,,,,,,,,,,bwefhg110kbph4g04in7ynu38,Astrid Álvarez,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551473983,37,1,1,1,38,eqaszp3lzhffqt4f8hmzov72j,1,63,94.5,2023-05-20T10:01:52.590Z,2023-05-20T10:01:55Z,4292264227,212,9.0,4292264225,141,91.1,4292264221,140,54.7,4292264217,56,Left,4292264229,213,3.4,,,,,,,,,,bwefhg110kbph4g04in7ynu38,Astrid Álvarez,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551474007,38,1,1,1,41,eqaszp3lzhffqt4f8hmzov72j,1,54.7,91.1,2023-05-20T10:01:55.087Z,2023-05-20T10:02:02Z,4292264403,140,53.6,4292264405,141,98.1,4292264401,56,Left,4292264411,213,1.8,4292264409,212,4.9,,,,,,,,,,cklnfn4gt480hn4o3m3d979w,Lucía Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551474017,39,1,1,1,48,eqaszp3lzhffqt4f8hmzov72j,0,69.2,98.6,2023-05-20T10:02:02.271Z,2023-05-20T10:02:03Z,4292264467,56,Left,4292264471,141,100.0,4292264475,213,0.3,4292264469,140,74.5,4292264473,212,5.9,,,,,,,,,,9wa7byb078u86r3x5bvzgkogl,O. Oprea,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551474031,20,5,1,1,49,7mk4va7b2p6tnv2xjxcgjy8h6,1,24.9,-1.4,2023-05-20T10:02:03.611Z,2023-05-20T10:07:07Z,4292264577,233,40,4292264549,347,,4292264547,56,Back,,,,,,,,,,,,,,,,3u9vtcqa5td8weoufpzirruhg,Gema Soliveres,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551474019,40,5,1,1,49,eqaszp3lzhffqt4f8hmzov72j,0,75.1,101.4,2023-05-20T10:02:03.611Z,2023-05-20T10:02:06Z,4292264481,56,Left,4292264483,347,,4292264583,233,20,,,,,,,,,,,,,,,,9wa7byb078u86r3x5bvzgkogl,O. Oprea,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551474085,21,1,1,2,2,7mk4va7b2p6tnv2xjxcgjy8h6,0,24.3,0,2023-05-20T10:02:16.407Z,2023-05-20T10:02:18Z,4292264881,212,16.1,4292264873,107,,4292264877,140,38.8,4292264875,56,Back,4292264883,213,0.3,4292264879,141,6.2,,,,,,,c3plg9ommu3i24xx3nfm6wbxm,Esther Laborde,,,,,,,,,,,,,,,,,,,,,,,,,,,
