id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,keyPass,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/12/value,assist,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value
2490299843,5,1,1,0,14,b9ecgxh884j2ugjrxwvpym192,0,22.5,92.9,2022-12-11T11:01:09.859Z,2022-12-11T11:01:12Z,3940481365,56,Back,3940481371,212,26.1,3940481367,140,47.3,3940481373,213,0.1,3940481369,141,95.2,,,,,,,,,,8tmzjcaglix0qj8zy7yp8w7o,R. Carrasco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490299845,7,8,1,0,17,1qoqz1tyay060cj5aha7rt1lp,1,55.5,3.1,2022-12-11T11:01:12.866Z,2022-12-11T11:10:45Z,3940481383,56,Right,,,,,,,,,,,,,,,,,,,,,,cehjx04vym880gqogj4djdiad,Y. Giménez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490299865,6,5,1,0,18,b9ecgxh884j2ugjrxwvpym192,1,43.1,101.6,2022-12-11T11:01:13.347Z,2022-12-11T11:01:17Z,3940481463,56,Back,3940481465,347,,3940481475,233,8,,,,,,,,,,,,,,,,8tmzjcaglix0qj8zy7yp8w7o,R. Carrasco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490299851,8,5,1,0,18,1qoqz1tyay060cj5aha7rt1lp,0,56.9,-1.6,2022-12-11T11:01:13.347Z,2022-12-11T11:32:00Z,3940481415,347,,3940481497,233,6,3940481413,56,Right,,,,,,,,,,,,,,,,cehjx04vym880gqogj4djdiad,Y. Giménez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490299881,7,1,1,0,21,b9ecgxh884j2ugjrxwvpym192,1,43.9,100,2022-12-11T11:01:16.851Z,2022-12-11T11:01:22Z,3940481567,107,,3940481577,213,5.9,3940481571,140,62.9,3940481575,212,21.2,3940481569,56,Left,3940481573,141,91.2,,,,,,,8tmzjcaglix0qj8zy7yp8w7o,R. Carrasco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490299883,8,61,1,0,26,b9ecgxh884j2ugjrxwvpym192,0,62.9,91.2,2022-12-11T11:01:21.971Z,2022-12-11T11:01:22Z,3940481585,56,Left,,,,,,,,,,,,,,,,,,,,,,67kef1hzytkax2iyeg2il5nth,P. Hmírová,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490299887,9,1,1,0,27,1qoqz1tyay060cj5aha7rt1lp,0,26.4,11.7,2022-12-11T11:01:22.504Z,2022-12-11T11:01:23Z,3940481601,141,19.5,3940481605,213,0.3,3940481599,140,40.8,3940481595,3,,3940481603,212,16.0,3940481597,56,Back,,,,,,,cehjx04vym880gqogj4djdiad,Y. Giménez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490299895,9,1,1,0,30,b9ecgxh884j2ugjrxwvpym192,0,59,82.7,2022-12-11T11:01:25.875Z,2022-12-11T11:01:26Z,3940481653,213,2.9,3940481645,56,Back,3940481649,141,87.3,3940481647,140,45.6,3940481643,3,,3940481651,212,14.4,,,,,,,c60g2qtl13gydk9p2pqbbnsb8,A. Kühn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490299899,10,1,1,0,31,1qoqz1tyay060cj5aha7rt1lp,0,42.5,30.6,2022-12-11T11:01:26.225Z,2022-12-11T11:01:27Z,3940481669,213,6.0,3940481667,212,25.3,3940481663,140,65.5,3940481661,56,Right,3940481659,3,,3940481665,141,19.5,,,,,,,23cz0ftfc2rstsut0wkmntm8l,Paola Soldevila,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490299919,10,1,1,0,32,b9ecgxh884j2ugjrxwvpym192,0,42.2,83.3,2022-12-11T11:01:27.988Z,2022-12-11T11:01:32Z,3940481723,3,,3940481729,141,76.7,3940481725,56,Center,3940481733,213,5.9,3940481727,140,53.1,3940481731,212,12.3,,,,,,,aa93kg4nfvrpthvfkkofixwtm,Patri Ojeda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490299907,11,44,1,0,33,1qoqz1tyay060cj5aha7rt1lp,1,46,25.4,2022-12-11T11:01:28.465Z,2022-12-11T11:01:31Z,3940481691,285,,3940481689,56,Back,3940481751,233,11,,,,,,,,,,,,,,,,23cz0ftfc2rstsut0wkmntm8l,Paola Soldevila,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490299921,11,44,1,0,33,b9ecgxh884j2ugjrxwvpym192,0,54,74.6,2022-12-11T11:01:28.466Z,2022-12-11T11:01:32Z,3940481739,286,,3940481765,233,11,3940481737,56,Center,,,,,,,,,,,,,,,,c60g2qtl13gydk9p2pqbbnsb8,A. Kühn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490299913,12,1,1,0,33,1qoqz1tyay060cj5aha7rt1lp,1,45,27.1,2022-12-11T11:01:28.977Z,2022-12-11T11:01:30Z,3940481711,141,21.6,3940481707,56,Center,3940481709,140,63.0,3940481715,213,6.1,3940481705,3,,3940481713,212,19.3,,,,,,,23cz0ftfc2rstsut0wkmntm8l,Paola Soldevila,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490299915,13,49,1,0,35,1qoqz1tyay060cj5aha7rt1lp,1,63,21.6,2022-12-11T11:01:30.258Z,2022-12-11T11:01:30Z,,,,,,,,,,,,,,,,,,,,,,,,,79zpaj24j11e9aajt7vmjf88a,Estefa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490299923,14,1,1,0,35,1qoqz1tyay060cj5aha7rt1lp,0,63,21.6,2022-12-11T11:01:30.489Z,2022-12-11T11:01:31Z,3940481749,213,1.3,3940481747,212,27.0,3940481743,140,70.8,3940481741,56,Center,3940481745,141,59.4,,,,,,,,,,79zpaj24j11e9aajt7vmjf88a,Estefa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490299933,13,49,1,0,38,b9ecgxh884j2ugjrxwvpym192,1,24.3,48.4,2022-12-11T11:01:33.258Z,2022-12-11T11:49:50Z,,,,,,,,,,,,,,,,,,,,,,,,,8hmntjeezmx4ch9yeti4x9y50,Paula Romero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490299931,12,1,1,0,39,b9ecgxh884j2ugjrxwvpym192,1,24.4,48,2022-12-11T11:01:34.226Z,2022-12-11T11:49:56Z,3940481787,141,61.2,3940481783,56,Back,3940481793,213,2.7,3940481789,212,21.7,3940481785,140,5.6,,,,,,,,,,8hmntjeezmx4ch9yeti4x9y50,Paula Romero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490299939,14,1,1,0,40,b9ecgxh884j2ugjrxwvpym192,0,4.7,64.4,2022-12-11T11:01:35.954Z,2022-12-11T11:01:37Z,3940481823,1,,3940481819,212,37.8,3940481813,56,Back,3940481811,157,,3940481821,213,6.1,3940481815,140,40.0,3940481817,141,53.2,,,,16sc4hlsrq610rhfzi6m2squh,Z. Meršnik,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490299947,15,1,1,0,43,1qoqz1tyay060cj5aha7rt1lp,0,62.7,53.6,2022-12-11T11:01:38.800Z,2022-12-11T11:01:40Z,3940481853,140,72.0,3940481865,213,5.9,3940481857,141,48.5,3940481861,212,10.4,3940481849,56,Center,,,,,,,,,,4kqwr8xb2ydw2v32thgb5sk5w,Bicho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490299955,15,3,1,0,45,b9ecgxh884j2ugjrxwvpym192,1,32,52,2022-12-11T11:01:40.568Z,2022-12-11T11:01:42Z,3940481897,233,16,3940481893,56,Back,3940481895,285,,,,,,,,,,,,,,,,,470znxtt0sf52aav1o8s1hkdm,Sandra Castelló,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490299949,16,45,1,0,45,1qoqz1tyay060cj5aha7rt1lp,0,68,48,2022-12-11T11:01:40.568Z,2022-12-11T11:01:42Z,3940481873,286,,3940481901,233,15,3940481871,56,Center,,,,,,,,,,,,,,,,4kqwr8xb2ydw2v32thgb5sk5w,Bicho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490299969,16,1,1,0,46,b9ecgxh884j2ugjrxwvpym192,1,37.3,51.8,2022-12-11T11:01:41.827Z,2022-12-11T11:01:46Z,3940481929,140,45.3,3940481933,212,18.8,3940481927,56,Back,3940481931,141,27.1,3940481935,213,5.2,,,,,,,,,,470znxtt0sf52aav1o8s1hkdm,Sandra Castelló,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490299975,17,1,1,0,50,b9ecgxh884j2ugjrxwvpym192,1,45.3,27.1,2022-12-11T11:01:45.971Z,2022-12-11T11:01:47Z,3940481953,212,21.0,3940481951,141,6.9,3940481947,56,Right,3940481949,140,60.4,3940481955,213,5.6,,,,,,,,,,cyvjdizn0kqcocblmtvjfvzvu,Cristina Gey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490299977,18,1,1,0,52,b9ecgxh884j2ugjrxwvpym192,0,63.5,7.3,2022-12-11T11:01:47.650Z,2022-12-11T11:01:48Z,3940481965,212,11.1,3940481959,56,Right,3940481961,140,72.1,3940481963,141,16.7,3940481967,213,0.6,,,,,,,,,,8hmntjeezmx4ch9yeti4x9y50,Paula Romero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490299983,17,8,1,0,53,1qoqz1tyay060cj5aha7rt1lp,1,32.2,78.2,2022-12-11T11:01:49.041Z,2022-12-11T11:01:49Z,3940481975,56,Back,,,,,,,,,,,,,,,,,,,,,,23cz0ftfc2rstsut0wkmntm8l,Paola Soldevila,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490299987,18,49,1,0,56,1qoqz1tyay060cj5aha7rt1lp,1,24.6,78.1,2022-12-11T11:01:51.922Z,2022-12-11T11:01:58Z,,,,,,,,,,,,,,,,,,,,,,,,,8grsiemkt03k8c1g6am7vnxlh,F. Lara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490300001,19,1,1,0,57,1qoqz1tyay060cj5aha7rt1lp,1,24.6,78.1,2022-12-11T11:01:52.528Z,2022-12-11T11:02:01Z,3940482039,141,63.6,3940482035,56,Back,3940482037,140,33.5,3940482041,212,13.6,3940482043,213,5.5,,,,,,,,,,8grsiemkt03k8c1g6am7vnxlh,F. Lara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490300003,20,4,1,0,59,1qoqz1tyay060cj5aha7rt1lp,1,35.6,66.5,2022-12-11T11:01:54.289Z,2022-12-11T11:01:56Z,3940482053,265,,3940482047,13,,3940482051,152,,3940482055,286,,3940482071,233,19,3940482049,56,Back,,,,,,,49klmhzbsmlxnkp2w60y66sph,Sheila Guijarro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490299997,19,4,1,0,59,b9ecgxh884j2ugjrxwvpym192,0,64.4,33.5,2022-12-11T11:01:54.290Z,2022-12-11T11:01:56Z,3940482027,265,,3940482023,56,Center,3940482029,285,,3940482083,233,20,3940482025,152,,3940482021,13,,,,,,,,470znxtt0sf52aav1o8s1hkdm,Sandra Castelló,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490300063,21,1,1,1,27,1qoqz1tyay060cj5aha7rt1lp,1,33.8,65.4,2022-12-11T11:02:22.209Z,2022-12-11T11:02:25Z,3940482417,140,62.4,3940482421,212,35.5,3940482409,5,,3940482415,56,Left,3940482411,155,,3940482425,1,,3940482413,152,,3940482419,141,93.2,23cz0ftfc2rstsut0wkmntm8l,Paola Soldevila,3940482423,213,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490300065,22,61,1,1,27,1qoqz1tyay060cj5aha7rt1lp,0,61.8,93.2,2022-12-11T11:02:22.865Z,2022-12-11T11:10:39Z,3940482431,56,Left,,,,,,,,,,,,,,,,,,,,,,8grsiemkt03k8c1g6am7vnxlh,F. Lara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490300103,20,5,1,1,28,b9ecgxh884j2ugjrxwvpym192,1,26.4,-1.4,2022-12-11T11:02:23.747Z,2022-12-11T11:02:39Z,3940482629,347,,3940482633,233,23,3940482627,56,Back,,,,,,,,,,,,,,,,8hmntjeezmx4ch9yeti4x9y50,Paula Romero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490300067,23,5,1,1,28,1qoqz1tyay060cj5aha7rt1lp,0,73.6,101.4,2022-12-11T11:02:23.747Z,2022-12-11T11:32:01Z,3940482641,233,20,3940482433,56,Left,3940482435,347,,,,,,,,,,,,,,,,,8grsiemkt03k8c1g6am7vnxlh,F. Lara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490300109,21,1,1,1,44,b9ecgxh884j2ugjrxwvpym192,0,27.4,0,2022-12-11T11:02:39.330Z,2022-12-11T11:02:41Z,3940482665,56,Back,3940482671,212,18.9,3940482673,213,0.2,3940482663,107,,3940482669,141,5.1,3940482667,140,45.0,,,,,,,8hmntjeezmx4ch9yeti4x9y50,Paula Romero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490300115,24,1,1,1,46,1qoqz1tyay060cj5aha7rt1lp,1,58,95.1,2022-12-11T11:02:41.938Z,2022-12-11T11:02:43Z,3940482721,213,0,3940482709,3,,3940482715,140,71.2,3940482711,56,Left,3940482719,212,13.9,3940482717,141,95.1,,,,,,,8grsiemkt03k8c1g6am7vnxlh,F. Lara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490300117,25,1,1,1,48,1qoqz1tyay060cj5aha7rt1lp,0,71.2,95.1,2022-12-11T11:02:43.769Z,2022-12-11T11:02:44Z,3940482725,3,,3940482729,56,Left,3940482737,213,5.5,3940482731,140,75.5,3940482735,212,6.7,3940482727,168,,3940482733,141,87.8,,,,49klmhzbsmlxnkp2w60y66sph,Sheila Guijarro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490300139,22,1,1,1,50,b9ecgxh884j2ugjrxwvpym192,0,36,16.3,2022-12-11T11:02:45.602Z,2022-12-11T11:02:46Z,3940482813,212,13.2,3940482805,3,,3940482809,140,47.2,3940482815,213,5.8,3940482811,141,7.6,3940482807,56,Back,,,,,,,67kef1hzytkax2iyeg2il5nth,P. Hmírová,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490300147,26,1,1,1,51,1qoqz1tyay060cj5aha7rt1lp,0,57.1,90.2,2022-12-11T11:02:46.697Z,2022-12-11T11:02:47Z,3940482839,140,70.8,3940482835,3,,3940482837,56,Left,3940482845,213,6.0,3940482841,141,83.0,3940482843,212,15.2,,,,,,,8grsiemkt03k8c1g6am7vnxlh,F. Lara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490300161,23,1,1,1,53,b9ecgxh884j2ugjrxwvpym192,1,40.7,12.7,2022-12-11T11:02:48.354Z,2022-12-11T11:02:50Z,3940482917,212,8.1,3940482915,141,13.6,3940482909,3,,3940482911,56,Back,3940482913,140,48.4,3940482919,213,0.1,,,,,,,470znxtt0sf52aav1o8s1hkdm,Sandra Castelló,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490300163,24,61,1,1,55,b9ecgxh884j2ugjrxwvpym192,0,47.3,10.9,2022-12-11T11:02:50.515Z,2022-12-11T11:02:50Z,3940482923,56,Back,,,,,,,,,,,,,,,,,,,,,,eitv6t0xve84dgqlxutee0ys4,Bárbara López,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490300173,27,49,1,1,57,1qoqz1tyay060cj5aha7rt1lp,1,54.6,92.3,2022-12-11T11:02:53.016Z,2022-12-11T11:02:53Z,,,,,,,,,,,,,,,,,,,,,,,,,4kqwr8xb2ydw2v32thgb5sk5w,Bicho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490300179,28,1,1,1,58,1qoqz1tyay060cj5aha7rt1lp,0,48,95.6,2022-12-11T11:02:53.617Z,2022-12-11T11:02:55Z,3940483015,233,25,3940482989,140,47.1,3940483013,236,,3940483019,286,,3940482987,56,Back,3940482993,212,1.0,3940482991,141,95.9,3940482995,213,2.9,4kqwr8xb2ydw2v32thgb5sk5w,Bicho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490300183,25,74,1,1,58,b9ecgxh884j2ugjrxwvpym192,1,54.8,4.4,2022-12-11T11:02:53.618Z,2022-12-11T11:31:54Z,3940483009,56,Right,3940483021,233,28,3940483011,285,,,,,,,,,,,,,,,,,1vcx3sprpnorl4q43abs8iuei,María Ruiz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490300189,26,5,1,1,59,b9ecgxh884j2ugjrxwvpym192,0,56.6,-1.2,2022-12-11T11:02:54.561Z,2022-12-11T11:32:01Z,3940483043,347,,3940483387,233,29,3940483041,56,Right,,,,,,,,,,,,,,,,1vcx3sprpnorl4q43abs8iuei,María Ruiz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490300253,29,5,1,1,59,1qoqz1tyay060cj5aha7rt1lp,1,43.4,101.2,2022-12-11T11:02:54.561Z,2022-12-11T11:03:12Z,3940483371,56,Back,3940483373,347,,3940483379,233,26,,,,,,,,,,,,,,,,4kqwr8xb2ydw2v32thgb5sk5w,Bicho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490300267,30,1,1,2,16,1qoqz1tyay060cj5aha7rt1lp,1,37.1,100,2022-12-11T11:03:11.672Z,2022-12-11T11:03:16Z,3940483465,56,Left,3940483475,1,,3940483471,212,23.7,3940483473,213,6.1,3940483463,107,,3940483469,141,96.6,3940483467,140,59.4,,,,8grsiemkt03k8c1g6am7vnxlh,F. Lara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490300271,31,1,1,2,21,1qoqz1tyay060cj5aha7rt1lp,0,54.7,98.1,2022-12-11T11:03:16.184Z,2022-12-11T11:03:16Z,3940483487,140,68.5,3940483489,141,94.4,3940483493,213,6.1,3940483485,56,Left,3940483491,212,14.7,,,,,,,,,,49klmhzbsmlxnkp2w60y66sph,Sheila Guijarro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490300289,27,1,1,2,23,b9ecgxh884j2ugjrxwvpym192,0,33.7,8.2,2022-12-11T11:03:18.114Z,2022-12-11T11:03:20Z,3940483599,212,40.8,3940483593,56,Right,3940483601,213,0.1,3940483603,1,,3940483591,157,,3940483595,140,72.5,3940483597,141,11.3,,,,6ufssidf65zo52ru9q644hq3u,LaiaBallesté,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490300293,32,43,1,2,25,1qoqz1tyay060cj5aha7rt1lp,1,0,0,2022-12-11T11:03:20.128Z,2022-12-11T11:03:21Z,3940483637,144,49,,,,,,,,,,,,,,,,,,,,,,8grsiemkt03k8c1g6am7vnxlh,F. Lara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490300323,33,1,1,2,27,1qoqz1tyay060cj5aha7rt1lp,1,30,91.7,2022-12-11T11:03:22.784Z,2022-12-11T11:03:27Z,3940483741,212,31.6,3940483737,140,10.0,3940483743,213,4.0,3940483739,141,57.0,3940483735,56,Back,,,,,,,,,,8grsiemkt03k8c1g6am7vnxlh,F. Lara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
