id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,keyPass,qualifier/9/value,qualifier/8/value,qualifier/12/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/15/value,assist,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value
2527668183,4,1,1,0,14,bop6aslxmwvzsapdxsw3xbvfg,1,72.2,0,2023-04-02T16:00:57.942Z,2023-04-02T16:01:03Z,4158565093,213,1.1,4158565089,141,21.9,4158565087,140,79.5,4158565091,212,18.0,4158565083,107,,4158565085,56,Center,,,,,,,5h9k65zukry196snla3xgmh91,Marta Torrejón,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527668193,5,50,1,0,19,bop6aslxmwvzsapdxsw3xbvfg,1,87,18.8,2023-04-02T16:01:02.884Z,2023-04-02T16:01:08Z,4158565113,56,Right,4158565457,233,8,4158565115,286,,,,,,,,,,,,,,,,,dzhvgrdkl4nuj8z4fd9to0ag9,Geyse Ferreira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527668241,8,7,1,0,19,eqaszp3lzhffqt4f8hmzov72j,1,13,81.2,2023-04-02T16:01:02.885Z,2023-04-02T16:01:08Z,4158565427,233,5,4158565385,56,Back,4158565387,285,,,,,,,,,,,,,,,,,comno008m9p6kg2cxtbc7suwa,Nerea Vicente,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527668245,9,61,1,0,24,eqaszp3lzhffqt4f8hmzov72j,1,20.4,79,2023-04-02T16:01:07.838Z,2023-04-02T16:01:08Z,4158565421,56,Back,,,,,,,,,,,,,,,,,,,,,,cklnfn4gt480hn4o3m3d979w,Lucía Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527668299,10,1,1,0,25,eqaszp3lzhffqt4f8hmzov72j,0,14.2,75.3,2023-04-02T16:01:08.816Z,2023-04-02T16:57:37Z,4158565715,56,Back,4158565721,212,40.4,4158565713,157,,4158565717,140,48.9,4158565719,141,100.0,4158565725,1,,4158565723,213,0.4,,,,c4bthgzk7mykmnkyn4142i3v8,Judith Caravaca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527668249,6,5,1,0,26,bop6aslxmwvzsapdxsw3xbvfg,1,54.8,-1.6,2023-04-02T16:01:09.796Z,2023-04-02T16:57:34Z,4158565789,233,11,4158565431,56,Right,4158565433,347,,,,,,,,,,,,,,,,,dzhvgrdkl4nuj8z4fd9to0ag9,Geyse Ferreira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527668305,11,5,1,0,26,eqaszp3lzhffqt4f8hmzov72j,0,45.2,101.6,2023-04-02T16:01:09.796Z,2023-04-02T16:58:38Z,4158565827,233,6,4158565745,347,,4158565743,56,Back,,,,,,,,,,,,,,,,c4bthgzk7mykmnkyn4142i3v8,Judith Caravaca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527668417,7,1,1,0,32,bop6aslxmwvzsapdxsw3xbvfg,1,58.6,0,2023-04-02T16:01:15.157Z,2023-04-02T16:01:17Z,4158566429,213,1.4,4158566421,56,Right,4158566419,107,,4158566425,141,20.7,4158566423,140,61.4,4158566427,212,15.7,,,,,,,5h9k65zukry196snla3xgmh91,Marta Torrejón,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527668445,8,1,1,0,34,bop6aslxmwvzsapdxsw3xbvfg,1,61.2,18,2023-04-02T16:01:17.572Z,2023-04-02T18:03:53Z,4158566555,56,Right,4158566559,141,5.9,4158566563,212,9.1,4158566567,213,4.3,4158566557,140,57.4,,,,,,,,,,8h7r4d4z2gjne58xwu3koiok5,K. Walsh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527668535,9,1,1,0,36,bop6aslxmwvzsapdxsw3xbvfg,1,54.1,7.1,2023-04-02T16:01:19.909Z,2023-04-02T16:01:24Z,4158567107,56,Back,4158567113,212,30.5,4158567111,141,14.1,4158567109,140,25.4,4158567115,213,3.0,,,,,,,,,,5h9k65zukry196snla3xgmh91,Marta Torrejón,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527668613,10,1,1,0,41,bop6aslxmwvzsapdxsw3xbvfg,1,23.8,13.8,2023-04-02T16:01:24.164Z,2023-04-02T16:01:28Z,4158567493,140,7.4,4158567495,141,34.6,4158567497,212,22.3,4158567491,56,Back,4158567499,213,2.5,,,,,,,,,,3kfxvwa38a7oq0d126jm4o9ka,Laia Codina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527668639,11,1,1,0,45,bop6aslxmwvzsapdxsw3xbvfg,0,9.5,32.1,2023-04-02T16:01:28.549Z,2023-04-02T16:01:33Z,4158567677,1,,4158567665,157,,4158567669,140,48.2,4158567671,141,24.3,4158567673,212,41.0,4158567667,56,Back,4158567675,213,6.2,,,,7yd1zxbm6jnvxhmk1v2xyh9m1,Cata Coll,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527668681,12,1,1,0,48,eqaszp3lzhffqt4f8hmzov72j,1,59.3,68.1,2023-04-02T16:01:31.417Z,2023-04-02T16:01:33Z,4158567901,56,Back,4158567909,212,13.2,4158567907,141,71.4,4158567899,3,,4158567911,213,3.0,4158567905,140,46.9,,,,,,,4jz2cnk91to6lp7cujbzhnwq2,Lena Pérez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527668685,13,49,1,0,49,eqaszp3lzhffqt4f8hmzov72j,1,46.9,71.4,2023-04-02T16:01:32.904Z,2023-04-02T16:01:33Z,,,,,,,,,,,,,,,,,,,,,,,,,comno008m9p6kg2cxtbc7suwa,Nerea Vicente,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527668713,14,1,1,0,50,eqaszp3lzhffqt4f8hmzov72j,0,46.9,71.4,2023-04-02T16:01:33.433Z,2023-04-02T16:01:35Z,4158568091,140,54.5,4158568087,157,,4158568099,1,,4158568097,213,5.2,4158568089,56,Center,4158568093,141,47.5,4158568095,212,18.1,,,,comno008m9p6kg2cxtbc7suwa,Nerea Vicente,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527668751,12,1,1,0,52,bop6aslxmwvzsapdxsw3xbvfg,0,44.8,48.5,2023-04-02T16:01:35.317Z,2023-04-02T16:01:39Z,4158568287,141,59.7,4158568291,213,2.2,4158568289,212,9.5,4158568285,140,39.4,4158568283,56,Back,4158568281,3,,,,,,,,9t2pn6dp6w38b169a5qo9c60a,Bruna Vilamala,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527668795,15,1,1,0,55,eqaszp3lzhffqt4f8hmzov72j,0,55.2,36.9,2023-04-02T16:01:38.553Z,2023-04-02T16:01:41Z,4158568517,212,28.8,4158568519,213,5.1,4158568515,141,0.0,4158568511,56,Right,4158568513,140,66.5,,,,,,,,,,de1rbqfoaq2wyrd2781bxqqc5,Kuki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527668811,13,5,1,0,58,bop6aslxmwvzsapdxsw3xbvfg,1,35.8,101.8,2023-04-02T16:01:41.466Z,2023-04-02T16:58:39Z,4158568593,56,Back,4158568613,233,16,4158568595,347,,,,,,,,,,,,,,,,,9t2pn6dp6w38b169a5qo9c60a,Bruna Vilamala,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527668799,16,5,1,0,58,eqaszp3lzhffqt4f8hmzov72j,0,64.2,-1.8,2023-04-02T16:01:41.466Z,2023-04-02T16:01:43Z,4158568533,56,Right,4158568535,347,,4158568627,233,13,,,,,,,,,,,,,,,,de1rbqfoaq2wyrd2781bxqqc5,Kuki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527668897,14,1,1,1,3,bop6aslxmwvzsapdxsw3xbvfg,1,38.1,100,2023-04-02T16:01:46.021Z,2023-04-02T16:01:48Z,4158569007,56,Back,4158569013,212,20.0,4158569011,141,90.5,4158569015,213,3.5,4158569009,140,20.6,4158569005,107,,,,,,,,f0cwpq45aa7b5de10j9skw44p,Nuria Rábano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527668939,15,1,1,1,5,bop6aslxmwvzsapdxsw3xbvfg,1,19.8,80.5,2023-04-02T16:01:48.598Z,2023-04-02T16:01:51Z,4158569161,56,Back,4158569163,140,3.6,4158569165,141,57.2,4158569169,213,3.9,4158569167,212,23.2,,,,,,,,,,3ruj0we4jma5m60xumyoir1ii,Jana Fernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527668981,16,1,1,1,8,bop6aslxmwvzsapdxsw3xbvfg,1,3.6,57.2,2023-04-02T16:01:51.269Z,2023-04-02T16:01:53Z,4158569435,212,9.5,4158569433,141,59.6,4158569437,213,0.2,4158569429,56,Back,4158569431,140,12.5,,,,,,,,,,7yd1zxbm6jnvxhmk1v2xyh9m1,Cata Coll,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527669025,17,1,1,1,10,bop6aslxmwvzsapdxsw3xbvfg,1,12.5,59.6,2023-04-02T16:01:53.542Z,2023-04-02T16:01:56Z,4158569695,213,1.8,4158569687,141,76.3,4158569691,212,11.7,4158569677,56,Back,4158569681,140,9.8,,,,,,,,,,8h7r4d4z2gjne58xwu3koiok5,K. Walsh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527669109,18,1,1,1,13,bop6aslxmwvzsapdxsw3xbvfg,1,9.9,76.3,2023-04-02T16:01:56.390Z,2023-04-02T16:02:01Z,4158570171,212,19.3,4158570173,213,0.4,4158570167,140,26.6,4158570165,56,Back,4158570169,141,88.3,,,,,,,,,,3ruj0we4jma5m60xumyoir1ii,Jana Fernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527669115,19,1,1,1,16,bop6aslxmwvzsapdxsw3xbvfg,0,28.9,90.2,2023-04-02T16:01:59.254Z,2023-04-02T16:02:08Z,4158570207,141,77.0,4158570203,56,Back,4158570211,213,4.5,4158570205,140,26.7,4158570209,212,9.3,,,,,,,,,,7mehm5v7egyc1r4qioexklbmc,Vicky López,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527669207,20,50,1,1,16,bop6aslxmwvzsapdxsw3xbvfg,1,23.9,77.6,2023-04-02T16:01:59.993Z,2023-04-02T18:03:52Z,4158570593,56,Back,4158570595,285,,4158571021,233,17,,,,,,,,,,,,,,,,3kfxvwa38a7oq0d126jm4o9ka,Laia Codina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527669133,17,7,1,1,16,eqaszp3lzhffqt4f8hmzov72j,1,76.1,22.4,2023-04-02T16:01:59.994Z,2023-04-02T16:02:09Z,4158570281,286,,4158570969,233,20,4158570279,56,Center,,,,,,,,,,,,,,,,de1rbqfoaq2wyrd2781bxqqc5,Kuki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527669143,18,49,1,1,18,eqaszp3lzhffqt4f8hmzov72j,1,77.4,17.9,2023-04-02T16:02:01.945Z,2023-04-02T16:02:02Z,,,,,,,,,,,,,,,,,,,,,,,,,1saqhw307zho8fyokoav1j6s4,Marina Martí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527669197,19,1,1,1,19,eqaszp3lzhffqt4f8hmzov72j,1,77.4,17.9,2023-04-02T16:02:02.218Z,2023-04-02T16:02:04Z,4158570553,141,5.3,4158570555,212,12.4,4158570549,56,Right,4158570557,213,3.9,4158570551,140,68.9,,,,,,,,,,1saqhw307zho8fyokoav1j6s4,Marina Martí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527669295,20,1,1,1,21,eqaszp3lzhffqt4f8hmzov72j,1,70,5.3,2023-04-02T16:02:04.842Z,2023-04-02T16:02:11Z,4158571109,212,50.0,4158571113,1,,4158571101,155,,4158571099,2,,4158571105,140,91.6,4158571111,213,1.1,4158571103,56,Center,4158571107,141,70.8,5zfnimycb0516oj3frebpisk4,Carmen Fresneda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527669367,21,1,1,1,28,eqaszp3lzhffqt4f8hmzov72j,0,91.9,85.3,2023-04-02T16:02:11.451Z,2023-04-02T16:02:15Z,4158571479,56,Right,4158571487,213,4.9,4158571485,212,47.4,4158571483,141,17.1,4158571475,2,,4158571489,1,,4158571477,155,,4158571481,140,100.0,1ezefmix2gldcaoz0cdplw3x1,Jade Boho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527669363,21,5,1,1,32,bop6aslxmwvzsapdxsw3xbvfg,1,-1.1,80.1,2023-04-02T16:02:15.558Z,2023-04-02T16:02:16Z,4158571459,56,Back,4158571593,233,22,4158571461,346,,,,,,,,,,,,,,,,,5h9k65zukry196snla3xgmh91,Marta Torrejón,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527669369,22,5,1,1,32,eqaszp3lzhffqt4f8hmzov72j,0,101.1,19.9,2023-04-02T16:02:15.558Z,2023-04-02T16:58:39Z,4158571491,56,Right,4158571493,346,,4158571601,233,21,,,,,,,,,,,,,,,,1ezefmix2gldcaoz0cdplw3x1,Jade Boho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527669793,22,1,1,1,55,bop6aslxmwvzsapdxsw3xbvfg,1,4.4,47.9,2023-04-02T16:02:38.136Z,2023-04-02T16:02:42Z,4158573897,140,48.5,4158573901,212,46.5,4158573895,56,Back,4158573893,124,,4158573909,74,,4158573903,213,6.2,4158573899,141,41.8,4158573905,1,,7yd1zxbm6jnvxhmk1v2xyh9m1,Cata Coll,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527669799,23,44,1,1,59,bop6aslxmwvzsapdxsw3xbvfg,1,50.2,44,2023-04-02T16:02:42.507Z,2023-04-02T16:03:08Z,4158576023,233,23,4158573919,56,Center,4158576027,286,,,,,,,,,,,,,,,,,dzhvgrdkl4nuj8z4fd9to0ag9,Geyse Ferreira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527670051,23,44,1,1,59,eqaszp3lzhffqt4f8hmzov72j,0,49.8,56,2023-04-02T16:02:42.508Z,2023-04-02T16:03:08Z,4158575259,285,,4158575257,56,Back,4158576041,233,23,,,,,,,,,,,,,,,,c4bthgzk7mykmnkyn4142i3v8,Judith Caravaca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527669809,24,1,1,1,59,bop6aslxmwvzsapdxsw3xbvfg,0,48.5,41.9,2023-04-02T16:02:42.840Z,2023-04-02T16:02:44Z,4158574009,141,42.5,4158574001,3,,4158574013,213,0.0,4158574005,56,Center,4158574003,168,,4158574011,212,14.5,4158574007,140,62.3,,,,dzhvgrdkl4nuj8z4fd9to0ag9,Geyse Ferreira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527669973,25,1,1,2,6,bop6aslxmwvzsapdxsw3xbvfg,1,29.2,32.7,2023-04-02T16:02:49.944Z,2023-04-02T16:02:52Z,4158574837,141,11.9,4158574833,56,Back,4158574835,140,31.1,4158574831,3,,4158574841,213,4.9,4158574839,212,14.3,,,,,,,3kfxvwa38a7oq0d126jm4o9ka,Laia Codina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527669987,26,1,1,2,9,bop6aslxmwvzsapdxsw3xbvfg,0,29.7,7.4,2023-04-02T16:02:52.775Z,2023-04-02T16:02:54Z,4158574951,213,0.4,4158574931,56,Back,4158574943,212,12.7,4158574935,140,40.9,4158574939,141,14.4,,,,,,,,,,5h9k65zukry196snla3xgmh91,Marta Torrejón,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527670099,24,1,1,2,17,eqaszp3lzhffqt4f8hmzov72j,0,67.5,76.7,2023-04-02T16:03:00.075Z,2023-04-02T16:03:01Z,4158575557,56,Center,4158575571,1,,4158575567,212,35.7,4158575569,213,6.3,4158575555,155,,4158575561,140,100.0,4158575563,141,76.0,,,,cklnfn4gt480hn4o3m3d979w,Lucía Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527670105,25,5,1,2,17,eqaszp3lzhffqt4f8hmzov72j,0,101.6,80.2,2023-04-02T16:03:00.465Z,2023-04-02T16:58:39Z,4158575577,56,Left,4158575635,233,27,4158575579,346,,,,,,,,,,,,,,,,,cklnfn4gt480hn4o3m3d979w,Lucía Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527670073,27,5,1,2,17,bop6aslxmwvzsapdxsw3xbvfg,1,-1.6,19.8,2023-04-02T16:03:00.465Z,2023-04-02T16:57:41Z,4158575615,233,25,4158575391,346,,4158575389,56,Back,,,,,,,,,,,,,,,,5h9k65zukry196snla3xgmh91,Marta Torrejón,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527670347,28,1,1,2,25,bop6aslxmwvzsapdxsw3xbvfg,1,3.7,56.6,2023-04-02T16:03:08.688Z,2023-04-02T17:00:02Z,4158576929,141,48.1,4158576931,212,23.8,4158576919,124,,4158576933,213,6.0,4158576923,56,Back,4158576927,140,25.7,4158576937,237,,,,,7yd1zxbm6jnvxhmk1v2xyh9m1,Cata Coll,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527670349,29,61,1,2,27,bop6aslxmwvzsapdxsw3xbvfg,0,25.7,48.1,2023-04-02T16:03:10.736Z,2023-04-02T17:00:15Z,4158576943,56,Back,,,,,,,,,,,,,,,,,,,,,,8h7r4d4z2gjne58xwu3koiok5,K. Walsh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527677759,79,1,1,2,30,eqaszp3lzhffqt4f8hmzov72j,0,65.8,50,2023-04-02T16:03:13.701Z,2023-04-02T17:00:17Z,4158617105,213,0.1,4158617097,56,Center,4158617101,141,51.2,4158617103,212,12.0,4158618139,189,,4158617099,140,77.2,,,,,,,de1rbqfoaq2wyrd2781bxqqc5,Kuki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527677259,78,15,1,2,31,eqaszp3lzhffqt4f8hmzov72j,1,80.4,50.1,2023-04-02T16:03:14.012Z,2023-04-02T16:50:02Z,4158615531,146,81.9,4158614501,18,,4158615529,103,8.3,4158795493,215,,4158615527,102,52.6,4158615019,82,,4158615535,230,98.6,4158795491,76,,1ezefmix2gldcaoz0cdplw3x1,Jade Boho,4158615015,20,4158614499,22,4158615537,231,50.2,4158614507,56,Center,4158795495,458,4158618089,233,30,4158615533,147,50.5,,,,,,,,,,,,,,,,,,,
