id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/9/value,qualifier/8/value,keyPass,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,assist,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/14/value,qualifier/17/value,qualifier/15/value
2514986545,5,49,1,0,10,4vvf3sulx3a61fiyaarjdndjs,1,23.5,67.8,2023-03-04T12:59:16.230Z,2023-03-04T12:59:16Z,,,,,,,,,,,,,,,,,,,,,,,,,5onfamqh0uteez2wtx463dknp,Laura Domínguez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514986557,6,1,1,0,11,4vvf3sulx3a61fiyaarjdndjs,0,23.7,88.9,2023-03-04T12:59:17.318Z,2023-03-04T12:59:17Z,4070593827,213,5.7,4070593821,140,37.7,4070593825,212,17.1,4070593817,157,,4070593819,56,Back,4070593823,141,76.0,4070593829,1,,,,,5onfamqh0uteez2wtx463dknp,Laura Domínguez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514986563,7,1,1,0,12,7mk4va7b2p6tnv2xjxcgjy8h6,0,58.7,19.4,2023-03-04T12:59:18.645Z,2023-03-04T12:59:19Z,4070593847,3,,4070593865,213,6.0,4070593863,212,17.3,4070593855,140,74.6,4070593859,141,12.6,4070593851,56,Right,,,,,,,8vwiezkux2gxs99ziy7x69fu2,Elba Vergés,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514986571,7,61,1,0,15,4vvf3sulx3a61fiyaarjdndjs,1,33.5,74.9,2023-03-04T12:59:20.769Z,2023-03-04T12:59:20Z,4070593897,56,Back,,,,,,,,,,,,,,,,,,,,,,cyqlcyzogla6wql5pms4i02d,F. Bonsegundo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514986587,8,49,1,0,17,7mk4va7b2p6tnv2xjxcgjy8h6,1,70.2,30.4,2023-03-04T12:59:22.901Z,2023-03-04T12:59:23Z,,,,,,,,,,,,,,,,,,,,,,,,,5q1oexaovibgn83v5kmjfanvu,Ornella Vignola,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514986605,9,1,1,0,17,7mk4va7b2p6tnv2xjxcgjy8h6,1,70.7,30.1,2023-03-04T12:59:23.028Z,2023-03-04T12:59:25Z,4070594049,141,45.2,4070594051,212,20.0,4070594045,56,Center,4070594047,140,54.3,4070594053,213,2.6,,,,,,,,,,5q1oexaovibgn83v5kmjfanvu,Ornella Vignola,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514986627,10,1,1,0,19,7mk4va7b2p6tnv2xjxcgjy8h6,1,54.9,46.1,2023-03-04T12:59:25.077Z,2023-03-04T12:59:29Z,4070594165,56,Back,4070594171,212,20.2,4070594169,141,74.5,4070594173,213,1.9,4070594167,140,49.4,,,,,,,,,,6lruud03b1so5uyjduuthtuj9,Miriam Diéguez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514986645,11,1,1,0,23,7mk4va7b2p6tnv2xjxcgjy8h6,0,54.7,74.8,2023-03-04T12:59:29.525Z,2023-03-04T12:59:31Z,4070594291,213,0.1,4070594283,56,Left,4070594287,141,79.3,4070594289,212,24.2,4070594285,140,77.6,,,,,,,,,,q3xvi1pbz5hmr6zw6np6v4yd,C. Sáez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514986649,8,1,1,0,26,4vvf3sulx3a61fiyaarjdndjs,0,16.2,17,2023-03-04T12:59:32.308Z,2023-03-04T12:59:32Z,4070594315,140,23.9,4070594323,1,,4070594319,212,8.3,4070594311,157,,4070594317,141,14.4,4070594313,56,Back,4070594321,213,6.1,,,,z2pihtvpr5ei4ip9z9jtqn6x,A. Cometti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514986653,12,61,1,0,27,7mk4va7b2p6tnv2xjxcgjy8h6,1,75.4,78.5,2023-03-04T12:59:33.342Z,2023-03-04T12:59:33Z,4070594335,56,Center,,,,,,,,,,,,,,,,,,,,,,5q1oexaovibgn83v5kmjfanvu,Ornella Vignola,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514986723,9,5,1,0,27,4vvf3sulx3a61fiyaarjdndjs,1,24.9,-1.2,2023-03-04T12:59:33.477Z,2023-03-04T12:59:44Z,4070594687,233,13,4070594679,56,Back,4070594685,347,,,,,,,,,,,,,,,,,z2pihtvpr5ei4ip9z9jtqn6x,A. Cometti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514986667,13,5,1,0,27,7mk4va7b2p6tnv2xjxcgjy8h6,0,75.1,101.2,2023-03-04T12:59:33.477Z,2023-03-04T13:12:56Z,4070594389,56,Left,4070594691,233,9,4070594391,347,,,,,,,,,,,,,,,,,5q1oexaovibgn83v5kmjfanvu,Ornella Vignola,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514986731,10,1,1,0,38,4vvf3sulx3a61fiyaarjdndjs,1,24.3,0,2023-03-04T12:59:44.341Z,2023-03-04T12:59:45Z,4070594727,140,35.0,4070594733,213,0.7,4070594725,56,Back,4070594731,212,14.7,4070594723,107,,4070594729,141,12.3,,,,,,,z2pihtvpr5ei4ip9z9jtqn6x,A. Cometti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514986733,11,1,1,0,39,4vvf3sulx3a61fiyaarjdndjs,1,35,12.4,2023-03-04T12:59:45.590Z,2023-03-04T12:59:47Z,4070594739,140,19.8,4070594743,212,16.4,4070594745,213,3.4,4070594737,56,Back,4070594741,141,6.6,,,,,,,,,,a88r8d1jd5r928pvskginyiqy,R. Kundananji,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514986757,12,1,1,0,41,4vvf3sulx3a61fiyaarjdndjs,1,19.8,6.6,2023-03-04T12:59:47.094Z,2023-03-04T12:59:48Z,4070594879,140,24.6,4070594883,141,20.1,4070594887,212,10.5,4070594889,213,1.1,4070594877,56,Back,,,,,,,,,,z2pihtvpr5ei4ip9z9jtqn6x,A. Cometti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514986759,13,61,1,0,43,4vvf3sulx3a61fiyaarjdndjs,0,26.3,21.4,2023-03-04T12:59:48.792Z,2023-03-04T12:59:49Z,4070594893,56,Back,,,,,,,,,,,,,,,,,,,,,,31q50ese977zfgiwi9bc1ehre,Ana González,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514986763,14,49,1,0,44,7mk4va7b2p6tnv2xjxcgjy8h6,1,58.7,67.2,2023-03-04T12:59:49.860Z,2023-03-04T12:59:49Z,,,,,,,,,,,,,,,,,,,,,,,,,8vwiezkux2gxs99ziy7x69fu2,Elba Vergés,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514986771,15,1,1,0,44,7mk4va7b2p6tnv2xjxcgjy8h6,0,58.7,67.2,2023-03-04T12:59:50.039Z,2023-03-04T12:59:50Z,4070594929,213,0.0,4070594921,56,Center,4070594925,141,68.2,4070594923,140,72.7,4070594927,212,14.7,,,,,,,,,,8vwiezkux2gxs99ziy7x69fu2,Elba Vergés,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514986783,14,49,1,0,46,4vvf3sulx3a61fiyaarjdndjs,1,31.8,30.6,2023-03-04T12:59:52.294Z,2023-03-04T12:59:52Z,,,,,,,,,,,,,,,,,,,,,,,,,31q50ese977zfgiwi9bc1ehre,Ana González,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514986807,15,1,1,0,48,4vvf3sulx3a61fiyaarjdndjs,0,36.1,37.3,2023-03-04T12:59:53.765Z,2023-03-04T12:59:59Z,4070595093,56,Center,4070595103,1,,4070595099,212,74.2,4070595097,141,78.8,4070595101,213,0.4,4070595095,140,100.0,,,,,,,31q50ese977zfgiwi9bc1ehre,Ana González,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514986803,16,5,1,0,53,7mk4va7b2p6tnv2xjxcgjy8h6,1,-1.3,19.9,2023-03-04T12:59:59.012Z,2023-03-04T13:00:00Z,4070595067,56,Back,4070595125,233,16,4070595069,346,,,,,,,,,,,,,,,,,epgai2aff40j82jb3gumaehka,Jana Henseler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514986809,16,5,1,0,53,4vvf3sulx3a61fiyaarjdndjs,0,101.3,80.1,2023-03-04T12:59:59.012Z,2023-03-04T13:12:56Z,4070595107,56,Left,4070595129,233,16,4070595109,346,,,,,,,,,,,,,,,,,31q50ese977zfgiwi9bc1ehre,Ana González,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514986943,17,1,1,1,18,7mk4va7b2p6tnv2xjxcgjy8h6,0,5.1,44,2023-03-04T13:00:24.132Z,2023-03-04T13:00:27Z,4070595887,141,41.6,4070595885,140,60.0,4070595893,213,6.3,4070595881,124,,4070595883,56,Center,4070595895,1,,4070595897,74,,4070595889,212,57.7,epgai2aff40j82jb3gumaehka,Jana Henseler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514986951,17,49,1,1,22,4vvf3sulx3a61fiyaarjdndjs,1,47.2,55.6,2023-03-04T13:00:28.471Z,2023-03-04T13:00:28Z,,,,,,,,,,,,,,,,,,,,,,,,,51t40jr0wwgmuya85pnhjgx2i,Lauren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514986963,18,1,1,1,22,4vvf3sulx3a61fiyaarjdndjs,1,47.1,55.1,2023-03-04T13:00:28.694Z,2023-03-04T13:00:31Z,4070595993,56,Left,4070595999,212,22.9,4070596001,213,0.9,4070595997,141,80.7,4070595995,140,61.3,,,,,,,,,,51t40jr0wwgmuya85pnhjgx2i,Lauren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514986993,19,1,1,1,25,4vvf3sulx3a61fiyaarjdndjs,1,60.8,81.4,2023-03-04T13:00:31.734Z,2023-03-04T13:02:34Z,4070596127,56,Center,4070596135,141,59.7,4070596143,213,5.2,4070596131,140,68.0,4070596139,212,16.6,,,,,,,,,,5onfamqh0uteez2wtx463dknp,Laura Domínguez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514987017,20,1,1,1,30,4vvf3sulx3a61fiyaarjdndjs,1,70.8,65.5,2023-03-04T13:00:36.246Z,2023-03-04T13:02:40Z,4070596263,212,25.4,4070596259,140,84.0,4070596257,56,Center,4070596265,213,5.3,4070596261,141,34.2,,,,,,,,,,cyqlcyzogla6wql5pms4i02d,F. Bonsegundo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514987035,21,1,1,1,33,4vvf3sulx3a61fiyaarjdndjs,1,87.4,31.7,2023-03-04T13:00:39.446Z,2023-03-04T13:00:41Z,4070596339,213,4.5,4070596333,140,85.0,4070596331,56,Right,4070596335,141,15.8,4070596337,212,11.1,,,,,,,,,,e4glbrjataxggtxf953n1jsnp,G. Chanda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514987043,22,1,1,1,35,4vvf3sulx3a61fiyaarjdndjs,0,87.9,13.2,2023-03-04T13:00:41.495Z,2023-03-04T13:48:20Z,4070608483,155,,4070596369,56,Center,4070596371,140,91.5,4070596377,212,29.7,4070596373,141,56.5,4070608481,2,,4070596381,213,1.4,,,,5z6z0sw5jlr432mdo2yu5riay,Itziar Pinillos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514987049,18,44,1,1,36,7mk4va7b2p6tnv2xjxcgjy8h6,1,5.8,43.5,2023-03-04T13:00:42.659Z,2023-03-04T13:00:46Z,4070596421,285,,4070596537,233,24,4070596419,56,Back,,,,,,,,,,,,,,,,d2at1haixfnekibqj89y4nxed,O. Ohale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514987073,24,44,1,1,36,4vvf3sulx3a61fiyaarjdndjs,0,94.2,56.5,2023-03-04T13:00:42.660Z,2023-03-04T13:00:46Z,4070596553,233,18,4070596523,286,,4070596521,56,Center,,,,,,,,,,,,,,,,a88r8d1jd5r928pvskginyiqy,R. Kundananji,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514987069,23,1,1,1,36,4vvf3sulx3a61fiyaarjdndjs,0,85,15.7,2023-03-04T13:00:42.669Z,2023-03-04T13:00:45Z,4070596511,140,92.3,4070596507,155,,4070596515,212,28.5,4070596505,2,,4070596513,141,56.1,4070596509,56,Center,4070596517,213,1.3,,,,5z6z0sw5jlr432mdo2yu5riay,Itziar Pinillos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514987061,19,12,1,1,37,7mk4va7b2p6tnv2xjxcgjy8h6,1,3.3,43.7,2023-03-04T13:00:43.139Z,2023-03-04T13:00:44Z,4070596467,141,21.2,4070596503,15,,4070596465,140,17.8,4070596463,56,Back,4070596471,213,5.5,4070596469,212,21.6,,,,,,,d2at1haixfnekibqj89y4nxed,O. Ohale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514987087,25,1,1,1,41,4vvf3sulx3a61fiyaarjdndjs,1,76.3,74.3,2023-03-04T13:00:46.886Z,2023-03-04T13:00:49Z,4070596597,140,70.6,4070596601,212,13.1,4070596599,141,57.2,4070596603,213,4.2,4070596595,56,Center,,,,,,,,,,5onfamqh0uteez2wtx463dknp,Laura Domínguez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514987107,26,1,1,1,43,4vvf3sulx3a61fiyaarjdndjs,1,69.3,52.7,2023-03-04T13:00:49.222Z,2023-03-04T13:00:51Z,4070596711,140,82.7,4070596715,212,22.1,4070596717,213,0.9,4070596713,141,77.7,4070596709,56,Center,,,,,,,,,,31q50ese977zfgiwi9bc1ehre,Ana González,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514987115,27,1,1,1,45,4vvf3sulx3a61fiyaarjdndjs,0,83.8,78.6,2023-03-04T13:00:51.543Z,2023-03-04T13:48:36Z,4070596759,56,Center,4070596767,213,5.0,4070596761,140,88.2,4070596753,2,,4070596765,212,19.4,4070596763,141,50.9,4070596755,155,,,,,5onfamqh0uteez2wtx463dknp,Laura Domínguez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514987121,20,12,1,1,47,7mk4va7b2p6tnv2xjxcgjy8h6,1,7.3,45.4,2023-03-04T13:00:53.059Z,2023-03-04T13:00:54Z,4070596821,213,6.2,4070596813,56,Back,4070596817,141,42.4,4070596819,212,16.7,4070596823,15,,4070596815,140,23.1,,,,,,,q3xvi1pbz5hmr6zw6np6v4yd,C. Sáez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514987137,28,13,1,1,50,4vvf3sulx3a61fiyaarjdndjs,1,76.6,50.9,2023-03-04T13:00:55.896Z,2023-03-04T13:01:20Z,4070596875,56,Center,4070597339,230,97.6,4070597525,108,,4070597337,458,,4070597335,328,,4070597093,20,,4070597341,231,50,4070597333,103,59.7,31q50ese977zfgiwi9bc1ehre,Ana González,4070596871,22,4070597329,86,4070597331,102,58.0,4070596873,18,,,,,,,,,,,,,,,,,,,,,,,,,,
2514987131,21,5,1,1,50,7mk4va7b2p6tnv2xjxcgjy8h6,1,-1.3,39.6,2023-03-04T13:00:56.404Z,2023-03-04T13:00:58Z,4070596849,346,,4070596945,233,29,4070596847,56,Back,,,,,,,,,,,,,,,,q3xvi1pbz5hmr6zw6np6v4yd,C. Sáez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514987153,29,5,1,1,50,4vvf3sulx3a61fiyaarjdndjs,0,101.3,60.4,2023-03-04T13:00:56.404Z,2023-03-04T13:12:57Z,4070596941,56,Center,4070596943,346,,4070596961,233,21,,,,,,,,,,,,,,,,31q50ese977zfgiwi9bc1ehre,Ana González,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514987285,22,1,1,2,14,7mk4va7b2p6tnv2xjxcgjy8h6,1,4.9,41.8,2023-03-04T13:01:20.452Z,2023-03-04T13:01:24Z,4070597659,213,0.1,4070597653,140,43.5,4070597665,74,,4070597661,1,,4070597655,141,47.3,4070597651,56,Back,4070597649,124,,4070597657,212,40.7,epgai2aff40j82jb3gumaehka,Jana Henseler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514987307,23,1,1,2,18,7mk4va7b2p6tnv2xjxcgjy8h6,0,43.5,47.3,2023-03-04T13:01:23.972Z,2023-03-04T13:54:14Z,4070597783,141,48.5,4070597779,56,Center,4070597787,213,0.1,4070597775,3,,4070597777,168,,4070597785,212,10.2,4070597781,140,53.2,,,,q3xvi1pbz5hmr6zw6np6v4yd,C. Sáez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514987389,30,4,1,2,21,4vvf3sulx3a61fiyaarjdndjs,1,42.3,63.8,2023-03-04T13:01:27.091Z,2023-03-04T13:34:41Z,4070707535,295,,4070598197,13,,4070598199,56,Back,4070598205,286,,4070638803,233,24,4070598201,152,,,,,,,,1g7gyw5fbuujomrqso7fzajxm,Aída Esteve,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514987311,24,4,1,2,21,7mk4va7b2p6tnv2xjxcgjy8h6,0,57.7,36.2,2023-03-04T13:01:27.092Z,2023-03-04T13:12:50Z,4070598503,285,,4070597993,13,,4070638821,233,30,4070597995,152,,4070597807,56,Center,4070598803,295,,,,,,,,5q1oexaovibgn83v5kmjfanvu,Ornella Vignola,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514987467,31,1,1,2,38,4vvf3sulx3a61fiyaarjdndjs,1,40,65.8,2023-03-04T13:01:44.375Z,2023-03-04T13:01:46Z,4070598637,141,43.8,4070598629,5,,4070598635,140,30.7,4070598671,189,,4070598631,152,,4070598633,56,Back,4070598641,213,4.1,4070598639,212,17.9,1g7gyw5fbuujomrqso7fzajxm,Aída Esteve,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514987483,32,1,1,2,40,4vvf3sulx3a61fiyaarjdndjs,1,30.5,44.1,2023-03-04T13:01:46.487Z,2023-03-04T13:01:47Z,4070598719,141,19.4,4070598723,213,5.0,4070598715,56,Back,4070598721,212,17.5,4070598717,140,35.2,,,,,,,,,,51t40jr0wwgmuya85pnhjgx2i,Lauren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514987487,33,1,1,2,41,4vvf3sulx3a61fiyaarjdndjs,1,35.2,19.7,2023-03-04T13:01:47.511Z,2023-03-04T13:01:49Z,4070598745,56,Back,4070598747,140,44.2,4070598753,213,1.1,4070598749,141,44.7,4070598751,212,19.4,,,,,,,,,,z2pihtvpr5ei4ip9z9jtqn6x,A. Cometti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
