id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,assist,qualifier/13/value,qualifier/12/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value
2500545279,15,1,1,0,35,bop6aslxmwvzsapdxsw3xbvfg,1,30.3,93.3,2023-01-25T17:01:06.382Z,2023-01-25T17:01:41Z,3994586933,140,22.9,3994586937,212,13.9,3994586935,141,76.4,3994586939,213,4.1,3994586931,56,Back,,,,,,,,,,f0cwpq45aa7b5de10j9skw44p,Nuria Rábano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500545283,16,1,1,0,37,bop6aslxmwvzsapdxsw3xbvfg,1,22.9,76.4,2023-01-25T17:01:07.917Z,2023-01-25T17:01:10Z,3994586957,213,1.2,3994586951,140,26.8,3994586953,141,90.9,3994586955,212,10.7,3994586949,56,Back,,,,,,,,,,3kfxvwa38a7oq0d126jm4o9ka,Laia Codina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500545297,17,1,1,0,39,bop6aslxmwvzsapdxsw3xbvfg,1,28.6,91.5,2023-01-25T17:01:10.703Z,2023-01-25T17:01:13Z,3994587033,56,Back,3994587037,141,76.1,3994587041,213,4.4,3994587039,212,11.0,3994587035,140,25.3,,,,,,,,,,f0cwpq45aa7b5de10j9skw44p,Nuria Rábano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500545315,18,1,1,0,42,bop6aslxmwvzsapdxsw3xbvfg,1,25.3,76.1,2023-01-25T17:01:13.069Z,2023-01-25T17:01:16Z,3994587161,140,28.6,3994587159,56,Back,3994587167,213,4.8,3994587163,141,35.9,3994587165,212,27.6,,,,,,,,,,3kfxvwa38a7oq0d126jm4o9ka,Laia Codina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500545335,19,1,1,0,45,bop6aslxmwvzsapdxsw3xbvfg,1,28.6,35.8,2023-01-25T17:01:16.221Z,2023-01-25T17:01:19Z,3994587253,213,5.0,3994587249,141,7.0,3994587245,56,Back,3994587247,140,33.6,3994587251,212,20.3,,,,,,,,,,bgzh3zwl99bpnnpj37jn4dmtx,Irene Paredes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500545345,20,1,1,0,48,bop6aslxmwvzsapdxsw3xbvfg,1,33.6,7,2023-01-25T17:01:19.646Z,2023-01-25T17:01:22Z,3994587309,56,Back,3994587313,141,24.7,3994587315,212,13.4,3994587311,140,28.0,3994587317,213,2.0,,,,,,,,,,5h9k65zukry196snla3xgmh91,Marta Torrejón,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500545355,21,1,1,0,52,bop6aslxmwvzsapdxsw3xbvfg,1,29.5,25.1,2023-01-25T17:01:22.798Z,2023-01-25T17:01:26Z,3994587367,212,22.5,3994587361,56,Back,3994587369,213,1.6,3994587365,141,58.2,3994587363,140,28.7,,,,,,,,,,bgzh3zwl99bpnnpj37jn4dmtx,Irene Paredes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500545377,22,1,1,0,55,bop6aslxmwvzsapdxsw3xbvfg,1,29.3,61.2,2023-01-25T17:01:26.701Z,2023-01-25T17:01:32Z,3994587475,213,4.7,3994587467,56,Back,3994587473,212,22.2,3994587469,140,30.0,3994587471,141,28.6,,,,,,,,,,3kfxvwa38a7oq0d126jm4o9ka,Laia Codina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500545385,23,1,1,1,1,bop6aslxmwvzsapdxsw3xbvfg,0,32.3,28.7,2023-01-25T17:01:32.030Z,2023-01-25T17:01:34Z,3994587509,140,44.7,3994587513,212,24.1,3994587507,56,Back,3994587515,213,5.3,3994587511,141,0.0,,,,,,,,,,bgzh3zwl99bpnnpj37jn4dmtx,Irene Paredes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500545415,3,5,1,1,3,e7p3lxg97gac51s71hotzi0a5,1,53.4,101.6,2023-01-25T17:01:34.144Z,2023-01-25T17:47:45Z,3994587651,56,Left,3994587657,233,24,3994587653,347,,,,,,,,,,,,,,,,,5sxloac78uf7i1kuscy5qwlw5,Mari Paz Vilas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500545387,24,5,1,1,3,bop6aslxmwvzsapdxsw3xbvfg,0,46.6,-1.6,2023-01-25T17:01:34.144Z,2023-01-25T17:01:49Z,3994587519,347,,3994587517,56,Back,3994587661,233,3,,,,,,,,,,,,,,,,bgzh3zwl99bpnnpj37jn4dmtx,Irene Paredes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500545419,4,1,1,1,17,e7p3lxg97gac51s71hotzi0a5,0,52.3,100,2023-01-25T17:01:48.270Z,2023-01-25T17:01:50Z,3994587671,140,63.8,3994587669,56,Left,3994587677,213,5.9,3994587675,212,13.1,3994587667,107,,3994587673,141,93.9,,,,,,,d5i62fwuf8ohc8fcq3lxboiga,Esther Martín-Pozuelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500545433,25,1,1,1,21,bop6aslxmwvzsapdxsw3xbvfg,0,33.9,10,2023-01-25T17:01:52.301Z,2023-01-25T17:56:41Z,3994587741,213,0.8,3994587731,3,,3994587739,212,6.3,3994587735,140,37.9,3994587737,141,16.9,3994587733,56,Back,,,,,,,9gdocwx006j6wyz4mnhzgzydx,A. Crnogorčević,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500545439,5,1,1,1,22,e7p3lxg97gac51s71hotzi0a5,0,63.6,81.4,2023-01-25T17:01:52.831Z,2023-01-25T17:06:56Z,3994587773,213,0.1,3994587771,212,19.0,3994587765,56,Left,3994587769,141,83.0,3994587767,140,81.7,,,,,,,,,,ez9in0ld6mrlrab7bi1kvuhd6,Y. Mrabet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500545447,26,49,1,1,24,bop6aslxmwvzsapdxsw3xbvfg,1,16.6,12.2,2023-01-25T17:01:55.358Z,2023-01-25T17:01:55Z,,,,,,,,,,,,,,,,,,,,,,,,,5h9k65zukry196snla3xgmh91,Marta Torrejón,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500545457,27,1,1,1,25,bop6aslxmwvzsapdxsw3xbvfg,1,16.6,12.2,2023-01-25T17:01:55.806Z,2023-01-25T17:01:58Z,3994587863,213,2.1,3994587857,140,6.2,3994587859,141,37.0,3994587855,56,Back,3994587861,212,20.1,,,,,,,,,,5h9k65zukry196snla3xgmh91,Marta Torrejón,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500545467,28,1,1,1,27,bop6aslxmwvzsapdxsw3xbvfg,1,4.4,38.3,2023-01-25T17:01:57.981Z,2023-01-25T17:02:00Z,3994587913,140,10.5,3994587919,213,5.3,3994587915,141,25.4,3994587917,212,10.9,3994587911,56,Back,,,,,,,,,,2qfg4adqsjv2qmt9up7iq2t7u,Gemma Font,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500545475,29,1,1,1,29,bop6aslxmwvzsapdxsw3xbvfg,1,10.5,25.4,2023-01-25T17:02:00.269Z,2023-01-25T17:02:06Z,3994587985,212,24.8,3994587983,141,57.6,3994587981,140,21.5,3994587987,213,1.1,3994587979,56,Back,,,,,,,,,,bgzh3zwl99bpnnpj37jn4dmtx,Irene Paredes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500545487,30,1,1,1,35,bop6aslxmwvzsapdxsw3xbvfg,1,28.4,63.2,2023-01-25T17:02:06.493Z,2023-01-25T17:02:10Z,3994588039,213,5.0,3994588031,56,Back,3994588035,141,24.4,3994588037,212,27.4,3994588033,140,35.6,,,,,,,,,,3kfxvwa38a7oq0d126jm4o9ka,Laia Codina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500545505,31,1,1,1,39,bop6aslxmwvzsapdxsw3xbvfg,0,35.2,24.2,2023-01-25T17:02:09.997Z,2023-01-25T17:02:15Z,3994588135,213,6.1,3994588133,212,43.4,3994588129,140,75.7,3994588125,155,,3994588137,1,,3994588131,141,11.3,3994588127,56,Right,,,,bgzh3zwl99bpnnpj37jn4dmtx,Irene Paredes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500545513,6,1,1,1,43,e7p3lxg97gac51s71hotzi0a5,0,22,76,2023-01-25T17:02:14.511Z,2023-01-25T17:02:16Z,3994588181,213,1.0,3994588173,56,Back,3994588175,140,28.0,3994588179,212,11.0,3994588171,3,,3994588177,141,89.3,,,,,,,d5i62fwuf8ohc8fcq3lxboiga,Esther Martín-Pozuelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500545521,32,1,1,1,45,bop6aslxmwvzsapdxsw3xbvfg,1,72.5,10,2023-01-25T17:02:16.525Z,2023-01-25T17:02:17Z,3994588207,141,4.3,3994588199,56,Right,3994588211,213,3.5,3994588209,212,11.3,3994588205,140,62.4,,,,,,,,,,9gdocwx006j6wyz4mnhzgzydx,A. Crnogorčević,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500545531,33,1,1,1,47,bop6aslxmwvzsapdxsw3xbvfg,0,62.4,4.3,2023-01-25T17:02:17.869Z,2023-01-25T17:02:20Z,3994588247,56,Right,3994588255,213,0.0,3994588251,141,4.6,3994588249,140,71.2,3994588253,212,9.2,,,,,,,,,,5h9k65zukry196snla3xgmh91,Marta Torrejón,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500545529,7,8,1,1,49,e7p3lxg97gac51s71hotzi0a5,1,28.4,90.6,2023-01-25T17:02:20.414Z,2023-01-25T17:02:20Z,3994588245,56,Back,,,,,,,,,,,,,,,,,,,,,,d5i62fwuf8ohc8fcq3lxboiga,Esther Martín-Pozuelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500545541,34,1,1,1,53,bop6aslxmwvzsapdxsw3xbvfg,0,59.9,2.8,2023-01-25T17:02:23.773Z,2023-01-25T17:02:24Z,3994588311,141,0.0,3994588315,213,5.9,3994588309,140,67.0,3994588307,56,Right,3994588313,212,8.0,,,,,,,,,,5h9k65zukry196snla3xgmh91,Marta Torrejón,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500545561,8,5,1,1,53,e7p3lxg97gac51s71hotzi0a5,1,35.8,101.6,2023-01-25T17:02:24.046Z,2023-01-25T17:02:32Z,3994588423,56,Back,3994588425,347,,3994588427,233,35,,,,,,,,,,,,,,,,d5i62fwuf8ohc8fcq3lxboiga,Esther Martín-Pozuelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500545543,35,5,1,1,53,bop6aslxmwvzsapdxsw3xbvfg,0,64.2,-1.6,2023-01-25T17:02:24.046Z,2023-01-25T17:47:46Z,3994588319,347,,3994588431,233,8,3994588317,56,Right,,,,,,,,,,,,,,,,5h9k65zukry196snla3xgmh91,Marta Torrejón,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500545571,9,1,1,2,1,e7p3lxg97gac51s71hotzi0a5,1,38.6,100,2023-01-25T17:02:31.918Z,2023-01-25T17:02:34Z,3994588481,141,91.2,3994588479,140,40.1,3994588475,107,,3994588485,213,4.9,3994588477,56,Back,3994588483,212,7.2,,,,,,,d5i62fwuf8ohc8fcq3lxboiga,Esther Martín-Pozuelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500545579,10,1,1,2,3,e7p3lxg97gac51s71hotzi0a5,1,40.1,91.2,2023-01-25T17:02:34.205Z,2023-01-25T17:02:35Z,3994588525,212,6.8,3994588521,141,94.8,3994588517,140,34.1,3994588527,213,2.8,3994588513,56,Back,,,,,,,,,,25b3sxqo1ujqqc2pef3iwqnoq,Yang Lina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500545589,11,1,1,2,4,e7p3lxg97gac51s71hotzi0a5,0,34.1,94.8,2023-01-25T17:02:35.550Z,2023-01-25T17:02:39Z,3994588575,213,5.8,3994588567,56,Center,3994588573,212,47.9,3994588569,140,74.0,3994588565,155,,3994588571,141,60.5,3994588577,1,,,,,d5i62fwuf8ohc8fcq3lxboiga,Esther Martín-Pozuelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500545597,36,49,1,2,10,bop6aslxmwvzsapdxsw3xbvfg,1,22.2,36.4,2023-01-25T17:02:41.037Z,2023-01-25T17:56:23Z,,,,,,,,,,,,,,,,,,,,,,,,,2qfg4adqsjv2qmt9up7iq2t7u,Gemma Font,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500545601,37,1,1,2,10,bop6aslxmwvzsapdxsw3xbvfg,1,22.2,36.4,2023-01-25T17:02:41.533Z,2023-01-25T17:56:24Z,3994588631,212,12.1,3994588627,140,27.0,3994588629,141,52.5,3994588633,213,1.1,3994588625,56,Back,,,,,,,,,,2qfg4adqsjv2qmt9up7iq2t7u,Gemma Font,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500545605,38,1,1,2,13,bop6aslxmwvzsapdxsw3xbvfg,1,27,52.5,2023-01-25T17:02:44.349Z,2023-01-25T17:02:46Z,3994588659,141,84.0,3994588661,212,21.5,3994588655,56,Back,3994588657,140,28.3,3994588663,213,1.5,,,,,,,,,,3kfxvwa38a7oq0d126jm4o9ka,Laia Codina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500545609,39,1,1,2,15,bop6aslxmwvzsapdxsw3xbvfg,1,28.7,84.9,2023-01-25T17:02:45.949Z,2023-01-25T17:02:49Z,3994588687,141,71.0,3994588691,213,4.5,3994588685,140,26.3,3994588689,212,9.8,3994588683,56,Back,,,,,,,,,,f0cwpq45aa7b5de10j9skw44p,Nuria Rábano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500545619,40,1,1,2,18,bop6aslxmwvzsapdxsw3xbvfg,1,27.9,67.7,2023-01-25T17:02:48.973Z,2023-01-25T17:02:53Z,3994588743,141,30.8,3994588745,212,25.5,3994588739,56,Back,3994588741,140,32.0,3994588747,213,4.9,,,,,,,,,,3kfxvwa38a7oq0d126jm4o9ka,Laia Codina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500545623,41,1,1,2,22,bop6aslxmwvzsapdxsw3xbvfg,1,34.3,27.5,2023-01-25T17:02:52.989Z,2023-01-25T17:02:54Z,3994588767,141,3.7,3994588771,213,4.9,3994588769,212,16.5,3994588765,140,37.3,3994588763,56,Back,,,,,,,,,,bgzh3zwl99bpnnpj37jn4dmtx,Irene Paredes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500545635,42,1,1,2,23,bop6aslxmwvzsapdxsw3xbvfg,1,37.3,3.7,2023-01-25T17:02:54.541Z,2023-01-25T17:02:57Z,3994588831,140,33.2,3994588837,213,1.9,3994588835,212,13.4,3994588829,56,Back,3994588833,141,22.3,,,,,,,,,,5h9k65zukry196snla3xgmh91,Marta Torrejón,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500545655,43,1,1,2,27,bop6aslxmwvzsapdxsw3xbvfg,1,33.4,25,2023-01-25T17:02:57.837Z,2023-01-25T17:03:01Z,3994588931,212,8.6,3994588927,140,41.3,3994588929,141,21.7,3994588925,56,Back,3994588933,213,6.0,,,,,,,,,,bgzh3zwl99bpnnpj37jn4dmtx,Irene Paredes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500545663,44,1,1,2,30,bop6aslxmwvzsapdxsw3xbvfg,1,41.3,21.7,2023-01-25T17:03:01.245Z,2023-01-25T17:56:12Z,3994588963,213,5.7,3994588957,140,55.5,3994588955,56,Right,3994588959,141,7.6,3994588961,212,17.7,,,,,,,,,,7mehm5v7egyc1r4qioexklbmc,Vicky López,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
