id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,keyPass,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/11/value,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,assist,qualifier/15/value,qualifier/16/value,qualifier/13/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value
2501195177,5,49,1,0,11,7mk4va7b2p6tnv2xjxcgjy8h6,1,48.6,64.8,2023-01-28T11:00:25.219Z,2023-01-28T11:00:25Z,,,,,,,,,,,,,,,,,,,,,,,,,2j37sn6v53zhgz2hf1q33gzdg,Sanadri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501195189,6,1,1,0,11,7mk4va7b2p6tnv2xjxcgjy8h6,1,48.6,64.8,2023-01-28T11:00:25.376Z,2023-01-28T11:00:26Z,3997968185,212,8.7,3997968183,141,72.5,3997968181,140,42.0,3997968179,56,Back,3997968187,213,2.5,,,,,,,,,,2j37sn6v53zhgz2hf1q33gzdg,Sanadri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501195193,7,1,1,0,13,7mk4va7b2p6tnv2xjxcgjy8h6,0,44.1,72.5,2023-01-28T11:00:26.720Z,2023-01-28T11:00:27Z,3997968213,212,33.0,3997968207,56,Center,3997968215,213,5.5,3997968217,1,,3997968205,157,,3997968209,140,66.1,3997968211,141,37.8,,,,61ho0mi13ewpotj5udjt7mz2s,Sara Carrillo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501195199,6,1,1,0,14,1qoqz1tyay060cj5aha7rt1lp,0,33.9,74.4,2023-01-28T11:00:27.435Z,2023-01-28T11:55:04Z,3997968239,140,46.5,3997968235,3,,3997968245,213,5.5,3997968243,212,19.7,3997968237,56,Back,3997968241,141,53.0,,,,,,,3qg0fby2m8ua25w931ubn8mc4,Albeta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501209829,413,61,1,0,15,7mk4va7b2p6tnv2xjxcgjy8h6,0,36.7,16.8,2023-01-28T11:00:28.406Z,2023-01-28T11:52:30Z,3998042715,56,Back,,,,,,,,,,,,,,,,,,,,,,1dfho5ul0u10h5m7cmtmj5x7u,Cristina Auñón,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501195215,7,1,1,0,15,1qoqz1tyay060cj5aha7rt1lp,1,46.5,53.3,2023-01-28T11:00:29.370Z,2023-01-28T11:00:32Z,3997968301,141,76.4,3997968297,56,Center,3997968295,3,,3997968305,213,0.8,3997968303,212,23.0,3997968299,140,62.5,,,,,,,4kqwr8xb2ydw2v32thgb5sk5w,Bicho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501195217,8,50,1,0,18,1qoqz1tyay060cj5aha7rt1lp,1,62.3,76.9,2023-01-28T11:00:32.218Z,2023-01-28T11:00:36Z,3997968311,286,,3997968309,56,Center,3997968385,233,8,,,,,,,,,,,,,,,,49klmhzbsmlxnkp2w60y66sph,Sheila Guijarro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501195227,8,7,1,0,18,7mk4va7b2p6tnv2xjxcgjy8h6,1,37.7,23.1,2023-01-28T11:00:32.219Z,2023-01-28T11:52:25Z,3997968363,233,8,3997968359,285,,3997968357,56,Back,,,,,,,,,,,,,,,,3u9vtcqa5td8weoufpzirruhg,Gema Soliveres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501195233,9,49,1,0,25,7mk4va7b2p6tnv2xjxcgjy8h6,1,26.6,16.5,2023-01-28T11:00:38.608Z,2023-01-28T11:52:38Z,,,,,,,,,,,,,,,,,,,,,,,,,cfmly5uuomypp4t0pibgtfazu,Carla Morera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501195239,10,1,1,0,25,7mk4va7b2p6tnv2xjxcgjy8h6,1,26.6,16.5,2023-01-28T11:00:38.800Z,2023-01-28T11:52:43Z,3997968409,140,10.1,3997968415,213,2.4,3997968413,212,23.4,3997968411,141,39.6,3997968407,56,Back,,,,,,,,,,cfmly5uuomypp4t0pibgtfazu,Carla Morera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501195243,11,1,1,0,26,7mk4va7b2p6tnv2xjxcgjy8h6,1,10.2,39.6,2023-01-28T11:00:39.840Z,2023-01-28T11:00:41Z,3997968435,141,30.1,3997968433,140,29.3,3997968431,56,Back,3997968439,213,6.0,3997968437,212,21.1,,,,,,,,,,epgai2aff40j82jb3gumaehka,Jana Henseler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501195261,12,1,1,0,27,7mk4va7b2p6tnv2xjxcgjy8h6,1,29.7,29.9,2023-01-28T11:00:41.217Z,2023-01-28T11:00:46Z,3997968515,213,4.3,3997968513,212,16.4,3997968507,56,Back,3997968511,141,7.8,3997968509,140,23.4,,,,,,,,,,3u9vtcqa5td8weoufpzirruhg,Gema Soliveres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501195269,13,1,1,0,29,7mk4va7b2p6tnv2xjxcgjy8h6,0,23.6,8.5,2023-01-28T11:00:42.464Z,2023-01-28T11:55:12Z,3997968543,56,Back,3997968545,140,39.6,3997968547,141,5.2,3997968551,213,6.2,3997968549,212,16.9,,,,,,,,,,d2at1haixfnekibqj89y4nxed,O. Ohale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501195257,9,8,1,0,30,1qoqz1tyay060cj5aha7rt1lp,1,73,92.4,2023-01-28T11:00:44.266Z,2023-01-28T11:00:44Z,3997968493,56,Left,,,,,,,,,,,,,,,,,,,,,,3qg0fby2m8ua25w931ubn8mc4,Albeta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501210093,414,1,1,0,36,7mk4va7b2p6tnv2xjxcgjy8h6,0,27.8,8.7,2023-01-28T11:00:49.406Z,2023-01-28T11:53:44Z,3998044109,140,50.4,3998044107,56,Right,3998044115,213,6.2,3998044113,212,23.8,3998044111,141,6.2,,,,,,,,,,d2at1haixfnekibqj89y4nxed,O. Ohale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501195273,14,43,1,0,36,7mk4va7b2p6tnv2xjxcgjy8h6,1,0,0,2023-01-28T11:00:49.755Z,2023-01-28T11:00:58Z,3997968567,347,0,3997968565,56,Back,3997968741,144,5,,,,,,,,,,,,,,,,8vwiezkux2gxs99ziy7x69fu2,Elba Vergés,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501195297,15,4,1,0,41,7mk4va7b2p6tnv2xjxcgjy8h6,1,44.3,3.2,2023-01-28T11:00:55.401Z,2023-01-28T11:53:07Z,3997968703,265,,3997968705,286,,3997968701,152,,3997968697,13,,3997968707,233,10,3997968699,56,Back,,,,,,,cfmly5uuomypp4t0pibgtfazu,Carla Morera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501195287,10,4,1,0,41,1qoqz1tyay060cj5aha7rt1lp,0,55.7,96.8,2023-01-28T11:00:55.402Z,2023-01-28T12:00:03Z,3997968657,152,,3997968659,265,,3997968725,233,15,3997968661,285,,3997968655,56,Left,3997968653,13,,,,,,,,5fula0vkdt8dg2s1po4k9no16,Irene Miguélez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501195381,16,1,1,1,3,7mk4va7b2p6tnv2xjxcgjy8h6,0,42.1,4.6,2023-01-28T11:01:16.721Z,2023-01-28T11:53:09Z,3997969091,5,,3997969097,56,Center,3997969103,212,39.5,3997969105,213,0.4,3997969107,1,,3997969095,152,,3997969093,157,,3997969099,140,77.1,1dfho5ul0u10h5m7cmtmj5x7u,Cristina Auñón,3997969101,141,25.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501195379,11,44,1,1,7,1qoqz1tyay060cj5aha7rt1lp,1,25.1,76.4,2023-01-28T11:01:20.506Z,2023-01-28T11:01:40Z,3997969153,233,17,3997969085,56,Back,3997969087,285,,,,,,,,,,,,,,,,,5fula0vkdt8dg2s1po4k9no16,Irene Miguélez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501195385,17,44,1,1,7,7mk4va7b2p6tnv2xjxcgjy8h6,0,74.9,23.6,2023-01-28T11:01:20.507Z,2023-01-28T11:01:22Z,3997969125,286,,3997969123,56,Center,3997969157,233,11,,,,,,,,,,,,,,,,2j37sn6v53zhgz2hf1q33gzdg,Sanadri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501195383,12,1,1,1,7,1qoqz1tyay060cj5aha7rt1lp,0,27.3,78.5,2023-01-28T11:01:20.793Z,2023-01-28T11:01:43Z,3997969117,141,74.4,3997969111,3,,3997969119,212,5.9,3997969113,56,Back,3997969115,140,32.2,3997969121,213,5.8,,,,,,,5fula0vkdt8dg2s1po4k9no16,Irene Miguélez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501210281,415,1,1,1,9,7mk4va7b2p6tnv2xjxcgjy8h6,1,77.9,24.9,2023-01-28T11:01:22.406Z,2023-01-28T11:54:45Z,3998045131,213,3.1,3998045129,212,6.0,3998045125,140,72.2,3998045123,56,Center,3998045127,141,25.4,,,,,,,,,,2j37sn6v53zhgz2hf1q33gzdg,Sanadri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501210285,416,61,1,1,10,7mk4va7b2p6tnv2xjxcgjy8h6,0,72.2,25.4,2023-01-28T11:01:23.406Z,2023-01-28T11:54:45Z,3998045139,56,Center,,,,,,,,,,,,,,,,,,,,,,1dfho5ul0u10h5m7cmtmj5x7u,Cristina Auñón,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501195393,18,61,1,1,13,7mk4va7b2p6tnv2xjxcgjy8h6,0,84.7,16.8,2023-01-28T11:01:27.041Z,2023-01-28T11:01:27Z,3997969183,56,Right,,,,,,,,,,,,,,,,,,,,,,2j37sn6v53zhgz2hf1q33gzdg,Sanadri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501195399,13,49,1,1,13,1qoqz1tyay060cj5aha7rt1lp,1,19.1,99.3,2023-01-28T11:01:27.354Z,2023-01-28T11:01:27Z,,,,,,,,,,,,,,,,,,,,,,,,,3qg0fby2m8ua25w931ubn8mc4,Albeta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501195407,14,1,1,1,15,1qoqz1tyay060cj5aha7rt1lp,0,23.1,97.2,2023-01-28T11:01:28.698Z,2023-01-28T11:01:29Z,3997969243,1,,3997969233,56,Back,3997969235,140,33.4,3997969239,212,10.8,3997969241,213,6.2,3997969231,157,,3997969237,141,96.6,,,,3qg0fby2m8ua25w931ubn8mc4,Albeta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501195415,19,49,1,1,17,7mk4va7b2p6tnv2xjxcgjy8h6,1,71.6,3.1,2023-01-28T11:01:30.593Z,2023-01-28T11:01:30Z,,,,,,,,,,,,,,,,,,,,,,,,,1dfho5ul0u10h5m7cmtmj5x7u,Cristina Auñón,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501195421,20,1,1,1,18,7mk4va7b2p6tnv2xjxcgjy8h6,0,69.3,7.7,2023-01-28T11:01:32.322Z,2023-01-28T11:01:33Z,3997969281,213,1.7,3997969279,212,18.3,3997969277,141,34.5,3997969273,56,Center,3997969275,140,67.9,,,,,,,,,,1dfho5ul0u10h5m7cmtmj5x7u,Cristina Auñón,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501195419,15,49,1,1,19,1qoqz1tyay060cj5aha7rt1lp,1,30.9,68.5,2023-01-28T11:01:32.842Z,2023-01-28T11:01:32Z,,,,,,,,,,,,,,,,,,,,,,,,,79zpaj24j11e9aajt7vmjf88a,Estefa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501195435,16,1,1,1,20,1qoqz1tyay060cj5aha7rt1lp,0,31.6,67,2023-01-28T11:01:33.739Z,2023-01-28T11:55:18Z,3997969337,141,49.1,3998045529,1,,3997969339,212,47.1,3997969341,213,6.0,3997969333,56,Center,3997969335,140,74.9,,,,,,,79zpaj24j11e9aajt7vmjf88a,Estefa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501195445,21,49,1,1,25,7mk4va7b2p6tnv2xjxcgjy8h6,1,33.5,57.5,2023-01-28T11:01:39.200Z,2023-01-28T11:55:15Z,,,,,,,,,,,,,,,,,,,,,,,,,8vwiezkux2gxs99ziy7x69fu2,Elba Vergés,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501195449,22,1,1,1,26,7mk4va7b2p6tnv2xjxcgjy8h6,1,33.1,57.6,2023-01-28T11:01:39.680Z,2023-01-28T11:01:41Z,3997969419,213,3.5,3997969413,140,20.6,3997969415,141,50.4,3997969417,212,14.0,3997969411,56,Back,,,,,,,,,,8vwiezkux2gxs99ziy7x69fu2,Elba Vergés,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501195465,23,1,1,1,27,7mk4va7b2p6tnv2xjxcgjy8h6,1,20.6,50.6,2023-01-28T11:01:41.136Z,2023-01-28T11:55:03Z,3997969489,212,25.6,3997969485,140,26.7,3997969483,56,Back,3997969487,141,14.1,3997969491,213,5.0,,,,,,,,,,epgai2aff40j82jb3gumaehka,Jana Henseler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501195469,24,1,1,1,33,7mk4va7b2p6tnv2xjxcgjy8h6,1,26.7,14.1,2023-01-28T11:01:46.513Z,2023-01-28T11:55:13Z,3997969505,140,17.1,3997969503,56,Back,3997969509,212,24.2,3997969511,213,2.0,3997969507,141,46.5,,,,,,,,,,d2at1haixfnekibqj89y4nxed,O. Ohale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501195475,25,1,1,1,35,7mk4va7b2p6tnv2xjxcgjy8h6,1,17.3,46.6,2023-01-28T11:01:48.944Z,2023-01-28T11:55:15Z,3997969539,213,1.3,3997969537,212,11.8,3997969533,140,20.7,3997969535,141,63.2,3997969531,56,Back,,,,,,,,,,epgai2aff40j82jb3gumaehka,Jana Henseler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501195479,26,1,1,1,37,7mk4va7b2p6tnv2xjxcgjy8h6,1,20.7,63.2,2023-01-28T11:01:50.672Z,2023-01-28T11:01:53Z,3997969555,212,18.4,3997969551,140,23.8,3997969553,141,89.9,3997969549,56,Back,3997969557,213,1.4,,,,,,,,,,8vwiezkux2gxs99ziy7x69fu2,Elba Vergés,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501195483,27,1,1,1,39,7mk4va7b2p6tnv2xjxcgjy8h6,1,24.9,93.6,2023-01-28T11:01:53.328Z,2023-01-28T11:01:56Z,3997969577,56,Back,3997969583,212,18.7,3997969585,213,4.5,3997969581,141,67.0,3997969579,140,20.3,,,,,,,,,,a0g0ldiol9fzw09gk5i9e15w4,Miku Ito,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501195503,28,1,1,1,42,7mk4va7b2p6tnv2xjxcgjy8h6,1,20.2,67,2023-01-28T11:01:56.176Z,2023-01-28T11:02:00Z,3997969665,212,25.1,3997969663,141,30.4,3997969661,140,23.1,3997969659,56,Back,3997969667,213,4.8,,,,,,,,,,8vwiezkux2gxs99ziy7x69fu2,Elba Vergés,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501195513,29,1,1,1,46,7mk4va7b2p6tnv2xjxcgjy8h6,1,22.3,29.1,2023-01-28T11:02:00.048Z,2023-01-28T11:02:03Z,3997969687,213,6.0,3997969685,212,25.0,3997969679,56,Back,3997969683,141,18.5,3997969681,140,45.1,,,,,,,,,,d2at1haixfnekibqj89y4nxed,O. Ohale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501195523,30,1,1,1,49,7mk4va7b2p6tnv2xjxcgjy8h6,1,45.3,18.5,2023-01-28T11:02:03.329Z,2023-01-28T11:02:05Z,3997969721,168,,3997969727,141,3.1,3997969719,3,,3997969725,140,60.1,3997969723,56,Right,3997969731,213,5.7,3997969729,212,18.7,,,,cfmly5uuomypp4t0pibgtfazu,Carla Morera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501195525,31,50,1,1,50,7mk4va7b2p6tnv2xjxcgjy8h6,1,63.2,3.7,2023-01-28T11:02:04.168Z,2023-01-28T11:02:06Z,3997969745,233,17,3997969737,56,Right,3997969739,286,,,,,,,,,,,,,,,,,1dfho5ul0u10h5m7cmtmj5x7u,Cristina Auñón,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501195517,17,7,1,1,50,1qoqz1tyay060cj5aha7rt1lp,1,36.8,96.3,2023-01-28T11:02:04.169Z,2023-01-28T11:02:06Z,3997969741,233,31,3997969705,285,,3997969703,56,Back,3997969701,167,,,,,,,,,,,,,,3qg0fby2m8ua25w931ubn8mc4,Albeta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501195519,18,5,1,1,51,1qoqz1tyay060cj5aha7rt1lp,0,36.2,101.2,2023-01-28T11:02:04.841Z,2023-01-28T11:02:14Z,3997969707,56,Back,3997969709,347,,3997969819,233,32,,,,,,,,,,,,,,,,3qg0fby2m8ua25w931ubn8mc4,Albeta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501195547,32,5,1,1,51,7mk4va7b2p6tnv2xjxcgjy8h6,1,63.8,-1.2,2023-01-28T11:02:04.841Z,2023-01-28T11:12:40Z,3997969811,233,18,3997969807,56,Right,3997969809,347,,,,,,,,,,,,,,,,,1dfho5ul0u10h5m7cmtmj5x7u,Cristina Auñón,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501195555,33,1,1,2,0,7mk4va7b2p6tnv2xjxcgjy8h6,1,60.4,0,2023-01-28T11:02:13.888Z,2023-01-28T11:02:16Z,3997969877,212,11.3,3997969869,107,,3997969871,56,Right,3997969879,213,0.5,3997969875,141,6.0,3997969873,140,70.0,,,,,,,1dfho5ul0u10h5m7cmtmj5x7u,Cristina Auñón,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501195557,34,50,1,2,2,7mk4va7b2p6tnv2xjxcgjy8h6,1,72.8,5.3,2023-01-28T11:02:16Z,2023-01-28T11:02:19Z,3997969885,286,,3997969883,56,Right,3997969909,233,19,,,,,,,,,,,,,,,,cfmly5uuomypp4t0pibgtfazu,Carla Morera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501195563,19,7,1,2,2,1qoqz1tyay060cj5aha7rt1lp,0,27.2,94.7,2023-01-28T11:02:16.001Z,2023-01-28T11:02:29Z,3997969895,56,Back,3997969899,233,34,3997969897,285,,,,,,,,,,,,,,,,,4kqwr8xb2ydw2v32thgb5sk5w,Bicho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501195559,35,50,1,2,4,7mk4va7b2p6tnv2xjxcgjy8h6,1,68.6,4.4,2023-01-28T11:02:18.129Z,2023-01-28T11:02:22Z,3997969887,56,Right,3997969941,233,21,3997969889,286,,,,,,,,,,,,,,,,,cfmly5uuomypp4t0pibgtfazu,Carla Morera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
