id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,keyPass,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/9/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/13/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/14/value,qualifier/15/value
2489139155,6,1,1,0,10,eqaszp3lzhffqt4f8hmzov72j,1,30.8,18.8,2022-12-04T15:00:11.521Z,2022-12-04T15:00:12Z,3934337987,213,3.1,3934337981,140,17.5,3934337985,212,14.0,3934337983,141,19.3,3934337979,56,Back,3934337999,156,,,,,,,,cvq0jg2vh6kxwf0lcpmuf3i8k,Daniela Arques,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489139167,7,1,1,0,12,eqaszp3lzhffqt4f8hmzov72j,0,17.5,19.3,2022-12-04T15:00:13.323Z,2022-12-04T15:00:16Z,3934338043,141,30.1,3934338033,157,,3934338045,212,41.2,3934338049,1,,3934338039,56,Center,3934338041,140,56.1,3934338047,213,0.2,,,,4jz2cnk91to6lp7cujbzhnwq2,Lena Pérez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489139163,6,44,1,0,12,1qoqz1tyay060cj5aha7rt1lp,1,44.2,68.4,2022-12-04T15:00:13.520Z,2022-12-04T15:00:16Z,3934338019,56,Back,3934338059,233,8,3934338021,285,,,,,,,,,,,,,,,,,3bnl8jpyjy436d6rq46apwei2,Lara Mata,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489139169,8,44,1,0,12,eqaszp3lzhffqt4f8hmzov72j,0,55.8,31.6,2022-12-04T15:00:13.521Z,2022-12-04T15:00:17Z,3934338097,233,6,3934338053,56,Center,3934338055,286,,,,,,,,,,,,,,,,,eaebjxv5o929urb7nerrq9qtw,Andrea Carid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489139173,7,1,1,0,13,1qoqz1tyay060cj5aha7rt1lp,1,46.6,57.6,2022-12-04T15:00:14.031Z,2022-12-04T15:00:15Z,3934338075,212,6.8,3934338073,141,59.1,3934338071,140,53.0,3934338067,3,,3934338077,213,0.2,3934338069,56,Center,,,,,,,3bnl8jpyjy436d6rq46apwei2,Lara Mata,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489139179,8,49,1,0,15,1qoqz1tyay060cj5aha7rt1lp,1,52.3,63.6,2022-12-04T15:00:16.591Z,2022-12-04T15:00:17Z,,,,,,,,,,,,,,,,,,,,,,,,,61103f3yhhms1lylloihvbrv9,Ainoa Campo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489139195,9,4,1,0,17,1qoqz1tyay060cj5aha7rt1lp,1,49.4,66.4,2022-12-04T15:00:18.329Z,2022-12-04T15:26:46Z,3934338197,56,Back,3934338205,233,9,3934421303,295,,3934338203,286,,3934338199,152,,3934338195,13,,,,,,,,61103f3yhhms1lylloihvbrv9,Ainoa Campo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489139187,9,4,1,0,17,eqaszp3lzhffqt4f8hmzov72j,0,50.6,33.6,2022-12-04T15:00:18.330Z,2022-12-04T15:00:20Z,3934338163,152,,3934338157,13,,3934338165,285,,3934338159,295,,3934338161,56,Center,3934338215,233,9,,,,,,,eaebjxv5o929urb7nerrq9qtw,Andrea Carid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489139255,10,1,1,0,27,1qoqz1tyay060cj5aha7rt1lp,1,51.6,64.8,2022-12-04T15:00:28.079Z,2022-12-04T15:00:30Z,3934338509,141,73.3,3934338503,152,,3934338505,56,Back,3934338511,212,19.3,3934338507,140,34.1,3934338501,5,,3934338513,213,2.8,,,,61103f3yhhms1lylloihvbrv9,Ainoa Campo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489139277,11,1,1,0,29,1qoqz1tyay060cj5aha7rt1lp,1,34.1,73.3,2022-12-04T15:00:30.175Z,2022-12-04T15:00:34Z,3934338653,141,45.7,3934338655,212,23.6,3934338649,56,Back,3934338651,140,20.5,3934338657,213,4.1,,,,,,,,,,5fula0vkdt8dg2s1po4k9no16,Irene Miguélez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489139295,12,1,1,0,33,1qoqz1tyay060cj5aha7rt1lp,1,19.7,41.2,2022-12-04T15:00:34.287Z,2022-12-04T15:47:30Z,3934338753,140,36.5,3934338761,1,,3934338755,141,96.0,3934338759,213,1.1,3934338749,155,,3934338757,212,41.2,3934338751,56,Back,,,,dcbrqeq61r269wyh4k00g3t3o,Carmen Carbonell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489139297,13,61,1,0,36,1qoqz1tyay060cj5aha7rt1lp,0,40.5,94.1,2022-12-04T15:00:37.584Z,2022-12-04T15:00:37Z,3934338769,56,Back,,,,,,,,,,,,,,,,,,,,,,8grsiemkt03k8c1g6am7vnxlh,F. Lara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489139315,14,1,1,0,37,1qoqz1tyay060cj5aha7rt1lp,0,37.8,86.6,2022-12-04T15:00:38.975Z,2022-12-04T15:00:40Z,3934338895,213,0.1,3934338887,56,Left,3934338893,212,23.6,3934338885,155,,3934338891,141,89.3,3934338889,140,60.2,,,,,,,61103f3yhhms1lylloihvbrv9,Ainoa Campo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489139305,10,1,1,0,38,eqaszp3lzhffqt4f8hmzov72j,0,52.5,15.4,2022-12-04T15:00:39.312Z,2022-12-04T15:00:38Z,3934338817,141,22.3,3934338821,213,0.6,3934338815,140,58.6,3934338819,212,7.9,3934338813,56,Center,,,,,,,,,,cvq0jg2vh6kxwf0lcpmuf3i8k,Daniela Arques,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489139323,11,1,1,0,40,eqaszp3lzhffqt4f8hmzov72j,1,29.6,16.3,2022-12-04T15:00:41.874Z,2022-12-04T15:00:42Z,3934338923,3,,3934338925,56,Center,3934338931,212,26.8,3934338929,141,28.6,3934338933,213,0.3,3934338927,140,53.8,,,,,,,5zfnimycb0516oj3frebpisk4,Carmen Fresneda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489139329,12,49,1,0,42,eqaszp3lzhffqt4f8hmzov72j,1,53.8,28.6,2022-12-04T15:00:43.436Z,2022-12-04T15:00:51Z,,,,,,,,,,,,,,,,,,,,,,,,,eaebjxv5o929urb7nerrq9qtw,Andrea Carid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489139335,13,1,1,0,42,eqaszp3lzhffqt4f8hmzov72j,1,53.8,28.6,2022-12-04T15:00:43.530Z,2022-12-04T15:00:50Z,3934338973,212,5.6,3934338975,213,2.4,3934338967,56,Back,3934338971,141,34.0,3934338969,140,49.8,,,,,,,,,,eaebjxv5o929urb7nerrq9qtw,Andrea Carid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489139355,14,1,1,0,43,eqaszp3lzhffqt4f8hmzov72j,0,49.9,35,2022-12-04T15:00:44.389Z,2022-12-04T15:00:47Z,3934339095,56,Right,3934339093,155,,3934339101,212,43.1,3934339099,141,0.0,3934339105,1,,3934339103,213,5.7,3934339097,140,83.5,,,,de1rbqfoaq2wyrd2781bxqqc5,Kuki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489139405,15,5,1,0,46,1qoqz1tyay060cj5aha7rt1lp,1,15.4,101.6,2022-12-04T15:00:47.792Z,2022-12-04T15:01:01Z,3934339411,56,Back,3934339413,347,,3934339415,233,15,,,,,,,,,,,,,,,,5fula0vkdt8dg2s1po4k9no16,Irene Miguélez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489139361,15,5,1,0,46,eqaszp3lzhffqt4f8hmzov72j,0,84.6,-1.6,2022-12-04T15:00:47.792Z,2022-12-04T15:23:08Z,3934339115,56,Right,3934339421,233,15,3934339117,347,,,,,,,,,,,,,,,,,de1rbqfoaq2wyrd2781bxqqc5,Kuki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489139407,16,1,1,1,0,1qoqz1tyay060cj5aha7rt1lp,0,22.6,100,2022-12-04T15:01:01.407Z,2022-12-04T15:01:03Z,3934339425,107,,3934339431,141,96.5,3934339433,212,14.9,3934339429,140,36.5,3934339435,213,6.1,3934339427,56,Back,,,,,,,8grsiemkt03k8c1g6am7vnxlh,F. Lara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489139423,16,1,1,1,3,eqaszp3lzhffqt4f8hmzov72j,0,64.1,2.2,2022-12-04T15:01:04.886Z,2022-12-04T15:26:23Z,3934339525,3,,3934339531,141,0.8,3934339529,140,74.6,3934339535,213,6.2,3934339533,212,11.1,3934339527,56,Right,,,,,,,5zfnimycb0516oj3frebpisk4,Carmen Fresneda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489139455,17,1,1,1,4,1qoqz1tyay060cj5aha7rt1lp,1,24.5,97.8,2022-12-04T15:01:05.551Z,2022-12-04T15:01:35Z,3934339663,140,60.7,3934339665,141,97.1,3934339659,157,,3934339669,213,6.3,3934339671,1,,3934339667,212,38.0,3934339661,56,Left,,,,8grsiemkt03k8c1g6am7vnxlh,F. Lara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489139449,17,43,1,1,10,eqaszp3lzhffqt4f8hmzov72j,1,0,0,2022-12-04T15:01:11.683Z,2022-12-04T15:01:32Z,3934339651,56,Back,3934340383,144,61,,,,,,,,,,,,,,,,,,,de1rbqfoaq2wyrd2781bxqqc5,Kuki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489139479,18,1,1,1,13,1qoqz1tyay060cj5aha7rt1lp,0,92,80.8,2022-12-04T15:01:14.224Z,2022-12-04T15:01:27Z,3934339807,140,88.0,3934339813,213,4.4,3934339809,141,58.2,3934339811,212,15.9,3934339805,56,Center,,,,,,,,,,49klmhzbsmlxnkp2w60y66sph,Sheila Guijarro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489139535,18,4,1,1,15,eqaszp3lzhffqt4f8hmzov72j,1,11.6,48,2022-12-04T15:01:16.190Z,2022-12-04T15:01:25Z,3934340099,13,,3934340103,152,,3934340105,265,,3934340161,233,19,3934340107,285,,3934340101,56,Back,,,,,,,comno008m9p6kg2cxtbc7suwa,Nerea Vicente,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489139481,19,4,1,1,15,1qoqz1tyay060cj5aha7rt1lp,0,88.4,52,2022-12-04T15:01:16.191Z,2022-12-04T15:01:25Z,3934340169,233,18,3934339817,56,Center,3934340133,265,,3934340129,13,,3934340135,286,,3934340131,152,,,,,,,,79zpaj24j11e9aajt7vmjf88a,Estefa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489139643,19,43,1,1,44,eqaszp3lzhffqt4f8hmzov72j,1,0,0,2022-12-04T15:01:45.069Z,2022-12-04T15:01:46Z,3934340689,141,50.4,3934340687,140,12.5,3934340681,5,0,3934340771,144,1,3934340693,213,4.0,3934340683,152,0,3934340691,212,4.0,3934340685,56,Back,c4bthgzk7mykmnkyn4142i3v8,Judith Caravaca,3934340713,189,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489139697,20,1,1,1,52,eqaszp3lzhffqt4f8hmzov72j,1,13.7,49.7,2022-12-04T15:01:53.261Z,2022-12-04T15:01:55Z,3934340999,212,40.3,3934341003,1,,3934340991,152,,3934340997,141,60.2,3934340995,140,51.5,3934341001,213,0.2,3934340987,5,,3934340993,56,Center,77qiz0pydyy47nrcuqqtcom50,Laura Martínez,3934340989,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489139703,21,44,1,1,54,eqaszp3lzhffqt4f8hmzov72j,1,51.4,60.7,2022-12-04T15:01:55.165Z,2022-12-04T15:01:56Z,3934341023,286,,3934341021,56,Center,3934341031,233,20,,,,,,,,,,,,,,,,eaebjxv5o929urb7nerrq9qtw,Andrea Carid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489139693,20,44,1,1,54,1qoqz1tyay060cj5aha7rt1lp,0,48.6,39.3,2022-12-04T15:01:55.166Z,2022-12-04T15:01:56Z,3934340967,285,,3934340965,56,Back,3934341049,233,21,,,,,,,,,,,,,,,,4kqwr8xb2ydw2v32thgb5sk5w,Bicho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489139721,22,1,1,1,56,eqaszp3lzhffqt4f8hmzov72j,0,51.6,60.2,2022-12-04T15:01:57.154Z,2022-12-04T15:01:58Z,3934341117,56,Center,3934341121,141,60.3,3934341119,140,57.9,3934341125,213,0.0,3934341115,168,,3934341113,3,,3934341123,212,6.6,,,,eaebjxv5o929urb7nerrq9qtw,Andrea Carid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489139723,21,1,1,1,57,1qoqz1tyay060cj5aha7rt1lp,0,43.8,37.7,2022-12-04T15:01:58.367Z,2022-12-04T15:02:11Z,3934341131,140,62.6,3934341137,213,6.2,3934341127,3,,3934341135,212,19.8,3934341129,56,Center,3934341133,141,36.6,,,,,,,cehjx04vym880gqogj4djdiad,Y. Giménez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489139733,22,61,1,1,59,1qoqz1tyay060cj5aha7rt1lp,1,62.3,27,2022-12-04T15:02:00.947Z,2022-12-04T15:02:01Z,3934341185,56,Center,,,,,,,,,,,,,,,,,,,,,,79zpaj24j11e9aajt7vmjf88a,Estefa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489139729,23,1,1,2,0,eqaszp3lzhffqt4f8hmzov72j,0,39.5,76.7,2022-12-04T15:02:01.317Z,2022-12-04T15:02:01Z,3934341167,141,63.8,3934341171,213,5.4,3934341165,140,46.2,3934341163,56,Back,3934341169,212,11.2,,,,,,,,,,comno008m9p6kg2cxtbc7suwa,Nerea Vicente,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489139751,23,1,1,2,2,1qoqz1tyay060cj5aha7rt1lp,0,52.9,33.6,2022-12-04T15:02:03.567Z,2022-12-04T15:02:04Z,3934341285,56,Right,3934341289,141,15.0,3934341291,212,39.3,3934341295,1,,3934341287,140,88.3,3934341293,213,6.0,,,,,,,4kqwr8xb2ydw2v32thgb5sk5w,Bicho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489139753,24,12,1,2,3,eqaszp3lzhffqt4f8hmzov72j,1,14.1,93.3,2022-12-04T15:02:04.709Z,2022-12-04T15:26:16Z,3934341301,141,100.0,3934341311,167,,3934341299,140,27.1,3934341305,213,0.3,3934341297,56,Back,3934341303,212,14.5,,,,,,,c4bthgzk7mykmnkyn4142i3v8,Judith Caravaca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489139765,24,5,1,2,4,1qoqz1tyay060cj5aha7rt1lp,1,78,-0.6,2022-12-04T15:02:05.839Z,2022-12-04T15:02:11Z,3934341431,233,25,3934341389,347,,3934341387,56,Right,,,,,,,,,,,,,,,,4kqwr8xb2ydw2v32thgb5sk5w,Bicho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489139755,25,5,1,2,4,eqaszp3lzhffqt4f8hmzov72j,0,22,100.6,2022-12-04T15:02:05.839Z,2022-12-04T15:23:08Z,3934341439,233,24,3934341309,347,,3934341307,56,Back,,,,,,,,,,,,,,,,c4bthgzk7mykmnkyn4142i3v8,Judith Caravaca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489139807,25,1,1,2,15,1qoqz1tyay060cj5aha7rt1lp,1,79.3,0,2022-12-04T15:02:16.303Z,2022-12-04T15:02:18Z,3934341599,213,1.5,3934341597,212,10.3,3934341591,56,Right,3934341593,140,79.7,3934341595,141,14.1,3934341589,107,,,,,,,,cehjx04vym880gqogj4djdiad,Y. Giménez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489139823,26,1,1,2,17,1qoqz1tyay060cj5aha7rt1lp,1,79.7,14.1,2022-12-04T15:02:18.399Z,2022-12-04T15:02:25Z,3934341651,140,74.5,3934341657,213,4.0,3934341649,56,Right,3934341655,212,8.6,3934341653,141,4.4,,,,,,,,,,3uj4zixqbp5ahu9etu4fl714a,María Llompart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489139827,27,1,1,2,20,1qoqz1tyay060cj5aha7rt1lp,0,72.7,5.9,2022-12-04T15:02:21.071Z,2022-12-04T15:02:22Z,3934341681,213,1.3,3934341679,212,13.8,3934341673,56,Center,3934341675,140,75.8,3934341677,141,25.6,,,,,,,,,,cehjx04vym880gqogj4djdiad,Y. Giménez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489139833,26,8,1,2,23,eqaszp3lzhffqt4f8hmzov72j,1,29.1,71.1,2022-12-04T15:02:24.432Z,2022-12-04T15:02:23Z,3934341699,56,Back,,,,,,,,,,,,,,,,,,,,,,de1rbqfoaq2wyrd2781bxqqc5,Kuki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489139857,27,1,1,2,24,eqaszp3lzhffqt4f8hmzov72j,0,29.4,62,2022-12-04T15:02:25.432Z,2022-12-04T15:02:26Z,3934341831,212,45.4,3934341823,157,,3934341825,56,Left,3934341827,140,69.7,3934341829,141,86.0,3934341835,1,,3934341833,213,0.4,,,,cvq0jg2vh6kxwf0lcpmuf3i8k,Daniela Arques,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489139877,28,4,1,2,28,1qoqz1tyay060cj5aha7rt1lp,1,30.6,14.8,2022-12-04T15:02:29.247Z,2022-12-04T15:09:34Z,3934341931,285,,3934341993,233,28,3934341925,295,,3934341923,13,,3934341927,56,Back,3934341929,152,,,,,,,,3bnl8jpyjy436d6rq46apwei2,Lara Mata,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489139883,28,4,1,2,28,eqaszp3lzhffqt4f8hmzov72j,0,69.4,85.2,2022-12-04T15:02:29.248Z,2022-12-04T15:09:34Z,3934342073,233,28,3934341967,13,,3934341971,56,Left,3934341969,295,,3934341975,286,,3934341973,152,,,,,,,,1ezefmix2gldcaoz0cdplw3x1,Jade Boho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489140003,29,1,1,2,53,1qoqz1tyay060cj5aha7rt1lp,1,33,14.3,2022-12-04T15:02:54.190Z,2022-12-04T15:02:55Z,3934342631,212,31.3,3934342623,152,,3934342625,56,Center,3934342621,5,,3934342627,140,59.3,3934342629,141,36.0,3934342633,213,0.5,,,,cehjx04vym880gqogj4djdiad,Y. Giménez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489140011,30,1,1,2,54,1qoqz1tyay060cj5aha7rt1lp,0,59.3,36,2022-12-04T15:02:55.662Z,2022-12-04T15:02:57Z,3934342675,56,Center,3934342673,155,,3934342681,212,20.8,3934342679,141,24.3,3934342677,140,77.6,3934342683,213,5.9,,,,,,,4kqwr8xb2ydw2v32thgb5sk5w,Bicho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489140029,29,12,1,2,55,eqaszp3lzhffqt4f8hmzov72j,1,23.6,88.1,2022-12-04T15:02:56.104Z,2022-12-04T15:25:23Z,3934342787,212,9.0,3934342781,56,Back,3934342789,213,1.6,3934342785,141,100.0,3934342803,167,,3934342783,140,23.3,,,,,,,comno008m9p6kg2cxtbc7suwa,Nerea Vicente,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
