id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,assist,qualifier/9/value,qualifier/14/value,keyPass,qualifier/16/id,qualifier/16/qualifierId,qualifier/13/value,qualifier/15/value,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/12/value
2492166369,8,5,1,0,13,eqaszp3lzhffqt4f8hmzov72j,0,48.8,101.2,2022-12-17T17:15:48.322Z,2022-12-17T17:16:01Z,3950415885,233,3,3950415683,56,Back,3950415685,347,,,,,,,,,,,,,,,,,f5c7fj7ce4uklgzn8el0c90d0,Raquel Morcillo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492166415,4,1,1,0,27,7mk4va7b2p6tnv2xjxcgjy8h6,1,55.5,0,2022-12-17T17:16:02.626Z,2022-12-17T17:16:03Z,3950415943,141,8.3,3950415939,56,Right,3950415945,212,10.9,3950415947,213,0.6,3950415941,140,64.0,3950415937,107,,,,,,,,c1ll2hqt71suy8bgwswpci9uy,Carla Armengol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492166423,5,1,1,0,28,7mk4va7b2p6tnv2xjxcgjy8h6,0,64,8.3,2022-12-17T17:16:03.442Z,2022-12-17T17:25:51Z,3950415979,213,4.1,3950415971,56,Right,3950415975,141,0.0,3950415977,212,8.6,3950415973,140,59.0,,,,,,,,,,61ho0mi13ewpotj5udjt7mz2s,Sara Carrillo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492166425,6,5,1,0,29,7mk4va7b2p6tnv2xjxcgjy8h6,0,60.6,-1.5,2022-12-17T17:16:04.670Z,2022-12-17T17:20:31Z,3950415981,56,Right,3950416085,233,9,3950415983,347,,,,,,,,,,,,,,,,,61ho0mi13ewpotj5udjt7mz2s,Sara Carrillo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492166435,9,5,1,0,29,eqaszp3lzhffqt4f8hmzov72j,1,39.4,101.5,2022-12-17T17:16:04.670Z,2022-12-17T17:16:16Z,3950416079,347,,3950416077,56,Back,3950416081,233,6,,,,,,,,,,,,,,,,f5c7fj7ce4uklgzn8el0c90d0,Raquel Morcillo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492166443,10,1,1,0,40,eqaszp3lzhffqt4f8hmzov72j,1,37.9,100,2022-12-17T17:16:15.834Z,2022-12-17T17:16:19Z,3950416149,141,98.6,3950416145,56,Left,3950416151,212,25.6,3950416143,107,,3950416147,140,62.2,3950416153,213,6.2,3950416155,1,,,,,f5c7fj7ce4uklgzn8el0c90d0,Raquel Morcillo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492166445,11,61,1,0,44,eqaszp3lzhffqt4f8hmzov72j,0,62.2,98.6,2022-12-17T17:16:19.606Z,2022-12-17T17:16:19Z,3950416159,56,Left,,,,,,,,,,,,,,,,,,,,,,7vvcwgog9p2a3i1qjp0exzyi2,Helena Torres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492166447,7,49,1,0,47,7mk4va7b2p6tnv2xjxcgjy8h6,1,39.1,14.9,2022-12-17T17:16:22.658Z,2022-12-17T17:16:21Z,,,,,,,,,,,,,,,,,,,,,,,,,c1ll2hqt71suy8bgwswpci9uy,Carla Armengol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492166451,8,1,1,0,48,7mk4va7b2p6tnv2xjxcgjy8h6,0,47.4,26.8,2022-12-17T17:16:23.618Z,2022-12-17T17:16:24Z,3950416179,212,16.0,3950416177,141,50.3,3950416175,140,46.8,3950416181,213,1.6,3950416173,56,Back,,,,,,,,,,c1ll2hqt71suy8bgwswpci9uy,Carla Armengol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492166455,12,8,1,0,49,eqaszp3lzhffqt4f8hmzov72j,1,55.9,35.7,2022-12-17T17:16:24.038Z,2022-12-17T17:16:24Z,3950416205,56,Center,,,,,,,,,,,,,,,,,,,,,,1saqhw307zho8fyokoav1j6s4,Marina Martí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492166483,9,1,1,0,51,7mk4va7b2p6tnv2xjxcgjy8h6,1,48,65.3,2022-12-17T17:16:26.610Z,2022-12-17T17:16:33Z,3950416349,213,5.8,3950416341,56,Center,3950416347,212,16.6,3950416345,141,54.3,3950416343,140,62.1,,,,,,,,,,cfmly5uuomypp4t0pibgtfazu,Carla Morera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492166485,10,1,1,1,0,7mk4va7b2p6tnv2xjxcgjy8h6,1,72.3,24.5,2022-12-17T17:16:35.138Z,2022-12-17T17:16:34Z,3950416353,56,Center,3950416361,213,2.2,3950416355,140,67.8,3950416359,212,8.2,3950416357,141,34.4,,,,,,,,,,du0eybpvf5vcvtuj074x74jdg,Ane Miren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492166499,11,1,1,1,1,7mk4va7b2p6tnv2xjxcgjy8h6,1,67.8,34.4,2022-12-17T17:16:36.002Z,2022-12-17T17:16:39Z,3950416439,56,Back,3950416445,212,26.5,3950416443,141,10.6,3950416441,140,47.8,3950416447,213,3.8,,,,,,,,,,3u9vtcqa5td8weoufpzirruhg,Gema Soliveres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492166511,12,1,1,1,6,7mk4va7b2p6tnv2xjxcgjy8h6,1,59.5,5.8,2022-12-17T17:16:41.298Z,2022-12-17T17:16:42Z,3950416503,212,10.1,3950416497,56,Right,3950416499,140,68.2,3950416505,213,0.4,3950416501,141,12.1,,,,,,,,,,d2at1haixfnekibqj89y4nxed,O. Ohale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492166517,13,1,1,1,8,7mk4va7b2p6tnv2xjxcgjy8h6,1,68.1,13.3,2022-12-17T17:16:43.714Z,2022-12-17T17:16:44Z,3950416547,3,,3950416553,141,4.3,3950416555,212,10.4,3950416549,56,Right,3950416551,140,76.1,3950416557,213,5.7,,,,,,,61ho0mi13ewpotj5udjt7mz2s,Sara Carrillo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492166529,14,1,1,1,11,7mk4va7b2p6tnv2xjxcgjy8h6,0,78.2,5.8,2022-12-17T17:16:46.498Z,2022-12-17T17:16:50Z,3950416613,141,46.3,3950416605,2,,3950416607,155,,3950416609,56,Center,3950416617,213,1.1,3950416615,212,30.6,3950416611,140,90.9,,,,c1ll2hqt71suy8bgwswpci9uy,Carla Armengol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492166531,13,52,1,1,12,eqaszp3lzhffqt4f8hmzov72j,1,6.6,48.2,2022-12-17T17:16:47.763Z,2022-12-17T17:16:48Z,,,,,,,,,,,,,,,,,,,,,,,,,77qiz0pydyy47nrcuqqtcom50,Laura Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492166581,14,1,1,1,23,eqaszp3lzhffqt4f8hmzov72j,0,12.8,54.2,2022-12-17T17:16:58.831Z,2022-12-17T17:17:01Z,3950416857,213,0.3,3950416851,140,56.9,3950416849,56,Center,3950416855,212,47.9,3950416859,1,,3950416853,141,72.2,3950416847,199,,,,,77qiz0pydyy47nrcuqqtcom50,Laura Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492166589,15,1,1,1,27,7mk4va7b2p6tnv2xjxcgjy8h6,0,45.8,32,2022-12-17T17:17:02.914Z,2022-12-17T17:17:13Z,3950416911,213,0.1,3950416903,56,Center,3950416909,212,12.3,3950416907,141,33.4,3950416905,140,57.5,,,,,,,,,,6lruud03b1so5uyjduuthtuj9,Miriam Diéguez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492166601,15,1,1,1,28,eqaszp3lzhffqt4f8hmzov72j,1,37.9,64.5,2022-12-17T17:17:03.221Z,2022-12-17T17:17:06Z,3950416961,141,15.1,3950416967,1,,3950416959,140,39.9,3950416955,155,,3950416965,213,4.8,3950416957,56,Back,3950416963,212,33.7,,,,cvq0jg2vh6kxwf0lcpmuf3i8k,Daniela Arques,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492166611,16,1,1,1,31,eqaszp3lzhffqt4f8hmzov72j,1,39.9,15.1,2022-12-17T17:17:06.099Z,2022-12-17T17:17:09Z,3950417009,213,6.0,3950417005,141,7.6,3950417003,140,55.0,3950417001,56,Right,3950416999,3,,3950417007,212,16.7,,,,,,,5zfnimycb0516oj3frebpisk4,Carmen Fresneda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492166613,17,61,1,1,33,eqaszp3lzhffqt4f8hmzov72j,0,61.1,5.2,2022-12-17T17:17:08.918Z,2022-12-17T17:17:09Z,3950417013,56,Right,,,,,,,,,,,,,,,,,,,,,,1saqhw307zho8fyokoav1j6s4,Marina Martí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492166621,16,5,1,1,34,7mk4va7b2p6tnv2xjxcgjy8h6,1,36.9,101.3,2022-12-17T17:17:09.533Z,2022-12-17T17:20:31Z,3950417043,56,Back,3950417045,347,,3950417047,233,18,,,,,,,,,,,,,,,,q3xvi1pbz5hmr6zw6np6v4yd,C. Sáez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492166615,18,5,1,1,34,eqaszp3lzhffqt4f8hmzov72j,0,63.1,-1.3,2022-12-17T17:17:09.533Z,2022-12-17T17:17:14Z,3950417017,56,Right,3950417051,233,16,3950417019,347,,,,,,,,,,,,,,,,,1saqhw307zho8fyokoav1j6s4,Marina Martí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492166677,17,1,1,2,2,7mk4va7b2p6tnv2xjxcgjy8h6,1,39.1,100,2022-12-17T17:17:37.602Z,2022-12-17T18:05:57Z,3950417397,212,38.9,3950417391,56,Back,3950417395,141,46.7,3950417399,213,4.4,3950417389,107,,3950479661,189,,3950417393,140,27.5,3950417401,1,,cfmly5uuomypp4t0pibgtfazu,Carla Morera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492166679,18,61,1,2,3,7mk4va7b2p6tnv2xjxcgjy8h6,1,27.5,46.7,2022-12-17T17:17:38.362Z,2022-12-17T17:18:25Z,3950417405,56,Back,3950418239,189,,,,,,,,,,,,,,,,,,,,6lruud03b1so5uyjduuthtuj9,Miriam Diéguez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492166669,19,49,1,2,3,eqaszp3lzhffqt4f8hmzov72j,1,65.6,71.5,2022-12-17T17:17:38.381Z,2022-12-17T17:17:38Z,,,,,,,,,,,,,,,,,,,,,,,,,1ezefmix2gldcaoz0cdplw3x1,Jade Boho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492166671,20,1,1,2,3,eqaszp3lzhffqt4f8hmzov72j,1,65.6,71.5,2022-12-17T17:17:38.523Z,2022-12-17T17:17:39Z,3950417347,141,60.4,3950417345,140,64.1,3950417349,212,7.7,3950417343,56,Center,3950417351,213,4.5,,,,,,,,,,1ezefmix2gldcaoz0cdplw3x1,Jade Boho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492166675,21,1,1,2,3,eqaszp3lzhffqt4f8hmzov72j,0,64.1,60.4,2022-12-17T17:17:38.916Z,2022-12-17T17:17:40Z,3950417371,141,72.5,3950417369,140,58.6,3950417375,213,2.2,3950417367,56,Center,3950417373,212,10.1,,,,,,,,,,eaebjxv5o929urb7nerrq9qtw,Andrea Carid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492166697,19,49,1,2,7,7mk4va7b2p6tnv2xjxcgjy8h6,1,39.3,27.2,2022-12-17T17:17:42.826Z,2022-12-17T18:06:15Z,,,,,,,,,,,,,,,,,,,,,,,,,c1ll2hqt71suy8bgwswpci9uy,Carla Armengol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492166701,20,1,1,2,8,7mk4va7b2p6tnv2xjxcgjy8h6,0,39.3,27.2,2022-12-17T17:17:43.019Z,2022-12-17T18:06:18Z,3950417501,212,16.1,3950417503,213,5.8,3950417495,56,Right,3950417497,140,53.2,3950417499,141,17.2,,,,,,,,,,c1ll2hqt71suy8bgwswpci9uy,Carla Armengol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492166693,22,49,1,2,8,eqaszp3lzhffqt4f8hmzov72j,1,52.3,91.4,2022-12-17T17:17:43.030Z,2022-12-17T17:17:43Z,,,,,,,,,,,,,,,,,,,,,,,,,f5c7fj7ce4uklgzn8el0c90d0,Raquel Morcillo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492166705,23,1,1,2,9,eqaszp3lzhffqt4f8hmzov72j,1,55.4,93.4,2022-12-17T17:17:44.068Z,2022-12-17T17:17:47Z,3950417519,140,63.6,3950417521,141,81.3,3950417525,213,5.5,3950417517,56,Left,3950417523,212,11.9,,,,,,,,,,f5c7fj7ce4uklgzn8el0c90d0,Raquel Morcillo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492166709,24,1,1,2,12,eqaszp3lzhffqt4f8hmzov72j,1,59.1,65.3,2022-12-17T17:17:47.539Z,2022-12-17T17:17:49Z,3950417547,212,18.6,3950417545,141,41.0,3950417541,56,Center,3950417549,213,4.2,3950417543,140,51.0,,,,,,,,,,eaebjxv5o929urb7nerrq9qtw,Andrea Carid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492166717,25,1,1,2,14,eqaszp3lzhffqt4f8hmzov72j,1,48.5,36.2,2022-12-17T17:17:49.148Z,2022-12-17T17:17:54Z,3950417599,141,12.9,3950417595,56,Right,3950417603,213,4.9,3950417601,212,16.1,3950417597,140,51.0,,,,,,,,,,cklnfn4gt480hn4o3m3d979w,Lucía Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492166725,26,1,1,2,18,eqaszp3lzhffqt4f8hmzov72j,1,74.8,12.9,2022-12-17T17:17:53.890Z,2022-12-17T17:17:56Z,3950417649,56,Right,3950417657,213,6.0,3950417651,140,92.3,3950417653,141,6.2,3950417655,212,18.9,,,,,,,,,,5zfnimycb0516oj3frebpisk4,Carmen Fresneda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492166733,27,1,1,2,21,eqaszp3lzhffqt4f8hmzov72j,0,93.3,5.9,2022-12-17T17:17:56.476Z,2022-12-17T17:18:50Z,3950417683,2,,3950417693,56,Center,3950417695,140,93.6,3950417699,212,30.3,3950417687,155,,3950417697,141,50.4,3950417701,213,1.6,,,,1saqhw307zho8fyokoav1j6s4,Marina Martí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492166737,21,12,1,2,26,7mk4va7b2p6tnv2xjxcgjy8h6,1,10.9,50.3,2022-12-17T17:18:01.138Z,2022-12-17T17:18:01Z,3950417711,212,10.9,3950417739,15,,3950417709,141,63.3,3950417707,140,17.0,3950417713,213,0.9,3950417705,56,Back,,,,,,,8vwiezkux2gxs99ziy7x69fu2,Elba Vergés,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492166755,28,13,1,2,27,eqaszp3lzhffqt4f8hmzov72j,1,74.7,57.8,2022-12-17T17:18:02.570Z,2022-12-17T17:18:51Z,3950418203,147,59.2,3950417809,56,Center,3950418197,215,,3950418691,328,,3950418205,230,98.2,3950418693,391,,3950418195,103,11.1,3950418185,73,,cvq0jg2vh6kxwf0lcpmuf3i8k,Daniela Arques,3950418201,146,83.8,3950418695,458,3950418207,231,51.1,3950418193,102,68.2,3950417805,22,3950417807,18,3950418199,153,3950418689,72,,,,,,,,,,,,,
2492166771,22,12,1,2,28,7mk4va7b2p6tnv2xjxcgjy8h6,1,17,63.3,2022-12-17T17:18:03.459Z,2022-12-17T17:18:06Z,3950417909,141,49.3,3950417913,213,5.7,3950417905,56,Back,3950417907,140,30.0,3950417911,212,16.6,,,,,,,,,,6lruud03b1so5uyjduuthtuj9,Miriam Diéguez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492166761,29,61,1,2,29,eqaszp3lzhffqt4f8hmzov72j,1,84.7,62.8,2022-12-17T17:18:04.242Z,2022-12-17T17:18:04Z,3950417841,56,Center,,,,,,,,,,,,,,,,,,,,,,1ezefmix2gldcaoz0cdplw3x1,Jade Boho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492166775,23,49,1,2,33,7mk4va7b2p6tnv2xjxcgjy8h6,1,32,7.7,2022-12-17T17:18:08.353Z,2022-12-17T17:18:06Z,,,,,,,,,,,,,,,,,,,,,,,,,c1ll2hqt71suy8bgwswpci9uy,Carla Armengol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492166779,24,1,1,2,33,7mk4va7b2p6tnv2xjxcgjy8h6,0,32.6,6,2022-12-17T17:18:08.945Z,2022-12-17T17:18:14Z,3950418035,236,,3950418021,140,34.5,3950418027,213,6.1,3950417927,56,Back,3950418041,286,,3950418023,141,5.4,3950418037,233,30,3950418025,212,2.0,c1ll2hqt71suy8bgwswpci9uy,Carla Armengol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492166785,30,74,1,2,33,eqaszp3lzhffqt4f8hmzov72j,1,72.8,93.6,2022-12-17T17:18:08.946Z,2022-12-17T17:20:28Z,3950417961,285,,3950417959,56,Left,3950418043,233,24,,,,,,,,,,,,,,,,f5c7fj7ce4uklgzn8el0c90d0,Raquel Morcillo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492166803,25,5,1,2,35,7mk4va7b2p6tnv2xjxcgjy8h6,1,29.2,-1.6,2022-12-17T17:18:10.853Z,2022-12-17T17:20:32Z,3950418019,347,,3950418017,56,Back,3950418047,233,31,,,,,,,,,,,,,,,,c1ll2hqt71suy8bgwswpci9uy,Carla Armengol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492166787,31,5,1,2,35,eqaszp3lzhffqt4f8hmzov72j,0,70.8,101.6,2022-12-17T17:18:10.853Z,2022-12-17T17:18:15Z,3950417965,347,,3950417963,56,Left,3950418063,233,25,,,,,,,,,,,,,,,,f5c7fj7ce4uklgzn8el0c90d0,Raquel Morcillo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492166839,26,1,1,2,54,7mk4va7b2p6tnv2xjxcgjy8h6,0,32.4,0,2022-12-17T17:18:29.074Z,2022-12-17T17:18:29Z,3950418291,213,0.6,3950418281,107,,3950418287,141,14.0,3950418283,56,Back,3950418289,212,19.9,3950418285,140,48.4,,,,,,,c1ll2hqt71suy8bgwswpci9uy,Carla Armengol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492166847,32,61,1,2,54,eqaszp3lzhffqt4f8hmzov72j,1,58.7,79.7,2022-12-17T17:18:29.478Z,2022-12-17T17:18:29Z,3950418317,56,Left,,,,,,,,,,,,,,,,,,,,,,cvq0jg2vh6kxwf0lcpmuf3i8k,Daniela Arques,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
