id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/11/value,qualifier/9/value,qualifier/8/value,qualifier/17/id,qualifier/17/qualifierId,assist
2540543793,144,1,1,16,9,9ns699xp353c84r1g6epazycl,0,54.7,32.4,2023-04-29T10:18:34.726Z,2023-04-29T10:18:35Z,4234046283,213,0.4,4234046277,140,58.4,4234046279,141,35.1,4234046273,3,,4234046275,56,Center,4234046281,212,4.3,,,,,,,27oce8op8b7a6fmyp8utoz5gq,M. Ramírez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540543797,130,61,1,16,10,9ouh98eyf6u69lbxc13mllm7f,1,57.7,73,2023-04-29T10:18:35.398Z,2023-04-29T10:19:59Z,4234046307,56,Center,,,,,,,,,,,,,,,,,,,,,,42t82kh0hqfa7h92x1ujdz97u,Patri Gavira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540543841,145,1,1,16,13,9ns699xp353c84r1g6epazycl,1,52.1,77.8,2023-04-29T10:18:38.662Z,2023-04-29T10:18:44Z,4234046599,140,67.4,4234046597,56,Left,4234046603,212,17.4,4234046605,213,0.4,4234046601,141,87.7,,,,,,,,,,4by0xo4xinb0m8nziofw0g3bp,Leire Baños,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540543849,146,1,1,16,18,9ns699xp353c84r1g6epazycl,1,71.3,89,2023-04-29T10:18:44.166Z,2023-04-29T10:18:45Z,4234046629,56,Left,4234046635,212,8.1,4234046631,140,64.6,4234046633,141,83.2,4234046637,213,3.7,,,,,,,,,,eu6nudazhvggen5s7abc46bpx,Alba Redondo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540543861,147,1,1,16,19,9ns699xp353c84r1g6epazycl,1,65.2,83.2,2023-04-29T10:18:44.902Z,2023-04-29T10:18:46Z,4234046699,56,Left,4234046703,141,89.6,4234046707,213,0.8,4234046705,212,6.3,4234046701,140,69.6,,,,,,,,,,3ws5zg8wy6j86cr8yrqxnsx9m,Paula Tomás,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540543889,148,1,1,16,21,9ns699xp353c84r1g6epazycl,0,68.2,83.6,2023-04-29T10:18:46.758Z,2023-04-29T10:18:50Z,4234046843,140,100.0,4234046837,155,,4234046839,56,Right,4234046845,141,20.6,4234046835,2,,4234046849,213,5.4,4234046847,212,55.0,4234046853,1,,eu6nudazhvggen5s7abc46bpx,Alba Redondo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540543919,131,5,1,16,24,9ouh98eyf6u69lbxc13mllm7f,1,-0.9,77.5,2023-04-29T10:18:49.433Z,2023-04-29T10:59:56Z,4234047079,346,,4234047077,56,Back,4234114109,233,149,,,,,,,,,,,,,,,,982xo55a6ehu6960fxwr3bfje,Claudia Blanco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540543895,149,5,1,16,24,9ns699xp353c84r1g6epazycl,0,100.9,22.5,2023-04-29T10:18:49.433Z,2023-04-29T11:01:16Z,4234114113,233,131,4234046871,56,Center,4234046873,346,,,,,,,,,,,,,,,,,eu6nudazhvggen5s7abc46bpx,Alba Redondo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540544013,132,1,1,16,45,9ouh98eyf6u69lbxc13mllm7f,1,4.2,59,2023-04-29T10:19:10.649Z,2023-04-29T10:19:13Z,4234047655,141,41.0,4234047649,124,,4234047653,140,9.9,4234047651,56,Back,4234047667,237,,4234047657,212,13.6,4234047659,213,5.2,,,,7yjvzelaq5iir99b4631uiyg9,Aline,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540544025,133,1,1,16,48,9ouh98eyf6u69lbxc13mllm7f,1,9.4,41,2023-04-29T10:19:13.530Z,2023-04-29T10:59:40Z,4234047727,213,5.3,4234047719,56,Back,4234047717,155,,4234047723,141,2.0,4234047721,140,24.7,4234047725,212,31.0,,,,,,,c7phsuwshglgu1nud007agqnd,Thaís Ferreira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540544029,134,1,1,16,48,9ouh98eyf6u69lbxc13mllm7f,0,24.7,2,2023-04-29T10:19:14.002Z,2023-04-29T10:59:52Z,4234047751,3,,4234047757,141,9.2,4234047761,213,0.7,4234047759,212,7.8,4234047755,140,30.5,4234047753,56,Back,,,,,,,982xo55a6ehu6960fxwr3bfje,Claudia Blanco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540544043,150,61,1,16,49,9ns699xp353c84r1g6epazycl,1,59.9,91.2,2023-04-29T10:19:14.545Z,2023-04-29T10:59:55Z,4234047855,56,Left,,,,,,,,,,,,,,,,,,,,,,1z29kbiufzx7u32mh1fvy1rs9,Paula Fernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540544081,152,49,1,16,53,9ns699xp353c84r1g6epazycl,1,58.9,86.5,2023-04-29T10:19:19.049Z,2023-04-29T11:01:06Z,,,,,,,,,,,,,,,,,,,,,,,,,eu6nudazhvggen5s7abc46bpx,Alba Redondo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540544107,153,1,1,16,53,9ns699xp353c84r1g6epazycl,0,66.2,86.3,2023-04-29T10:19:19.085Z,2023-04-29T11:01:07Z,4234048181,140,78.6,4234048185,212,16.4,4234048179,56,Center,4234048187,213,5.6,4234048183,141,71.7,,,,,,,,,,eu6nudazhvggen5s7abc46bpx,Alba Redondo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540544069,135,3,1,16,54,9ouh98eyf6u69lbxc13mllm7f,0,37.4,12.4,2023-04-29T10:19:19.753Z,2023-04-29T11:01:04Z,4234047981,56,Back,4234048063,233,151,4234048061,286,,,,,,,,,,,,,,,,,3rob14yal0zrzxj2tdpp4sewa,Paola Hernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540544079,151,7,1,16,54,9ns699xp353c84r1g6epazycl,1,62.6,87.6,2023-04-29T10:19:19.754Z,2023-04-29T10:19:39Z,4234048035,56,Left,4234048045,233,135,4234048037,285,,,,,,,,,,,,,,,,,1z29kbiufzx7u32mh1fvy1rs9,Paula Fernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540557519,399,1,1,16,57,9ns699xp353c84r1g6epazycl,0,71.4,85.9,2023-04-29T10:19:22.327Z,2023-04-29T11:01:30Z,4234116905,56,Center,4234116911,212,21.6,4234116913,213,5.6,4234116907,140,87.3,4234116909,141,65.8,,,,,,,,,,1z29kbiufzx7u32mh1fvy1rs9,Paula Fernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540544121,136,52,1,17,0,9ouh98eyf6u69lbxc13mllm7f,1,9.1,40.9,2023-04-29T10:19:25.514Z,2023-04-29T10:19:25Z,,,,,,,,,,,,,,,,,,,,,,,,,7yjvzelaq5iir99b4631uiyg9,Aline,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540544125,137,80,1,17,0,9ouh98eyf6u69lbxc13mllm7f,0,9.1,40.9,2023-04-29T10:19:25.834Z,2023-04-29T10:19:25Z,,,,,,,,,,,,,,,,,,,,,,,,,7yjvzelaq5iir99b4631uiyg9,Aline,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540544153,138,1,1,17,1,9ouh98eyf6u69lbxc13mllm7f,1,12.6,41.2,2023-04-29T10:19:27.211Z,2023-04-29T10:19:30Z,4234048489,140,55.6,4234048487,56,Left,4234048491,141,83.6,4234048495,213,0.6,4234048493,212,53.6,4234048497,1,,4234048485,155,,,,,7yjvzelaq5iir99b4631uiyg9,Aline,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540544159,139,44,1,17,4,9ouh98eyf6u69lbxc13mllm7f,1,57.6,86.1,2023-04-29T10:19:29.931Z,2023-04-29T10:19:33Z,4234048527,56,Left,4234048653,233,154,4234048529,286,,,,,,,,,,,,,,,,,yay5mq8trvoxv9mwm4mqzn8q,G. Monday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540544183,154,44,1,17,4,9ns699xp353c84r1g6epazycl,0,42.4,13.9,2023-04-29T10:19:29.932Z,2023-04-29T10:19:33Z,4234048633,285,,4234048657,233,139,4234048631,56,Back,,,,,,,,,,,,,,,,e7e86fnm9fyy937yep9pocbft,Antônia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540544173,140,1,1,17,4,9ouh98eyf6u69lbxc13mllm7f,0,53.7,83.9,2023-04-29T10:19:30.076Z,2023-04-29T10:19:32Z,4234048575,168,,4234048585,213,0.5,4234048581,141,100.0,4234048577,56,Left,4234048583,212,23.2,4234048573,3,,4234048579,140,72.7,,,,yay5mq8trvoxv9mwm4mqzn8q,G. Monday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540544175,141,5,1,17,6,9ouh98eyf6u69lbxc13mllm7f,0,77,101.2,2023-04-29T10:19:32.196Z,2023-04-29T10:19:40Z,4234048745,233,155,4234048589,347,,4234048587,56,Left,,,,,,,,,,,,,,,,yay5mq8trvoxv9mwm4mqzn8q,G. Monday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540544203,155,5,1,17,6,9ns699xp353c84r1g6epazycl,1,23,-1.2,2023-04-29T10:19:32.196Z,2023-04-29T11:01:16Z,4234048727,56,Back,4234048731,233,141,4234048729,347,,,,,,,,,,,,,,,,,e7e86fnm9fyy937yep9pocbft,Antônia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540544273,156,1,1,17,19,9ns699xp353c84r1g6epazycl,0,23.9,0,2023-04-29T10:19:44.342Z,2023-04-29T10:19:55Z,4234049017,212,30.3,4234049009,107,,4234049019,213,0.2,4234049013,140,52.2,4234049015,141,7.9,4234049011,56,Right,4234049021,1,,,,,e7e86fnm9fyy937yep9pocbft,Antônia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540544251,142,1,1,17,21,9ouh98eyf6u69lbxc13mllm7f,1,33.4,91.5,2023-04-29T10:19:46.379Z,2023-04-29T10:19:48Z,4234048923,213,0.3,4234048917,140,46.9,4234048919,141,98.1,4234048915,56,Back,4234048921,212,14.9,4234048913,3,,,,,,,,42t82kh0hqfa7h92x1ujdz97u,Patri Gavira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540544257,143,49,1,17,23,9ouh98eyf6u69lbxc13mllm7f,1,46.8,96.6,2023-04-29T10:19:48.475Z,2023-04-29T10:19:48Z,,,,,,,,,,,,,,,,,,,,,,,,,yay5mq8trvoxv9mwm4mqzn8q,G. Monday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540544291,144,4,1,17,25,9ouh98eyf6u69lbxc13mllm7f,1,50.8,94.5,2023-04-29T10:19:50.781Z,2023-04-29T10:33:44Z,4234049101,286,,4234075215,233,157,4234049097,56,Left,4234049099,152,,4234049095,295,,4234049093,13,,,,,,,,yay5mq8trvoxv9mwm4mqzn8q,G. Monday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540544385,157,4,1,17,25,9ns699xp353c84r1g6epazycl,0,49.2,5.5,2023-04-29T10:19:50.782Z,2023-04-29T10:33:44Z,4234075225,233,144,4234049541,56,Back,4234049543,152,,4234049537,13,,4234049539,295,,4234049545,285,,,,,,,,9ld622ld2el1ql9vy2akchfit,N. Andonova,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540544481,145,1,1,17,46,9ouh98eyf6u69lbxc13mllm7f,1,43.8,93.9,2023-04-29T10:20:12.172Z,2023-04-29T10:20:20Z,4234049991,213,6.2,4234049987,141,89.0,4234049989,212,35.2,4234049981,152,,4234049979,155,,4234049983,56,Left,4234049977,5,,4234049985,140,77.2,42t82kh0hqfa7h92x1ujdz97u,Patri Gavira,,4234049993,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540544483,146,3,1,17,54,9ouh98eyf6u69lbxc13mllm7f,0,88.6,88.2,2023-04-29T10:20:19.652Z,2023-04-29T10:20:22Z,4234049997,56,Left,4234050063,233,158,4234049999,286,,,,,,,,,,,,,,,,,yay5mq8trvoxv9mwm4mqzn8q,G. Monday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540544487,158,7,1,17,54,9ns699xp353c84r1g6epazycl,1,11.4,11.8,2023-04-29T10:20:19.653Z,2023-04-29T10:20:22Z,4234050035,233,146,4234050023,56,Back,4234050025,285,,,,,,,,,,,,,,,,,e7e86fnm9fyy937yep9pocbft,Antônia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540544491,159,49,1,17,56,9ns699xp353c84r1g6epazycl,1,2.7,25.6,2023-04-29T10:20:22.069Z,2023-04-29T10:20:22Z,,,,,,,,,,,,,,,,,,,,,,,,,e7e86fnm9fyy937yep9pocbft,Antônia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540544543,160,1,1,17,59,9ns699xp353c84r1g6epazycl,1,7.7,31,2023-04-29T10:20:24.709Z,2023-04-29T11:00:22Z,4234050269,141,49.9,4234050273,213,0.5,4234050267,140,32.8,4234050271,212,29.3,4234050265,56,Back,,,,,,,,,,e7e86fnm9fyy937yep9pocbft,Antônia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540544547,161,61,1,18,2,9ns699xp353c84r1g6epazycl,0,36,53.9,2023-04-29T10:20:28.101Z,2023-04-29T11:00:27Z,4234050277,56,Back,,,,,,,,,,,,,,,,,,,,,,eu6nudazhvggen5s7abc46bpx,Alba Redondo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540544633,149,43,1,18,3,9ouh98eyf6u69lbxc13mllm7f,1,0,0,2023-04-29T10:20:28.620Z,2023-04-29T10:21:44Z,4234050693,285,0,4234050691,56,Center,4234052543,144,7,,,,,,,,,,,,,,,,c7phsuwshglgu1nud007agqnd,Thaís Ferreira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540544565,147,13,1,18,3,9ouh98eyf6u69lbxc13mllm7f,1,73.9,53.8,2023-04-29T10:20:28.957Z,2023-04-29T11:00:24Z,4234051741,103,98.6,4234051747,230,98.0,4234051749,231,50.9,4234051629,20,,4234051745,328,,4234052631,458,,4234050381,18,,4234050385,56,Center,1au0af90j09ol6827vodhg1k9,C. Falknor,,4234051739,102,4234050377,22,4234051743,215,,4234051731,74,,,,,,,,,,,,,,,,,,48.7,,,
2540544589,148,5,1,18,6,9ouh98eyf6u69lbxc13mllm7f,0,101.2,52.1,2023-04-29T10:20:31.879Z,2023-04-29T11:01:17Z,4234050541,233,162,4234050501,346,,4234050499,56,Center,,,,,,,,,,,,,,,,1au0af90j09ol6827vodhg1k9,C. Falknor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540544567,162,5,1,18,6,9ns699xp353c84r1g6epazycl,1,-1.2,47.9,2023-04-29T10:20:31.879Z,2023-04-29T10:20:34Z,4234050409,346,,4234050533,233,148,4234050407,56,Back,,,,,,,,,,,,,,,,eu6nudazhvggen5s7abc46bpx,Alba Redondo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540544675,163,1,1,18,21,9ns699xp353c84r1g6epazycl,1,4.2,52.4,2023-04-29T10:20:46.341Z,2023-04-29T10:20:48Z,4234050869,141,27.7,4234050867,140,9.3,4234050877,237,,4234050871,212,17.6,4234050863,124,,4234050873,213,5.0,4234050865,56,Back,,,,6uttq0cpsnicezpcqy36p7r4k,Tarazona,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540544691,164,1,1,18,22,9ns699xp353c84r1g6epazycl,1,16.9,22.7,2023-04-29T10:20:48.181Z,2023-04-29T10:20:50Z,4234050945,140,21.8,4234050943,56,Back,4234050951,213,1.2,4234050949,212,15.9,4234050947,141,44.9,,,,,,,,,,zuec10u63781iv5rojm31yzu,María Méndez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540544711,165,1,1,18,25,9ns699xp353c84r1g6epazycl,1,25,37.6,2023-04-29T10:20:50.581Z,2023-04-29T10:20:53Z,4234051049,212,10.0,4234051043,56,Back,4234051051,213,1.9,4234051047,141,51.6,4234051045,140,22.1,,,,,,,,,,9ld622ld2el1ql9vy2akchfit,N. Andonova,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540544729,166,1,1,18,30,9ns699xp353c84r1g6epazycl,1,25.3,54.6,2023-04-29T10:20:55.637Z,2023-04-29T10:20:56Z,4234051151,212,11.5,4234051145,56,Back,4234051149,141,71.5,4234051147,140,24.7,4234051153,213,1.6,,,,,,,,,,4by0xo4xinb0m8nziofw0g3bp,Leire Baños,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540544741,167,1,1,18,31,9ns699xp353c84r1g6epazycl,1,23,84.1,2023-04-29T10:20:56.853Z,2023-04-29T10:20:59Z,4234051193,213,5.8,4234051185,56,Back,4234051189,141,73.0,4234051191,212,15.4,4234051187,140,35.8,,,,,,,,,,9jxxujnb2eoo7avj278ppnqvp,Núria Mendoza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540544743,168,1,1,18,34,9ns699xp353c84r1g6epazycl,1,30.2,64.5,2023-04-29T10:20:59.509Z,2023-04-29T10:21:00Z,4234051201,141,75.4,4234051205,213,2.4,4234051197,56,Back,4234051199,140,22.7,4234051203,212,10.8,,,,,,,,,,1z29kbiufzx7u32mh1fvy1rs9,Paula Fernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540544763,169,1,1,18,35,9ns699xp353c84r1g6epazycl,1,21.6,77.5,2023-04-29T10:21:00.645Z,2023-04-29T10:21:04Z,4234051301,141,93.3,4234051297,56,Back,4234051303,212,26.2,4234051299,140,44.4,4234051305,213,0.4,,,,,,,,,,9jxxujnb2eoo7avj278ppnqvp,Núria Mendoza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540544771,170,61,1,18,38,9ns699xp353c84r1g6epazycl,0,46.7,95.3,2023-04-29T10:21:04.309Z,2023-04-29T10:21:04Z,4234051321,56,Back,,,,,,,,,,,,,,,,,,,,,,3ws5zg8wy6j86cr8yrqxnsx9m,Paula Tomás,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540544767,150,49,1,18,39,9ouh98eyf6u69lbxc13mllm7f,1,45.6,5.3,2023-04-29T10:21:04.509Z,2023-04-29T10:21:04Z,,,,,,,,,,,,,,,,,,,,,,,,,982xo55a6ehu6960fxwr3bfje,Claudia Blanco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540544803,151,1,1,18,42,9ouh98eyf6u69lbxc13mllm7f,0,64,4.7,2023-04-29T10:21:07.500Z,2023-04-29T10:21:08Z,4234051461,155,,4234051471,213,0.9,4234051469,212,43.4,4234051467,141,55.7,4234051465,140,88.8,4234051463,56,Center,4234051473,1,,,,,982xo55a6ehu6960fxwr3bfje,Claudia Blanco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540544829,171,12,1,18,44,9ns699xp353c84r1g6epazycl,1,4.8,51.2,2023-04-29T10:21:09.639Z,2023-04-29T10:21:12Z,4234051571,56,Back,4234051577,212,25.2,4234051601,15,,4234051579,213,1.6,4234051575,141,88.3,4234051573,140,5.1,,,,,,,zuec10u63781iv5rojm31yzu,María Méndez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540544845,172,49,1,18,50,9ns699xp353c84r1g6epazycl,1,5.6,88.6,2023-04-29T10:21:15.510Z,2023-04-29T10:21:15Z,,,,,,,,,,,,,,,,,,,,,,,,,9jxxujnb2eoo7avj278ppnqvp,Núria Mendoza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540544863,173,1,1,18,52,9ns699xp353c84r1g6epazycl,0,5.6,88,2023-04-29T10:21:17.686Z,2023-04-29T10:21:18Z,4234051785,213,6.2,4234051779,140,46.5,4234051777,56,Back,4234051783,212,43.1,4234051781,141,82.4,4234051775,157,,4234051787,1,,,,,9jxxujnb2eoo7avj278ppnqvp,Núria Mendoza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540544883,152,1,1,18,54,9ouh98eyf6u69lbxc13mllm7f,1,34.8,20,2023-04-29T10:21:20.253Z,2023-04-29T10:21:23Z,4234051923,213,6.3,4234051917,140,59.9,4234051919,141,19.7,4234051913,3,,4234051915,56,Right,4234051921,212,26.4,,,,,,,c7phsuwshglgu1nud007agqnd,Thaís Ferreira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540544887,153,49,1,18,57,9ouh98eyf6u69lbxc13mllm7f,1,59.9,19.7,2023-04-29T10:21:23.326Z,2023-04-29T10:21:23Z,,,,,,,,,,,,,,,,,,,,,,,,,80bmdjixjy34wx3e5fb8re961,Natalia Ramos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540544913,154,1,1,18,58,9ouh98eyf6u69lbxc13mllm7f,1,59.9,19.7,2023-04-29T10:21:23.725Z,2023-04-29T10:21:26Z,4234052067,1,,4234052063,212,39.5,4234052061,141,77.2,4234052059,140,54.4,4234052065,213,1.7,4234052057,56,Center,,,,,,,80bmdjixjy34wx3e5fb8re961,Natalia Ramos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540544923,155,1,1,19,1,9ouh98eyf6u69lbxc13mllm7f,0,55.1,79.7,2023-04-29T10:21:26.670Z,2023-04-29T10:21:27Z,4234052107,141,59.0,4234052103,56,Center,4234052109,212,43.9,4234052101,155,,4234052105,140,94.7,4234052115,1,,4234052111,213,6.0,,,,42t82kh0hqfa7h92x1ujdz97u,Patri Gavira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540544937,174,52,1,19,4,9ns699xp353c84r1g6epazycl,1,5.4,38.6,2023-04-29T10:21:30.325Z,2023-04-29T10:21:30Z,,,,,,,,,,,,,,,,,,,,,,,,,6uttq0cpsnicezpcqy36p7r4k,Tarazona,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540544983,175,1,1,19,10,9ns699xp353c84r1g6epazycl,1,7.8,48.4,2023-04-29T10:21:35.622Z,2023-04-29T10:21:39Z,4234052429,141,62.3,4234052427,140,17.3,4234052431,212,13.7,4234052423,123,,4234052433,213,0.8,4234052425,56,Back,,,,,,,6uttq0cpsnicezpcqy36p7r4k,Tarazona,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540544997,176,1,1,19,13,9ns699xp353c84r1g6epazycl,1,17.1,72.9,2023-04-29T10:21:39.093Z,2023-04-29T10:21:41Z,4234052485,140,39.5,4234052487,141,94.5,4234052491,213,0.6,4234052483,56,Back,4234052489,212,27.7,,,,,,,,,,9jxxujnb2eoo7avj278ppnqvp,Núria Mendoza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540545019,177,1,1,19,16,9ns699xp353c84r1g6epazycl,1,39.7,93.9,2023-04-29T10:21:41.797Z,2023-04-29T10:21:46Z,4234052595,212,28.7,4234052591,140,15.1,4234052589,56,Back,4234052597,213,3.6,4234052593,141,75.4,,,,,,,,,,3ws5zg8wy6j86cr8yrqxnsx9m,Paula Tomás,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540545039,178,1,1,19,20,9ns699xp353c84r1g6epazycl,0,18.9,78.1,2023-04-29T10:21:46.037Z,2023-04-29T10:21:50Z,4234052733,1,,4234052725,140,63.6,4234052721,155,,4234052729,212,51.3,4234052723,56,Center,4234052731,213,5.9,4234052727,141,47.6,,,,9jxxujnb2eoo7avj278ppnqvp,Núria Mendoza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540545049,156,44,1,19,24,9ouh98eyf6u69lbxc13mllm7f,1,38.7,53.2,2023-04-29T10:21:49.525Z,2023-04-29T10:22:06Z,4234052767,285,,4234053107,233,179,4234052765,56,Back,,,,,,,,,,,,,,,,42t82kh0hqfa7h92x1ujdz97u,Patri Gavira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540545045,179,44,1,19,24,9ns699xp353c84r1g6epazycl,0,61.3,46.8,2023-04-29T10:21:49.526Z,2023-04-29T10:22:04Z,4234052753,56,Center,4234052755,286,,4234053129,233,156,,,,,,,,,,,,,,,,27oce8op8b7a6fmyp8utoz5gq,M. Ramírez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540545119,158,1,1,19,25,9ouh98eyf6u69lbxc13mllm7f,1,39.9,62.3,2023-04-29T10:21:50.830Z,2023-04-29T10:22:35Z,4234053101,213,4.9,4234053091,3,,4234053095,140,42.1,4234053093,56,Back,4234053099,212,10.5,4234053097,141,47.2,,,,,,,42t82kh0hqfa7h92x1ujdz97u,Patri Gavira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540545391,166,44,1,19,26,9ouh98eyf6u69lbxc13mllm7f,1,48.5,38.8,2023-04-29T10:21:51.528Z,2023-04-29T10:23:02Z,4234054423,56,Back,4234054965,233,180,4234054425,285,,,,,,,,,,,,,,,,,80bmdjixjy34wx3e5fb8re961,Natalia Ramos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540545057,180,44,1,19,26,9ns699xp353c84r1g6epazycl,0,51.5,61.2,2023-04-29T10:21:51.529Z,2023-04-29T10:23:02Z,4234054989,233,166,4234052799,56,Center,4234054999,286,,,,,,,,,,,,,,,,,1z29kbiufzx7u32mh1fvy1rs9,Paula Fernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540545059,157,1,1,19,26,9ouh98eyf6u69lbxc13mllm7f,0,45.7,31.3,2023-04-29T10:21:51.583Z,2023-04-29T10:22:34Z,4234052807,140,58.8,4234052813,213,6.0,4234052803,3,,4234052809,141,24.7,4234052805,56,Center,4234052811,212,14.5,,,,,,,80bmdjixjy34wx3e5fb8re961,Natalia Ramos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540545103,181,1,1,19,32,9ns699xp353c84r1g6epazycl,1,74.8,92.4,2023-04-29T10:21:57.460Z,2023-04-29T10:22:00Z,4234053031,213,4.6,4234053027,141,82.3,4234053029,212,6.9,4234053023,56,Left,4234053025,140,74.0,,,,,,,,,,3ws5zg8wy6j86cr8yrqxnsx9m,Paula Tomás,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540545115,182,1,1,19,34,9ns699xp353c84r1g6epazycl,1,70.4,69,2023-04-29T10:22:00.213Z,2023-04-29T10:22:03Z,4234053079,212,23.6,4234053073,56,Center,4234053077,141,48.1,4234053081,213,3.8,4234053075,140,52.5,,,,,,,,,,eu6nudazhvggen5s7abc46bpx,Alba Redondo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
