id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,assist,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/9/value,qualifier/13/value,keyPass,qualifier/10/value,qualifier/14/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/11/value
2490488073,4,12,1,0,34,9ns699xp353c84r1g6epazycl,1,8.4,60.1,2022-12-11T17:01:30.772Z,2022-12-11T17:49:47Z,3941491231,167,,3941491201,212,43.3,3941491197,140,21.2,3941491195,56,Back,3941491199,141,0.0,3941491203,213,5.0,,,,,,,1ite4628zwl6kanllmr7qb1zp,V. Calligaris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490488075,5,5,1,0,35,9ns699xp353c84r1g6epazycl,0,20,-1.5,2022-12-11T17:01:31.292Z,2022-12-11T19:03:05Z,3941491213,347,,3941491211,56,Back,3941491239,233,13,,,,,,,,,,,,,,,,1ite4628zwl6kanllmr7qb1zp,V. Calligaris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490488069,13,5,1,0,35,9euoni3f3sh08tsplt2gh5dex,1,80,101.5,2022-12-11T17:01:31.292Z,2022-12-11T17:44:17Z,3941491285,233,5,3941491177,56,Left,3941491179,347,,,,,,,,,,,,,,,,,ent3o8sh6zn2mpe7m9p8q1sve,Amaiur Sarriegi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490488145,14,1,1,0,42,9euoni3f3sh08tsplt2gh5dex,1,81.7,100,2022-12-11T17:01:38.381Z,2022-12-11T17:01:44Z,3941491547,140,90.5,3941491545,56,Left,3941491551,212,11.2,3941491543,107,,3941491549,141,92.3,3941491553,213,5.7,,,,,,,5m8q057u3ek6rjdpmlu98uesq,Alejandra Bernabé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490488149,15,3,1,0,48,9euoni3f3sh08tsplt2gh5dex,0,84.7,90,2022-12-11T17:01:44.060Z,2022-12-11T17:01:47Z,3941491567,56,Left,3941491569,286,,3941491609,233,6,,,,,,,,,,,,,,,,5de2lhx1gnd8ks8pmge8plb6d,S. Jensen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490488151,6,7,1,0,48,9ns699xp353c84r1g6epazycl,0,15.3,10,2022-12-11T17:01:44.061Z,2022-12-11T17:01:46Z,3941491573,285,,3941491589,233,15,3941491571,56,Back,,,,,,,,,,,,,,,,1ite4628zwl6kanllmr7qb1zp,V. Calligaris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490488171,16,50,1,0,51,9euoni3f3sh08tsplt2gh5dex,1,87.7,89.9,2022-12-11T17:01:47.371Z,2022-12-11T17:01:49Z,3941491649,286,,3941491647,56,Left,3941491679,233,7,,,,,,,,,,,,,,,,5de2lhx1gnd8ks8pmge8plb6d,S. Jensen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490488167,7,7,1,0,51,9ns699xp353c84r1g6epazycl,1,12.3,10.1,2022-12-11T17:01:47.372Z,2022-12-11T17:01:49Z,3941491635,56,Back,3941491637,285,,3941491667,233,16,,,,,,,,,,,,,,,,1ite4628zwl6kanllmr7qb1zp,V. Calligaris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490488169,8,49,1,0,52,9ns699xp353c84r1g6epazycl,1,13.7,8.1,2022-12-11T17:01:48.043Z,2022-12-11T17:01:48Z,,,,,,,,,,,,,,,,,,,,,,,,,1ite4628zwl6kanllmr7qb1zp,V. Calligaris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490488191,9,1,1,0,52,9ns699xp353c84r1g6epazycl,1,13.7,8.1,2022-12-11T17:01:48.316Z,2022-12-11T17:01:51Z,3941491719,157,,3941491723,140,36.7,3941491729,213,0.1,3941491721,56,Back,3941491731,1,,3941491727,212,24.4,3941491725,141,13.4,,,,1ite4628zwl6kanllmr7qb1zp,V. Calligaris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490488195,10,50,1,0,55,9ns699xp353c84r1g6epazycl,1,35.8,14.2,2022-12-11T17:01:51.691Z,2022-12-11T17:01:53Z,3941491807,233,17,3941491749,286,,3941491747,56,Back,,,,,,,,,,,,,,,,27oce8op8b7a6fmyp8utoz5gq,M. Ramírez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490488201,17,7,1,0,55,9euoni3f3sh08tsplt2gh5dex,0,64.2,85.8,2022-12-11T17:01:51.692Z,2022-12-11T17:44:54Z,3941491771,233,10,3941491767,56,Left,3941491775,285,,,,,,,,,,,,,,,,,4gv8ud8pwhynhd4ehmzw2pgmi,M. Vanegas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490488217,11,1,1,0,58,9ns699xp353c84r1g6epazycl,0,32.7,21.9,2022-12-11T17:01:54.988Z,2022-12-11T17:01:55Z,3941491869,212,2.7,3941491863,56,Back,3941491871,213,4.3,3941491867,141,18.3,3941491865,140,31.7,3941491861,157,,3941491873,1,,,,,4by0xo4xinb0m8nziofw0g3bp,Leire Baños,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490488219,18,61,1,0,59,9euoni3f3sh08tsplt2gh5dex,1,68.3,76.1,2022-12-11T17:01:55.533Z,2022-12-11T17:45:01Z,3941491879,56,Center,,,,,,,,,,,,,,,,,,,,,,1lvwjd2sedbk3gs9p2v34cdt5,Nerea Eizagirre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490488229,12,1,1,1,0,9ns699xp353c84r1g6epazycl,0,36.9,25.2,2022-12-11T17:01:56.955Z,2022-12-11T17:01:57Z,3941491903,56,Right,3941491909,212,23.2,3941491905,140,58.2,3941491911,213,6.0,3941491907,141,16.4,,,,,,,,,,25u358p365rnbnt0cptnyt3h1,Tatiana Pinto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490488233,19,49,1,1,2,9euoni3f3sh08tsplt2gh5dex,1,52.5,83.2,2022-12-11T17:01:58.093Z,2022-12-11T17:45:22Z,,,,,,,,,,,,,,,,,,,,,,,,,4gv8ud8pwhynhd4ehmzw2pgmi,M. Vanegas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490488269,20,4,1,1,4,9euoni3f3sh08tsplt2gh5dex,1,57,83,2022-12-11T17:02:00.378Z,2022-12-11T17:02:09Z,3941492159,233,13,3941492123,286,,3941492119,56,Left,3941492121,152,,3941492115,13,,3941492117,295,,,,,,,,4gv8ud8pwhynhd4ehmzw2pgmi,M. Vanegas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490488273,13,4,1,1,4,9ns699xp353c84r1g6epazycl,0,43,17,2022-12-11T17:02:00.379Z,2022-12-11T17:02:06Z,3941492151,295,,3941492155,152,,3941492157,285,,3941492149,13,,3941492163,233,20,3941492153,56,Back,,,,,,,27oce8op8b7a6fmyp8utoz5gq,M. Ramírez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490488345,21,1,1,1,18,9euoni3f3sh08tsplt2gh5dex,1,55.6,82.4,2022-12-11T17:02:14.892Z,2022-12-11T17:02:17Z,3941492491,56,Right,3941492507,1,,3941492487,152,,3941492499,141,9.4,3941492483,196,,3941492479,155,,3941492495,140,59.8,3941492505,213,4.8,4gv8ud8pwhynhd4ehmzw2pgmi,M. Vanegas,3941492503,212,49.8,3941492477,5,,,,,,,,,,,,,,,,,,,,,,,,
2490488353,22,1,1,1,21,9euoni3f3sh08tsplt2gh5dex,1,59.8,9.4,2022-12-11T17:02:17.132Z,2022-12-11T17:02:19Z,3941492555,213,6.1,3941492547,56,Right,3941492551,141,6.4,3941492553,212,9.1,3941492549,140,68.2,,,,,,,,,,9bzg6jfuapjzhmurucmkiz7fu,J. Le Guilly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490488379,23,1,1,1,23,9euoni3f3sh08tsplt2gh5dex,1,68.2,6.4,2022-12-11T17:02:19.627Z,2022-12-11T17:49:32Z,3941492735,212,11.2,3941492737,213,3.1,3941492731,140,57.6,3941492729,56,Right,3941492733,141,7.7,,,,,,,,,,ent3o8sh6zn2mpe7m9p8q1sve,Amaiur Sarriegi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490488393,24,1,1,1,28,9euoni3f3sh08tsplt2gh5dex,1,42.9,12.6,2022-12-11T17:02:24.219Z,2022-12-11T17:02:29Z,3941492807,141,35.2,3941492811,213,1.9,3941492805,140,38.4,3941492803,56,Back,3941492809,212,16.1,,,,,,,,,,9bzg6jfuapjzhmurucmkiz7fu,J. Le Guilly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490488405,25,1,1,1,33,9euoni3f3sh08tsplt2gh5dex,1,45.6,46.9,2022-12-11T17:02:29.179Z,2022-12-11T17:02:35Z,3941492873,141,46.4,3941492875,212,12.6,3941492877,213,6.3,3941492869,56,Center,3941492871,140,57.6,,,,,,,,,,4gv8ud8pwhynhd4ehmzw2pgmi,M. Vanegas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490488415,26,1,1,1,39,9euoni3f3sh08tsplt2gh5dex,1,57.6,46.4,2022-12-11T17:02:35.196Z,2022-12-11T17:02:36Z,3941492923,141,88.6,3941492929,1,,3941492919,56,Left,3941492925,212,35.4,3941492927,213,0.9,3941492921,140,77.4,3941492917,155,,,,,5de2lhx1gnd8ks8pmge8plb6d,S. Jensen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490488421,27,3,1,1,40,9euoni3f3sh08tsplt2gh5dex,0,75.3,91.8,2022-12-11T17:02:36.665Z,2022-12-11T17:02:38Z,3941492953,286,,3941492951,56,Left,3941492967,233,14,,,,,,,,,,,,,,,,5m8q057u3ek6rjdpmlu98uesq,Alejandra Bernabé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490488417,14,7,1,1,40,9ns699xp353c84r1g6epazycl,0,24.7,8.2,2022-12-11T17:02:36.666Z,2022-12-11T17:02:37Z,3941492935,56,Back,3941492955,233,27,3941492939,285,,,,,,,,,,,,,,,,,25u358p365rnbnt0cptnyt3h1,Tatiana Pinto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490488431,15,45,1,1,42,9ns699xp353c84r1g6epazycl,0,24.9,11.4,2022-12-11T17:02:38.650Z,2022-12-11T17:02:40Z,3941493011,56,Back,3941493025,233,28,3941493013,285,,,,,,,,,,,,,,,,,25u358p365rnbnt0cptnyt3h1,Tatiana Pinto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490488433,28,3,1,1,42,9euoni3f3sh08tsplt2gh5dex,1,75.1,88.6,2022-12-11T17:02:38.650Z,2022-12-11T17:02:39Z,3941493019,286,,3941493017,56,Left,3941493021,233,15,,,,,,,,,,,,,,,,5m8q057u3ek6rjdpmlu98uesq,Alejandra Bernabé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490488445,29,1,1,1,43,9euoni3f3sh08tsplt2gh5dex,1,79.6,83.7,2022-12-11T17:02:39.276Z,2022-12-11T17:02:48Z,3941493089,56,Center,3941493091,140,77.6,3941493097,213,4.4,3941493095,212,6.5,3941493093,141,74.6,,,,,,,,,,5m8q057u3ek6rjdpmlu98uesq,Alejandra Bernabé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490488447,30,61,1,1,46,9euoni3f3sh08tsplt2gh5dex,0,77.3,90.9,2022-12-11T17:02:42.331Z,2022-12-11T17:50:06Z,3941493105,56,Left,,,,,,,,,,,,,,,,,,,,,,1lvwjd2sedbk3gs9p2v34cdt5,Nerea Eizagirre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490488513,16,5,1,1,47,9ns699xp353c84r1g6epazycl,1,20.7,-1.4,2022-12-11T17:02:43.481Z,2022-12-11T17:02:59Z,3941493423,347,,3941493421,56,Back,3941493465,233,31,,,,,,,,,,,,,,,,25u358p365rnbnt0cptnyt3h1,Tatiana Pinto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490488459,31,5,1,1,47,9euoni3f3sh08tsplt2gh5dex,0,79.3,101.4,2022-12-11T17:02:43.481Z,2022-12-11T19:03:06Z,3941493157,347,,3941493155,56,Left,3941493469,233,16,,,,,,,,,,,,,,,,ent3o8sh6zn2mpe7m9p8q1sve,Amaiur Sarriegi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490488519,17,1,1,2,0,9ns699xp353c84r1g6epazycl,1,23.1,0,2022-12-11T17:02:56.296Z,2022-12-11T17:02:58Z,3941493453,56,Back,3941493459,212,13.3,3941493457,141,2.1,3941493455,140,35.5,3941493461,213,0.2,3941493451,107,,,,,,,,1ite4628zwl6kanllmr7qb1zp,V. Calligaris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490488535,18,1,1,2,1,9ns699xp353c84r1g6epazycl,1,35.5,2.1,2022-12-11T17:02:57.961Z,2022-12-11T17:03:01Z,3941493531,56,Back,3941493535,141,10.1,3941493537,212,12.7,3941493533,140,24.6,3941493539,213,2.7,,,,,,,,,,44j03m9xpbhjuxmqz6vge9y0a,Érika González,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490488539,19,61,1,2,5,9ns699xp353c84r1g6epazycl,0,25.1,7,2022-12-11T17:03:01.272Z,2022-12-11T17:03:01Z,3941493553,56,Back,,,,,,,,,,,,,,,,,,,,,,1ite4628zwl6kanllmr7qb1zp,V. Calligaris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490488547,20,5,1,2,5,9ns699xp353c84r1g6epazycl,0,24.6,-1,2022-12-11T17:03:01.947Z,2022-12-11T19:03:06Z,3941493591,56,Back,3941493715,233,32,3941493593,347,,,,,,,,,,,,,,,,,1ite4628zwl6kanllmr7qb1zp,V. Calligaris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490488569,32,5,1,2,5,9euoni3f3sh08tsplt2gh5dex,1,75.4,101,2022-12-11T17:03:01.947Z,2022-12-11T17:50:10Z,3941493711,233,20,3941493695,56,Left,3941493697,347,,,,,,,,,,,,,,,,,1lvwjd2sedbk3gs9p2v34cdt5,Nerea Eizagirre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490488581,33,1,1,2,14,9euoni3f3sh08tsplt2gh5dex,1,74.8,100,2022-12-11T17:03:10.123Z,2022-12-11T17:03:13Z,3941493771,56,Center,3941493769,107,,3941493781,1,,3941493777,212,24.5,3941493775,141,71.2,3941493773,140,87.6,3941493779,213,5.3,,,,1lvwjd2sedbk3gs9p2v34cdt5,Nerea Eizagirre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490488585,34,61,1,2,17,9euoni3f3sh08tsplt2gh5dex,0,87.6,71.2,2022-12-11T17:03:13.612Z,2022-12-11T17:03:13Z,3941493801,56,Center,,,,,,,,,,,,,,,,,,,,,,ent3o8sh6zn2mpe7m9p8q1sve,Amaiur Sarriegi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490488593,21,49,1,2,18,9ns699xp353c84r1g6epazycl,1,5.4,29.7,2022-12-11T17:03:14.856Z,2022-12-11T17:03:14Z,,,,,,,,,,,,,,,,,,,,,,,,,9jxxujnb2eoo7avj278ppnqvp,Núria Mendoza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490488619,22,1,1,2,20,9ns699xp353c84r1g6epazycl,0,3.6,28.7,2022-12-11T17:03:16.823Z,2022-12-11T17:03:18Z,3941493955,213,5.4,3941493957,1,,3941493945,157,,3941493947,56,Back,3941493951,141,0.0,3941493953,212,25.0,3941493949,140,18.3,,,,9jxxujnb2eoo7avj278ppnqvp,Núria Mendoza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490488621,23,5,1,2,22,9ns699xp353c84r1g6epazycl,0,22.7,-1.1,2022-12-11T17:03:18.419Z,2022-12-11T17:03:26Z,3941494153,233,35,3941493961,347,,3941493959,56,Back,,,,,,,,,,,,,,,,9jxxujnb2eoo7avj278ppnqvp,Núria Mendoza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490488657,35,5,1,2,22,9euoni3f3sh08tsplt2gh5dex,1,77.3,101.1,2022-12-11T17:03:18.419Z,2022-12-11T19:03:06Z,3941494133,56,Left,3941494137,233,23,3941494135,347,,,,,,,,,,,,,,,,,ent3o8sh6zn2mpe7m9p8q1sve,Amaiur Sarriegi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490488669,36,1,1,2,29,9euoni3f3sh08tsplt2gh5dex,1,71.4,100,2022-12-11T17:03:25.259Z,2022-12-11T17:03:30Z,3941494201,56,Left,3941494205,141,87.8,3941494207,212,9.9,3941494199,107,,3941494203,140,74.5,3941494209,213,5.0,,,,,,,5m8q057u3ek6rjdpmlu98uesq,Alejandra Bernabé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490488681,37,1,1,2,34,9euoni3f3sh08tsplt2gh5dex,1,69.2,70.3,2022-12-11T17:03:30.539Z,2022-12-11T17:03:33Z,3941494277,213,4.6,3941494275,212,14.7,3941494269,56,Center,3941494271,140,68.2,3941494273,141,48.7,,,,,,,,,,5de2lhx1gnd8ks8pmge8plb6d,S. Jensen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490488693,38,1,1,2,37,9euoni3f3sh08tsplt2gh5dex,1,67.4,46.9,2022-12-11T17:03:33.051Z,2022-12-11T17:03:36Z,3941494331,212,10.5,3941494329,141,31.5,3941494327,140,66.2,3941494325,56,Center,3941494333,213,4.6,,,,,,,,,,ett23u47w9fthjjrlprw0u505,G. García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
