id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,keyPass,qualifier/8/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/11/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/10/value,qualifier/13/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,assist
2488716545,159,4,1,17,58,bxlqcsb8ylen7lng9qy50eoq5,1,65,93.6,2022-12-03T11:20:35.292Z,2022-12-03T11:20:38Z,3932094769,233,133,3932094661,265,,3932094657,56,Left,3932094659,152,,3932094655,13,,3932094663,286,,,,,,,,57ubfxv6ujkk5cictmez4op1x,T. Payne,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488716563,133,4,1,17,58,9ouh98eyf6u69lbxc13mllm7f,0,35,6.4,2022-12-03T11:20:35.293Z,2022-12-03T11:20:38Z,3932094781,233,159,3932094739,13,,3932094743,152,,3932094747,285,,3932094745,265,,3932094741,56,Back,,,,,,,982xo55a6ehu6960fxwr3bfje,Claudia Blanco,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488716759,161,1,1,18,41,bxlqcsb8ylen7lng9qy50eoq5,0,63.6,90.5,2022-12-03T11:21:18.955Z,2022-12-03T11:21:22Z,3932095699,5,,3932095715,1,,3932095711,212,36.8,3932095707,140,86.9,3932095713,213,5.4,3932095709,141,50.1,3932095703,152,,3932095705,56,Center,7vtua260sxp339ie21any0zc9,Rosa Otermin,3932095701,155,,,,,,,,,,,,,,,,,,,,,,,,,,
2488716763,134,12,1,18,45,9ouh98eyf6u69lbxc13mllm7f,1,11.4,42.5,2022-12-03T11:21:22.256Z,2022-12-03T11:21:23Z,3932095731,213,5.4,3932095727,141,25.2,3932095729,212,15.2,3932095725,140,20.6,3932095723,56,Back,,,,,,,,,,9le3udqhtfsbnlr6py67cj71m,Andrea Marrero,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488716767,135,49,1,18,46,9ouh98eyf6u69lbxc13mllm7f,1,20.6,24.6,2022-12-03T11:21:23.760Z,2022-12-03T11:21:24Z,,,,,,,,,,,,,,,,,,,,,,,,,982xo55a6ehu6960fxwr3bfje,Claudia Blanco,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488716781,136,1,1,18,46,9ouh98eyf6u69lbxc13mllm7f,0,20.6,24.6,2022-12-03T11:21:23.888Z,2022-12-03T11:21:26Z,3932095823,213,5.6,3932095815,56,Back,3932095819,141,0.0,3932095817,140,43.2,3932095821,212,29.8,,,,,,,,,,982xo55a6ehu6960fxwr3bfje,Claudia Blanco,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488716785,137,5,1,18,49,9ouh98eyf6u69lbxc13mllm7f,0,39.5,-1.9,2022-12-03T11:21:26.046Z,2022-12-03T11:21:30Z,3932095917,233,162,3932095835,56,Back,3932095837,347,,,,,,,,,,,,,,,,,982xo55a6ehu6960fxwr3bfje,Claudia Blanco,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488716797,162,5,1,18,49,bxlqcsb8ylen7lng9qy50eoq5,1,60.5,101.9,2022-12-03T11:21:26.046Z,2022-12-03T11:30:49Z,3932095909,56,Left,3932095913,233,137,3932095911,347,,,,,,,,,,,,,,,,,7vtua260sxp339ie21any0zc9,Rosa Otermin,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488716901,138,57,1,19,3,9ouh98eyf6u69lbxc13mllm7f,1,0,0,2022-12-03T11:21:40.200Z,2022-12-03T11:24:38Z,3932096419,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488716855,163,57,1,19,3,bxlqcsb8ylen7lng9qy50eoq5,0,0,0,2022-12-03T11:21:40.200Z,2022-12-03T11:25:51Z,3932096221,56,Left,,,,,,,,,,,,,,,,,,,,,,7vtua260sxp339ie21any0zc9,Rosa Otermin,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488716903,139,57,1,19,13,9ouh98eyf6u69lbxc13mllm7f,0,0,0,2022-12-03T11:21:50.495Z,2022-12-03T11:21:51Z,3932096421,56,Back,,,,,,,,,,,,,,,,,,,,,,982xo55a6ehu6960fxwr3bfje,Claudia Blanco,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488716975,164,57,1,19,13,bxlqcsb8ylen7lng9qy50eoq5,1,0,0,2022-12-03T11:21:50.495Z,2022-12-03T11:25:51Z,3932096849,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488716999,165,1,1,19,29,bxlqcsb8ylen7lng9qy50eoq5,1,52.3,100,2022-12-03T11:22:06.026Z,2022-12-03T11:22:09Z,3932096971,140,60.9,3932096975,212,12.9,3932096973,141,88.3,3932096977,213,5.5,3932096967,107,,3932096969,56,Left,,,,,,,7vtua260sxp339ie21any0zc9,Rosa Otermin,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488717005,140,45,1,19,32,9ouh98eyf6u69lbxc13mllm7f,0,40.2,11.6,2022-12-03T11:22:09.812Z,2022-12-03T11:22:11Z,3932097041,233,166,3932096991,56,Back,3932096993,285,,,,,,,,,,,,,,,,,80bmdjixjy34wx3e5fb8re961,Natalia Ramos,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488717007,166,3,1,19,32,bxlqcsb8ylen7lng9qy50eoq5,1,59.8,88.4,2022-12-03T11:22:09.812Z,2022-12-03T11:22:11Z,3932097003,56,Left,3932097009,233,140,3932097005,286,,,,,,,,,,,,,,,,,d71c1o7e1t448gemysrgisj8q,Inma Gabarro,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488717021,167,1,1,19,34,bxlqcsb8ylen7lng9qy50eoq5,0,60.1,87.8,2022-12-03T11:22:11.178Z,2022-12-03T11:22:14Z,3932097081,56,Left,3932097085,141,100.0,3932097083,140,74.4,3932097089,213,0.6,3932097087,212,17.9,3932097079,155,,,,,,,,d71c1o7e1t448gemysrgisj8q,Inma Gabarro,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488717105,141,5,1,19,37,9ouh98eyf6u69lbxc13mllm7f,1,26.4,-1.7,2022-12-03T11:22:14.093Z,2022-12-03T11:30:49Z,3932097543,56,Back,3932097549,233,168,3932097545,347,,,,,,,,,,,,,,,,,80bmdjixjy34wx3e5fb8re961,Natalia Ramos,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488717027,168,5,1,19,37,bxlqcsb8ylen7lng9qy50eoq5,0,73.6,101.7,2022-12-03T11:22:14.093Z,2022-12-03T11:22:29Z,3932097109,56,Left,3932097553,233,141,3932097111,347,,,,,,,,,,,,,,,,,d71c1o7e1t448gemysrgisj8q,Inma Gabarro,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488717113,142,1,1,19,51,9ouh98eyf6u69lbxc13mllm7f,0,29.6,0,2022-12-03T11:22:28.592Z,2022-12-03T11:22:31Z,3932097589,107,,3932097597,212,11.1,3932097599,213,0.4,3932097593,140,39.4,3932097595,141,4.3,3932097591,56,Back,,,,,,,982xo55a6ehu6960fxwr3bfje,Claudia Blanco,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488717119,169,1,1,19,53,bxlqcsb8ylen7lng9qy50eoq5,1,55.9,93.8,2022-12-03T11:22:30.410Z,2022-12-03T11:22:31Z,3932097619,3,,3932097629,213,5.6,3932097627,212,6.2,3932097623,140,60.4,3932097621,56,Left,3932097625,141,88.0,,,,,,,7vtua260sxp339ie21any0zc9,Rosa Otermin,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488717125,170,1,1,19,54,bxlqcsb8ylen7lng9qy50eoq5,0,60.4,88,2022-12-03T11:22:31.739Z,2022-12-03T11:22:33Z,3932097667,212,11.8,3932097669,213,0.9,3932097665,141,100.0,3932097661,56,Left,3932097663,140,67.0,3932097659,3,,,,,,,,5hk1m1corx8iy26z88eo65fpx,Silvia Meseguer,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488717325,143,5,1,19,56,9ouh98eyf6u69lbxc13mllm7f,1,35,-1.1,2022-12-03T11:22:33.679Z,2022-12-03T11:23:20Z,3932098785,56,Back,3932098789,233,171,3932098787,347,,,,,,,,,,,,,,,,,982xo55a6ehu6960fxwr3bfje,Claudia Blanco,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488717127,171,5,1,19,56,bxlqcsb8ylen7lng9qy50eoq5,0,65,101.1,2022-12-03T11:22:33.679Z,2022-12-03T11:30:49Z,3932098793,233,143,3932097671,56,Left,3932097673,347,,,,,,,,,,,,,,,,,5hk1m1corx8iy26z88eo65fpx,Silvia Meseguer,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488717347,144,1,1,20,43,9ouh98eyf6u69lbxc13mllm7f,1,38,0,2022-12-03T11:23:20.239Z,2022-12-03T11:23:26Z,3932098919,213,0.2,3932098917,212,26.0,3932098915,141,4.6,3932098911,56,Right,3932098909,107,,3932098913,140,62.4,3932098921,1,,,,,982xo55a6ehu6960fxwr3bfje,Claudia Blanco,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488717349,145,50,1,20,49,9ouh98eyf6u69lbxc13mllm7f,1,63.4,5.4,2022-12-03T11:23:26.121Z,2022-12-03T11:23:27Z,3932098957,233,172,3932098925,56,Right,3932098927,286,,,,,,,,,,,,,,,,,5ql8n3lw656v4i4wk74cselm1,Y. Moreno,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488717345,172,7,1,20,49,bxlqcsb8ylen7lng9qy50eoq5,0,36.6,94.6,2022-12-03T11:23:26.122Z,2022-12-03T11:23:27Z,3932098935,233,145,3932098905,56,Back,3932098907,285,,,,,,,,,,,,,,,,,57ubfxv6ujkk5cictmez4op1x,T. Payne,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488717353,146,4,1,20,50,9ouh98eyf6u69lbxc13mllm7f,1,63.4,5.4,2022-12-03T11:23:27.071Z,2022-12-03T11:23:28Z,3932098985,233,173,3932098949,56,Right,3932098947,13,,3932098953,265,,3932098951,152,,3932098955,286,,,,,,,,5ql8n3lw656v4i4wk74cselm1,Y. Moreno,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488717355,173,4,1,20,50,bxlqcsb8ylen7lng9qy50eoq5,0,36.6,94.6,2022-12-03T11:23:27.072Z,2022-12-03T11:23:28Z,3932098969,285,,3932098967,265,,3932098989,233,146,3932098961,13,,3932098965,152,,3932098963,56,Back,,,,,,,57ubfxv6ujkk5cictmez4op1x,T. Payne,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488717463,147,1,1,21,18,9ouh98eyf6u69lbxc13mllm7f,0,55.8,5.5,2022-12-03T11:23:55.040Z,2022-12-03T11:25:38Z,3932099615,140,87.7,3932099611,152,,3932099623,1,,3932099621,213,0.6,3932099613,56,Center,3932099607,5,,3932099609,155,,3932099619,212,39.8,5ic26p6vixiy9kqtxniuh9zh1,Pisco,3932099617,141,,,,,37.0,,,,,,,,,,,,,,,,,,,,,
2488717457,174,8,1,21,20,bxlqcsb8ylen7lng9qy50eoq5,1,24.1,60.3,2022-12-03T11:23:57.242Z,2022-12-03T11:23:57Z,3932099587,56,Back,3932099589,15,,,,,,,,,,,,,,,,,,,,aktfohaqh9czmqesi39tstlka,Teresa Merida,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488717471,148,16,1,21,21,9ouh98eyf6u69lbxc13mllm7f,1,90.6,53.4,2022-12-03T11:23:58.311Z,2022-12-03T11:25:00Z,3932101077,78,,3932101079,102,49.6,3932100239,375,21:20.746,3932101083,214,,3932099671,17,,3932101093,231,51.6,3932100231,72,,3932100235,374,2022-12-03 11:23:57.703,buqygjztmnvmul49w3grzuo5x,J. Blom,3932101089,458,3932101087,328,,,,3932100229,24,3932101091,230,3932101081,103,10.8,95.6,3932101085,108,3932099673,56,Center,,,,,,,,
2488717727,175,1,1,22,24,bxlqcsb8ylen7lng9qy50eoq5,1,49.7,50.3,2022-12-03T11:25:01.434Z,2022-12-03T11:25:03Z,3932101131,212,15.9,3932101135,279,G,3932101133,213,3.2,3932101123,140,34.6,3932101127,141,49.3,3932101119,56,Back,,,,,,,d71c1o7e1t448gemysrgisj8q,Inma Gabarro,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488717741,176,1,1,22,26,bxlqcsb8ylen7lng9qy50eoq5,1,34.6,49.3,2022-12-03T11:25:03.482Z,2022-12-03T11:25:05Z,3932101181,212,11.2,3932101175,56,Back,3932101183,213,4.0,3932101179,141,36.3,3932101177,140,28.0,,,,,,,,,,5hk1m1corx8iy26z88eo65fpx,Silvia Meseguer,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488717761,177,1,1,22,28,bxlqcsb8ylen7lng9qy50eoq5,1,28,36.3,2022-12-03T11:25:05.003Z,2022-12-03T11:25:09Z,3932101281,212,23.7,3932101283,213,1.6,3932101275,56,Back,3932101277,140,28.0,3932101279,141,71.2,,,,,,,,,,aktfohaqh9czmqesi39tstlka,Teresa Merida,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488717773,178,1,1,22,31,bxlqcsb8ylen7lng9qy50eoq5,1,28,75.9,2022-12-03T11:25:08.890Z,2022-12-03T11:25:13Z,3932101337,141,83.3,3932101339,212,28.3,3932101331,155,,3932101335,140,54.5,3932101333,56,Left,3932101341,213,0.2,,,,,,,7ffrfies3tie3rewc1cm0hz9x,M. Nicoli,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488717775,179,61,1,22,36,bxlqcsb8ylen7lng9qy50eoq5,0,54.5,83.3,2022-12-03T11:25:13.594Z,2022-12-03T11:25:13Z,3932101345,56,Left,,,,,,,,,,,,,,,,,,,,,,u29d1e3mswrdqx1aqfhuj8ph,J. Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488717777,149,1,1,22,37,9ouh98eyf6u69lbxc13mllm7f,1,37.1,18.8,2022-12-03T11:25:14.318Z,2022-12-03T11:25:15Z,3932101351,56,Back,3932101355,141,14.7,3932101353,140,44.3,3932101359,213,5.9,3932101357,212,8.1,,,,,,,,,,982xo55a6ehu6960fxwr3bfje,Claudia Blanco,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488717783,150,49,1,22,38,9ouh98eyf6u69lbxc13mllm7f,1,49.7,17.3,2022-12-03T11:25:15.326Z,2022-12-03T11:25:15Z,,,,,,,,,,,,,,,,,,,,,,,,,eno0e1nmkn4ts5yy103k7inzd,A. N'Guessan,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488717793,151,1,1,22,40,9ouh98eyf6u69lbxc13mllm7f,0,54.5,18,2022-12-03T11:25:17.038Z,2022-12-03T11:25:19Z,3932101425,140,58.4,3932101431,213,0.3,3932101479,233,180,3932101477,236,,3932101423,56,Right,3932101429,212,4.3,3932101427,141,19.8,3932101485,286,,eno0e1nmkn4ts5yy103k7inzd,A. N'Guessan,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488717801,180,74,1,22,40,bxlqcsb8ylen7lng9qy50eoq5,1,43.8,81.4,2022-12-03T11:25:17.039Z,2022-12-03T11:25:49Z,3932101451,285,,3932101497,233,151,3932101449,56,Back,,,,,,,,,,,,,,,,5hk1m1corx8iy26z88eo65fpx,Silvia Meseguer,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488717803,181,49,1,22,41,bxlqcsb8ylen7lng9qy50eoq5,1,44.4,81.5,2022-12-03T11:25:18.506Z,2022-12-03T11:25:18Z,,,,,,,,,,,,,,,,,,,,,,,,,5hk1m1corx8iy26z88eo65fpx,Silvia Meseguer,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488717811,182,1,1,22,41,bxlqcsb8ylen7lng9qy50eoq5,0,44.4,81.5,2022-12-03T11:25:18.699Z,2022-12-03T11:25:19Z,3932101521,213,5.9,3932101513,56,Center,3932101515,140,57.0,3932101517,141,73.3,3932101519,212,14.4,,,,,,,,,,5hk1m1corx8iy26z88eo65fpx,Silvia Meseguer,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488717813,152,8,1,22,42,9ouh98eyf6u69lbxc13mllm7f,1,41.9,31,2022-12-03T11:25:19.422Z,2022-12-03T11:25:19Z,3932101523,56,Back,,,,,,,,,,,,,,,,,,,,,,80bmdjixjy34wx3e5fb8re961,Natalia Ramos,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488717815,153,49,1,22,44,9ouh98eyf6u69lbxc13mllm7f,1,54.2,49.6,2022-12-03T11:25:21.022Z,2022-12-03T11:25:21Z,,,,,,,,,,,,,,,,,,,,,,,,,aoy956n72pya0cc6bqj5x736x,María José Pérez,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488717853,154,1,1,22,47,9ouh98eyf6u69lbxc13mllm7f,1,53.3,58.1,2022-12-03T11:25:24.414Z,2022-12-03T11:25:30Z,3932101721,140,63.1,3932101725,212,24.3,3932101723,141,90.5,3932101727,213,1.1,3932101719,56,Left,,,,,,,,,,aoy956n72pya0cc6bqj5x736x,María José Pérez,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488717861,155,1,1,22,52,9ouh98eyf6u69lbxc13mllm7f,1,69.2,92.7,2022-12-03T11:25:29.950Z,2022-12-03T11:25:32Z,3932101773,140,62.9,3932101775,141,73.9,3932101771,56,Center,3932101779,213,4.2,3932101777,212,14.4,,,,,,,,,,5ic26p6vixiy9kqtxniuh9zh1,Pisco,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488717863,156,1,1,22,55,9ouh98eyf6u69lbxc13mllm7f,0,62.8,73.9,2022-12-03T11:25:32.062Z,2022-12-03T11:25:34Z,3932101791,213,6.0,3932101783,56,Center,3932101785,140,80.9,3932101789,212,19.8,3932101787,141,65.5,,,,,,,,,,1au0af90j09ol6827vodhg1k9,C. Falknor,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488717865,183,49,1,22,56,bxlqcsb8ylen7lng9qy50eoq5,1,24.3,35.5,2022-12-03T11:25:33.707Z,2022-12-03T11:25:33Z,,,,,,,,,,,,,,,,,,,,,,,,,aktfohaqh9czmqesi39tstlka,Teresa Merida,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488717887,184,1,1,22,59,bxlqcsb8ylen7lng9qy50eoq5,1,18.7,30.4,2022-12-03T11:25:36.729Z,2022-12-03T11:25:40Z,3932101911,212,16.2,3932101913,213,2.2,3932101907,140,10.0,3932101909,141,50.0,3932101905,56,Back,,,,,,,,,,aktfohaqh9czmqesi39tstlka,Teresa Merida,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488717895,185,1,1,23,3,bxlqcsb8ylen7lng9qy50eoq5,1,9.2,48.8,2022-12-03T11:25:40.106Z,2022-12-03T11:25:44Z,3932101967,213,5.0,3932101959,56,Back,3932101963,141,20.6,3932101961,140,14.3,3932101965,212,19.9,,,,,,,,,,91vjxbtjn9fmsatxvncmwxyhh,Esther Sullastres,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488717913,186,1,1,23,7,bxlqcsb8ylen7lng9qy50eoq5,1,17.8,20.1,2022-12-03T11:25:44.009Z,2022-12-03T11:25:47Z,3932102063,212,24.8,3932102057,56,Back,3932102059,140,10.2,3932102065,213,1.9,3932102061,141,54.6,,,,,,,,,,aktfohaqh9czmqesi39tstlka,Teresa Merida,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488717927,187,1,1,23,10,bxlqcsb8ylen7lng9qy50eoq5,1,10.2,54.6,2022-12-03T11:25:47.242Z,2022-12-03T11:25:49Z,3932102113,56,Back,3932102121,213,0.9,3932102115,140,20.6,3932102119,212,17.9,3932102117,141,75.4,,,,,,,,,,91vjxbtjn9fmsatxvncmwxyhh,Esther Sullastres,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488717941,188,1,1,23,12,bxlqcsb8ylen7lng9qy50eoq5,1,20.2,73,2022-12-03T11:25:49.674Z,2022-12-03T11:25:55Z,3932102213,141,24.1,3932102209,56,Back,3932102211,140,21.9,3932102215,212,33.3,3932102217,213,4.8,3932102219,1,,,,,,,,7ffrfies3tie3rewc1cm0hz9x,M. Nicoli,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488717951,189,1,1,23,18,bxlqcsb8ylen7lng9qy50eoq5,0,24.3,25.3,2022-12-03T11:25:55.789Z,2022-12-03T11:25:57Z,3932102261,141,29.4,3932102265,213,0.1,3932102263,212,41.8,3932102259,140,64.0,3932102257,56,Center,3932102267,1,,3932102255,155,,,,,aktfohaqh9czmqesi39tstlka,Teresa Merida,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488717957,157,1,1,23,21,9ouh98eyf6u69lbxc13mllm7f,1,30,63.6,2022-12-03T11:25:58.702Z,2022-12-03T11:25:59Z,3932102293,140,32.1,3932102291,56,Back,3932102295,141,66.7,3932102297,212,3.1,3932102299,213,0.8,,,,,,,,,,42t82kh0hqfa7h92x1ujdz97u,Patri Gavira,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488717959,158,49,1,23,22,9ouh98eyf6u69lbxc13mllm7f,1,32.1,66.7,2022-12-03T11:25:59.454Z,2022-12-03T11:25:59Z,,,,,,,,,,,,,,,,,,,,,,,,,5ic26p6vixiy9kqtxniuh9zh1,Pisco,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488717963,159,1,1,23,22,9ouh98eyf6u69lbxc13mllm7f,1,32.1,66.7,2022-12-03T11:25:59.550Z,2022-12-03T11:26:00Z,3932102323,56,Back,3932102331,213,5.8,3932102325,140,37.7,3932102327,141,62.7,3932102329,212,6.5,,,,,,,,,,5ic26p6vixiy9kqtxniuh9zh1,Pisco,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488717965,160,1,1,23,23,9ouh98eyf6u69lbxc13mllm7f,1,37.7,62.7,2022-12-03T11:26:00.430Z,2022-12-03T11:26:01Z,3932102337,56,Back,3932102339,140,33.2,3932102343,212,8.3,3932102341,141,52.7,3932102345,213,4.1,,,,,,,,,,1au0af90j09ol6827vodhg1k9,C. Falknor,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488717973,161,1,1,23,24,9ouh98eyf6u69lbxc13mllm7f,1,33,51.8,2022-12-03T11:26:01.182Z,2022-12-03T11:26:05Z,3932102371,140,43.2,3932102375,212,15.5,3932102373,141,35.4,3932102377,213,5.5,3932102369,56,Back,,,,,,,,,,80bmdjixjy34wx3e5fb8re961,Natalia Ramos,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488717975,162,1,1,23,28,9ouh98eyf6u69lbxc13mllm7f,0,44.3,34.6,2022-12-03T11:26:04.974Z,2022-12-03T11:26:09Z,3932102387,141,25.0,3932102389,212,31.8,3932102381,155,,3932102385,140,73.9,3932102391,213,6.1,3932102383,56,Center,,,,,,,5ql8n3lw656v4i4wk74cselm1,Y. Moreno,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488717979,190,8,1,23,29,bxlqcsb8ylen7lng9qy50eoq5,1,27.6,74.2,2022-12-03T11:26:06.826Z,2022-12-03T11:26:07Z,3932102415,15,,3932102413,56,Back,,,,,,,,,,,,,,,,,,,7ffrfies3tie3rewc1cm0hz9x,M. Nicoli,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488718005,163,1,1,23,38,9ouh98eyf6u69lbxc13mllm7f,0,78.8,56.3,2022-12-03T11:26:15.550Z,2022-12-03T11:26:20Z,3932102587,212,29.0,3932102589,213,4.5,3932102581,56,Right,3932102585,141,14.6,3932102583,140,72.8,,,,,,,,,,eno0e1nmkn4ts5yy103k7inzd,A. N'Guessan,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488718007,191,49,1,23,41,bxlqcsb8ylen7lng9qy50eoq5,1,29.6,84.5,2022-12-03T11:26:18.585Z,2022-12-03T11:26:18Z,,,,,,,,,,,,,,,,,,,,,,,,,57ubfxv6ujkk5cictmez4op1x,T. Payne,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488718009,192,1,1,23,41,bxlqcsb8ylen7lng9qy50eoq5,1,29.6,84.5,2022-12-03T11:26:18.697Z,2022-12-03T11:26:19Z,3932102595,140,19.6,3932102601,213,3.7,3932102599,212,12.3,3932102597,141,75.0,3932102593,56,Back,,,,,,,,,,57ubfxv6ujkk5cictmez4op1x,T. Payne,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488718017,193,1,1,23,42,bxlqcsb8ylen7lng9qy50eoq5,1,18.9,75,2022-12-03T11:26:19.657Z,2022-12-03T11:26:25Z,3932102643,56,Back,3932102649,212,12.4,3932102647,141,93.2,3932102645,140,20.1,3932102651,213,1.5,,,,,,,,,,7vtua260sxp339ie21any0zc9,Rosa Otermin,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488718023,194,1,1,23,48,bxlqcsb8ylen7lng9qy50eoq5,0,19.7,94.5,2022-12-03T11:26:25.513Z,2022-12-03T11:26:28Z,3932102681,141,97.2,3932102685,213,0.1,3932102683,212,20.7,3932102675,157,,3932102687,1,,3932102677,56,Back,3932102679,140,39.3,,,,57ubfxv6ujkk5cictmez4op1x,T. Payne,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488718141,196,4,1,23,52,bxlqcsb8ylen7lng9qy50eoq5,1,30.6,96.4,2022-12-03T11:26:29.265Z,2022-12-03T11:30:47Z,3932103397,13,,3932103399,56,Back,3932103403,265,,3932103401,152,,3932103405,285,,3932103429,233,166,,,,,,,7vtua260sxp339ie21any0zc9,Rosa Otermin,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488718143,166,4,1,23,52,9ouh98eyf6u69lbxc13mllm7f,0,69.4,3.6,2022-12-03T11:26:29.266Z,2022-12-03T11:27:15Z,3932103409,56,Right,3932103413,265,,3932103407,13,,3932103433,233,196,3932103411,152,,3932103415,286,,,,,,,,5ql8n3lw656v4i4wk74cselm1,Y. Moreno,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488718025,164,43,1,23,52,9ouh98eyf6u69lbxc13mllm7f,1,0,0,2022-12-03T11:26:29.950Z,2022-12-03T11:27:12Z,3932103485,144,61,3932102691,56,Right,,,,,,,,,,,,,,,,,,,80bmdjixjy34wx3e5fb8re961,Natalia Ramos,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488718027,165,43,1,23,53,9ouh98eyf6u69lbxc13mllm7f,1,0,0,2022-12-03T11:26:30.237Z,2022-12-03T11:27:10Z,3932102693,56,Right,3932102763,233,195,3932103465,144,5,3932102695,347,0,,,,,,,,,,,,,80bmdjixjy34wx3e5fb8re961,Natalia Ramos,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488718035,195,43,1,23,54,bxlqcsb8ylen7lng9qy50eoq5,1,0,0,2022-12-03T11:26:31.017Z,2022-12-03T11:27:18Z,3932102755,56,Back,3932102757,347,0,3932103571,144,5,,,,,,,,,,,,,,,,57ubfxv6ujkk5cictmez4op1x,T. Payne,,,,,,,,,,,,,,,,,,,,,,,,,,,,
