id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,assist,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/8/value,keyPass,qualifier/13/value,qualifier/14/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value
2488043739,9,1,1,0,13,bop6aslxmwvzsapdxsw3xbvfg,1,25.6,66.1,2022-11-27T15:34:46.119Z,2022-11-27T15:34:47Z,3928533513,140,44.7,3928533519,213,0.7,3928533511,56,Back,3928533515,141,90.8,3928533517,212,26.2,3928533509,155,,,,,,,,4n6mnhjzt6zpicfea3ym678id,Mapi León,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488043745,10,61,1,0,14,bop6aslxmwvzsapdxsw3xbvfg,0,44.7,90.8,2022-11-27T15:34:47.508Z,2022-11-27T15:34:47Z,3928533555,56,Back,,,,,,,,,,,,,,,,,,,,,,aib5wgtlgl48jaezcguoxkmp5,Clàudia Pina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488043841,3,5,1,0,15,8zt8rrm6v5nccv01v6pef0r1o,1,58.8,-1.6,2022-11-27T15:34:48.560Z,2022-11-27T15:34:56Z,3928534133,347,,3928534171,233,11,3928534131,56,Right,,,,,,,,,,,,,,,,263vizqqfp8zwwws0exdrl3o5,R. Ajibade,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488043809,11,5,1,0,15,bop6aslxmwvzsapdxsw3xbvfg,0,41.2,101.6,2022-11-27T15:34:48.560Z,2022-11-27T15:49:45Z,3928533921,56,Back,3928534181,233,3,3928533923,347,,,,,,,,,,,,,,,,,aib5wgtlgl48jaezcguoxkmp5,Clàudia Pina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488043897,4,1,1,0,22,8zt8rrm6v5nccv01v6pef0r1o,1,64.9,0,2022-11-27T15:34:55.544Z,2022-11-27T15:34:59Z,3928534395,141,7.3,3928534389,107,,3928534397,212,18.2,3928534399,213,0.3,3928534393,140,81.3,3928534391,56,Right,,,,,,,20nehty0pfzlg8wj60l87taeh,Sheila García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488043911,5,1,1,0,26,8zt8rrm6v5nccv01v6pef0r1o,0,79.9,6.8,2022-11-27T15:34:59.328Z,2022-11-27T15:35:00Z,3928534475,213,5.1,3928534467,56,Right,3928534473,212,5.7,3928534471,141,0.0,3928534469,140,81.8,,,,,,,,,,3iet32cz1jg865iswu92kqd49,A. Stašková,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488043913,6,5,1,0,26,8zt8rrm6v5nccv01v6pef0r1o,0,76.4,-1.6,2022-11-27T15:34:59.543Z,2022-11-27T15:49:45Z,3928534479,56,Right,3928535031,233,12,3928534481,347,,,,,,,,,,,,,,,,,3iet32cz1jg865iswu92kqd49,A. Stašková,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488044025,12,5,1,0,26,bop6aslxmwvzsapdxsw3xbvfg,1,23.6,101.6,2022-11-27T15:34:59.543Z,2022-11-27T15:35:13Z,3928535015,233,6,3928535001,56,Back,3928535003,347,,,,,,,,,,,,,,,,,aib5wgtlgl48jaezcguoxkmp5,Clàudia Pina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488044051,13,1,1,0,39,bop6aslxmwvzsapdxsw3xbvfg,1,28.8,100,2022-11-27T15:35:12.597Z,2022-11-27T16:35:01Z,3928535101,212,15.8,3928535097,140,14.7,3928535095,56,Back,3928535103,213,3.5,3928535099,141,93.1,3928535093,107,,,,,,,,1vqpa944d79cnljfbjb8yjlcl,F. Rolfö,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488044067,14,43,1,0,40,bop6aslxmwvzsapdxsw3xbvfg,1,0,0,2022-11-27T15:35:13.860Z,2022-11-27T16:34:58Z,3928535207,56,Back,3928535213,141,98.1,3928535215,212,4.9,3928667679,144,1,3928535217,213,3.0,3928535209,140,29.9,,,,,,,aib5wgtlgl48jaezcguoxkmp5,Clàudia Pina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488044079,15,43,1,0,42,bop6aslxmwvzsapdxsw3xbvfg,1,0,0,2022-11-27T15:35:15.348Z,2022-11-27T16:35:09Z,3928667969,144,1,3928535261,213,4.1,3928535253,56,Back,3928535259,212,31.8,3928535257,141,56.7,3928535255,140,2.3,,,,,,,1vqpa944d79cnljfbjb8yjlcl,F. Rolfö,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488044111,16,1,1,0,43,bop6aslxmwvzsapdxsw3xbvfg,1,8.7,78.1,2022-11-27T15:35:16.404Z,2022-11-27T15:35:19Z,3928535413,140,3.2,3928535421,212,18.3,3928535425,213,4.4,3928535409,56,Back,3928535417,141,52.5,,,,,,,,,,4n6mnhjzt6zpicfea3ym678id,Mapi León,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488044113,17,61,1,0,45,bop6aslxmwvzsapdxsw3xbvfg,0,3.2,52.5,2022-11-27T15:35:18.886Z,2022-11-27T15:35:19Z,3928535435,56,Back,,,,,,,,,,,,,,,,,,,,,,11so3nfejun31ajhmqjlwapqt,Sandra Paños,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488044127,7,1,1,0,46,8zt8rrm6v5nccv01v6pef0r1o,0,99,33.4,2022-11-27T15:35:19.923Z,2022-11-27T16:32:05Z,3928535525,286,,3928535503,141,36.1,3928535501,140,97.8,3928535505,212,2.2,3928535499,56,Center,3928535521,233,18,3928535519,236,,3928535507,213,2.2,3iet32cz1jg865iswu92kqd49,A. Stašková,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488044121,18,74,1,0,46,bop6aslxmwvzsapdxsw3xbvfg,1,3,64.9,2022-11-27T15:35:19.924Z,2022-11-27T15:35:21Z,3928535535,233,7,3928535461,56,Back,3928535463,285,,,,,,,,,,,,,,,,,11so3nfejun31ajhmqjlwapqt,Sandra Paños,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488044131,19,52,1,0,47,bop6aslxmwvzsapdxsw3xbvfg,1,3,64.8,2022-11-27T15:35:20.612Z,2022-11-27T15:35:20Z,,,,,,,,,,,,,,,,,,,,,,,,,11so3nfejun31ajhmqjlwapqt,Sandra Paños,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488044181,20,1,1,0,48,bop6aslxmwvzsapdxsw3xbvfg,1,6.8,49.9,2022-11-27T15:35:21.894Z,2022-11-27T15:35:25Z,3928535733,141,28.9,3928535729,56,Back,3928535731,140,14.7,3928535735,212,16.5,3928535727,123,,3928535737,213,5.2,,,,,,,11so3nfejun31ajhmqjlwapqt,Sandra Paños,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488044189,21,1,1,0,52,bop6aslxmwvzsapdxsw3xbvfg,1,24,25.2,2022-11-27T15:35:25.268Z,2022-11-27T15:35:26Z,3928535765,140,30.9,3928535771,213,0.9,3928535767,141,40.0,3928535763,56,Back,3928535769,212,12.4,,,,,,,,,,cvy1q6gtx1gs9ddemdpcf8ded,I. Engen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488044219,22,1,1,0,55,bop6aslxmwvzsapdxsw3xbvfg,1,18.5,46.7,2022-11-27T15:35:28.660Z,2022-11-27T15:35:31Z,3928536013,213,2.6,3928536007,140,6.7,3928536005,56,Back,3928536009,141,56.9,3928536011,212,14.2,,,,,,,,,,5ovqn6llocczhae9n1kzj5nf9,Aitana Bonmatí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488044233,23,1,1,0,58,bop6aslxmwvzsapdxsw3xbvfg,0,6.7,56.9,2022-11-27T15:35:31.029Z,2022-11-27T15:35:34Z,3928536083,212,40.9,3928536075,155,,3928536077,56,Back,3928536081,141,64.3,3928536085,213,0.1,3928536079,140,45.4,3928536087,1,,,,,11so3nfejun31ajhmqjlwapqt,Sandra Paños,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488044261,8,1,1,1,1,8zt8rrm6v5nccv01v6pef0r1o,0,53.7,30.5,2022-11-27T15:35:33.960Z,2022-11-27T15:35:34Z,3928536231,56,Center,3928536237,212,14.1,3928536229,3,,3928536235,141,34.6,3928536239,213,0.2,3928536233,140,66.9,,,,,,,9163edyiljpd18plos0eb2j8p,Cinta Del Mar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488044279,24,61,1,1,3,bop6aslxmwvzsapdxsw3xbvfg,1,40.6,65.5,2022-11-27T15:35:36.484Z,2022-11-27T15:35:36Z,3928536353,56,Back,,,,,,,,,,,,,,,,,,,,,,22zrashyijuh9pnjovqpyl8lx,Patri Guijarro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488044285,25,43,1,1,4,bop6aslxmwvzsapdxsw3xbvfg,1,0,0,2022-11-27T15:35:37.252Z,2022-11-27T15:35:43Z,3928536427,233,9,3928536387,285,0,3928536663,144,44,3928536385,56,Back,,,,,,,,,,,,,22zrashyijuh9pnjovqpyl8lx,Patri Guijarro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488044321,27,4,1,1,4,bop6aslxmwvzsapdxsw3xbvfg,1,38.7,64.2,2022-11-27T15:35:37.252Z,2022-11-27T15:35:46Z,3928536539,56,Back,3928536543,286,,3928536897,233,9,3928536541,152,,3928536535,13,,3928536537,294,,,,,,,,22zrashyijuh9pnjovqpyl8lx,Patri Guijarro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488044289,9,4,1,1,4,8zt8rrm6v5nccv01v6pef0r1o,0,61.3,35.8,2022-11-27T15:35:37.253Z,2022-11-27T15:35:46Z,3928536855,152,,3928536851,13,,3928536853,294,,3928536859,285,,3928536903,233,27,3928536397,56,Center,,,,,,,3iet32cz1jg865iswu92kqd49,A. Stašková,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488044291,26,43,1,1,4,bop6aslxmwvzsapdxsw3xbvfg,1,0,0,2022-11-27T15:35:37.589Z,2022-11-27T15:35:42Z,3928536409,212,9.9,3928536403,56,Back,3928536601,144,1,3928536401,3,0,3928536411,213,5.5,3928536405,140,47.1,3928536407,141,54.9,,,,22zrashyijuh9pnjovqpyl8lx,Patri Guijarro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488044429,28,1,1,1,16,bop6aslxmwvzsapdxsw3xbvfg,1,39.1,64.5,2022-11-27T15:35:49.925Z,2022-11-27T15:35:51Z,3928537097,5,,3928537115,213,4.9,3928537101,56,Back,3928537103,140,42.1,3928537109,212,17.4,3928537105,141,39.4,3928537099,152,,,,,22zrashyijuh9pnjovqpyl8lx,Patri Guijarro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488044461,29,1,1,1,18,bop6aslxmwvzsapdxsw3xbvfg,1,42.1,39.4,2022-11-27T15:35:51.429Z,2022-11-27T15:35:53Z,3928537273,213,5.3,3928537267,140,56.1,3928537265,56,Right,3928537269,141,6.2,3928537271,212,26.9,,,,,,,,,,8h7r4d4z2gjne58xwu3koiok5,K. Walsh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488044503,30,1,1,1,20,bop6aslxmwvzsapdxsw3xbvfg,1,59.5,7.7,2022-11-27T15:35:53.412Z,2022-11-27T15:35:56Z,3928537493,140,59.3,3928537499,213,1.6,3928537495,141,22.5,3928537491,56,Center,3928537497,212,10.1,,,,,,,,,,1dg7whnmk3nb1adw7n8a7nnbp,L. Bronze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488044515,31,1,1,1,23,bop6aslxmwvzsapdxsw3xbvfg,1,60,18.2,2022-11-27T15:35:56.724Z,2022-11-27T15:35:58Z,3928537559,213,4.3,3928537553,140,57.5,3928537555,141,10.1,3928537551,56,Right,3928537557,212,6.1,,,,,,,,,,5ovqn6llocczhae9n1kzj5nf9,Aitana Bonmatí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488044605,32,1,1,1,25,bop6aslxmwvzsapdxsw3xbvfg,1,57,10.7,2022-11-27T15:35:58.372Z,2022-11-27T15:36:06Z,3928537927,56,Back,3928537935,213,2.4,3928537929,140,42.0,3928537931,141,33.3,3928537933,212,22.0,,,,,,,,,,1dg7whnmk3nb1adw7n8a7nnbp,L. Bronze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488044635,33,1,1,1,33,bop6aslxmwvzsapdxsw3xbvfg,1,42,33.3,2022-11-27T15:36:06.164Z,2022-11-27T15:36:08Z,3928538091,140,42.4,3928538097,213,1.6,3928538089,56,Back,3928538095,212,29.2,3928538093,141,76.3,,,,,,,,,,cvy1q6gtx1gs9ddemdpcf8ded,I. Engen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488044653,34,1,1,1,35,bop6aslxmwvzsapdxsw3xbvfg,1,42.4,76.3,2022-11-27T15:36:08.196Z,2022-11-27T15:36:10Z,3928538193,141,45.8,3928538195,212,21.4,3928538197,213,4.5,3928538191,140,37.3,3928538189,56,Back,,,,,,,,,,4n6mnhjzt6zpicfea3ym678id,Mapi León,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488044667,35,1,1,1,37,bop6aslxmwvzsapdxsw3xbvfg,1,36.5,46.1,2022-11-27T15:36:09.988Z,2022-11-27T15:36:11Z,3928538257,141,43.9,3928538255,140,46.4,3928538261,213,6.1,3928538253,56,Back,3928538259,212,10.5,,,,,,,,,,cvy1q6gtx1gs9ddemdpcf8ded,I. Engen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488044673,36,1,1,1,38,bop6aslxmwvzsapdxsw3xbvfg,1,46.4,43.9,2022-11-27T15:36:11.124Z,2022-11-27T15:36:11Z,3928538285,56,Back,3928538289,141,47.6,3928538291,212,9.8,3928538293,213,2.9,3928538287,140,37.4,,,,,,,,,,8h7r4d4z2gjne58xwu3koiok5,K. Walsh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488044765,37,1,1,1,38,bop6aslxmwvzsapdxsw3xbvfg,1,37.4,47.6,2022-11-27T15:36:11.684Z,2022-11-27T15:36:24Z,3928538735,212,9.8,3928538733,141,53.0,3928538737,213,0.4,3928538731,140,46.1,3928538729,56,Back,,,,,,,,,,cvy1q6gtx1gs9ddemdpcf8ded,I. Engen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488044767,38,4,1,1,43,bop6aslxmwvzsapdxsw3xbvfg,1,41.8,47.7,2022-11-27T15:36:16.718Z,2022-11-27T15:36:19Z,3928538743,295,,3928538749,286,,3928538741,13,,3928538751,233,10,3928538745,56,Back,3928538747,152,,,,,,,,22zrashyijuh9pnjovqpyl8lx,Patri Guijarro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488044763,10,4,1,1,43,8zt8rrm6v5nccv01v6pef0r1o,0,58.2,52.3,2022-11-27T15:36:16.719Z,2022-11-27T15:36:19Z,3928538725,152,,3928538723,56,Center,3928538719,13,,3928538727,285,,3928538721,295,,3928538795,233,38,,,,,,,31yxoo15eztnf39r45e6hy1g5,L. Santos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488044791,39,1,1,1,48,bop6aslxmwvzsapdxsw3xbvfg,0,39.6,44.6,2022-11-27T15:36:21.173Z,2022-11-27T15:36:22Z,3928538891,140,55.1,3928538885,155,,3928538887,152,,3928538893,141,70.5,3928538883,5,,3928538889,56,Center,3928538897,213,0.8,3928538895,212,24.0,22zrashyijuh9pnjovqpyl8lx,Patri Guijarro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488044795,11,8,1,1,49,8zt8rrm6v5nccv01v6pef0r1o,1,45.9,29.6,2022-11-27T15:36:22.033Z,2022-11-27T15:36:22Z,3928538901,56,Back,,,,,,,,,,,,,,,,,,,,,,263vizqqfp8zwwws0exdrl3o5,R. Ajibade,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488044813,12,49,1,1,50,8zt8rrm6v5nccv01v6pef0r1o,1,47.9,39.4,2022-11-27T15:36:23.255Z,2022-11-27T16:26:43Z,,,,,,,,,,,,,,,,,,,,,,,,,263vizqqfp8zwwws0exdrl3o5,R. Ajibade,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488044893,13,43,1,1,50,8zt8rrm6v5nccv01v6pef0r1o,1,0,0,2022-11-27T15:36:23.439Z,2022-11-27T16:26:41Z,3928539315,140,56.1,3928539317,141,31.7,3928655269,144,1,3928539313,56,Center,3928539321,213,5.7,3928539319,212,10.1,,,,,,,3alzawtqpfjtb3vez30mbp0mi,Irene Guerrero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488044909,14,3,1,1,53,8zt8rrm6v5nccv01v6pef0r1o,1,70,17,2022-11-27T15:36:26.639Z,2022-11-27T15:36:29Z,3928539377,56,Right,3928539525,233,40,3928539379,286,,,,,,,,,,,,,,,,,263vizqqfp8zwwws0exdrl3o5,R. Ajibade,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488044927,40,45,1,1,53,bop6aslxmwvzsapdxsw3xbvfg,0,30,83,2022-11-27T15:36:26.639Z,2022-11-27T15:36:30Z,3928539471,56,Back,3928539541,233,14,3928539473,285,,,,,,,,,,,,,,,,,4n6mnhjzt6zpicfea3ym678id,Mapi León,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488044987,15,1,1,1,58,8zt8rrm6v5nccv01v6pef0r1o,0,88.2,3.1,2022-11-27T15:36:31.199Z,2022-11-27T15:36:33Z,3928539811,2,,3928539833,212,23.5,3928539839,213,1.4,3928539821,140,91.2,3928539817,56,Center,3928539815,155,,3928539827,141,37.4,,,,263vizqqfp8zwwws0exdrl3o5,R. Ajibade,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488044975,41,12,1,1,59,bop6aslxmwvzsapdxsw3xbvfg,1,9,60.9,2022-11-27T15:36:32.355Z,2022-11-27T15:36:35Z,3928539755,212,30.5,3928539787,15,,3928539753,141,100.0,3928539749,56,Back,3928539757,213,1.2,3928539751,140,20.7,3928539997,167,,,,,cvy1q6gtx1gs9ddemdpcf8ded,I. Engen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488045143,16,5,1,2,1,8zt8rrm6v5nccv01v6pef0r1o,1,79.6,-1.5,2022-11-27T15:36:34.728Z,2022-11-27T15:49:45Z,3928540621,347,,3928540619,56,Right,3928540647,233,42,,,,,,,,,,,,,,,,20nehty0pfzlg8wj60l87taeh,Sheila García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
