id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/10/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,keyPass,qualifier/11/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,assist,qualifier/15/value,qualifier/17/value
2551063051,4,1,1,0,13,vaikl8nl7hdr4y9jj4jyb9ey,1,71,79.3,2023-05-19T17:00:31.739Z,2023-05-19T17:51:52Z,4290082193,140,92.9,4290082197,212,24.0,4290082191,56,Center,4290082195,141,69.4,4290082199,213,6.0,,,,,,,,,,9k9f6c1xb7kfaq3siophz7ca1,C. Møller,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551063055,5,1,1,0,14,vaikl8nl7hdr4y9jj4jyb9ey,0,85.5,53.6,2023-05-19T17:00:33.028Z,2023-05-19T18:08:34Z,4290082681,213,1.0,4290082677,141,71.9,4290082679,212,15.1,4290082673,56,Center,4290082675,140,93.7,,,,,,,,,,evfl561yy3cwa51hwnme6mifp,Nahikari García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551063067,7,12,1,0,15,9euoni3f3sh08tsplt2gh5dex,1,2.5,27.9,2023-05-19T17:00:34.021Z,2023-05-19T17:00:35Z,4290082287,212,21.0,4290082299,167,,4290082283,140,7.6,4290082289,213,5.0,4290082285,141,0.0,4290082281,56,Back,,,,,,,5x93ra7unls3fac5gomibwel1,A. Poljak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551063201,9,43,1,0,16,9euoni3f3sh08tsplt2gh5dex,1,0,0,2023-05-19T17:00:34.771Z,2023-05-19T17:51:43Z,4290082981,285,0,4290258131,144,74,4290083139,233,6,4290082979,56,Back,,,,,,,,,,,,,sro6084uxjkm140ylvc5uq51,S. Franssi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551063205,7,5,1,0,20,vaikl8nl7hdr4y9jj4jyb9ey,1,89.5,101.4,2023-05-19T17:00:39.107Z,2023-05-19T17:05:29Z,4290082985,347,,4290082983,56,Left,4290099231,233,8,,,,,,,,,,,,,,,,evfl561yy3cwa51hwnme6mifp,Nahikari García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551063071,8,5,1,0,20,9euoni3f3sh08tsplt2gh5dex,0,10.5,-1.4,2023-05-19T17:00:39.107Z,2023-05-19T17:06:15Z,4290082295,56,Back,4290099237,233,7,4290082297,347,,,,,,,,,,,,,,,,,5x93ra7unls3fac5gomibwel1,A. Poljak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551063213,8,1,1,0,31,vaikl8nl7hdr4y9jj4jyb9ey,1,85.1,100,2023-05-19T17:00:50.163Z,2023-05-19T17:52:01Z,4290083065,213,3.6,4290083059,140,75.0,4290083061,141,93.4,4290083055,107,,4290083057,56,Left,4290083063,212,11.9,,,,,,,cq38p3rul6qi2tpvr077v8n6y,Olga Carmona,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551063219,9,1,1,0,32,vaikl8nl7hdr4y9jj4jyb9ey,0,73.1,89.8,2023-05-19T17:00:50.979Z,2023-05-19T17:52:34Z,4290083091,141,83.4,4290083095,213,4.0,4290083089,140,69.7,4290259881,236,,4290259887,286,,4290259883,233,424,4290083087,56,Left,4290083093,212,5.6,dlbgel5sg62n5z89ev1tkusph,Claudia Zornoza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551096307,424,74,1,0,32,9euoni3f3sh08tsplt2gh5dex,1,26,3.5,2023-05-19T17:00:50.980Z,2023-05-19T18:08:43Z,4290259865,285,,4290259889,233,9,4290259863,56,Back,,,,,,,,,,,,,,,,5x93ra7unls3fac5gomibwel1,A. Poljak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551063273,10,1,1,0,35,vaikl8nl7hdr4y9jj4jyb9ey,1,69.9,77.7,2023-05-19T17:00:54.450Z,2023-05-19T17:52:39Z,4290083391,212,22.8,4290083385,56,Center,4290083393,213,4.5,4290083387,140,65.6,4290083389,141,44.9,,,,,,,,,,5nad4qgy5hlwfsm64mhkwadw5,Maite Oroz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551063301,11,1,1,0,38,vaikl8nl7hdr4y9jj4jyb9ey,1,65.2,50.2,2023-05-19T17:00:57.106Z,2023-05-19T17:01:00Z,4290083521,141,10.1,4290083519,140,70.5,4290083525,213,4.9,4290083517,56,Right,4290083523,212,27.8,,,,,,,,,,4vk1yd7zqaqapuejahqx7zi09,Teresa Abelleira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551063309,12,1,1,0,41,vaikl8nl7hdr4y9jj4jyb9ey,1,72.1,6.7,2023-05-19T17:01:00.211Z,2023-05-19T17:01:01Z,4290083573,56,Back,4290083581,213,2.8,4290083577,141,26.5,4290083579,212,35.3,4290083583,1,,4290083575,140,41.0,,,,,,,cp37td3qaw8oyf3mznoh45o15,Lucía Rodríguez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551063351,13,1,1,0,42,vaikl8nl7hdr4y9jj4jyb9ey,1,40.1,26.1,2023-05-19T17:01:01.218Z,2023-05-19T17:01:04Z,4290083735,140,42.4,4290083733,56,Back,4290083741,213,1.5,4290083739,212,29.0,4290083737,141,68.6,,,,,,,,,,8tux0w5del0ggtozbon3x92lm,Kathellen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551063373,14,1,1,0,46,vaikl8nl7hdr4y9jj4jyb9ey,1,40.5,70,2023-05-19T17:01:04.802Z,2023-05-19T17:01:08Z,4290083845,56,Left,4290083851,212,21.2,4290083853,213,0.9,4290083847,140,52.3,4290083849,141,95.3,,,,,,,,,,245eszqeqx2xeair8h5n4z8b9,Rocío Gálvez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551063385,15,1,1,0,50,vaikl8nl7hdr4y9jj4jyb9ey,1,53.7,94.4,2023-05-19T17:01:08.595Z,2023-05-19T17:01:09Z,4290083895,56,Left,4290083903,213,5.2,4290083897,140,58.3,4290083899,141,81.3,4290083901,212,10.1,,,,,,,,,,cq38p3rul6qi2tpvr077v8n6y,Olga Carmona,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551063389,16,1,1,0,50,vaikl8nl7hdr4y9jj4jyb9ey,0,58.4,81.2,2023-05-19T17:01:09.314Z,2023-05-19T17:01:09Z,4290083917,213,0.5,4290083909,56,Left,4290083913,141,87.4,4290083915,212,9.4,4290083911,140,66.4,,,,,,,,,,dlbgel5sg62n5z89ev1tkusph,Claudia Zornoza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551063387,10,49,1,0,51,9euoni3f3sh08tsplt2gh5dex,1,31.6,8.3,2023-05-19T17:01:09.538Z,2023-05-19T17:01:09Z,,,,,,,,,,,,,,,,,,,,,,,,,5x93ra7unls3fac5gomibwel1,A. Poljak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551063411,11,1,1,0,51,9euoni3f3sh08tsplt2gh5dex,1,31.6,8.3,2023-05-19T17:01:09.667Z,2023-05-19T17:01:11Z,4290083977,141,9.4,4290083981,213,0.1,4290083973,56,Back,4290083975,140,42.1,4290083979,212,11.1,,,,,,,,,,5x93ra7unls3fac5gomibwel1,A. Poljak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551063417,12,61,1,0,51,9euoni3f3sh08tsplt2gh5dex,0,42.1,9.4,2023-05-19T17:01:10.277Z,2023-05-19T17:05:53Z,4290083987,56,Back,,,,,,,,,,,,,,,,,,,,,,ent3o8sh6zn2mpe7m9p8q1sve,Amaiur Sarriegi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551063407,17,49,1,0,52,vaikl8nl7hdr4y9jj4jyb9ey,1,53.3,86.3,2023-05-19T17:01:11.090Z,2023-05-19T17:01:11Z,,,,,,,,,,,,,,,,,,,,,,,,,dlbgel5sg62n5z89ev1tkusph,Claudia Zornoza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551063451,18,1,1,0,53,vaikl8nl7hdr4y9jj4jyb9ey,0,50.3,86.6,2023-05-19T17:01:12.259Z,2023-05-19T17:01:15Z,4290084117,213,5.8,4290084109,56,Center,4290084113,141,70.0,4290084115,212,25.7,4290084111,140,72.3,,,,,,,,,,dlbgel5sg62n5z89ev1tkusph,Claudia Zornoza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551063457,13,49,1,0,56,9euoni3f3sh08tsplt2gh5dex,1,23.7,29.5,2023-05-19T17:01:15.380Z,2023-05-19T17:01:15Z,,,,,,,,,,,,,,,,,,,,,,,,,4gv8ud8pwhynhd4ehmzw2pgmi,M. Vanegas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551063479,14,1,1,0,57,9euoni3f3sh08tsplt2gh5dex,1,23.7,29.5,2023-05-19T17:01:15.532Z,2023-05-19T17:01:19Z,4290084261,212,19.7,4290084259,141,43.6,4290084255,56,Back,4290084257,140,7.3,4290084263,213,2.6,,,,,,,,,,4gv8ud8pwhynhd4ehmzw2pgmi,M. Vanegas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551063499,15,1,1,1,0,9euoni3f3sh08tsplt2gh5dex,0,7.9,39.2,2023-05-19T17:01:19.287Z,2023-05-19T17:01:23Z,4290084361,141,0.0,4290084353,56,Back,4290084513,157,,4290084365,213,5.3,4290084357,140,24.9,4290084363,212,33.2,4290084367,1,,,,,76q3qw1j9n3og4gep5pdedisq,Elene Lete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551063503,16,5,1,1,2,9euoni3f3sh08tsplt2gh5dex,0,29.2,-1.8,2023-05-19T17:01:21.128Z,2023-05-19T17:01:38Z,4290085177,233,19,4290084387,56,Back,4290084391,347,,,,,,,,,,,,,,,,,76q3qw1j9n3og4gep5pdedisq,Elene Lete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551063633,19,5,1,1,2,vaikl8nl7hdr4y9jj4jyb9ey,1,70.8,101.8,2023-05-19T17:01:21.128Z,2023-05-19T17:06:16Z,4290085131,347,,4290085147,233,16,4290085129,56,Left,,,,,,,,,,,,,,,,5nad4qgy5hlwfsm64mhkwadw5,Maite Oroz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551063647,20,1,1,1,19,vaikl8nl7hdr4y9jj4jyb9ey,0,67.7,100,2023-05-19T17:01:37.859Z,2023-05-19T17:53:14Z,4290085207,213,5.1,4290085199,56,Center,4290085203,141,76.2,4290085205,212,18.6,4290085201,140,75.0,4290085197,107,,,,,,,,cq38p3rul6qi2tpvr077v8n6y,Olga Carmona,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551063685,17,1,1,1,22,9euoni3f3sh08tsplt2gh5dex,0,15.8,13.7,2023-05-19T17:01:40.832Z,2023-05-19T17:06:01Z,4290085365,56,Back,4290085373,141,11.6,4290085379,213,6.2,4290085375,212,17.5,4290085369,140,32.4,,,,,,,,,,2d1defd89f1nrpb0gi6cciwru,Ane Etxezarreta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551063709,21,1,1,1,23,vaikl8nl7hdr4y9jj4jyb9ey,1,70.3,84.2,2023-05-19T17:01:41.554Z,2023-05-19T17:01:43Z,4290085473,56,Center,4290085477,141,75.8,4290085481,213,4.3,4290085479,212,6.2,4290085475,140,68.1,,,,,,,,,,4vk1yd7zqaqapuejahqx7zi09,Teresa Abelleira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551063713,22,1,1,1,25,vaikl8nl7hdr4y9jj4jyb9ey,0,72.4,72.9,2023-05-19T17:01:43.810Z,2023-05-19T17:01:46Z,4290085517,140,77.4,4290085599,236,,4290085527,213,6.1,4290085523,212,5.3,4290085521,141,71.6,4290085601,233,18,4290085515,56,Center,4290085605,286,,dlbgel5sg62n5z89ev1tkusph,Claudia Zornoza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551063725,18,74,1,1,25,9euoni3f3sh08tsplt2gh5dex,1,26.4,28,2023-05-19T17:01:43.811Z,2023-05-19T17:06:05Z,4290085611,233,22,4290085575,56,Back,4290085577,285,,,,,,,,,,,,,,,,,5axvazbhm6wsgpbpgt1gmaj11,Gemma Gili,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551063755,19,12,1,1,28,9euoni3f3sh08tsplt2gh5dex,1,14.7,27,2023-05-19T17:01:46.891Z,2023-05-19T17:01:48Z,4290085705,141,40.9,4290085711,213,0.6,4290085701,56,Back,4290085703,140,28.8,4290085709,212,17.6,,,,,,,,,,5x93ra7unls3fac5gomibwel1,A. Poljak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551063761,20,1,1,1,30,9euoni3f3sh08tsplt2gh5dex,0,28.8,40.9,2023-05-19T17:01:48.673Z,2023-05-19T17:01:49Z,4290085773,213,6.1,4290085767,140,38.2,4290085763,3,,4290085765,56,Back,4290085771,212,10.0,4290085769,141,38.3,,,,,,,14c84da3uglvp8gtjpxospo4q,Andreia Jacinto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551063773,23,1,1,1,31,vaikl8nl7hdr4y9jj4jyb9ey,0,63.4,54,2023-05-19T17:01:50.051Z,2023-05-19T17:53:45Z,4290085825,3,,4290085831,141,45.7,4290085835,213,5.8,4290085833,212,12.5,4290085827,56,Center,4290085829,140,74.0,,,,,,,8tux0w5del0ggtozbon3x92lm,Kathellen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551063785,21,49,1,1,32,9euoni3f3sh08tsplt2gh5dex,1,30.6,48.7,2023-05-19T17:01:51.171Z,2023-05-19T17:01:51Z,,,,,,,,,,,,,,,,,,,,,,,,,1lvwjd2sedbk3gs9p2v34cdt5,Nerea Eizagirre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551063799,22,1,1,1,32,9euoni3f3sh08tsplt2gh5dex,0,30.6,48.7,2023-05-19T17:01:51.324Z,2023-05-19T17:01:52Z,4290085957,212,4.7,4290085953,140,28.3,4290085959,213,4.2,4290085955,141,42.7,4290085951,56,Back,,,,,,,,,,1lvwjd2sedbk3gs9p2v34cdt5,Nerea Eizagirre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551063811,24,8,1,1,34,vaikl8nl7hdr4y9jj4jyb9ey,1,75.3,50.3,2023-05-19T17:01:53.187Z,2023-05-19T17:01:53Z,4290086029,56,Center,,,,,,,,,,,,,,,,,,,,,,dlbgel5sg62n5z89ev1tkusph,Claudia Zornoza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551063831,25,49,1,1,36,vaikl8nl7hdr4y9jj4jyb9ey,1,81.9,42.5,2023-05-19T17:01:54.930Z,2023-05-19T17:01:55Z,,,,,,,,,,,,,,,,,,,,,,,,,evfl561yy3cwa51hwnme6mifp,Nahikari García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551063873,26,1,1,1,36,vaikl8nl7hdr4y9jj4jyb9ey,1,80.7,42.4,2023-05-19T17:01:55.171Z,2023-05-19T17:01:58Z,4290086277,213,5.2,4290086273,141,15.3,4290086275,212,20.8,4290086269,140,89.8,4290086267,56,Right,,,,,,,,,,evfl561yy3cwa51hwnme6mifp,Nahikari García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551063903,27,1,1,1,39,vaikl8nl7hdr4y9jj4jyb9ey,1,92.5,13.6,2023-05-19T17:01:57.923Z,2023-05-19T17:02:00Z,4290086389,56,Right,4290086397,213,3.2,4290086393,141,11.8,4290086395,212,11.7,4290086391,140,81.4,,,,,,,,,,4trjsb4uoasjj3jwr77rh0k16,Athenea del Castillo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551063943,28,1,1,1,41,vaikl8nl7hdr4y9jj4jyb9ey,1,78.8,8.5,2023-05-19T17:02:00.114Z,2023-05-19T17:02:03Z,4290086623,212,13.7,4290086617,140,72.3,4290086625,213,2.1,4290086613,56,Center,4290086621,141,26.0,,,,,,,,,,cp37td3qaw8oyf3mznoh45o15,Lucía Rodríguez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551063973,29,1,1,1,45,vaikl8nl7hdr4y9jj4jyb9ey,1,73.6,24.7,2023-05-19T17:02:03.634Z,2023-05-19T17:02:06Z,4290086759,56,Center,4290086761,140,60.4,4290086765,212,30.8,4290086763,141,65.1,4290086767,213,2.0,,,,,,,,,,4vk1yd7zqaqapuejahqx7zi09,Teresa Abelleira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551064031,30,1,1,1,47,vaikl8nl7hdr4y9jj4jyb9ey,1,60.4,65.3,2023-05-19T17:02:06.194Z,2023-05-19T17:02:10Z,4290087049,212,13.4,4290087043,56,Center,4290087047,141,77.8,4290087045,140,70.3,4290087051,213,0.7,,,,,,,,,,245eszqeqx2xeair8h5n4z8b9,Rocío Gálvez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551064095,31,1,1,1,52,vaikl8nl7hdr4y9jj4jyb9ey,1,69.1,73.4,2023-05-19T17:02:10.674Z,2023-05-19T17:02:15Z,4290087375,56,Center,4290087387,213,4.8,4290087377,140,72.3,4290087381,141,33.3,4290087385,212,27.5,,,,,,,,,,5nad4qgy5hlwfsm64mhkwadw5,Maite Oroz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551064121,32,1,1,1,56,vaikl8nl7hdr4y9jj4jyb9ey,1,69,35.8,2023-05-19T17:02:15.042Z,2023-05-19T17:02:17Z,4290087509,212,19.5,4290087505,140,50.6,4290087507,141,40.1,4290087503,56,Center,4290087511,213,3.0,,,,,,,,,,4vk1yd7zqaqapuejahqx7zi09,Teresa Abelleira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551064177,33,1,1,1,58,vaikl8nl7hdr4y9jj4jyb9ey,1,49.6,39.5,2023-05-19T17:02:17.410Z,2023-05-19T17:02:20Z,4290087773,212,20.2,4290087767,56,Center,4290087771,141,69.1,4290087775,213,1.5,4290087769,140,51.3,,,,,,,,,,8tux0w5del0ggtozbon3x92lm,Kathellen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551064237,34,1,1,2,2,vaikl8nl7hdr4y9jj4jyb9ey,1,53.4,66.7,2023-05-19T17:02:20.882Z,2023-05-19T17:02:25Z,4290088037,141,72.6,4290088029,56,Center,4290088045,213,0.2,4290088033,140,69.9,4290088041,212,17.8,,,,,,,,,,245eszqeqx2xeair8h5n4z8b9,Rocío Gálvez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
