id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/8/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/9/value,qualifier/10/value,qualifier/11/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/13/value,assist,qualifier/16/id,qualifier/16/qualifierId
2540597543,6,1,1,0,11,cd1ottifbgcfrn6pdrdpwt7z0,1,37.5,41.6,2023-04-29T12:01:24.561Z,2023-04-29T12:01:29Z,4234312523,213,5.0,4234312515,56,Back,4234312519,141,5.5,4234312521,212,25.9,4234312517,140,45.4,,,,,,,,,,9w8g9it556ipl3zhatke1srca,Sandra García,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540597553,7,1,1,0,16,cd1ottifbgcfrn6pdrdpwt7z0,0,44.7,6.5,2023-04-29T12:01:29.648Z,2023-04-29T12:01:30Z,4234312587,213,1.1,4234312579,56,Back,4234312583,141,20.1,4234312585,212,10.6,4234312581,140,49.6,,,,,,,,,,1533xkmkmi8rpb6yoa8807xn8,I. Chacón,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540597595,6,1,1,0,19,7mk4va7b2p6tnv2xjxcgjy8h6,1,49.5,62,2023-04-29T12:01:32.509Z,2023-04-29T12:56:22Z,4234312879,56,Center,4234312883,141,56.0,4234312887,213,5.9,4234312885,212,11.9,4234312881,140,60.1,,,,,,,,,,c1ll2hqt71suy8bgwswpci9uy,Carla Armengol,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540597587,8,43,1,0,21,cd1ottifbgcfrn6pdrdpwt7z0,1,0,0,2023-04-29T12:01:33.985Z,2023-04-29T12:55:08Z,4234524603,144,49,,,,,,,,,,,,,,,,,,,,,,1533xkmkmi8rpb6yoa8807xn8,I. Chacón,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540597597,7,49,1,0,21,7mk4va7b2p6tnv2xjxcgjy8h6,1,60.2,56,2023-04-29T12:01:34.222Z,2023-04-29T12:56:58Z,,,,,,,,,,,,,,,,,,,,,,,,,61ho0mi13ewpotj5udjt7mz2s,Sara Carrillo,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540597603,8,1,1,0,21,7mk4va7b2p6tnv2xjxcgjy8h6,1,60.2,56,2023-04-29T12:01:34.478Z,2023-04-29T12:56:59Z,4234312927,140,43.6,4234312929,141,50.0,4234312937,213,3.4,4234312925,56,Back,4234312933,212,17.9,,,,,,,,,,61ho0mi13ewpotj5udjt7mz2s,Sara Carrillo,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540597617,9,1,1,0,22,7mk4va7b2p6tnv2xjxcgjy8h6,0,43.6,49.9,2023-04-29T12:01:35.326Z,2023-04-29T12:01:36Z,4234312989,56,Back,4234312995,212,6.2,4234312991,140,48.8,4234312997,213,0.5,4234312993,141,54.3,,,,,,,,,,3u9vtcqa5td8weoufpzirruhg,Gema Soliveres,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540597653,9,1,1,0,24,cd1ottifbgcfrn6pdrdpwt7z0,1,54.4,24.6,2023-04-29T12:01:37.232Z,2023-04-29T12:01:39Z,4234313207,56,Center,4234313209,140,52.7,4234313213,212,20.8,4234313215,213,1.7,4234313211,141,55.1,,,,,,,,,,1533xkmkmi8rpb6yoa8807xn8,I. Chacón,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540597685,10,1,1,0,26,cd1ottifbgcfrn6pdrdpwt7z0,1,55.1,54.6,2023-04-29T12:01:39.408Z,2023-04-29T12:01:41Z,4234313357,213,1.4,4234313353,141,79.6,4234313349,56,Left,4234313351,140,58.4,4234313355,212,17.3,,,,,,,,,,bdaicql6er9antum0eaar9x0q,Fiamma,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540597751,11,1,1,0,29,cd1ottifbgcfrn6pdrdpwt7z0,1,57.4,82.3,2023-04-29T12:01:41.873Z,2023-04-29T12:01:49Z,4234313745,212,60.8,4234313741,140,89.4,4234313735,155,,4234313737,196,,4234313739,56,Right,4234313743,141,7.7,4234313749,1,,4234313747,213,5.3,5o5f6l99dzhim5k1jnnmog6hh,Bea Beltrán,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540597757,12,49,1,0,36,cd1ottifbgcfrn6pdrdpwt7z0,1,89.4,7.7,2023-04-29T12:01:48.929Z,2023-04-29T12:01:49Z,,,,,,,,,,,,,,,,,,,,,,,,,1533xkmkmi8rpb6yoa8807xn8,I. Chacón,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540597805,13,1,1,0,38,cd1ottifbgcfrn6pdrdpwt7z0,1,92.5,6.8,2023-04-29T12:01:50.834Z,2023-04-29T12:02:14Z,4234314043,140,90.3,4234314049,212,36.0,4234314039,56,Center,4234314051,213,1.6,4234314035,155,,4234315215,210,15,4234314047,141,59.7,4234315217,154,,1533xkmkmi8rpb6yoa8807xn8,I. Chacón,1,4234314053,1,4234314031,2,,,,,,,,,,,,,,,,,,,,,,,
2540597807,14,15,1,0,42,cd1ottifbgcfrn6pdrdpwt7z0,1,90.6,58.7,2023-04-29T12:01:54.864Z,2023-04-29T12:02:14Z,4234314765,233,11,4234314745,72,,4234315259,391,,4234315261,146,99.5,4234315241,154,,4234315255,103,3.2,4234314065,22,,4234315263,147,50.5,b9rcv1fsqcwockfpbkl58tl,Ana Marcos,,4234314069,56,4234314067,17,Center,4234315237,29,4234315257,328,4234315245,55,13,4234315233,76,4234315251,102,53.8,,,,,,,,,,
2540597847,11,10,1,0,42,7mk4va7b2p6tnv2xjxcgjy8h6,1,1.2,47.9,2023-04-29T12:01:54.964Z,2023-04-29T12:02:07Z,4234314263,56,Back,4234314769,233,14,4234314259,180,,4234314257,176,,4234314261,182,,,,,,,,,,,1bvbnq69gxx0nciovzzf6o8dm,Patricia Larqué,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540597845,10,52,1,0,43,7mk4va7b2p6tnv2xjxcgjy8h6,1,1.2,47.9,2023-04-29T12:01:56.392Z,2023-04-29T12:01:58Z,,,,,,,,,,,,,,,,,,,,,,,,,1bvbnq69gxx0nciovzzf6o8dm,Patricia Larqué,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540598015,12,1,1,0,59,7mk4va7b2p6tnv2xjxcgjy8h6,1,3.1,50,2023-04-29T12:02:12.334Z,2023-04-29T12:02:14Z,4234315163,141,31.0,4234315167,213,5.6,4234315183,189,,4234315157,123,,4234315159,56,Back,4234315165,212,21.0,4234315161,140,18.9,,,,1bvbnq69gxx0nciovzzf6o8dm,Patricia Larqué,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540598041,13,1,1,1,1,7mk4va7b2p6tnv2xjxcgjy8h6,1,19.2,31.5,2023-04-29T12:02:14.350Z,2023-04-29T12:02:16Z,4234315365,212,29.0,4234315361,140,22.4,4234315359,56,Back,4234315363,141,73.8,4234315367,213,1.5,,,,,,,,,,d2at1haixfnekibqj89y4nxed,O. Ohale,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540598065,14,1,1,1,3,7mk4va7b2p6tnv2xjxcgjy8h6,1,22.6,73.5,2023-04-29T12:02:16.317Z,2023-04-29T12:02:18Z,4234315507,212,21.3,4234315509,213,0.8,4234315503,140,36.9,4234315505,141,95.7,4234315501,56,Back,,,,,,,,,,8vwiezkux2gxs99ziy7x69fu2,Elba Vergés,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540598085,15,1,1,1,6,7mk4va7b2p6tnv2xjxcgjy8h6,0,37.4,90,2023-04-29T12:02:18.813Z,2023-04-29T12:02:21Z,4234315643,213,0.3,4234315635,56,Left,4234315633,155,,4234315641,212,31.2,4234315637,140,66.1,4234315639,141,100.0,,,,,,,q3xvi1pbz5hmr6zw6np6v4yd,C. Sáez,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540598209,15,5,1,1,8,cd1ottifbgcfrn6pdrdpwt7z0,1,35,-1.7,2023-04-29T12:02:21.443Z,2023-04-29T12:31:08Z,4234316361,233,16,4234316341,56,Back,4234316343,347,,,,,,,,,,,,,,,,,b9rcv1fsqcwockfpbkl58tl,Ana Marcos,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540598089,16,5,1,1,8,7mk4va7b2p6tnv2xjxcgjy8h6,0,65,101.7,2023-04-29T12:02:21.443Z,2023-04-29T12:02:33Z,4234316389,233,15,4234315659,347,,4234315657,56,Left,,,,,,,,,,,,,,,,q3xvi1pbz5hmr6zw6np6v4yd,C. Sáez,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540598255,16,1,1,1,19,cd1ottifbgcfrn6pdrdpwt7z0,0,39.7,0,2023-04-29T12:02:32.072Z,2023-04-29T12:02:35Z,4234316589,1,,4234316587,213,0.2,4234316583,141,6.2,4234316579,56,Right,4234316577,107,,4234316581,140,68.7,4234316585,212,30.9,,,,33t09qpv89b6wo3suzj33meax,K. Real,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540598277,17,1,1,1,23,7mk4va7b2p6tnv2xjxcgjy8h6,0,28.8,92.7,2023-04-29T12:02:36.526Z,2023-04-29T12:02:42Z,4234316697,140,67.2,4234316701,212,40.7,4234316699,141,100.0,4234316705,1,,4234316693,157,,4234316695,56,Left,4234316703,213,0.1,,,,q3xvi1pbz5hmr6zw6np6v4yd,C. Sáez,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540598355,17,5,1,1,25,cd1ottifbgcfrn6pdrdpwt7z0,1,35.8,-1.6,2023-04-29T12:02:38.102Z,2023-04-29T12:31:08Z,4234317131,56,Back,4234317167,233,18,4234317133,347,,,,,,,,,,,,,,,,,33t09qpv89b6wo3suzj33meax,K. Real,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540598281,18,5,1,1,25,7mk4va7b2p6tnv2xjxcgjy8h6,0,64.2,101.6,2023-04-29T12:02:38.102Z,2023-04-29T12:02:45Z,4234316711,56,Left,4234316713,347,,4234317213,233,17,,,,,,,,,,,,,,,,q3xvi1pbz5hmr6zw6np6v4yd,C. Sáez,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540598429,18,1,1,1,32,cd1ottifbgcfrn6pdrdpwt7z0,0,41.5,0,2023-04-29T12:02:44.943Z,2023-04-29T12:02:51Z,4234317503,213,0.0,4234317489,107,,4234317495,141,0.0,4234317491,56,Right,4234317507,1,,4234317499,212,31.3,4234317493,140,71.3,,,,33t09qpv89b6wo3suzj33meax,K. Real,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540598433,19,5,1,1,38,cd1ottifbgcfrn6pdrdpwt7z0,0,72.4,-1.4,2023-04-29T12:02:51.433Z,2023-04-29T12:03:06Z,4234317521,56,Right,4234317523,347,,4234318131,233,19,,,,,,,,,,,,,,,,33t09qpv89b6wo3suzj33meax,K. Real,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540598547,19,5,1,1,38,7mk4va7b2p6tnv2xjxcgjy8h6,1,27.6,101.4,2023-04-29T12:02:51.433Z,2023-04-29T12:31:08Z,4234318105,56,Back,4234318107,347,,4234318121,233,19,,,,,,,,,,,,,,,,q3xvi1pbz5hmr6zw6np6v4yd,C. Sáez,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540598593,20,1,1,1,52,7mk4va7b2p6tnv2xjxcgjy8h6,1,26.4,100,2023-04-29T12:03:05.412Z,2023-04-29T12:03:11Z,4234318333,213,6.1,4234318325,56,Back,4234318323,107,,4234318327,140,44.1,4234318329,141,98.0,4234318331,212,18.8,,,,,,,q3xvi1pbz5hmr6zw6np6v4yd,C. Sáez,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540598625,21,1,1,1,58,7mk4va7b2p6tnv2xjxcgjy8h6,0,43.5,97.2,2023-04-29T12:03:11.725Z,2023-04-29T14:19:49Z,4234318529,1,,4234318527,213,6.2,4234318523,141,89.9,4234318519,56,Left,4234318521,140,87.2,4234318525,212,46.2,4234318513,155,,,,,du0eybpvf5vcvtuj074x74jdg,Ane Miren,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540598667,20,12,1,2,2,cd1ottifbgcfrn6pdrdpwt7z0,1,9.8,11,2023-04-29T12:03:15.039Z,2023-04-29T12:03:18Z,4234318733,213,6.2,4234318725,56,Back,4234318729,141,10.6,4234318727,140,12.4,4234318731,212,2.7,,,,,,,,,,5bx3a7j6m109a4jw82appuhre,María Jiménez,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540598705,22,61,1,2,4,7mk4va7b2p6tnv2xjxcgjy8h6,1,84.5,90.3,2023-04-29T12:03:17.673Z,2023-04-29T12:52:36Z,4234318879,56,Left,,,,,,,,,,,,,,,,,,,,,,du0eybpvf5vcvtuj074x74jdg,Ane Miren,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540598873,21,5,1,2,5,cd1ottifbgcfrn6pdrdpwt7z0,1,15.6,-1.1,2023-04-29T12:03:18.751Z,2023-04-29T12:31:08Z,4234319643,347,,4234428573,233,23,4234319641,56,Back,,,,,,,,,,,,,,,,5bx3a7j6m109a4jw82appuhre,María Jiménez,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540598751,23,5,1,2,5,7mk4va7b2p6tnv2xjxcgjy8h6,0,84.4,101.1,2023-04-29T12:03:18.751Z,2023-04-29T12:31:09Z,4234428589,233,21,4234319111,347,,4234319109,56,Left,,,,,,,,,,,,,,,,du0eybpvf5vcvtuj074x74jdg,Ane Miren,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540598909,22,1,1,2,23,cd1ottifbgcfrn6pdrdpwt7z0,1,20.1,0,2023-04-29T12:03:36.254Z,2023-04-29T12:03:40Z,4234319823,212,15.8,4234319815,107,,4234319821,141,5.0,4234319819,140,34.6,4234319817,56,Back,4234319825,213,0.3,,,,,,,33t09qpv89b6wo3suzj33meax,K. Real,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540598959,23,1,1,2,27,cd1ottifbgcfrn6pdrdpwt7z0,1,34.6,5,2023-04-29T12:03:40.031Z,2023-04-29T12:03:44Z,4234320027,213,3.2,4234320025,212,13.9,4234320021,141,3.7,4234320017,56,Back,4234320019,140,21.4,,,,,,,,,,4nvfy4deuo9cmsegz492aq2g9,Macarena Portales,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540598963,24,61,1,2,27,cd1ottifbgcfrn6pdrdpwt7z0,0,21.4,3.7,2023-04-29T12:03:40.239Z,2023-04-29T12:52:43Z,4234320033,56,Back,,,,,,,,,,,,,,,,,,,,,,33t09qpv89b6wo3suzj33meax,K. Real,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540598933,24,61,1,2,28,7mk4va7b2p6tnv2xjxcgjy8h6,1,66.4,87.4,2023-04-29T12:03:41.613Z,2023-04-29T12:03:41Z,4234319931,56,Left,,,,,,,,,,,,,,,,,,,,,,du0eybpvf5vcvtuj074x74jdg,Ane Miren,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540598975,25,49,1,2,32,7mk4va7b2p6tnv2xjxcgjy8h6,1,70.6,82.3,2023-04-29T12:03:44.989Z,2023-04-29T12:03:45Z,,,,,,,,,,,,,,,,,,,,,,,,,61ho0mi13ewpotj5udjt7mz2s,Sara Carrillo,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540598995,26,1,1,2,32,7mk4va7b2p6tnv2xjxcgjy8h6,0,70.3,82.3,2023-04-29T12:03:45.502Z,2023-04-29T12:03:46Z,4234320155,140,86.6,4234320161,213,5.7,4234320157,141,67.2,4234320159,212,20.0,4234320153,56,Center,,,,,,,,,,61ho0mi13ewpotj5udjt7mz2s,Sara Carrillo,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540598989,25,49,1,2,33,cd1ottifbgcfrn6pdrdpwt7z0,1,6.4,27.6,2023-04-29T12:03:46.286Z,2023-04-29T12:03:46Z,,,,,,,,,,,,,,,,,,,,,,,,,5cpnfg3x95yjy00c6h2g22tp1,Marta Carro,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540599015,26,1,1,2,34,cd1ottifbgcfrn6pdrdpwt7z0,0,5.2,21.3,2023-04-29T12:03:47.566Z,2023-04-29T12:03:48Z,4234320287,140,6.8,4234320289,141,21.3,4234320295,1,,4234320291,212,1.7,4234320283,157,,4234320285,56,Back,4234320293,213,0,,,,5cpnfg3x95yjy00c6h2g22tp1,Marta Carro,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540599049,27,61,1,2,38,7mk4va7b2p6tnv2xjxcgjy8h6,0,81.3,87.5,2023-04-29T12:03:51.454Z,2023-04-29T12:03:51Z,4234320439,56,Left,,,,,,,,,,,,,,,,,,,,,,61ho0mi13ewpotj5udjt7mz2s,Sara Carrillo,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540599081,27,1,1,2,39,cd1ottifbgcfrn6pdrdpwt7z0,0,2.8,5.8,2023-04-29T12:03:52.606Z,2023-04-29T12:03:53Z,4234320591,141,4.9,4234320587,56,Back,4234320589,140,28.4,4234320595,212,26.9,4234320599,213,6.3,4234320605,1,,4234320585,157,,,,,33t09qpv89b6wo3suzj33meax,K. Real,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540599103,28,49,1,2,41,7mk4va7b2p6tnv2xjxcgjy8h6,1,66.6,83.5,2023-04-29T12:03:54.782Z,2023-04-29T12:03:54Z,,,,,,,,,,,,,,,,,,,,,,,,,q3xvi1pbz5hmr6zw6np6v4yd,C. Sáez,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540599111,29,1,1,2,42,7mk4va7b2p6tnv2xjxcgjy8h6,1,66.6,83.5,2023-04-29T12:03:55.069Z,2023-04-29T12:03:56Z,4234320713,140,71.3,4234320719,213,6.2,4234320717,212,5.0,4234320715,141,82.7,4234320711,56,Left,,,,,,,,,,q3xvi1pbz5hmr6zw6np6v4yd,C. Sáez,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540599213,30,1,1,2,43,7mk4va7b2p6tnv2xjxcgjy8h6,1,71.2,82.1,2023-04-29T12:03:55.901Z,2023-04-29T12:04:04Z,4234321233,140,74.9,4234321237,212,3.9,4234321239,213,0,4234321235,141,82.1,4234321231,56,Left,,,,,,,,,,du0eybpvf5vcvtuj074x74jdg,Ane Miren,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540599229,31,1,1,2,50,7mk4va7b2p6tnv2xjxcgjy8h6,0,98.5,90.2,2023-04-29T12:04:03.706Z,2023-04-29T12:04:06Z,4234321309,2,,4234321327,236,,4234321329,233,28,4234321311,155,,4234321315,140,98.2,4234321317,141,88.6,4234321321,213,4.4,4234321319,212,1.1,q3xvi1pbz5hmr6zw6np6v4yd,C. Sáez,,4234321313,56,4234321333,286,Left,,,,,,,,,,,,,,,,,,,,,,
2540599201,28,12,1,2,50,cd1ottifbgcfrn6pdrdpwt7z0,1,2,7.4,2023-04-29T12:04:03.806Z,2023-04-29T12:04:06Z,4234321187,56,Back,4234321351,233,31,4234321185,185,,,,,,,,,,,,,,,,,1533xkmkmi8rpb6yoa8807xn8,I. Chacón,,,,,,,,,,,,,,,,,,,,,,,,,,,,
