id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/8/value,qualifier/10/value,qualifier/13/value,qualifier/15/value,qualifier/11/value,qualifier/14/value,assist,qualifier/17/id,qualifier/17/qualifierId
2500572789,9,1,1,0,16,8zt8rrm6v5nccv01v6pef0r1o,1,35.7,69.9,2023-01-25T19:00:21.051Z,2023-01-25T19:00:26Z,3994732441,212,46.2,3994732437,140,44.9,3994732433,196,,3994732435,56,Back,3994732445,1,,3994732443,213,4.9,3994732439,141,3.5,,,,1duox0r8qvb3t52m9w4mp86ol,M. van Dongen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500572805,10,1,1,0,21,8zt8rrm6v5nccv01v6pef0r1o,1,53.3,12.3,2023-01-25T19:00:26.412Z,2023-01-25T19:00:30Z,3994732509,212,25.8,3994732511,213,2.3,3994732503,56,Back,3994732505,140,37.8,3994732507,141,41.8,,,,,,,,,,auyj06nha2syoygo7prfadobu,H. Lundkvist,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500572821,11,1,1,0,25,8zt8rrm6v5nccv01v6pef0r1o,1,37.8,41.8,2023-01-25T19:00:30.060Z,2023-01-25T19:00:33Z,3994732577,212,21.2,3994732571,56,Back,3994732579,213,1.6,3994732573,140,36.7,3994732575,141,72.9,,,,,,,,,,24dpnyyhqgnve5zzget4gz1zp,Carmen Menayo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500572833,12,1,1,0,29,8zt8rrm6v5nccv01v6pef0r1o,1,38.3,71.1,2023-01-25T19:00:33.692Z,2023-01-25T19:00:38Z,3994732635,213,5.2,3994732633,212,51.5,3994732627,56,Right,3994732625,196,,3994732637,1,,3994732631,141,4.6,3994732629,140,61.8,,,,1duox0r8qvb3t52m9w4mp86ol,M. van Dongen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500572839,13,1,1,0,33,8zt8rrm6v5nccv01v6pef0r1o,1,69,10.9,2023-01-25T19:00:38.524Z,2023-01-25T19:00:41Z,3994732685,140,80.7,3994732683,56,Right,3994732689,212,12.7,3994732691,213,6.0,3994732687,141,6.1,,,,,,,,,,auyj06nha2syoygo7prfadobu,H. Lundkvist,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500572841,4,45,1,0,36,4vvf3sulx3a61fiyaarjdndjs,0,19.4,93.8,2023-01-25T19:00:41.307Z,2023-01-25T19:00:43Z,3994732697,285,,3994732695,56,Back,3994732731,233,14,,,,,,,,,,,,,,,,3iangrthyltpl31m4v1qkgn2t,Mônica,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500572845,14,3,1,0,36,8zt8rrm6v5nccv01v6pef0r1o,1,80.6,6.2,2023-01-25T19:00:41.307Z,2023-01-25T19:00:42Z,3994732711,56,Right,3994732713,286,,3994732727,233,4,,,,,,,,,,,,,,,,ayd71ahuyt8kd9c8xmbbbhg16,Marta Cardona,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500572853,15,1,1,0,37,8zt8rrm6v5nccv01v6pef0r1o,0,86.4,6.2,2023-01-25T19:00:42.203Z,2023-01-25T19:00:43Z,3994732751,141,44.6,3994732749,140,86.0,3994732745,155,,3994732743,2,,3994732753,212,26.1,3994732755,213,1.6,3994732747,56,Center,,,,ayd71ahuyt8kd9c8xmbbbhg16,Marta Cardona,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500572861,5,12,1,0,40,4vvf3sulx3a61fiyaarjdndjs,1,12.6,57.5,2023-01-25T19:00:45.515Z,2023-01-25T20:01:29Z,3994732817,56,Back,3994787533,15,,3994732825,213,6.2,3994732823,212,9.9,3994732819,140,22.0,3994732821,141,56.7,,,,,,,cyqlcyzogla6wql5pms4i02d,F. Bonsegundo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500572867,16,1,1,0,41,8zt8rrm6v5nccv01v6pef0r1o,0,77.7,40.7,2023-01-25T19:00:46.283Z,2023-01-25T19:00:47Z,3994732841,140,83.5,3994732837,3,,3994732847,213,0.8,3994732845,212,8.9,3994732843,141,50.3,3994732839,56,Center,,,,,,,daze51b5849zsk2aqvgmkkbth,Maitane López,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500572885,6,1,1,0,43,4vvf3sulx3a61fiyaarjdndjs,1,13.5,44.3,2023-01-25T19:00:48.115Z,2023-01-25T20:01:30Z,3994732935,213,0.9,3994732927,140,26.0,3994732929,141,69.7,3994732931,212,21.7,3994732941,1,,3994732925,56,Back,3994732923,157,,,,,51t40jr0wwgmuya85pnhjgx2i,Lauren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500572891,7,49,1,0,45,4vvf3sulx3a61fiyaarjdndjs,1,26.3,70.8,2023-01-25T19:00:50.603Z,2023-01-25T19:00:50Z,,,,,,,,,,,,,,,,,,,,,,,,,e4glbrjataxggtxf953n1jsnp,G. Chanda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500572909,8,1,1,0,46,4vvf3sulx3a61fiyaarjdndjs,1,30.5,76.6,2023-01-25T19:00:51.347Z,2023-01-25T19:00:52Z,3994733025,213,2.2,3994733023,212,13.9,3994733017,56,Back,3994733021,141,93.2,3994733019,140,22.8,,,,,,,,,,e4glbrjataxggtxf953n1jsnp,G. Chanda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500572923,9,1,1,0,47,4vvf3sulx3a61fiyaarjdndjs,1,22.2,92.9,2023-01-25T19:00:52.667Z,2023-01-25T19:59:38Z,3994733091,213,4.9,3994733087,141,74.8,3994733083,56,Back,3994733085,140,24.2,3994733089,212,12.5,,,,,,,,,,5onfamqh0uteez2wtx463dknp,Laura Domínguez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500572933,10,1,1,0,50,4vvf3sulx3a61fiyaarjdndjs,0,24.2,73.5,2023-01-25T19:00:55.644Z,2023-01-25T19:00:57Z,3994733155,1,,3994733153,213,5.1,3994733147,140,38.1,3994733145,56,Back,3994733143,155,,3994733151,212,37.3,3994733149,141,23.0,,,,a4jf0e2bojp6n0cmd01zppsoa,Estela Fernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500572937,17,1,1,0,53,8zt8rrm6v5nccv01v6pef0r1o,1,67.2,76.1,2023-01-25T19:00:58.476Z,2023-01-25T19:01:37Z,3994733167,56,Center,3994733175,213,5.4,3994733173,212,4.4,3994733169,140,69.9,3994733165,3,,3994733171,141,71.1,,,,,,,20nehty0pfzlg8wj60l87taeh,Sheila García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500572939,18,49,1,0,55,8zt8rrm6v5nccv01v6pef0r1o,1,69.9,71.1,2023-01-25T19:01:00.667Z,2023-01-25T19:01:01Z,,,,,,,,,,,,,,,,,,,,,,,,,5qvgs8yefgkayj9yt1kidkcfd,E. Banini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500572947,19,1,1,0,56,8zt8rrm6v5nccv01v6pef0r1o,1,69.9,71.1,2023-01-25T19:01:01.116Z,2023-01-25T19:01:02Z,3994733221,56,Left,3994733227,212,10.8,3994733225,141,79.4,3994733223,140,61.1,3994733229,213,2.6,,,,,,,,,,5qvgs8yefgkayj9yt1kidkcfd,E. Banini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500572951,20,1,1,0,57,8zt8rrm6v5nccv01v6pef0r1o,1,61.1,79.4,2023-01-25T19:01:02.411Z,2023-01-25T19:01:03Z,3994733251,141,93.0,3994733255,213,2.3,3994733253,212,12.6,3994733247,56,Left,3994733249,140,52.9,,,,,,,,,,20nehty0pfzlg8wj60l87taeh,Sheila García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500572973,21,1,1,0,58,8zt8rrm6v5nccv01v6pef0r1o,1,52.9,93,2023-01-25T19:01:03.452Z,2023-01-25T19:01:07Z,3994733341,213,5.3,3994733337,141,74.4,3994733335,140,61.1,3994733333,56,Center,3994733339,212,15.3,,,,,,,,,,lanj0745tf4i4hige9vm9qll,Ainhoa Moraza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500572997,22,1,1,1,3,8zt8rrm6v5nccv01v6pef0r1o,1,59.6,58.4,2023-01-25T19:01:07.883Z,2023-01-25T19:01:12Z,3994733477,1,,3994733469,140,55.7,3994733467,56,Right,3994733471,141,6.4,3994733475,213,4.6,3994733473,212,35.6,,,,,,,20nehty0pfzlg8wj60l87taeh,Sheila García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500573007,23,1,1,1,7,8zt8rrm6v5nccv01v6pef0r1o,0,60.9,7,2023-01-25T19:01:12.251Z,2023-01-25T19:48:37Z,3994733533,140,70.2,3994733535,141,18.6,3994733531,56,Right,3994733537,212,12.6,3994733539,213,0.7,,,,,,,,,,auyj06nha2syoygo7prfadobu,H. Lundkvist,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500573027,24,43,1,1,10,8zt8rrm6v5nccv01v6pef0r1o,1,0,0,2023-01-25T19:01:15.436Z,2023-01-25T19:48:45Z,3994733609,213,2.4,3994812495,144,1,3994733605,141,28.5,3994733603,140,63.4,3994733607,212,9.8,3994733601,56,Center,,,,,,,20nehty0pfzlg8wj60l87taeh,Sheila García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500573033,25,43,1,1,12,8zt8rrm6v5nccv01v6pef0r1o,1,0,0,2023-01-25T19:01:17.475Z,2023-01-25T19:48:48Z,3994733621,140,65.8,3994733619,56,Center,3994812545,144,1,3994733627,213,2.2,3994733625,212,4.8,3994733623,141,38.9,,,,,,,31yxoo15eztnf39r45e6hy1g5,L. Santos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500573021,11,8,1,1,13,4vvf3sulx3a61fiyaarjdndjs,1,21.6,72,2023-01-25T19:01:18.100Z,2023-01-25T19:01:18Z,3994733587,56,Back,,,,,,,,,,,,,,,,,,,,,,3iangrthyltpl31m4v1qkgn2t,Mônica,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500573077,12,4,1,1,16,4vvf3sulx3a61fiyaarjdndjs,1,30.8,63,2023-01-25T19:01:20.923Z,2023-01-25T19:01:32Z,3994733845,233,26,3994733827,152,,3994733831,285,,3994733829,265,,3994733823,13,,3994733825,56,Back,,,,,,,e4glbrjataxggtxf953n1jsnp,G. Chanda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500573059,26,4,1,1,16,8zt8rrm6v5nccv01v6pef0r1o,0,69.2,37,2023-01-25T19:01:20.924Z,2023-01-25T19:05:43Z,3994733753,265,,3994733755,286,,3994733747,13,,3994733751,152,,3994733749,56,Center,3994733927,233,12,,,,,,,auyj06nha2syoygo7prfadobu,H. Lundkvist,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500573099,13,1,1,1,27,4vvf3sulx3a61fiyaarjdndjs,1,21.3,66,2023-01-25T19:01:31.771Z,2023-01-25T19:01:33Z,3994733957,141,52.4,3994733949,5,,3994733951,152,,3994733959,212,12.8,3994733955,140,29.7,3994733953,56,Back,3994733961,213,5.5,,,,3iangrthyltpl31m4v1qkgn2t,Mônica,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500573117,14,1,1,1,29,4vvf3sulx3a61fiyaarjdndjs,1,29.7,52.4,2023-01-25T19:01:33.802Z,2023-01-25T19:01:36Z,3994734027,140,22.2,3994734033,213,2.4,3994734029,141,63.7,3994734031,212,11.0,3994734025,56,Back,,,,,,,,,,31q50ese977zfgiwi9bc1ehre,Ana González,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500573157,15,1,1,1,32,4vvf3sulx3a61fiyaarjdndjs,1,23,66.4,2023-01-25T19:01:36.842Z,2023-01-25T20:00:10Z,3994734215,213,1.2,3994734213,212,18.6,3994734207,56,Back,3994734211,141,91.8,3994734209,140,29.5,,,,,,,,,,3iangrthyltpl31m4v1qkgn2t,Mônica,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500573161,16,1,1,1,34,4vvf3sulx3a61fiyaarjdndjs,0,28.7,92.6,2023-01-25T19:01:39.066Z,2023-01-25T20:00:12Z,3994734225,56,Back,3994734233,213,5.2,3994734231,212,14.9,3994734229,141,72.9,3994734227,140,34.9,,,,,,,,,,5onfamqh0uteez2wtx463dknp,Laura Domínguez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500573137,27,8,1,1,35,8zt8rrm6v5nccv01v6pef0r1o,1,45.6,20.6,2023-01-25T19:01:40.029Z,2023-01-25T19:01:40Z,3994734123,56,Back,,,,,,,,,,,,,,,,,,,,,,daze51b5849zsk2aqvgmkkbth,Maitane López,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500573143,28,49,1,1,36,8zt8rrm6v5nccv01v6pef0r1o,1,55,8.5,2023-01-25T19:01:41.180Z,2023-01-25T19:01:41Z,,,,,,,,,,,,,,,,,,,,,,,,,ayd71ahuyt8kd9c8xmbbbhg16,Marta Cardona,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500573163,29,1,1,1,36,8zt8rrm6v5nccv01v6pef0r1o,1,55,8.5,2023-01-25T19:01:41.262Z,2023-01-25T19:01:44Z,3994734239,141,25.3,3994734243,213,1.5,3994734235,56,Center,3994734237,140,55.4,3994734241,212,11.4,,,,,,,,,,ayd71ahuyt8kd9c8xmbbbhg16,Marta Cardona,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500573167,30,1,1,1,39,8zt8rrm6v5nccv01v6pef0r1o,1,66.7,29.5,2023-01-25T19:01:43.899Z,2023-01-25T19:01:45Z,3994734257,212,10.9,3994734259,213,0.0,3994734251,56,Center,3994734255,141,30.1,3994734253,140,77.1,,,,,,,,,,31yxoo15eztnf39r45e6hy1g5,L. Santos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500573179,31,1,1,1,40,8zt8rrm6v5nccv01v6pef0r1o,1,77.1,30.1,2023-01-25T19:01:45.019Z,2023-01-25T19:01:47Z,3994734325,212,7.0,3994734323,141,40.3,3994734321,140,76.3,3994734327,213,1.7,3994734319,56,Center,,,,,,,,,,263vizqqfp8zwwws0exdrl3o5,R. Ajibade,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500573189,32,1,1,1,42,8zt8rrm6v5nccv01v6pef0r1o,1,79.1,46.7,2023-01-25T19:01:47.627Z,2023-01-25T19:01:58Z,3994734359,141,60.3,3994734355,56,Center,3994734361,212,9.4,3994734589,210,15,3994734591,154,,3994734357,140,77.5,3994734363,213,1.8,,,,31yxoo15eztnf39r45e6hy1g5,L. Santos,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500573191,33,15,1,1,45,8zt8rrm6v5nccv01v6pef0r1o,1,77.5,60.3,2023-01-25T19:01:49.835Z,2023-01-25T19:01:58Z,3994734599,55,32,3994734603,102,50.8,3994734595,29,,3994734369,22,,3994734373,56,Center,3994734611,147,57.6,3994734469,233,17,3994734615,231,50.2,20nehty0pfzlg8wj60l87taeh,Sheila García,,3994734607,215,3994734605,103,19,3994734467,82,3994734593,78,3994734609,146,84.0,3994734597,154,3994734371,18,3994734463,20,3994734613,230,99.3,,,,,,,,,
2500573207,17,10,1,1,45,4vvf3sulx3a61fiyaarjdndjs,1,15.9,42.2,2023-01-25T19:01:49.935Z,2023-01-25T19:01:53Z,3994734451,56,Back,3994734449,94,,3994734473,233,33,,,,,,,,,,,,,,,,51t40jr0wwgmuya85pnhjgx2i,Lauren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500573221,18,52,1,1,49,4vvf3sulx3a61fiyaarjdndjs,1,1.7,42.4,2023-01-25T19:01:54.306Z,2023-01-25T19:01:54Z,,,,,,,,,,,,,,,,,,,,,,,,,77pobry4mbh5wojka1ikgty7e,Paola Ulloa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500573261,19,1,1,1,54,4vvf3sulx3a61fiyaarjdndjs,1,2.1,41.9,2023-01-25T19:01:58.938Z,2023-01-25T19:02:02Z,3994734707,213,5.5,3994734697,123,,3994734699,56,Back,3994734705,212,18.5,3994734701,140,15.0,3994734703,141,23.3,,,,,,,77pobry4mbh5wojka1ikgty7e,Paola Ulloa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500573281,20,1,1,1,57,4vvf3sulx3a61fiyaarjdndjs,1,18.4,22.4,2023-01-25T19:02:01.730Z,2023-01-25T19:02:04Z,3994734807,141,31.3,3994734805,140,26.9,3994734803,56,Back,3994734809,212,10.8,3994734811,213,0.6,,,,,,,,,,51t40jr0wwgmuya85pnhjgx2i,Lauren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500573297,21,1,1,2,0,4vvf3sulx3a61fiyaarjdndjs,1,28.4,28.5,2023-01-25T19:02:04.762Z,2023-01-25T19:02:07Z,3994734895,56,Back,3994734901,212,9.4,3994734899,141,17.3,3994734897,140,23.1,3994734903,213,4.1,,,,,,,,,,31q50ese977zfgiwi9bc1ehre,Ana González,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500573305,22,1,1,2,2,4vvf3sulx3a61fiyaarjdndjs,1,23.2,17.3,2023-01-25T19:02:07.178Z,2023-01-25T19:02:08Z,3994734945,141,30.6,3994734943,140,37.2,3994734949,213,0.6,3994734941,56,Back,3994734947,212,17.3,,,,,,,,,,51t40jr0wwgmuya85pnhjgx2i,Lauren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500573309,23,1,1,2,3,4vvf3sulx3a61fiyaarjdndjs,1,37.2,30.6,2023-01-25T19:02:08.498Z,2023-01-25T19:02:09Z,3994734969,140,26.8,3994734967,56,Back,3994734975,213,2.8,3994734973,212,11.5,3994734971,141,36.1,,,,,,,,,,a4jf0e2bojp6n0cmd01zppsoa,Estela Fernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500573317,24,1,1,2,5,4vvf3sulx3a61fiyaarjdndjs,1,27,35.8,2023-01-25T19:02:09.850Z,2023-01-25T19:02:11Z,3994735023,141,29.1,3994735025,212,8.6,3994735027,213,5.7,3994735019,56,Back,3994735021,140,34.0,,,,,,,,,,31q50ese977zfgiwi9bc1ehre,Ana González,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500573339,25,1,1,2,6,4vvf3sulx3a61fiyaarjdndjs,1,34,29.1,2023-01-25T19:02:11.258Z,2023-01-25T19:02:14Z,3994735097,213,2.6,3994735091,140,23.7,3994735089,56,Back,3994735095,212,13.0,3994735093,141,39.7,,,,,,,,,,a4jf0e2bojp6n0cmd01zppsoa,Estela Fernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
