id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,assist,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,keyPass,qualifier/12/value,qualifier/13/value,qualifier/10/value,qualifier/11/value,qualifier/15/value
2515780737,15,1,1,0,33,bop6aslxmwvzsapdxsw3xbvfg,1,71.3,7,2023-03-05T11:02:10.226Z,2023-03-05T11:02:14Z,4074772745,56,Back,4074772753,213,3.1,4074772749,141,10.4,4074772755,1,,4074772747,140,40.5,4074772751,212,32.4,,,,,,,1dg7whnmk3nb1adw7n8a7nnbp,L. Bronze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515780763,16,1,1,0,37,bop6aslxmwvzsapdxsw3xbvfg,1,38.8,14.6,2023-03-05T11:02:14.754Z,2023-03-05T11:02:16Z,4074772869,141,40.0,4074772863,56,Back,4074772873,213,2.4,4074772865,140,21.3,4074772871,212,25.2,,,,,,,,,,bgzh3zwl99bpnnpj37jn4dmtx,Irene Paredes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515780783,17,1,1,0,39,bop6aslxmwvzsapdxsw3xbvfg,1,21.3,40,2023-03-05T11:02:16.754Z,2023-03-05T11:59:39Z,4074772971,213,5.2,4074772967,141,25.0,4074772965,140,26.5,4074772969,212,11.6,4074772963,56,Back,,,,,,,,,,11so3nfejun31ajhmqjlwapqt,Sandra Paños,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515780819,18,1,1,0,42,bop6aslxmwvzsapdxsw3xbvfg,1,27.3,25,2023-03-05T11:02:19.619Z,2023-03-05T11:02:24Z,4074773175,141,57.8,4074773177,212,25.6,4074773173,140,39.2,4074773179,213,1.1,4074773171,56,Back,,,,,,,,,,bgzh3zwl99bpnnpj37jn4dmtx,Irene Paredes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515780841,19,1,1,0,47,bop6aslxmwvzsapdxsw3xbvfg,1,53.3,61.8,2023-03-05T11:02:24.642Z,2023-03-05T11:02:28Z,4074773293,56,Left,4074773299,212,16.8,4074773295,140,58.5,4074773297,141,85.1,4074773301,213,1.2,,,,,,,,,,22zrashyijuh9pnjovqpyl8lx,Patri Guijarro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515780849,20,1,1,0,50,bop6aslxmwvzsapdxsw3xbvfg,1,58.5,85.1,2023-03-05T11:02:28.098Z,2023-03-05T11:59:37Z,4074773347,141,78.7,4074773345,140,67.7,4074773343,56,Center,4074773349,212,10.6,4074773351,213,5.9,,,,,,,,,,4n6mnhjzt6zpicfea3ym678id,Mapi León,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515780865,21,1,1,0,52,bop6aslxmwvzsapdxsw3xbvfg,1,67.7,78.7,2023-03-05T11:02:29.362Z,2023-03-05T11:02:31Z,4074773411,212,17.5,4074773405,56,Left,4074773413,213,0.8,4074773409,141,96.6,4074773407,140,79.7,,,,,,,,,,aib5wgtlgl48jaezcguoxkmp5,Clàudia Pina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515780891,22,1,1,0,54,bop6aslxmwvzsapdxsw3xbvfg,1,78.2,92.4,2023-03-05T11:02:31.202Z,2023-03-05T11:02:34Z,4074773539,56,Center,4074773545,212,11.6,4074773541,140,77.9,4074773543,141,75.3,4074773547,213,4.7,,,,,,,,,,9gdocwx006j6wyz4mnhzgzydx,A. Crnogorčević,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515780909,23,1,1,0,57,bop6aslxmwvzsapdxsw3xbvfg,1,77.7,72.4,2023-03-05T11:02:34.290Z,2023-03-05T11:02:38Z,4074773663,155,,4074773669,141,51.3,4074773667,140,87.3,4074773665,56,Center,4074773673,213,5.3,4074773671,212,17.5,,,,,,,22zrashyijuh9pnjovqpyl8lx,Patri Guijarro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515780925,24,1,1,1,1,bop6aslxmwvzsapdxsw3xbvfg,1,87.2,51,2023-03-05T11:02:38.242Z,2023-03-05T11:02:41Z,4074773771,213,4.3,4074773765,140,78.8,4074773767,141,22.5,4074773763,56,Center,4074773769,212,21.3,,,,,,,,,,40wxai4gm0pdry6545i5c68ve,Salma Paralluelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515780945,25,1,1,1,4,bop6aslxmwvzsapdxsw3xbvfg,1,78.8,22.5,2023-03-05T11:02:41.378Z,2023-03-05T11:02:43Z,4074773903,212,10.1,4074773897,56,Center,4074773899,140,72.3,4074773905,213,2.3,4074773901,141,33.4,,,,,,,,,,1dg7whnmk3nb1adw7n8a7nnbp,L. Bronze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515780959,26,1,1,1,6,bop6aslxmwvzsapdxsw3xbvfg,1,72.3,33.4,2023-03-05T11:02:43.442Z,2023-03-05T11:02:46Z,4074773999,56,Center,4074774007,213,4.1,4074774003,141,21.8,4074774001,140,67.4,4074774005,212,9.4,,,,,,,,,,8h7r4d4z2gjne58xwu3koiok5,K. Walsh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515780967,27,1,1,1,9,bop6aslxmwvzsapdxsw3xbvfg,1,68.9,31.2,2023-03-05T11:02:46.370Z,2023-03-05T11:02:48Z,4074774053,212,10.7,4074774051,141,46.9,4074774047,56,Center,4074774055,213,1.6,4074774049,140,68.2,,,,,,,,,,1dg7whnmk3nb1adw7n8a7nnbp,L. Bronze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515780985,28,1,1,1,11,bop6aslxmwvzsapdxsw3xbvfg,1,68.2,44.5,2023-03-05T11:02:48.242Z,2023-03-05T11:02:54Z,4074774201,212,15.9,4074774199,141,21.9,4074774193,56,Center,4074774203,213,5.0,4074774197,140,71.9,,,,,,,,,,22zrashyijuh9pnjovqpyl8lx,Patri Guijarro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515780995,29,1,1,1,17,bop6aslxmwvzsapdxsw3xbvfg,1,65.2,23.6,2023-03-05T11:02:54.498Z,2023-03-05T11:02:56Z,4074774247,141,33.1,4074774245,140,58.8,4074774243,56,Center,4074774249,212,9.3,4074774251,213,2.4,,,,,,,,,,8h7r4d4z2gjne58xwu3koiok5,K. Walsh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515781011,30,1,1,1,19,bop6aslxmwvzsapdxsw3xbvfg,1,58.8,33.1,2023-03-05T11:02:56.387Z,2023-03-05T11:02:59Z,4074774323,140,57.9,4074774329,213,1.6,4074774327,212,23.2,4074774325,141,67.2,4074774321,56,Center,,,,,,,,,,bgzh3zwl99bpnnpj37jn4dmtx,Irene Paredes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515781039,31,1,1,1,22,bop6aslxmwvzsapdxsw3xbvfg,1,57.9,67.2,2023-03-05T11:02:59.394Z,2023-03-05T11:03:02Z,4074774461,213,4.6,4074774451,140,55.4,4074774453,141,36.4,4074774449,56,Center,4074774457,212,21.1,,,,,,,,,,4n6mnhjzt6zpicfea3ym678id,Mapi León,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515781057,32,1,1,1,25,bop6aslxmwvzsapdxsw3xbvfg,1,56.3,32.2,2023-03-05T11:03:02.562Z,2023-03-05T11:03:05Z,4074774571,212,15.7,4074774563,56,Right,4074774569,141,12.3,4074774573,213,5.2,4074774567,140,63.8,,,,,,,,,,bgzh3zwl99bpnnpj37jn4dmtx,Irene Paredes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515781067,33,1,1,1,28,bop6aslxmwvzsapdxsw3xbvfg,1,64.7,11.6,2023-03-05T11:03:05.314Z,2023-03-05T11:03:07Z,4074774633,56,Right,4074774639,141,20.1,4074774645,213,1.4,4074774635,140,65.9,4074774643,212,5.9,,,,,,,,,,1dg7whnmk3nb1adw7n8a7nnbp,L. Bronze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515781079,34,1,1,1,29,bop6aslxmwvzsapdxsw3xbvfg,1,65.9,20.1,2023-03-05T11:03:07.058Z,2023-03-05T11:03:09Z,4074774719,141,23.4,4074774721,212,12.0,4074774717,140,77.1,4074774715,56,Center,4074774723,213,0.2,,,,,,,,,,8h7r4d4z2gjne58xwu3koiok5,K. Walsh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515781097,35,1,1,1,32,bop6aslxmwvzsapdxsw3xbvfg,1,77.1,23.4,2023-03-05T11:03:09.538Z,2023-03-05T12:00:32Z,4074774831,212,8.7,4074774825,56,Right,4074774827,140,76.7,4074774829,141,10.6,4074774833,213,4.7,,,,,,,,,,aib5wgtlgl48jaezcguoxkmp5,Clàudia Pina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515781107,36,1,1,1,34,bop6aslxmwvzsapdxsw3xbvfg,1,76.7,10.6,2023-03-05T11:03:11.971Z,2023-03-05T11:03:12Z,4074774861,140,66.7,4074774865,212,10.5,4074774867,213,3.1,4074774859,56,Right,4074774863,141,10.7,,,,,,,,,,40wxai4gm0pdry6545i5c68ve,Salma Paralluelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515781115,37,2,1,1,35,bop6aslxmwvzsapdxsw3xbvfg,1,66.7,10.7,2023-03-05T11:03:12.802Z,2023-03-05T11:03:35Z,4074774879,56,Right,4074774883,141,10.3,4074775657,7,5ovqn6llocczhae9n1kzj5nf9,4074774881,140,81.2,,,,,,,,,,,,,1dg7whnmk3nb1adw7n8a7nnbp,L. Bronze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515781111,6,55,1,1,35,1qoqz1tyay060cj5aha7rt1lp,1,17.6,91.2,2023-03-05T11:03:12.803Z,2023-03-05T11:20:50Z,,,,,,,,,,,,,,,,,,,,,,,,,5fula0vkdt8dg2s1po4k9no16,Irene Miguélez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515781141,38,43,1,1,37,bop6aslxmwvzsapdxsw3xbvfg,1,0,0,2023-03-05T11:03:14.322Z,2023-03-05T11:03:22Z,4074775285,144,5,4074775015,56,Right,4074775017,347,0,,,,,,,,,,,,,,,,1dg7whnmk3nb1adw7n8a7nnbp,L. Bronze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515781259,7,1,1,1,57,1qoqz1tyay060cj5aha7rt1lp,0,23.4,92.6,2023-03-05T11:03:34.238Z,2023-03-05T11:03:37Z,4074775679,141,87.7,4074775673,241,,4074775683,213,6.2,4074775677,140,69.2,4074775669,5,,4074775681,212,48.2,4074775671,157,,4074775675,56,Left,5fula0vkdt8dg2s1po4k9no16,Irene Miguélez,4074775685,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515781269,39,1,1,2,0,bop6aslxmwvzsapdxsw3xbvfg,1,28,26.7,2023-03-05T11:03:37.474Z,2023-03-05T11:03:40Z,4074775757,141,31.6,4074775755,140,37.4,4074775753,56,Back,4074775759,212,10.4,4074775751,3,,4074775761,213,0.3,,,,,,,bgzh3zwl99bpnnpj37jn4dmtx,Irene Paredes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515781287,40,1,1,2,2,bop6aslxmwvzsapdxsw3xbvfg,1,37.4,31.6,2023-03-05T11:03:39.892Z,2023-03-05T11:03:42Z,4074775859,141,20.0,4074775863,213,5.9,4074775855,56,Right,4074775857,140,57.5,4074775861,212,22.5,,,,,,,,,,22zrashyijuh9pnjovqpyl8lx,Patri Guijarro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515781299,41,44,1,2,3,bop6aslxmwvzsapdxsw3xbvfg,1,63,14.6,2023-03-05T11:03:41.116Z,2023-03-05T11:03:43Z,4074775915,286,,4074775913,56,Right,4074775929,233,8,,,,,,,,,,,,,,,,40wxai4gm0pdry6545i5c68ve,Salma Paralluelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515781283,8,44,1,2,3,1qoqz1tyay060cj5aha7rt1lp,0,37,85.4,2023-03-05T11:03:41.117Z,2023-03-05T11:03:43Z,4074775841,285,,4074775935,233,41,4074775839,56,Back,,,,,,,,,,,,,,,,3qg0fby2m8ua25w931ubn8mc4,Albeta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515781311,42,1,1,2,4,bop6aslxmwvzsapdxsw3xbvfg,1,57.5,20,2023-03-05T11:03:41.330Z,2023-03-05T12:01:59Z,4074775987,3,,4074775997,213,1.2,4074775989,56,Center,4074775993,141,33.4,4074775991,140,61.1,4074775995,212,9.9,,,,,,,40wxai4gm0pdry6545i5c68ve,Salma Paralluelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515781315,43,61,1,2,5,bop6aslxmwvzsapdxsw3xbvfg,1,61.1,33.4,2023-03-05T11:03:42.828Z,2023-03-05T12:02:01Z,4074776005,56,Center,,,,,,,,,,,,,,,,,,,,,,5ovqn6llocczhae9n1kzj5nf9,Aitana Bonmatí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515781305,9,49,1,2,6,1qoqz1tyay060cj5aha7rt1lp,1,25.8,74.7,2023-03-05T11:03:43.917Z,2023-03-05T11:03:44Z,,,,,,,,,,,,,,,,,,,,,,,,,5fula0vkdt8dg2s1po4k9no16,Irene Miguélez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515781329,10,1,1,2,7,1qoqz1tyay060cj5aha7rt1lp,0,25.8,74.7,2023-03-05T11:03:44.398Z,2023-03-05T11:03:46Z,4074776097,212,28.7,4074776089,157,,4074776093,140,52.3,4074776099,213,6.0,4074776091,56,Center,4074776101,1,,4074776095,141,64.2,,,,5fula0vkdt8dg2s1po4k9no16,Irene Miguélez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515781331,44,49,1,2,9,bop6aslxmwvzsapdxsw3xbvfg,1,44.3,32.8,2023-03-05T11:03:46.594Z,2023-03-05T11:03:46Z,,,,,,,,,,,,,,,,,,,,,,,,,bgzh3zwl99bpnnpj37jn4dmtx,Irene Paredes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515781365,45,1,1,2,10,bop6aslxmwvzsapdxsw3xbvfg,1,44.5,34.5,2023-03-05T11:03:47.714Z,2023-03-05T11:03:51Z,4074776291,56,Back,4074776295,141,76.3,4074776297,212,28.4,4074776293,140,43.9,4074776299,213,1.6,,,,,,,,,,bgzh3zwl99bpnnpj37jn4dmtx,Irene Paredes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515781393,46,1,1,2,14,bop6aslxmwvzsapdxsw3xbvfg,1,43.9,76.3,2023-03-05T11:03:51.697Z,2023-03-05T11:03:54Z,4074776433,213,0.7,4074776423,140,57.6,4074776429,212,19.4,4074776421,56,Left,4074776425,141,95.4,,,,,,,,,,4n6mnhjzt6zpicfea3ym678id,Mapi León,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515781417,47,1,1,2,17,bop6aslxmwvzsapdxsw3xbvfg,1,57.6,95.3,2023-03-05T11:03:54.210Z,2023-03-05T11:03:56Z,4074776517,213,3.6,4074776509,140,40.2,4074776513,141,82.3,4074776505,56,Back,4074776515,212,20.3,,,,,,,,,,9gdocwx006j6wyz4mnhzgzydx,A. Crnogorčević,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515781445,48,1,1,2,19,bop6aslxmwvzsapdxsw3xbvfg,1,41,79.7,2023-03-05T11:03:56.465Z,2023-03-05T11:03:59Z,4074776665,212,15.5,4074776655,56,Back,4074776659,140,47.3,4074776667,213,5.2,4074776663,141,59.1,,,,,,,,,,4n6mnhjzt6zpicfea3ym678id,Mapi León,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
