id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,keyPass,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/9/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,assist,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/12/value,qualifier/14/value,qualifier/11/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId
2495473259,1,34,16,0,0,1qoqz1tyay060cj5aha7rt1lp,1,0,0,2023-01-07T10:25:10.299Z,2023-01-07T11:02:31Z,3967885571,30,"euieo81aiyv4wqldc8owokset, cehjx04vym880gqogj4djdiad, 5mk5a6g9962zs1f0dgv2g3o45, 61103f3yhhms1lylloihvbrv9, 3bnl8jpyjy436d6rq46apwei2, 5fula0vkdt8dg2s1po4k9no16, tfni0bbycqnutwdofnndixd6, 23cz0ftfc2rstsut0wkmntm8l, 49klmhzbsmlxnkp2w60y66sph, 3mgkmvazmdqvhtnkkigc24e3u, 4bpis8gkfy9n5pknxuw40hus4, 79zpaj24j11e9aajt7vmjf88a, 3uj4zixqbp5ahu9etu4fl714a, dcbrqeq61r269wyh4k00g3t3o, dj7z4zsiwjd3xnrb284zt5b6x, 55dkf4evau0bcy8uyhkat9b84, 1bwsm5vcee014jmyh63q1ayhg, bi6f62obcqdq2cyrlnf4gpxjo, 3qg0fby2m8ua25w931ubn8mc4, 7t5wpfsw9nir9gsf6d9l4cmqc",3967885577,130,2,3967890175,197,12187,3967885573,44,"1, 2, 2, 3, 2, 2, 3, 3, 4, 4, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5",3967885575,59,"1, 5, 14, 20, 22, 4, 10, 18, 9, 7, 6, 8, 12, 13, 17, 27, 28, 29, 30, 36",3967885579,131,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0",3967885583,227,"0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0",3967885581,194,3bnl8jpyjy436d6rq46apwei2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495474013,1,34,16,0,0,9ns699xp353c84r1g6epazycl,1,0,0,2023-01-07T10:37:50.726Z,2023-01-07T11:02:27Z,3967889195,194,52ic0j91dhgr0vud2agr4ev2t,3967890243,197,3945,3967889189,59,"36, 17, 20, 12, 4, 19, 11, 6, 23, 7, 10, 3, 9, 14, 16, 18, 21, 22, 25, 29",3967889185,30,"6uttq0cpsnicezpcqy36p7r4k, 52ic0j91dhgr0vud2agr4ev2t, 3ws5zg8wy6j86cr8yrqxnsx9m, 4by0xo4xinb0m8nziofw0g3bp, zuec10u63781iv5rojm31yzu, 1ite4628zwl6kanllmr7qb1zp, 25u358p365rnbnt0cptnyt3h1, 1z29kbiufzx7u32mh1fvy1rs9, 44j03m9xpbhjuxmqz6vge9y0a, 27oce8op8b7a6fmyp8utoz5gq, eu6nudazhvggen5s7abc46bpx, 9jxxujnb2eoo7avj278ppnqvp, 9ld622ld2el1ql9vy2akchfit, 13mb0sv3j53kze8l7ehr4izmd, ybmp63ubo0wcvjut4ljomgru, bu0u419xeqlkwvpsrx6a0ma51, 1szjchjw88hnlrwejnia4yyuh, 7n5a86810eorw5ugrdkognd62, b21lh284pf59feun9ktzfmc8a, 6onim2cv12p694z94r6csodg4",3967889197,227,"0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0",3967889191,130,4,3967889193,131,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0",3967889187,44,"1, 2, 2, 3, 2, 2, 3, 3, 4, 4, 4, 5, 5, 5, 5, 5, 5, 5, 5, 5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495474273,2,32,1,0,0,9ns699xp353c84r1g6epazycl,1,0,0,2023-01-07T11:00:46.531Z,2023-01-07T11:00:47Z,3967890359,127,Left to Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495474271,3,32,1,0,0,1qoqz1tyay060cj5aha7rt1lp,1,0,0,2023-01-07T11:00:46.531Z,2023-01-07T11:00:46Z,3967890357,127,Right to Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495474281,4,1,1,0,0,1qoqz1tyay060cj5aha7rt1lp,1,50,50,2023-01-07T11:00:46.631Z,2023-01-07T11:00:50Z,3967890375,213,2.9,3967890371,141,56.1,3967890377,279,S,3967890369,140,35.0,3967890367,56,Back,3967890373,212,16.3,,,,,,,49klmhzbsmlxnkp2w60y66sph,Sheila Guijarro,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495474287,5,1,1,0,3,1qoqz1tyay060cj5aha7rt1lp,1,35,56.1,2023-01-07T11:00:50.216Z,2023-01-07T11:00:51Z,3967890405,212,47.4,3967890397,155,,3967890409,1,,3967890401,140,64.4,3967890399,56,Right,3967890407,213,5.4,3967890403,141,3.2,,,,23cz0ftfc2rstsut0wkmntm8l,Paola Soldevila,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495474289,6,1,1,0,5,1qoqz1tyay060cj5aha7rt1lp,1,64.4,3.2,2023-01-07T11:00:51.848Z,2023-01-07T11:00:53Z,3967890417,140,72.3,3967890423,213,0.3,3967890413,3,,3967890421,212,8.7,3967890419,141,7.0,3967890415,56,Right,,,,,,,tfni0bbycqnutwdofnndixd6,Fatou Kanteh,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495474293,7,1,1,0,7,1qoqz1tyay060cj5aha7rt1lp,0,72.7,8.3,2023-01-07T11:00:53.864Z,2023-01-07T11:00:55Z,3967890447,213,3.1,3967890445,212,4.1,3967890441,140,68.8,3967890439,56,Right,3967890443,141,8.3,,,,,,,,,,3mgkmvazmdqvhtnkkigc24e3u,Belén,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495474299,3,49,1,0,9,9ns699xp353c84r1g6epazycl,1,35.2,78.8,2023-01-07T11:00:56.269Z,2023-01-07T11:50:54Z,,,,,,,,,,,,,,,,,,,,,,,,,1z29kbiufzx7u32mh1fvy1rs9,Paula Fernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495474303,4,1,1,0,9,9ns699xp353c84r1g6epazycl,1,35.2,78.8,2023-01-07T11:00:56.427Z,2023-01-07T11:00:58Z,3967890493,213,2.0,3967890487,140,31.4,3967890491,212,9.8,3967890489,141,92.0,3967890485,56,Back,,,,,,,,,,1z29kbiufzx7u32mh1fvy1rs9,Paula Fernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495474305,5,1,1,0,11,9ns699xp353c84r1g6epazycl,1,31.4,92,2023-01-07T11:00:58.251Z,2023-01-07T11:00:59Z,3967890503,212,7.8,3967890501,141,84.2,3967890499,140,26.0,3967890497,56,Back,3967890505,213,3.9,,,,,,,,,,3ws5zg8wy6j86cr8yrqxnsx9m,Paula Tomás,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495474309,6,1,1,0,12,9ns699xp353c84r1g6epazycl,1,26,84.2,2023-01-07T11:00:59.227Z,2023-01-07T11:51:23Z,3967890509,157,,3967890515,141,87.1,3967890519,213,0.2,3967890521,1,,3967890513,140,35.0,3967890511,56,Back,3967890517,212,9.7,,,,1ite4628zwl6kanllmr7qb1zp,V. Calligaris,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495474311,7,1,1,0,13,9ns699xp353c84r1g6epazycl,0,35,87.1,2023-01-07T11:01:00.283Z,2023-01-07T11:01:00Z,3967890537,213,0.4,3967890531,140,45.1,3967890533,141,93.2,3967890527,168,,3967890535,212,11.4,3967890529,56,Back,3967890525,3,,,,,1z29kbiufzx7u32mh1fvy1rs9,Paula Fernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495474321,8,1,1,0,15,1qoqz1tyay060cj5aha7rt1lp,1,58.2,12,2023-01-07T11:01:01.561Z,2023-01-07T11:01:06Z,3967890589,212,5.6,3967890585,140,63.5,3967890581,3,,3967890587,141,12.9,3967890591,213,0.1,3967890583,56,Right,,,,,,,cehjx04vym880gqogj4djdiad,Y. Giménez,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495474811,51,1,1,0,15,1qoqz1tyay060cj5aha7rt1lp,1,65,13.4,2023-01-07T11:01:02.138Z,2023-01-07T11:07:30Z,3967893265,56,Right,3967893269,141,15.8,3967893273,213,0.3,3967893271,212,6.2,3967893267,140,70.7,,,,,,,,,,61103f3yhhms1lylloihvbrv9,Ainoa Campo,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495474323,9,49,1,0,20,1qoqz1tyay060cj5aha7rt1lp,1,69,18.9,2023-01-07T11:01:06.840Z,2023-01-07T11:01:07Z,,,,,,,,,,,,,,,,,,,,,,,,,3mgkmvazmdqvhtnkkigc24e3u,Belén,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495474327,10,61,1,0,22,1qoqz1tyay060cj5aha7rt1lp,0,69,18.9,2023-01-07T11:01:08.872Z,2023-01-07T11:01:09Z,3967890611,56,Right,,,,,,,,,,,,,,,,,,,,,,3mgkmvazmdqvhtnkkigc24e3u,Belén,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495474339,8,4,1,0,23,9ns699xp353c84r1g6epazycl,1,30.4,78.7,2023-01-07T11:01:09.544Z,2023-01-07T11:10:24Z,3967890663,285,,3967890661,265,,3967890659,152,,3967890655,13,,3967894891,233,11,3967890657,56,Back,,,,,,,4by0xo4xinb0m8nziofw0g3bp,Leire Baños,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495474331,11,4,1,0,23,1qoqz1tyay060cj5aha7rt1lp,0,69.6,21.3,2023-01-07T11:01:09.545Z,2023-01-07T11:10:24Z,3967890621,152,,3967894895,233,8,3967890617,13,,3967890623,265,,3967890625,286,,3967890619,56,Center,,,,,,,3mgkmvazmdqvhtnkkigc24e3u,Belén,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495474367,9,1,1,0,58,9ns699xp353c84r1g6epazycl,1,33.4,68.2,2023-01-07T11:01:44.589Z,2023-01-07T11:02:41Z,3967890839,5,,3967890843,56,Back,3967890849,212,18.4,3967890845,140,31.3,3967890841,152,,3967890851,213,4.6,3967890847,141,41.3,,,,1ite4628zwl6kanllmr7qb1zp,V. Calligaris,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495474371,10,1,1,1,1,9ns699xp353c84r1g6epazycl,1,29.9,37.3,2023-01-07T11:01:47.965Z,2023-01-07T11:01:53Z,3967890875,212,19.8,3967890871,140,31.3,3967890877,213,1.5,3967890869,56,Back,3967890873,141,66.4,,,,,,,,,,zuec10u63781iv5rojm31yzu,María Méndez,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495474373,11,1,1,1,6,9ns699xp353c84r1g6epazycl,1,32.5,74.8,2023-01-07T11:01:53.069Z,2023-01-07T11:02:38Z,3967890883,140,43.2,3967890889,213,0.8,3967890885,141,93.5,3967890881,56,Back,3967890887,212,17.0,,,,,,,,,,1ite4628zwl6kanllmr7qb1zp,V. Calligaris,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495474375,12,1,1,1,8,9ns699xp353c84r1g6epazycl,1,43.2,93.5,2023-01-07T11:01:54.765Z,2023-01-07T11:01:55Z,3967890895,140,54.9,3967890899,212,13.6,3967890893,56,Left,3967890901,213,5.8,3967890897,141,84.8,,,,,,,,,,3ws5zg8wy6j86cr8yrqxnsx9m,Paula Tomás,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495474377,13,1,1,1,9,9ns699xp353c84r1g6epazycl,1,54.9,84.8,2023-01-07T11:01:55.581Z,2023-01-07T11:01:59Z,3967890915,212,21.1,3967890911,140,34.8,3967890917,213,3.2,3967890913,141,82.9,3967890909,56,Back,,,,,,,,,,1z29kbiufzx7u32mh1fvy1rs9,Paula Fernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495474379,14,1,1,1,12,9ns699xp353c84r1g6epazycl,1,33.9,77,2023-01-07T11:01:59.117Z,2023-01-07T11:02:32Z,3967890929,213,4.6,3967890925,141,40.0,3967890927,212,25.2,3967890921,56,Back,3967890923,140,32.0,,,,,,,,,,1ite4628zwl6kanllmr7qb1zp,V. Calligaris,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495474381,15,1,1,1,14,9ns699xp353c84r1g6epazycl,1,31.5,26.5,2023-01-07T11:02:01.292Z,2023-01-07T11:02:05Z,3967890947,141,8.6,3967890951,213,5.6,3967890945,140,46.1,3967890949,212,19.6,3967890943,56,Back,,,,,,,,,,zuec10u63781iv5rojm31yzu,María Méndez,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495474383,16,1,1,1,19,9ns699xp353c84r1g6epazycl,1,44.7,28.8,2023-01-07T11:02:05.709Z,2023-01-07T11:02:08Z,3967890957,140,39.4,3967890961,212,10.9,3967890959,141,42.5,3967890955,56,Back,3967890963,213,2.1,,,,,,,,,,52ic0j91dhgr0vud2agr4ev2t,María de Alharilla,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495474387,17,1,1,1,22,9ns699xp353c84r1g6epazycl,1,44.2,49.4,2023-01-07T11:02:08.781Z,2023-01-07T11:02:13Z,3967890993,212,19.3,3967890987,56,Back,3967890989,140,38.2,3967890991,141,76.3,3967890995,213,1.9,,,,,,,,,,4by0xo4xinb0m8nziofw0g3bp,Leire Baños,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495474389,18,1,1,1,26,9ns699xp353c84r1g6epazycl,0,49.2,86.2,2023-01-07T11:02:13.337Z,2023-01-07T11:02:37Z,3967891115,236,,3967891003,140,49.9,3967891001,56,Back,3967891007,212,0.7,3967891117,233,12,3967891005,141,86.0,3967891121,286,,3967891009,213,6.1,1ite4628zwl6kanllmr7qb1zp,V. Calligaris,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495474391,12,74,1,1,26,1qoqz1tyay060cj5aha7rt1lp,1,67.1,22.5,2023-01-07T11:02:13.338Z,2023-01-07T11:02:38Z,3967891011,56,Center,3967891013,285,,3967891127,233,18,,,,,,,,,,,,,,,,3mgkmvazmdqvhtnkkigc24e3u,Belén,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495474393,19,1,1,1,30,9ns699xp353c84r1g6epazycl,0,61.1,84.1,2023-01-07T11:02:16.877Z,2023-01-07T11:02:22Z,3967891017,56,Left,3967891023,212,42.7,3967891021,141,94.4,3967891027,1,,3967891019,140,100.0,3967891015,155,,3967891025,213,0.2,,,,1z29kbiufzx7u32mh1fvy1rs9,Paula Fernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495474397,13,56,1,1,35,1qoqz1tyay060cj5aha7rt1lp,1,0,0,2023-01-07T11:02:21.898Z,2023-01-07T11:11:41Z,3967891033,56,Back,,,,,,,,,,,,,,,,,,,,,,3bnl8jpyjy436d6rq46apwei2,Lara Mata,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495474401,14,5,1,1,35,1qoqz1tyay060cj5aha7rt1lp,1,-0.8,10.7,2023-01-07T11:02:22.352Z,2023-01-07T11:14:09Z,3967891071,233,20,3967891047,346,,3967891045,56,Back,,,,,,,,,,,,,,,,3bnl8jpyjy436d6rq46apwei2,Lara Mata,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495474395,20,5,1,1,35,9ns699xp353c84r1g6epazycl,0,100.8,89.3,2023-01-07T11:02:22.352Z,2023-01-07T11:02:25Z,3967891031,346,,3967891075,233,14,3967891029,56,Left,,,,,,,,,,,,,,,,1z29kbiufzx7u32mh1fvy1rs9,Paula Fernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495474433,15,1,1,2,3,1qoqz1tyay060cj5aha7rt1lp,1,2.7,42.7,2023-01-07T11:02:49.691Z,2023-01-07T11:02:55Z,3967891275,212,50.4,3967891279,1,,3967891283,74,,3967891267,124,,3967891271,140,47.2,3967891277,213,5.9,3967891269,56,Back,3967891273,141,15.0,euieo81aiyv4wqldc8owokset,Elena de Toro,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495474435,16,1,1,2,9,1qoqz1tyay060cj5aha7rt1lp,0,48,11.7,2023-01-07T11:02:55.740Z,2023-01-07T11:03:18Z,3967891289,141,8.6,3967891285,56,Right,3967891293,213,6.2,3967891287,140,63.0,3967891291,212,15.9,,,,,,,,,,49klmhzbsmlxnkp2w60y66sph,Sheila Guijarro,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495474439,21,49,1,2,11,9ns699xp353c84r1g6epazycl,1,30.4,90.9,2023-01-07T11:02:57.758Z,2023-01-07T11:02:57Z,,,,,,,,,,,,,,,,,,,,,,,,,3ws5zg8wy6j86cr8yrqxnsx9m,Paula Tomás,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495474445,22,1,1,2,11,9ns699xp353c84r1g6epazycl,0,30.4,90.9,2023-01-07T11:02:58Z,2023-01-07T11:02:58Z,3967891317,141,88.6,3967891315,140,43.4,3967891319,212,13.7,3967891313,56,Back,3967891321,213,6.2,,,,,,,,,,3ws5zg8wy6j86cr8yrqxnsx9m,Paula Tomás,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495474453,17,2,1,2,13,1qoqz1tyay060cj5aha7rt1lp,1,59.5,5.8,2023-01-07T11:03:00.267Z,2023-01-07T11:03:07Z,3967891363,7,3mgkmvazmdqvhtnkkigc24e3u,3967891369,141,15.6,3967891365,56,Right,3967891367,140,71.3,,,,,,,,,,,,,61103f3yhhms1lylloihvbrv9,Ainoa Campo,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495474455,23,55,1,2,13,9ns699xp353c84r1g6epazycl,1,28.9,71.1,2023-01-07T11:03:00.268Z,2023-01-07T11:10:24Z,,,,,,,,,,,,,,,,,,,,,,,,,zuec10u63781iv5rojm31yzu,María Méndez,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495474459,24,1,1,2,25,9ns699xp353c84r1g6epazycl,1,23.6,69.3,2023-01-07T11:03:12.303Z,2023-01-07T11:03:16Z,3967891411,56,Back,3967891417,212,20.9,3967891407,5,,3967891413,140,22.2,3967891415,141,38.6,3967891419,213,4.6,3967891409,241,,,,,1ite4628zwl6kanllmr7qb1zp,V. Calligaris,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495474465,25,1,1,2,29,9ns699xp353c84r1g6epazycl,1,30,33.9,2023-01-07T11:03:16.031Z,2023-01-07T11:03:19Z,3967891447,56,Back,3967891451,141,7.9,3967891453,212,18.2,3967891455,213,5.0,3967891449,140,34.3,,,,,,,,,,zuec10u63781iv5rojm31yzu,María Méndez,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495474469,26,1,1,2,32,9ns699xp353c84r1g6epazycl,1,36.1,9.5,2023-01-07T11:03:19.231Z,2023-01-07T11:03:22Z,3967891469,212,13.7,3967891465,140,30.6,3967891467,141,27.7,3967891471,213,2.0,3967891463,56,Back,,,,,,,,,,52ic0j91dhgr0vud2agr4ev2t,María de Alharilla,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495474479,27,1,1,2,35,9ns699xp353c84r1g6epazycl,1,32.6,39.8,2023-01-07T11:03:22.383Z,2023-01-07T11:03:25Z,3967891529,141,68.2,3967891525,56,Back,3967891527,140,31.2,3967891533,213,1.6,3967891531,212,19.4,,,,,,,,,,zuec10u63781iv5rojm31yzu,María Méndez,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495474483,28,1,1,2,39,9ns699xp353c84r1g6epazycl,1,35.9,71.2,2023-01-07T11:03:25.759Z,2023-01-07T11:03:31Z,3967891553,141,95.6,3967891549,56,Left,3967891557,213,0.7,3967891555,212,26.5,3967891551,140,55.6,,,,,,,,,,1ite4628zwl6kanllmr7qb1zp,V. Calligaris,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495474485,29,1,1,2,44,9ns699xp353c84r1g6epazycl,0,55.4,94.7,2023-01-07T11:03:31.007Z,2023-01-07T11:03:31Z,3967891569,213,6.0,3967891565,141,94.2,3967891561,56,Left,3967891567,212,1.1,3967891563,140,56.4,,,,,,,,,,3ws5zg8wy6j86cr8yrqxnsx9m,Paula Tomás,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495474487,18,61,1,2,45,1qoqz1tyay060cj5aha7rt1lp,1,42.1,7.6,2023-01-07T11:03:31.594Z,2023-01-07T11:03:31Z,3967891571,56,Back,,,,,,,,,,,,,,,,,,,,,,tfni0bbycqnutwdofnndixd6,Fatou Kanteh,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495474489,19,5,1,2,45,1qoqz1tyay060cj5aha7rt1lp,0,41.5,-1.5,2023-01-07T11:03:32.109Z,2023-01-07T11:03:41Z,3967891575,347,,3967891573,56,Back,3967891609,233,30,,,,,,,,,,,,,,,,tfni0bbycqnutwdofnndixd6,Fatou Kanteh,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495474495,30,5,1,2,45,9ns699xp353c84r1g6epazycl,1,58.5,101.5,2023-01-07T11:03:32.109Z,2023-01-07T11:10:25Z,3967891603,347,,3967891605,233,19,3967891601,56,Left,,,,,,,,,,,,,,,,3ws5zg8wy6j86cr8yrqxnsx9m,Paula Tomás,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495474505,31,1,1,2,54,9ns699xp353c84r1g6epazycl,1,57.2,100,2023-01-07T11:03:41.039Z,2023-01-07T11:03:47Z,3967891653,212,8.4,3967891647,56,Left,3967891651,141,93.3,3967891655,213,5.6,3967891645,107,,3967891649,140,63.4,,,,,,,3ws5zg8wy6j86cr8yrqxnsx9m,Paula Tomás,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495474507,32,50,1,2,58,9ns699xp353c84r1g6epazycl,1,57.5,92.2,2023-01-07T11:03:45.275Z,2023-01-07T11:53:02Z,3967891661,286,,3967891669,233,20,3967891659,56,Left,,,,,,,,,,,,,,,,44j03m9xpbhjuxmqz6vge9y0a,Érika González,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495474503,20,7,1,2,58,1qoqz1tyay060cj5aha7rt1lp,0,42.5,7.8,2023-01-07T11:03:45.276Z,2023-01-07T11:03:48Z,3967891641,56,Back,3967891665,233,32,3967891643,285,,,,,,,,,,,,,,,,,tfni0bbycqnutwdofnndixd6,Fatou Kanteh,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495474511,33,1,1,2,59,9ns699xp353c84r1g6epazycl,1,64.7,91.7,2023-01-07T11:03:46.118Z,2023-01-07T11:17:02Z,3967897631,213,2.0,3967897627,141,97.1,3967897629,212,4.0,3967897625,140,63.1,3967891663,56,Left,,,,,,,,,,44j03m9xpbhjuxmqz6vge9y0a,Érika González,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495474517,34,1,1,3,0,9ns699xp353c84r1g6epazycl,0,60.8,93.9,2023-01-07T11:03:47.503Z,2023-01-07T11:53:00Z,3967891697,140,63.5,3967891695,56,Left,3967891701,212,3.3,3967891699,141,91.5,3967891703,213,5.8,,,,,,,,,,3ws5zg8wy6j86cr8yrqxnsx9m,Paula Tomás,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495474509,21,49,1,3,1,1qoqz1tyay060cj5aha7rt1lp,1,38.8,10.7,2023-01-07T11:03:48.062Z,2023-01-07T11:17:01Z,,,,,,,,,,,,,,,,,,,,,,,,,61103f3yhhms1lylloihvbrv9,Ainoa Campo,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495474515,22,1,1,3,2,1qoqz1tyay060cj5aha7rt1lp,0,38.8,10.7,2023-01-07T11:03:49.348Z,2023-01-07T11:17:05Z,3967891689,141,9.5,3967891685,56,Back,3967891693,213,6.2,3967891687,140,45.1,3967891691,212,6.7,,,,,,,,,,61103f3yhhms1lylloihvbrv9,Ainoa Campo,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495474521,35,1,1,3,4,9ns699xp353c84r1g6epazycl,0,58.1,89.4,2023-01-07T11:03:50.624Z,2023-01-07T11:53:09Z,3967891725,213,0.2,3967891721,141,90.5,3967891719,140,62.4,3967891723,212,4.6,3967891717,56,Left,,,,,,,,,,1z29kbiufzx7u32mh1fvy1rs9,Paula Fernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495478627,411,61,1,3,5,9ns699xp353c84r1g6epazycl,0,56.8,89.3,2023-01-07T11:03:51.531Z,2023-01-07T11:53:16Z,3967913267,56,Left,,,,,,,,,,,,,,,,,,,,,,1z29kbiufzx7u32mh1fvy1rs9,Paula Fernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495474525,23,1,1,3,6,1qoqz1tyay060cj5aha7rt1lp,1,38.9,7.7,2023-01-07T11:03:53.084Z,2023-01-07T11:04:07Z,3967891743,140,38.0,3967891747,212,3.7,3967891749,213,4.5,3967891745,141,2.5,3967891741,56,Back,,,,,,,,,,23cz0ftfc2rstsut0wkmntm8l,Paola Soldevila,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495474527,24,43,1,3,7,1qoqz1tyay060cj5aha7rt1lp,1,0,0,2023-01-07T11:03:53.782Z,2023-01-07T11:04:03Z,3967891753,347,0,3967891809,233,36,3967891751,56,Right,3967891839,144,5,,,,,,,,,,,,,23cz0ftfc2rstsut0wkmntm8l,Paola Soldevila,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495474541,25,1,1,3,8,1qoqz1tyay060cj5aha7rt1lp,0,31.9,9.3,2023-01-07T11:03:54.781Z,2023-01-07T11:17:15Z,3967891825,213,6.0,3967891815,155,,3967891819,140,59.4,3967891821,141,0.0,3967891823,212,29.8,3967891817,56,Right,,,,,,,61103f3yhhms1lylloihvbrv9,Ainoa Campo,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495474543,26,5,1,3,8,1qoqz1tyay060cj5aha7rt1lp,0,58.5,-1.8,2023-01-07T11:03:54.864Z,2023-01-07T11:10:26Z,3967891849,233,36,3967891829,347,,3967891827,56,Right,,,,,,,,,,,,,,,,61103f3yhhms1lylloihvbrv9,Ainoa Campo,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495474539,36,5,1,3,8,9ns699xp353c84r1g6epazycl,1,41.5,101.8,2023-01-07T11:03:54.864Z,2023-01-07T11:10:25Z,3967891801,347,,3967891799,56,Back,3967891845,233,26,,,,,,,,,,,,,,,,1z29kbiufzx7u32mh1fvy1rs9,Paula Fernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495474549,37,1,1,3,20,9ns699xp353c84r1g6epazycl,0,35.1,100,2023-01-07T11:04:07.217Z,2023-01-07T11:04:08Z,3967891877,141,97.7,3967891875,140,44.9,3967891871,107,,3967891879,212,10.7,3967891873,56,Back,3967891881,213,6.0,,,,,,,3ws5zg8wy6j86cr8yrqxnsx9m,Paula Tomás,,,,,,,,,,,,,,,,,,,,,,,,,,,,
