id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,keyPass,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/11/value,qualifier/12/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/13/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/15/value,assist
2492192997,7,1,1,0,12,4vvf3sulx3a61fiyaarjdndjs,1,35.8,36.6,2022-12-17T19:01:32.797Z,2022-12-17T19:01:35Z,3950558145,212,24.0,3950558139,56,Back,3950558143,141,62.3,3950558147,213,2.3,3950558141,140,20.2,,,,,,,,,,5z6z0sw5jlr432mdo2yu5riay,Itziar Pinillos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492193007,8,1,1,0,15,4vvf3sulx3a61fiyaarjdndjs,1,19.6,65.2,2022-12-17T19:01:35.357Z,2022-12-17T19:01:37Z,3950558187,56,Back,3950558191,141,93.6,3950558195,213,1.1,3950558189,140,28.5,3950558193,212,21.5,,,,,,,,,,3iangrthyltpl31m4v1qkgn2t,Mônica,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492193023,9,1,1,0,17,4vvf3sulx3a61fiyaarjdndjs,0,30.4,94.8,2022-12-17T19:01:37.628Z,2022-12-17T19:01:40Z,3950558263,56,Center,3950558265,140,67.9,3950558273,212,41.5,3950558261,155,,3950558269,141,75.6,3950558275,213,6.0,3950558277,1,,,,,5onfamqh0uteez2wtx463dknp,Laura Domínguez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492193029,6,61,1,0,21,9ns699xp353c84r1g6epazycl,1,33.4,30,2022-12-17T19:01:41.346Z,2022-12-17T19:04:51Z,3950558293,56,Back,,,,,,,,,,,,,,,,,,,,,,1ite4628zwl6kanllmr7qb1zp,V. Calligaris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492193035,7,1,1,0,22,9ns699xp353c84r1g6epazycl,0,30.4,15.2,2022-12-17T19:01:42.426Z,2022-12-17T19:05:09Z,3950558305,56,Back,3950558313,213,5.2,3950558307,140,36.8,3950558311,212,13.4,3950558309,141,0.0,,,,,,,,,,4by0xo4xinb0m8nziofw0g3bp,Leire Baños,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492193037,8,5,1,0,23,9ns699xp353c84r1g6epazycl,0,37.2,-2,2022-12-17T19:01:43.072Z,2022-12-17T19:31:32Z,3950558315,56,Back,3950558317,347,,3950558449,233,10,,,,,,,,,,,,,,,,1ite4628zwl6kanllmr7qb1zp,V. Calligaris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492193057,10,5,1,0,23,4vvf3sulx3a61fiyaarjdndjs,1,62.8,102,2022-12-17T19:01:43.072Z,2022-12-17T19:01:51Z,3950558439,233,8,3950558435,56,Left,3950558437,347,,,,,,,,,,,,,,,,,5onfamqh0uteez2wtx463dknp,Laura Domínguez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492193065,11,1,1,0,30,4vvf3sulx3a61fiyaarjdndjs,1,61.4,100,2022-12-17T19:01:50.669Z,2022-12-17T19:01:53Z,3950558495,140,66.1,3950558493,56,Left,3950558497,141,86.2,3950558499,212,11.8,3950558501,213,5.1,3950558491,107,,,,,,,,5onfamqh0uteez2wtx463dknp,Laura Domínguez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492193077,12,1,1,0,33,4vvf3sulx3a61fiyaarjdndjs,1,63.6,83.6,2022-12-17T19:01:53.149Z,2022-12-17T19:01:55Z,3950558547,141,64.8,3950558549,212,16.2,3950558543,56,Center,3950558545,140,54.1,3950558551,213,4.0,,,,,,,,,,e4glbrjataxggtxf953n1jsnp,G. Chanda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492193079,13,1,1,0,35,4vvf3sulx3a61fiyaarjdndjs,0,56.5,65.7,2022-12-17T19:01:55.340Z,2022-12-17T19:01:57Z,3950558601,233,9,3950558555,56,Center,3950558561,212,1.5,3950558559,141,66.3,3950558563,213,0.3,3950558605,286,,3950558557,140,57.9,3950558599,236,,5z6z0sw5jlr432mdo2yu5riay,Itziar Pinillos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492193083,9,74,1,0,35,9ns699xp353c84r1g6epazycl,1,37.8,25.9,2022-12-17T19:01:55.341Z,2022-12-17T19:31:39Z,3950558567,56,Back,3950558607,233,13,3950558569,285,,,,,,,,,,,,,,,,,44j03m9xpbhjuxmqz6vge9y0a,Érika González,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492193101,14,61,1,0,38,4vvf3sulx3a61fiyaarjdndjs,1,62.5,54,2022-12-17T19:01:58.585Z,2022-12-17T19:01:58Z,3950558675,56,Center,,,,,,,,,,,,,,,,,,,,,,e4glbrjataxggtxf953n1jsnp,G. Chanda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492193105,15,43,1,0,40,4vvf3sulx3a61fiyaarjdndjs,1,0,0,2022-12-17T19:02:00.412Z,2022-12-17T19:02:02Z,3950558699,56,Center,3950558741,144,8,,,,,,,,,,,,,,,,,,,bpmtdn2uqnwhllfnm59ck6rit,Gabi Nunes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492193107,16,61,1,0,40,4vvf3sulx3a61fiyaarjdndjs,0,70.6,55.7,2022-12-17T19:02:00.828Z,2022-12-17T19:02:00Z,3950558701,56,Center,,,,,,,,,,,,,,,,,,,,,,bpmtdn2uqnwhllfnm59ck6rit,Gabi Nunes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492193113,10,1,1,0,41,9ns699xp353c84r1g6epazycl,1,26.9,35.2,2022-12-17T19:02:01.763Z,2022-12-17T19:12:27Z,3950558715,3,,3950558725,213,5.8,3950558723,212,3.8,3950558717,56,Back,3950558721,141,32.4,3950558719,140,30.0,,,,,,,9jxxujnb2eoo7avj278ppnqvp,Núria Mendoza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492193117,11,49,1,0,42,9ns699xp353c84r1g6epazycl,1,32.2,32.8,2022-12-17T19:02:01.970Z,2022-12-17T19:02:02Z,,,,,,,,,,,,,,,,,,,,,,,,,4by0xo4xinb0m8nziofw0g3bp,Leire Baños,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492193125,12,1,1,0,42,9ns699xp353c84r1g6epazycl,1,32.2,32.8,2022-12-17T19:02:02.195Z,2022-12-17T19:02:04Z,3950558773,213,6.1,3950558769,141,31.0,3950558765,56,Back,3950558767,140,38.0,3950558771,212,6.2,,,,,,,,,,4by0xo4xinb0m8nziofw0g3bp,Leire Baños,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492193135,13,1,1,0,44,9ns699xp353c84r1g6epazycl,1,38,31,2022-12-17T19:02:04.594Z,2022-12-17T19:02:06Z,3950558841,213,2.2,3950558833,56,Back,3950558835,140,23.8,3950558837,141,61.5,3950558839,212,25.5,,,,,,,,,,44j03m9xpbhjuxmqz6vge9y0a,Érika González,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492193157,14,1,1,0,46,9ns699xp353c84r1g6epazycl,1,23.8,61.5,2022-12-17T19:02:06.370Z,2022-12-17T19:12:55Z,3950558947,140,29.1,3950558945,56,Back,3950558953,213,4.9,3950558951,212,30.5,3950558949,141,17.4,,,,,,,,,,zuec10u63781iv5rojm31yzu,María Méndez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492193159,15,1,1,0,50,9ns699xp353c84r1g6epazycl,1,29.8,13.2,2022-12-17T19:02:10.290Z,2022-12-17T19:02:12Z,3950558959,56,Right,3950558965,212,25.1,3950558963,141,4.7,3950558967,213,6.1,3950558961,140,53.1,,,,,,,,,,1ite4628zwl6kanllmr7qb1zp,V. Calligaris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492193161,16,61,1,0,52,9ns699xp353c84r1g6epazycl,0,53.1,4.7,2022-12-17T19:02:12.146Z,2022-12-17T19:02:12Z,3950558971,56,Right,,,,,,,,,,,,,,,,,,,,,,25u358p365rnbnt0cptnyt3h1,Tatiana Pinto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492193163,17,5,1,0,52,9ns699xp353c84r1g6epazycl,0,49.6,-1.8,2022-12-17T19:02:12.813Z,2022-12-17T19:31:32Z,3950559073,233,17,3950558973,56,Back,3950558975,347,,,,,,,,,,,,,,,,,25u358p365rnbnt0cptnyt3h1,Tatiana Pinto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492193183,17,5,1,0,52,4vvf3sulx3a61fiyaarjdndjs,1,50.4,101.8,2022-12-17T19:02:12.813Z,2022-12-17T19:02:22Z,3950559063,347,,3950559061,56,Left,3950559069,233,17,,,,,,,,,,,,,,,,bpmtdn2uqnwhllfnm59ck6rit,Gabi Nunes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492193199,18,1,1,1,1,4vvf3sulx3a61fiyaarjdndjs,1,60.8,100,2022-12-17T19:02:21.789Z,2022-12-17T19:02:25Z,3950559163,107,,3950559165,56,Left,3950559173,213,6.0,3950559171,212,11.9,3950559167,140,71.7,3950559169,141,96.9,,,,,,,5onfamqh0uteez2wtx463dknp,Laura Domínguez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492193201,19,50,1,1,5,4vvf3sulx3a61fiyaarjdndjs,1,72.3,93.3,2022-12-17T19:02:25.357Z,2022-12-17T19:02:28Z,3950559179,286,,3950559177,56,Left,3950559211,233,18,,,,,,,,,,,,,,,,a88r8d1jd5r928pvskginyiqy,R. Kundananji,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492193207,18,7,1,1,5,9ns699xp353c84r1g6epazycl,1,27.7,6.7,2022-12-17T19:02:25.358Z,2022-12-17T19:02:28Z,3950559205,233,19,3950559199,56,Back,3950559201,285,,,,,,,,,,,,,,,,,1ite4628zwl6kanllmr7qb1zp,V. Calligaris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492193209,19,61,1,1,8,9ns699xp353c84r1g6epazycl,0,32.7,18.3,2022-12-17T19:02:27.922Z,2022-12-17T19:02:28Z,3950559203,56,Back,,,,,,,,,,,,,,,,,,,,,,44j03m9xpbhjuxmqz6vge9y0a,Érika González,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492193217,20,1,1,1,9,4vvf3sulx3a61fiyaarjdndjs,0,63.6,77.6,2022-12-17T19:02:29.117Z,2022-12-17T19:02:29Z,3950559249,212,11.4,3950559251,213,5.0,3950559243,56,Center,3950559247,141,61.5,3950559245,140,66.6,,,,,,,,,,cyqlcyzogla6wql5pms4i02d,F. Bonsegundo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492193219,20,8,1,1,10,9ns699xp353c84r1g6epazycl,1,33.5,57,2022-12-17T19:02:30.017Z,2022-12-17T19:02:30Z,3950559253,56,Back,,,,,,,,,,,,,,,,,,,,,,1z29kbiufzx7u32mh1fvy1rs9,Paula Fernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492193227,21,49,1,1,12,9ns699xp353c84r1g6epazycl,1,26.9,64.5,2022-12-17T19:02:32.386Z,2022-12-17T19:11:03Z,,,,,,,,,,,,,,,,,,,,,,,,,zuec10u63781iv5rojm31yzu,María Méndez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492193235,22,1,1,1,12,9ns699xp353c84r1g6epazycl,1,26.9,64.5,2022-12-17T19:02:32.865Z,2022-12-17T19:11:05Z,3950559323,213,4.8,3950559319,141,29.7,3950559315,56,Back,3950559317,140,28.9,3950559321,212,23.8,,,,,,,,,,zuec10u63781iv5rojm31yzu,María Méndez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492193237,23,1,1,1,16,9ns699xp353c84r1g6epazycl,0,27.3,21.5,2022-12-17T19:02:36.050Z,2022-12-17T19:02:37Z,3950559331,140,29.2,3950559339,1,,3950559357,236,,3950559359,233,21,3950559337,213,6.2,3950559363,286,,3950559329,56,Back,3950559335,212,2.0,1ite4628zwl6kanllmr7qb1zp,V. Calligaris,3950559333,141,21.3,3950559327,157,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492193239,21,74,1,1,16,4vvf3sulx3a61fiyaarjdndjs,1,72.7,94.2,2022-12-17T19:02:36.051Z,2022-12-17T19:31:39Z,3950559343,285,,3950559365,233,23,3950559341,56,Left,,,,,,,,,,,,,,,,a88r8d1jd5r928pvskginyiqy,R. Kundananji,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492193243,22,49,1,1,18,4vvf3sulx3a61fiyaarjdndjs,1,75.6,98.1,2022-12-17T19:02:38.095Z,2022-12-17T19:02:38Z,,,,,,,,,,,,,,,,,,,,,,,,,a88r8d1jd5r928pvskginyiqy,R. Kundananji,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492193253,23,1,1,1,23,4vvf3sulx3a61fiyaarjdndjs,0,93.7,73.9,2022-12-17T19:02:43.308Z,2022-12-17T19:02:44Z,3950559411,140,89.8,3950559409,56,Center,3950559413,141,56.3,3950559417,213,4.4,3950559415,212,12.6,,,,,,,,,,a88r8d1jd5r928pvskginyiqy,R. Kundananji,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492193267,24,12,1,1,25,9ns699xp353c84r1g6epazycl,1,11.6,45.7,2022-12-17T19:02:45.089Z,2022-12-17T19:11:09Z,3950559475,212,31.9,3950559473,141,0.0,3950559471,140,15.4,3950559477,213,4.8,3950559469,56,Back,3950559483,167,,,,,,,,zuec10u63781iv5rojm31yzu,María Méndez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492193289,24,5,1,1,27,4vvf3sulx3a61fiyaarjdndjs,1,83.4,101.4,2022-12-17T19:02:47.050Z,2022-12-17T19:31:32Z,3950559579,56,Left,3950559581,347,,3950559599,233,25,,,,,,,,,,,,,,,,a88r8d1jd5r928pvskginyiqy,R. Kundananji,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492193269,25,5,1,1,27,9ns699xp353c84r1g6epazycl,0,16.6,-1.4,2022-12-17T19:02:47.050Z,2022-12-17T19:02:56Z,3950559479,56,Back,3950559481,347,,3950559607,233,24,,,,,,,,,,,,,,,,9jxxujnb2eoo7avj278ppnqvp,Núria Mendoza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492193311,25,1,1,1,35,4vvf3sulx3a61fiyaarjdndjs,1,80.5,100,2022-12-17T19:02:55.836Z,2022-12-17T19:03:03Z,3950559685,140,94.9,3950559683,56,Left,3950559687,141,92.9,3950559691,213,5.9,3950559681,107,,3950559689,212,16.3,,,,,,,5onfamqh0uteez2wtx463dknp,Laura Domínguez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492193317,26,1,1,1,43,4vvf3sulx3a61fiyaarjdndjs,1,90.7,98.1,2022-12-17T19:03:03.276Z,2022-12-17T19:03:05Z,3950559743,141,92.1,3950559739,56,Left,3950559745,212,4.5,3950559741,140,88.8,3950559747,213,4.3,,,,,,,,,,e4glbrjataxggtxf953n1jsnp,G. Chanda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492193321,27,61,1,1,45,4vvf3sulx3a61fiyaarjdndjs,1,88.8,92.1,2022-12-17T19:03:05.756Z,2022-12-17T19:03:06Z,3950559755,56,Left,,,,,,,,,,,,,,,,,,,,,,cyqlcyzogla6wql5pms4i02d,F. Bonsegundo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492193323,26,5,1,1,46,9ns699xp353c84r1g6epazycl,1,-1.5,18.8,2022-12-17T19:03:06.498Z,2022-12-17T19:03:07Z,3950559807,233,28,3950559759,346,,3950559757,56,Back,,,,,,,,,,,,,,,,44j03m9xpbhjuxmqz6vge9y0a,Érika González,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492193329,28,5,1,1,46,4vvf3sulx3a61fiyaarjdndjs,0,101.5,81.2,2022-12-17T19:03:06.498Z,2022-12-17T19:31:33Z,3950559793,346,,3950559811,233,26,3950559791,56,Left,,,,,,,,,,,,,,,,cyqlcyzogla6wql5pms4i02d,F. Bonsegundo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492193385,27,1,1,2,5,9ns699xp353c84r1g6epazycl,1,5,37,2022-12-17T19:03:25.217Z,2022-12-17T19:03:28Z,3950560077,56,Back,3950560085,213,5.2,3950560083,212,12.3,3950560079,140,10.5,3950560075,124,,3950560091,189,,3950560081,141,21.0,3950560089,237,,6uttq0cpsnicezpcqy36p7r4k,Tarazona,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492193391,28,1,1,2,8,9ns699xp353c84r1g6epazycl,1,10.5,20.6,2022-12-17T19:03:28.305Z,2022-12-17T19:11:15Z,3950560123,56,Back,3950560125,140,13.9,3950560297,189,,3950560131,213,5.1,3950560127,141,9.2,3950560129,212,8.5,,,,,,,9jxxujnb2eoo7avj278ppnqvp,Núria Mendoza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492193395,29,1,1,2,9,9ns699xp353c84r1g6epazycl,1,13.9,9.2,2022-12-17T19:03:29.777Z,2022-12-17T19:03:32Z,3950560155,213,2.4,3950560147,141,18.5,3950560141,56,Back,3950560145,140,7.7,3950560151,212,9.1,,,,,,,,,,1ite4628zwl6kanllmr7qb1zp,V. Calligaris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492193397,30,1,1,2,12,9ns699xp353c84r1g6epazycl,0,7.7,18.5,2022-12-17T19:03:32.449Z,2022-12-17T19:11:42Z,3950560169,141,0.0,3950560171,212,21.0,3950560167,140,23.0,3950560173,213,5.6,3950560175,1,,3950560163,157,,3950560165,56,Back,,,,9jxxujnb2eoo7avj278ppnqvp,Núria Mendoza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492193447,29,5,1,2,13,4vvf3sulx3a61fiyaarjdndjs,1,77.2,101.7,2022-12-17T19:03:33.157Z,2022-12-17T19:31:33Z,3950560455,56,Left,3950560457,347,,3950560463,233,31,,,,,,,,,,,,,,,,cyqlcyzogla6wql5pms4i02d,F. Bonsegundo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492193399,31,5,1,2,13,9ns699xp353c84r1g6epazycl,0,22.8,-1.7,2022-12-17T19:03:33.157Z,2022-12-17T19:03:44Z,3950560179,347,,3950560479,233,29,3950560177,56,Back,,,,,,,,,,,,,,,,zuec10u63781iv5rojm31yzu,María Méndez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492193487,30,1,1,2,23,4vvf3sulx3a61fiyaarjdndjs,1,74.8,100,2022-12-17T19:03:43.436Z,2022-12-17T19:03:49Z,3950560691,212,10.1,3950560683,56,Left,3950560687,141,87.2,3950560685,140,75.0,3950560681,107,,3950560695,213,4.7,,,,,,,5onfamqh0uteez2wtx463dknp,Laura Domínguez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
