id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,keyPass,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,assist,qualifier/9/value,qualifier/10/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/14/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/13/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/15/value
2544219777,197,1,1,23,20,9ouh98eyf6u69lbxc13mllm7f,1,16.7,0,2023-05-06T10:27:18.435Z,2023-05-06T10:27:20Z,4253627277,107,,4253627281,140,20.9,4253627283,141,11.4,4253627279,56,Back,4253627285,212,9.9,4253627287,213,1.1,,,,,,,982xo55a6ehu6960fxwr3bfje,Claudia Blanco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544219781,198,1,1,23,21,9ouh98eyf6u69lbxc13mllm7f,1,20.9,11.4,2023-05-06T10:27:19.924Z,2023-05-06T10:27:21Z,4253627313,213,3.4,4253627307,140,7.0,4253627311,212,15.1,4253627305,56,Back,4253627309,141,5.8,,,,,,,,,,buqygjztmnvmul49w3grzuo5x,J. Blom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544219815,199,1,1,23,22,9ouh98eyf6u69lbxc13mllm7f,0,7,5.8,2023-05-06T10:27:21.332Z,2023-05-06T10:27:26Z,4253627487,141,4.9,4253627485,140,46.3,4253627489,212,41.3,4253627483,56,Back,4253627491,213,6.3,4253627481,157,,4253627493,1,,,,,982xo55a6ehu6960fxwr3bfje,Claudia Blanco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544219845,181,61,1,23,33,7mk4va7b2p6tnv2xjxcgjy8h6,1,57.4,80.3,2023-05-06T10:27:31.617Z,2023-05-06T10:27:31Z,4253627617,56,Left,,,,,,,,,,,,,,,,,,,,,,8vwiezkux2gxs99ziy7x69fu2,Elba Vergés,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544219865,182,49,1,23,36,7mk4va7b2p6tnv2xjxcgjy8h6,1,47.7,88.5,2023-05-06T10:27:34.662Z,2023-05-06T10:27:47Z,,,,,,,,,,,,,,,,,,,,,,,,,cfmly5uuomypp4t0pibgtfazu,Carla Morera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544219873,183,1,1,23,36,7mk4va7b2p6tnv2xjxcgjy8h6,1,46.2,88.7,2023-05-06T10:27:35.093Z,2023-05-06T10:27:50Z,4253627771,212,24.3,4253627767,140,26.7,4253627773,213,3.7,4253627765,56,Back,4253627769,141,69.4,,,,,,,,,,cfmly5uuomypp4t0pibgtfazu,Carla Morera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544219875,184,1,1,23,38,7mk4va7b2p6tnv2xjxcgjy8h6,0,26.1,69.2,2023-05-06T10:27:37.333Z,2023-05-06T10:27:37Z,4253627789,212,49.7,4253627787,141,66.1,4253627785,140,73.4,4253627781,155,,4253627793,1,,4253627783,56,Center,4253627791,213,6.2,,,,8vwiezkux2gxs99ziy7x69fu2,Elba Vergés,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544219901,200,1,1,23,41,9ouh98eyf6u69lbxc13mllm7f,1,20.4,30.6,2023-05-06T10:27:39.923Z,2023-05-06T10:27:41Z,4253627921,141,9.2,4253627923,212,16.0,4253627917,56,Back,4253627925,213,5.1,4253627915,3,,4253627919,140,26.7,,,,,,,982xo55a6ehu6960fxwr3bfje,Claudia Blanco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544219903,201,49,1,23,42,9ouh98eyf6u69lbxc13mllm7f,1,26.7,9.2,2023-05-06T10:27:41.300Z,2023-05-06T10:27:41Z,,,,,,,,,,,,,,,,,,,,,,,,,buqygjztmnvmul49w3grzuo5x,J. Blom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544219905,202,50,1,23,43,9ouh98eyf6u69lbxc13mllm7f,1,27.4,7.8,2023-05-06T10:27:41.860Z,2023-05-06T10:27:44Z,4253627941,285,,4253627939,56,Back,4253628015,233,185,,,,,,,,,,,,,,,,buqygjztmnvmul49w3grzuo5x,J. Blom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544219913,185,7,1,23,43,7mk4va7b2p6tnv2xjxcgjy8h6,1,72.6,92.2,2023-05-06T10:27:41.861Z,2023-05-06T10:28:02Z,4253627993,286,,4253628007,233,202,4253627991,56,Left,,,,,,,,,,,,,,,,cfmly5uuomypp4t0pibgtfazu,Carla Morera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544219907,203,3,1,23,44,9ouh98eyf6u69lbxc13mllm7f,0,31.8,4,2023-05-06T10:27:42.756Z,2023-05-06T10:27:52Z,4253627959,285,,4253628189,233,186,4253627957,56,Back,,,,,,,,,,,,,,,,buqygjztmnvmul49w3grzuo5x,J. Blom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544219915,186,7,1,23,44,7mk4va7b2p6tnv2xjxcgjy8h6,1,68.2,96,2023-05-06T10:27:42.757Z,2023-05-06T10:27:51Z,4253628173,286,,4253627995,56,Left,4253628169,233,203,,,,,,,,,,,,,,,,61ho0mi13ewpotj5udjt7mz2s,Sara Carrillo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544219917,187,5,1,23,45,7mk4va7b2p6tnv2xjxcgjy8h6,0,67.2,100.9,2023-05-06T10:27:43.668Z,2023-05-06T10:28:45Z,4253628073,233,204,4253628017,56,Left,4253628019,347,,,,,,,,,,,,,,,,,61ho0mi13ewpotj5udjt7mz2s,Sara Carrillo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544219921,204,5,1,23,45,9ouh98eyf6u69lbxc13mllm7f,1,32.8,-0.9,2023-05-06T10:27:43.668Z,2023-05-06T10:27:46Z,4253628069,233,187,4253628043,347,,4253628041,56,Back,,,,,,,,,,,,,,,,buqygjztmnvmul49w3grzuo5x,J. Blom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544219937,205,1,1,23,47,9ouh98eyf6u69lbxc13mllm7f,0,29,0,2023-05-06T10:27:46.260Z,2023-05-06T10:27:50Z,4253628147,212,45.0,4253628145,141,0.0,4253628151,1,,4253628143,140,71.9,4253628149,213,6.3,4253628141,56,Right,4253628139,107,,,,,buqygjztmnvmul49w3grzuo5x,J. Blom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544220003,188,5,1,23,52,7mk4va7b2p6tnv2xjxcgjy8h6,1,30.1,101.2,2023-05-06T10:27:50.573Z,2023-05-06T10:28:45Z,4253628473,347,,4253629607,233,206,4253628471,56,Back,,,,,,,,,,,,,,,,61ho0mi13ewpotj5udjt7mz2s,Sara Carrillo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544219939,206,5,1,23,52,9ouh98eyf6u69lbxc13mllm7f,0,69.9,-1.2,2023-05-06T10:27:50.573Z,2023-05-06T10:28:45Z,4253628155,347,,4253629611,233,188,4253628153,56,Right,,,,,,,,,,,,,,,,buqygjztmnvmul49w3grzuo5x,J. Blom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544220031,189,1,1,24,8,7mk4va7b2p6tnv2xjxcgjy8h6,1,34,100,2023-05-06T10:28:06.693Z,2023-05-06T10:28:12Z,4253628635,212,10.7,4253628637,213,5.5,4253628627,107,,4253628633,141,90.0,4253628631,140,41.2,4253628629,56,Back,,,,,,,cfmly5uuomypp4t0pibgtfazu,Carla Morera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544220071,190,1,1,24,13,7mk4va7b2p6tnv2xjxcgjy8h6,1,37.5,87.4,2023-05-06T10:28:11.973Z,2023-05-06T10:28:18Z,4253628837,213,4.1,4253628835,212,24.5,4253628825,56,Back,4253628833,141,57.7,4253628829,140,24.3,,,,,,,,,,du0eybpvf5vcvtuj074x74jdg,Ane Miren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544220081,191,1,1,24,20,7mk4va7b2p6tnv2xjxcgjy8h6,1,24.9,55.9,2023-05-06T10:28:18.452Z,2023-05-06T10:28:19Z,4253628899,213,1.6,4253628895,141,75.4,4253628897,212,13.3,4253628891,56,Back,4253628893,140,24.1,,,,,,,,,,d2at1haixfnekibqj89y4nxed,O. Ohale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544220103,192,1,1,24,21,7mk4va7b2p6tnv2xjxcgjy8h6,1,24.3,75.4,2023-05-06T10:28:19.797Z,2023-05-06T10:28:22Z,4253629009,213,0.1,4253629007,212,46.0,4253629005,141,83.8,4253629011,1,,4253629003,140,67.8,4253629001,56,Left,4253628999,155,,,,,8vwiezkux2gxs99ziy7x69fu2,Elba Vergés,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544220113,193,2,1,24,24,7mk4va7b2p6tnv2xjxcgjy8h6,1,68.2,83.5,2023-05-06T10:28:22.646Z,2023-05-06T10:28:49Z,4253629073,141,55.6,4253629071,140,85.9,4253629069,56,Center,4253629675,3,,4253629669,7,du0eybpvf5vcvtuj074x74jdg,,,,,,,,,,61ho0mi13ewpotj5udjt7mz2s,Sara Carrillo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544220131,208,55,1,24,24,9ouh98eyf6u69lbxc13mllm7f,1,31.6,25,2023-05-06T10:28:22.647Z,2023-05-06T10:30:55Z,,,,,,,,,,,,,,,,,,,,,,,,,9le3udqhtfsbnlr6py67cj71m,Andrea Marrero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544220123,207,43,1,24,26,9ouh98eyf6u69lbxc13mllm7f,1,0,0,2023-05-06T10:28:25.043Z,2023-05-06T10:28:30Z,4253629227,144,52,,,,,,,,,,,,,,,,,,,,,,7yjvzelaq5iir99b4631uiyg9,Aline,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544220247,209,1,1,24,48,9ouh98eyf6u69lbxc13mllm7f,1,23.9,39.2,2023-05-06T10:28:46.580Z,2023-05-06T10:29:18Z,4253629765,213,0.2,4253629759,140,70.6,4253629767,1,,4253629757,56,Center,4253629747,5,,4253629753,241,,4253629751,155,,4253629763,212,50.4,7yjvzelaq5iir99b4631uiyg9,Aline,4253629761,141,56.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544220251,210,44,1,24,50,9ouh98eyf6u69lbxc13mllm7f,1,69.8,47.7,2023-05-06T10:28:49.028Z,2023-05-06T10:29:09Z,4253629805,233,194,4253629781,286,,4253629779,56,Center,,,,,,,,,,,,,,,,buqygjztmnvmul49w3grzuo5x,J. Blom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544220249,194,44,1,24,50,7mk4va7b2p6tnv2xjxcgjy8h6,0,30.2,52.3,2023-05-06T10:28:49.029Z,2023-05-06T10:28:50Z,4253629819,233,210,4253629773,285,,4253629771,56,Back,,,,,,,,,,,,,,,,8vwiezkux2gxs99ziy7x69fu2,Elba Vergés,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544220257,211,1,1,24,51,9ouh98eyf6u69lbxc13mllm7f,0,70.6,56.1,2023-05-06T10:28:49.684Z,2023-05-06T10:29:12Z,4253629843,213,5.3,4253629839,141,34.2,4253629833,3,,4253629841,212,17.7,4253629835,56,Center,4253629837,140,79.7,,,,,,,buqygjztmnvmul49w3grzuo5x,J. Blom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544220319,195,1,1,24,54,7mk4va7b2p6tnv2xjxcgjy8h6,1,23.3,76.9,2023-05-06T10:28:52.501Z,2023-05-06T10:29:02Z,4253630189,140,29.9,4253630191,141,80.0,4253630193,212,7.2,4253630185,3,,4253630187,56,Back,4253630195,213,0.3,,,,,,,cfmly5uuomypp4t0pibgtfazu,Carla Morera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544220321,196,4,1,24,58,7mk4va7b2p6tnv2xjxcgjy8h6,1,30.3,78,2023-05-06T10:28:57.315Z,2023-05-06T10:29:03Z,4253630205,285,,4253630199,12,,4253630215,233,212,4253630201,56,Back,4253630203,241,,,,,,,,,,,c1ll2hqt71suy8bgwswpci9uy,Carla Armengol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544220301,212,4,1,24,58,9ouh98eyf6u69lbxc13mllm7f,0,69.7,22,2023-05-06T10:28:57.316Z,2023-05-06T10:29:03Z,4253630095,286,,4253630225,233,196,4253630089,12,,4253630091,56,Center,4253630093,241,,,,,,,,,,,982xo55a6ehu6960fxwr3bfje,Claudia Blanco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544220475,197,1,1,25,27,7mk4va7b2p6tnv2xjxcgjy8h6,1,32.9,77.9,2023-05-06T10:29:25.700Z,2023-05-06T10:29:27Z,4253631101,141,61.0,4253631099,140,39.0,4253631103,212,13.2,4253631097,56,Back,4253631095,241,,4253631093,5,,4253631113,189,,4253631105,213,5.2,8vwiezkux2gxs99ziy7x69fu2,Elba Vergés,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544220483,198,1,1,25,29,7mk4va7b2p6tnv2xjxcgjy8h6,1,39.1,61.2,2023-05-06T10:29:28.260Z,2023-05-06T10:29:29Z,4253631161,56,Back,4253631163,140,29.5,4253631169,213,2.4,4253631167,212,14.2,4253631165,141,75.9,,,,,,,,,,3u9vtcqa5td8weoufpzirruhg,Gema Soliveres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544220495,199,1,1,25,30,7mk4va7b2p6tnv2xjxcgjy8h6,1,29.2,76.2,2023-05-06T10:29:29.060Z,2023-05-06T10:29:32Z,4253631273,56,Back,4253631279,212,24.1,4253631277,141,50.5,4253631281,213,4.0,4253631275,140,13.4,,,,,,,,,,8vwiezkux2gxs99ziy7x69fu2,Elba Vergés,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544220517,200,1,1,25,33,7mk4va7b2p6tnv2xjxcgjy8h6,1,9.8,51.6,2023-05-06T10:29:32.388Z,2023-05-06T10:29:36Z,4253631463,56,Back,4253631471,213,5.3,4253631465,140,22.4,4253631467,141,21.3,4253631469,212,24.5,,,,,,,,,,1bvbnq69gxx0nciovzzf6o8dm,Patricia Larqué,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544220533,201,1,1,25,37,7mk4va7b2p6tnv2xjxcgjy8h6,0,25.7,12.3,2023-05-06T10:29:36.293Z,2023-05-06T10:29:39Z,4253631599,56,Right,4253631605,212,42.7,4253631607,213,6.2,4253631601,140,66.2,4253631609,1,,4253631597,155,,4253631603,141,7.0,,,,d2at1haixfnekibqj89y4nxed,O. Ohale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544220539,213,1,1,25,41,9ouh98eyf6u69lbxc13mllm7f,0,33.6,96.2,2023-05-06T10:29:39.971Z,2023-05-06T10:29:40Z,4253631663,213,0.5,4253631661,212,8.4,4253631653,3,,4253631655,56,Back,4253631657,140,40.7,4253631659,141,100.0,,,,,,,7n8n3sdtzfjymna2os4wmb7u2,María Portolés,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544220645,202,5,1,25,41,7mk4va7b2p6tnv2xjxcgjy8h6,1,60.3,-1.4,2023-05-06T10:29:40.181Z,2023-05-06T10:29:56Z,4253632445,347,,4253632451,233,214,4253632443,56,Right,,,,,,,,,,,,,,,,d2at1haixfnekibqj89y4nxed,O. Ohale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544220543,214,5,1,25,41,9ouh98eyf6u69lbxc13mllm7f,0,39.7,101.4,2023-05-06T10:29:40.181Z,2023-05-06T10:30:55Z,4253631677,56,Back,4253631679,347,,4253632463,233,202,,,,,,,,,,,,,,,,7n8n3sdtzfjymna2os4wmb7u2,María Portolés,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544220661,203,1,1,25,57,7mk4va7b2p6tnv2xjxcgjy8h6,0,63.8,0,2023-05-06T10:29:56.420Z,2023-05-06T10:29:59Z,4253632581,56,Right,4253632591,1,,4253632583,140,84.4,4253632579,107,,4253632589,213,0.2,4253632585,141,6.5,4253632587,212,22.3,,,,c3plg9ommu3i24xx3nfm6wbxm,Esther Laborde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544220663,215,12,1,25,58,9ouh98eyf6u69lbxc13mllm7f,1,10.4,95.4,2023-05-06T10:29:56.788Z,2023-05-06T10:44:01Z,4253632665,213,1.4,4253632659,140,11.0,4253632657,56,Back,4253632747,15,,4253632679,167,,4253632661,141,100.0,4253632663,212,4.5,,,,42t82kh0hqfa7h92x1ujdz97u,Patri Gavira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544220711,204,5,1,26,2,7mk4va7b2p6tnv2xjxcgjy8h6,1,89.2,-1.9,2023-05-06T10:30:00.532Z,2023-05-06T10:30:21Z,4253633055,347,,4253633061,233,216,4253633053,56,Right,,,,,,,,,,,,,,,,c3plg9ommu3i24xx3nfm6wbxm,Esther Laborde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544220665,216,5,1,26,2,9ouh98eyf6u69lbxc13mllm7f,0,10.8,101.9,2023-05-06T10:30:00.532Z,2023-05-06T10:30:56Z,4253632675,347,,4253633081,233,204,4253632673,56,Back,,,,,,,,,,,,,,,,42t82kh0hqfa7h92x1ujdz97u,Patri Gavira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544220723,205,1,1,26,22,7mk4va7b2p6tnv2xjxcgjy8h6,1,89.5,0,2023-05-06T10:30:21.379Z,2023-05-06T10:30:23Z,4253633141,140,90.4,4253633139,56,Center,4253633143,141,31.8,4253633149,1,,4253633137,107,,4253633147,213,1.5,4253633145,212,22.9,,,,61ho0mi13ewpotj5udjt7mz2s,Sara Carrillo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544220729,206,44,1,26,25,7mk4va7b2p6tnv2xjxcgjy8h6,1,91.3,36.8,2023-05-06T10:30:23.668Z,2023-05-06T10:31:12Z,4253633159,286,,4253634993,233,227,4253633157,56,Center,,,,,,,,,,,,,,,,2j37sn6v53zhgz2hf1q33gzdg,Sanadri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544220987,227,44,1,26,25,9ouh98eyf6u69lbxc13mllm7f,0,8.7,63.2,2023-05-06T10:30:23.669Z,2023-05-06T10:31:12Z,4253634613,56,Back,4253634997,233,206,4253634615,285,,,,,,,,,,,,,,,,,7n8n3sdtzfjymna2os4wmb7u2,María Portolés,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544220731,207,1,1,26,25,7mk4va7b2p6tnv2xjxcgjy8h6,0,90.6,32,2023-05-06T10:30:24.036Z,2023-05-06T10:30:24Z,4253633169,140,93.1,4253633167,56,Center,4253633173,212,11.5,4253633165,168,,4253633171,141,48.5,4253633163,3,,4253633175,213,1.3,,,,2j37sn6v53zhgz2hf1q33gzdg,Sanadri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544220735,217,52,1,26,26,9ouh98eyf6u69lbxc13mllm7f,1,3,58.1,2023-05-06T10:30:24.995Z,2023-05-06T10:30:25Z,,,,,,,,,,,,,,,,,,,,,,,,,7yjvzelaq5iir99b4631uiyg9,Aline,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544220769,218,1,1,26,32,9ouh98eyf6u69lbxc13mllm7f,0,14.6,46,2023-05-06T10:30:30.499Z,2023-05-06T10:30:34Z,4253633447,212,53.0,4253633437,199,,4253633451,1,,4253633443,141,42.7,4253633449,213,6.2,4253633441,140,65.0,4253633439,56,Center,,,,7yjvzelaq5iir99b4631uiyg9,Aline,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544220781,208,44,1,26,35,7mk4va7b2p6tnv2xjxcgjy8h6,1,35,63.9,2023-05-06T10:30:34.067Z,2023-05-06T10:30:35Z,4253633551,285,,4253633553,233,219,4253633549,56,Back,,,,,,,,,,,,,,,,cfmly5uuomypp4t0pibgtfazu,Carla Morera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544220777,219,44,1,26,35,9ouh98eyf6u69lbxc13mllm7f,0,65,36.1,2023-05-06T10:30:34.068Z,2023-05-06T10:30:35Z,4253633525,286,,4253633523,56,Center,4253633599,233,208,,,,,,,,,,,,,,,,buqygjztmnvmul49w3grzuo5x,J. Blom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544220795,209,1,1,26,36,7mk4va7b2p6tnv2xjxcgjy8h6,0,35,70.5,2023-05-06T10:30:34.964Z,2023-05-06T10:30:38Z,4253633651,213,6.0,4253633645,140,42.7,4253633647,141,66.6,4253633641,3,,4253633649,212,8.5,4253633643,56,Back,,,,,,,cfmly5uuomypp4t0pibgtfazu,Carla Morera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544220797,220,44,1,26,38,9ouh98eyf6u69lbxc13mllm7f,1,58.8,38.8,2023-05-06T10:30:36.436Z,2023-05-06T10:30:50Z,4253633681,233,210,4253633657,56,Center,4253633659,286,,,,,,,,,,,,,,,,,3rob14yal0zrzxj2tdpp4sewa,Paola Hernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544220801,210,44,1,26,38,7mk4va7b2p6tnv2xjxcgjy8h6,0,41.2,61.2,2023-05-06T10:30:36.437Z,2023-05-06T10:30:38Z,4253633675,56,Back,4253633677,285,,4253633725,233,220,,,,,,,,,,,,,,,,3u9vtcqa5td8weoufpzirruhg,Gema Soliveres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544220805,221,1,1,26,38,9ouh98eyf6u69lbxc13mllm7f,0,60.5,43.7,2023-05-06T10:30:36.836Z,2023-05-06T10:52:22Z,4253633703,141,43.1,4253633701,140,64.0,4253633705,212,3.7,4253633707,213,6.2,4253633699,56,Center,4253633697,3,,,,,,,,3rob14yal0zrzxj2tdpp4sewa,Paola Hernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544220809,222,1,1,26,39,9ouh98eyf6u69lbxc13mllm7f,0,64.9,43.6,2023-05-06T10:30:38.227Z,2023-05-06T10:30:40Z,4253633793,286,,4253633729,56,Center,4253633731,140,62.3,4253633733,141,44.6,4253633735,212,2.8,4253633787,236,,4253633737,213,2.9,4253633789,233,211,eno0e1nmkn4ts5yy103k7inzd,A. N'Guessan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544220813,211,74,1,26,39,7mk4va7b2p6tnv2xjxcgjy8h6,1,34.4,67.1,2023-05-06T10:30:38.228Z,2023-05-06T10:30:58Z,4253633757,56,Back,4253633759,285,,4253633795,233,222,,,,,,,,,,,,,,,,3u9vtcqa5td8weoufpzirruhg,Gema Soliveres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544220823,223,1,1,26,40,9ouh98eyf6u69lbxc13mllm7f,1,61.4,41.8,2023-05-06T10:30:39.332Z,2023-05-06T10:30:40Z,4253633831,213,5.9,4253633811,56,Center,4253633821,141,36.1,4253633827,212,11.0,4253633815,140,71.2,,,,,,,,,,3rob14yal0zrzxj2tdpp4sewa,Paola Hernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544220829,224,1,1,26,41,9ouh98eyf6u69lbxc13mllm7f,0,71.2,36.1,2023-05-06T10:30:40.211Z,2023-05-06T10:30:43Z,4253633845,212,1.7,4253633847,213,5.2,4253633981,286,,4253633975,236,,4253633977,233,212,4253633839,56,Center,4253633841,140,71.9,4253633843,141,33.9,buqygjztmnvmul49w3grzuo5x,J. Blom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544220857,212,74,1,26,41,7mk4va7b2p6tnv2xjxcgjy8h6,1,22.7,86.9,2023-05-06T10:30:40.212Z,2023-05-06T10:30:58Z,4253633945,285,,4253633983,233,224,4253633943,56,Back,,,,,,,,,,,,,,,,c1ll2hqt71suy8bgwswpci9uy,Carla Armengol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544220851,225,50,1,26,44,9ouh98eyf6u69lbxc13mllm7f,1,74,25.3,2023-05-06T10:30:42.579Z,2023-05-06T10:30:47Z,4253634079,233,213,4253633919,286,,4253633917,56,Center,,,,,,,,,,,,,,,,buqygjztmnvmul49w3grzuo5x,J. Blom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544220875,213,7,1,26,44,7mk4va7b2p6tnv2xjxcgjy8h6,1,26,74.7,2023-05-06T10:30:42.580Z,2023-05-06T10:30:46Z,4253634047,285,,4253634045,56,Back,4253634061,233,225,,,,,,,,,,,,,,,,cfmly5uuomypp4t0pibgtfazu,Carla Morera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544220885,214,12,1,26,47,7mk4va7b2p6tnv2xjxcgjy8h6,1,20.7,84.9,2023-05-06T10:30:46.276Z,2023-05-06T10:30:48Z,4253634097,212,23.9,4253634095,141,86.7,4253634099,213,3.1,4253634145,167,,4253634093,140,0.0,4253634091,56,Back,,,,,,,cfmly5uuomypp4t0pibgtfazu,Carla Morera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544220889,215,6,1,26,48,7mk4va7b2p6tnv2xjxcgjy8h6,0,13.2,76.4,2023-05-06T10:30:46.676Z,2023-05-06T10:30:53Z,4253634117,56,Back,4253634181,233,226,4253634121,73,,,,,,,,,,,,,,,,,cfmly5uuomypp4t0pibgtfazu,Carla Morera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544220897,226,6,1,26,48,9ouh98eyf6u69lbxc13mllm7f,1,86.8,23.6,2023-05-06T10:30:46.676Z,2023-05-06T10:30:48Z,4253634151,56,Center,4253634153,75,,4253634161,233,215,,,,,,,,,,,,,,,,buqygjztmnvmul49w3grzuo5x,J. Blom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544221071,228,1,1,27,16,9ouh98eyf6u69lbxc13mllm7f,1,99.5,0.5,2023-05-06T10:31:15.331Z,2023-05-06T10:31:16Z,4253635129,140,95.6,4253635131,141,2.0,4253635133,212,4.2,4253635125,6,,4253635127,56,Right,4253635135,213,2.9,,,,,,,3rob14yal0zrzxj2tdpp4sewa,Paola Hernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544221073,229,1,1,27,18,9ouh98eyf6u69lbxc13mllm7f,0,95.6,2,2023-05-06T10:31:16.532Z,2023-05-06T10:31:18Z,4253635149,141,43.4,4253635151,212,28.2,4253635153,213,1.6,4253635145,56,Center,4253635147,140,95.7,4253635141,2,,4253635143,155,,,,,982xo55a6ehu6960fxwr3bfje,Claudia Blanco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
