id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,assist,qualifier/14/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/11/value
2524755149,9,1,1,0,21,8zt8rrm6v5nccv01v6pef0r1o,1,45.2,24.1,2023-03-26T09:59:41.364Z,2023-03-26T09:59:45Z,4124532779,212,35.3,4124532783,1,,4124532771,155,,4124532777,141,1.9,4124532775,140,75.6,4124532773,56,Right,4124532781,213,5.8,,,,9163edyiljpd18plos0eb2j8p,Cinta Del Mar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524755153,10,61,1,0,24,8zt8rrm6v5nccv01v6pef0r1o,0,75.6,1.9,2023-03-26T09:59:45.075Z,2023-03-26T09:59:45Z,4124532791,56,Right,,,,,,,,,,,,,,,,,,,,,,1tusdkqm6v4khzekbrp2jfnqh,Eva Navarro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524755155,3,49,1,0,25,7mk4va7b2p6tnv2xjxcgjy8h6,1,29.3,93.2,2023-03-26T09:59:45.716Z,2023-03-26T09:59:45Z,,,,,,,,,,,,,,,,,,,,,,,,,89zl8l8wouupdzgepnm1ogqhg,Garazi Fácila,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524755179,4,1,1,0,26,7mk4va7b2p6tnv2xjxcgjy8h6,1,28.3,91.8,2023-03-26T09:59:46.258Z,2023-03-26T09:59:51Z,4124532901,212,36.7,4124532899,141,52.5,4124532895,56,Back,4124532905,1,,4124532897,140,4.4,4124532903,213,4.0,,,,,,,89zl8l8wouupdzgepnm1ogqhg,Garazi Fácila,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524755187,5,1,1,0,31,7mk4va7b2p6tnv2xjxcgjy8h6,0,3.6,47.9,2023-03-26T09:59:51.538Z,2023-03-26T09:59:54Z,4124532941,56,Back,4124532949,213,5.4,4124532939,155,,4124532951,1,,4124532943,140,25.5,4124532945,141,5.0,4124532947,212,37.1,,,,epgai2aff40j82jb3gumaehka,Jana Henseler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524755191,11,8,1,0,33,8zt8rrm6v5nccv01v6pef0r1o,1,65.7,91.5,2023-03-26T09:59:53.763Z,2023-03-26T09:59:54Z,4124532971,56,Left,,,,,,,,,,,,,,,,,,,,,,263vizqqfp8zwwws0exdrl3o5,R. Ajibade,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524755233,6,5,1,0,34,7mk4va7b2p6tnv2xjxcgjy8h6,1,30.4,-1.7,2023-03-26T09:59:54.980Z,2023-03-26T10:29:32Z,4124533227,347,,4124562609,233,12,4124533225,56,Back,,,,,,,,,,,,,,,,epgai2aff40j82jb3gumaehka,Jana Henseler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524755261,12,5,1,0,34,8zt8rrm6v5nccv01v6pef0r1o,0,69.6,101.7,2023-03-26T09:59:54.980Z,2023-03-26T10:22:12Z,4124562631,233,6,4124533365,56,Left,4124533367,347,,,,,,,,,,,,,,,,,263vizqqfp8zwwws0exdrl3o5,R. Ajibade,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524755245,7,1,1,0,45,7mk4va7b2p6tnv2xjxcgjy8h6,1,28.6,0,2023-03-26T10:00:06.018Z,2023-03-26T10:51:48Z,4124533263,56,Back,4124533267,141,8.6,4124533265,140,32.3,4124533269,212,8.2,4124533271,213,1.1,4124533261,107,,,,,,,,c3plg9ommu3i24xx3nfm6wbxm,Esther Laborde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524755255,8,1,1,0,47,7mk4va7b2p6tnv2xjxcgjy8h6,0,32.1,8.6,2023-03-26T10:00:07.490Z,2023-03-26T10:51:49Z,4124533345,212,33.2,4124533339,56,Center,4124533347,213,0.3,4124533337,157,,4124533341,140,62.5,4124533343,141,21.8,4124533349,1,,,,,8vwiezkux2gxs99ziy7x69fu2,Elba Vergés,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524755271,13,1,1,0,50,8zt8rrm6v5nccv01v6pef0r1o,1,39.1,73.1,2023-03-26T10:00:10.756Z,2023-03-26T10:00:12Z,4124533445,3,,4124533447,56,Back,4124533451,141,61.8,4124533455,213,3.8,4124533453,212,12.8,4124533449,140,29.3,,,,,,,daze51b5849zsk2aqvgmkkbth,Maitane López,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524755277,14,49,1,0,52,8zt8rrm6v5nccv01v6pef0r1o,1,28.1,61.5,2023-03-26T10:00:12.500Z,2023-03-26T10:00:12Z,,,,,,,,,,,,,,,,,,,,,,,,,9163edyiljpd18plos0eb2j8p,Cinta Del Mar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524755293,15,1,1,0,52,8zt8rrm6v5nccv01v6pef0r1o,1,28.1,61.5,2023-03-26T10:00:12.963Z,2023-03-26T10:00:16Z,4124533599,56,Back,4124533601,140,12.7,4124533609,212,17.5,4124533611,213,3.5,4124533607,141,51.8,,,,,,,,,,9163edyiljpd18plos0eb2j8p,Cinta Del Mar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524755307,16,1,1,0,55,8zt8rrm6v5nccv01v6pef0r1o,1,13.9,50.9,2023-03-26T10:00:15.971Z,2023-03-26T10:00:19Z,4124533727,141,70.2,4124533725,140,23.0,4124533723,56,Back,4124533731,213,0.9,4124533729,212,16.2,,,,,,,,,,4bcef9sqkbml7b2jtqhbz602d,Lola Gallardo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524755311,17,1,1,0,59,8zt8rrm6v5nccv01v6pef0r1o,1,25.8,74.4,2023-03-26T10:00:19.827Z,2023-03-26T10:00:23Z,4124533837,212,17.4,4124533835,141,97.5,4124533839,213,1.1,4124533833,140,32.9,4124533831,56,Back,,,,,,,,,,52kdiaya57yaisoil0k9ss0oa,Sonia Majarín,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524755325,18,1,1,1,3,8zt8rrm6v5nccv01v6pef0r1o,1,36.8,80.6,2023-03-26T10:00:23.220Z,2023-03-26T10:00:28Z,4124533951,56,Back,4124533953,140,29.7,4124533959,213,4.4,4124533955,141,40.6,4124533957,212,28.2,,,,,,,,,,lanj0745tf4i4hige9vm9qll,Ainhoa Moraza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524755331,19,1,1,1,8,8zt8rrm6v5nccv01v6pef0r1o,1,34,33.2,2023-03-26T10:00:28.403Z,2023-03-26T10:00:30Z,4124534023,140,38.0,4124534025,141,10.7,4124534027,212,15.9,4124534021,56,Back,4124534029,213,5.0,,,,,,,,,,9163edyiljpd18plos0eb2j8p,Cinta Del Mar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524755345,20,1,1,1,10,8zt8rrm6v5nccv01v6pef0r1o,1,37.3,29,2023-03-26T10:00:30.788Z,2023-03-26T10:00:35Z,4124534149,56,Back,4124534151,140,30.0,4124534153,141,68.7,4124534155,212,28.1,4124534157,213,1.8,,,,,,,,,,20nehty0pfzlg8wj60l87taeh,Sheila García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524755349,21,1,1,1,15,8zt8rrm6v5nccv01v6pef0r1o,1,35.6,70.4,2023-03-26T10:00:35.715Z,2023-03-26T10:00:37Z,4124534199,141,68.9,4124534193,56,Back,4124534203,212,11.0,4124534205,213,6.2,4124534197,140,46.0,,,,,,,,,,52kdiaya57yaisoil0k9ss0oa,Sonia Majarín,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524755357,22,1,1,1,17,8zt8rrm6v5nccv01v6pef0r1o,1,46,68.9,2023-03-26T10:00:37.844Z,2023-03-26T10:00:40Z,4124534271,140,31.7,4124534269,56,Back,4124534273,141,74.7,4124534275,212,15.5,4124534277,213,2.9,,,,,,,,,,auyj06nha2syoygo7prfadobu,H. Lundkvist,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524755367,23,1,1,1,20,8zt8rrm6v5nccv01v6pef0r1o,1,32.4,70.5,2023-03-26T10:00:40.419Z,2023-03-26T10:00:43Z,4124534365,212,16.3,4124534367,213,4.0,4124534359,56,Back,4124534361,140,22.2,4124534363,141,52.5,,,,,,,,,,52kdiaya57yaisoil0k9ss0oa,Sonia Majarín,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524755371,24,1,1,1,23,8zt8rrm6v5nccv01v6pef0r1o,1,22.2,51,2023-03-26T10:00:43.811Z,2023-03-26T10:00:45Z,4124534409,141,35.5,4124534407,140,30.0,4124534413,213,5.4,4124534411,212,13.3,4124534405,56,Back,,,,,,,,,,4bcef9sqkbml7b2jtqhbz602d,Lola Gallardo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524755385,25,1,1,1,28,8zt8rrm6v5nccv01v6pef0r1o,1,42.7,23.8,2023-03-26T10:00:48.499Z,2023-03-26T10:00:52Z,4124534515,212,18.9,4124534509,56,Center,4124534517,213,0.0,4124534511,140,60.7,4124534513,141,24.1,,,,,,,,,,9163edyiljpd18plos0eb2j8p,Cinta Del Mar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524755399,26,1,1,1,33,8zt8rrm6v5nccv01v6pef0r1o,1,58.9,19.7,2023-03-26T10:00:53.188Z,2023-03-26T10:00:55Z,4124534577,213,4.6,4124534575,212,7.2,4124534573,141,9.2,4124534569,56,Right,4124534571,140,58.2,,,,,,,,,,3alzawtqpfjtb3vez30mbp0mi,Irene Guerrero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524755409,27,1,1,1,34,8zt8rrm6v5nccv01v6pef0r1o,1,66.4,35.2,2023-03-26T10:00:54.931Z,2023-03-26T10:00:56Z,4124534615,140,67.7,4124534621,213,1.4,4124534617,141,44.6,4124534613,56,Center,4124534619,212,6.5,,,,,,,,,,20nehty0pfzlg8wj60l87taeh,Sheila García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524755417,28,1,1,1,36,8zt8rrm6v5nccv01v6pef0r1o,1,67.5,41.5,2023-03-26T10:00:56.723Z,2023-03-26T10:00:59Z,4124534653,56,Right,4124534657,141,20.5,4124534661,213,4.9,4124534655,140,70.6,4124534659,212,14.6,,,,,,,,,,3iet32cz1jg865iswu92kqd49,A. Stašková,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524755425,29,1,1,1,39,8zt8rrm6v5nccv01v6pef0r1o,0,69.8,16.3,2023-03-26T10:00:59.331Z,2023-03-26T10:01:03Z,4124534693,141,18.6,4124534691,140,80.3,4124534697,213,0.1,4124534695,212,11.1,4124534689,56,Right,,,,,,,,,,3alzawtqpfjtb3vez30mbp0mi,Irene Guerrero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524755423,9,8,1,1,40,7mk4va7b2p6tnv2xjxcgjy8h6,1,10.4,89.7,2023-03-26T10:01:00.210Z,2023-03-26T10:01:00Z,4124534685,56,Back,,,,,,,,,,,,,,,,,,,,,,89zl8l8wouupdzgepnm1ogqhg,Garazi Fácila,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524755427,10,49,1,1,40,7mk4va7b2p6tnv2xjxcgjy8h6,1,11.8,90.5,2023-03-26T10:01:00.754Z,2023-03-26T10:01:00Z,,,,,,,,,,,,,,,,,,,,,,,,,89zl8l8wouupdzgepnm1ogqhg,Garazi Fácila,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524755447,11,1,1,1,43,7mk4va7b2p6tnv2xjxcgjy8h6,1,16.3,93.3,2023-03-26T10:01:03.249Z,2023-03-26T10:01:06Z,4124534809,213,0.0,4124534801,56,Back,4124534803,140,46.8,4124534807,212,32.0,4124534805,141,95.0,4124534811,1,,,,,,,,89zl8l8wouupdzgepnm1ogqhg,Garazi Fácila,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524755449,12,61,1,1,45,7mk4va7b2p6tnv2xjxcgjy8h6,0,46.3,95,2023-03-26T10:01:06.018Z,2023-03-26T10:01:06Z,4124534815,56,Back,,,,,,,,,,,,,,,,,,,,,,du4sd3yhhb3avedd8yzjd6dey,L. Chamorro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524755457,13,5,1,1,46,7mk4va7b2p6tnv2xjxcgjy8h6,0,53.2,101.4,2023-03-26T10:01:07.062Z,2023-03-26T10:29:32Z,4124534827,347,,4124534825,56,Left,4124534855,233,30,,,,,,,,,,,,,,,,du4sd3yhhb3avedd8yzjd6dey,L. Chamorro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524755455,30,5,1,1,46,8zt8rrm6v5nccv01v6pef0r1o,1,46.8,-1.4,2023-03-26T10:01:07.062Z,2023-03-26T10:01:09Z,4124534821,56,Back,4124534823,347,,4124534851,233,13,,,,,,,,,,,,,,,,3alzawtqpfjtb3vez30mbp0mi,Irene Guerrero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524755483,31,1,1,1,56,8zt8rrm6v5nccv01v6pef0r1o,1,49.3,0,2023-03-26T10:01:16.437Z,2023-03-26T10:01:19Z,4124534955,107,,4124534961,141,4.3,4124534957,56,Right,4124534963,212,16.2,4124534965,213,0.2,4124534959,140,64.4,,,,,,,20nehty0pfzlg8wj60l87taeh,Sheila García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524755485,32,61,1,1,59,8zt8rrm6v5nccv01v6pef0r1o,0,64.3,3.4,2023-03-26T10:01:19.187Z,2023-03-26T10:02:46Z,4124534969,56,Right,,,,,,,,,,,,,,,,,,,,,,3iet32cz1jg865iswu92kqd49,A. Stašková,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524755509,14,43,1,1,59,7mk4va7b2p6tnv2xjxcgjy8h6,1,0,0,2023-03-26T10:01:19.188Z,2023-03-26T10:19:21Z,4124535041,167,0,4124535043,56,Back,4124557829,144,7,4124535059,233,32,4124535045,285,0,,,,,,,,,,q3xvi1pbz5hmr6zw6np6v4yd,C. Sáez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524755539,15,5,1,2,0,7mk4va7b2p6tnv2xjxcgjy8h6,1,34.8,101.3,2023-03-26T10:01:20.243Z,2023-03-26T10:29:32Z,4124535225,56,Back,4124535227,347,,4124557859,233,33,,,,,,,,,,,,,,,,q3xvi1pbz5hmr6zw6np6v4yd,C. Sáez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524755513,33,5,1,2,0,8zt8rrm6v5nccv01v6pef0r1o,0,65.2,-1.3,2023-03-26T10:01:20.243Z,2023-03-26T10:19:24Z,4124557867,233,15,4124535073,347,,4124535071,56,Right,,,,,,,,,,,,,,,,3iet32cz1jg865iswu92kqd49,A. Stašková,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524755543,16,1,1,2,14,7mk4va7b2p6tnv2xjxcgjy8h6,1,44.7,100,2023-03-26T10:01:34.273Z,2023-03-26T10:01:36Z,4124535253,56,Back,4124535255,140,43.0,4124535261,213,4.4,4124535257,141,93.6,4124535251,107,,4124535259,212,6.0,,,,,,,q3xvi1pbz5hmr6zw6np6v4yd,C. Sáez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524755549,17,1,1,2,16,7mk4va7b2p6tnv2xjxcgjy8h6,0,40.5,92.4,2023-03-26T10:01:36.449Z,2023-03-26T10:01:38Z,4124535275,140,41.7,4124535277,141,95.9,4124535279,212,2.7,4124535281,213,1.1,4124535273,56,Back,,,,,,,,,,3u9vtcqa5td8weoufpzirruhg,Gema Soliveres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524755547,34,49,1,2,16,8zt8rrm6v5nccv01v6pef0r1o,1,62,5.8,2023-03-26T10:01:36.663Z,2023-03-26T10:01:36Z,,,,,,,,,,,,,,,,,,,,,,,,,1tusdkqm6v4khzekbrp2jfnqh,Eva Navarro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524755551,35,1,1,2,16,8zt8rrm6v5nccv01v6pef0r1o,1,62,5.8,2023-03-26T10:01:36.723Z,2023-03-26T10:01:37Z,4124535287,56,Right,4124535291,141,11.0,4124535293,212,4.6,4124535295,213,0.9,4124535289,140,64.8,,,,,,,,,,1tusdkqm6v4khzekbrp2jfnqh,Eva Navarro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524755565,36,1,1,2,17,8zt8rrm6v5nccv01v6pef0r1o,1,64.8,11,2023-03-26T10:01:37.507Z,2023-03-26T10:01:41Z,4124535375,140,70.9,4124535377,141,4.7,4124535379,212,7.7,4124535381,213,5.7,4124535373,56,Right,,,,,,,,,,3alzawtqpfjtb3vez30mbp0mi,Irene Guerrero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524755573,37,1,1,2,21,8zt8rrm6v5nccv01v6pef0r1o,1,76.3,12.8,2023-03-26T10:01:41.747Z,2023-03-26T10:01:43Z,4124535413,56,Right,4124535421,213,2.2,4124535417,141,20.3,4124535415,140,72.7,4124535419,212,6.3,,,,,,,,,,1tusdkqm6v4khzekbrp2jfnqh,Eva Navarro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524755577,38,1,1,2,23,8zt8rrm6v5nccv01v6pef0r1o,1,77.5,32.6,2023-03-26T10:01:43.763Z,2023-03-26T10:01:45Z,4124535443,56,Center,4124535449,212,8.8,4124535451,213,1.0,4124535447,141,43.3,4124535445,140,82.2,,,,,,,,,,3alzawtqpfjtb3vez30mbp0mi,Irene Guerrero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524755581,39,61,1,2,25,8zt8rrm6v5nccv01v6pef0r1o,0,82.2,43.3,2023-03-26T10:01:45.155Z,2023-03-26T10:01:45Z,4124535469,56,Center,,,,,,,,,,,,,,,,,,,,,,3iet32cz1jg865iswu92kqd49,A. Stašková,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524755589,18,49,1,2,26,7mk4va7b2p6tnv2xjxcgjy8h6,1,18.3,45.7,2023-03-26T10:01:46.689Z,2023-03-26T10:01:46Z,,,,,,,,,,,,,,,,,,,,,,,,,c3plg9ommu3i24xx3nfm6wbxm,Esther Laborde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524755603,19,1,1,2,26,7mk4va7b2p6tnv2xjxcgjy8h6,0,18.3,45.7,2023-03-26T10:01:46.785Z,2023-03-26T10:01:50Z,4124535541,213,0.6,4124535531,157,,4124535539,212,36.6,4124535535,140,47.5,4124535543,1,,4124535537,141,75.0,4124535533,56,Back,,,,c3plg9ommu3i24xx3nfm6wbxm,Esther Laborde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524755607,40,44,1,2,29,8zt8rrm6v5nccv01v6pef0r1o,1,51.7,25.2,2023-03-26T10:01:49.425Z,2023-03-26T10:01:50Z,4124535551,56,Center,4124535553,286,,4124535557,233,20,,,,,,,,,,,,,,,,9163edyiljpd18plos0eb2j8p,Cinta Del Mar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
