id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,assist,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,keyPass,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/13/value,qualifier/15/value,qualifier/14/value
2548557975,4,1,1,0,15,9ouh98eyf6u69lbxc13mllm7f,0,16.7,93.2,2023-05-14T10:00:50.243Z,2023-05-14T10:50:07Z,4276764245,140,24.3,4276764243,56,Back,4276764251,213,0.6,4276764249,212,10.0,4276764247,141,100.0,4276764253,1,,4276764241,157,,,,,982xo55a6ehu6960fxwr3bfje,Claudia Blanco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548557977,5,5,1,0,15,9ouh98eyf6u69lbxc13mllm7f,0,22.5,101.6,2023-05-14T10:00:50.504Z,2023-05-14T10:46:06Z,4276764295,233,8,4276764259,347,,4276764255,56,Back,,,,,,,,,,,,,,,,982xo55a6ehu6960fxwr3bfje,Claudia Blanco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548557983,8,5,1,0,15,bxlqcsb8ylen7lng9qy50eoq5,1,77.5,-1.6,2023-05-14T10:00:50.504Z,2023-05-14T10:00:54Z,4276764289,233,5,4276764273,56,Right,4276764275,347,,,,,,,,,,,,,,,,,5hk1m1corx8iy26z88eo65fpx,Silvia Meseguer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548558069,9,1,1,0,29,bxlqcsb8ylen7lng9qy50eoq5,1,78.9,0,2023-05-14T10:01:03.674Z,2023-05-14T10:01:06Z,4276764687,140,86.2,4276764689,141,14.0,4276764683,107,,4276764693,213,1.0,4276764685,56,Right,4276764691,212,13.3,,,,,,,9x6jbuibbl7ysh0oovghyw4id,Débora García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548558087,10,1,1,0,31,bxlqcsb8ylen7lng9qy50eoq5,0,79.3,13.4,2023-05-14T10:01:06.199Z,2023-05-14T10:01:08Z,4276764771,212,16.7,4276764773,213,5.6,4276764765,56,Right,4276764767,140,92.0,4276764769,141,0.0,,,,,,,,,,5e5sc7yzyi9kja9edk892br9x,Amanda Sampedro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548558125,6,5,1,0,33,9ouh98eyf6u69lbxc13mllm7f,1,9.7,101.7,2023-05-14T10:01:08.249Z,2023-05-14T10:46:07Z,4276764983,56,Back,4276764985,347,,4276764987,233,11,,,,,,,,,,,,,,,,982xo55a6ehu6960fxwr3bfje,Claudia Blanco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548558091,11,5,1,0,33,bxlqcsb8ylen7lng9qy50eoq5,0,90.3,-1.7,2023-05-14T10:01:08.249Z,2023-05-14T10:01:21Z,4276765003,233,6,4276764793,347,,4276764791,56,Right,,,,,,,,,,,,,,,,5e5sc7yzyi9kja9edk892br9x,Amanda Sampedro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548558135,7,1,1,0,45,9ouh98eyf6u69lbxc13mllm7f,0,11.5,100,2023-05-14T10:01:20.580Z,2023-05-14T10:50:24Z,4276765035,140,29.2,4276765033,56,Back,4276765037,141,93.8,4276765039,212,19.3,4276765041,213,6.0,4276765031,107,,,,,,,,982xo55a6ehu6960fxwr3bfje,Claudia Blanco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548558139,12,1,1,0,47,bxlqcsb8ylen7lng9qy50eoq5,0,69.6,8.5,2023-05-14T10:01:22.104Z,2023-05-14T10:50:30Z,4276765067,56,Right,4276765069,140,74.4,4276765101,156,,4276765065,3,,4276765075,213,0.1,4276765073,212,5.1,4276765071,141,9.1,,,,9x6jbuibbl7ysh0oovghyw4id,Débora García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548558149,8,61,1,0,50,9ouh98eyf6u69lbxc13mllm7f,0,22.9,96.8,2023-05-14T10:01:25.085Z,2023-05-14T10:50:28Z,4276765155,56,Back,,,,,,,,,,,,,,,,,,,,,,aoy956n72pya0cc6bqj5x736x,María José Pérez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548558157,9,5,1,0,51,9ouh98eyf6u69lbxc13mllm7f,0,24.9,101.4,2023-05-14T10:01:26.025Z,2023-05-14T10:46:07Z,4276765179,347,,4276765177,56,Back,4276765333,233,13,,,,,,,,,,,,,,,,aoy956n72pya0cc6bqj5x736x,María José Pérez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548558189,13,5,1,0,51,bxlqcsb8ylen7lng9qy50eoq5,1,75.1,-1.4,2023-05-14T10:01:26.025Z,2023-05-14T10:01:36Z,4276765319,347,,4276765317,56,Right,4276765329,233,9,,,,,,,,,,,,,,,,9x6jbuibbl7ysh0oovghyw4id,Débora García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548558203,14,1,1,1,1,bxlqcsb8ylen7lng9qy50eoq5,1,69.9,0,2023-05-14T10:01:35.848Z,2023-05-14T10:01:38Z,4276765391,141,17.3,4276765395,213,0.6,4276765385,107,,4276765393,212,22.0,4276765387,56,Right,4276765389,140,87.1,4276765397,1,,,,,9x6jbuibbl7ysh0oovghyw4id,Débora García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548558215,15,1,1,1,3,bxlqcsb8ylen7lng9qy50eoq5,1,88.2,16.7,2023-05-14T10:01:37.911Z,2023-05-14T10:01:39Z,4276765471,213,4.4,4276765465,140,85.5,4276765463,56,Right,4276765467,141,4.9,4276765469,212,8.5,,,,,,,,,,5jwmy7qi01na2bmyw3zo3is8a,Cristina Martín-Prieto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548558229,16,1,1,1,4,bxlqcsb8ylen7lng9qy50eoq5,0,85.5,4.7,2023-05-14T10:01:39.463Z,2023-05-14T10:01:41Z,4276765531,155,,4276765529,2,,4276765541,213,1.4,4276765537,141,34.3,4276765539,212,20.6,4276765535,140,89.7,4276765533,56,Center,,,,9x6jbuibbl7ysh0oovghyw4id,Débora García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548558249,10,1,1,1,6,9ouh98eyf6u69lbxc13mllm7f,1,10.8,67.8,2023-05-14T10:01:41.589Z,2023-05-14T10:01:43Z,4276765633,3,,4276765637,56,Back,4276765639,140,19.1,4276765643,212,11.9,4276765645,213,0.7,4276765641,141,79.7,,,,,,,c7phsuwshglgu1nud007agqnd,Thaís Ferreira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548558253,11,49,1,1,8,9ouh98eyf6u69lbxc13mllm7f,1,21.9,85.3,2023-05-14T10:01:43.173Z,2023-05-14T10:01:43Z,,,,,,,,,,,,,,,,,,,,,,,,,aoy956n72pya0cc6bqj5x736x,María José Pérez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548558271,12,1,1,1,9,9ouh98eyf6u69lbxc13mllm7f,1,23.5,85.7,2023-05-14T10:01:44.484Z,2023-05-14T10:01:47Z,4276765767,141,69.4,4276765769,212,11.2,4276765765,140,25.0,4276765763,56,Back,4276765771,213,4.9,,,,,,,,,,aoy956n72pya0cc6bqj5x736x,María José Pérez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548558293,13,1,1,1,12,9ouh98eyf6u69lbxc13mllm7f,1,26.5,65.4,2023-05-14T10:01:47.284Z,2023-05-14T10:01:54Z,4276765913,140,34.6,4276765915,141,28.5,4276765919,213,5.0,4276765917,212,26.5,4276765911,56,Back,,,,,,,,,,3rob14yal0zrzxj2tdpp4sewa,Paola Hernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548558295,14,3,1,1,17,9ouh98eyf6u69lbxc13mllm7f,0,55.1,19,2023-05-14T10:01:52.422Z,2023-05-14T10:01:57Z,4276766041,233,17,4276765935,56,Right,4276765937,286,,,,,,,,,,,,,,,,,eno0e1nmkn4ts5yy103k7inzd,A. N'Guessan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548558313,17,7,1,1,17,bxlqcsb8ylen7lng9qy50eoq5,1,44.9,81,2023-05-14T10:01:52.423Z,2023-05-14T10:01:57Z,4276766019,56,Back,4276766021,285,,4276766033,233,14,,,,,,,,,,,,,,,,4nbtzqsvw5ecwsh0k19rzoiga,Almudena Rivero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548558633,29,61,1,1,18,bxlqcsb8ylen7lng9qy50eoq5,1,51.5,80.6,2023-05-14T10:01:52.759Z,2023-05-14T10:03:11Z,4276767747,56,Left,,,,,,,,,,,,,,,,,,,,,,791g6utcjg9779zlvf7gyavze,Ana Franco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548558309,15,43,1,1,22,9ouh98eyf6u69lbxc13mllm7f,1,0,0,2023-05-14T10:01:56.819Z,2023-05-14T10:01:59Z,4276766199,144,61,4276766013,56,Right,,,,,,,,,,,,,,,,,,,eno0e1nmkn4ts5yy103k7inzd,A. N'Guessan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548558315,18,49,1,1,22,bxlqcsb8ylen7lng9qy50eoq5,1,35.6,87.4,2023-05-14T10:01:56.919Z,2023-05-14T10:01:57Z,,,,,,,,,,,,,,,,,,,,,,,,,4nbtzqsvw5ecwsh0k19rzoiga,Almudena Rivero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548558321,19,1,1,1,22,bxlqcsb8ylen7lng9qy50eoq5,1,35.6,87.4,2023-05-14T10:01:57.255Z,2023-05-14T10:01:58Z,4276766097,141,62.6,4276766099,212,19.9,4276766101,213,4.2,4276766093,56,Back,4276766095,140,25.6,,,,,,,,,,4nbtzqsvw5ecwsh0k19rzoiga,Almudena Rivero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548558349,20,1,1,1,24,bxlqcsb8ylen7lng9qy50eoq5,0,29.7,67.9,2023-05-14T10:01:59.367Z,2023-05-14T10:02:00Z,4276766277,213,0.5,4276766279,1,,4276766275,212,47.5,4276766273,141,100.0,4276766267,155,,4276766269,56,Left,4276766271,140,69.6,,,,f24lwuatps6dy3yzdifyir6qd,Diana Gomes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548558389,16,5,1,1,26,9ouh98eyf6u69lbxc13mllm7f,1,32.4,-1.4,2023-05-14T10:02:00.837Z,2023-05-14T10:46:07Z,4276766517,233,21,4276766509,347,,4276766507,56,Back,,,,,,,,,,,,,,,,eno0e1nmkn4ts5yy103k7inzd,A. N'Guessan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548558351,21,5,1,1,26,bxlqcsb8ylen7lng9qy50eoq5,0,67.6,101.4,2023-05-14T10:02:00.837Z,2023-05-14T10:02:10Z,4276766283,347,,4276766281,56,Left,4276766539,233,16,,,,,,,,,,,,,,,,f24lwuatps6dy3yzdifyir6qd,Diana Gomes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548558401,17,1,1,1,35,9ouh98eyf6u69lbxc13mllm7f,0,41.1,0,2023-05-14T10:02:10.245Z,2023-05-14T10:02:12Z,4276766591,141,7.6,4276766587,56,Right,4276766589,140,57.5,4276766585,107,,4276766593,212,18.3,4276766595,213,0.3,,,,,,,9le3udqhtfsbnlr6py67cj71m,Andrea Marrero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548558421,22,1,1,1,38,bxlqcsb8ylen7lng9qy50eoq5,1,50.3,73.6,2023-05-14T10:02:13.063Z,2023-05-14T10:02:15Z,4276766753,212,16.0,4276766755,213,6.1,4276766751,141,68.7,4276766747,56,Center,4276766749,140,65.2,4276766745,3,,,,,,,,4nbtzqsvw5ecwsh0k19rzoiga,Almudena Rivero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548558423,23,49,1,1,40,bxlqcsb8ylen7lng9qy50eoq5,1,65.4,70.9,2023-05-14T10:02:15.432Z,2023-05-14T10:02:15Z,,,,,,,,,,,,,,,,,,,,,,,,,791g6utcjg9779zlvf7gyavze,Ana Franco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548558427,24,1,1,1,41,bxlqcsb8ylen7lng9qy50eoq5,0,65.4,70.9,2023-05-14T10:02:16.441Z,2023-05-14T10:02:18Z,4276766791,195,,4276766781,140,86.0,4276766779,56,Center,4276766777,155,,4276766785,212,21.7,4276766783,141,72.4,4276766787,213,0.0,,,,791g6utcjg9779zlvf7gyavze,Ana Franco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548558449,18,1,1,1,44,9ouh98eyf6u69lbxc13mllm7f,0,24.7,10.7,2023-05-14T10:02:18.854Z,2023-05-14T10:02:21Z,4276766911,56,Back,4276766909,157,,4276766919,213,0.8,4276766917,212,34.6,4276766913,140,46.6,4276766915,141,48.8,4276766921,1,,,,,c7phsuwshglgu1nud007agqnd,Thaís Ferreira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548558467,25,1,1,1,46,bxlqcsb8ylen7lng9qy50eoq5,0,57.1,47.2,2023-05-14T10:02:21.150Z,2023-05-14T10:50:38Z,4276766977,212,10.9,4276766979,213,3.1,4276766973,140,46.7,4276766975,141,48.0,4276766967,3,,4276766971,56,Back,,,,,,,5hk1m1corx8iy26z88eo65fpx,Silvia Meseguer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548558489,19,49,1,1,51,9ouh98eyf6u69lbxc13mllm7f,1,44.2,47,2023-05-14T10:02:25.894Z,2023-05-14T10:02:26Z,,,,,,,,,,,,,,,,,,,,,,,,,3rob14yal0zrzxj2tdpp4sewa,Paola Hernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548558499,20,1,1,1,52,9ouh98eyf6u69lbxc13mllm7f,1,44.2,47,2023-05-14T10:02:26.966Z,2023-05-14T10:02:28Z,4276767099,213,2.0,4276767097,212,11.4,4276767089,3,,4276767093,140,39.8,4276767095,141,62.4,4276767091,56,Back,,,,,,,3rob14yal0zrzxj2tdpp4sewa,Paola Hernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548558511,21,1,1,1,53,9ouh98eyf6u69lbxc13mllm7f,1,40.1,62.6,2023-05-14T10:02:28.517Z,2023-05-14T10:02:30Z,4276767137,56,Back,4276767143,212,18.6,4276767139,140,39.6,4276767145,213,1.6,4276767141,141,90.0,,,,,,,,,,1au0af90j09ol6827vodhg1k9,C. Falknor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548558539,22,1,1,1,56,9ouh98eyf6u69lbxc13mllm7f,1,39.9,91.5,2023-05-14T10:02:30.741Z,2023-05-14T10:02:34Z,4276767243,56,Back,4276767245,140,27.4,4276767249,141,82.7,4276767253,212,14.4,4276767257,213,3.6,,,,,,,,,,982xo55a6ehu6960fxwr3bfje,Claudia Blanco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548558557,23,1,1,1,59,9ouh98eyf6u69lbxc13mllm7f,0,31.4,84.1,2023-05-14T10:02:33.957Z,2023-05-14T10:50:44Z,4276767343,141,91.8,4276767339,56,Left,4276767345,212,29.7,4276767347,213,0.2,4276767341,140,59.2,,,,,,,,,,42t82kh0hqfa7h92x1ujdz97u,Patri Gavira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548558579,26,8,1,2,3,bxlqcsb8ylen7lng9qy50eoq5,1,34.6,15.6,2023-05-14T10:02:38.472Z,2023-05-14T10:50:50Z,4276767461,56,Back,,,,,,,,,,,,,,,,,,,,,,9x6jbuibbl7ysh0oovghyw4id,Débora García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548558583,24,1,1,2,4,9ouh98eyf6u69lbxc13mllm7f,1,58.1,93.2,2023-05-14T10:02:39.350Z,2023-05-14T10:50:48Z,4276767471,56,Center,4276767469,155,,4276767473,140,73.3,4276767475,141,76.7,4276767479,213,5.7,4276767477,212,19.5,,,,,,,80bmdjixjy34wx3e5fb8re961,Natalia Ramos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548558585,25,61,1,2,6,9ouh98eyf6u69lbxc13mllm7f,0,73,77,2023-05-14T10:02:40.918Z,2023-05-14T10:02:41Z,4276767491,56,Center,,,,,,,,,,,,,,,,,,,,,,buqygjztmnvmul49w3grzuo5x,J. Blom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548558595,27,1,1,2,7,bxlqcsb8ylen7lng9qy50eoq5,0,29.1,32.4,2023-05-14T10:02:41.751Z,2023-05-14T10:02:43Z,4276767545,1,,4276767539,212,30.2,4276767537,141,0.0,4276767535,140,47.3,4276767533,56,Back,4276767531,157,,4276767541,213,5.4,,,,efrr99onfcuvb2gylkvvrnl9m,Eva Llamas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548558621,26,5,1,2,8,9ouh98eyf6u69lbxc13mllm7f,1,56.2,102,2023-05-14T10:02:42.631Z,2023-05-14T10:02:48Z,4276767693,233,28,4276767685,56,Left,4276767687,347,,,,,,,,,,,,,,,,,buqygjztmnvmul49w3grzuo5x,J. Blom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548558597,28,5,1,2,8,bxlqcsb8ylen7lng9qy50eoq5,0,43.8,-2,2023-05-14T10:02:42.631Z,2023-05-14T10:46:07Z,4276767703,233,26,4276767555,56,Back,4276767557,347,,,,,,,,,,,,,,,,,efrr99onfcuvb2gylkvvrnl9m,Eva Llamas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548558631,27,1,1,2,13,9ouh98eyf6u69lbxc13mllm7f,0,60.9,100,2023-05-14T10:02:48.438Z,2023-05-14T10:02:50Z,4276767725,56,Left,4276767731,212,7.1,4276767723,107,,4276767733,213,5.5,4276767729,141,94.8,4276767727,140,65.8,,,,,,,982xo55a6ehu6960fxwr3bfje,Claudia Blanco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548558651,30,49,1,2,17,bxlqcsb8ylen7lng9qy50eoq5,1,31,23,2023-05-14T10:02:52.534Z,2023-05-14T10:02:52Z,,,,,,,,,,,,,,,,,,,,,,,,,5hk1m1corx8iy26z88eo65fpx,Silvia Meseguer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548558661,31,1,1,2,18,bxlqcsb8ylen7lng9qy50eoq5,1,31,23,2023-05-14T10:02:52.823Z,2023-05-14T10:02:54Z,4276767875,213,5.1,4276767873,212,13.1,4276767863,56,Back,4276767865,140,35.3,4276767869,141,4.9,,,,,,,,,,5hk1m1corx8iy26z88eo65fpx,Silvia Meseguer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
