id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,keyPass,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/14/value,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId
2526281121,8,1,1,0,29,27o8mdqno6jslcjb709sxjwyy,1,36.1,78.2,2023-04-01T06:05:02.314Z,2023-04-01T06:05:07Z,4151245765,140,16.0,4151245763,56,Back,4151245767,141,51.2,4151245771,213,3.9,4151245769,212,28.0,,,,,,,,,,7zri7nh5xi24s16qsyjb7q6fo,K. Sakamoto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526281133,9,1,1,0,34,27o8mdqno6jslcjb709sxjwyy,1,16.7,49.6,2023-04-01T06:05:07.178Z,2023-04-01T06:05:10Z,4151245815,213,5.1,4151245809,140,21.6,4151245813,212,12.6,4151245807,56,Back,4151245811,141,32.7,,,,,,,,,,9r2zywyi1254rds8d2h4ne0ru,Park Il-Gyu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526281149,10,1,1,0,37,27o8mdqno6jslcjb709sxjwyy,1,26.6,22.2,2023-04-01T06:05:10.121Z,2023-04-01T06:05:13Z,4151245875,213,4.8,4151245873,212,11.0,4151245867,56,Back,4151245871,141,6.1,4151245869,140,27.7,,,,,,,,,,b2ud6d4vrv31bb5l00jzcogoa,K. Yamazaki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526281155,11,50,1,0,40,27o8mdqno6jslcjb709sxjwyy,1,30,11.6,2023-04-01T06:05:12.943Z,2023-04-01T06:07:20Z,4151249333,285,,4151245891,56,Back,4151249941,233,36,,,,,,,,,,,,,,,,6ety665au3tex2kv0cslxxgd0,Y. Narahara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526281959,36,7,1,0,40,e90fnsgtnamze3yssxpg392eb,1,70,88.4,2023-04-01T06:05:12.944Z,2023-04-01T06:07:22Z,4151249921,233,11,4151249915,56,Left,4151249917,286,,,,,,,,,,,,,,,,,3o1ca5xdl2d20r1cwx3r548gl,Adaílton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526281157,6,49,1,0,41,e90fnsgtnamze3yssxpg392eb,1,77.4,86.5,2023-04-01T06:05:13.990Z,2023-04-01T06:05:14Z,,,,,,,,,,,,,,,,,,,,,,,,,cm1x3wpag38ievovx1azsp9lh,Diego Oliveira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526281163,7,1,1,0,41,e90fnsgtnamze3yssxpg392eb,1,77.4,86.5,2023-04-01T06:05:14.359Z,2023-04-01T06:05:16Z,4151245933,212,17.9,4151245935,213,0.2,4151245927,56,Left,4151245929,140,94.2,4151245931,141,91.1,,,,,,,,,,cm1x3wpag38ievovx1azsp9lh,Diego Oliveira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526281169,8,1,1,0,43,e90fnsgtnamze3yssxpg392eb,0,96.2,90.2,2023-04-01T06:05:16.377Z,2023-04-01T06:05:18Z,4151245969,212,23.6,4151245967,141,56.4,4151245971,213,4.5,4151245963,56,Center,4151245965,140,90.9,4151245959,2,,,,,,,,3o1ca5xdl2d20r1cwx3r548gl,Adaílton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526281187,12,12,1,0,46,27o8mdqno6jslcjb709sxjwyy,1,5,34.2,2023-04-01T06:05:18.857Z,2023-04-01T06:07:49Z,4151246059,56,Back,4151251137,213,1.0,4151251131,140,21.8,4151251135,212,34.2,4151251133,141,77.3,,,,,,,,,,60wqpvcqw404cqqw11nejmvo5,A. Fukuta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526281197,13,49,1,0,48,27o8mdqno6jslcjb709sxjwyy,1,22,80.6,2023-04-01T06:05:21.081Z,2023-04-01T06:05:21Z,,,,,,,,,,,,,,,,,,,,,,,,,6ll3swg4tj5f8mw4k996adz2t,Y. Horigome,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526281297,14,1,1,0,50,27o8mdqno6jslcjb709sxjwyy,0,30.8,88.3,2023-04-01T06:05:23.242Z,2023-04-01T06:05:35Z,4151246491,213,0.4,4151246481,155,,4151246487,141,100.0,4151246485,140,53.4,4151246489,212,25.5,4151246483,56,Left,,,,,,,6ll3swg4tj5f8mw4k996adz2t,Y. Horigome,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526281267,10,5,1,0,51,e90fnsgtnamze3yssxpg392eb,1,45.5,-2,2023-04-01T06:05:23.797Z,2023-04-01T06:05:44Z,4151246517,233,15,4151246353,56,Back,4151246355,347,,,,,,,,,,,,,,,,,8k94yjnb64nf994hbmpaiieol,K. Koizumi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526281301,15,5,1,0,51,27o8mdqno6jslcjb709sxjwyy,0,54.5,102,2023-04-01T06:05:23.797Z,2023-04-01T06:05:40Z,4151246529,233,10,4151246497,56,Left,4151246499,347,,,,,,,,,,,,,,,,,6ll3swg4tj5f8mw4k996adz2t,Y. Horigome,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526281255,9,43,1,0,58,e90fnsgtnamze3yssxpg392eb,1,0,0,2023-04-01T06:05:31.652Z,2023-04-01T06:05:54Z,4151247011,144,61,4151246313,56,Right,,,,,,,,,,,,,,,,,,,8k94yjnb64nf994hbmpaiieol,K. Koizumi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526281327,11,1,1,1,5,e90fnsgtnamze3yssxpg392eb,1,36.7,0,2023-04-01T06:05:38.119Z,2023-04-01T06:05:41Z,4151246589,107,,4151246597,212,23.6,4151246591,56,Back,4151246599,213,2.3,4151246595,141,24.7,4151246593,140,22.4,4151246601,1,,,,,1vodims2kc52x1ew6acbj0wr9,Y. Nagatomo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526281339,12,1,1,1,8,e90fnsgtnamze3yssxpg392eb,1,22.8,29.8,2023-04-01T06:05:40.983Z,2023-04-01T06:05:43Z,4151246661,213,2.4,4151246657,141,48.7,4151246655,140,8.7,4151246659,212,19.6,4151246653,56,Back,,,,,,,,,,406wrekzsvvqqo9jgv2lk1d5,Y. Kimoto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526281357,13,1,1,1,10,e90fnsgtnamze3yssxpg392eb,1,9.8,51,2023-04-01T06:05:43.544Z,2023-04-01T06:05:45Z,4151246745,140,9.8,4151246743,56,Back,4151246751,213,1.6,4151246747,141,88.6,4151246749,212,25.6,,,,,,,,,,eu0wama1jzd9er063es4p3b9x,J. Słowik,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526281361,14,1,1,1,13,e90fnsgtnamze3yssxpg392eb,1,10.7,89.3,2023-04-01T06:05:45.783Z,2023-04-01T06:05:46Z,4151246765,56,Back,4151246773,213,0.7,4151246771,212,8.3,4151246767,140,16.8,4151246769,141,97.1,,,,,,,,,,cxmuf2ztbfbfw5p2fmr7uzbvt,Henrique Trevisan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526281383,15,1,1,1,14,e90fnsgtnamze3yssxpg392eb,1,16.8,97.1,2023-04-01T06:05:46.775Z,2023-04-01T06:05:49Z,4151246853,212,10.9,4151246855,213,3.6,4151246845,56,Back,4151246851,141,90.0,4151246847,140,7.5,,,,,,,,,,5rqe1mdhd56mpjkas654hby3u,S. Tokumoto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526281397,16,1,1,1,16,e90fnsgtnamze3yssxpg392eb,0,5.8,93.8,2023-04-01T06:05:48.999Z,2023-04-01T06:05:51Z,4151246895,56,Back,4151246903,213,0.1,4151246893,155,,4151246901,212,28.3,4151246897,140,32.7,4151246899,141,96.2,,,,,,,cxmuf2ztbfbfw5p2fmr7uzbvt,Henrique Trevisan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526281403,16,8,1,1,18,27o8mdqno6jslcjb709sxjwyy,1,64.4,6.2,2023-04-01T06:05:51.690Z,2023-04-01T06:05:51Z,4151246915,56,Right,,,,,,,,,,,,,,,,,,,,,,egr1qg67z829bjgvwi8508yy,S. Kawahara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526281411,17,5,1,1,19,e90fnsgtnamze3yssxpg392eb,1,35.5,101.8,2023-04-01T06:05:51.911Z,2023-04-01T06:05:52Z,4151246927,347,,4151246925,56,Back,4151246959,233,17,,,,,,,,,,,,,,,,cxmuf2ztbfbfw5p2fmr7uzbvt,Henrique Trevisan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526281415,17,5,1,1,19,27o8mdqno6jslcjb709sxjwyy,0,64.5,-1.8,2023-04-01T06:05:51.911Z,2023-04-01T06:10:22Z,4151246935,56,Right,4151246939,347,,4151246967,233,17,,,,,,,,,,,,,,,,egr1qg67z829bjgvwi8508yy,S. Kawahara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526281459,18,1,1,1,24,e90fnsgtnamze3yssxpg392eb,1,34.8,100,2023-04-01T06:05:57.305Z,2023-04-01T06:05:58Z,4151247115,107,,4151247123,212,7.1,4151247125,213,4.4,4151247117,56,Back,4151247119,140,32.8,4151247121,141,91.7,,,,,,,5rqe1mdhd56mpjkas654hby3u,S. Tokumoto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526281463,19,1,1,1,25,e90fnsgtnamze3yssxpg392eb,1,32.8,91.7,2023-04-01T06:05:58.743Z,2023-04-01T06:05:59Z,4151247149,212,4.4,4151247151,213,1.7,4151247147,141,98.1,4151247143,56,Back,4151247145,140,32.4,,,,,,,,,,3o1ca5xdl2d20r1cwx3r548gl,Adaílton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526281475,20,1,1,1,26,e90fnsgtnamze3yssxpg392eb,1,32.4,98.1,2023-04-01T06:05:59.735Z,2023-04-01T06:06:01Z,4151247199,213,3.7,4151247191,56,Back,4151247197,212,13.2,4151247193,140,21.8,4151247195,141,87.8,,,,,,,,,,5rqe1mdhd56mpjkas654hby3u,S. Tokumoto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526281491,21,1,1,1,28,e90fnsgtnamze3yssxpg392eb,1,23.2,87.8,2023-04-01T06:06:01.511Z,2023-04-01T06:06:03Z,4151247267,56,Back,4151247271,141,82.0,4151247269,140,30.1,4151247275,213,5.8,4151247273,212,8.2,,,,,,,,,,cxmuf2ztbfbfw5p2fmr7uzbvt,Henrique Trevisan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526281499,22,1,1,1,30,e90fnsgtnamze3yssxpg392eb,1,29.8,85.7,2023-04-01T06:06:03.687Z,2023-04-01T06:06:05Z,4151247313,141,96.3,4151247315,212,11.0,4151247317,213,2.4,4151247311,140,21.9,4151247309,56,Back,,,,,,,,,,2otou563dkse1ojis549sw1rd,K. Tsukagawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526281523,23,1,1,1,32,e90fnsgtnamze3yssxpg392eb,1,21.9,96.3,2023-04-01T06:06:05.127Z,2023-04-01T06:06:07Z,4151247431,212,10.5,4151247425,56,Back,4151247433,213,3.5,4151247429,141,91.1,4151247427,140,12.5,,,,,,,,,,5rqe1mdhd56mpjkas654hby3u,S. Tokumoto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526281535,24,1,1,1,34,e90fnsgtnamze3yssxpg392eb,1,12.5,91.1,2023-04-01T06:06:07.719Z,2023-04-01T06:06:09Z,4151247479,141,94.8,4151247469,155,,4151247471,56,Back,4151247483,213,0.1,4151247475,140,34.4,4151247481,212,23.1,,,,,,,cxmuf2ztbfbfw5p2fmr7uzbvt,Henrique Trevisan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526281553,25,1,1,1,36,e90fnsgtnamze3yssxpg392eb,1,34.4,95.3,2023-04-01T06:06:09.495Z,2023-04-01T06:06:11Z,4151247553,141,75.1,4151247555,212,13.9,4151247549,56,Back,4151247547,155,,4151247557,213,4.6,4151247551,140,32.7,,,,,,,3o1ca5xdl2d20r1cwx3r548gl,Adaílton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526281573,26,1,1,1,38,e90fnsgtnamze3yssxpg392eb,1,33.8,75,2023-04-01T06:06:11.079Z,2023-04-01T06:06:13Z,4151247659,212,14.8,4151247653,56,Back,4151247655,140,46.2,4151247657,141,64.6,4151247661,213,5.8,,,,,,,,,,2otou563dkse1ojis549sw1rd,K. Tsukagawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526281579,27,61,1,1,40,e90fnsgtnamze3yssxpg392eb,0,44.6,68.8,2023-04-01T06:06:13.654Z,2023-04-01T06:06:14Z,4151247681,56,Back,,,,,,,,,,,,,,,,,,,,,,cm1x3wpag38ievovx1azsp9lh,Diego Oliveira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526281581,18,49,1,1,41,27o8mdqno6jslcjb709sxjwyy,1,63.4,25.5,2023-04-01T06:06:14.458Z,2023-04-01T06:06:14Z,,,,,,,,,,,,,,,,,,,,,,,,,60wqpvcqw404cqqw11nejmvo5,A. Fukuta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526281593,19,1,1,1,41,27o8mdqno6jslcjb709sxjwyy,1,63.4,25.5,2023-04-01T06:06:14.588Z,2023-04-01T06:06:16Z,4151247723,140,67.6,4151247729,213,0.9,4151247727,212,7.2,4151247721,56,Center,4151247725,141,33.9,,,,,,,,,,60wqpvcqw404cqqw11nejmvo5,A. Fukuta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526281607,20,1,1,1,43,27o8mdqno6jslcjb709sxjwyy,1,67.8,37.3,2023-04-01T06:06:16.058Z,2023-04-01T06:06:17Z,4151247787,212,5.1,4151247781,56,Center,4151247785,141,44.8,4151247783,140,67.3,4151247789,213,1.7,,,,,,,,,,cpr3syuxxldolgb1a5exxvug9,Y. Naganuma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526281617,21,1,1,1,44,27o8mdqno6jslcjb709sxjwyy,0,65,47,2023-04-01T06:06:17.370Z,2023-04-01T06:06:18Z,4151247819,56,Center,4151247823,141,68.4,4151247821,140,66.7,4151247827,213,1.4,4151247825,212,14.7,,,,,,,,,,6ll3swg4tj5f8mw4k996adz2t,Y. Horigome,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526281629,28,8,1,1,47,e90fnsgtnamze3yssxpg392eb,1,38.7,40.4,2023-04-01T06:06:20.711Z,2023-04-01T06:06:20Z,4151247869,56,Back,,,,,,,,,,,,,,,,,,,,,,1zckxb4ugqeuc50tggo5cohyh,T. Nakagawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526281647,29,49,1,1,49,e90fnsgtnamze3yssxpg392eb,1,37.3,47.9,2023-04-01T06:06:22.038Z,2023-04-01T06:10:59Z,,,,,,,,,,,,,,,,,,,,,,,,,1zckxb4ugqeuc50tggo5cohyh,T. Nakagawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526281651,30,3,1,1,49,e90fnsgtnamze3yssxpg392eb,0,35.1,49.2,2023-04-01T06:06:22.199Z,2023-04-01T06:11:01Z,4151247947,286,,4151247945,56,Back,4151257225,233,22,,,,,,,,,,,,,,,,1zckxb4ugqeuc50tggo5cohyh,T. Nakagawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526281659,22,7,1,1,49,27o8mdqno6jslcjb709sxjwyy,1,64.9,50.8,2023-04-01T06:06:22.200Z,2023-04-01T06:11:18Z,4151248001,285,,4151247997,233,30,4151247977,56,Center,,,,,,,,,,,,,,,,6ll3swg4tj5f8mw4k996adz2t,Y. Horigome,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526281663,23,49,1,1,50,27o8mdqno6jslcjb709sxjwyy,1,66.6,49.3,2023-04-01T06:06:23.450Z,2023-04-01T06:11:20Z,,,,,,,,,,,,,,,,,,,,,,,,,cpr3syuxxldolgb1a5exxvug9,Y. Naganuma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526281673,24,1,1,1,50,27o8mdqno6jslcjb709sxjwyy,1,66.6,49.3,2023-04-01T06:06:23.577Z,2023-04-01T06:06:25Z,4151248033,213,5.6,4151248029,141,41.2,4151248027,140,73.2,4151248031,212,8.9,4151248025,56,Center,,,,,,,,,,cpr3syuxxldolgb1a5exxvug9,Y. Naganuma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526281681,25,1,1,1,52,27o8mdqno6jslcjb709sxjwyy,1,74.8,33.1,2023-04-01T06:06:25.642Z,2023-04-01T06:06:27Z,4151248105,213,5.3,4151248099,140,81.7,4151248097,56,Right,4151248103,212,14.1,4151248101,141,15.3,,,,,,,,,,b68uhpy97bj96uyshxaqdsr9,Y. Ono,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526281687,26,1,1,1,54,27o8mdqno6jslcjb709sxjwyy,1,83.5,15,2023-04-01T06:06:27.481Z,2023-04-01T06:06:30Z,4151248153,141,23.4,4151248149,56,Center,4151248155,212,8.7,4151248157,213,2.4,4151248151,140,77.3,,,,,,,,,,6ety665au3tex2kv0cslxxgd0,Y. Narahara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526281697,27,1,1,1,57,27o8mdqno6jslcjb709sxjwyy,1,77.3,24,2023-04-01T06:06:30.170Z,2023-04-01T06:06:31Z,4151248183,56,Right,4151248189,212,11.0,4151248185,140,85.9,4151248187,141,14.7,4151248191,213,5.7,,,,,,,,,,6ll3swg4tj5f8mw4k996adz2t,Y. Horigome,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526281705,28,1,1,1,58,27o8mdqno6jslcjb709sxjwyy,1,86.1,14.7,2023-04-01T06:06:31.081Z,2023-04-01T06:06:32Z,4151248223,56,Center,4151248229,212,10.5,4151248225,140,77.6,4151248227,141,22.7,4151248231,213,2.6,,,,,,,,,,6ety665au3tex2kv0cslxxgd0,Y. Narahara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
