id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,keyPass,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/10/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/13/value,qualifier/14/value,assist,qualifier/15/value,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId
2551412331,144,5,1,15,1,89wr6p2dkh7wjxtbwhtsruu02,1,25,101.4,2023-05-20T06:18:30.591Z,2023-05-20T07:00:27Z,4291962843,233,146,4291962841,347,,4291962839,56,Back,,,,,,,,,,,,,,,,80qq4sxv5janjrt2in0qmgd79,S. Sasaki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551412329,146,5,1,15,1,18c8ibslzapz40lfb8y5vygcs,0,75,-1.4,2023-05-20T06:18:30.591Z,2023-05-20T06:18:32Z,4291962847,233,144,4291962833,56,Right,4291962835,347,,,,,,,,,,,,,,,,,an0ry25y0g1r231rva3xbgs15,R. Izumi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551412369,145,1,1,15,10,89wr6p2dkh7wjxtbwhtsruu02,0,27.4,100,2023-05-20T06:18:39.610Z,2023-05-20T06:18:42Z,4291963069,140,37.7,4291963067,56,Back,4291963073,212,12.0,4291963075,213,5.8,4291963065,107,,4291963071,141,94.4,,,,,,,d3aj0s7ozmpdbdtub8s5qo962,S. Higashi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551412395,147,44,1,15,12,18c8ibslzapz40lfb8y5vygcs,1,58.9,6,2023-05-20T06:18:41.016Z,2023-05-20T06:24:48Z,4291963193,286,,4291963191,56,Right,4291970801,233,146,,,,,,,,,,,,,,,,ecdovu3igm2rwrf6mwannhwmi,H. Fujii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551412373,146,44,1,15,12,89wr6p2dkh7wjxtbwhtsruu02,0,41.1,94,2023-05-20T06:18:41.017Z,2023-05-20T06:24:49Z,4291970817,233,147,4291963083,56,Back,4291963085,285,,,,,,,,,,,,,,,,,2su3ef2yrvsyy64fx6oyyc9g5,Douglas Vieira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551412403,148,1,1,15,13,18c8ibslzapz40lfb8y5vygcs,1,59.5,4.8,2023-05-20T06:18:42.001Z,2023-05-20T06:25:05Z,4291963227,141,4.0,4291963231,213,3.2,4291963225,140,52.0,4291963223,56,Right,4291963221,3,,4291963229,212,7.9,,,,,,,ecdovu3igm2rwrf6mwannhwmi,H. Fujii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551414119,193,1,1,15,14,18c8ibslzapz40lfb8y5vygcs,0,53,5.6,2023-05-20T06:18:43.926Z,2023-05-20T06:25:21Z,4291971797,212,6.2,4291971801,1,,4291971799,213,5.6,4291971795,141,0.0,4291971793,140,57.4,4291971791,56,Right,4291971789,157,,,,,dnwwsdy1tfz0o7t0odssfstsl,S. Nakatani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551412417,147,5,1,15,19,89wr6p2dkh7wjxtbwhtsruu02,1,38.4,101.2,2023-05-20T06:18:48.972Z,2023-05-20T07:00:27Z,4291963283,347,,4291963285,233,149,4291963281,56,Back,,,,,,,,,,,,,,,,2su3ef2yrvsyy64fx6oyyc9g5,Douglas Vieira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551412407,149,5,1,15,19,18c8ibslzapz40lfb8y5vygcs,0,61.6,-1.2,2023-05-20T06:18:48.972Z,2023-05-20T06:18:52Z,4291963239,347,,4291963295,233,147,4291963237,56,Right,,,,,,,,,,,,,,,,ecdovu3igm2rwrf6mwannhwmi,H. Fujii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551412457,148,1,1,15,26,89wr6p2dkh7wjxtbwhtsruu02,1,46.4,100,2023-05-20T06:18:55.729Z,2023-05-20T06:18:59Z,4291963471,140,63.7,4291963475,212,20.5,4291963473,141,88.0,4291963467,107,,4291963469,56,Left,4291963477,213,5.8,,,,,,,d3aj0s7ozmpdbdtub8s5qo962,S. Higashi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551412459,149,1,1,15,29,89wr6p2dkh7wjxtbwhtsruu02,0,66.1,85.9,2023-05-20T06:18:58.762Z,2023-05-20T06:18:59Z,4291963491,56,Center,4291963495,141,68.4,4291963493,140,72.3,4291963499,213,5.2,4291963497,212,13.6,,,,,,,,,,2su3ef2yrvsyy64fx6oyyc9g5,Douglas Vieira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551412461,150,49,1,15,31,18c8ibslzapz40lfb8y5vygcs,1,31.5,28,2023-05-20T06:18:59.993Z,2023-05-20T06:19:00Z,,,,,,,,,,,,,,,,,,,,,,,,,dnwwsdy1tfz0o7t0odssfstsl,S. Nakatani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551412473,151,1,1,15,31,18c8ibslzapz40lfb8y5vygcs,0,31.5,28,2023-05-20T06:19:00.218Z,2023-05-20T06:19:05Z,4291963567,141,11.7,4291963563,56,Right,4291963565,140,86.4,4291963561,155,,4291963569,212,58.7,4291963571,213,6.1,4291963573,1,,,,,dnwwsdy1tfz0o7t0odssfstsl,S. Nakatani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551412477,150,49,1,15,37,89wr6p2dkh7wjxtbwhtsruu02,1,12.7,90.6,2023-05-20T06:19:06.065Z,2023-05-20T06:19:06Z,,,,,,,,,,,,,,,,,,,,,,,,,80qq4sxv5janjrt2in0qmgd79,S. Sasaki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551412483,151,1,1,15,37,89wr6p2dkh7wjxtbwhtsruu02,0,12.7,90.6,2023-05-20T06:19:06.634Z,2023-05-20T06:19:08Z,4291963617,212,21.7,4291963613,140,32.2,4291963615,141,100.0,4291963611,56,Back,4291963609,157,,4291963619,213,0.3,4291963621,1,,,,,80qq4sxv5janjrt2in0qmgd79,S. Sasaki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551412487,152,5,1,15,39,89wr6p2dkh7wjxtbwhtsruu02,0,35.8,101.6,2023-05-20T06:19:08.188Z,2023-05-20T06:19:13Z,4291963721,233,152,4291963631,56,Back,4291963633,347,,,,,,,,,,,,,,,,,80qq4sxv5janjrt2in0qmgd79,S. Sasaki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551412501,152,5,1,15,39,18c8ibslzapz40lfb8y5vygcs,1,64.2,-1.6,2023-05-20T06:19:08.188Z,2023-05-20T07:00:28Z,4291963715,233,152,4291963711,347,,4291963709,56,Right,,,,,,,,,,,,,,,,dnwwsdy1tfz0o7t0odssfstsl,S. Nakatani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551412511,153,1,1,15,45,18c8ibslzapz40lfb8y5vygcs,1,60.7,0,2023-05-20T06:19:14.266Z,2023-05-20T06:19:16Z,4291963781,213,0.9,4291963777,141,8.9,4291963785,189,,4291963771,107,,4291963773,56,Right,4291963775,140,66.4,4291963779,212,9.5,,,,an0ry25y0g1r231rva3xbgs15,R. Izumi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551412533,154,1,1,15,47,18c8ibslzapz40lfb8y5vygcs,1,58.5,10.6,2023-05-20T06:19:16.713Z,2023-05-20T06:19:21Z,4291963873,56,Back,4291963875,140,46.4,4291963881,213,1.9,4291963877,141,62.4,4291963883,1,,4291963879,212,37.4,,,,,,,1enckn6zmewa3nupsm95mgkb9,Mateus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551412563,155,1,1,15,52,18c8ibslzapz40lfb8y5vygcs,1,46.4,62.4,2023-05-20T06:19:21.042Z,2023-05-20T06:19:27Z,4291964001,141,93.6,4291963997,56,Left,4291963999,140,58.9,4291964003,212,24.9,4291964005,213,1.0,,,,,,,,,,96c2ojt4sgo4gfxs7vt1qfxed,Y. Maruyama,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551412565,153,45,1,15,58,89wr6p2dkh7wjxtbwhtsruu02,0,34.6,7.1,2023-05-20T06:19:27.257Z,2023-05-20T06:19:30Z,4291964011,285,,4291964099,233,156,4291964009,56,Back,,,,,,,,,,,,,,,,3rgupzc2gcdg8nyzd78xe98no,S. Koshimichi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551412579,156,3,1,15,58,18c8ibslzapz40lfb8y5vygcs,1,65.4,92.9,2023-05-20T06:19:27.257Z,2023-05-20T06:19:29Z,4291964091,233,153,4291964085,286,,4291964083,56,Left,,,,,,,,,,,,,,,,8u07m36pydqgg68citu7pilii,R. Morishita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551412585,157,3,1,16,0,18c8ibslzapz40lfb8y5vygcs,0,80.6,85.8,2023-05-20T06:19:29.281Z,2023-05-20T06:19:31Z,4291964111,286,,4291964109,56,Left,4291964151,233,154,,,,,,,,,,,,,,,,8u07m36pydqgg68citu7pilii,R. Morishita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551412583,154,7,1,16,0,89wr6p2dkh7wjxtbwhtsruu02,1,19.4,14.2,2023-05-20T06:19:29.282Z,2023-05-20T06:19:31Z,4291964103,285,,4291964101,56,Back,4291964123,233,157,,,,,,,,,,,,,,,,5c2ydgdh3f14lya3spj89m0gl,T. Shiotani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551412587,155,49,1,16,1,89wr6p2dkh7wjxtbwhtsruu02,1,17.7,14.7,2023-05-20T06:19:30.281Z,2023-05-20T06:19:30Z,,,,,,,,,,,,,,,,,,,,,,,,,5c2ydgdh3f14lya3spj89m0gl,T. Shiotani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551412599,156,1,1,16,4,89wr6p2dkh7wjxtbwhtsruu02,0,13.9,15.9,2023-05-20T06:19:33.361Z,2023-05-20T06:26:01Z,4291964189,56,Back,4291964191,140,47.2,4291964193,141,44.2,4291964195,212,39.9,4291964199,1,,4291964197,213,0.5,,,,,,,5c2ydgdh3f14lya3spj89m0gl,T. Shiotani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551412603,158,49,1,16,6,18c8ibslzapz40lfb8y5vygcs,1,48.8,50.9,2023-05-20T06:19:35.331Z,2023-05-20T06:19:35Z,,,,,,,,,,,,,,,,,,,,,,,,,dnwwsdy1tfz0o7t0odssfstsl,S. Nakatani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551412605,159,1,1,16,6,18c8ibslzapz40lfb8y5vygcs,0,48.8,50.9,2023-05-20T06:19:35.594Z,2023-05-20T06:19:36Z,4291964245,213,0.9,4291964243,212,26.0,4291964241,141,81.4,4291964239,140,63.7,4291964237,56,Left,,,,,,,,,,dnwwsdy1tfz0o7t0odssfstsl,S. Nakatani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551412607,157,49,1,16,8,89wr6p2dkh7wjxtbwhtsruu02,1,40.8,14.1,2023-05-20T06:19:37.186Z,2023-05-20T06:20:03Z,,,,,,,,,,,,,,,,,,,,,,,,,1dta13hd6ajv6vw1c4sxmdzvt,T. Kawamura,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551412617,158,4,1,16,8,89wr6p2dkh7wjxtbwhtsruu02,1,41,15.2,2023-05-20T06:19:37.554Z,2023-05-20T06:20:07Z,4291964363,265,,4291964357,13,,4291964365,286,,4291964361,152,,4291964375,233,160,4291964359,56,Back,,,,,,,1dta13hd6ajv6vw1c4sxmdzvt,T. Kawamura,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551412615,160,4,1,16,8,18c8ibslzapz40lfb8y5vygcs,0,59,84.8,2023-05-20T06:19:37.555Z,2023-05-20T06:19:42Z,4291964393,233,158,4291964341,56,Left,4291964345,265,,4291964343,152,,4291964339,13,,4291964347,285,,,,,,,,5c3w3zdu6bojrfd8gt8u35o7p,T. Yonemoto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551412775,160,1,1,16,57,89wr6p2dkh7wjxtbwhtsruu02,1,40.1,25,2023-05-20T06:20:26.153Z,2023-05-20T06:20:26Z,4291965271,140,53.9,4291965265,5,,4291965273,141,29.7,4291965275,212,14.8,4291965267,152,,4291965277,213,0.2,4291965269,56,Center,,,,5c2ydgdh3f14lya3spj89m0gl,T. Shiotani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551412785,161,1,1,16,57,89wr6p2dkh7wjxtbwhtsruu02,1,53.9,29.7,2023-05-20T06:20:26.713Z,2023-05-20T06:20:29Z,4291965337,212,12.0,4291965333,140,43.7,4291965335,141,21.8,4291965331,56,Back,4291965339,213,3.6,,,,,,,,,,20ckxhxmd6h2jwv1yqi243h05,G. Notsuda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551412795,162,1,1,17,0,89wr6p2dkh7wjxtbwhtsruu02,1,42.2,28.9,2023-05-20T06:20:29.593Z,2023-05-20T06:20:32Z,4291965385,56,Back,4291965387,140,32.7,4291965393,213,2.1,4291965389,141,54.2,4291965391,212,19.9,,,,,,,,,,5c2ydgdh3f14lya3spj89m0gl,T. Shiotani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551412807,163,1,1,17,3,89wr6p2dkh7wjxtbwhtsruu02,1,34.4,41.5,2023-05-20T06:20:32.729Z,2023-05-20T06:20:36Z,4291965447,213,4.7,4291965439,56,Back,4291965441,140,34.5,4291965443,141,18.6,4291965445,212,15.6,,,,,,,,,,czkrfln85uvtb58cau4kz5m5m,H. Araki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551412813,164,1,1,17,7,89wr6p2dkh7wjxtbwhtsruu02,1,32.8,21,2023-05-20T06:20:36.097Z,2023-05-20T06:20:38Z,4291965487,212,30.2,4291965481,56,Back,4291965485,141,48.8,4291965483,140,10.4,4291965489,213,2.5,,,,,,,,,,5c2ydgdh3f14lya3spj89m0gl,T. Shiotani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551412821,165,1,1,17,9,89wr6p2dkh7wjxtbwhtsruu02,1,9.5,52.1,2023-05-20T06:20:38.610Z,2023-05-20T06:20:41Z,4291965537,56,Back,4291965539,140,14.9,4291965541,141,64.2,4291965545,213,1.0,4291965543,212,10.0,,,,,,,,,,6vuryavylbdnwabe4g5yvgzxl,K. Osako,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551412841,166,1,1,17,12,89wr6p2dkh7wjxtbwhtsruu02,1,15.1,64.5,2023-05-20T06:20:41.161Z,2023-05-20T06:20:45Z,4291965657,213,3.9,4291965655,212,18.5,4291965653,141,45.1,4291965651,140,2.8,4291965649,56,Back,,,,,,,,,,czkrfln85uvtb58cau4kz5m5m,H. Araki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551412849,167,1,1,17,16,89wr6p2dkh7wjxtbwhtsruu02,0,4.5,42.4,2023-05-20T06:20:45.553Z,2023-05-20T06:20:49Z,4291965697,157,,4291965709,1,,4291965707,213,6.2,4291965699,56,Center,4291965705,212,56.6,4291965703,141,33.4,4291965701,140,58.1,,,,6vuryavylbdnwabe4g5yvgzxl,K. Osako,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551412859,161,44,1,17,18,18c8ibslzapz40lfb8y5vygcs,1,38.8,68.2,2023-05-20T06:20:47.813Z,2023-05-20T06:20:49Z,4291965765,233,168,4291965739,285,,4291965737,56,Back,,,,,,,,,,,,,,,,dnwwsdy1tfz0o7t0odssfstsl,S. Nakatani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551412855,168,44,1,17,18,89wr6p2dkh7wjxtbwhtsruu02,0,61.2,31.8,2023-05-20T06:20:47.814Z,2023-05-20T06:20:49Z,4291965791,233,161,4291965723,56,Center,4291965725,286,,,,,,,,,,,,,,,,,2su3ef2yrvsyy64fx6oyyc9g5,Douglas Vieira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551412867,162,1,1,17,19,18c8ibslzapz40lfb8y5vygcs,0,35.8,69.9,2023-05-20T06:20:48.260Z,2023-05-20T06:20:50Z,4291965771,3,,4291965773,56,Back,4291965775,140,39.1,4291965779,212,3.7,4291965781,213,6.0,4291965777,141,68.2,,,,,,,dnwwsdy1tfz0o7t0odssfstsl,S. Nakatani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551412865,169,61,1,17,19,89wr6p2dkh7wjxtbwhtsruu02,1,58.1,33.4,2023-05-20T06:20:48.609Z,2023-05-20T06:20:49Z,4291965769,56,Center,,,,,,,,,,,,,,,,,,,,,,2su3ef2yrvsyy64fx6oyyc9g5,Douglas Vieira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551412869,170,61,1,17,20,89wr6p2dkh7wjxtbwhtsruu02,0,60.5,32.4,2023-05-20T06:20:49.667Z,2023-05-20T06:20:49Z,4291965795,56,Center,,,,,,,,,,,,,,,,,,,,,,7vmiyl7acw24rtxq2ev6m4up6,Ezequiel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551412879,163,49,1,17,23,18c8ibslzapz40lfb8y5vygcs,1,33,76.4,2023-05-20T06:20:52.301Z,2023-05-20T06:20:52Z,,,,,,,,,,,,,,,,,,,,,,,,,8u07m36pydqgg68citu7pilii,R. Morishita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551412889,164,1,1,17,23,18c8ibslzapz40lfb8y5vygcs,1,33,76.4,2023-05-20T06:20:52.573Z,2023-05-20T06:20:54Z,4291965899,213,4.5,4291965891,56,Back,4291965893,140,27.6,4291965895,141,40.1,4291965897,212,25.3,,,,,,,,,,8u07m36pydqgg68citu7pilii,R. Morishita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551412901,165,1,1,17,25,18c8ibslzapz40lfb8y5vygcs,1,27.6,40.1,2023-05-20T06:20:54.461Z,2023-05-20T06:26:14Z,4291965967,140,40.0,4291965969,141,20.0,4291965965,56,Back,4291965971,212,18.9,4291965973,213,5.5,,,,,,,,,,ecdovu3igm2rwrf6mwannhwmi,H. Fujii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551412903,166,61,1,17,28,18c8ibslzapz40lfb8y5vygcs,0,40.3,21.2,2023-05-20T06:20:57.389Z,2023-05-20T06:26:48Z,4291965977,56,Back,,,,,,,,,,,,,,,,,,,,,,1enckn6zmewa3nupsm95mgkb9,Mateus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551412921,172,1,1,17,28,89wr6p2dkh7wjxtbwhtsruu02,1,57.8,78.7,2023-05-20T06:20:57.390Z,2023-05-20T06:26:49Z,4291966075,56,Back,4291973557,140,47.0,4291973563,213,2.6,4291973561,212,13.1,4291973559,141,88.2,,,,,,,,,,1dta13hd6ajv6vw1c4sxmdzvt,T. Kawamura,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551412905,171,43,1,17,28,89wr6p2dkh7wjxtbwhtsruu02,1,0,0,2023-05-20T06:20:57.857Z,2023-05-20T06:21:51Z,4291967253,144,49,,,,,,,,,,,,,,,,,,,,,,1dta13hd6ajv6vw1c4sxmdzvt,T. Kawamura,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551412923,173,49,1,17,32,89wr6p2dkh7wjxtbwhtsruu02,1,42.6,85.4,2023-05-20T06:21:01.458Z,2023-05-20T06:26:52Z,,,,,,,,,,,,,,,,,,,,,,,,,d3aj0s7ozmpdbdtub8s5qo962,S. Higashi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551412927,174,1,1,17,32,89wr6p2dkh7wjxtbwhtsruu02,1,42.6,85.4,2023-05-20T06:21:01.634Z,2023-05-20T06:21:02Z,4291966115,212,11.4,4291966113,141,71.4,4291966109,56,Back,4291966111,140,36.7,4291966117,213,4.1,,,,,,,,,,d3aj0s7ozmpdbdtub8s5qo962,S. Higashi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551412937,175,1,1,17,33,89wr6p2dkh7wjxtbwhtsruu02,1,35.1,70.2,2023-05-20T06:21:02.666Z,2023-05-20T06:21:04Z,4291966179,141,53.4,4291966175,56,Back,4291966181,212,29.0,4291966177,140,9.7,4291966183,213,3.5,,,,,,,,,,80qq4sxv5janjrt2in0qmgd79,S. Sasaki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551412949,176,1,1,17,35,89wr6p2dkh7wjxtbwhtsruu02,1,7.7,57.2,2023-05-20T06:21:04.730Z,2023-05-20T06:21:07Z,4291966259,141,87.4,4291966255,56,Back,4291966257,140,22.5,4291966263,213,0.9,4291966261,212,25.8,,,,,,,,,,6vuryavylbdnwabe4g5yvgzxl,K. Osako,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551412971,167,43,1,17,42,18c8ibslzapz40lfb8y5vygcs,1,0,0,2023-05-20T06:21:11.798Z,2023-05-20T06:27:04Z,4291966453,233,177,4291966371,56,Right,4291966373,286,0,4291974237,144,45,,,,,,,,,,,,,1enckn6zmewa3nupsm95mgkb9,Mateus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551412977,177,43,1,17,42,89wr6p2dkh7wjxtbwhtsruu02,1,0,0,2023-05-20T06:21:11.798Z,2023-05-20T06:27:06Z,4291966413,56,Back,4291966417,285,0,4291974299,144,3,,,,,,,,,,,,,,,,80qq4sxv5janjrt2in0qmgd79,S. Sasaki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551412989,178,1,1,17,44,89wr6p2dkh7wjxtbwhtsruu02,1,26.6,90.9,2023-05-20T06:21:13.314Z,2023-05-20T06:21:15Z,4291966475,140,9.1,4291966473,56,Back,4291966481,213,4.1,4291966479,212,31.6,4291966477,141,53.1,,,,,,,,,,80qq4sxv5janjrt2in0qmgd79,S. Sasaki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551412995,179,1,1,17,46,89wr6p2dkh7wjxtbwhtsruu02,1,8.3,51.5,2023-05-20T06:21:15.161Z,2023-05-20T06:21:16Z,4291966519,56,Back,4291966527,213,5.7,4291966525,212,18.1,4291966523,141,36.3,4291966521,140,22.4,,,,,,,,,,6vuryavylbdnwabe4g5yvgzxl,K. Osako,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551412999,180,1,1,17,47,89wr6p2dkh7wjxtbwhtsruu02,1,21.8,34.5,2023-05-20T06:21:16.266Z,2023-05-20T06:21:16Z,4291966545,141,34.0,4291966551,213,6.3,4291966541,140,32.2,4291966537,56,Back,4291966549,212,10.9,,,,,,,,,,czkrfln85uvtb58cau4kz5m5m,H. Araki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551413011,181,1,1,17,47,89wr6p2dkh7wjxtbwhtsruu02,1,32.2,34,2023-05-20T06:21:16.793Z,2023-05-20T06:21:19Z,4291966601,140,27.0,4291966599,56,Back,4291966605,212,13.9,4291966603,141,15.2,4291966607,213,4.3,,,,,,,,,,20ckxhxmd6h2jwv1yqi243h05,G. Notsuda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551413029,182,1,1,17,50,89wr6p2dkh7wjxtbwhtsruu02,1,29,18.5,2023-05-20T06:21:19.546Z,2023-05-20T06:21:25Z,4291966713,140,27.8,4291966715,141,38.6,4291966711,56,Back,4291966717,212,13.7,4291966719,213,1.7,,,,,,,,,,5c2ydgdh3f14lya3spj89m0gl,T. Shiotani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551413039,183,1,1,17,56,89wr6p2dkh7wjxtbwhtsruu02,1,32.6,54,2023-05-20T06:21:25.178Z,2023-05-20T06:21:27Z,4291966759,140,29.4,4291966761,141,70.0,4291966765,213,1.9,4291966757,56,Back,4291966763,212,11.4,,,,,,,,,,czkrfln85uvtb58cau4kz5m5m,H. Araki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551413059,184,1,1,17,58,89wr6p2dkh7wjxtbwhtsruu02,1,31.5,75.4,2023-05-20T06:21:27.353Z,2023-05-20T06:21:32Z,4291966825,56,Left,4291966831,212,42.3,4291966823,155,,4291966833,213,0.1,4291966835,1,,4291966827,140,71.4,4291966829,141,83.5,,,,80qq4sxv5janjrt2in0qmgd79,S. Sasaki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551413073,185,1,1,18,3,89wr6p2dkh7wjxtbwhtsruu02,1,72.9,83.9,2023-05-20T06:21:32.569Z,2023-05-20T06:21:36Z,4291966923,213,4.9,4291966921,212,12.4,4291966915,56,Center,4291966919,141,66.1,4291966917,140,75.3,,,,,,,,,,7vmiyl7acw24rtxq2ev6m4up6,Ezequiel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551413077,186,61,1,18,7,89wr6p2dkh7wjxtbwhtsruu02,0,73.7,66.3,2023-05-20T06:21:36.441Z,2023-05-20T06:27:46Z,4291966931,56,Center,,,,,,,,,,,,,,,,,,,,,,2su3ef2yrvsyy64fx6oyyc9g5,Douglas Vieira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551413121,168,4,1,18,8,18c8ibslzapz40lfb8y5vygcs,1,27.6,34.8,2023-05-20T06:21:37.257Z,2023-05-20T06:21:44Z,4291967131,56,Back,4291967133,152,,4291967135,285,,4291967127,13,,4291967137,233,187,4291967129,294,,,,,,,,a6mikq97x6ldarn4j7i16gatx,S. Inagaki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551413087,187,4,1,18,8,89wr6p2dkh7wjxtbwhtsruu02,0,72.4,65.2,2023-05-20T06:21:37.258Z,2023-05-20T06:22:14Z,4291967673,294,,4291966975,56,Center,4291966973,13,,4291966977,152,,4291966981,286,,4291967147,233,168,,,,,,,2su3ef2yrvsyy64fx6oyyc9g5,Douglas Vieira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551413291,169,1,1,18,53,18c8ibslzapz40lfb8y5vygcs,0,29.7,41.2,2023-05-20T06:22:22.137Z,2023-05-20T06:22:26Z,4291967877,213,0.4,4291967869,56,Center,4291967873,141,72.6,4291967875,212,53.9,4291967871,140,76.8,4291967867,152,,4291967865,155,,4291967937,1,,jywyirljzj827gq6pkgb34k5,M. Langerak,4291967863,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551413317,188,1,1,18,58,89wr6p2dkh7wjxtbwhtsruu02,0,31.1,26.1,2023-05-20T06:22:27.602Z,2023-05-20T06:22:28Z,4291967969,140,36.3,4291967967,56,Back,4291967975,213,0.2,4291967973,212,5.5,4291967971,141,27.4,4291967965,3,,,,,,,,5c2ydgdh3f14lya3spj89m0gl,T. Shiotani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
