id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,assist,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value
2542891815,1,34,16,0,0,12tyw9yomy9n5cjd5po2ajx1q,1,0,0,2023-05-03T09:02:03.054Z,2023-05-03T09:58:11Z,4246519505,194,aieev8jr470iq7ft2ob005wph,4246519487,44,"1, 2, 2, 3, 2, 2, 3, 3, 4, 3, 3, 5, 5, 5, 5, 5, 5, 5",4246519489,59,"21, 32, 15, 20, 3, 50, 22, 6, 23, 33, 16, 7, 8, 13, 14, 18, 31, 39",4246519491,130,8,4246519515,227,"0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0",4246519485,30,"5x1kq3909or0h3gbe2uu2cp91, 4fcpkylbp3ayqaf33370abje1, 59e2dosv29zg2c146u5v9k02y, aieev8jr470iq7ft2ob005wph, 73si74r5khd2xih6w3uc72rxl, 5vuhxc4dqq733xjjcnlbudn8p, 7wzdljgji8khptjqjjj5jwzfu, a24vimk2li0nbswdipoih6gkq, 6yy4eglwmvj6i50st1np97be2, 6lc4nnqxwzi39yz3cd6b7p13p, 5r0vvr8ch9wrim11994baqln8, 37fgppizaampk28232bzeqwru, 96dbf20tzfz2751lensfhchk9, 3n8lo5wm0i7sh0h92abx87hm1, 536qjh4gcmpo5q68ti87e60kq, cqxevrqcel70m41ihup6kyac5, 9uuzy744b3q8i7sbk7hjjntn9, 5zmpse5r3v3ez5ewzreaumas4",4246519495,131,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 0, 0, 0, 0, 0, 0, 0",4246519509,197,14560,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542892059,1,34,16,0,0,ctm9as17rs95yhuz7qf53wfke,1,0,0,2023-05-03T09:02:59.711Z,2023-05-03T10:16:54Z,4246520869,44,"1, 2, 2, 2, 2, 2, 3, 3, 4, 4, 3, 5, 5, 5, 5, 5, 5, 5",4246520867,30,"70d7ep81lnb6m2flci6s8s5w5, esfnlp56d5kfvxy9518d91gd0, 8bxd61gpgwi9cat8awx4h0n4k, 8lfgk7eqdptu5o53n656vxck5, el9hmsmc1zz7yie7dedfaac8a, 19pcq7pd8fq57z1tgec16o79x, 6m636zjfcq36y7r9hx4c4bi6t, 19m4x5k36kaujvze82qp1ju8l, 9zr0kq2pw4eua1tqo3vsvd9wq, dgex06nxjy9fdvc12o8keg99l, 9uj9vy1lj10nqjncq6d2rd39x, 201ujggt4gi1swlx1c79byig9, f10fu0944yj2tr90vqz88yqga, 31xdzeykcgfe0vyel250sd0q1, a8adq7dy6i0icdu0j2b6jm2g9, 9gqymee6r8xdj6jbvcc6mahg5, 4hpqusnkgyghf16g9pbclkve1, bv59fhjhp11derlzbyro5mkgk",4246520877,194,19pcq7pd8fq57z1tgec16o79x,4246520879,197,14642,4246520881,227,"0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0",4246520873,130,10,4246520875,131,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 0, 0, 0, 0, 0, 0, 0",4246520871,59,"49, 33, 26, 27, 2, 22, 50, 4, 7, 18, 6, 13, 19, 20, 21, 25, 30, 31",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542910455,2,32,1,0,0,ctm9as17rs95yhuz7qf53wfke,1,0,0,2023-05-03T10:03:46.939Z,2023-05-03T10:03:49Z,4246611211,127,Left to Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542910451,2,32,1,0,0,12tyw9yomy9n5cjd5po2ajx1q,1,0,0,2023-05-03T10:03:46.939Z,2023-05-03T10:03:47Z,4246611193,127,Right to Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542910467,3,1,1,0,0,ctm9as17rs95yhuz7qf53wfke,1,49.9,50,2023-05-03T10:03:47.039Z,2023-05-03T10:03:51Z,4246611267,141,57.2,4246611269,212,19.3,4246611263,56,Back,4246611273,279,S,4246611271,213,2.9,4246611265,140,32.1,,,,,,,dgex06nxjy9fdvc12o8keg99l,Koki Ogawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542910483,4,1,1,0,4,ctm9as17rs95yhuz7qf53wfke,0,31.5,51.9,2023-05-03T10:03:51.261Z,2023-05-03T10:03:54Z,4246611379,212,53.1,4246611377,141,17.9,4246611373,56,Right,4246611381,213,5.8,4246611375,140,77.0,4246611383,1,,4246611371,155,,,,,el9hmsmc1zz7yie7dedfaac8a,B. Nduka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542910501,3,1,1,0,8,12tyw9yomy9n5cjd5po2ajx1q,1,20.1,82.9,2023-05-03T10:03:55.120Z,2023-05-03T10:03:57Z,4246611439,56,Back,4246611437,3,,4246611447,213,6.1,4246611443,141,79.9,4246611445,212,8.8,4246611441,140,28.3,,,,,,,59e2dosv29zg2c146u5v9k02y,T. Watanabe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542910505,4,44,1,0,9,12tyw9yomy9n5cjd5po2ajx1q,1,32.1,83.5,2023-05-03T10:03:56.872Z,2023-05-03T10:03:58Z,4246611465,56,Back,4246611467,285,,4246611499,233,5,,,,,,,,,,,,,,,,5r0vvr8ch9wrim11994baqln8,Y. Komi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542910503,5,44,1,0,9,ctm9as17rs95yhuz7qf53wfke,0,67.9,16.5,2023-05-03T10:03:56.873Z,2023-05-03T10:03:58Z,4246611519,233,4,4246611457,56,Right,4246611459,286,,,,,,,,,,,,,,,,,dgex06nxjy9fdvc12o8keg99l,Koki Ogawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542910509,5,1,1,0,10,12tyw9yomy9n5cjd5po2ajx1q,0,28.3,79.9,2023-05-03T10:03:57.103Z,2023-05-03T10:03:57Z,4246611473,3,,4246611481,141,78.7,4246611479,140,31.7,4246611477,56,Back,4246611485,213,6.1,4246611483,212,3.7,4246611475,168,,,,,5r0vvr8ch9wrim11994baqln8,Y. Komi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542910523,6,44,1,0,12,ctm9as17rs95yhuz7qf53wfke,1,66,15.9,2023-05-03T10:03:59.290Z,2023-05-03T10:04:00Z,4246611543,286,,4246611553,233,6,4246611541,56,Right,,,,,,,,,,,,,,,,19m4x5k36kaujvze82qp1ju8l,Yuri Lara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542910527,6,44,1,0,12,12tyw9yomy9n5cjd5po2ajx1q,0,34,84.1,2023-05-03T10:03:59.291Z,2023-05-03T10:04:00Z,4246611557,233,6,4246611551,285,,4246611549,56,Back,,,,,,,,,,,,,,,,6lc4nnqxwzi39yz3cd6b7p13p,Y. Takagi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542910531,7,1,1,0,12,ctm9as17rs95yhuz7qf53wfke,0,62.3,14.1,2023-05-03T10:03:59.530Z,2023-05-03T10:04:00Z,4246611575,213,5.7,4246611571,141,8.0,4246611567,56,Right,4246611569,140,68.4,4246611563,3,,4246611573,212,7.6,,,,,,,19m4x5k36kaujvze82qp1ju8l,Yuri Lara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542910533,7,49,1,0,14,12tyw9yomy9n5cjd5po2ajx1q,1,29.4,88,2023-05-03T10:04:01.381Z,2023-05-03T10:04:01Z,,,,,,,,,,,,,,,,,,,,,,,,,59e2dosv29zg2c146u5v9k02y,T. Watanabe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542910537,8,1,1,0,14,12tyw9yomy9n5cjd5po2ajx1q,0,29.4,88,2023-05-03T10:04:01.528Z,2023-05-03T10:04:04Z,4246611607,141,100.0,4246611611,213,0.3,4246611609,212,36.7,4246611657,157,,4246611603,56,Left,4246611605,140,63.2,4246611613,1,,,,,59e2dosv29zg2c146u5v9k02y,T. Watanabe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542910543,8,5,1,0,15,ctm9as17rs95yhuz7qf53wfke,1,36.3,-1.5,2023-05-03T10:04:02.876Z,2023-05-03T10:06:19Z,4246611635,347,,4246611633,56,Back,4246611649,233,9,,,,,,,,,,,,,,,,19m4x5k36kaujvze82qp1ju8l,Yuri Lara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542910541,9,5,1,0,15,12tyw9yomy9n5cjd5po2ajx1q,0,63.7,101.5,2023-05-03T10:04:02.876Z,2023-05-03T10:04:04Z,4246611629,56,Left,4246611631,347,,4246611655,233,8,,,,,,,,,,,,,,,,59e2dosv29zg2c146u5v9k02y,T. Watanabe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542910579,9,1,1,0,23,ctm9as17rs95yhuz7qf53wfke,0,33.8,0,2023-05-03T10:04:10.090Z,2023-05-03T10:06:47Z,4246611841,56,Back,4246615387,189,,4246611845,141,3.6,4246611839,107,,4246611849,213,0.5,4246611847,212,7.7,4246611843,140,40.2,,,,19pcq7pd8fq57z1tgec16o79x,K. Iwatake,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542910585,10,1,1,0,23,ctm9as17rs95yhuz7qf53wfke,0,42.9,5.2,2023-05-03T10:04:10.515Z,2023-05-03T10:06:40Z,4246611873,213,0.3,4246611869,141,17.7,4246611867,140,72.3,4246611863,155,,4246611865,56,Right,4246611871,212,32.0,4246611875,1,,,,,esfnlp56d5kfvxy9518d91gd0,T. Kondo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542910589,10,1,1,0,25,12tyw9yomy9n5cjd5po2ajx1q,0,37.8,88.4,2023-05-03T10:04:12.376Z,2023-05-03T10:06:07Z,4246611889,212,32.6,4246611887,141,69.7,4246611883,56,Center,4246611893,1,,4246611881,3,,4246611885,140,66.4,4246611891,213,5.9,,,,59e2dosv29zg2c146u5v9k02y,T. Watanabe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542910633,11,1,1,0,31,ctm9as17rs95yhuz7qf53wfke,0,33.6,23,2023-05-03T10:04:18.282Z,2023-05-03T10:05:51Z,4246612051,140,69.4,4246612047,157,,4246612049,56,Right,4246612055,212,41.1,4246612057,213,5.9,4246612059,1,,4246612053,141,0.0,,,,el9hmsmc1zz7yie7dedfaac8a,B. Nduka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542910627,11,5,1,0,32,12tyw9yomy9n5cjd5po2ajx1q,1,31.8,101.2,2023-05-03T10:04:19.262Z,2023-05-03T10:04:20Z,4246612027,56,Back,4246612029,347,,4246612069,233,12,,,,,,,,,,,,,,,,59e2dosv29zg2c146u5v9k02y,T. Watanabe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542910635,12,5,1,0,32,ctm9as17rs95yhuz7qf53wfke,0,68.2,-1.2,2023-05-03T10:04:19.262Z,2023-05-03T10:06:19Z,4246612063,347,,4246612061,56,Right,4246612073,233,11,,,,,,,,,,,,,,,,el9hmsmc1zz7yie7dedfaac8a,B. Nduka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542910667,12,1,1,0,38,12tyw9yomy9n5cjd5po2ajx1q,1,32.5,100,2023-05-03T10:04:25.640Z,2023-05-03T10:04:53Z,4246612787,107,,4246612789,1,,4246612209,212,26.5,4246612211,213,3.7,4246612207,141,82.4,4246612203,56,Back,4246612205,140,10.5,,,,59e2dosv29zg2c146u5v9k02y,T. Watanabe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542910675,13,1,1,0,41,12tyw9yomy9n5cjd5po2ajx1q,1,9.8,78.5,2023-05-03T10:04:28.350Z,2023-05-03T10:04:31Z,4246612245,56,Back,4246612251,212,19.8,4246612253,213,4.3,4246612249,141,52.1,4246612247,140,1.8,,,,,,,,,,5vuhxc4dqq733xjjcnlbudn8p,D. Tagami,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542910689,14,1,1,0,44,12tyw9yomy9n5cjd5po2ajx1q,1,2.1,47.5,2023-05-03T10:04:31.200Z,2023-05-03T10:04:33Z,4246612341,212,22.5,4246612335,56,Back,4246612343,213,4.9,4246612337,140,5.1,4246612339,141,14.7,,,,,,,,,,5x1kq3909or0h3gbe2uu2cp91,K. Abe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542910697,15,1,1,0,46,12tyw9yomy9n5cjd5po2ajx1q,0,6.2,11.4,2023-05-03T10:04:33.866Z,2023-05-03T10:04:35Z,4246612391,56,Back,4246612401,1,,4246612395,141,26.7,4246612393,140,42.0,4246612399,213,0.3,4246612397,212,39.0,4246612389,155,,,,,73si74r5khd2xih6w3uc72rxl,T. Deng,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542910705,13,1,1,0,50,ctm9as17rs95yhuz7qf53wfke,1,57.6,68.4,2023-05-03T10:04:37.514Z,2023-05-03T10:04:39Z,4246612455,141,47.3,4246612451,56,Center,4246612449,3,,4246612457,212,19.2,4246612459,213,5.4,4246612453,140,69.8,,,,,,,8lfgk7eqdptu5o53n656vxck5,K. Yoshino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542910717,14,1,1,0,51,ctm9as17rs95yhuz7qf53wfke,1,68.7,43.9,2023-05-03T10:04:38.921Z,2023-05-03T10:04:40Z,4246612527,213,1.2,4246612523,141,60.3,4246612521,140,72.3,4246612519,56,Center,4246612517,3,,4246612525,212,11.8,,,,,,,6m636zjfcq36y7r9hx4c4bi6t,Keijiro Ogawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542910725,15,49,1,0,53,ctm9as17rs95yhuz7qf53wfke,1,71.5,68.4,2023-05-03T10:04:40.762Z,2023-05-03T10:04:41Z,,,,,,,,,,,,,,,,,,,,,,,,,dgex06nxjy9fdvc12o8keg99l,Koki Ogawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542910739,16,1,1,0,54,ctm9as17rs95yhuz7qf53wfke,1,71.5,68.4,2023-05-03T10:04:40.970Z,2023-05-03T10:04:45Z,4246612635,141,86.8,4246612631,56,Left,4246612639,213,1.2,4246612637,212,13.3,4246612633,140,75.7,,,,,,,,,,dgex06nxjy9fdvc12o8keg99l,Koki Ogawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542910751,17,1,1,0,58,ctm9as17rs95yhuz7qf53wfke,0,75,79.1,2023-05-03T10:04:45.483Z,2023-05-03T10:04:46Z,4246612685,2,,4246612691,140,100.0,4246612695,212,38.1,4246612699,1,,4246612697,213,5.5,4246612693,141,40.1,4246612687,155,,4246612689,56,Center,9zr0kq2pw4eua1tqo3vsvd9wq,R. Yamashita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542910753,16,5,1,0,59,12tyw9yomy9n5cjd5po2ajx1q,1,-0.8,63,2023-05-03T10:04:46.684Z,2023-05-03T10:06:20Z,4246612705,56,Back,4246612707,346,,4246612713,233,18,,,,,,,,,,,,,,,,a24vimk2li0nbswdipoih6gkq,H. Akiyama,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542910755,18,5,1,0,59,ctm9as17rs95yhuz7qf53wfke,0,100.8,37,2023-05-03T10:04:46.684Z,2023-05-03T10:04:47Z,4246612711,346,,4246612717,233,16,4246612709,56,Center,,,,,,,,,,,,,,,,9zr0kq2pw4eua1tqo3vsvd9wq,R. Yamashita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542910815,17,1,1,1,11,12tyw9yomy9n5cjd5po2ajx1q,1,5,50.6,2023-05-03T10:04:58.551Z,2023-05-03T10:05:01Z,4246613009,141,37.6,4246613007,140,8.8,4246613011,212,9.7,4246613003,124,,4246613017,237,,4246613013,213,5.1,4246613005,56,Back,,,,5x1kq3909or0h3gbe2uu2cp91,K. Abe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542910825,18,1,1,1,14,12tyw9yomy9n5cjd5po2ajx1q,1,9.8,36,2023-05-03T10:05:01.126Z,2023-05-03T10:05:03Z,4246613073,141,3.5,4246613071,140,16.8,4246613077,213,5.0,4246613075,212,23.3,4246613069,56,Back,,,,,,,,,,73si74r5khd2xih6w3uc72rxl,T. Deng,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542910839,19,1,1,1,16,12tyw9yomy9n5cjd5po2ajx1q,1,17.3,3.4,2023-05-03T10:05:03.468Z,2023-05-03T10:05:06Z,4246613167,212,13.0,4246613169,213,6.3,4246613163,140,29.7,4246613161,56,Back,4246613165,141,2.8,,,,,,,,,,4fcpkylbp3ayqaf33370abje1,T. Hasegawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542910843,20,50,1,1,18,12tyw9yomy9n5cjd5po2ajx1q,1,34,4,2023-05-03T10:05:05.903Z,2023-05-03T10:05:08Z,4246613179,56,Back,4246613201,286,,4246613203,233,19,,,,,,,,,,,,,,,,7wzdljgji8khptjqjjj5jwzfu,E. Matsuda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542910849,19,7,1,1,18,ctm9as17rs95yhuz7qf53wfke,0,66,96,2023-05-03T10:05:05.904Z,2023-05-03T10:05:07Z,4246613191,56,Left,4246613193,285,,4246613195,233,20,,,,,,,,,,,,,,,,8lfgk7eqdptu5o53n656vxck5,K. Yoshino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542910857,21,1,1,1,20,12tyw9yomy9n5cjd5po2ajx1q,1,29.8,3.2,2023-05-03T10:05:07.876Z,2023-05-03T10:05:10Z,4246613241,141,8.0,4246613245,213,2.8,4246613239,140,20.0,4246613237,56,Back,4246613243,212,10.8,,,,,,,,,,7wzdljgji8khptjqjjj5jwzfu,E. Matsuda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542910861,22,1,1,1,23,12tyw9yomy9n5cjd5po2ajx1q,1,19.9,7.7,2023-05-03T10:05:10.281Z,2023-05-03T10:05:11Z,4246613269,213,3.2,4246613267,212,8.1,4246613263,140,12.2,4246613261,56,Back,4246613265,141,7.1,,,,,,,,,,4fcpkylbp3ayqaf33370abje1,T. Hasegawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542910871,23,1,1,1,24,12tyw9yomy9n5cjd5po2ajx1q,1,12.2,7.1,2023-05-03T10:05:11.184Z,2023-05-03T10:05:15Z,4246613325,141,1.0,4246613323,140,23.3,4246613329,213,5.9,4246613327,212,12.4,4246613321,56,Back,,,,,,,,,,73si74r5khd2xih6w3uc72rxl,T. Deng,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542910887,24,1,1,1,27,12tyw9yomy9n5cjd5po2ajx1q,1,40.5,2.5,2023-05-03T10:05:14.937Z,2023-05-03T10:05:18Z,4246613405,56,Right,4246613413,213,0.6,4246613411,212,17.8,4246613407,140,54.2,4246613409,141,17.9,,,,,,,,,,7wzdljgji8khptjqjjj5jwzfu,E. Matsuda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542910889,25,50,1,1,31,12tyw9yomy9n5cjd5po2ajx1q,1,55.8,18.1,2023-05-03T10:05:18.041Z,2023-05-03T10:05:19Z,4246613423,286,,4246613461,233,20,4246613421,56,Right,,,,,,,,,,,,,,,,a24vimk2li0nbswdipoih6gkq,H. Akiyama,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542910893,20,7,1,1,31,ctm9as17rs95yhuz7qf53wfke,0,44.2,81.9,2023-05-03T10:05:18.042Z,2023-05-03T10:05:19Z,4246613447,233,25,4246613431,285,,4246613429,56,Back,,,,,,,,,,,,,,,,19m4x5k36kaujvze82qp1ju8l,Yuri Lara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542910899,26,61,1,1,32,12tyw9yomy9n5cjd5po2ajx1q,1,54,26.7,2023-05-03T10:05:19.327Z,2023-05-03T10:05:19Z,4246613463,56,Center,,,,,,,,,,,,,,,,,,,,,,a24vimk2li0nbswdipoih6gkq,H. Akiyama,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542910947,27,1,1,1,34,12tyw9yomy9n5cjd5po2ajx1q,1,52,35.1,2023-05-03T10:05:21.544Z,2023-05-03T10:08:31Z,4246613659,213,1.5,4246613657,212,22.6,4246613653,140,54.2,4246613655,141,68.2,4246613651,56,Center,,,,,,,,,,6yy4eglwmvj6i50st1np97be2,Gustavo Nescau,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542910951,28,61,1,1,38,12tyw9yomy9n5cjd5po2ajx1q,0,53.7,66.9,2023-05-03T10:05:25.385Z,2023-05-03T10:08:38Z,4246613677,56,Center,,,,,,,,,,,,,,,,,,,,,,59e2dosv29zg2c146u5v9k02y,T. Watanabe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542910945,21,49,1,1,39,ctm9as17rs95yhuz7qf53wfke,1,38.3,21.3,2023-05-03T10:05:26.281Z,2023-05-03T10:05:26Z,,,,,,,,,,,,,,,,,,,,,,,,,esfnlp56d5kfvxy9518d91gd0,T. Kondo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542910957,22,50,1,1,41,ctm9as17rs95yhuz7qf53wfke,1,50,23.5,2023-05-03T10:05:27.968Z,2023-05-03T10:05:29Z,4246613703,56,Center,4246613705,286,,4246613755,233,29,,,,,,,,,,,,,,,,esfnlp56d5kfvxy9518d91gd0,T. Kondo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542910965,29,7,1,1,41,12tyw9yomy9n5cjd5po2ajx1q,1,50,76.5,2023-05-03T10:05:27.969Z,2023-05-03T10:05:29Z,4246613741,56,Center,4246613749,233,22,4246613743,285,,,,,,,,,,,,,,,,,5r0vvr8ch9wrim11994baqln8,Y. Komi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542910969,30,49,1,1,41,12tyw9yomy9n5cjd5po2ajx1q,1,53.5,73.8,2023-05-03T10:05:28.612Z,2023-05-03T10:05:29Z,,,,,,,,,,,,,,,,,,,,,,,,,5r0vvr8ch9wrim11994baqln8,Y. Komi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542910991,31,1,1,1,41,12tyw9yomy9n5cjd5po2ajx1q,1,53.5,73.8,2023-05-03T10:05:28.891Z,2023-05-03T10:05:34Z,4246613853,140,59.6,4246613857,212,7.9,4246613859,213,0.6,4246613851,56,Left,4246613855,141,80.6,,,,,,,,,,5r0vvr8ch9wrim11994baqln8,Y. Komi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542910995,32,4,1,1,46,12tyw9yomy9n5cjd5po2ajx1q,1,60.2,67.2,2023-05-03T10:05:33.560Z,2023-05-03T10:09:04Z,4246613885,286,,4246618495,295,,4246613877,13,,4246613879,56,Center,4246613881,152,,4246613935,233,23,,,,,,,6lc4nnqxwzi39yz3cd6b7p13p,Y. Takagi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542910999,23,4,1,1,46,ctm9as17rs95yhuz7qf53wfke,0,39.8,32.8,2023-05-03T10:05:33.561Z,2023-05-03T10:09:01Z,4246618399,295,,4246613925,285,,4246613921,152,,4246613919,56,Back,4246613917,13,,4246613949,233,32,,,,,,,19pcq7pd8fq57z1tgec16o79x,K. Iwatake,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542911037,33,1,1,1,58,12tyw9yomy9n5cjd5po2ajx1q,1,53.3,67.4,2023-05-03T10:05:45.265Z,2023-05-03T10:10:07Z,4246614135,213,0.6,4246614127,56,Center,4246614129,140,60.3,4246614131,141,74.4,4246614123,5,,4246614125,152,,4246619005,189,,4246614133,212,8.8,aieev8jr470iq7ft2ob005wph,Y. Shimada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542911053,34,1,1,1,59,12tyw9yomy9n5cjd5po2ajx1q,1,71.2,79.8,2023-05-03T10:05:46.073Z,2023-05-03T10:10:03Z,4246614205,56,Left,4246614213,213,1.3,4246614211,212,9.4,4246614207,140,73.6,4246614209,141,93.1,,,,,,,,,,5r0vvr8ch9wrim11994baqln8,Y. Komi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542911055,35,1,1,2,2,12tyw9yomy9n5cjd5po2ajx1q,1,73.7,82.6,2023-05-03T10:05:49.562Z,2023-05-03T10:05:50Z,4246614221,141,87.2,4246614217,56,Left,4246614219,140,69.6,4246614225,213,2.5,4246614223,212,5.3,,,,,,,,,,59e2dosv29zg2c146u5v9k02y,T. Watanabe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542911061,36,1,1,2,3,12tyw9yomy9n5cjd5po2ajx1q,1,69.2,87.2,2023-05-03T10:05:50.596Z,2023-05-03T10:05:52Z,4246614255,56,Left,4246614261,212,10.6,4246614259,141,94.8,4246614263,213,0.5,4246614257,140,78.0,,,,,,,,,,aieev8jr470iq7ft2ob005wph,Y. Shimada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542911077,37,1,1,2,5,12tyw9yomy9n5cjd5po2ajx1q,1,78,94.8,2023-05-03T10:05:52.383Z,2023-05-03T10:05:55Z,4246614347,213,3.4,4246614339,56,Left,4246614343,141,87.7,4246614341,140,58.5,4246614345,212,21.0,,,,,,,,,,5r0vvr8ch9wrim11994baqln8,Y. Komi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542911087,38,1,1,2,8,12tyw9yomy9n5cjd5po2ajx1q,1,58.1,86.8,2023-05-03T10:05:55.057Z,2023-05-03T10:05:58Z,4246614405,56,Center,4246614413,213,4.4,4246614407,140,50.8,4246614411,212,28.8,4246614409,141,46.0,,,,,,,,,,5vuhxc4dqq733xjjcnlbudn8p,D. Tagami,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542911095,39,1,1,2,10,12tyw9yomy9n5cjd5po2ajx1q,1,50.7,42.8,2023-05-03T10:05:57.878Z,2023-05-03T10:06:00Z,4246614455,212,8.7,4246614449,56,Center,4246614453,141,30.0,4246614457,213,4.8,4246614451,140,51.3,,,,,,,,,,73si74r5khd2xih6w3uc72rxl,T. Deng,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
