id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/8/value,keyPass,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,assist
2514831209,5,4,1,0,11,5pol481515zvirmk6t00kerbc,0,44.6,94.3,2023-03-04T04:03:55.569Z,2023-03-04T04:03:59Z,4069798715,152,,4069798711,13,,4069798719,285,,4069798805,233,6,4069798717,265,,4069798713,56,Back,,,,,,,gseaoyujse4xe4xwhlsq6sq1,Marcinho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514831305,7,1,1,0,35,83d6z6wvkzs3dx9oy3mftixow,1,53.3,4.3,2023-03-04T04:04:19.809Z,2023-03-04T04:09:51Z,4069799245,5,,4069799257,213,1.0,4069799249,56,Right,4069799253,141,10.7,4069799255,212,5.1,4069799251,140,55.9,4069799247,152,,,,,1acnyk8g437ayer0m4e1331pm,K. Tachi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514831307,8,1,1,0,38,83d6z6wvkzs3dx9oy3mftixow,1,55.9,10.7,2023-03-04T04:04:22.486Z,2023-03-08T01:02:26Z,4069804833,156,,4069799277,141,3.2,4069799273,56,Back,4069799275,140,45.9,4069799279,212,11.7,4069799281,213,3.6,,,,,,,docsi872whx44eedrczqua385,K. Onose,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514831315,9,1,1,0,39,83d6z6wvkzs3dx9oy3mftixow,1,45.9,3.2,2023-03-04T04:04:23.726Z,2023-03-04T04:10:06Z,4069799325,140,31.6,4069799329,212,28.7,4069799331,213,2.1,4069799323,56,Back,4069799327,141,39.2,,,,,,,,,,1acnyk8g437ayer0m4e1331pm,K. Tachi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514832435,83,1,1,0,40,83d6z6wvkzs3dx9oy3mftixow,1,31.2,48,2023-03-04T04:04:24.706Z,2023-03-04T04:12:04Z,4069806599,141,69.9,4069806603,213,1.8,4069806595,56,Back,4069806597,140,27.3,4069806601,212,15.4,,,,,,,,,,8alc0ohhvwzzpv25jxnicfmqd,K. Oiwa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514831317,10,1,1,0,45,83d6z6wvkzs3dx9oy3mftixow,0,28.9,77.9,2023-03-04T04:04:30.110Z,2023-03-04T04:04:32Z,4069799345,56,Center,4069799353,213,6.1,4069799349,141,64.5,4069799355,1,,4069799351,212,46.8,4069799347,140,72.6,4069799343,155,,,,,etsgyfejyka71co7e2xeq6r55,D. Sugioka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514831321,6,1,1,0,49,5pol481515zvirmk6t00kerbc,1,26.6,41,2023-03-04T04:04:33.554Z,2023-03-04T04:04:34Z,4069799385,141,24.4,4069799387,212,12.6,4069799381,56,Back,4069799383,140,31.9,4069799389,213,5.2,4069799379,3,,,,,,,,awckr8ajqo4vstzghb59rkwkp,T. Ominami,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514831325,7,1,1,0,50,5pol481515zvirmk6t00kerbc,1,32.3,19.8,2023-03-04T04:04:34.706Z,2023-03-04T04:04:36Z,4069799405,3,,4069799415,213,5.5,4069799409,140,41.1,4069799411,141,5.2,4069799407,56,Back,4069799413,212,13.6,,,,,,,5rlqthybpl2knkqybspx2cjpx,Jesiel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514831327,8,1,1,0,52,5pol481515zvirmk6t00kerbc,1,41.6,7.5,2023-03-04T04:04:36.818Z,2023-03-08T14:32:10Z,4082474591,155,,4069799429,212,5.1,4069799425,140,43.0,4069799423,56,Back,4069799427,141,14.7,4069799431,213,1.3,,,,,,,5olu4s7w7nn9wy1219grd6z8p,M. Yamane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514831331,9,49,1,0,55,5pol481515zvirmk6t00kerbc,1,44.4,11.4,2023-03-04T04:04:39.601Z,2023-03-04T04:04:39Z,,,,,,,,,,,,,,,,,,,,,,,,,1zajsokdkegr6kia745i27omi,Y. Wakizaka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514831333,10,61,1,0,55,5pol481515zvirmk6t00kerbc,0,44.7,10.7,2023-03-04T04:04:39.986Z,2023-03-04T04:04:40Z,4069799459,56,Back,,,,,,,,,,,,,,,,,,,,,,1zajsokdkegr6kia745i27omi,Y. Wakizaka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514831343,11,5,1,0,56,83d6z6wvkzs3dx9oy3mftixow,1,56.5,101.7,2023-03-04T04:04:40.962Z,2023-03-04T04:41:39Z,4069799539,233,11,4069799533,347,,4069799531,56,Left,,,,,,,,,,,,,,,,9w0brh9x5ez6yoiinh50g6y5m,T. Hata,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514831337,11,5,1,0,56,5pol481515zvirmk6t00kerbc,0,43.5,-1.7,2023-03-04T04:04:40.962Z,2023-03-04T04:04:44Z,4069799479,347,,4069799477,56,Back,4069799543,233,11,,,,,,,,,,,,,,,,1zajsokdkegr6kia745i27omi,Y. Wakizaka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514831373,12,1,1,1,7,83d6z6wvkzs3dx9oy3mftixow,1,55.4,100,2023-03-04T04:04:52.322Z,2023-03-04T04:04:53Z,4069799699,141,88.4,4069799695,56,Left,4069799701,212,10.4,4069799693,107,,4069799697,140,60.8,4069799703,213,5.3,,,,,,,9w0brh9x5ez6yoiinh50g6y5m,T. Hata,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514831377,13,1,1,1,9,83d6z6wvkzs3dx9oy3mftixow,1,60.8,88.4,2023-03-04T04:04:53.625Z,2023-03-04T04:04:55Z,4069799715,56,Left,4069799723,213,2.4,4069799721,212,8.5,4069799719,141,96.9,4069799717,140,54.9,,,,,,,,,,2rdx221tb304urcypk3y5nkk5,T. Elyounoussi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514831397,14,1,1,1,10,83d6z6wvkzs3dx9oy3mftixow,1,54.9,96.9,2023-03-04T04:04:55.228Z,2023-03-04T04:04:59Z,4069799815,141,92.0,4069799819,213,3.3,4069799811,56,Back,4069799817,212,16.6,4069799813,140,39.4,,,,,,,,,,9w0brh9x5ez6yoiinh50g6y5m,T. Hata,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514831413,15,1,1,1,15,83d6z6wvkzs3dx9oy3mftixow,1,40.4,92.4,2023-03-04T04:04:59.462Z,2023-03-04T04:05:05Z,4069799903,1,,4069799897,141,50.6,4069799893,56,Back,4069799895,140,7.4,4069799901,213,3.8,4069799899,212,44.8,,,,,,,etsgyfejyka71co7e2xeq6r55,D. Sugioka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514831421,16,1,1,1,21,83d6z6wvkzs3dx9oy3mftixow,1,11.4,53,2023-03-04T04:05:05.622Z,2023-03-04T04:15:40Z,4069799971,1,,4069799963,140,55.4,4069799967,212,47.6,4069799969,213,0.2,4069799961,56,Center,4069799965,141,69.7,4069810497,155,,,,,5ai6500e7oug5v5hybnkfzh7t,Song Bum-Keun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514831427,17,1,1,1,26,83d6z6wvkzs3dx9oy3mftixow,1,55.4,69.7,2023-03-04T04:05:10.845Z,2023-03-04T04:05:13Z,4069800005,140,71.6,4069800009,212,17.1,4069800011,213,0.1,4069799999,3,,4069800001,168,,4069800003,56,Center,4069800007,141,72.4,,,,4o71xxq6qdkhug58a073fxega,S. Machino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514831431,18,1,1,1,28,83d6z6wvkzs3dx9oy3mftixow,1,72.5,75.4,2023-03-04T04:05:12.859Z,2023-03-04T04:05:14Z,4069800027,56,Left,4069800035,213,0.9,4069800031,141,92.6,4069800029,140,81.5,4069800033,212,15.0,,,,,,,,,,docsi872whx44eedrczqua385,K. Onose,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514831435,19,1,1,1,29,83d6z6wvkzs3dx9oy3mftixow,1,81.5,92.6,2023-03-04T04:05:14.293Z,2023-03-04T04:11:44Z,4069800051,213,4.9,4069800043,56,Center,4069800047,141,66.3,4069800049,212,18.4,4069800045,140,85.6,,,,,,,,,,2rdx221tb304urcypk3y5nkk5,T. Elyounoussi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514832473,87,3,1,1,30,83d6z6wvkzs3dx9oy3mftixow,0,85.5,54.3,2023-03-04T04:05:14.555Z,2023-03-08T18:27:40Z,4082828613,233,978,4082482717,286,,4069806233,56,Center,4082482871,464,,,,,,,,,,,,,,7skv5ydauf4i86hywekivt7je,Y. Ohashi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517237393,978,7,1,1,30,5pol481515zvirmk6t00kerbc,0,14.5,45.7,2023-03-04T04:05:14.556Z,2023-03-08T18:27:40Z,4082483405,385,,4082483401,56,Back,4082828609,233,87,4082483403,285,,,,,,,,,,,,,,dmg39rv08bjlkilby5aycpsve,K. Tachibanada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514831453,12,43,1,1,32,5pol481515zvirmk6t00kerbc,1,0,0,2023-03-04T04:05:16.369Z,2023-03-04T04:11:10Z,4069805887,144,12,4069800165,212,32.3,4069800167,213,5.8,4069800163,141,14.7,4069800161,140,39.3,4069800159,56,Back,,,,,,,dmg39rv08bjlkilby5aycpsve,K. Tachibanada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514831445,20,61,1,1,35,83d6z6wvkzs3dx9oy3mftixow,1,67.6,87.7,2023-03-04T04:05:19.840Z,2023-03-04T04:05:19Z,4069800127,56,Left,,,,,,,,,,,,,,,,,,,,,,etsgyfejyka71co7e2xeq6r55,D. Sugioka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514831449,21,1,1,1,36,83d6z6wvkzs3dx9oy3mftixow,0,79.6,86.8,2023-03-04T04:05:21.089Z,2023-03-04T04:12:08Z,4069800141,141,87.8,4069800143,212,1.3,4069800139,140,78.6,4069800137,56,Left,4069800145,213,2.6,,,,,,,,,,docsi872whx44eedrczqua385,K. Onose,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514831455,13,49,1,1,37,5pol481515zvirmk6t00kerbc,1,25.6,6.4,2023-03-04T04:05:21.586Z,2023-03-04T04:12:07Z,,,,,,,,,,,,,,,,,,,,,,,,,1zajsokdkegr6kia745i27omi,Y. Wakizaka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514831461,14,1,1,1,37,5pol481515zvirmk6t00kerbc,1,25.6,6.4,2023-03-04T04:05:21.620Z,2023-03-04T04:05:24Z,4069800173,56,Back,4069800177,141,9.2,4069800175,140,33.4,4069800179,212,8.4,4069800181,213,0.2,,,,,,,,,,1zajsokdkegr6kia745i27omi,Y. Wakizaka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514831463,15,61,1,1,38,5pol481515zvirmk6t00kerbc,0,34.9,8.8,2023-03-04T04:05:22.986Z,2023-03-04T04:12:12Z,4069800185,56,Back,,,,,,,,,,,,,,,,,,,,,,3o2up44nguwivaltm6d2hdhw5,A. Ienaga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514831459,22,49,1,1,39,83d6z6wvkzs3dx9oy3mftixow,1,70.5,86.5,2023-03-04T04:05:23.548Z,2023-03-04T04:05:23Z,,,,,,,,,,,,,,,,,,,,,,,,,docsi872whx44eedrczqua385,K. Onose,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514831473,23,1,1,1,40,83d6z6wvkzs3dx9oy3mftixow,0,70.3,85.6,2023-03-04T04:05:24.867Z,2023-03-08T14:38:34Z,4069800227,155,,4069800235,141,21.9,4082485991,223,,4069800239,213,5.4,4069800231,56,Center,4069800241,1,,4082485993,20,,4082485893,2,,docsi872whx44eedrczqua385,K. Onose,4082486447,345,4069800233,140,100.0,4069800237,212,54.2,,,,,,,,,,,,,,,,,,,,,
2514831479,16,5,1,1,41,5pol481515zvirmk6t00kerbc,1,-1,74.6,2023-03-04T04:05:25.715Z,2023-03-04T04:41:39Z,4069800257,346,,4069800259,233,24,4069800255,56,Back,,,,,,,,,,,,,,,,3o2up44nguwivaltm6d2hdhw5,A. Ienaga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514831477,24,5,1,1,41,83d6z6wvkzs3dx9oy3mftixow,0,101,25.4,2023-03-04T04:05:25.715Z,2023-03-04T04:05:27Z,4069800253,346,,4069800263,233,16,4069800251,56,Center,,,,,,,,,,,,,,,,docsi872whx44eedrczqua385,K. Onose,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514831523,17,1,1,1,55,5pol481515zvirmk6t00kerbc,1,3.4,58.2,2023-03-04T04:05:39.362Z,2023-03-04T04:05:40Z,4069800463,124,,4069800479,213,5.0,4069800501,189,,4069800475,212,17.0,4069800473,141,34.5,4069800469,140,8.6,4069800487,237,,4069800465,56,Back,8psi8rr64yq7ovzua6ekiznpx,Jung Sung-Ryong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514831529,18,1,1,1,56,5pol481515zvirmk6t00kerbc,1,8.7,34.3,2023-03-04T04:05:41.170Z,2023-03-04T04:05:42Z,4069800539,212,14.9,4069800535,140,7.0,4069800533,56,Back,4069800537,141,56.0,4069800541,213,1.7,,,,,,,,,,5rlqthybpl2knkqybspx2cjpx,Jesiel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514831537,19,1,1,1,58,5pol481515zvirmk6t00kerbc,1,6.6,58.8,2023-03-04T04:05:42.434Z,2023-03-04T04:05:45Z,4069800601,213,1.4,4069800593,56,Back,4069800597,141,91.7,4069800595,140,11.0,4069800599,212,22.8,,,,,,,,,,8psi8rr64yq7ovzua6ekiznpx,Jung Sung-Ryong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514831539,20,1,1,2,1,5pol481515zvirmk6t00kerbc,0,10.8,91.7,2023-03-04T04:05:45.474Z,2023-03-04T04:05:48Z,4069800617,141,93.8,4069800613,56,Back,4069800643,236,,4069800645,233,25,4069800615,140,11.8,4069800649,286,,4069800619,212,1.8,4069800621,213,0.9,awckr8ajqo4vstzghb59rkwkp,T. Ominami,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514831543,25,74,1,2,1,83d6z6wvkzs3dx9oy3mftixow,1,90.2,11.7,2023-03-04T04:05:45.475Z,2023-03-04T04:12:48Z,4069800637,285,,4069800635,56,Right,4069800651,233,20,,,,,,,,,,,,,,,,docsi872whx44eedrczqua385,K. Onose,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514831545,21,5,1,2,3,5pol481515zvirmk6t00kerbc,1,12.6,101.2,2023-03-04T04:05:48.034Z,2023-03-04T04:05:50Z,4069800641,347,,4069800639,56,Back,4069800675,233,26,,,,,,,,,,,,,,,,awckr8ajqo4vstzghb59rkwkp,T. Ominami,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514831551,26,5,1,2,3,83d6z6wvkzs3dx9oy3mftixow,0,87.4,-1.2,2023-03-04T04:05:48.034Z,2023-03-04T04:41:39Z,4069800683,233,21,4069800669,347,,4069800667,56,Right,,,,,,,,,,,,,,,,docsi872whx44eedrczqua385,K. Onose,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514831573,22,1,1,2,11,5pol481515zvirmk6t00kerbc,1,19.7,100,2023-03-04T04:05:55.793Z,2023-03-04T04:05:59Z,4069800777,140,40.8,4069800773,107,,4069800783,213,6.1,4069800781,212,22.5,4069800779,141,96.2,4069800775,56,Back,4069800785,1,,,,,55plbq48ahcbaz5maex325nv8,A. Sasaki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514831575,23,61,1,2,14,5pol481515zvirmk6t00kerbc,0,40.6,96.2,2023-03-04T04:05:58.977Z,2023-03-04T04:05:59Z,4069800789,56,Back,,,,,,,,,,,,,,,,,,,,,,gseaoyujse4xe4xwhlsq6sq1,Marcinho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514831581,24,45,1,2,15,5pol481515zvirmk6t00kerbc,0,36.1,96.4,2023-03-04T04:05:59.763Z,2023-03-08T18:27:43Z,4082828739,233,28,4069800809,285,,4069800807,56,Back,,,,,,,,,,,,,,,,gseaoyujse4xe4xwhlsq6sq1,Marcinho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514831593,28,3,1,2,15,83d6z6wvkzs3dx9oy3mftixow,1,63.9,3.6,2023-03-04T04:05:59.763Z,2023-03-08T18:27:43Z,4069800853,56,Right,4082489309,464,,4082828731,233,24,4069800855,286,,,,,,,,,,,,,,3tx6890pt4hfaz45foj1nhey1,H. Ishihara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514831589,27,49,1,2,17,83d6z6wvkzs3dx9oy3mftixow,1,65.6,3.8,2023-03-04T04:06:01.836Z,2023-03-04T04:06:01Z,,,,,,,,,,,,,,,,,,,,,,,,,3tx6890pt4hfaz45foj1nhey1,H. Ishihara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514831597,25,45,1,2,18,5pol481515zvirmk6t00kerbc,0,33,96.2,2023-03-04T04:06:02.511Z,2023-03-04T04:15:03Z,4069809803,285,,4069800873,56,Back,4069809815,233,49,,,,,,,,,,,,,,,,gseaoyujse4xe4xwhlsq6sq1,Marcinho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514831787,49,3,1,2,18,83d6z6wvkzs3dx9oy3mftixow,1,67,3.8,2023-03-04T04:06:02.511Z,2023-03-08T14:40:19Z,4082489547,464,,4069809701,56,Right,4069809703,286,,4069809809,233,25,,,,,,,,,,,,,3tx6890pt4hfaz45foj1nhey1,H. Ishihara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514831599,29,1,1,2,18,83d6z6wvkzs3dx9oy3mftixow,0,66.2,3.4,2023-03-04T04:06:02.925Z,2023-03-04T04:06:05Z,4069800885,213,1.1,4069800881,141,4.6,4069800879,140,66.6,4069800927,236,,4069800933,286,,4069800883,212,0.9,4069800929,233,26,4069800877,56,Right,3tx6890pt4hfaz45foj1nhey1,H. Ishihara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514831607,26,74,1,2,18,5pol481515zvirmk6t00kerbc,1,33.7,97.8,2023-03-04T04:06:02.926Z,2023-03-04T04:19:06Z,4069800939,233,29,4069800915,285,,4069800913,56,Back,,,,,,,,,,,,,,,,520gf81j9admw2zeib75x3v11,R. Oshima,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514833699,174,1,1,2,19,83d6z6wvkzs3dx9oy3mftixow,0,57.1,5.6,2023-03-04T04:06:03.450Z,2023-03-04T05:16:52Z,4069813717,212,29.8,4069813713,140,73.4,4069813715,141,41.5,4069813711,56,Center,4069813709,157,,4069813721,1,,4069813719,213,1.0,,,,1acnyk8g437ayer0m4e1331pm,K. Tachi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514833353,117,1,1,2,20,5pol481515zvirmk6t00kerbc,1,24.6,67.4,2023-03-04T04:06:05.067Z,2023-03-04T04:17:18Z,4069811831,213,1.4,4069811827,141,94.0,4069811823,56,Back,4069811825,140,27.5,4069811829,212,18.3,4069811821,3,,,,,,,,5rlqthybpl2knkqybspx2cjpx,Jesiel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514833355,118,49,1,2,21,5pol481515zvirmk6t00kerbc,1,27.1,88.2,2023-03-04T04:06:06.226Z,2023-03-04T04:17:16Z,,,,,,,,,,,,,,,,,,,,,,,,,55plbq48ahcbaz5maex325nv8,A. Sasaki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
