id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/8/value,assist,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,keyPass,qualifier/12/value,qualifier/14/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/17/value
2518955939,4,44,1,0,12,e90fnsgtnamze3yssxpg392eb,1,21.8,60.3,2023-03-12T06:04:14.342Z,2023-03-12T06:04:16Z,4091626815,56,Back,4091626865,233,8,4091626817,285,,,,,,,,,,,,,,,,,cxmuf2ztbfbfw5p2fmr7uzbvt,Henrique Trevisan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518955951,8,44,1,0,12,ctm9as17rs95yhuz7qf53wfke,0,78.2,39.7,2023-03-12T06:04:14.343Z,2023-03-12T06:04:17Z,4091626873,233,4,4091626863,286,,4091626861,56,Center,,,,,,,,,,,,,,,,d8f4eo6asksimz2kqs58x6bjd,T. Hasegawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518955945,5,12,1,0,13,e90fnsgtnamze3yssxpg392eb,1,20.8,63.7,2023-03-12T06:04:15.655Z,2023-03-16T16:00:07Z,4091626831,56,Back,4091626839,213,0.2,4091626837,212,10.2,4091626833,140,30.3,4091626835,141,67.0,4091626841,15,,,,,,,,cxmuf2ztbfbfw5p2fmr7uzbvt,Henrique Trevisan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518955983,9,1,1,0,15,ctm9as17rs95yhuz7qf53wfke,1,68.6,43.1,2023-03-12T06:04:17.444Z,2023-03-12T06:04:20Z,4091626967,140,89.8,4091626969,141,17.4,4091626973,213,5.6,4091626971,212,28.3,4091626965,56,Right,4091626963,155,,,,,,,,19m4x5k36kaujvze82qp1ju8l,Yuri Lara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518955995,10,1,1,0,17,ctm9as17rs95yhuz7qf53wfke,0,95.1,14,2023-03-12T06:04:18.867Z,2023-03-16T16:00:31Z,4091627025,140,95.1,4091627023,56,Right,4091627019,2,,4100829377,20,,4100829375,224,,4091627063,286,,4091627021,155,,4091627031,213,1.6,4hpqusnkgyghf16g9pbclkve1,T. Yamane,4091627057,236,4091627029,212,1.3,4091627027,141,15.9,4091627059,233,6,,,,,,,,,,,,,,,,,,,,,,,
2518955997,6,12,1,0,17,e90fnsgtnamze3yssxpg392eb,1,8,82.4,2023-03-12T06:04:18.967Z,2023-03-12T06:04:26Z,4091627033,185,,4091627035,56,Back,4091627065,233,10,,,,,,,,,,,,,,,,dqdflrd7ox6ord50i2qwu0416,K. Bangnagande,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518956005,7,6,1,0,20,e90fnsgtnamze3yssxpg392eb,0,6.4,83.2,2023-03-12T06:04:22.323Z,2023-03-16T16:00:49Z,4091627087,56,Back,4091627089,73,,4091627109,233,11,,,,,,,,,,,,,,,,dqdflrd7ox6ord50i2qwu0416,K. Bangnagande,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518956009,11,6,1,0,20,ctm9as17rs95yhuz7qf53wfke,1,93.6,16.8,2023-03-12T06:04:22.323Z,2023-03-12T06:04:23Z,4091627095,56,Right,4091627097,75,,4091627099,233,7,,,,,,,,,,,,,,,,4hpqusnkgyghf16g9pbclkve1,T. Yamane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518956125,12,1,1,0,46,ctm9as17rs95yhuz7qf53wfke,0,99.5,0.5,2023-03-12T06:04:48.292Z,2023-03-16T16:00:53Z,4091627613,212,39.4,4091627601,6,,4091627615,213,1.7,4091627599,2,,4091627607,56,Center,4091627609,140,94.3,4100829635,72,,4091627603,155,,9gqymee6r8xdj6jbvcc6mahg5,H. Mita,4091627611,141,4091627605,223,,4091627619,1,,,,,57.9,,,,,,,,,,,,,,,,,,,,,,
2518956123,8,44,1,0,49,e90fnsgtnamze3yssxpg392eb,1,6.3,42.2,2023-03-12T06:04:51.053Z,2023-03-16T16:02:09Z,4091627595,56,Back,4091627671,233,13,4091627597,285,,,,,,,,,,,,,,,,,49pimptme99yiya9m9idpa1d6,T. Terayama,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518956129,13,44,1,0,49,ctm9as17rs95yhuz7qf53wfke,0,93.7,57.8,2023-03-12T06:04:51.054Z,2023-03-16T16:02:10Z,4091627637,56,Center,4091627639,286,,4091627693,233,8,,,,,,,,,,,,,,,,dgex06nxjy9fdvc12o8keg99l,Koki Ogawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518956133,9,12,1,0,50,e90fnsgtnamze3yssxpg392eb,1,6.9,42.4,2023-03-12T06:04:52.292Z,2023-03-12T06:12:34Z,4091627657,56,Back,4091627659,140,24.4,4091627669,15,,4091627665,213,0.4,4091627661,141,55.2,4091627663,212,20.3,,,,,,,49pimptme99yiya9m9idpa1d6,T. Terayama,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518956139,10,43,1,0,53,e90fnsgtnamze3yssxpg392eb,1,0,0,2023-03-12T06:04:54.848Z,2023-03-12T06:05:14Z,4091628073,144,3,4091627699,56,Back,4091627701,285,0,,,,,,,,,,,,,,,,1zckxb4ugqeuc50tggo5cohyh,T. Nakagawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518956149,14,1,1,0,55,ctm9as17rs95yhuz7qf53wfke,0,73.8,45,2023-03-12T06:04:57.628Z,2023-03-27T06:35:10Z,4091627763,56,Left,4091627765,140,73.6,4091627771,213,1.6,4091627767,141,100.0,4091627769,212,38.1,4127527679,1,,,,,,,,d8f4eo6asksimz2kqs58x6bjd,T. Hasegawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518956147,11,5,1,0,56,e90fnsgtnamze3yssxpg392eb,1,27.4,-1.2,2023-03-12T06:04:57.900Z,2023-03-12T06:05:00Z,4091627743,347,,4091627741,56,Back,4091627817,233,15,,,,,,,,,,,,,,,,1zckxb4ugqeuc50tggo5cohyh,T. Nakagawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518956153,15,5,1,0,56,ctm9as17rs95yhuz7qf53wfke,0,72.6,101.2,2023-03-12T06:04:57.900Z,2023-03-12T06:07:55Z,4091627783,56,Left,4091627785,347,,4091627831,233,11,,,,,,,,,,,,,,,,d8f4eo6asksimz2kqs58x6bjd,T. Hasegawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518956233,12,1,1,1,15,e90fnsgtnamze3yssxpg392eb,0,29.5,0,2023-03-12T06:05:16.896Z,2023-03-12T06:05:21Z,4091628195,1,,4091628183,107,,4091628185,56,Right,4091628191,212,43.8,4091628193,213,0.2,4091628189,141,10.9,4091628187,140,70.4,,,,6zhe1uw4hag6m8sqmcy7zw8kq,H. Nakamura,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518956249,16,1,1,1,19,ctm9as17rs95yhuz7qf53wfke,1,24.1,87.8,2023-03-12T06:05:21.494Z,2023-03-12T06:05:23Z,4091628273,56,Back,4091628275,140,9.0,4091628281,213,4.0,4091628279,212,23.6,4091628277,141,62.0,,,,,,,,,,clp5l55cry7s1afopdybbedey,K. Hashimoto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518956251,17,49,1,1,21,ctm9as17rs95yhuz7qf53wfke,1,9,62,2023-03-12T06:05:23.220Z,2023-03-12T06:05:23Z,,,,,,,,,,,,,,,,,,,,,,,,,a1upg2vdzbgl4y7tr2grer3kl,K. Nagai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518956267,18,1,1,1,23,ctm9as17rs95yhuz7qf53wfke,0,4.8,60.9,2023-03-12T06:05:24.724Z,2023-03-12T06:05:26Z,4091628353,157,,4091628355,56,Back,4091628361,212,38.3,4091628359,141,72.3,4091628357,140,40.5,4091628365,1,,4091628363,213,0.2,,,,a1upg2vdzbgl4y7tr2grer3kl,K. Nagai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518956271,13,49,1,1,24,e90fnsgtnamze3yssxpg392eb,1,65.2,23.1,2023-03-12T06:05:26.270Z,2023-03-12T06:05:26Z,,,,,,,,,,,,,,,,,,,,,,,,,cm1x3wpag38ievovx1azsp9lh,Diego Oliveira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518956277,14,50,1,1,25,e90fnsgtnamze3yssxpg392eb,1,63.8,27.8,2023-03-12T06:05:27.456Z,2023-03-12T06:05:29Z,4091628377,286,,4091628413,233,19,4091628375,56,Center,,,,,,,,,,,,,,,,cm1x3wpag38ievovx1azsp9lh,Diego Oliveira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518956281,19,7,1,1,25,ctm9as17rs95yhuz7qf53wfke,1,36.2,72.2,2023-03-12T06:05:27.457Z,2023-03-16T16:03:13Z,4091628385,285,,4091628383,56,Back,4100831263,383,,4091628403,233,14,,,,,,,,,,,,,9gqymee6r8xdj6jbvcc6mahg5,H. Mita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518956283,20,49,1,1,26,ctm9as17rs95yhuz7qf53wfke,1,37.7,68.2,2023-03-12T06:05:28.245Z,2023-03-12T06:05:28Z,,,,,,,,,,,,,,,,,,,,,,,,,9gqymee6r8xdj6jbvcc6mahg5,H. Mita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518956301,21,1,1,1,27,ctm9as17rs95yhuz7qf53wfke,1,32.6,67.5,2023-03-12T06:05:28.724Z,2023-03-12T06:05:30Z,4091628467,212,8.2,4091628469,213,5.0,4091628461,56,Back,4091628465,141,56.0,4091628463,140,34.9,,,,,,,,,,9gqymee6r8xdj6jbvcc6mahg5,H. Mita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518956313,22,1,1,1,28,ctm9as17rs95yhuz7qf53wfke,0,35.6,55.7,2023-03-12T06:05:30.516Z,2023-03-12T06:05:32Z,4091628525,56,Back,4091628533,213,1.0,4091628531,212,9.5,4091628529,141,67.8,4091628527,140,40.2,,,,,,,,,,4hpqusnkgyghf16g9pbclkve1,T. Yamane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518956319,15,4,1,1,30,e90fnsgtnamze3yssxpg392eb,1,60.8,34,2023-03-12T06:05:32.020Z,2023-03-27T06:35:58Z,4091628555,152,,4091628553,56,Center,4091628557,265,,4091628559,286,,4091628551,13,,4091628659,233,23,,,,,,,8k94yjnb64nf994hbmpaiieol,K. Koizumi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518956337,23,4,1,1,30,ctm9as17rs95yhuz7qf53wfke,0,39.2,66,2023-03-12T06:05:32.021Z,2023-03-27T06:36:02Z,4091628641,285,,4091628669,233,15,4091628633,13,,4091628635,56,Back,4091628637,152,,4091628639,265,,,,,,,,d8f4eo6asksimz2kqs58x6bjd,T. Hasegawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518956381,16,1,1,1,42,e90fnsgtnamze3yssxpg392eb,1,59,33,2023-03-12T06:05:44.278Z,2023-03-12T06:05:45Z,4091628847,212,20.1,4091628867,189,,4091628849,213,3.2,4091628841,56,Back,4091628843,140,39.9,4091628839,152,,4091628837,5,,4091628845,141,31.6,8k94yjnb64nf994hbmpaiieol,K. Koizumi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518956399,17,1,1,1,44,e90fnsgtnamze3yssxpg392eb,1,38.9,31.3,2023-03-12T06:05:46.362Z,2023-03-12T06:05:47Z,4091628945,141,50.3,4091628943,140,23.2,4091628941,56,Back,4091628947,212,20.9,4091628949,213,2.5,,,,,,,,,,406wrekzsvvqqo9jgv2lk1d5,Y. Kimoto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518956407,18,1,1,1,46,e90fnsgtnamze3yssxpg392eb,0,23.7,50.9,2023-03-12T06:05:47.832Z,2023-03-12T06:05:52Z,4091628997,141,100.0,4091628999,212,58.3,4091629001,213,0.6,4091628991,56,Left,4091628989,155,,4091629003,1,,4091628995,140,68.3,,,,eu0wama1jzd9er063es4p3b9x,J. Słowik,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518956411,19,5,1,1,48,e90fnsgtnamze3yssxpg392eb,0,68.2,102,2023-03-12T06:05:50.304Z,2023-03-12T06:05:53Z,4091629023,347,,4091629021,56,Left,4091629143,233,24,,,,,,,,,,,,,,,,eu0wama1jzd9er063es4p3b9x,J. Słowik,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518956429,24,5,1,1,48,ctm9as17rs95yhuz7qf53wfke,1,31.8,-2,2023-03-12T06:05:50.304Z,2023-03-12T06:07:56Z,4091629103,56,Back,4091629105,347,,4091629117,233,19,,,,,,,,,,,,,,,,br87k809f9zu9av8cwkwtkhgq,T. Nakamura,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518956459,25,1,1,1,58,ctm9as17rs95yhuz7qf53wfke,1,29.2,0,2023-03-12T06:06:00.035Z,2023-03-27T06:36:20Z,4091629265,141,22.5,4091629263,140,27.8,4127562253,189,,4091629259,107,,4091629261,56,Back,4091629269,213,1.7,4091629267,212,16.3,,,,br87k809f9zu9av8cwkwtkhgq,T. Nakamura,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518956475,26,1,1,1,59,ctm9as17rs95yhuz7qf53wfke,1,27.8,22.5,2023-03-12T06:06:01.555Z,2023-03-12T06:15:58Z,4091648627,189,,4091629373,56,Back,4091629375,140,26.1,4091629383,213,1.6,4091629377,141,57.6,4091629381,212,23.9,,,,,,,el9hmsmc1zz7yie7dedfaac8a,B. Nduka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518956487,27,1,1,2,1,ctm9as17rs95yhuz7qf53wfke,1,26.3,58.4,2023-03-12T06:06:03.460Z,2023-03-12T06:06:04Z,4091629451,213,5.3,4091629445,140,34.1,4091629443,56,Back,4091629447,141,41.9,4091629449,212,13.9,,,,,,,,,,19pcq7pd8fq57z1tgec16o79x,K. Iwatake,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518956499,28,1,1,2,2,ctm9as17rs95yhuz7qf53wfke,1,32.5,41.5,2023-03-12T06:06:04.532Z,2023-03-12T06:06:06Z,4091629507,141,59.4,4091629509,212,13.1,4091629503,56,Back,4091629511,213,2.0,4091629505,140,27.8,,,,,,,,,,19m4x5k36kaujvze82qp1ju8l,Yuri Lara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518956505,29,1,1,2,4,ctm9as17rs95yhuz7qf53wfke,1,29.3,62.4,2023-03-12T06:06:06.196Z,2023-03-12T06:06:08Z,4091629535,140,38.6,4091629533,56,Back,4091629541,213,1.1,4091629539,212,22.4,4091629537,141,92.0,,,,,,,,,,19pcq7pd8fq57z1tgec16o79x,K. Iwatake,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518956521,30,1,1,2,6,ctm9as17rs95yhuz7qf53wfke,1,39.1,92,2023-03-12T06:06:07.939Z,2023-03-12T06:06:10Z,4091629603,212,15.0,4091629605,213,4.0,4091629595,56,Back,4091629597,140,29.6,4091629599,141,75.6,,,,,,,,,,clp5l55cry7s1afopdybbedey,K. Hashimoto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518956539,31,1,1,2,9,ctm9as17rs95yhuz7qf53wfke,1,26.6,72.4,2023-03-12T06:06:10.740Z,2023-03-12T06:06:14Z,4091629675,141,51.9,4091629673,140,16.9,4091629677,212,17.3,4091629679,213,4.1,4091629671,56,Back,,,,,,,,,,19pcq7pd8fq57z1tgec16o79x,K. Iwatake,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518956561,32,1,1,2,12,ctm9as17rs95yhuz7qf53wfke,1,15.8,48.4,2023-03-12T06:06:14.469Z,2023-03-12T06:06:20Z,4091629753,155,,4091629761,212,57.2,4091629755,56,Right,4091629757,140,62.8,4091629759,141,5.9,4091629765,1,,4091629763,213,5.8,,,,a1upg2vdzbgl4y7tr2grer3kl,K. Nagai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518956571,33,3,1,2,17,ctm9as17rs95yhuz7qf53wfke,0,61.6,4.4,2023-03-12T06:06:19.180Z,2023-03-16T16:04:48Z,4091629807,286,,4091629809,211,,4100832173,465,,4091629805,56,Right,,,,,,,,,,,,,4hpqusnkgyghf16g9pbclkve1,T. Yamane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518956567,20,49,1,2,18,e90fnsgtnamze3yssxpg392eb,1,29.7,96,2023-03-12T06:06:20.564Z,2023-03-12T06:06:21Z,,,,,,,,,,,,,,,,,,,,,,,,,cxmuf2ztbfbfw5p2fmr7uzbvt,Henrique Trevisan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518956581,21,1,1,2,19,e90fnsgtnamze3yssxpg392eb,1,29.4,96,2023-03-12T06:06:21.100Z,2023-03-12T06:06:21Z,4091629835,213,5.3,4091629825,56,Back,4091629827,140,32.8,4091629829,141,88.0,4091629831,212,6.5,,,,,,,,,,cxmuf2ztbfbfw5p2fmr7uzbvt,Henrique Trevisan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518956597,22,1,1,2,20,e90fnsgtnamze3yssxpg392eb,1,32.8,88,2023-03-12T06:06:21.753Z,2023-03-12T06:06:24Z,4091629935,141,95.1,4091629933,140,27.6,4091629937,212,7.3,4091629939,213,2.4,4091629931,56,Back,,,,,,,,,,80q72r0bt6k15fgvbfvs3llud,K. Higashi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518956601,23,50,1,2,22,e90fnsgtnamze3yssxpg392eb,1,26.2,93.6,2023-03-12T06:06:24.259Z,2023-03-12T06:06:27Z,4091629951,56,Back,4091629953,285,,4091630063,233,34,,,,,,,,,,,,,,,,cxmuf2ztbfbfw5p2fmr7uzbvt,Henrique Trevisan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518956619,34,7,1,2,22,ctm9as17rs95yhuz7qf53wfke,0,73.8,6.4,2023-03-12T06:06:24.260Z,2023-03-16T16:05:18Z,4100832445,383,,4091630029,56,Right,4091630049,233,23,4091630031,286,,,,,,,,,,,,,,4hpqusnkgyghf16g9pbclkve1,T. Yamane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518956639,35,4,1,2,25,ctm9as17rs95yhuz7qf53wfke,1,81.7,6.8,2023-03-12T06:06:27.189Z,2023-03-12T06:06:30Z,4091630147,233,24,4091630133,13,,4091630135,295,,4091630141,286,,4091630139,152,,4091630137,56,Right,,,,,,,4hpqusnkgyghf16g9pbclkve1,T. Yamane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
