id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,keyPass,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/9/value,qualifier/13/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,assist,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId
2511751275,6,1,1,0,15,90cc40yau7yv6n8r4xs361ofd,0,56.3,79.3,2023-02-25T06:04:39.159Z,2023-02-25T06:04:40Z,4053532063,140,62.2,4053532061,56,Center,4053532059,3,,4053532065,141,65.8,4053532067,212,11.1,4053532069,213,5.3,,,,,,,14h0iqf7xj9ra1vqiq0o9zc2x,K. Funaki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511751293,6,1,1,0,18,ydlnn8jofdkseegh42az3fpt,1,28.4,36.4,2023-02-25T06:04:41.648Z,2023-02-25T06:10:31Z,4053532141,213,0.3,4053532133,56,Back,4053532131,3,,4053532135,140,38.0,4053532139,212,10.7,4053532137,141,41.6,,,,,,,3qfugmdyrphh09ktbhqqid3p,H. Mae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511751297,7,43,1,0,20,ydlnn8jofdkseegh42az3fpt,1,0,0,2023-02-25T06:04:44.079Z,2023-02-25T06:10:51Z,4053542269,144,49,,,,,,,,,,,,,,,,,,,,,,bc3t2v3tt6phv43c5v89u5ckp,Y. Yamagishi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511751305,8,1,1,0,20,ydlnn8jofdkseegh42az3fpt,0,37.7,48.7,2023-02-25T06:04:44.271Z,2023-02-25T06:10:55Z,4053532203,157,,4053532213,213,6.0,4053532209,141,33.9,4053532211,212,37.4,4053532215,1,,4053532207,140,72.0,4053532205,56,Center,,,,bc3t2v3tt6phv43c5v89u5ckp,Y. Yamagishi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511751309,7,43,1,0,22,90cc40yau7yv6n8r4xs361ofd,1,0,0,2023-02-25T06:04:45.581Z,2023-02-25T06:11:07Z,4053542743,144,49,,,,,,,,,,,,,,,,,,,,,,b8uoz55lg5vph4efl6clee4x6,R. Nishio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511751327,8,1,1,0,23,90cc40yau7yv6n8r4xs361ofd,1,30.9,81.5,2023-02-25T06:04:47.145Z,2023-02-25T06:11:10Z,4053532339,212,8.1,4053532341,213,5.9,4053532333,56,Back,4053532337,141,77.0,4053532335,140,38.0,,,,,,,,,,b8uoz55lg5vph4efl6clee4x6,R. Nishio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511751333,9,1,1,0,27,90cc40yau7yv6n8r4xs361ofd,1,35.6,77,2023-02-25T06:04:51.001Z,2023-02-25T06:11:49Z,4053532353,56,Back,4053532359,212,8.7,4053532355,140,40.9,4053532361,213,0.9,4053532357,141,86.8,,,,,,,,,,9d46sx7as05co7z0b91b1fpx,R. Harakawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511751337,10,1,1,0,28,90cc40yau7yv6n8r4xs361ofd,1,43.4,89.4,2023-02-25T06:04:51.898Z,2023-02-25T06:12:02Z,4053532377,141,87.2,4053532375,140,32.6,4053544433,156,,4053532379,212,11.4,4053532381,213,3.3,4053532373,56,Back,,,,,,,6i35vaig8vo8uu549elm5kul1,H. Tameda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511751341,11,1,1,0,29,90cc40yau7yv6n8r4xs361ofd,0,36.9,78.4,2023-02-25T06:04:52.975Z,2023-02-25T06:12:19Z,4053532395,140,60.2,4053532397,141,75.1,4053532401,213,6.2,4053532399,212,24.6,4053532393,56,Center,4053532391,155,,,,,,,,9d46sx7as05co7z0b91b1fpx,R. Harakawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511751345,9,49,1,0,30,ydlnn8jofdkseegh42az3fpt,1,27.3,17.7,2023-02-25T06:04:54.287Z,2023-02-25T06:04:54Z,,,,,,,,,,,,,,,,,,,,,,,,,2ati8vm9atqgr7pw57olfrr2t,T. Nara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511751349,10,12,1,0,31,ydlnn8jofdkseegh42az3fpt,1,27.3,17.7,2023-02-25T06:04:54.670Z,2023-02-25T06:12:21Z,4053532425,212,14.7,4053532427,213,5.2,4053532419,56,Back,4053532423,141,0.0,4053532421,140,33.7,4053532435,167,,,,,,,,2ati8vm9atqgr7pw57olfrr2t,T. Nara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511751351,11,5,1,0,32,ydlnn8jofdkseegh42az3fpt,0,38.8,-1.5,2023-02-25T06:04:55.385Z,2023-02-25T06:05:03Z,4053532431,56,Back,4053532433,347,,4053532511,233,12,,,,,,,,,,,,,,,,2ati8vm9atqgr7pw57olfrr2t,T. Nara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511751371,12,5,1,0,32,90cc40yau7yv6n8r4xs361ofd,1,61.2,101.5,2023-02-25T06:04:55.385Z,2023-02-25T06:08:01Z,4053532507,233,11,4053532505,347,,4053532503,56,Left,,,,,,,,,,,,,,,,9d46sx7as05co7z0b91b1fpx,R. Harakawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511751379,13,1,1,0,39,90cc40yau7yv6n8r4xs361ofd,1,56.1,100,2023-02-25T06:05:02.464Z,2023-02-25T06:05:04Z,4053532549,212,12.9,4053532547,141,82.7,4053532545,140,53.9,4053532541,107,,4053532551,213,4.5,4053532543,56,Left,,,,,,,6i35vaig8vo8uu549elm5kul1,H. Tameda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511751385,14,1,1,0,41,90cc40yau7yv6n8r4xs361ofd,1,55.9,82.9,2023-02-25T06:05:04.652Z,2023-02-25T06:12:40Z,4053532573,56,Left,4053532581,213,0.7,4053532575,140,61.9,4053532579,212,7.9,4053532577,141,90.0,,,,,,,,,,c0462ainildhz7zmyosnafmc5,H. Okuno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511751389,15,1,1,0,42,90cc40yau7yv6n8r4xs361ofd,1,62.6,90.5,2023-02-25T06:05:05.869Z,2023-02-25T06:05:07Z,4053532613,56,Left,4053532621,213,1.3,4053532619,212,3.9,4053532615,140,63.5,4053532617,141,96.0,,,,,,,,,,6i35vaig8vo8uu549elm5kul1,H. Tameda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511751393,16,1,1,0,43,90cc40yau7yv6n8r4xs361ofd,1,64.7,97.5,2023-02-25T06:05:06.970Z,2023-02-25T06:12:57Z,4053532665,213,4.3,4053532659,140,61.1,4053532661,141,86.3,4053532657,56,Left,4053532663,212,8.5,,,,,,,,,,14h0iqf7xj9ra1vqiq0o9zc2x,K. Funaki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511751397,17,1,1,0,45,90cc40yau7yv6n8r4xs361ofd,0,61.7,84.5,2023-02-25T06:05:08.502Z,2023-02-25T06:12:58Z,4053532685,141,79.0,4053532687,212,8.2,4053532689,213,5.8,4053532683,140,68.6,4053532681,56,Left,,,,,,,,,,c0462ainildhz7zmyosnafmc5,H. Okuno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511751399,12,8,1,0,46,ydlnn8jofdkseegh42az3fpt,1,25,22.7,2023-02-25T06:05:10.033Z,2023-02-28T18:32:34Z,4053532697,56,Back,4063936075,385,,,,,,,,,,,,,,,,,,,,t3mr37pe6ebkr18v3n9373kl,Douglas Grolli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511751409,13,61,1,0,49,ydlnn8jofdkseegh42az3fpt,0,40.7,39.8,2023-02-25T06:05:12.943Z,2023-02-25T06:05:13Z,4053532749,56,Back,,,,,,,,,,,,,,,,,,,,,,5dvxh6xzjxetb0lx04uxztb6d,Lukian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511751421,18,4,1,0,52,90cc40yau7yv6n8r4xs361ofd,1,53.2,38.2,2023-02-25T06:05:15.451Z,2023-02-25T06:05:18Z,4053532807,56,Center,4053532851,233,14,4053532805,13,,4053532809,152,,4053532813,286,,4053532811,265,,,,,,,,a48j66n8bzz6ffcsyiodbfwq2,S. Maikuma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511751429,14,4,1,0,52,ydlnn8jofdkseegh42az3fpt,0,46.8,61.8,2023-02-25T06:05:15.452Z,2023-02-25T06:05:18Z,4053532843,56,Back,4053532841,13,,4053532849,285,,4053532845,152,,4053532847,265,,4053532855,233,18,,,,,,,5dvxh6xzjxetb0lx04uxztb6d,Lukian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511751491,19,1,1,1,5,90cc40yau7yv6n8r4xs361ofd,1,53.1,34.5,2023-02-25T06:05:29.203Z,2023-02-25T06:05:31Z,4053533191,56,Center,4053533193,140,50.8,4053533197,212,15.1,4053533199,213,1.7,4053533189,152,,4053533195,141,56.4,4053533187,5,,,,,cswf4egr4vc9p1mcfdhlfj8id,M. Jonjić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511751501,20,1,1,1,7,90cc40yau7yv6n8r4xs361ofd,1,52.2,58.1,2023-02-25T06:05:31.276Z,2023-02-25T06:05:33Z,4053533253,212,20.1,4053533251,141,87.5,4053533255,213,1.5,4053533247,56,Left,4053533249,140,53.8,,,,,,,,,,b8uoz55lg5vph4efl6clee4x6,R. Nishio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511751523,21,1,1,1,10,90cc40yau7yv6n8r4xs361ofd,1,54.2,90.9,2023-02-25T06:05:33.658Z,2023-02-25T06:05:35Z,4053533327,140,67.2,4053533333,213,0.2,4053533329,141,94.7,4053533325,56,Left,4053533331,212,13.9,,,,,,,,,,14h0iqf7xj9ra1vqiq0o9zc2x,K. Funaki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511751529,22,1,1,1,12,90cc40yau7yv6n8r4xs361ofd,1,66.2,93.6,2023-02-25T06:05:35.699Z,2023-02-25T06:13:47Z,4053533361,141,69.4,4053533359,140,70.9,4053533357,56,Center,4053533363,212,17.2,4053533365,213,5.0,,,,,,,,,,6i35vaig8vo8uu549elm5kul1,H. Tameda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511751533,23,61,1,1,13,90cc40yau7yv6n8r4xs361ofd,0,71,69.7,2023-02-25T06:05:36.880Z,2023-02-25T06:15:27Z,4053533373,56,Center,,,,,,,,,,,,,,,,,,,,,,1y7418qkypc0tg1fpx0anycfe,S. Uejo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511751543,15,49,1,1,14,ydlnn8jofdkseegh42az3fpt,1,26.9,36.3,2023-02-25T06:05:37.664Z,2023-02-25T06:15:32Z,,,,,,,,,,,,,,,,,,,,,,,,,2ati8vm9atqgr7pw57olfrr2t,T. Nara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511751581,16,1,1,1,15,ydlnn8jofdkseegh42az3fpt,1,26.9,36.3,2023-02-25T06:05:39.080Z,2023-02-25T06:15:36Z,4053533589,213,0.8,4053533587,212,21.1,4053533585,141,57.5,4053533581,56,Back,4053533583,140,41.6,,,,,,,,,,2ati8vm9atqgr7pw57olfrr2t,T. Nara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511751585,17,61,1,1,16,ydlnn8jofdkseegh42az3fpt,0,42.3,59.1,2023-02-25T06:05:40.102Z,2023-02-25T06:15:40Z,4053533625,56,Back,,,,,,,,,,,,,,,,,,,,,,bc3t2v3tt6phv43c5v89u5ckp,Y. Yamagishi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511754703,138,1,1,1,17,90cc40yau7yv6n8r4xs361ofd,0,54.7,25.2,2023-02-25T06:05:40.794Z,2023-02-25T06:15:45Z,4053550497,140,58.1,4053551695,286,,4053550495,56,Center,4053551691,233,103,4053550503,213,0.9,4053550499,141,31.6,4053550501,212,5.6,4053551689,236,,a48j66n8bzz6ffcsyiodbfwq2,S. Maikuma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511754687,103,74,1,1,17,ydlnn8jofdkseegh42az3fpt,1,47,67.4,2023-02-25T06:05:40.795Z,2023-02-25T06:18:03Z,4053550709,285,,4053550707,56,Back,4053550737,233,138,,,,,,,,,,,,,,,,bc3t2v3tt6phv43c5v89u5ckp,Y. Yamagishi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511751589,24,49,1,1,20,90cc40yau7yv6n8r4xs361ofd,1,56,4.7,2023-02-25T06:05:44.205Z,2023-02-25T06:05:44Z,,,,,,,,,,,,,,,,,,,,,,,,,ehnhef906i6z4e7hn7ae1p68l,J. Croux,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511751595,25,1,1,1,20,90cc40yau7yv6n8r4xs361ofd,0,56,4.7,2023-02-25T06:05:44.289Z,2023-02-25T06:15:16Z,4053533669,213,1.0,4053533661,56,Right,4053550727,233,103,4053533663,140,59.1,4053533667,212,6.1,4053533665,141,12.3,,,,,,,ehnhef906i6z4e7hn7ae1p68l,J. Croux,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511751601,18,8,1,1,22,ydlnn8jofdkseegh42az3fpt,1,36.9,88.3,2023-02-25T06:05:45.375Z,2023-02-28T18:33:20Z,4053533697,56,Back,4063936939,383,,,,,,,,,,,,,,,,,,,,bc3t2v3tt6phv43c5v89u5ckp,Y. Yamagishi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511751623,19,5,1,1,22,ydlnn8jofdkseegh42az3fpt,0,33.8,101.6,2023-02-25T06:05:46.334Z,2023-02-25T06:08:02Z,4053533773,56,Back,4053533809,233,26,4053533775,347,,,,,,,,,,,,,,,,,bc3t2v3tt6phv43c5v89u5ckp,Y. Yamagishi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511751613,26,5,1,1,22,90cc40yau7yv6n8r4xs361ofd,1,66.2,-1.6,2023-02-25T06:05:46.334Z,2023-02-25T06:05:48Z,4053533747,347,,4053533745,56,Right,4053533801,233,19,,,,,,,,,,,,,,,,ehnhef906i6z4e7hn7ae1p68l,J. Croux,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511751693,27,1,1,1,38,90cc40yau7yv6n8r4xs361ofd,1,62.3,0,2023-02-25T06:06:02.240Z,2023-02-25T06:06:04Z,4053534161,140,82.0,4053534159,56,Right,4053534157,107,,4053534163,141,6.7,4053534167,213,0.3,4053534169,1,,4053534165,212,21.5,,,,a48j66n8bzz6ffcsyiodbfwq2,S. Maikuma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511751701,28,1,1,1,40,90cc40yau7yv6n8r4xs361ofd,1,81.9,3.5,2023-02-25T06:06:04.197Z,2023-02-25T06:16:06Z,4053534207,212,6.0,4053534205,141,2.8,4053534201,140,76.2,4053534209,213,3.2,4053534197,56,Right,,,,,,,,,,7wg0d34b0cdh7fxgetfgqs8np,Léo Ceará,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511751713,29,1,1,1,42,90cc40yau7yv6n8r4xs361ofd,1,76.4,2.9,2023-02-25T06:06:05.670Z,2023-02-25T06:16:14Z,4053534287,141,23.3,4053534289,212,20.4,4053534285,140,90.6,4053534281,155,,4053534283,56,Center,4053534291,213,0.7,,,,,,,a48j66n8bzz6ffcsyiodbfwq2,S. Maikuma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511751725,30,1,1,1,44,90cc40yau7yv6n8r4xs361ofd,1,91.3,22.8,2023-02-25T06:06:07.720Z,2023-02-25T06:06:17Z,4053534335,155,,4053534337,56,Center,4053534345,213,2.8,4053534341,141,30.3,4053534343,212,15.8,4053534339,140,77.1,,,,,,,1y7418qkypc0tg1fpx0anycfe,S. Uejo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511751737,31,1,1,1,47,90cc40yau7yv6n8r4xs361ofd,1,75.9,29.8,2023-02-25T06:06:10.727Z,2023-02-25T06:06:12Z,4053534407,140,79.1,4053534405,56,Center,4053534409,141,38.2,4053534413,213,1.0,4053534411,212,6.6,4053534403,3,,,,,,,,c0462ainildhz7zmyosnafmc5,H. Okuno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511751755,32,1,1,1,48,90cc40yau7yv6n8r4xs361ofd,1,78.2,38.3,2023-02-25T06:06:11.899Z,2023-02-25T06:16:48Z,4053534503,56,Center,4053534509,212,12.5,4053553847,156,,4053534511,213,3.0,4053534507,141,41.2,4053534505,140,66.4,,,,,,,7wg0d34b0cdh7fxgetfgqs8np,Léo Ceará,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511751769,33,1,1,1,51,90cc40yau7yv6n8r4xs361ofd,1,65.3,44.2,2023-02-25T06:06:14.503Z,2023-02-25T06:06:17Z,4053534595,213,1.9,4053534587,56,Center,4053534589,140,61.0,4053534593,212,12.5,4053534591,141,61.4,,,,,,,,,,9d46sx7as05co7z0b91b1fpx,R. Harakawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511751785,34,1,1,1,54,90cc40yau7yv6n8r4xs361ofd,1,61,61.4,2023-02-25T06:06:17.622Z,2023-02-25T06:06:19Z,4053534685,140,45.5,4053534687,141,52.8,4053534689,212,17.3,4053534683,56,Back,4053534691,213,3.5,,,,,,,,,,14h0iqf7xj9ra1vqiq0o9zc2x,K. Funaki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511751813,35,1,1,1,55,90cc40yau7yv6n8r4xs361ofd,1,47,48.2,2023-02-25T06:06:19.279Z,2023-02-25T06:06:25Z,4053534803,141,21.5,4053534799,56,Center,4053534801,140,66.5,4053534797,155,,4053534805,212,27.4,4053534807,213,5.6,,,,,,,b8uoz55lg5vph4efl6clee4x6,R. Nishio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511751819,36,44,1,1,58,90cc40yau7yv6n8r4xs361ofd,1,69.1,19.8,2023-02-25T06:06:21.502Z,2023-02-25T06:17:53Z,4053534871,233,20,4053534855,56,Right,4053534857,286,,,,,,,,,,,,,,,,,ehnhef906i6z4e7hn7ae1p68l,J. Croux,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511751795,20,44,1,1,58,ydlnn8jofdkseegh42az3fpt,0,30.9,80.2,2023-02-25T06:06:21.503Z,2023-02-25T06:06:26Z,4053534733,56,Back,4053534735,285,,4053534877,233,36,,,,,,,,,,,,,,,,4ls5lzyiwwab2l2ou5an46ew9,I. Oda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
