id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/8/value,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,keyPass,qualifier/10/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/14/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,assist
2542842861,4,1,1,0,22,ydlnn8jofdkseegh42az3fpt,0,83.6,0,2023-05-03T06:03:38.432Z,2023-05-03T06:03:40Z,4246269793,107,,4246269795,56,Right,4246269799,141,18.3,4246269803,213,1.1,4246269797,140,89.6,4246269801,212,14.9,,,,,,,76l36yrzqri48jtz5idaxjyzt,Y. Maejima,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542842867,8,8,1,0,24,e90fnsgtnamze3yssxpg392eb,1,11.8,86,2023-05-03T06:03:40.408Z,2023-05-09T16:16:58Z,4264984693,384,,4246269819,56,Back,,,,,,,,,,,,,,,,,,,63245yg2ywq2p2s85w4vdokd0,K. Matsuki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542842879,5,1,1,0,27,ydlnn8jofdkseegh42az3fpt,0,92.9,7.3,2023-05-03T06:03:43.022Z,2023-05-03T06:05:36Z,4246269885,212,2.7,4246269883,141,11.3,4246269887,213,1.5,4246269881,140,93.0,4246269879,56,Right,,,,,,,,,,74nsqkyskico0dzgtxjheka5m,K. Konno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542842875,9,61,1,0,28,e90fnsgtnamze3yssxpg392eb,1,7.4,90.3,2023-05-03T06:03:43.500Z,2023-05-03T06:03:43Z,4246269859,56,Back,,,,,,,,,,,,,,,,,,,,,,5tkfqt3adzkyb7rxjdni12vh1,R. Watanabe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542842891,6,1,1,0,30,ydlnn8jofdkseegh42az3fpt,1,89.7,9.5,2023-05-03T06:03:45.903Z,2023-05-09T16:17:15Z,4246269921,140,88.9,4246269919,56,Right,4246273151,1,,4246273149,157,,4246269927,213,1.7,4246269925,212,4.8,4246269923,141,16.4,,,,74nsqkyskico0dzgtxjheka5m,K. Konno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542842919,7,1,1,0,34,ydlnn8jofdkseegh42az3fpt,0,72.7,54.8,2023-05-03T06:03:49.630Z,2023-05-03T06:05:44Z,4246270019,3,,4246270025,141,32.7,4246270023,140,75.8,4246270029,213,4.9,4246270021,56,Center,4246270027,212,15.4,,,,,,,4ls5lzyiwwab2l2ou5an46ew9,I. Oda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542842915,10,49,1,0,35,e90fnsgtnamze3yssxpg392eb,1,28.3,75.3,2023-05-03T06:03:50.770Z,2023-05-03T06:03:50Z,,,,,,,,,,,,,,,,,,,,,,,,,63245yg2ywq2p2s85w4vdokd0,K. Matsuki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542842929,11,1,1,0,35,e90fnsgtnamze3yssxpg392eb,0,28.9,76.1,2023-05-03T06:03:51.298Z,2023-05-03T06:03:53Z,4246270055,155,,4246270061,141,83.6,4246270057,56,Back,4246270059,140,40.0,4246270065,213,0.4,4246270063,212,12.7,,,,,,,63245yg2ywq2p2s85w4vdokd0,K. Matsuki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542842943,8,1,1,0,38,ydlnn8jofdkseegh42az3fpt,1,64.9,13.1,2023-05-03T06:03:53.968Z,2023-05-03T06:03:57Z,4246270121,141,23.0,4246270119,140,73.0,4246270117,56,Center,4246270123,212,10.8,4246270125,213,0.7,4246270115,3,,,,,,,,76l36yrzqri48jtz5idaxjyzt,Y. Maejima,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542842945,9,1,1,0,40,ydlnn8jofdkseegh42az3fpt,0,73,23,2023-05-03T06:03:56.004Z,2023-05-03T06:07:19Z,4246270137,141,37.6,4246270141,213,1.2,4246270129,3,,4246270133,56,Center,4246270135,140,76.3,4246270139,212,10.5,,,,,,,74nsqkyskico0dzgtxjheka5m,K. Konno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542842947,12,1,1,0,41,e90fnsgtnamze3yssxpg392eb,1,24.2,58.7,2023-05-03T06:03:56.914Z,2023-05-03T06:07:15Z,4246270149,141,95.7,4246270151,212,25.9,4246270153,213,1.3,4246270147,140,30.1,4246270143,3,,4246270145,56,Back,,,,,,,406wrekzsvvqqo9jgv2lk1d5,Y. Kimoto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542842949,13,43,1,0,43,e90fnsgtnamze3yssxpg392eb,1,0,0,2023-05-03T06:03:58.577Z,2023-05-03T06:08:01Z,4246277333,144,49,,,,,,,,,,,,,,,,,,,,,,5tkfqt3adzkyb7rxjdni12vh1,R. Watanabe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542842951,14,3,1,0,44,e90fnsgtnamze3yssxpg392eb,0,30.1,92.3,2023-05-03T06:03:59.505Z,2023-05-09T16:17:39Z,4246270247,233,10,4264986835,464,,4246270163,285,,4246270161,56,Back,,,,,,,,,,,,,5tkfqt3adzkyb7rxjdni12vh1,R. Watanabe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542842967,10,7,1,0,44,ydlnn8jofdkseegh42az3fpt,0,69.9,7.7,2023-05-03T06:03:59.506Z,2023-05-09T16:17:41Z,4264986889,383,,4246270221,56,Right,4246270235,233,14,4246270223,286,,,,,,,,,,,,,,74nsqkyskico0dzgtxjheka5m,K. Konno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542842987,11,61,1,0,46,ydlnn8jofdkseegh42az3fpt,0,70.9,12.9,2023-05-03T06:04:01.702Z,2023-05-03T06:07:59Z,4246270297,56,Right,,,,,,,,,,,,,,,,,,,,,,74nsqkyskico0dzgtxjheka5m,K. Konno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542842961,15,43,1,0,46,e90fnsgtnamze3yssxpg392eb,1,0,0,2023-05-03T06:04:02.146Z,2023-05-03T06:04:09Z,4246270187,56,Back,4246270389,144,61,,,,,,,,,,,,,,,,,,,5tkfqt3adzkyb7rxjdni12vh1,R. Watanabe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542842997,12,5,1,0,47,ydlnn8jofdkseegh42az3fpt,0,69.8,-1.4,2023-05-03T06:04:03.282Z,2023-05-09T16:17:46Z,4264987187,361,,4246270349,233,16,4246270335,347,,4246270333,56,Right,,,,,,,,,,,,,74nsqkyskico0dzgtxjheka5m,K. Konno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542842973,16,5,1,0,47,e90fnsgtnamze3yssxpg392eb,1,30.2,101.4,2023-05-03T06:04:03.282Z,2023-05-09T16:17:48Z,4246270259,347,,4264987253,361,,4246270341,233,12,4246270257,56,Back,,,,,,,,,,,,,5tkfqt3adzkyb7rxjdni12vh1,R. Watanabe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542843051,17,1,1,1,3,e90fnsgtnamze3yssxpg392eb,0,31.9,100,2023-05-03T06:04:18.788Z,2023-05-03T06:04:21Z,4246270595,213,6.0,4246270581,56,Left,4246270583,140,53.8,4246270599,1,,4246270591,212,23.8,4246270587,141,92.4,4246270579,107,,,,,5rqe1mdhd56mpjkas654hby3u,S. Tokumoto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542843065,13,1,1,1,5,ydlnn8jofdkseegh42az3fpt,1,37.2,11.9,2023-05-03T06:04:21.412Z,2023-05-03T06:04:23Z,4246270647,140,59.1,4246270653,213,0.3,4246270645,56,Center,4246270643,3,,4246270651,212,23.9,4246270649,141,21.5,,,,,,,t3mr37pe6ebkr18v3n9373kl,Douglas Grolli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542843067,14,49,1,1,7,ydlnn8jofdkseegh42az3fpt,1,59.1,21.5,2023-05-03T06:04:23.231Z,2023-05-03T06:04:23Z,,,,,,,,,,,,,,,,,,,,,,,,,74nsqkyskico0dzgtxjheka5m,K. Konno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542843069,15,1,1,1,8,ydlnn8jofdkseegh42az3fpt,0,59.1,21.5,2023-05-03T06:04:23.731Z,2023-05-03T06:04:24Z,4246270669,212,10.8,4246270663,56,Center,4246270665,140,68.6,4246270671,213,0.4,4246270661,155,,4246270667,141,27.6,,,,,,,74nsqkyskico0dzgtxjheka5m,K. Konno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542843083,18,1,1,1,9,e90fnsgtnamze3yssxpg392eb,0,30.8,75.6,2023-05-03T06:04:24.770Z,2023-05-03T06:04:28Z,4246270731,140,61.4,4246270727,3,,4246270739,1,,4246270737,213,6.2,4246270735,212,32.3,4246270733,141,70.5,4246270729,56,Center,,,,6jox21ck8ox2q4mpoqikpbtd6,S. Kimura,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542843097,16,44,1,1,12,ydlnn8jofdkseegh42az3fpt,1,38.8,25.8,2023-05-03T06:04:27.681Z,2023-05-03T06:04:29Z,4246270799,56,Back,4246270823,233,19,4246270801,285,,,,,,,,,,,,,,,,,t3mr37pe6ebkr18v3n9373kl,Douglas Grolli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542843089,19,44,1,1,12,e90fnsgtnamze3yssxpg392eb,0,61.2,74.2,2023-05-03T06:04:27.682Z,2023-05-03T06:04:30Z,4246270757,56,Center,4246270759,286,,4246270831,233,16,,,,,,,,,,,,,,,,cm1x3wpag38ievovx1azsp9lh,Diego Oliveira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542843103,17,1,1,1,12,ydlnn8jofdkseegh42az3fpt,1,38.9,22.2,2023-05-03T06:04:27.723Z,2023-05-03T06:52:09Z,4246270839,140,40.4,4246270841,141,32.8,4246270835,3,,4246270845,213,1.4,4246270843,212,7.4,4246270837,56,Back,,,,,,,t3mr37pe6ebkr18v3n9373kl,Douglas Grolli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542843111,18,1,1,1,15,ydlnn8jofdkseegh42az3fpt,0,39.9,33.6,2023-05-03T06:04:30.590Z,2023-05-03T06:08:55Z,4246270879,140,65.2,4246270887,1,,4246270883,212,48.7,4246270885,213,1.0,4246270881,141,93.6,4246270877,56,Left,4246279199,157,,,,,3qfugmdyrphh09ktbhqqid3p,H. Mae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542843121,20,12,1,1,17,e90fnsgtnamze3yssxpg392eb,1,36.7,6.8,2023-05-03T06:04:32.833Z,2023-05-09T16:21:59Z,4246270951,212,6.3,4246270949,141,0.0,4246270945,56,Back,4264996921,15,,4246270953,213,5.0,4246270947,140,38.5,4264996923,167,,,,,1vodims2kc52x1ew6acbj0wr9,Y. Nagatomo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542843125,19,5,1,1,19,ydlnn8jofdkseegh42az3fpt,1,58.8,101.6,2023-05-03T06:04:35.269Z,2023-05-03T06:08:49Z,4246270965,347,,4246270963,56,Left,4246270967,233,21,,,,,,,,,,,,,,,,3qfugmdyrphh09ktbhqqid3p,H. Mae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542843123,21,5,1,1,19,e90fnsgtnamze3yssxpg392eb,0,41.2,-1.6,2023-05-03T06:04:35.269Z,2023-05-03T06:04:37Z,4246270957,56,Back,4246270977,233,19,4246270959,347,,,,,,,,,,,,,,,,,1vodims2kc52x1ew6acbj0wr9,Y. Nagatomo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542843305,20,1,1,1,48,ydlnn8jofdkseegh42az3fpt,0,58.9,100,2023-05-03T06:05:04.007Z,2023-05-03T06:05:10Z,4246271789,107,,4246271795,141,92.3,4246271793,140,75.7,4246271797,212,18.8,4246271799,213,5.9,4246271791,56,Left,,,,,,,4ls5lzyiwwab2l2ou5an46ew9,I. Oda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542843297,22,44,1,1,51,e90fnsgtnamze3yssxpg392eb,1,23.1,10.4,2023-05-03T06:05:06.705Z,2023-05-03T06:05:09Z,4246271769,285,,4246271845,233,21,4246271767,56,Back,,,,,,,,,,,,,,,,406wrekzsvvqqo9jgv2lk1d5,Y. Kimoto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542843307,21,44,1,1,51,ydlnn8jofdkseegh42az3fpt,0,76.9,89.6,2023-05-03T06:05:06.706Z,2023-05-03T06:05:10Z,4246271803,56,Left,4246271805,286,,4246271871,233,22,,,,,,,,,,,,,,,,6vsv85w7h0972blejy2yl0844,R. Tsuruno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542843311,23,1,1,1,51,e90fnsgtnamze3yssxpg392eb,1,21.9,13.2,2023-05-03T06:05:07.057Z,2023-05-03T06:05:08Z,4246271811,3,,4246271821,141,19.1,4246271813,56,Back,4246271823,212,8.5,4246271825,213,0.5,4246271817,140,29.0,,,,,,,406wrekzsvvqqo9jgv2lk1d5,Y. Kimoto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542843317,24,49,1,1,53,e90fnsgtnamze3yssxpg392eb,1,29,19.1,2023-05-03T06:05:08.625Z,2023-05-03T06:05:09Z,,,,,,,,,,,,,,,,,,,,,,,,,63245yg2ywq2p2s85w4vdokd0,K. Matsuki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542843319,25,1,1,1,53,e90fnsgtnamze3yssxpg392eb,0,29,19.1,2023-05-03T06:05:08.994Z,2023-05-03T06:05:12Z,4246271863,1,,4246271857,141,29.7,4246271851,157,,4246271861,213,0.2,4246271859,212,39.6,4246271855,140,66.1,4246271853,56,Center,,,,63245yg2ywq2p2s85w4vdokd0,K. Matsuki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542843341,22,1,1,1,56,ydlnn8jofdkseegh42az3fpt,1,34.6,79,2023-05-03T06:05:12.040Z,2023-05-03T06:10:02Z,4246271951,141,93.8,4246271949,140,40.0,4246271945,3,,4246271953,212,11.6,4246271955,213,1.1,4246271947,56,Back,,,,,,,t3mr37pe6ebkr18v3n9373kl,Douglas Grolli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542843347,23,44,1,1,56,ydlnn8jofdkseegh42az3fpt,1,35.6,95.2,2023-05-03T06:05:12.064Z,2023-05-03T06:06:08Z,4246273571,233,31,4246271977,56,Back,4246271979,285,,,,,,,,,,,,,,,,,4ls5lzyiwwab2l2ou5an46ew9,I. Oda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542843485,31,44,1,1,56,e90fnsgtnamze3yssxpg392eb,0,64.4,4.8,2023-05-03T06:05:12.065Z,2023-05-03T06:06:10Z,4246272513,286,,4246272511,56,Right,4246273591,233,23,,,,,,,,,,,,,,,,1t02yvbqtxoq0xlil3o88bgx6,S. Abe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542843351,24,1,1,1,56,ydlnn8jofdkseegh42az3fpt,0,40,93.8,2023-05-03T06:05:12.439Z,2023-05-03T06:52:15Z,4246271999,213,6.0,4246271991,56,Back,4246271993,140,48.0,4246271995,141,89.6,4246271989,3,,4246271997,212,8.9,,,,,,,4ls5lzyiwwab2l2ou5an46ew9,I. Oda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542843359,26,1,1,2,0,e90fnsgtnamze3yssxpg392eb,0,56.6,14.9,2023-05-03T06:05:16.064Z,2023-05-03T06:11:39Z,4246272025,212,6.9,4246272023,141,15.5,4246272015,56,Right,4246272013,3,,4246272019,140,63.2,4246272029,213,0.1,,,,,,,80q72r0bt6k15fgvbfvs3llud,K. Higashi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542846393,77,44,1,2,1,ydlnn8jofdkseegh42az3fpt,1,38.4,83.9,2023-05-03T06:05:17.118Z,2023-05-03T06:12:44Z,4246287117,56,Back,4246287121,233,102,4246287119,285,,,,,,,,,,,,,,,,,3qfugmdyrphh09ktbhqqid3p,H. Mae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542846277,102,44,1,2,1,e90fnsgtnamze3yssxpg392eb,0,61.6,16.1,2023-05-03T06:05:17.119Z,2023-05-03T06:12:46Z,4246286939,286,,4246286937,56,Right,4246287131,233,77,,,,,,,,,,,,,,,,1zckxb4ugqeuc50tggo5cohyh,T. Nakagawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542845995,70,1,1,2,1,ydlnn8jofdkseegh42az3fpt,1,41.2,82.2,2023-05-03T06:05:17.444Z,2023-05-09T16:23:29Z,4246284693,56,Back,4265000455,141,97.3,4265000453,140,40.2,4265000459,213,1.7,4265000451,3,,4265000457,212,10.3,,,,,,,3qfugmdyrphh09ktbhqqid3p,H. Mae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542843365,25,49,1,2,2,ydlnn8jofdkseegh42az3fpt,1,42.1,97.1,2023-05-03T06:05:17.659Z,2023-05-03T06:13:46Z,,,,,,,,,,,,,,,,,,,,,,,,,5dvxh6xzjxetb0lx04uxztb6d,Lukian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542843371,26,3,1,2,3,ydlnn8jofdkseegh42az3fpt,0,41.3,96.6,2023-05-03T06:05:18.533Z,2023-05-09T16:23:37Z,4246272075,56,Back,4265000653,464,,4246272077,286,,4246289281,233,114,,,,,,,,,,,,,5dvxh6xzjxetb0lx04uxztb6d,Lukian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542846637,114,7,1,2,3,e90fnsgtnamze3yssxpg392eb,1,58.7,3.4,2023-05-03T06:05:18.534Z,2023-05-09T16:23:38Z,4246288975,56,Right,4265000689,384,,4246288977,285,,4246289015,233,26,,,,,,,,,,,,,1vodims2kc52x1ew6acbj0wr9,Y. Nagatomo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542843379,27,49,1,2,4,e90fnsgtnamze3yssxpg392eb,1,67.4,4.1,2023-05-03T06:05:20.048Z,2023-05-03T06:05:20Z,,,,,,,,,,,,,,,,,,,,,,,,,1zckxb4ugqeuc50tggo5cohyh,T. Nakagawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542843405,28,1,1,2,5,e90fnsgtnamze3yssxpg392eb,1,69.7,4.7,2023-05-03T06:05:20.801Z,2023-05-03T06:05:24Z,4246272197,141,2.2,4246272201,213,6.1,4246272195,140,78.6,4246272193,56,Right,4246272199,212,9.5,,,,,,,,,,1zckxb4ugqeuc50tggo5cohyh,T. Nakagawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542843413,29,3,1,2,8,e90fnsgtnamze3yssxpg392eb,0,73.5,4.2,2023-05-03T06:05:24.274Z,2023-05-09T16:23:52Z,4246272229,56,Right,4265001439,464,,4246272231,286,,4246272437,233,27,,,,,,,,,,,,,1t02yvbqtxoq0xlil3o88bgx6,S. Abe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542843453,27,7,1,2,8,ydlnn8jofdkseegh42az3fpt,1,26.5,95.8,2023-05-03T06:05:24.275Z,2023-05-09T16:23:51Z,4265001359,385,,4246272377,56,Back,4246272411,233,29,4246272375,167,,4246272379,285,,,,,,,,,,,5dvxh6xzjxetb0lx04uxztb6d,Lukian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542843461,28,5,1,2,11,ydlnn8jofdkseegh42az3fpt,0,29.3,101.8,2023-05-03T06:05:26.880Z,2023-05-03T06:08:49Z,4246272449,233,30,4246272403,347,,4246272399,56,Back,,,,,,,,,,,,,,,,5dvxh6xzjxetb0lx04uxztb6d,Lukian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
