id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,assist,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/9/value,qualifier/10/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/15/value,keyPass,qualifier/11/value,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value
2537740003,7,1,1,0,9,9s2g5k3dlmfii452t8edaeozh,1,72.1,96,2023-04-23T05:03:18.148Z,2023-04-23T05:03:22Z,4212127219,213,5.8,4212127213,140,87.5,4212127217,212,18.1,4212127215,141,83.9,4212127211,56,Left,,,,,,,,,,4c03ukpq8hq69ykgcypq5jf8p,Y. Kakita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537740007,8,50,1,0,12,9s2g5k3dlmfii452t8edaeozh,1,92,88,2023-04-23T05:03:20.891Z,2023-04-27T10:38:14Z,4212127227,56,Left,4212127229,286,,4212127253,233,4,,,,,,,,,,,,,,,,cs1e2ou4h94utke3qdy14fiay,Y. Higuchi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537740017,4,7,1,0,12,12tyw9yomy9n5cjd5po2ajx1q,0,8,12,2023-04-23T05:03:20.892Z,2023-04-27T10:38:20Z,4212127247,285,,4212127249,233,8,4228060231,383,,4212127245,56,Back,,,,,,,,,,,,,go72kkg33k57tcxebbg9v7u2,N. Arai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2539782953,747,61,1,0,13,9s2g5k3dlmfii452t8edaeozh,1,88.3,89.9,2023-04-23T05:03:21.809Z,2023-04-27T10:38:10Z,4228063605,56,Left,,,,,,,,,,,,,,,,,,,,,,cs1e2ou4h94utke3qdy14fiay,Y. Higuchi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537740021,5,49,1,0,14,12tyw9yomy9n5cjd5po2ajx1q,1,8.2,9.8,2023-04-23T05:03:23.322Z,2023-04-23T05:03:23Z,,,,,,,,,,,,,,,,,,,,,,,,,go72kkg33k57tcxebbg9v7u2,N. Arai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537740037,6,1,1,0,16,12tyw9yomy9n5cjd5po2ajx1q,0,5.4,12.4,2023-04-23T05:03:24.538Z,2023-04-28T10:41:21Z,4212127305,56,Back,4212132833,157,,4212127309,141,0.0,4212127311,212,36.4,4212132835,1,,4212127313,213,6.0,4212127307,140,38.9,,,,go72kkg33k57tcxebbg9v7u2,N. Arai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537740039,7,5,1,0,18,12tyw9yomy9n5cjd5po2ajx1q,0,34.5,-1.2,2023-04-23T05:03:27.087Z,2023-04-23T05:03:33Z,4212127321,347,,4212127319,56,Back,4212127409,233,9,,,,,,,,,,,,,,,,go72kkg33k57tcxebbg9v7u2,N. Arai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537740049,9,5,1,0,18,9s2g5k3dlmfii452t8edaeozh,1,65.5,101.2,2023-04-23T05:03:27.087Z,2023-04-23T05:08:39Z,4212127383,56,Left,4212127385,347,,4212127399,233,7,,,,,,,,,,,,,,,,5rilbggz566o3ixxga08zimdx,H. Nakama,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537740069,10,1,1,0,28,9s2g5k3dlmfii452t8edaeozh,1,67.5,100,2023-04-23T05:03:37.299Z,2023-04-23T05:03:38Z,4212127497,107,,4212127507,213,4.6,4212127503,141,93.2,4212127501,140,66.8,4212127505,212,5.6,4212127499,56,Left,,,,,,,12lc6edtue24savqtmbkyu7rp,K. Anzai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537740075,11,1,1,0,29,9s2g5k3dlmfii452t8edaeozh,1,66.8,93.2,2023-04-23T05:03:38.163Z,2023-04-23T05:03:39Z,4212127533,212,3.4,4212127527,56,Left,4212127529,140,67.5,4212127535,213,1.4,4212127531,141,98.1,,,,,,,,,,4mnxvvl5unk1t8k2lkac3yor9,Diego Pituca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537740081,12,1,1,0,30,9s2g5k3dlmfii452t8edaeozh,1,67.5,98.1,2023-04-23T05:03:38.868Z,2023-04-23T05:03:40Z,4212127561,213,4.0,4212127557,141,91.5,4212127553,56,Left,4212127555,140,63.9,4212127559,212,5.9,,,,,,,,,,12lc6edtue24savqtmbkyu7rp,K. Anzai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537740101,13,1,1,0,31,9s2g5k3dlmfii452t8edaeozh,1,63.3,91.4,2023-04-23T05:03:40.212Z,2023-04-23T05:03:44Z,4212127633,213,3.8,4212127627,140,39.5,4212127629,141,63.0,4212127631,212,31.6,4212127625,56,Back,,,,,,,,,,4mnxvvl5unk1t8k2lkac3yor9,Diego Pituca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537740117,14,1,1,0,35,9s2g5k3dlmfii452t8edaeozh,1,39.4,63,2023-04-23T05:03:43.892Z,2023-04-28T10:33:02Z,4212127731,1,,4212127723,140,98.7,4212127727,212,65.6,4212127719,155,,4212127725,141,93.5,4212127721,56,Left,4212127729,213,0.3,,,,cqjhp31uh46s2jfedo48h86ol,N. Ueda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537740119,15,61,1,0,42,9s2g5k3dlmfii452t8edaeozh,1,98.7,93.5,2023-04-23T05:03:50.590Z,2023-04-23T05:03:51Z,4212127735,56,Left,,,,,,,,,,,,,,,,,,,,,,4c03ukpq8hq69ykgcypq5jf8p,Y. Kakita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537740127,8,5,1,0,43,12tyw9yomy9n5cjd5po2ajx1q,1,2.7,-1.6,2023-04-23T05:03:51.492Z,2023-04-23T05:08:39Z,4212127761,347,,4212127765,233,16,4212127759,56,Back,,,,,,,,,,,,,,,,go72kkg33k57tcxebbg9v7u2,N. Arai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537740123,16,5,1,0,43,9s2g5k3dlmfii452t8edaeozh,0,97.3,101.6,2023-04-23T05:03:51.492Z,2023-04-23T05:03:52Z,4212127751,56,Left,4212127773,233,8,4212127753,347,,,,,,,,,,,,,,,,,4c03ukpq8hq69ykgcypq5jf8p,Y. Kakita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537740159,9,1,1,0,54,12tyw9yomy9n5cjd5po2ajx1q,1,3.5,0,2023-04-23T05:04:02.665Z,2023-04-23T05:04:04Z,4212127955,107,,4212127961,141,8.9,4212127965,213,1.6,4212127959,140,3.4,4212127957,56,Back,4212127963,212,6.9,,,,,,,go72kkg33k57tcxebbg9v7u2,N. Arai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537740165,10,1,1,0,55,12tyw9yomy9n5cjd5po2ajx1q,1,3.3,8.9,2023-04-23T05:04:04.314Z,2023-04-28T10:33:11Z,4212128003,56,Back,4212128009,212,3.4,4212128011,213,5.1,4212128007,141,4.3,4212128005,140,4.5,,,,,,,,,,7f7rlxtcm93i5p08kci7rzjkl,M. Fitzgerald,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537740175,11,1,1,0,57,12tyw9yomy9n5cjd5po2ajx1q,1,4.5,4.3,2023-04-23T05:04:05.770Z,2023-04-23T05:08:24Z,4212128065,213,0.4,4212128061,141,25.0,4212128057,56,Back,4212128059,140,34.0,4212128067,1,,4212134935,157,,4212128063,212,34.0,,,,go72kkg33k57tcxebbg9v7u2,N. Arai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537740183,12,1,1,1,0,12tyw9yomy9n5cjd5po2ajx1q,1,34,25,2023-04-23T05:04:08.441Z,2023-04-27T10:42:47Z,4212128133,140,30.1,4228074399,156,,4212128137,212,22.7,4212128129,3,,4212128139,213,1.8,4212128131,56,Back,4212128135,141,57.8,,,,37fgppizaampk28232bzeqwru,K. Taniguchi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537740199,13,1,1,1,4,12tyw9yomy9n5cjd5po2ajx1q,0,39.1,69,2023-04-23T05:04:12.426Z,2023-04-28T10:33:19Z,4212128215,140,53.9,4212128221,213,0.8,4212128213,56,Left,4212128219,212,22.9,4212128217,141,93.8,,,,,,,,,,5vuhxc4dqq733xjjcnlbudn8p,D. Tagami,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537740203,17,8,1,1,5,9s2g5k3dlmfii452t8edaeozh,1,47.3,5.6,2023-04-23T05:04:14.294Z,2023-04-27T10:44:07Z,4212128229,56,Back,4228077467,383,,,,,,,,,,,,,,,,,,,,15b53vkcltdxtbt1zt4peswd1,R. Hirose,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537740205,18,49,1,1,6,9s2g5k3dlmfii452t8edaeozh,1,53.2,5,2023-04-23T05:04:15.060Z,2023-04-23T05:04:15Z,,,,,,,,,,,,,,,,,,,,,,,,,15b53vkcltdxtbt1zt4peswd1,R. Hirose,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537740211,19,50,1,1,8,9s2g5k3dlmfii452t8edaeozh,1,63.7,8.7,2023-04-23T05:04:17.268Z,2023-04-27T11:45:28Z,4228089473,286,,4228184811,233,14,4212128263,56,Right,,,,,,,,,,,,,,,,15b53vkcltdxtbt1zt4peswd1,R. Hirose,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537740227,14,7,1,1,8,12tyw9yomy9n5cjd5po2ajx1q,1,36.3,91.3,2023-04-23T05:04:17.269Z,2023-04-27T11:45:27Z,4212128339,56,Back,4228184803,233,19,4228089581,285,,4228089733,384,,,,,,,,,,,,,,aieev8jr470iq7ft2ob005wph,Y. Shimada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537740229,15,49,1,1,11,12tyw9yomy9n5cjd5po2ajx1q,1,44.9,97.7,2023-04-23T05:04:19.625Z,2023-04-28T10:33:57Z,,,,,,,,,,,,,,,,,,,,,,,,,536qjh4gcmpo5q68ti87e60kq,S. Mito,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537740241,16,1,1,1,12,12tyw9yomy9n5cjd5po2ajx1q,1,44.8,97.8,2023-04-23T05:04:20.762Z,2023-04-23T05:04:23Z,4212128407,213,3.7,4212128403,141,86.5,4212128401,140,31.8,4212128399,56,Back,4212128405,212,15.7,,,,,,,,,,536qjh4gcmpo5q68ti87e60kq,S. Mito,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537740247,17,1,1,1,15,12tyw9yomy9n5cjd5po2ajx1q,1,31.6,84.5,2023-04-23T05:04:23.689Z,2023-04-28T10:33:59Z,4212128451,213,5.4,4212128449,212,7.1,4212128445,140,36.1,4212128443,56,Back,4212128447,141,76.7,,,,,,,,,,73si74r5khd2xih6w3uc72rxl,T. Deng,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537740267,18,1,1,1,16,12tyw9yomy9n5cjd5po2ajx1q,1,36.2,74.2,2023-04-23T05:04:25.338Z,2023-04-23T05:04:29Z,4212128537,140,29.8,4212128539,141,38.0,4212128543,213,4.4,4212128541,212,25.5,4212128535,56,Back,,,,,,,,,,96dbf20tzfz2751lensfhchk9,T. Ko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537740277,19,1,1,1,20,12tyw9yomy9n5cjd5po2ajx1q,1,31.9,32.5,2023-04-23T05:04:29.162Z,2023-04-23T05:04:31Z,4212128603,140,39.6,4212128607,212,16.7,4212128601,56,Back,4212128605,141,11.0,4212128609,213,5.2,,,,,,,,,,7f7rlxtcm93i5p08kci7rzjkl,M. Fitzgerald,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537740289,20,1,1,1,23,12tyw9yomy9n5cjd5po2ajx1q,1,41.5,9.8,2023-04-23T05:04:31.514Z,2023-04-23T05:04:33Z,4212128647,56,Right,4212128655,213,6.1,4212128649,140,56.6,4212128651,141,5.8,4212128653,212,16.1,,,,,,,,,,go72kkg33k57tcxebbg9v7u2,N. Arai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537740295,21,1,1,1,25,12tyw9yomy9n5cjd5po2ajx1q,1,56.6,5.8,2023-04-23T05:04:33.850Z,2023-04-23T05:04:35Z,4212128709,213,3.0,4212128705,141,9.8,4212128701,56,Back,4212128703,140,42.6,4212128707,212,14.9,,,,,,,,,,dhqt17jw4t2yis8p6medgnluy,S. Ota,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537740309,22,1,1,1,27,12tyw9yomy9n5cjd5po2ajx1q,1,41.3,10.9,2023-04-23T05:04:35.482Z,2023-04-23T05:04:38Z,4212128765,56,Back,4212128771,212,17.7,4212128769,141,35.1,4212128773,213,1.9,4212128767,140,35.1,,,,,,,,,,go72kkg33k57tcxebbg9v7u2,N. Arai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537740337,23,1,1,1,29,12tyw9yomy9n5cjd5po2ajx1q,1,34.8,40.6,2023-04-23T05:04:38.154Z,2023-04-27T10:52:21Z,4212128935,140,51.6,4212128941,213,1.1,4212128939,212,41.0,4212128943,1,,4212128933,56,Left,4212128937,141,95.0,,,,,,,7f7rlxtcm93i5p08kci7rzjkl,M. Fitzgerald,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537740353,24,1,1,1,33,12tyw9yomy9n5cjd5po2ajx1q,1,53.3,95.9,2023-04-23T05:04:41.458Z,2023-04-27T10:55:16Z,4212129041,212,6.3,4212129035,56,Left,4212129037,140,59.3,4212129043,213,6.3,4212129039,141,95.6,,,,,,,,,,5vuhxc4dqq733xjjcnlbudn8p,D. Tagami,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537740423,26,50,1,1,34,12tyw9yomy9n5cjd5po2ajx1q,1,58.6,93.6,2023-04-23T05:04:42.786Z,2023-04-27T11:45:28Z,4228184827,233,748,4228099305,286,,4212129361,56,Left,,,,,,,,,,,,,,,,536qjh4gcmpo5q68ti87e60kq,S. Mito,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2539790359,748,7,1,1,34,9s2g5k3dlmfii452t8edaeozh,1,41.4,6.4,2023-04-23T05:04:42.787Z,2023-04-27T11:45:28Z,4228099843,384,,4228099839,56,Back,4228184819,233,26,4228099841,285,,,,,,,,,,,,,,8shr0ghxn6d8uoiiideh3rmne,S. Nago,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537740365,20,4,1,1,35,9s2g5k3dlmfii452t8edaeozh,1,39.6,7.1,2023-04-23T05:04:43.658Z,2023-04-23T05:05:19Z,4212129081,56,Back,4212129079,13,,4212129085,265,,4212129805,233,25,4212129083,152,,4212129087,286,,,,,,,,8shr0ghxn6d8uoiiideh3rmne,S. Nago,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537740369,25,4,1,1,35,12tyw9yomy9n5cjd5po2ajx1q,0,60.4,92.9,2023-04-23T05:04:43.659Z,2023-04-23T05:05:19Z,4212129107,285,,4212129103,152,,4212129099,13,,4212129809,233,20,4212129105,265,,4212129101,56,Left,,,,,,,536qjh4gcmpo5q68ti87e60kq,S. Mito,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537740451,21,1,1,1,54,9s2g5k3dlmfii452t8edaeozh,1,39.9,7.7,2023-04-23T05:05:02.869Z,2023-04-23T05:11:38Z,4212129489,152,,4212129485,5,,4212129493,140,68.9,4212129497,212,38.3,4212129495,141,41.8,4212129501,1,,4212129491,56,Center,4212129487,155,,cqjhp31uh46s2jfedo48h86ol,N. Ueda,4212129499,213,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537740455,22,61,1,1,57,9s2g5k3dlmfii452t8edaeozh,0,68.9,41.8,2023-04-23T05:05:05.909Z,2023-04-23T05:05:06Z,4212129511,56,Center,,,,,,,,,,,,,,,,,,,,,,4c03ukpq8hq69ykgcypq5jf8p,Y. Kakita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537740461,27,43,1,1,58,12tyw9yomy9n5cjd5po2ajx1q,1,0,0,2023-04-23T05:05:06.933Z,2023-04-27T10:57:26Z,4228103719,144,61,4212129525,56,Back,,,,,,,,,,,,,,,,,,,7f7rlxtcm93i5p08kci7rzjkl,M. Fitzgerald,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537740477,28,49,1,2,0,12tyw9yomy9n5cjd5po2ajx1q,1,26.1,49.3,2023-04-23T05:05:08.778Z,2023-04-27T10:57:49Z,,,,,,,,,,,,,,,,,,,,,,,,,96dbf20tzfz2751lensfhchk9,T. Ko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537740483,29,1,1,2,0,12tyw9yomy9n5cjd5po2ajx1q,0,29.6,47.8,2023-04-23T05:05:09.066Z,2023-04-27T10:57:46Z,4212129603,141,36.1,4212129607,213,5.8,4212129597,157,,4212129609,1,,4212129599,56,Back,4212129605,212,18.7,4212129601,140,45.7,,,,96dbf20tzfz2751lensfhchk9,T. Ko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537740491,23,49,1,2,3,9s2g5k3dlmfii452t8edaeozh,1,54.3,70.8,2023-04-23T05:05:11.413Z,2023-04-27T10:57:58Z,,,,,,,,,,,,,,,,,,,,,,,,,cvobb9nkum41ldfnfszy42xka,I. Sekigawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537740497,24,1,1,2,3,9s2g5k3dlmfii452t8edaeozh,1,54.3,70.8,2023-04-23T05:05:11.591Z,2023-04-23T05:05:12Z,4212129651,140,64.1,4212129649,56,Center,4212129655,212,10.3,4212129653,141,72.4,4212129657,213,0.1,,,,,,,,,,cvobb9nkum41ldfnfszy42xka,I. Sekigawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537740513,25,1,1,2,4,9s2g5k3dlmfii452t8edaeozh,1,64.1,72.4,2023-04-23T05:05:12.565Z,2023-04-23T05:05:17Z,4212129769,212,29.8,4212129765,140,39.0,4212129763,56,Back,4212129767,141,51.9,4212129771,213,3.6,,,,,,,,,,5rilbggz566o3ixxga08zimdx,H. Nakama,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
