id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,keyPass,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,assist,qualifier/10/value,qualifier/11/value,qualifier/13/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value
2551452499,230,1,1,20,13,12tyw9yomy9n5cjd5po2ajx1q,1,75.8,3.7,2023-05-20T08:25:59.360Z,2023-05-20T08:26:00Z,4292157035,141,10.1,4292157031,56,Right,4292157033,140,73.8,4292157039,213,2.0,4292157037,212,4.8,,,,,,,,,,go72kkg33k57tcxebbg9v7u2,N. Arai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551452503,231,1,1,20,13,12tyw9yomy9n5cjd5po2ajx1q,1,73.8,10.1,2023-05-20T08:26:00.248Z,2023-05-20T08:26:02Z,4292157065,213,4.0,4292157061,141,2.9,4292157063,212,6.3,4292157057,56,Right,4292157059,140,70.1,,,,,,,,,,536qjh4gcmpo5q68ti87e60kq,S. Mito,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551452511,232,1,1,20,15,12tyw9yomy9n5cjd5po2ajx1q,1,69.7,3.4,2023-05-20T08:26:02.056Z,2023-05-20T08:26:02Z,4292157097,56,Right,4292157103,212,7.9,4292157101,141,15.0,4292157105,213,1.5,4292157099,140,70.2,,,,,,,,,,go72kkg33k57tcxebbg9v7u2,N. Arai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551452527,233,1,1,20,16,12tyw9yomy9n5cjd5po2ajx1q,1,70.2,15,2023-05-20T08:26:02.823Z,2023-05-20T08:26:05Z,4292157175,56,Right,4292157179,141,13.7,4292157183,213,3.3,4292157181,212,7.6,4292157177,140,63.0,,,,,,,,,,a24vimk2li0nbswdipoih6gkq,H. Akiyama,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551452549,234,1,1,20,18,12tyw9yomy9n5cjd5po2ajx1q,1,62.9,15.5,2023-05-20T08:26:04.983Z,2023-05-20T08:26:08Z,4292157265,56,Back,4292157271,212,15.0,4292157273,213,2.9,4292157269,141,21.0,4292157267,140,49.1,,,,,,,,,,go72kkg33k57tcxebbg9v7u2,N. Arai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551452563,235,1,1,20,22,12tyw9yomy9n5cjd5po2ajx1q,1,52.7,28.5,2023-05-20T08:26:08.408Z,2023-05-20T08:26:12Z,4292157347,212,24.4,4292157345,141,62.6,4292157349,213,1.9,4292157343,140,45.5,4292157341,56,Back,,,,,,,,,,7f7rlxtcm93i5p08kci7rzjkl,M. Fitzgerald,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551452567,236,1,1,20,26,12tyw9yomy9n5cjd5po2ajx1q,0,46,65.8,2023-05-20T08:26:12.351Z,2023-05-20T08:26:14Z,4292157365,56,Back,4292157371,212,2.7,4292157373,213,0.7,4292157417,286,,4292157413,233,180,4292157411,236,,4292157369,141,68.2,4292157367,140,48.0,a0h7bps286z0f3sgnbkvpehg5,K. Chiba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551452573,180,74,1,20,26,27o8mdqno6jslcjb709sxjwyy,1,51.6,34.6,2023-05-20T08:26:12.352Z,2023-05-20T08:27:21Z,4292157403,56,Center,4292157405,285,,4292157421,233,236,,,,,,,,,,,,,,,,b68uhpy97bj96uyshxaqdsr9,Y. Ono,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551452581,181,5,1,20,30,27o8mdqno6jslcjb709sxjwyy,0,72.7,-1.1,2023-05-20T08:26:16.884Z,2023-05-20T08:26:20Z,4292157467,56,Right,4292157541,233,237,4292157469,347,,,,,,,,,,,,,,,,,b68uhpy97bj96uyshxaqdsr9,Y. Ono,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551452597,237,5,1,20,30,12tyw9yomy9n5cjd5po2ajx1q,1,27.3,101.1,2023-05-20T08:26:16.884Z,2023-05-20T08:27:49Z,4292157513,56,Back,4292157515,347,,4292157527,233,181,,,,,,,,,,,,,,,,a0h7bps286z0f3sgnbkvpehg5,K. Chiba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551452627,238,1,1,20,37,12tyw9yomy9n5cjd5po2ajx1q,1,25,100,2023-05-20T08:26:23.351Z,2023-05-20T08:26:25Z,4292157659,141,88.0,4292157661,212,9.2,4292157657,140,27.5,4292157663,213,5.0,4292157653,107,,4292157655,56,Back,,,,,,,9uuzy744b3q8i7sbk7hjjntn9,Y. Horigome,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551452641,239,1,1,20,38,12tyw9yomy9n5cjd5po2ajx1q,1,27.5,89.4,2023-05-20T08:26:24.903Z,2023-05-20T08:26:27Z,4292157717,141,94.4,4292157719,212,10.3,4292157721,213,0.3,4292157713,56,Back,4292157715,140,36.8,,,,,,,,,,96dbf20tzfz2751lensfhchk9,T. Ko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551452649,240,1,1,20,40,12tyw9yomy9n5cjd5po2ajx1q,0,36.3,94.2,2023-05-20T08:26:27.216Z,2023-05-20T08:26:29Z,4292157757,212,19.0,4292157751,56,Back,4292157753,140,36.9,4292157755,141,66.3,4292157759,213,4.7,,,,,,,,,,6lc4nnqxwzi39yz3cd6b7p13p,Y. Takagi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551452657,182,49,1,20,43,27o8mdqno6jslcjb709sxjwyy,1,62.9,32.4,2023-05-20T08:26:30.221Z,2023-05-20T08:26:30Z,,,,,,,,,,,,,,,,,,,,,,,,,6a51lu3ps4xpzaa1okrpf26ll,K. Tezuka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551452667,183,1,1,20,44,27o8mdqno6jslcjb709sxjwyy,1,62.9,32.4,2023-05-20T08:26:30.388Z,2023-05-20T08:26:32Z,4292157797,212,19.6,4292157799,213,5.2,4292157795,141,6.7,4292157791,56,Right,4292157793,140,71.4,,,,,,,,,,6a51lu3ps4xpzaa1okrpf26ll,K. Tezuka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551452685,184,1,1,20,45,27o8mdqno6jslcjb709sxjwyy,1,71.4,6.7,2023-05-20T08:26:31.988Z,2023-05-20T08:26:34Z,4292157867,212,9.1,4292157861,56,Right,4292157863,140,78.3,4292157865,141,14.9,4292157869,213,0.7,,,,,,,,,,6ll3swg4tj5f8mw4k996adz2t,Y. Horigome,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551452725,185,1,1,20,47,27o8mdqno6jslcjb709sxjwyy,0,83.5,8.5,2023-05-20T08:26:33.940Z,2023-05-20T08:26:38Z,4292157971,2,,4292157973,155,,4292157975,56,Left,4292157979,141,93.8,4292157985,1,,4292157983,213,1.5,4292157981,212,58.3,4292157977,140,89.5,b68uhpy97bj96uyshxaqdsr9,Y. Ono,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551452723,241,49,1,20,52,12tyw9yomy9n5cjd5po2ajx1q,1,12.5,6.5,2023-05-20T08:26:38.655Z,2023-05-20T08:26:38Z,,,,,,,,,,,,,,,,,,,,,,,,,go72kkg33k57tcxebbg9v7u2,N. Arai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551452747,242,1,1,20,53,12tyw9yomy9n5cjd5po2ajx1q,1,14.5,5.5,2023-05-20T08:26:39.984Z,2023-05-20T08:26:43Z,4292158095,213,2.0,4292158089,140,9.2,4292158091,141,24.4,4292158093,212,14.0,4292158087,56,Back,,,,,,,,,,go72kkg33k57tcxebbg9v7u2,N. Arai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551452761,243,1,1,20,56,12tyw9yomy9n5cjd5po2ajx1q,1,9.6,24.7,2023-05-20T08:26:43.239Z,2023-05-20T08:26:45Z,4292158147,213,1.0,4292158139,56,Back,4292158145,212,17.4,4292158143,141,46.7,4292158141,140,18.1,,,,,,,,,,7f7rlxtcm93i5p08kci7rzjkl,M. Fitzgerald,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551452785,244,1,1,20,59,12tyw9yomy9n5cjd5po2ajx1q,1,15.6,43.3,2023-05-20T08:26:45.664Z,2023-05-20T08:26:49Z,4292158237,140,23.8,4292158233,56,Back,4292158243,213,5.0,4292158241,212,26.9,4292158239,141,5.8,,,,,,,,,,96dbf20tzfz2751lensfhchk9,T. Ko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551452789,245,61,1,21,2,12tyw9yomy9n5cjd5po2ajx1q,0,25.5,3.1,2023-05-20T08:26:48.887Z,2023-05-20T08:26:49Z,4292158253,56,Back,,,,,,,,,,,,,,,,,,,,,,go72kkg33k57tcxebbg9v7u2,N. Arai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551452793,186,5,1,21,2,27o8mdqno6jslcjb709sxjwyy,1,72.7,101.5,2023-05-20T08:26:49.228Z,2023-05-20T08:26:50Z,4292158283,233,246,4292158257,56,Left,4292158261,347,,,,,,,,,,,,,,,,,b68uhpy97bj96uyshxaqdsr9,Y. Ono,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551452795,246,5,1,21,2,12tyw9yomy9n5cjd5po2ajx1q,0,27.3,-1.5,2023-05-20T08:26:49.228Z,2023-05-20T08:27:50Z,4292158263,56,Back,4292158265,347,,4292158317,233,186,,,,,,,,,,,,,,,,go72kkg33k57tcxebbg9v7u2,N. Arai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551452867,187,1,1,21,15,27o8mdqno6jslcjb709sxjwyy,1,65.9,100,2023-05-20T08:27:01.780Z,2023-05-20T08:27:05Z,4292158553,140,52.9,4292158551,56,Left,4292158555,141,94.8,4292158549,107,,4292158557,212,14.3,4292158559,213,3.4,,,,,,,eho6q5j8oz6hw3tffv8p0erdg,T. Kikuchi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551452869,188,1,1,21,19,27o8mdqno6jslcjb709sxjwyy,1,52.9,94.8,2023-05-20T08:27:05.332Z,2023-05-20T08:27:06Z,4292158569,212,8.3,4292158567,141,82.6,4292158565,140,53.1,4292158563,56,Left,4292158571,213,4.7,,,,,,,,,,b2ud6d4vrv31bb5l00jzcogoa,K. Yamazaki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551452873,189,1,1,21,19,27o8mdqno6jslcjb709sxjwyy,1,53.1,82.6,2023-05-20T08:27:05.964Z,2023-05-20T08:27:07Z,4292158589,213,0.4,4292158587,212,8.0,4292158583,140,60.2,4292158581,56,Left,4292158585,141,86.9,,,,,,,,,,egr1qg67z829bjgvwi8508yy,S. Kawahara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551452883,190,1,1,21,20,27o8mdqno6jslcjb709sxjwyy,1,60.2,86.9,2023-05-20T08:27:07.092Z,2023-05-20T08:27:10Z,4292158627,212,18.9,4292158629,213,4.5,4292158621,56,Center,4292158623,140,56.6,4292158625,141,59.7,,,,,,,,,,eho6q5j8oz6hw3tffv8p0erdg,T. Kikuchi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551452887,191,1,1,21,24,27o8mdqno6jslcjb709sxjwyy,1,56.3,58.5,2023-05-20T08:27:10.812Z,2023-05-20T08:27:13Z,4292158637,56,Right,4292158639,140,65.2,4292158645,213,5.0,4292158641,141,19.2,4292158643,212,28.3,,,,,,,,,,egr1qg67z829bjgvwi8508yy,S. Kawahara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551452903,192,1,1,21,26,27o8mdqno6jslcjb709sxjwyy,1,65.9,15.9,2023-05-20T08:27:12.988Z,2023-05-20T08:27:15Z,4292158725,56,Right,4292158729,140,76.1,4292158735,213,5.6,4292158733,212,13.5,4292158731,141,3.7,,,,,,,,,,9b13bzxb1ihm44s5wx421v4oa,W. Harada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551452905,193,1,1,21,29,27o8mdqno6jslcjb709sxjwyy,1,76.4,8.8,2023-05-20T08:27:15.700Z,2023-05-20T08:27:17Z,4292158753,213,1.7,4292158751,212,9.9,4292158747,140,74.9,4292158749,141,23.1,4292158745,56,Center,,,,,,,,,,6ll3swg4tj5f8mw4k996adz2t,Y. Horigome,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551452911,194,1,1,21,30,27o8mdqno6jslcjb709sxjwyy,1,74.9,23.1,2023-05-20T08:27:17.180Z,2023-05-20T08:27:18Z,4292158769,141,31.2,4292158767,140,84.3,4292158765,56,Center,4292158771,212,11.3,4292158773,213,0.5,,,,,,,,,,egr1qg67z829bjgvwi8508yy,S. Kawahara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551452917,195,1,1,21,32,27o8mdqno6jslcjb709sxjwyy,1,84.3,31.2,2023-05-20T08:27:18.404Z,2023-05-20T08:27:20Z,4292158795,141,16.7,4292158799,213,4.7,4292158791,56,Right,4292158793,140,84.4,4292158797,212,9.9,,,,,,,,,,28yslyo2m2bsim5y5s7fsr0t1,K. Moriya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551452923,196,1,1,21,33,27o8mdqno6jslcjb709sxjwyy,0,84.4,16.7,2023-05-20T08:27:19.926Z,2023-05-20T08:27:20Z,4292158817,140,91.0,4292158819,141,46.9,4292158823,213,1.2,4292158821,212,21.7,4292158813,155,,4292158811,2,,4292158815,56,Center,,,,9b13bzxb1ihm44s5wx421v4oa,W. Harada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551452931,247,12,1,21,34,12tyw9yomy9n5cjd5po2ajx1q,1,12,60,2023-05-20T08:27:20.712Z,2023-05-20T08:27:21Z,4292158857,213,0.3,4292158849,56,Back,4292158859,15,,4292158855,212,15.8,4292158853,141,67.0,4292158851,140,26.3,,,,,,,a0h7bps286z0f3sgnbkvpehg5,K. Chiba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551452937,248,49,1,21,36,12tyw9yomy9n5cjd5po2ajx1q,1,27.8,67.6,2023-05-20T08:27:23.066Z,2023-05-20T08:27:23Z,,,,,,,,,,,,,,,,,,,,,,,,,3n8lo5wm0i7sh0h92abx87hm1,R. Ito,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551452951,249,1,1,21,36,12tyw9yomy9n5cjd5po2ajx1q,1,27.8,67.6,2023-05-20T08:27:23.184Z,2023-05-20T08:27:25Z,4292158953,56,Back,4292158955,140,23.5,4292158959,212,28.9,4292158957,141,25.6,4292158961,213,4.6,,,,,,,,,,3n8lo5wm0i7sh0h92abx87hm1,R. Ito,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551452969,250,1,1,21,39,12tyw9yomy9n5cjd5po2ajx1q,1,23.6,24.6,2023-05-20T08:27:25.376Z,2023-05-20T08:27:28Z,4292159039,213,2.2,4292159037,212,6.3,4292159035,141,32.2,4292159033,140,20.1,4292159031,56,Back,,,,,,,,,,go72kkg33k57tcxebbg9v7u2,N. Arai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551453005,251,1,1,21,41,12tyw9yomy9n5cjd5po2ajx1q,1,14.6,33.1,2023-05-20T08:27:28.119Z,2023-05-20T08:27:36Z,4292159205,141,64.9,4292159201,56,Back,4292159203,140,11.6,4292159207,212,21.9,4292159209,213,1.7,,,,,,,,,,7f7rlxtcm93i5p08kci7rzjkl,M. Fitzgerald,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551453027,252,1,1,21,50,12tyw9yomy9n5cjd5po2ajx1q,1,36,71.4,2023-05-20T08:27:36.432Z,2023-05-20T08:27:42Z,4292159299,141,90.6,4292159295,56,Back,4292159303,213,1.9,4292159301,212,13.9,4292159297,140,31.4,,,,,,,,,,a0h7bps286z0f3sgnbkvpehg5,K. Chiba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551453059,253,1,1,21,55,12tyw9yomy9n5cjd5po2ajx1q,1,32.2,89.3,2023-05-20T08:27:42.023Z,2023-05-20T08:27:47Z,4292159477,141,63.0,4292159481,213,4.2,4292159479,212,20.0,4292159475,140,23.7,4292159473,56,Back,,,,,,,,,,9uuzy744b3q8i7sbk7hjjntn9,Y. Horigome,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551453085,254,1,1,22,1,12tyw9yomy9n5cjd5po2ajx1q,1,26.5,49.1,2023-05-20T08:27:47.792Z,2023-05-20T08:27:52Z,4292159587,56,Back,4292159595,213,2.0,4292159593,212,17.5,4292159591,141,73.0,4292159589,140,20.2,,,,,,,,,,96dbf20tzfz2751lensfhchk9,T. Ko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551453093,255,1,1,22,5,12tyw9yomy9n5cjd5po2ajx1q,0,20.1,73.9,2023-05-20T08:27:51.912Z,2023-05-20T08:27:53Z,4292159649,212,20.7,4292159635,140,38.9,4292159643,141,83.0,4292159653,213,0.3,4292159629,56,Back,,,,,,,,,,a0h7bps286z0f3sgnbkvpehg5,K. Chiba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551453101,197,8,1,22,8,27o8mdqno6jslcjb709sxjwyy,1,63.8,18.4,2023-05-20T08:27:54.308Z,2023-05-20T08:28:00Z,4292159679,56,Right,,,,,,,,,,,,,,,,,,,,,,9b13bzxb1ihm44s5wx421v4oa,W. Harada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551453131,257,1,1,22,11,12tyw9yomy9n5cjd5po2ajx1q,1,28.5,55.8,2023-05-20T08:27:57.616Z,2023-05-20T08:28:00Z,4292159837,140,21.1,4292159839,141,34.8,4292159843,213,4.2,4292159841,212,16.3,4292159835,56,Back,,,,,,,,,,a0h7bps286z0f3sgnbkvpehg5,K. Chiba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551453149,258,1,1,22,14,12tyw9yomy9n5cjd5po2ajx1q,1,27.3,35.7,2023-05-20T08:28:00.864Z,2023-05-20T08:28:05Z,4292159949,140,31.8,4292159951,141,46.0,4292159953,212,8.4,4292159947,56,Back,4292159955,213,1.0,,,,,,,,,,7f7rlxtcm93i5p08kci7rzjkl,M. Fitzgerald,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551453157,259,1,1,22,19,12tyw9yomy9n5cjd5po2ajx1q,1,36.7,38,2023-05-20T08:28:05.608Z,2023-05-20T08:28:08Z,4292160003,141,34.0,4292159995,56,Back,4292159999,140,47.5,4292160011,213,6.0,4292160007,212,11.7,,,,,,,,,,3n8lo5wm0i7sh0h92abx87hm1,R. Ito,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551453179,260,1,1,22,21,12tyw9yomy9n5cjd5po2ajx1q,1,47.5,34,2023-05-20T08:28:07.992Z,2023-05-20T08:28:52Z,4292160097,168,,4292160107,213,6.3,4292160105,212,8.0,4292160099,56,Center,4292160101,140,55.1,4292160103,141,33.7,,,,,,,536qjh4gcmpo5q68ti87e60kq,S. Mito,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551453187,261,61,1,22,22,12tyw9yomy9n5cjd5po2ajx1q,0,56.6,36.2,2023-05-20T08:28:08.587Z,2023-05-20T08:29:13Z,4292160139,56,Center,,,,,,,,,,,,,,,,,,,,,,3tiriwy3k68lw0zi0fj5dx49h,K. Suzuki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551453169,198,43,1,22,22,27o8mdqno6jslcjb709sxjwyy,1,0,0,2023-05-20T08:28:08.588Z,2023-05-20T08:29:11Z,4292161697,144,7,4292160167,233,261,4292160063,285,0,4292160061,56,Back,,,,,,,,,,,,,6a51lu3ps4xpzaa1okrpf26ll,K. Tezuka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551453283,200,61,1,22,23,27o8mdqno6jslcjb709sxjwyy,1,43.1,60.5,2023-05-20T08:28:09.682Z,2023-05-20T08:28:27Z,4292160593,56,Back,,,,,,,,,,,,,,,,,,,,,,6a51lu3ps4xpzaa1okrpf26ll,K. Tezuka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551453215,262,1,1,22,28,12tyw9yomy9n5cjd5po2ajx1q,1,60.3,36.9,2023-05-20T08:28:14.631Z,2023-05-20T08:28:43Z,4292161031,140,85.8,4292161033,141,28.7,4292160255,56,Center,4292161035,212,27.3,4292161037,213,6.1,,,,,,,,,,3tiriwy3k68lw0zi0fj5dx49h,K. Suzuki,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551453235,263,13,1,22,30,12tyw9yomy9n5cjd5po2ajx1q,1,85.5,30.6,2023-05-20T08:28:16.568Z,2023-05-20T08:28:36Z,4292160329,63,,4292160907,230,98.2,4292160899,102,42.5,4292160903,215,,4292160901,103,59.7,4292160905,328,,4292160893,154,,4292160891,29,,536qjh4gcmpo5q68ti87e60kq,S. Mito,4292160895,55,262,,4292160327,22,,4292160331,56,4292160909,231,4292160889,87,,4292160673,20,,,,,Center,47.7,,,,,,,,,,,,,
2551453233,199,5,1,22,30,27o8mdqno6jslcjb709sxjwyy,1,-1.4,53.4,2023-05-20T08:28:16.838Z,2023-05-20T08:28:19Z,4292160323,346,,4292160321,56,Back,4292160389,233,264,,,,,,,,,,,,,,,,6a51lu3ps4xpzaa1okrpf26ll,K. Tezuka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551453241,264,5,1,22,30,12tyw9yomy9n5cjd5po2ajx1q,0,101.4,46.6,2023-05-20T08:28:16.838Z,2023-05-20T08:42:06Z,4292160357,56,Center,4292160397,233,199,4292160359,346,,,,,,,,,,,,,,,,,536qjh4gcmpo5q68ti87e60kq,S. Mito,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551453375,201,1,1,22,56,27o8mdqno6jslcjb709sxjwyy,1,4.8,50,2023-05-20T08:28:42.565Z,2023-05-20T08:28:44Z,4292161099,124,,4292161113,237,,4292161109,213,1.3,4292161107,212,18.7,4292161105,141,76.7,4292161103,140,9.2,4292161101,56,Back,,,,9r2zywyi1254rds8d2h4ne0ru,Park Il-Gyu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551453403,202,1,1,22,58,27o8mdqno6jslcjb709sxjwyy,1,9.2,76.7,2023-05-20T08:28:44.293Z,2023-05-20T08:28:49Z,4292161255,141,60.5,4292161253,140,2.1,4292161251,56,Back,4292161257,212,13.3,4292161259,213,4.1,,,,,,,,,,b2ud6d4vrv31bb5l00jzcogoa,K. Yamazaki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551453409,203,1,1,23,3,27o8mdqno6jslcjb709sxjwyy,0,3.2,57.8,2023-05-20T08:28:49.310Z,2023-05-20T08:28:53Z,4292161307,1,,4292161299,140,44.9,4292161295,155,,4292161305,213,5.5,4292161301,141,0.0,4292161303,212,59.2,4292161297,56,Back,,,,9r2zywyi1254rds8d2h4ne0ru,Park Il-Gyu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551453413,204,5,1,23,7,27o8mdqno6jslcjb709sxjwyy,0,40.7,-1,2023-05-20T08:28:53.382Z,2023-05-20T08:28:56Z,4292161373,233,265,4292161311,56,Back,4292161313,347,,,,,,,,,,,,,,,,,9r2zywyi1254rds8d2h4ne0ru,Park Il-Gyu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551453419,265,5,1,23,7,12tyw9yomy9n5cjd5po2ajx1q,1,59.3,101,2023-05-20T08:28:53.382Z,2023-05-20T08:42:07Z,4292161351,233,204,4292161341,56,Left,4292161343,347,,,,,,,,,,,,,,,,,536qjh4gcmpo5q68ti87e60kq,S. Mito,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551453459,266,1,1,23,13,12tyw9yomy9n5cjd5po2ajx1q,1,50.4,100,2023-05-20T08:28:59.391Z,2023-05-20T08:29:03Z,4292161529,141,78.2,4292161519,56,Back,4292161533,212,19.3,4292161515,107,,4292161525,140,40.0,4292161539,213,4.1,,,,,,,9uuzy744b3q8i7sbk7hjjntn9,Y. Horigome,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551453477,267,1,1,23,16,12tyw9yomy9n5cjd5po2ajx1q,1,33.8,66.4,2023-05-20T08:29:03.223Z,2023-05-20T08:29:06Z,4292161619,213,3.8,4292161617,212,23.9,4292161615,141,46.1,4292161611,56,Back,4292161613,140,15.2,,,,,,,,,,a0h7bps286z0f3sgnbkvpehg5,K. Chiba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551453485,268,1,1,23,20,12tyw9yomy9n5cjd5po2ajx1q,0,21.3,31.3,2023-05-20T08:29:06.599Z,2023-05-20T08:29:09Z,4292161659,141,26.7,4292161655,56,Back,4292161661,212,18.8,4292161663,213,6.1,4292161657,140,39.0,,,,,,,,,,b67vtycwcw93v5z6zidzsej8p,R. Kojima,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551453489,205,8,1,23,23,27o8mdqno6jslcjb709sxjwyy,1,62.3,68.8,2023-05-20T08:29:09.429Z,2023-05-20T08:29:09Z,4292161673,56,Center,,,,,,,,,,,,,,,,,,,,,,b2ud6d4vrv31bb5l00jzcogoa,K. Yamazaki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551453505,206,49,1,23,26,27o8mdqno6jslcjb709sxjwyy,1,71.2,82.1,2023-05-20T08:29:12.421Z,2023-05-20T08:29:12Z,,,,,,,,,,,,,,,,,,,,,,,,,ddf07flibb0j2s97fwmnuau3t,Y. Iwasaki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551453533,207,1,1,23,27,27o8mdqno6jslcjb709sxjwyy,1,72.7,85.6,2023-05-20T08:29:13.573Z,2023-05-20T08:29:17Z,4292161837,56,Left,4292161845,213,0.9,4292161839,140,76.5,4292161841,141,93.0,4292161843,212,6.4,,,,,,,,,,ddf07flibb0j2s97fwmnuau3t,Y. Iwasaki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
